event_id	clause_id	physical_page	locus	surface	component_recipe	codebook_layer	learned_card_id	simple_reading_route	simple_card_reading_de
P912-E1094	P915-C177	f81v	f81v.25	oky	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E1095	P915-C177	f81v	f81v.26	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1096	P915-C177	f81v	f81v.26	checholtar	CH+E+OL+T+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · KURZ · FORTSETZEN · EINSTELLEN · QUELLE
P912-E1097	P915-C177	f81v	f81v.26	oiin	O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · STUFE
P912-E1098	P915-C177	f81v	f81v.26	okedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E1099	P915-C178	f81v	f81v.26	dal	AL	LEARNED_FORMULA_CARD	P942-K09	LEARNED_FORMULA_IDIOM	ZUR ZIELSTELLE
P912-E1100	P915-C178	f81v	f81v.26	shey	SH+E+Y	LEARNED_FORMULA_CARD	P942-K15	LEARNED_FORMULA_IDIOM	KURZ HALTEN
P912-E1101	P915-C178	f81v	f81v.26	olkeol	OL+K+E+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	FORTSETZEN · ZUGEBEN · KURZ · FORTSETZEN
P912-E1102	P915-C178	f81v	f81v.26	olkeedy	SOLK+EE+DY	LEARNED_FORMULA_CARD	P949-K62	LEARNED_FORMULA_IDIOM	LÄNGER AUFFANGEN; ENDE
P912-E1103	P915-C179	f81v	f81v.26	okeol	OK+E+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · KURZ · FORTSETZEN
P912-E1104	P915-C179	f81v	f81v.27	dsheol	SH+E+OL	LEARNED_FORMULA_CARD	P949-K56	LEARNED_FORMULA_IDIOM	KURZ HALTEN UND WEITERFÜHREN
P912-E1105	P915-C179	f81v	f81v.27	oiiin	O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · STUFE
P912-E1106	P915-C179	f81v	f81v.27	olkeedy	SOLK+EE+DY	LEARNED_FORMULA_CARD	P949-K62	LEARNED_FORMULA_IDIOM	LÄNGER AUFFANGEN; ENDE
P912-E1107	P915-C180	f81v	f81v.27	tedy	T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSTELLEN · KURZ · SCHLIESSEN
P912-E1108	P915-C181	f81v	f81v.27	cheky	CHK+E+Y	LEARNED_FORMULA_CARD	P942-K41	LEARNED_FORMULA_IDIOM	KURZ BEHANDELN
P912-E1109	P915-C181	f81v	f81v.27	shckhedy	SH+CKH+E+DY	LEARNED_FORMULA_CARD	P952-K77	LEARNED_FORMULA_IDIOM	KURZ IM DURCHLASS HALTEN; ENDE
P912-E1110	P915-C182	f81v	f81v.27	chal	CH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · ZIEL
P912-E1113	P915-C183	f82r	f82r.1	qosheedy	CARRIER_Q+O+SH+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · HALTEN · LÄNGER · TEIL · DIES
P912-E1114	P915-C183	f82r	f82r.1	qokeol	OK+E+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · KURZ · FORTSETZEN
P912-E1115	P915-C183	f82r	f82r.1	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1116	P915-C183	f82r	f82r.1	shckhy	SH+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · DURCHLASS · DIES
P912-E1117	P915-C183	f82r	f82r.1	okeeor	OK+EE+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · LÄNGER · ANSATZ
P912-E1118	P915-C183	f82r	f82r.1	cheey	SH+EE+Y	LEARNED_FORMULA_CARD	P942-K21	LEARNED_FORMULA_IDIOM	LAENGER HALTEN
P912-E1119	P915-C183	f82r	f82r.1	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1120	P915-C183	f82r	f82r.1	shey	SH+E+Y	LEARNED_FORMULA_CARD	P942-K15	LEARNED_FORMULA_IDIOM	KURZ HALTEN
P912-E1121	P915-C183	f82r	f82r.2	dchedy	D_ADDR+CHD+Y	LEARNED_FORMULA_CARD	P952-K74	LEARNED_FORMULA_IDIOM	DEN BEZEICHNETEN TEIL UMSETZEN
P912-E1122	P915-C183	f82r	f82r.2	qolchedy	OL+CHD+DY	LEARNED_FORMULA_CARD	P949-K51	LEARNED_FORMULA_IDIOM	WEITER UMSETZEN; ENDE
P912-E1123	P915-C184	f82r	f82r.2	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E1124	P915-C184	f82r	f82r.2	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1125	P915-C184	f82r	f82r.2	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E1126	P915-C185	f82r	f82r.2	qokal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E1127	P915-C185	f82r	f82r.2	lcheckhy	L+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · DURCHLASS · DIES
P912-E1128	P915-C185	f82r	f82r.2	lched	L+CHD	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · UMSETZEN
P912-E1129	P915-C185	f82r	f82r.3	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	P942-K11	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN
P912-E1130	P915-C185	f82r	f82r.3	lcheckhedy	L+CKH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · DURCHLASS · KURZ · SCHLIESSEN
P912-E1131	P915-C186	f82r	f82r.3	qokaly	OK+AL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · ZIEL · DIES
P912-E1132	P915-C186	f82r	f82r.3	solkaiin	SOLK+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUFFANGEN · SOLLMASS
P912-E1133	P915-C186	f82r	f82r.3	chckhy	CKH+Y	LEARNED_FORMULA_CARD	P942-K28	LEARNED_FORMULA_IDIOM	DURCH DEN DURCHLASS FUEHREN
P912-E1134	P915-C186	f82r	f82r.3	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	P942-K13	LEARNED_FORMULA_IDIOM	NACH SOLLMASS ANSETZEN
P912-E1135	P915-C186	f82r	f82r.4	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	P942-K13	LEARNED_FORMULA_IDIOM	NACH SOLLMASS ANSETZEN
P912-E1136	P915-C186	f82r	f82r.4	octheol	O+CTH+E+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · BEREIT · KURZ · FORTSETZEN
P912-E1137	P915-C186	f82r	f82r.4	chkeey	CHK+EE+Y	LEARNED_FORMULA_CARD	P949-K57	LEARNED_FORMULA_IDIOM	DIESEN POSTEN LÄNGER BEHANDELN
P912-E1138	P915-C186	f82r	f82r.4	ldy	L+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · SCHLIESSEN
P912-E1139	P915-C187	f82r	f82r.4	oteey	OT+EE+Y	LEARNED_FORMULA_CARD	P942-K31	LEARNED_FORMULA_IDIOM	NAECHSTEN POSTEN LAENGER HALTEN
P912-E1140	P915-C187	f82r	f82r.4	qokal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E1141	P915-C187	f82r	f82r.4	sheckhy	SH+E+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · KURZ · DURCHLASS · DIES
P912-E1142	P915-C187	f82r	f82r.4	qoky	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E1143	P915-C187	f82r	f82r.5	sol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1144	P915-C187	f82r	f82r.5	lkchedy	L+K+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · ZUGEBEN · UMSETZEN · DIES
P912-E1145	P915-C187	f82r	f82r.5	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E1146	P915-C188	f82r	f82r.5	qokal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E1147	P915-C188	f82r	f82r.5	cthol	CTH+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEREIT · FORTSETZEN
P912-E1148	P915-C188	f82r	f82r.5	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1149	P915-C188	f82r	f82r.5	qoteedy	OT+EE+DY	LEARNED_FORMULA_CARD	P942-K30	LEARNED_FORMULA_IDIOM	NAECHSTEN SCHRITT LAENGER; ENDE
P912-E1150	P915-C189	f82r	f82r.5	qokal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E1151	P915-C189	f82r	f82r.6	sar	S+AR	LEARNED_FORMULA_CARD	P942-K32	LEARNED_FORMULA_IDIOM	QUELLE WAEHLEN
P912-E1152	P915-C189	f82r	f82r.6	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E1153	P915-C190	f82r	f82r.6	qol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1154	P915-C190	f82r	f82r.6	shedaiin	SHED+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ABSETZEN · SOLLMASS
P912-E1155	P915-C190	f82r	f82r.6	sheckhy	SH+E+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · KURZ · DURCHLASS · DIES
P912-E1156	P915-C190	f82r	f82r.6	okal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E1157	P915-C190	f82r	f82r.6	sheky	SH+E+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · KURZ · ZUGEBEN · DIES
P912-E1158	P915-C190	f82r	f82r.6	qotaiin	OT+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · SOLLMASS
P912-E1159	P915-C190	f82r	f82r.6	chedol	CHD+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	UMSETZEN · FORTSETZEN
P912-E1160	P915-C190	f82r	f82r.7	dshedy	SH+E+DY	LEARNED_FORMULA_CARD	P949-K55	LEARNED_FORMULA_IDIOM	KURZ HALTEN; ENDE
P912-E1161	P915-C191	f82r	f82r.7	sotaiin	S+OT+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · DANACH · SOLLMASS
P912-E1162	P915-C191	f82r	f82r.7	qokar	OK+AR	LEARNED_FORMULA_CARD	P942-K20	LEARNED_FORMULA_IDIOM	AUS DER QUELLE ANSETZEN
P912-E1163	P915-C191	f82r	f82r.7	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E1164	P915-C192	f82r	f82r.7	solshedy	OL+SH+E+DY	LEARNED_FORMULA_CARD	P952-K68	LEARNED_FORMULA_IDIOM	WEITER KURZ HALTEN; ENDE
P912-E1165	P915-C193	f82r	f82r.7	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	P942-K11	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN
P912-E1166	P915-C193	f82r	f82r.7	qoky	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E1167	P915-C193	f82r	f82r.7	ls	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1168	P915-C193	f82r	f82r.7	cheey	SH+EE+Y	LEARNED_FORMULA_CARD	P942-K21	LEARNED_FORMULA_IDIOM	LAENGER HALTEN
P912-E1169	P915-C193	f82r	f82r.8	qekeey	CARRIER_Q+E+K+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · KURZ · ZUGEBEN · LÄNGER · DIES
P912-E1170	P915-C193	f82r	f82r.8	sheedy	SH+EE+DY	LEARNED_FORMULA_CARD	P942-K44	LEARNED_FORMULA_IDIOM	LAENGER HALTEN; ENDE
P912-E1171	P915-C194	f82r	f82r.8	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E1172	P915-C195	f82r	f82r.8	lcho	L+CH+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · ENTNEHMEN · AUSFÜHREN
P912-E1173	P915-C195	f82r	f82r.8	r	R	LEARNED_FORMULA_CARD	P942-K37	LEARNED_FORMULA_IDIOM	ZUSTAND MARKIEREN
P912-E1174	P915-C195	f82r	f82r.8	cheey	SH+EE+Y	LEARNED_FORMULA_CARD	P942-K21	LEARNED_FORMULA_IDIOM	LAENGER HALTEN
P912-E1175	P915-C195	f82r	f82r.8	qokey	OK+E+Y	LEARNED_FORMULA_CARD	P942-K25	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN
P912-E1176	P915-C195	f82r	f82r.8	qotal	OT+AL	LEARNED_FORMULA_CARD	P949-K52	LEARNED_FORMULA_IDIOM	ZUR NÄCHSTEN STELLE
P912-E1177	P915-C195	f82r	f82r.8	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1178	P915-C195	f82r	f82r.8	qoteor	OT+E+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · KURZ · ANSATZ
P912-E1179	P915-C195	f82r	f82r.9	ssholshecthy	S+SH+O+LSH+E+CTH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · HALTEN · AUSFÜHREN · SPÜLEN · KURZ · BEREIT · DIES
P912-E1180	P915-C195	f82r	f82r.9	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	P942-K13	LEARNED_FORMULA_IDIOM	NACH SOLLMASS ANSETZEN
P912-E1181	P915-C195	f82r	f82r.9	chkedy	CHK+E+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEHANDELN · KURZ · TEIL · DIES
P912-E1182	P915-C195	f82r	f82r.9	rchey	R+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	MARKIEREN · ENTNEHMEN · KURZ · DIES
P912-E1183	P915-C195	f82r	f82r.9	dairchey	D_ADDR+AIR+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · LAUF · ENTNEHMEN · KURZ · DIES
P912-E1184	P915-C195	f82r	f82r.9	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	P942-K13	LEARNED_FORMULA_IDIOM	NACH SOLLMASS ANSETZEN
P912-E1186	P915-C196	f82r	f82r.11	kolchdy	K+OL+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · FORTSETZEN · UMSETZEN · DIES
P912-E1187	P915-C196	f82r	f82r.11	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E1188	P915-C197	f82r	f82r.11	qopol	CARRIER_Q+O+P+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · EINSETZEN · FORTSETZEN
P912-E1189	P915-C197	f82r	f82r.11	qotedor	OT+E+D_ADDR+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · KURZ · TEIL · ANSATZ
P912-E1190	P915-C197	f82r	f82r.11	chopchedy	CH+O+P+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES
P912-E1191	P915-C197	f82r	f82r.11	qotal	OT+AL	LEARNED_FORMULA_CARD	P949-K52	LEARNED_FORMULA_IDIOM	ZUR NÄCHSTEN STELLE
P912-E1192	P915-C197	f82r	f82r.11	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1193	P915-C197	f82r	f82r.11	kam	K+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · INNEN
P912-E1194	P915-C197	f82r	f82r.12	otedy	OT+E+DY	LEARNED_FORMULA_CARD	P942-K29	LEARNED_FORMULA_IDIOM	NAECHSTEN SCHRITT KURZ; ENDE
P912-E1195	P915-C198	f82r	f82r.12	qodched	CARRIER_Q+O+D_ADDR+CHD	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · TEIL · UMSETZEN
P912-E1196	P915-C198	f82r	f82r.12	olqo	OL+CARRIER_Q+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	FORTSETZEN · BEGINNEN · AUSFÜHREN
P912-E1197	P915-C198	f82r	f82r.12	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E1198	P915-C198	f82r	f82r.12	checkho	CH+E+CKH+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · KURZ · DURCHLASS · AUSFÜHREN
P912-E1199	P915-C198	f82r	f82r.12	lolol	L+OL+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · FORTSETZEN · FORTSETZEN
P912-E1200	P915-C198	f82r	f82r.12	okal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E1201	P915-C198	f82r	f82r.12	okarchedy	OK+AR+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · QUELLE · UMSETZEN · DIES
P912-E1202	P915-C198	f82r	f82r.13	tcheol	T+CHEO+L	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSTELLEN · AUSZUG · LEITEN
P912-E1203	P915-C198	f82r	f82r.13	olchedy	OL+CHD+DY	LEARNED_FORMULA_CARD	P949-K51	LEARNED_FORMULA_IDIOM	WEITER UMSETZEN; ENDE
P912-E1204	P915-C199	f82r	f82r.13	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E1205	P915-C200	f82r	f82r.13	qotedy	OT+E+DY	LEARNED_FORMULA_CARD	P942-K29	LEARNED_FORMULA_IDIOM	NAECHSTEN SCHRITT KURZ; ENDE
P912-E1206	P915-C201	f82r	f82r.13	chedar	CHD+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	UMSETZEN · QUELLE
P912-E1207	P915-C201	f82r	f82r.13	cheey	SH+EE+Y	LEARNED_FORMULA_CARD	P942-K21	LEARNED_FORMULA_IDIOM	LAENGER HALTEN
P912-E1208	P915-C201	f82r	f82r.13	lchey	L+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · DIES
P912-E1209	P915-C201	f82r	f82r.13	solarol	S+OL+AR+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · FORTSETZEN · QUELLE · FORTSETZEN
P912-E1210	P915-C201	f82r	f82r.14	r	R	LEARNED_FORMULA_CARD	P942-K37	LEARNED_FORMULA_IDIOM	ZUSTAND MARKIEREN
P912-E1211	P915-C201	f82r	f82r.14	olchy	OL+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	FORTSETZEN · ENTNEHMEN · DIES
P912-E1212	P915-C201	f82r	f82r.14	qokal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E1213	P915-C201	f82r	f82r.14	chey	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1214	P915-C201	f82r	f82r.14	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E1215	P915-C201	f82r	f82r.14	deeedy	D_ADDR+EEE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · VOLL · TEIL · DIES
P912-E1216	P915-C201	f82r	f82r.14	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	P942-K11	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN
P912-E1217	P915-C201	f82r	f82r.14	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	P942-K13	LEARNED_FORMULA_IDIOM	NACH SOLLMASS ANSETZEN
P912-E1218	P915-C201	f82r	f82r.14	olchedy	OL+CHD+DY	LEARNED_FORMULA_CARD	P949-K51	LEARNED_FORMULA_IDIOM	WEITER UMSETZEN; ENDE
P912-E1219	P915-C202	f82r	f82r.15	kedy	K+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · KURZ · SCHLIESSEN
P912-E1220	P915-C203	f82r	f82r.15	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	P942-K22	LEARNED_FORMULA_IDIOM	WEITER UMSETZEN; ENDE
P912-E1221	P915-C204	f82r	f82r.15	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E1222	P915-C205	f82r	f82r.15	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E1223	P915-C206	f82r	f82r.15	lkeedy	L+K+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · ZUGEBEN · LÄNGER · TEIL · DIES
P912-E1224	P915-C206	f82r	f82r.15	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	P942-K13	LEARNED_FORMULA_IDIOM	NACH SOLLMASS ANSETZEN
P912-E1225	P915-C206	f82r	f82r.15	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1226	P915-C206	f82r	f82r.15	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E1227	P915-C206	f82r	f82r.15	chdy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1228	P915-C206	f82r	f82r.15	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1229	P915-C206	f82r	f82r.16	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E1230	P915-C207	f82r	f82r.16	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	P942-K22	LEARNED_FORMULA_IDIOM	WEITER UMSETZEN; ENDE
P912-E1231	P915-C208	f82r	f82r.16	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E1232	P915-C209	f82r	f82r.16	cheey	SH+EE+Y	LEARNED_FORMULA_CARD	P942-K21	LEARNED_FORMULA_IDIOM	LAENGER HALTEN
P912-E1233	P915-C209	f82r	f82r.16	r	R	LEARNED_FORMULA_CARD	P942-K37	LEARNED_FORMULA_IDIOM	ZUSTAND MARKIEREN
P912-E1234	P915-C209	f82r	f82r.16	or	OR	LEARNED_FORMULA_CARD	P942-K23	LEARNED_FORMULA_IDIOM	DER ANSATZ
P912-E1235	P915-C209	f82r	f82r.16	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1236	P915-C209	f82r	f82r.16	s	S	LEARNED_FORMULA_CARD	P942-K12	LEARNED_FORMULA_IDIOM	VARIANTE WAEHLEN
