clause_id	physical_page	register	start_event	end_event	events	formula_cards	root_compositions	end_reason	surface_equals_reading	simple_continuous_reading_de	event_ids
P915-C291	f83r	BIOLOGICAL	P912-E1582	P912-E1583	2	2	0	LICENSED_DY_CLOSE	qokeey=LAENGER ANSETZEN | qokedy=KURZ ANSETZEN; ENDE	LAENGER ANSETZEN; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1582|P912-E1583
P915-C292	f83r	BIOLOGICAL	P912-E1584	P912-E1586	3	2	1	LICENSED_DY_CLOSE	sol=DAMIT WEITER | cheeety=VOLL · EINSTELLEN · DIES | qokedy=KURZ ANSETZEN; ENDE	DAMIT WEITER; dann VOLL · EINSTELLEN · DIES; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1584|P912-E1585|P912-E1586
P915-C293	f83r	BIOLOGICAL	P912-E1587	P912-E1590	4	3	1	LICENSED_DY_CLOSE	qoky=DIESEN POSTEN ANSETZEN | saiin=SOLLWERT WAEHLEN | solkeedy=AUFFANGEN · LÄNGER · TEIL · DIES | qokedy=KURZ ANSETZEN; ENDE	DIESEN POSTEN ANSETZEN; dann SOLLWERT WAEHLEN; dann AUFFANGEN · LÄNGER · TEIL · DIES; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1587|P912-E1588|P912-E1589|P912-E1590
P915-C294	f83r	BIOLOGICAL	P912-E1591	P912-E1591	1	1	0	LICENSED_DY_CLOSE	otedy=NAECHSTEN SCHRITT KURZ; ENDE	NAECHSTEN SCHRITT KURZ; ENDE. Teilgang geschlossen.	P912-E1591
P915-C295	f83r	BIOLOGICAL	P912-E1592	P912-E1594	3	3	0	LICENSED_DY_CLOSE	sol=DAMIT WEITER | chedy=DIESEN POSTEN UMSETZEN | lkedy=AM WEG KURZ ZUGEBEN; ENDE	DAMIT WEITER; dann DIESEN POSTEN UMSETZEN; dann AM WEG KURZ ZUGEBEN; ENDE. Teilgang geschlossen.	P912-E1592|P912-E1593|P912-E1594
P915-C296	f83r	BIOLOGICAL	P912-E1595	P912-E1596	2	1	1	LICENSED_DY_CLOSE	qokchedy=ANSETZEN · UMSETZEN · DIES | qokedy=KURZ ANSETZEN; ENDE	ANSETZEN · UMSETZEN · DIES; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1595|P912-E1596
P915-C297	f83r	BIOLOGICAL	P912-E1597	P912-E1600	4	1	3	LICENSED_DY_CLOSE	chckhdy=ENTNEHMEN · DURCHLASS · TEIL · DIES | sar=QUELLE WAEHLEN | schedair=UMSETZEN · LAUF | otchedy=DANACH · UMSETZEN · SCHLIESSEN	ENTNEHMEN · DURCHLASS · TEIL · DIES; dann QUELLE WAEHLEN; dann UMSETZEN · LAUF; dann DANACH · UMSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1597|P912-E1598|P912-E1599|P912-E1600
P915-C298	f83r	BIOLOGICAL	P912-E1601	P912-E1601	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1601
P915-C299	f83r	BIOLOGICAL	P912-E1602	P912-E1606	5	2	3	LICENSED_DY_CLOSE	chedain=UMSETZEN · PORTION | chedy=DIESEN POSTEN UMSETZEN | qotedaiin=DANACH · KURZ · SOLLMASS | otaiin=DANACH · SOLLMASS | otedy=NAECHSTEN SCHRITT KURZ; ENDE	UMSETZEN · PORTION; dann DIESEN POSTEN UMSETZEN; dann DANACH · KURZ · SOLLMASS; dann DANACH · SOLLMASS; dann NAECHSTEN SCHRITT KURZ; ENDE. Teilgang geschlossen.	P912-E1602|P912-E1603|P912-E1604|P912-E1605|P912-E1606
P915-C300	f83r	BIOLOGICAL	P912-E1607	P912-E1607	1	0	1	LICENSED_DY_CLOSE	ldy=LEITEN · SCHLIESSEN	LEITEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1607
P915-C301	f83r	BIOLOGICAL	P912-E1608	P912-E1609	2	2	0	LICENSED_DY_CLOSE	tchedy=DIESEN POSTEN UMSTELLEN | qotedy=NAECHSTEN SCHRITT KURZ; ENDE	DIESEN POSTEN UMSTELLEN; dann NAECHSTEN SCHRITT KURZ; ENDE. Teilgang geschlossen.	P912-E1608|P912-E1609
P915-C302	f83r	BIOLOGICAL	P912-E1610	P912-E1611	2	2	0	LICENSED_DY_CLOSE	qokal=AN DER ZIELSTELLE ANSETZEN | shedy=ABSETZEN; ENDE	AN DER ZIELSTELLE ANSETZEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1610|P912-E1611
P915-C303	f83r	BIOLOGICAL	P912-E1612	P912-E1612	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1612
P915-C304	f83r	BIOLOGICAL	P912-E1613	P912-E1622	10	4	6	LICENSED_DY_CLOSE	shecthedy=HALTEN · KURZ · BEREIT · KURZ · TEIL · DIES | shecthy=HALTEN · KURZ · BEREIT · DIES | otor=DER NAECHSTE ANSATZ | chedy=DIESEN POSTEN UMSETZEN | soiiin=AUSWÄHLEN · AUSFÜHREN · UNTERSTUFE · STUFE | checthy=BIS BEREIT FUEHREN | chety=EINSTELLEN · DIES | otaiin=DANACH · SOLLMASS | olsaly=FORTSETZEN · ZIEL · DIES | shedy=ABSETZEN; ENDE	HALTEN · KURZ · BEREIT · KURZ · TEIL · DIES; dann HALTEN · KURZ · BEREIT · DIES; dann DER NAECHSTE ANSATZ; dann DIESEN POSTEN UMSETZEN; dann AUSWÄHLEN · AUSFÜHREN · UNTERSTUFE · STUFE; dann BIS BEREIT FUEHREN; dann EINSTELLEN · DIES; dann DANACH · SOLLMASS; dann FORTSETZEN · ZIEL · DIES; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1613|P912-E1614|P912-E1615|P912-E1616|P912-E1617|P912-E1618|P912-E1619|P912-E1620|P912-E1621|P912-E1622
P915-C305	f83r	BIOLOGICAL	P912-E1623	P912-E1623	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1623
P915-C306	f83r	BIOLOGICAL	P912-E1624	P912-E1626	3	3	0	LICENSED_DY_CLOSE	qolchey=MIT DIESEM POSTEN WEITER | qokeey=LAENGER ANSETZEN | qokedy=KURZ ANSETZEN; ENDE	MIT DIESEM POSTEN WEITER; dann LAENGER ANSETZEN; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1624|P912-E1625|P912-E1626
P915-C307	f83r	BIOLOGICAL	P912-E1627	P912-E1633	7	6	1	LICENSED_DY_CLOSE	chedy=DIESEN POSTEN UMSETZEN | otal=ZUR NÄCHSTEN STELLE | otchey=DANACH DIESER POSTEN | qokeey=LAENGER ANSETZEN | qoky=DIESEN POSTEN ANSETZEN | tol=EINSTELLEN · FORTSETZEN | shedy=ABSETZEN; ENDE	DIESEN POSTEN UMSETZEN; dann ZUR NÄCHSTEN STELLE; dann DANACH DIESER POSTEN; dann LAENGER ANSETZEN; dann DIESEN POSTEN ANSETZEN; dann EINSTELLEN · FORTSETZEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1627|P912-E1628|P912-E1629|P912-E1630|P912-E1631|P912-E1632|P912-E1633
P915-C308	f83r	BIOLOGICAL	P912-E1634	P912-E1634	1	0	1	LICENSED_DY_CLOSE	qokylddy=ANSETZEN · DIES · BEFESTIGEN · SCHLIESSEN	ANSETZEN · DIES · BEFESTIGEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1634
P915-C309	f83r	BIOLOGICAL	P912-E1635	P912-E1637	3	3	0	LICENSED_DY_CLOSE	dain=EINE PORTION | chedy=DIESEN POSTEN UMSETZEN | qokeedy=LAENGER ANSETZEN; ENDE	EINE PORTION; dann DIESEN POSTEN UMSETZEN; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1635|P912-E1636|P912-E1637
P915-C310	f83r	BIOLOGICAL	P912-E1638	P912-E1638	1	1	0	LICENSED_DY_CLOSE	shckhedy=KURZ IM DURCHLASS HALTEN; ENDE	KURZ IM DURCHLASS HALTEN; ENDE. Teilgang geschlossen.	P912-E1638
P915-C311	f83r	BIOLOGICAL	P912-E1639	P912-E1639	1	1	0	LICENSED_DY_CLOSE	shckhedy=KURZ IM DURCHLASS HALTEN; ENDE	KURZ IM DURCHLASS HALTEN; ENDE. Teilgang geschlossen.	P912-E1639
P915-C312	f83r	BIOLOGICAL	P912-E1640	P912-E1643	4	4	0	LICENSED_DY_CLOSE	saiin=SOLLWERT WAEHLEN | cheeky=DIESEN POSTEN LÄNGER BEHANDELN | sheey=LAENGER HALTEN | qokedy=KURZ ANSETZEN; ENDE	SOLLWERT WAEHLEN; dann DIESEN POSTEN LÄNGER BEHANDELN; dann LAENGER HALTEN; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1640|P912-E1641|P912-E1642|P912-E1643
P915-C313	f83r	BIOLOGICAL	P912-E1644	P912-E1644	1	1	0	LICENSED_DY_CLOSE	shedy=ABSETZEN; ENDE	ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1644
P915-C314	f83r	BIOLOGICAL	P912-E1645	P912-E1645	1	1	0	LICENSED_DY_CLOSE	oldy=DAMIT FORTFAHREN; ENDE	DAMIT FORTFAHREN; ENDE. Teilgang geschlossen.	P912-E1645
P915-C315	f83r	BIOLOGICAL	P912-E1646	P912-E1648	3	1	2	LICENSED_DY_CLOSE	salchedy=AUSWÄHLEN · ZIEL · UMSETZEN · DIES | cheey=LAENGER HALTEN | qody=BEGINNEN · AUSFÜHREN · SCHLIESSEN	AUSWÄHLEN · ZIEL · UMSETZEN · DIES; dann LAENGER HALTEN; dann BEGINNEN · AUSFÜHREN · SCHLIESSEN. Teilgang geschlossen.	P912-E1646|P912-E1647|P912-E1648
P915-C316	f83r	BIOLOGICAL	P912-E1649	P912-E1650	2	1	1	LICENSED_DY_CLOSE	kesd=ZUGEBEN · KURZ · STERNORT · TEIL | oldy=DAMIT FORTFAHREN; ENDE	ZUGEBEN · KURZ · STERNORT · TEIL; dann DAMIT FORTFAHREN; ENDE. Teilgang geschlossen.	P912-E1649|P912-E1650
P915-C317	f83r	BIOLOGICAL	P912-E1651	P912-E1652	2	2	0	LICENSED_DY_CLOSE	s=VARIANTE WAEHLEN | okeedy=LAENGER ANSETZEN; ENDE	VARIANTE WAEHLEN; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1651|P912-E1652
P915-C318	f83r	BIOLOGICAL	P912-E1653	P912-E1653	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1653
P915-C319	f83r	BIOLOGICAL	P912-E1654	P912-E1657	4	2	2	LICENSED_DY_CLOSE	qoky=DIESEN POSTEN ANSETZEN | saii=SOLLWERT WAEHLEN | techedy=EINSTELLEN · KURZ · UMSETZEN · DIES | qotchedy=DANACH · UMSETZEN · SCHLIESSEN	DIESEN POSTEN ANSETZEN; dann SOLLWERT WAEHLEN; dann EINSTELLEN · KURZ · UMSETZEN · DIES; dann DANACH · UMSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1654|P912-E1655|P912-E1656|P912-E1657
P915-C320	f83r	BIOLOGICAL	P912-E1658	P912-E1658	1	1	0	LICENSED_DY_CLOSE	okeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1658
P915-C321	f83r	BIOLOGICAL	P912-E1659	P912-E1659	1	0	1	LICENSED_DY_CLOSE	ldy=LEITEN · SCHLIESSEN	LEITEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1659
P915-C322	f83r	BIOLOGICAL	P912-E1660	P912-E1662	3	2	1	LICENSED_DY_CLOSE	cheol=DEN AUSZUG WEITERFUEHREN | qokchedy=ANSETZEN · UMSETZEN · DIES | lchedy=WEITER UMSETZEN; ENDE	DEN AUSZUG WEITERFUEHREN; dann ANSETZEN · UMSETZEN · DIES; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1660|P912-E1661|P912-E1662
P915-C323	f83r	BIOLOGICAL	P912-E1663	P912-E1671	9	7	2	LICENSED_DY_CLOSE	qokey=KURZ ANSETZEN | sy=DIESER POSTEN | s=VARIANTE WAEHLEN | aiin=NACH SOLLMASS | sheekchy=HALTEN · LÄNGER · ZUGEBEN · ENTNEHMEN · DIES | qokey=KURZ ANSETZEN | sain=EINHEIT WAEHLEN | shky=HALTEN · ZUGEBEN · DIES | lchedy=WEITER UMSETZEN; ENDE	KURZ ANSETZEN; dann DIESER POSTEN; dann VARIANTE WAEHLEN; dann NACH SOLLMASS; dann HALTEN · LÄNGER · ZUGEBEN · ENTNEHMEN · DIES; dann KURZ ANSETZEN; dann EINHEIT WAEHLEN; dann HALTEN · ZUGEBEN · DIES; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1663|P912-E1664|P912-E1665|P912-E1666|P912-E1667|P912-E1668|P912-E1669|P912-E1670|P912-E1671
P915-C324	f83r	BIOLOGICAL	P912-E1672	P912-E1683	12	10	2	LICENSED_DY_CLOSE	dolshed=TEIL · FORTSETZEN · ABSETZEN | qokchy=DIESEN POSTEN ANSETZEN | saiin=SOLLWERT WAEHLEN | cheky=KURZ BEHANDELN | okeeol=ANSETZEN · LÄNGER · FORTSETZEN | okain=EINE PORTION ANSETZEN | chdy=DIESEN POSTEN UMSETZEN | sor=ZUBEREITUNGSVARIANTE | aiin=NACH SOLLMASS | shy=DIESER POSTEN | shey=KURZ HALTEN | lshedy=KURZ SPÜLEN; ENDE	TEIL · FORTSETZEN · ABSETZEN; dann DIESEN POSTEN ANSETZEN; dann SOLLWERT WAEHLEN; dann KURZ BEHANDELN; dann ANSETZEN · LÄNGER · FORTSETZEN; dann EINE PORTION ANSETZEN; dann DIESEN POSTEN UMSETZEN; dann ZUBEREITUNGSVARIANTE; dann NACH SOLLMASS; dann DIESER POSTEN; dann KURZ HALTEN; dann KURZ SPÜLEN; ENDE. Teilgang geschlossen.	P912-E1672|P912-E1673|P912-E1674|P912-E1675|P912-E1676|P912-E1677|P912-E1678|P912-E1679|P912-E1680|P912-E1681|P912-E1682|P912-E1683
P915-C325	f83r	BIOLOGICAL	P912-E1684	P912-E1686	3	3	0	LICENSED_DY_CLOSE	qoky=DIESEN POSTEN ANSETZEN | sol=DAMIT WEITER | lkedy=AM WEG KURZ ZUGEBEN; ENDE	DIESEN POSTEN ANSETZEN; dann DAMIT WEITER; dann AM WEG KURZ ZUGEBEN; ENDE. Teilgang geschlossen.	P912-E1684|P912-E1685|P912-E1686
P915-C326	f83r	BIOLOGICAL	P912-E1687	P912-E1687	1	1	0	LICENSED_DY_CLOSE	lchedy=WEITER UMSETZEN; ENDE	WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1687
P915-C327	f83r	BIOLOGICAL	P912-E1688	P912-E1689	2	2	0	LICENSED_DY_CLOSE	qokol=ANSETZEN UND WEITERFÜHREN | shedy=ABSETZEN; ENDE	ANSETZEN UND WEITERFÜHREN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1688|P912-E1689
P915-C328	f83r	BIOLOGICAL	P912-E1690	P912-E1693	4	3	1	LICENSED_DY_CLOSE	or=DER ANSATZ | chey=DIESER POSTEN | qockhey=DIESEN POSTEN KURZ DURCHFÜHREN | dairydy=LAUF · DIES · SCHLIESSEN	DER ANSATZ; dann DIESER POSTEN; dann DIESEN POSTEN KURZ DURCHFÜHREN; dann LAUF · DIES · SCHLIESSEN. Teilgang geschlossen.	P912-E1690|P912-E1691|P912-E1692|P912-E1693
P915-C329	f83r	BIOLOGICAL	P912-E1694	P912-E1699	6	3	3	LICENSED_DY_CLOSE	qokain=EINE PORTION ANSETZEN | shey=KURZ HALTEN | kain=ZUGEBEN · PORTION | chckhal=ENTNEHMEN · DURCHLASS · ZIEL | solchedy=AUSWÄHLEN · FORTSETZEN · UMSETZEN · DIES | olchedy=WEITER UMSETZEN; ENDE	EINE PORTION ANSETZEN; dann KURZ HALTEN; dann ZUGEBEN · PORTION; dann ENTNEHMEN · DURCHLASS · ZIEL; dann AUSWÄHLEN · FORTSETZEN · UMSETZEN · DIES; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1694|P912-E1695|P912-E1696|P912-E1697|P912-E1698|P912-E1699
P915-C330	f83r	BIOLOGICAL	P912-E1700	P912-E1702	3	1	2	LICENSED_DY_CLOSE	chedaiin=UMSETZEN · SOLLMASS | solkey=AUFFANGEN · KURZ · DIES | lchedy=WEITER UMSETZEN; ENDE	UMSETZEN · SOLLMASS; dann AUFFANGEN · KURZ · DIES; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1700|P912-E1701|P912-E1702
P915-C331	f83r	BIOLOGICAL	P912-E1703	P912-E1717	15	11	4	LICENSED_DY_CLOSE	qolkain=AUFFANGEN · PORTION | dal=ZUR ZIELSTELLE | sol=DAMIT WEITER | ol=DAMIT WEITER | chcthdy=ENTNEHMEN · BEREIT · TEIL · DIES | l=LEITEN | chedy=DIESEN POSTEN UMSETZEN | lchdy=LEITEN · UMSETZEN · DIES | daiin=NACH SOLLMASS | sheol=KURZ HALTEN UND WEITERFÜHREN | chedy=DIESEN POSTEN UMSETZEN | qotal=ZUR NÄCHSTEN STELLE | sar=QUELLE WAEHLEN | skar=VON DER ENTNAHMESTELLE ZUGEBEN | shedy=ABSETZEN; ENDE	AUFFANGEN · PORTION; dann ZUR ZIELSTELLE; dann DAMIT WEITER; dann DAMIT WEITER; dann ENTNEHMEN · BEREIT · TEIL · DIES; dann LEITEN; dann DIESEN POSTEN UMSETZEN; dann LEITEN · UMSETZEN · DIES; dann NACH SOLLMASS; dann KURZ HALTEN UND WEITERFÜHREN; dann DIESEN POSTEN UMSETZEN; dann ZUR NÄCHSTEN STELLE; dann QUELLE WAEHLEN; dann VON DER ENTNAHMESTELLE ZUGEBEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1703|P912-E1704|P912-E1705|P912-E1706|P912-E1707|P912-E1708|P912-E1709|P912-E1710|P912-E1711|P912-E1712|P912-E1713|P912-E1714|P912-E1715|P912-E1716|P912-E1717
P915-C332	f83r	BIOLOGICAL	P912-E1720	P912-E1720	1	0	1	LICENSED_DY_CLOSE	otchdy=DANACH · UMSETZEN · SCHLIESSEN	DANACH · UMSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1720
P915-C333	f83r	BIOLOGICAL	P912-E1721	P912-E1721	1	1	0	LICENSED_DY_CLOSE	qokchdy=ANSETZEN, UMSETZEN; ENDE	ANSETZEN, UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1721
P915-C334	f83r	BIOLOGICAL	P912-E1722	P912-E1730	9	5	4	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	shedal=ABSETZEN · ZIEL | dal=ZUR ZIELSTELLE | cheol=DEN AUSZUG WEITERFUEHREN | lol=LEITEN · FORTSETZEN | chdal=UMSETZEN · ZIEL | aiin=NACH SOLLMASS | sol=DAMIT WEITER | daiiin=ZWEIT · STUFE | chedy=DIESEN POSTEN UMSETZEN	ABSETZEN · ZIEL; dann ZUR ZIELSTELLE; dann DEN AUSZUG WEITERFUEHREN; dann LEITEN · FORTSETZEN; dann UMSETZEN · ZIEL; dann NACH SOLLMASS; dann DAMIT WEITER; dann ZWEIT · STUFE; dann DIESEN POSTEN UMSETZEN.	P912-E1722|P912-E1723|P912-E1724|P912-E1725|P912-E1726|P912-E1727|P912-E1728|P912-E1729|P912-E1730
P915-C335	f83r	BIOLOGICAL	P912-E1733	P912-E1748	16	10	6	PAGE_END_OPEN	solkeey=DIESEN POSTEN LÄNGER AUFFANGEN | qekey=KURZ · ZUGEBEN · KURZ · DIES | raly=MARKIEREN · ZIEL · DIES | ol=DAMIT WEITER | solchkal=AUSWÄHLEN · FORTSETZEN · BEHANDELN · ZIEL | cheol=DEN AUSZUG WEITERFUEHREN | qotar=DANACH AUS DER QUELLE | ol=DAMIT WEITER | daiin=NACH SOLLMASS | ol=DAMIT WEITER | dain=EINE PORTION | chey=DIESER POSTEN | ldalor=LEITEN · ZIEL · ANSATZ | sol=DAMIT WEITER | rtain=MARKIEREN · EINSTELLEN · PORTION | cthal=BEREIT · ZIEL	DIESEN POSTEN LÄNGER AUFFANGEN; dann KURZ · ZUGEBEN · KURZ · DIES; dann MARKIEREN · ZIEL · DIES; dann DAMIT WEITER; dann AUSWÄHLEN · FORTSETZEN · BEHANDELN · ZIEL; dann DEN AUSZUG WEITERFUEHREN; dann DANACH AUS DER QUELLE; dann DAMIT WEITER; dann NACH SOLLMASS; dann DAMIT WEITER; dann EINE PORTION; dann DIESER POSTEN; dann LEITEN · ZIEL · ANSATZ; dann DAMIT WEITER; dann MARKIEREN · EINSTELLEN · PORTION; dann BEREIT · ZIEL. Zur Fortsetzung offen.	P912-E1733|P912-E1734|P912-E1735|P912-E1736|P912-E1737|P912-E1738|P912-E1739|P912-E1740|P912-E1741|P912-E1742|P912-E1743|P912-E1744|P912-E1745|P912-E1746|P912-E1747|P912-E1748
P915-C336	f67r2	ZODIAC	P912-E1777	P912-E1783	7	3	4	LICENSED_DY_CLOSE	opodchol=AUSFÜHREN · EINSETZEN · AUSFÜHREN · TEIL · FORTSETZEN | s=VARIANTE WAEHLEN | ain=EINE PORTION | aldy=ZIEL · TEIL · DIES | soeey=AUSWÄHLEN · AUSFÜHREN · LÄNGER · DIES | doiin=TEIL · AUSFÜHREN · STUFE | oldy=DAMIT FORTFAHREN; ENDE	AUSFÜHREN · EINSETZEN · AUSFÜHREN · TEIL · FORTSETZEN; dann VARIANTE WAEHLEN; dann EINE PORTION; dann ZIEL · TEIL · DIES; dann AUSWÄHLEN · AUSFÜHREN · LÄNGER · DIES; dann TEIL · AUSFÜHREN · STUFE; dann DAMIT FORTFAHREN; ENDE. Teilgang geschlossen.	P912-E1777|P912-E1778|P912-E1779|P912-E1780|P912-E1781|P912-E1782|P912-E1783
P915-C337	f67r2	ZODIAC	P912-E1785	P912-E1803	19	10	9	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	odaeiin=AUSFÜHREN · ZWEIT · KURZ · STUFE | okoes=ANSETZEN · AUSFÜHREN · KURZ · AUSWÄHLEN | oekain=AUSFÜHREN · KURZ · ZUGEBEN · PORTION | y=DIESER POSTEN | otchey=DANACH DIESER POSTEN | soraiir=AUSWÄHLEN · ANSATZ · SOLLMASS · MARKIEREN | dy=DIESER POSTEN | qopchy=AUSFÜHREN · EINSETZEN · DIES | daiin=NACH SOLLMASS | dal=ZUR ZIELSTELLE | ydchos=DIES · TEIL · ENTNEHMEN · AUSFÜHREN · AUSWÄHLEN | ain=EINE PORTION | ar=AUS DER QUELLE | amy=INNEN · DIES | chocfhy=ENTNEHMEN · AUSFÜHREN · TRENNEN · DIES | saral=AUSWÄHLEN · QUELLE · ZIEL | sain=EINHEIT WAEHLEN | am=AN DER INNENSTELLE | ar=AUS DER QUELLE	AUSFÜHREN · ZWEIT · KURZ · STUFE; dann ANSETZEN · AUSFÜHREN · KURZ · AUSWÄHLEN; dann AUSFÜHREN · KURZ · ZUGEBEN · PORTION; dann DIESER POSTEN; dann DANACH DIESER POSTEN; dann AUSWÄHLEN · ANSATZ · SOLLMASS · MARKIEREN; dann DIESER POSTEN; dann AUSFÜHREN · EINSETZEN · DIES; dann NACH SOLLMASS; dann ZUR ZIELSTELLE; dann DIES · TEIL · ENTNEHMEN · AUSFÜHREN · AUSWÄHLEN; dann EINE PORTION; dann AUS DER QUELLE; dann INNEN · DIES; dann ENTNEHMEN · AUSFÜHREN · TRENNEN · DIES; dann AUSWÄHLEN · QUELLE · ZIEL; dann EINHEIT WAEHLEN; dann AN DER INNENSTELLE; dann AUS DER QUELLE.	P912-E1785|P912-E1786|P912-E1787|P912-E1788|P912-E1789|P912-E1790|P912-E1791|P912-E1792|P912-E1793|P912-E1794|P912-E1795|P912-E1796|P912-E1797|P912-E1798|P912-E1799|P912-E1800|P912-E1801|P912-E1802|P912-E1803
P915-C338	f67r2	ZODIAC	P912-E1805	P912-E1817	13	5	8	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	oparchy=AUSFÜHREN · EINSETZEN · QUELLE · ENTNEHMEN · DIES | salsain=AUSWÄHLEN · ZIEL · AUSWÄHLEN · PORTION | sodar=AUSWÄHLEN · AUSFÜHREN · ZWEIT · MARKIEREN | ofar=AUSFÜHREN · NEBENWEG · QUELLE | ar=AUS DER QUELLE | ydam=DIES · ZWEIT · INNEN | yteoor=DIES · EINSTELLEN · KURZ · AUSFÜHREN · ANSATZ | yto=DIES · EINSTELLEN · AUSFÜHREN | ykor=DIESEN POSTEN DEM ANSATZ ZUGEBEN | okeo=ANSETZEN · KURZ · AUSFÜHREN | r=ZUSTAND MARKIEREN | aiin=NACH SOLLMASS | am=AN DER INNENSTELLE	AUSFÜHREN · EINSETZEN · QUELLE · ENTNEHMEN · DIES; dann AUSWÄHLEN · ZIEL · AUSWÄHLEN · PORTION; dann AUSWÄHLEN · AUSFÜHREN · ZWEIT · MARKIEREN; dann AUSFÜHREN · NEBENWEG · QUELLE; dann AUS DER QUELLE; dann DIES · ZWEIT · INNEN; dann DIES · EINSTELLEN · KURZ · AUSFÜHREN · ANSATZ; dann DIES · EINSTELLEN · AUSFÜHREN; dann DIESEN POSTEN DEM ANSATZ ZUGEBEN; dann ANSETZEN · KURZ · AUSFÜHREN; dann ZUSTAND MARKIEREN; dann NACH SOLLMASS; dann AN DER INNENSTELLE.	P912-E1805|P912-E1806|P912-E1807|P912-E1808|P912-E1809|P912-E1810|P912-E1811|P912-E1812|P912-E1813|P912-E1814|P912-E1815|P912-E1816|P912-E1817
P915-C339	f67r2	ZODIAC	P912-E1820	P912-E1820	1	0	1	LICENSED_DY_CLOSE	ytody=DIES · EINSTELLEN · AUSFÜHREN · SCHLIESSEN	DIES · EINSTELLEN · AUSFÜHREN · SCHLIESSEN. Teilgang geschlossen.	P912-E1820
P915-C340	f67r2	ZODIAC	P912-E1821	P912-E1823	3	1	2	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	saiin=SOLLWERT WAEHLEN | ochol=AUSFÜHREN · FORTSETZEN | olol=FORTSETZEN · FORTSETZEN	SOLLWERT WAEHLEN; dann AUSFÜHREN · FORTSETZEN; dann FORTSETZEN · FORTSETZEN.	P912-E1821|P912-E1822|P912-E1823
P915-C341	f67r2	ZODIAC	P912-E1825	P912-E1831	7	0	7	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	dosar=TEIL · AUSFÜHREN · AUSWÄHLEN · QUELLE | odas=AUSFÜHREN · ZWEIT · AUSWÄHLEN | air=LAUF | alaiin=ZIEL · SOLLMASS | dokan=TEIL · ANSETZEN · ZUSATZ | oear=AUSFÜHREN · KURZ · QUELLE | odal=AUSFÜHREN · ZWEIT · LEITEN	TEIL · AUSFÜHREN · AUSWÄHLEN · QUELLE; dann AUSFÜHREN · ZWEIT · AUSWÄHLEN; dann LAUF; dann ZIEL · SOLLMASS; dann TEIL · ANSETZEN · ZUSATZ; dann AUSFÜHREN · KURZ · QUELLE; dann AUSFÜHREN · ZWEIT · LEITEN.	P912-E1825|P912-E1826|P912-E1827|P912-E1828|P912-E1829|P912-E1830|P912-E1831
