audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	local_before_de	local_after_de	flags	hard_collision	verdict	review_reason
G642-A02-050	2	cheor	f5v	f5v.1	H	A	1	3	MEDIAL	o	chor	k o cheor chor ytchey pshod chols chodaiin ytoiiin daiin	kocheor chor ytchey pshod chols chodaiin ytoiiin daiin	k cheor chor tchey pshod chols chodaiin ytoiiin daiin	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	2	[k:?] | [o:?] | [cheor:?] | Pflanzen-/Reproduktionsteil | [ytchey:?] | [pshod:?] | [chols:?] | [chodaiin:?] | [ytoiiin:?] | Grad-/Maßwert III	[k:?] | [o:?] | trockener Drogenteil | Pflanzen-/Reproduktionsteil | [ytchey:?] | [pshod:?] | [chols:?] | [chodaiin:?] | [ytoiiin:?] | Grad-/Maßwert III	ALTERNATE_READER_BOUNDARY	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-051	2	cheor	f66r	f66r.65	T	B	5	9	MEDIAL	fchdar	aly	dor shedy okar shedy kcheody chxar daly fchdar cheor aly ry	dar shedy okar chedy kcheody chxar daly fchdar cheor aly sy	dor shedy okar shed kcheo y chxar daly fchdar cheoraly sy	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[dor:?] | [shedy:?] | [okar:?] | [shedy:?] | [kcheody:?] | [chxar:?] | [daly:?] | [fchdar:?] | [cheor:?] | [aly:?] | rohe Wurzel	[dor:?] | [shedy:?] | [okar:?] | [shedy:?] | [kcheody:?] | [chxar:?] | [daly:?] | [fchdar:?] | trockener Drogenteil | [aly:?] | rohe Wurzel	ALTERNATE_READER_BOUNDARY|OPAQUE_OTHER_TOKENS	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-052	2	cheor	f76r	f76r.34	T	B	2	1	INITIAL	<BOS>	shey	cheor shey qoolkal shedy shedy shey shedy ollchy shlches shcthy sain oly	cheor shey qoolkal shedy shedy shey shedy ollchy shlches shcthy sain oly	chear ey qo lkal shedy shedy shey shedy ollchy shlches shcthy sain oly	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	[cheor:?] | feucht, attributiv gebunden | [qoolkal:?] | [shedy:?] | [shedy:?] | feucht, attributiv gebunden | [shedy:?] | [ollchy:?] | [shlches:?] | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [sain:?] | [oly:?]	trockener Drogenteil | feucht, attributiv gebunden | [qoolkal:?] | [shedy:?] | [shedy:?] | feucht, attributiv gebunden | [shedy:?] | [ollchy:?] | [shlches:?] | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [sain:?] | [oly:?]	ALTERNATE_READER_BOUNDARY|MOIST_NEIGHBOR_DIFFERENT_SLOT	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-053	2	cheor	f76v	f76v.11	B	B	2	1	INITIAL	<BOS>	sheedy	cheor sheedy daiin oekeedy qokeey qokedy oteedy shedy qokedy shedam	cheor sheedy daiin oekeedy qokeey qokedy oteedy shedy qokedy shedam	cheor sheedy daiin oekeedy qokeey qokedy otee y shedy qokedy shedam	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[cheor:?] | [sheedy:?] | Grad-/Maßwert III | [oekeedy:?] | [qokeey:?] | [qokedy:?] | [oteedy:?] | [shedy:?] | [qokedy:?] | [shedam:?]	trockener Drogenteil | [sheedy:?] | Grad-/Maßwert III | [oekeedy:?] | [qokeey:?] | [qokedy:?] | [oteedy:?] | [shedy:?] | [qokedy:?] | [shedam:?]	OPAQUE_OTHER_TOKENS|MOIST_NEIGHBOR_DIFFERENT_SLOT	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-054	2	cheor	f78v	f78v.32	B	B	2	2	MEDIAL	lol	sheol	lol cheor sheol dy qokar otalor	lol cheor sheol dy qokar otalor	lol cheor sheol dy qokar otalor	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	Holzstoff | [cheor:?] | feuchtes Material | [dy:?] | heiße Portion | [otalor:?]	Holzstoff | trockener Drogenteil | feuchtes Material | [dy:?] | heiße Portion | [otalor:?]	MOIST_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-055	2	cheor	f79r	f79r.10	B	B	2	3	MEDIAL	qokain	okol	qokshedy qokain cheor okol sheeol qotey choty otechys	qokshedy qokain cheor okol sheeol qoteesy choty otechys	qokshedy qokain cheor okol sheeol qotey choty otechys	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[qokshedy:?] | heiß, Grad II | [cheor:?] | [okol:?] | [sheeol:?] | [qotey:?] | [choty:?] | [otechys:?]	[qokshedy:?] | heiß, Grad II | trockener Drogenteil | [okol:?] | [sheeol:?] | [qotey:?] | [choty:?] | [otechys:?]	OPAQUE_OTHER_TOKENS|HOT_NEIGHBOR_DIFFERENT_SLOT	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-056	2	cheor	f79r	f79r.31	B	B	2	6	MEDIAL	okeey	sheedy	polshey oltshedy sheol ykeey okeey cheor sheedy ol	pol shey oltshedy sheol ykeey okeey cheor sheedy ol	polshey oltshedy sheol ykeey okeey cheor shee y l	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	[polshey:?] | [oltshedy:?] | feuchtes Material | [ykeey:?] | heißer Ansatz, Bindungsstufe II | [cheor:?] | [sheedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[polshey:?] | [oltshedy:?] | feuchtes Material | [ykeey:?] | heißer Ansatz, Bindungsstufe II | trockener Drogenteil | [sheedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	MOIST_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-057	2	cheor	f82r	f82r.22	B	B	2	2	MEDIAL	qokaiin	sheey	qokaiin cheor sheey qokaiin shckhey qol keeedy qokeeey rasy	qokaiin cheor sheey qokaiin shckhey qol keeedy qokeeey rary	qokaiin cheor sheey qokaiin shckhey qolkeeedy qokeeey rary	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	heiß, Grad III | [cheor:?] | feucht, Bindungsstufe II | heiß, Grad III | [shckhey:?] | [qol:?] | [keeedy:?] | [qokeeey:?] | [rasy:?]	heiß, Grad III | trockener Drogenteil | feucht, Bindungsstufe II | heiß, Grad III | [shckhey:?] | [qol:?] | [keeedy:?] | [qokeeey:?] | [rasy:?]	MOIST_NEIGHBOR_DIFFERENT_SLOT|HOT_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-058	2	cheor	f82r	f82r.33	B	B	2	5	MEDIAL	ey	chey	sain ol cheol ey cheor chey	sain ol cheol ikhey cheor chey	sain ol cheol ey cheor chey	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[sain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheol:?] | [ey:?] | [cheor:?] | [chey:?]	[sain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheol:?] | [ey:?] | trockener Drogenteil | [chey:?]	ACTIVE_SCOPE_RIVAL|OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-059	2	cheor	f83v	f83v.13	B	B	2	11	MEDIAL	chckhy	ol	qol chey qo lched qolky qokal chedy chedy daiin chckhy cheor ol lal	qol chey qo lched qolky qokal chedy chedy daiin chckhey cheor ol lal	qol chey qo lched qolky qokal chedy che y daiin chckhey che r l lal	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	6	[qol:?] | [chey:?] | [qo:?] | [lched:?] | [qolky:?] | heiße Substanz | getrockneter Zustand | getrockneter Zustand | Grad-/Maßwert III | [chckhy:?] | [cheor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Holzrohstoff I	[qol:?] | [chey:?] | [qo:?] | [lched:?] | [qolky:?] | heiße Substanz | getrockneter Zustand | getrockneter Zustand | Grad-/Maßwert III | [chckhy:?] | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Holzrohstoff I	ALTERNATE_READER_BOUNDARY	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-060	2	cheor	f83v	f83v.20	B	B	2	2	MEDIAL	tocthey	olol	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal	tocthey cheor olol cheol te y sheckhal sheeckhy cheal	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	0	[tocthey:?] | [cheor:?] | [olol:?] | [cheol:?] | [tedy:?] | [sheckhal:?] | [sheeckhy:?] | [cheal:?]	[tocthey:?] | trockener Drogenteil | [olol:?] | [cheol:?] | [tedy:?] | [sheckhal:?] | [sheeckhy:?] | [cheal:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-061	2	cheor	f83v	f83v.22	B	B	2	6	MEDIAL	qokal	ols	char qokar cheolkain shckhey qokal cheor ols	char qokar cheolkain shckhey qokal cheor ols	char qokar cheolkain shckhey qokal cheor ols	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	2	[char:?] | heiße Portion | [cheolkain:?] | [shckhey:?] | heiße Substanz | [cheor:?] | [ols:?]	[char:?] | heiße Portion | [cheolkain:?] | [shckhey:?] | heiße Substanz | trockener Drogenteil | [ols:?]	HOT_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-062	2	cheor	f86v6	f86v6.15	T	B	2	8	MEDIAL	odaiiin	ol	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor ol kaiin chey	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor olkain chey	shol shotaiin shckhor ol aiin chdy qokain odaiiin cheor ol kaiin chey	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	4	feucht; nominal feuchtes Gut/Material | [shotaiin:?] | [shckhor:?] | [olaiin:?] | [chdy:?] | heiß, Grad II | [odaiiin:?] | [cheor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | [chey:?]	feucht; nominal feuchtes Gut/Material | [shotaiin:?] | [shckhor:?] | [olaiin:?] | [chdy:?] | heiß, Grad II | [odaiiin:?] | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | [chey:?]	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-063	2	cheor	f87r	f87r.14	H	A	1	5	MEDIAL	okeol	okeeo	daiin shol cthey okeol cheor okeeo daiim	daiin shol cthey okeol cheor okeeo daiim	daiin shol cthey okeol cheor okeeo daiim	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	Grad-/Maßwert III | feucht; nominal feuchtes Gut/Material | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [okeol:?] | [cheor:?] | [okeeo:?] | [daiim:?]	Grad-/Maßwert III | feucht; nominal feuchtes Gut/Material | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [okeol:?] | trockener Drogenteil | [okeeo:?] | [daiim:?]	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-064	2	cheor	f88r	f88r.22	P	A	1	4	MEDIAL	chol	ol	ychey okaiin chol cheor ol chorcholsal	ychey okaiin chol cheor ol chorcholsal	ychey okaiin chol cheor ol chorcholsal	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	[ychey:?] | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | [cheor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chorcholsal:?]	[ychey:?] | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chorcholsal:?]	ACTIVE_SCOPE_RIVAL	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-065	2	cheor	f88r	f88r.30	P	A	1	2	MEDIAL	ykeeey	cheotey	ykeeey cheor cheotey cheol qokeor chetchy ofal	ykeeey cheor cheotey cheol qokeor chetchy ofal	ykeeey cheor cheotey cheol qokeor chetchy ofal	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[ykeeey:?] | [cheor:?] | [cheotey:?] | [cheol:?] | [qokeor:?] | getrocknete Droge; kalt-trocken, Grundform | [ofal:?]	[ykeeey:?] | trockener Drogenteil | [cheotey:?] | [cheol:?] | [qokeor:?] | getrocknete Droge; kalt-trocken, Grundform | [ofal:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-066	2	cheor	f88v	f88v.21	P	A	1	6	MEDIAL	dam	chaly	toairy oteeody cpheody ykchey dam cheor chaly korain	toairshy oteeody cpheody ykchey dam cheor chaly korain	toairy oteeody cpheody ykchey am cheor chalykorain	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	0	[toairy:?] | [oteeody:?] | [cpheody:?] | [ykchey:?] | [dam:?] | [cheor:?] | [chaly:?] | [korain:?]	[toairy:?] | [oteeody:?] | [cpheody:?] | [ykchey:?] | [dam:?] | trockener Drogenteil | [chaly:?] | [korain:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-067	2	cheor	f88v	f88v.26	P	A	1	3	MEDIAL	choky	shy	saiin choky cheor shy	saiin choky cheor shy	saiin choky cheor shy	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	2	Samen/Saatgut, Typ/Charge III | [choky:?] | [cheor:?] | feucht, Grundform	Samen/Saatgut, Typ/Charge III | [choky:?] | trockener Drogenteil | feucht, Grundform	MOIST_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-068	2	cheor	f88v	f88v.6	P	A	1	3	MEDIAL	lkeo	roshckhy	teodal lkeo cheor roshckhy sorshy aiin cheokal saldaiin	teodal lkeo cheor soshckhy sorshy aiin cheokal saldaiin	teodal lkeo cheor soshckhy sory aiin cheokal sal aiin	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[teodal:?] | [lkeo:?] | [cheor:?] | [roshckhy:?] | [sorshy:?] | Menge III | [cheokal:?] | [saldaiin:?]	[teodal:?] | [lkeo:?] | trockener Drogenteil | [roshckhy:?] | [sorshy:?] | Menge III | [cheokal:?] | [saldaiin:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-069	2	cheor	f8v	f8v.16	H	A	1	2	MEDIAL	chor	chear	chor cheor chear oteey dchor chodey cho raiin	chor chear chear oteey dchor chodey cho raiin	chor chear chear oteey dchor chodey cho raiin	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	Pflanzen-/Reproduktionsteil | [cheor:?] | trockene Fraktion I | [oteey:?] | [dchor:?] | [chodey:?] | [cho:?] | Wurzel, Typ/Charge III	Pflanzen-/Reproduktionsteil | trockener Drogenteil | trockene Fraktion I | [oteey:?] | [dchor:?] | [chodey:?] | [cho:?] | Wurzel, Typ/Charge III	ALTERNATE_READER_BOUNDARY	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-070	2	cheor	f94r	f94r.7	H	B	3	3	MEDIAL	oraiin	kas	pchedar oraiin cheor kas or als o xoy olkain am	pchedar or aiin cheor kas or als oxockhey olkain am	pchedar or aiin cheor kas or als xoy olkain am	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	2	[pchedar:?] | Portion III | [cheor:?] | [kas:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [als:?] | [o:?] | [xoy:?] | [olkain:?] | [am:?]	[pchedar:?] | Portion III | trockener Drogenteil | [kas:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [als:?] | [o:?] | [xoy:?] | [olkain:?] | [am:?]	ACTIVE_SCOPE_RIVAL|HOT_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-071	2	cheor	f96v	f96v.13	H	A	1	2	FINAL	soysar	<EOS>	soysar cheor	soy sar cheor	soysar cheor	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	0	[soysar:?] | [cheor:?]	[soysar:?] | trockener Drogenteil	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A03-001	3	tcheol	f107r	f107r.20	S	B	3	1	INITIAL	<BOS>	kcheedy	tcheol kcheedy	tcheol kcheedy	tcheol tcheedy	1	1	UNKNOWN_SURFACE	[tcheol:?]	kalt-trockener Drogenstoff	0	[tcheol:?] | [kcheedy:?]	kalt-trockener Drogenstoff | [kcheedy:?]	OPAQUE_OTHER_TOKENS|HOT_NEIGHBOR_DIFFERENT_SLOT	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A03-002	3	tcheol	f107r	f107r.9	S	B	3	3	MEDIAL	sheey	kain	okaiin sheey tcheol kain okeey chedy okeedy chdykchedy chey kain an	okoiin sheey tcheol kain okeey chedy okeedy chdykchedy chey kain an	ok iin sheey tcheol kain okeey chedy oteedy chdykchedy che kain an	1	1	UNKNOWN_SURFACE	[tcheol:?]	kalt-trockener Drogenstoff	7	heiß, Grad III, im Ansatzrahmen | feucht, Bindungsstufe II | [tcheol:?] | heiß, Grad II | heißer Ansatz, Bindungsstufe II | getrockneter Zustand | [okeedy:?] | [chdykchedy:?] | [chey:?] | heiß, Grad II | Menge-/Klassenwert I	heiß, Grad III, im Ansatzrahmen | feucht, Bindungsstufe II | kalt-trockener Drogenstoff | heiß, Grad II | heißer Ansatz, Bindungsstufe II | getrockneter Zustand | [okeedy:?] | [chdykchedy:?] | [chey:?] | heiß, Grad II | Menge-/Klassenwert I	MOIST_NEIGHBOR_DIFFERENT_SLOT|HOT_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A03-003	3	tcheol	f49r	f49r.13	H	A	1	4	MEDIAL	y	daiin	d chol y tcheol daiin cthodd	sod chol y tcheol daiin cthodd	d choly tcheol daiin cthodd	1	1	UNKNOWN_SURFACE	[tcheol:?]	kalt-trockener Drogenstoff	2	[d:?] | trocken; nominal trockenes Gut/Material | [y:?] | [tcheol:?] | Qualitätsgrad III | [cthodd:?]	[d:?] | trocken; nominal trockenes Gut/Material | [y:?] | kalt-trockener Drogenstoff | Qualitätsgrad III | [cthodd:?]	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A03-004	3	tcheol	f80v	f80v.6	B	B	2	1	INITIAL	<BOS>	kedy	tcheol kedy pcheol kain shedy qokaiin otey qokedy chedy	tcheol kedy pcheol kain shedy qokaiin otey qokedy chedy	tcheol ke y pcheol kain shedy qokaiin otey qokedy chedy	1	1	UNKNOWN_SURFACE	[tcheol:?]	kalt-trockener Drogenstoff	3	[tcheol:?] | [kedy:?] | [pcheol:?] | heiß, Grad II | [shedy:?] | heiß, Grad III | [otey:?] | [qokedy:?] | getrockneter Zustand	kalt-trockener Drogenstoff | [kedy:?] | [pcheol:?] | heiß, Grad II | [shedy:?] | heiß, Grad III | [otey:?] | [qokedy:?] | getrockneter Zustand	HOT_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A03-005	3	tcheol	f82r	f82r.13	B	B	2	1	INITIAL	<BOS>	olchedy	tcheol olchedy qokeedy qotedy chedar cheey lchey solarol	tcheol olchedy qokeedy qotedy chedar cheey lchey sal arol	tcheol olchedy qokeedy qotedy chedar cheey lchey salarol	1	1	UNKNOWN_SURFACE	[tcheol:?]	kalt-trockener Drogenstoff	2	[tcheol:?] | [olchedy:?] | heißer Zustand, Bindungsstufe II | [qotedy:?] | [chedar:?] | [cheey:?] | Drogenholz, trocken gebunden, Form I | [solarol:?]	kalt-trockener Drogenstoff | [olchedy:?] | heißer Zustand, Bindungsstufe II | [qotedy:?] | [chedar:?] | [cheey:?] | Drogenholz, trocken gebunden, Form I | [solarol:?]	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A03-006	3	tcheol	f89r1	f89r1.15	P	A	1	1	INITIAL	<BOS>	qoeair	tcheol qoeair sheol qocphey saiin cheocphey dal darolg	tcheol qoeair sheol qocphey saiin cheocphey dal darolm	tcheol qoeair sheol qocphey saiin cheocphey dal arolg	1	1	UNKNOWN_SURFACE	[tcheol:?]	kalt-trockener Drogenstoff	2	[tcheol:?] | [qoeair:?] | feuchtes Material | [qocphey:?] | Samen/Saatgut, Typ/Charge III | [cheocphey:?] | [dal:?] | [darolg:?]	kalt-trockener Drogenstoff | [qoeair:?] | feuchtes Material | [qocphey:?] | Samen/Saatgut, Typ/Charge III | [cheocphey:?] | [dal:?] | [darolg:?]	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
