statement_id	physical_page	register	visible_owner_or_namespace_de	locus_span	event_count	template_id	template_name_de	template_pattern_de	canonical_slot_signature	event_role_trace	observed_primary_trace	end_style	crosses_physical_line	surface_sequence	fluent_workshop_de	event_ids
P1006-S380	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.11|f83r.12	8	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>PATH>TARGET>STATE>CLOSE	ACTION+PATH | SEQUENCE+ACTION+PATH | ITEM+ACTION+PATH+STATE | SEQUENCE+TARGET | ACTION+TARGET+STATE | ITEM+ACTION+PATH+TARGET+STATE | TARGET | ACTION+STATE+CLOSE	PATH>SEQUENCE>PATH>SEQUENCE>TARGET>CLOSE	CLOSE	YES	lo qockhol sheckhy otal qokeal sheckhdy al okedy	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	P912-E1507|P912-E1508|P912-E1509|P912-E1510|P912-E1511|P912-E1512|P912-E1513|P912-E1514
P1006-S381	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.12	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	P912-E1515
P1006-S382	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.12|f83r.13	4	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SOURCE>PREPARATION>ACTION>PATH>TARGET>CLOSE	ACTION+TARGET | PREPARATION+PATH+TARGET | SOURCE+ACTION | ACTION+CLOSE	TARGET>SOURCE>CLOSE	CLOSE	YES	qokal salcheol tar shedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen, den Auszug weiterverwenden, absetzen lassen und den Teilgang schließen.	P912-E1516|P912-E1517|P912-E1518|P912-E1519
P1006-S383	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.13	4	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ITEM>ACTION>PATH>TARGET>STATE>CLOSE	LOCAL_SIGN | ITEM+ACTION+TARGET+STATE | PATH | ACTION+STATE+CLOSE	LOCAL_SIGN>TARGET>PATH>CLOSE	CLOSE	NO	s altedy sair qokedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen und den Teilgang schließen.	P912-E1520|P912-E1521|P912-E1522|P912-E1523
P1006-S384	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.13	1	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>STATE>CLOSE	SEQUENCE+STATE+CLOSE	CLOSE	CLOSE	NO	qedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	P912-E1524
P1006-S385	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.13	1	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ACTION>PATH>STATE>CLOSE	ACTION+PATH+STATE+CLOSE	CLOSE	CLOSE	NO	lchcphedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1525
P1006-S386	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.13|f83r.14	3	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>PATH>STATE>CLOSE	SEQUENCE+PATH | ITEM+ACTION | ACTION+STATE+CLOSE	SEQUENCE>ACTION>CLOSE	CLOSE	YES	ldar qokchedy qokeedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1526|P912-E1527|P912-E1528
P1006-S387	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.14	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>CLOSE	ACTION+CLOSE	CLOSE	CLOSE	NO	shedy	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	P912-E1529
P1006-S388	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.14	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokshedy	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln und den Teilgang schließen.	P912-E1530
P1006-S389	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.14	2	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ACTION>PATH>TARGET>CLOSE	TARGET | ACTION+PATH+CLOSE	TARGET>CLOSE	CLOSE	NO	dal lchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1531|P912-E1532
P1006-S390	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.14|f83r.15	11	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>ITEM>QUANTITY>ACTION>TARGET>STATE>CLOSE	QUANTITY+ACTION | ITEM+ACTION+STATE | TARGET | ITEM | QUANTITY | ACTION+TARGET | ITEM+ACTION+STATE | ITEM | ACTION+TARGET | ITEM+ACTION+STATE | ACTION+TARGET+CLOSE	QUANTITY>STATE>TARGET>ITEM>QUANTITY>TARGET>STATE>ITEM>TARGET>STATE>CLOSE	CLOSE	YES	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen, absetzen lassen und den Teilgang schließen.	P912-E1533|P912-E1534|P912-E1535|P912-E1536|P912-E1537|P912-E1538|P912-E1539|P912-E1540|P912-E1541|P912-E1542|P912-E1543
P1006-S391	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.15	1	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ACTION>CLOSE	SEQUENCE+ACTION+CLOSE	CLOSE	CLOSE	NO	qotchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1544
P1006-S392	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.15	1	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ACTION>PATH>CLOSE	ACTION+PATH+CLOSE	CLOSE	CLOSE	NO	lchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1545
P1006-S393	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.16	2	T02	POSTEN BEARBEITEN	BESITZER → POSTEN → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ITEM>ACTION>CLOSE	ITEM+ACTION | ACTION+CLOSE	ACTION>CLOSE	CLOSE	NO	tchedy qokchdy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1546|P912-E1547
P1006-S394	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.16|f83r.17|f83r.18	14	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	SOURCE+STATE | QUANTITY+PATH | ITEM+ACTION | QUANTITY+ACTION | ITEM+STATE | SEQUENCE+PREPARATION+TARGET | ITEM+PREPARATION+ACTION+TARGET+STATE | ACTION+PATH+TARGET+STATE | ITEM+ACTION+PATH+STATE | ITEM+QUANTITY+ACTION | ITEM+ACTION+STATE | ITEM+ACTION+STATE | ITEM+ACTION+TARGET | ACTION+STATE+CLOSE	STATE>PATH>ACTION>QUANTITY>STATE>SEQUENCE>TARGET>PATH>QUANTITY>STATE>TARGET>CLOSE	CLOSE	YES	cheedar chldaiin chedy qokain checthy chealror dcheokedy lkeed shckhey ytaiin shechy schety pdalshdy shocphedy	Aus dem Sammelbecken den Posten nach Sollwert umsetzen, bis zum Klarpunkt führen, länger durch den sichtbaren Durchlass halten und anschließend spülen und umleiten; schließen.	P912-E1548|P912-E1549|P912-E1550|P912-E1551|P912-E1552|P912-E1553|P912-E1554|P912-E1555|P912-E1556|P912-E1557|P912-E1558|P912-E1559|P912-E1560|P912-E1561
P1006-S395	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.18	2	T05	ANSATZ BILDEN ODER WEITERFÜHREN	BESITZER → [POSTEN/MENGE] → ANSATZ → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>PREPARATION>ACTION>CLOSE	SEQUENCE+PREPARATION | ACTION+CLOSE	SEQUENCE>CLOSE	CLOSE	NO	otor shedy	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	P912-E1562|P912-E1563
P1006-S396	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.18|f83r.19	11	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	ITEM+ACTION | SEQUENCE+ITEM+ACTION+TARGET | SEQUENCE+ACTION+TARGET+STATE | ITEM+ACTION+TARGET | SEQUENCE+ITEM+TARGET | SOURCE | QUANTITY+ACTION | ITEM+ACTION+PATH+STATE | QUANTITY | ACTION | ACTION+CLOSE	ACTION>SEQUENCE>TARGET>SEQUENCE>SOURCE>QUANTITY>PATH>QUANTITY>ACTION>CLOSE	CLOSE	YES	opshedy otshdy qokedol shdy soldy sar shedaiin ockhey sain ched shedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, die vorgesehene Füllung einstellen, in die Arbeitsstation geben, kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben, absetzen lassen und den Teilgang schließen.	P912-E1564|P912-E1565|P912-E1566|P912-E1567|P912-E1568|P912-E1569|P912-E1570|P912-E1571|P912-E1572|P912-E1573|P912-E1574
P1006-S397	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.19	3	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ACTION>TARGET>STATE>CLOSE	SEQUENCE+ACTION+TARGET+STATE | TARGET | ACTION+CLOSE	SEQUENCE>TARGET>CLOSE	CLOSE	NO	qetal dal shedy	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	P912-E1575|P912-E1576|P912-E1577
P1006-S398	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.19	2	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ITEM>ACTION>PATH>STATE>CLOSE	ITEM+ACTION+STATE | ACTION+PATH+CLOSE	STATE>CLOSE	CLOSE	NO	shey lchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1578|P912-E1579
P1006-S399	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.20	2	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>PATH>TARGET>STATE>CLOSE	ITEM+PATH+TARGET+STATE | SEQUENCE+STATE+CLOSE	TARGET>CLOSE	CLOSE	NO	solkeedy qoteedy	In der gezeigten Becken- oder Anwendungsvariante im Empfangsbecken auffangen und den Teilgang schließen.	P912-E1580|P912-E1581
P1006-S400	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.20	2	T02	POSTEN BEARBEITEN	BESITZER → POSTEN → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ITEM>ACTION>STATE>CLOSE	ITEM+ACTION+STATE | ACTION+STATE+CLOSE	STATE>CLOSE	CLOSE	NO	qokeey qokedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	P912-E1582|P912-E1583
P1006-S401	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.20	3	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>STATE>CLOSE	SEQUENCE | ITEM+ACTION+STATE | ACTION+STATE+CLOSE	SEQUENCE>STATE>CLOSE	CLOSE	NO	sol cheeety qokedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	P912-E1584|P912-E1585|P912-E1586
P1006-S402	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.20|f83r.21	4	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	ITEM+ACTION | QUANTITY | ITEM+PATH+TARGET+STATE | ACTION+STATE+CLOSE	ACTION>QUANTITY>TARGET>CLOSE	CLOSE	YES	qoky saiin solkeedy qokedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, im Empfangsbecken auffangen und den Teilgang schließen.	P912-E1587|P912-E1588|P912-E1589|P912-E1590
P1006-S403	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.21	1	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>STATE>CLOSE	SEQUENCE+STATE+CLOSE	CLOSE	CLOSE	NO	otedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	P912-E1591
P1006-S404	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.21	3	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>PATH>STATE>CLOSE	SEQUENCE | ITEM+ACTION | ACTION+PATH+STATE+CLOSE	SEQUENCE>ACTION>CLOSE	CLOSE	NO	sol chedy lkedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen.	P912-E1592|P912-E1593|P912-E1594
P1006-S405	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.21	2	T02	POSTEN BEARBEITEN	BESITZER → POSTEN → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ITEM>ACTION>STATE>CLOSE	ITEM+ACTION | ACTION+STATE+CLOSE	ACTION>CLOSE	CLOSE	NO	qokchedy qokedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1595|P912-E1596
P1006-S406	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.21|f83r.22	4	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>PATH>TARGET>CLOSE	ITEM+ACTION+PATH+TARGET | SOURCE | ACTION+PATH | SEQUENCE+ACTION+CLOSE	TARGET>SOURCE>PATH>CLOSE	CLOSE	YES	chckhdy sar schedair otchedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	P912-E1597|P912-E1598|P912-E1599|P912-E1600
P1006-S407	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.22	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokeedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	P912-E1601
P1006-S408	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.22	5	T04	ABGEMESSENER ARBEITSGANG	BESITZER → [POSTEN] → MENGE/STUFE → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>STATE>CLOSE	QUANTITY+ACTION | ITEM+ACTION | SEQUENCE+QUANTITY+STATE | SEQUENCE+QUANTITY | SEQUENCE+STATE+CLOSE	QUANTITY>ACTION>SEQUENCE>CLOSE	CLOSE	NO	chedain chedy qotedaiin otaiin otedy	In der gezeigten Becken- oder Anwendungsvariante die vorgesehene Füllung einstellen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1602|P912-E1603|P912-E1604|P912-E1605|P912-E1606
P1006-S409	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.22	1	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>PATH>CLOSE	PATH+CLOSE	CLOSE	CLOSE	NO	ldy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1607
P1006-S410	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.23	2	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>STATE>CLOSE	ITEM+ACTION | SEQUENCE+STATE+CLOSE	ACTION>CLOSE	CLOSE	NO	tchedy qotedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1608|P912-E1609
P1006-S411	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.23	2	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>ACTION>TARGET>CLOSE	ACTION+TARGET | ACTION+CLOSE	TARGET>CLOSE	CLOSE	NO	qokal shedy	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	P912-E1610|P912-E1611
P1006-S412	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.23	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	P912-E1612
P1006-S413	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.23|f83r.24	10	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	ITEM+ACTION+TARGET+STATE | ITEM+ACTION+STATE | SEQUENCE+PREPARATION | ITEM+ACTION | QUANTITY+ACTION | ITEM+STATE | ITEM+ACTION | SEQUENCE+QUANTITY | SEQUENCE+ITEM+TARGET | ACTION+CLOSE	TARGET>STATE>SEQUENCE>ACTION>QUANTITY>STATE>ACTION>SEQUENCE>CLOSE	CLOSE	YES	shecthedy shecthy otor chedy soiiin checthy chety otaiin olsaly shedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen, absetzen lassen und den Teilgang schließen.	P912-E1613|P912-E1614|P912-E1615|P912-E1616|P912-E1617|P912-E1618|P912-E1619|P912-E1620|P912-E1621|P912-E1622
P1006-S414	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.25	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokeedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	P912-E1623
P1006-S415	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.25	3	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>STATE>CLOSE	SEQUENCE+ITEM | ITEM+ACTION+STATE | ACTION+STATE+CLOSE	SEQUENCE>STATE>CLOSE	CLOSE	NO	qolchey qokeey qokedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	P912-E1624|P912-E1625|P912-E1626
P1006-S416	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.25|f83r.26	7	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>TARGET>STATE>CLOSE	ITEM+ACTION | SEQUENCE+TARGET | SEQUENCE+ITEM | ITEM+ACTION+STATE | ITEM+ACTION | SEQUENCE+ACTION | ACTION+CLOSE	ACTION>SEQUENCE>STATE>ACTION>SEQUENCE>CLOSE	CLOSE	YES	chedy otal otchey qokeey qoky tol shedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	P912-E1627|P912-E1628|P912-E1629|P912-E1630|P912-E1631|P912-E1632|P912-E1633
P1006-S417	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.26	1	T02	POSTEN BEARBEITEN	BESITZER → POSTEN → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ITEM>ACTION>CLOSE	ITEM+ACTION+CLOSE	CLOSE	CLOSE	NO	qokylddy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsgang nach der Vorlage ausführen.	P912-E1634
P1006-S418	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.27	3	T04	ABGEMESSENER ARBEITSGANG	BESITZER → [POSTEN] → MENGE/STUFE → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ITEM>QUANTITY>ACTION>STATE>CLOSE	QUANTITY | ITEM+ACTION | ACTION+STATE+CLOSE	QUANTITY>ACTION>CLOSE	CLOSE	NO	dain chedy qokeedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1635|P912-E1636|P912-E1637
P1006-S419	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.27	1	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ACTION>PATH>STATE>CLOSE	ACTION+PATH+STATE+CLOSE	CLOSE	CLOSE	NO	shckhedy	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	P912-E1638
P1006-S420	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.27	1	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ACTION>PATH>STATE>CLOSE	ACTION+PATH+STATE+CLOSE	CLOSE	CLOSE	NO	shckhedy	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	P912-E1639
P1006-S421	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.28	4	T04	ABGEMESSENER ARBEITSGANG	BESITZER → [POSTEN] → MENGE/STUFE → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ITEM>QUANTITY>ACTION>STATE>CLOSE	QUANTITY | ITEM+ACTION+STATE | ITEM+ACTION+STATE | ACTION+STATE+CLOSE	QUANTITY>STATE>CLOSE	CLOSE	NO	saiin cheeky sheey qokedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, länger halten und behandeln und den Teilgang schließen.	P912-E1640|P912-E1641|P912-E1642|P912-E1643
P1006-S422	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.28	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>CLOSE	ACTION+CLOSE	CLOSE	CLOSE	NO	shedy	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	P912-E1644
P1006-S423	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	f83r.28	1	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>CLOSE	SEQUENCE+CLOSE	CLOSE	CLOSE	NO	oldy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	P912-E1645
