language	config	seed	unit	category	output	train_occurrences	held_occurrences
middle_high_german	B6_W5	89	edy	L	n	446	253
middle_high_german	B6_W5	89	od	S	han	445	222
middle_high_german	B6_W5	89	Sedy	S	ein	418	173
middle_high_german	B6_W5	89	am	S	dar	408	242
middle_high_german	B6_W5	89	olk	S	sta	402	152
middle_high_german	B6_W5	89	yk	S	min	396	149
middle_high_german	B6_W5	89	Cor	S	ben	376	100
middle_high_german	B6_W5	89	yt	S	hei	375	90
middle_high_german	B6_W5	89	r	L	e	374	250
middle_high_german	B6_W5	89	qo	S	sol	371	233
middle_high_german	B6_W5	89	Co	S	die	364	121
middle_high_german	B6_W5	89	dal	N	<EMPTY>	362	174
middle_high_german	B6_W5	89	T	S	rei	344	121
middle_high_german	B6_W5	89	dar	S	bet	341	227
middle_high_german	B6_W5	89	Cdy	S	iht	331	167
middle_high_german	B6_W5	89	a	N	<EMPTY>	278	128
middle_high_german	B6_W5	89	Ky	L	n	273	120
middle_high_german	B6_W5	89	ai	L	e	264	143
middle_high_german	B6_W5	89	air	L	t	254	210
middle_high_german	B6_W5	89	Ty	L	n	251	74
middle_high_german	B6_W5	89	K	N	<EMPTY>	250	98
middle_high_german	B6_W5	89	Sey	L	t	236	148
middle_high_german	B6_W5	89	N	N	<EMPTY>	222	88
middle_high_german	B6_W5	89	f	B	<EMPTY>	220	104
middle_high_german	B6_W5	89	ky	L	t	204	69
middle_high_german	B6_W5	89	So	L	e	201	76
middle_high_german	B6_W5	89	qokaI	D	ff	201	74
middle_high_german	B6_W5	89	i	L	r	199	118
middle_high_german	B6_W5	89	op	B	<EMPTY>	198	110
middle_high_german	B6_W5	89	Sol	L	e	195	51
middle_high_german	B6_W5	89	qokaN	D	pp	190	72
middle_high_german	B6_W5	89	qokEdy	D	zz	189	105
middle_high_german	B6_W5	89	qokal	L	e	187	41
middle_high_german	B6_W5	89	qokedy	D	ll	185	62
middle_high_german	B6_W5	89	CE	N	<EMPTY>	178	98
middle_high_german	B6_W5	89	Sy	L	z	173	68
middle_high_german	B6_W5	89	eol	L	n	173	75
middle_high_german	B6_W5	89	q	N	<EMPTY>	173	71
middle_high_german	B6_W5	89	CEy	S	ent	171	113
middle_high_german	B6_W5	89	Ceol	L	e	167	77
middle_high_german	B6_W5	89	daI	L	z	165	148
middle_high_german	B6_W5	89	os	L	t	164	86
middle_high_german	B6_W5	89	qol	L	s	158	45
middle_high_german	B6_W5	89	lk	L	i	156	249
middle_high_german	B6_W5	89	qokEy	L	z	149	134
middle_high_german	B6_W5	89	okaN	L	z	144	92
middle_high_german	B6_W5	89	okal	L	r	143	52
middle_high_german	B6_W5	89	m	L	r	138	80
middle_high_german	B6_W5	89	otal	L	r	130	48
middle_high_german	B6_W5	89	oky	L	s	129	44
middle_high_german	B6_W5	89	oty	L	m	127	48
middle_high_german	B6_W5	89	P	L	i	107	66
middle_high_german	B6_W5	89	n	L	z	86	37
middle_high_german	B6_W5	89	g	B	<EMPTY>	73	38
middle_high_german	B6_W5	89	F	L	r	35	13
middle_high_german	B6_W5	89	I	L	s	18	9
middle_high_german	B6_W5	89	x	L	r	14	11
middle_high_german	B6_W5	89	b	L	z	12	3
middle_high_german	B6_W5	89	j	L	l	7	3
middle_high_german	B6_W5	89	u	L	p	5	3
middle_high_german	B6_W5	89	c	L	s	4	1
middle_high_german	B6_W5	89	h	L	l	2	1
middle_high_german	B6_W5	89	z	L	l	2	1
middle_high_german	B6_W5	89	v	L	o	1	0
middle_high_german	B6_W5	107	ol	W	uuaren	1825	712
middle_high_german	B6_W5	107	y	W	uuolde	1554	554
middle_high_german	B6_W5	107	C	W	cnehte	1445	711
middle_high_german	B6_W5	107	ar	S	ein	1423	766
middle_high_german	B6_W5	107	or	S	en	1322	535
middle_high_german	B6_W5	107	s	W	sprach	1322	486
middle_high_german	B6_W5	107	aN	S	ant	1169	556
middle_high_german	B6_W5	107	d	S	gen	1144	597
middle_high_german	B6_W5	107	o	W	geschach	1126	609
middle_high_german	B6_W5	107	ok	S	man	1084	625
middle_high_german	B6_W5	107	ot	S	sch	1033	689
middle_high_german	B6_W5	107	k	S	ich	1025	478
middle_high_german	B6_W5	107	al	S	ent	915	476
middle_high_german	B6_W5	107	S	S	ber	910	439
middle_high_german	B6_W5	107	t	S	mit	883	359
middle_high_german	B6_W5	107	Ce	S	ger	866	609
middle_high_german	B6_W5	107	qok	S	min	862	444
middle_high_german	B6_W5	107	daN	S	nie	844	387
middle_high_german	B6_W5	107	Cedy	S	ten	732	448
middle_high_german	B6_W5	107	qot	S	dar	727	353
middle_high_german	B6_W5	107	e	N	<EMPTY>	699	453
middle_high_german	B6_W5	107	Cy	B	<EMPTY>	671	212
middle_high_german	B6_W5	107	E	N	<EMPTY>	669	497
middle_high_german	B6_W5	107	l	S	der	666	524
middle_high_german	B6_W5	107	ody	L	e	608	272
middle_high_german	B6_W5	107	dy	S	ist	603	204
middle_high_german	B6_W5	107	aI	L	e	597	414
middle_high_german	B6_W5	107	p	S	ge	572	338
middle_high_german	B6_W5	107	Se	S	uua	570	260
middle_high_german	B6_W5	107	Col	S	er	522	188
middle_high_german	B6_W5	107	Cey	S	zen	521	264
middle_high_german	B6_W5	107	Ey	B	<EMPTY>	505	370
middle_high_german	B6_W5	107	ey	L	e	498	259
middle_high_german	B6_W5	107	Edy	N	<EMPTY>	469	312
middle_high_german	B6_W5	107	edy	B	<EMPTY>	446	253
middle_high_german	B6_W5	107	od	S	ien	445	222
middle_high_german	B6_W5	107	Sedy	S	et	418	173
middle_high_german	B6_W5	107	am	L	e	408	242
middle_high_german	B6_W5	107	olk	S	ben	402	152
middle_high_german	B6_W5	107	yk	S	her	396	149
middle_high_german	B6_W5	107	Cor	L	t	376	100
middle_high_german	B6_W5	107	yt	S	von	375	90
middle_high_german	B6_W5	107	r	L	s	374	250
middle_high_german	B6_W5	107	qo	S	ver	371	233
middle_high_german	B6_W5	107	Co	S	den	364	121
middle_high_german	B6_W5	107	dal	S	han	362	174
middle_high_german	B6_W5	107	T	L	z	344	121
middle_high_german	B6_W5	107	dar	S	get	341	227
middle_high_german	B6_W5	107	Cdy	S	ach	331	167
middle_high_german	B6_W5	107	a	L	e	278	128
middle_high_german	B6_W5	107	Ky	L	n	273	120
middle_high_german	B6_W5	107	ai	L	e	264	143
middle_high_german	B6_W5	107	air	N	<EMPTY>	254	210
middle_high_german	B6_W5	107	Ty	L	t	251	74
middle_high_german	B6_W5	107	K	L	z	250	98
middle_high_german	B6_W5	107	Sey	L	s	236	148
middle_high_german	B6_W5	107	N	N	<EMPTY>	222	88
middle_high_german	B6_W5	107	f	N	<EMPTY>	220	104
middle_high_german	B6_W5	107	ky	L	t	204	69
middle_high_german	B6_W5	107	So	S	ir	201	76
middle_high_german	B6_W5	107	qokaI	D	pp	201	74
middle_high_german	B6_W5	107	i	L	n	199	118
middle_high_german	B6_W5	107	op	B	<EMPTY>	198	110
middle_high_german	B6_W5	107	Sol	L	z	195	51
middle_high_german	B6_W5	107	qokaN	D	mm	190	72
middle_high_german	B6_W5	107	qokEdy	D	zz	189	105
middle_high_german	B6_W5	107	qokal	L	r	187	41
middle_high_german	B6_W5	107	qokedy	D	nn	185	62
middle_high_german	B6_W5	107	CE	L	s	178	98
middle_high_german	B6_W5	107	Sy	B	<EMPTY>	173	68
middle_high_german	B6_W5	107	eol	B	<EMPTY>	173	75
middle_high_german	B6_W5	107	q	L	r	173	71
middle_high_german	B6_W5	107	CEy	L	t	171	113
middle_high_german	B6_W5	107	Ceol	L	z	167	77
middle_high_german	B6_W5	107	daI	L	z	165	148
middle_high_german	B6_W5	107	os	L	t	164	86
middle_high_german	B6_W5	107	qol	S	dem	158	45
middle_high_german	B6_W5	107	lk	S	vro	156	249
middle_high_german	B6_W5	107	qokEy	L	z	149	134
middle_high_german	B6_W5	107	okaN	L	s	144	92
middle_high_german	B6_W5	107	okal	L	n	143	52
middle_high_german	B6_W5	107	m	N	<EMPTY>	138	80
middle_high_german	B6_W5	107	otal	L	r	130	48
middle_high_german	B6_W5	107	oky	L	t	129	44
middle_high_german	B6_W5	107	oty	L	n	127	48
middle_high_german	B6_W5	107	P	L	n	107	66
middle_high_german	B6_W5	107	n	L	n	86	37
middle_high_german	B6_W5	107	g	L	s	73	38
middle_high_german	B6_W5	107	F	L	m	35	13
middle_high_german	B6_W5	107	I	L	l	18	9
middle_high_german	B6_W5	107	x	L	h	14	11
middle_high_german	B6_W5	107	b	L	o	12	3
middle_high_german	B6_W5	107	j	L	r	7	3
middle_high_german	B6_W5	107	u	L	s	5	3
middle_high_german	B6_W5	107	c	L	f	4	1
middle_high_german	B6_W5	107	h	L	u	2	1
middle_high_german	B6_W5	107	z	L	u	2	1
middle_high_german	B6_W5	107	v	L	g	1	0
middle_high_german	B8_W3	11	ol	S	der	1825	712
middle_high_german	B8_W3	11	y	W	vrouuuen	1554	554
middle_high_german	B8_W3	11	C	S	ein	1445	711
middle_high_german	B8_W3	11	ar	S	ten	1423	766
middle_high_german	B8_W3	11	or	S	gen	1322	535
middle_high_german	B8_W3	11	s	W	enmohte	1322	486
middle_high_german	B8_W3	11	aN	S	des	1169	556
middle_high_german	B8_W3	11	d	W	schoene	1144	597
middle_high_german	B8_W3	11	o	S	en	1126	609
middle_high_german	B8_W3	11	ok	N	<EMPTY>	1084	625
middle_high_german	B8_W3	11	ot	B	<EMPTY>	1033	689
middle_high_german	B8_W3	11	k	B	<EMPTY>	1025	478
middle_high_german	B8_W3	11	al	S	er	915	476
middle_high_german	B8_W3	11	S	S	ber	910	439
middle_high_german	B8_W3	11	t	S	uui	883	359
middle_high_german	B8_W3	11	Ce	S	ger	866	609
middle_high_german	B8_W3	11	qok	N	<EMPTY>	862	444
middle_high_german	B8_W3	11	daN	S	hen	844	387
middle_high_german	B8_W3	11	Cedy	S	vil	732	448
middle_high_german	B8_W3	11	qot	N	<EMPTY>	727	353
middle_high_german	B8_W3	11	e	S	uua	699	453
middle_high_german	B8_W3	11	Cy	S	den	671	212
middle_high_german	B8_W3	11	E	N	<EMPTY>	669	497
middle_high_german	B8_W3	11	l	S	ver	666	524
middle_high_german	B8_W3	11	ody	S	ene	608	272
middle_high_german	B8_W3	11	dy	S	ste	603	204
middle_high_german	B8_W3	11	aI	S	uue	597	414
middle_high_german	B8_W3	11	p	B	<EMPTY>	572	338
middle_high_german	B8_W3	11	Se	S	man	570	260
middle_high_german	B8_W3	11	Col	S	die	522	188
middle_high_german	B8_W3	11	Cey	S	dar	521	264
middle_high_german	B8_W3	11	Ey	S	diu	505	370
middle_high_german	B8_W3	11	ey	S	und	498	259
middle_high_german	B8_W3	11	Edy	S	ete	469	312
middle_high_german	B8_W3	11	edy	S	daz	446	253
middle_high_german	B8_W3	11	od	L	s	445	222
middle_high_german	B8_W3	11	Sedy	S	get	418	173
middle_high_german	B8_W3	11	am	S	ist	408	242
middle_high_german	B8_W3	11	olk	N	<EMPTY>	402	152
middle_high_german	B8_W3	11	yk	N	<EMPTY>	396	149
middle_high_german	B8_W3	11	Cor	S	ich	376	100
middle_high_german	B8_W3	11	yt	B	<EMPTY>	375	90
middle_high_german	B8_W3	11	r	S	nen	374	250
middle_high_german	B8_W3	11	qo	S	sol	371	233
middle_high_german	B8_W3	11	Co	S	han	364	121
middle_high_german	B8_W3	11	dal	L	n	362	174
middle_high_german	B8_W3	11	T	B	<EMPTY>	344	121
middle_high_german	B8_W3	11	dar	S	ien	341	227
middle_high_german	B8_W3	11	Cdy	S	als	331	167
middle_high_german	B8_W3	11	a	L	e	278	128
middle_high_german	B8_W3	11	Ky	L	t	273	120
middle_high_german	B8_W3	11	ai	L	i	264	143
middle_high_german	B8_W3	11	air	S	iht	254	210
middle_high_german	B8_W3	11	Ty	L	t	251	74
middle_high_german	B8_W3	11	K	B	<EMPTY>	250	98
middle_high_german	B8_W3	11	Sey	L	e	236	148
middle_high_german	B8_W3	11	N	L	t	222	88
middle_high_german	B8_W3	11	f	B	<EMPTY>	220	104
middle_high_german	B8_W3	11	ky	L	t	204	69
middle_high_german	B8_W3	11	So	L	e	201	76
middle_high_german	B8_W3	11	qokaI	D	pp	201	74
middle_high_german	B8_W3	11	i	L	n	199	118
middle_high_german	B8_W3	11	op	N	<EMPTY>	198	110
middle_high_german	B8_W3	11	Sol	L	r	195	51
middle_high_german	B8_W3	11	qokaN	D	ff	190	72
middle_high_german	B8_W3	11	qokEdy	L	z	189	105
middle_high_german	B8_W3	11	qokal	L	r	187	41
middle_high_german	B8_W3	11	qokedy	D	tt	185	62
middle_high_german	B8_W3	11	CE	L	i	178	98
middle_high_german	B8_W3	11	Sy	L	e	173	68
middle_high_german	B8_W3	11	eol	L	e	173	75
middle_high_german	B8_W3	11	q	L	i	173	71
middle_high_german	B8_W3	11	CEy	L	z	171	113
middle_high_german	B8_W3	11	Ceol	L	e	167	77
middle_high_german	B8_W3	11	daI	L	t	165	148
middle_high_german	B8_W3	11	os	L	n	164	86
middle_high_german	B8_W3	11	qol	L	z	158	45
middle_high_german	B8_W3	11	lk	L	o	156	249
middle_high_german	B8_W3	11	qokEy	L	h	149	134
middle_high_german	B8_W3	11	okaN	L	z	144	92
middle_high_german	B8_W3	11	okal	L	n	143	52
middle_high_german	B8_W3	11	m	L	s	138	80
middle_high_german	B8_W3	11	otal	L	n	130	48
middle_high_german	B8_W3	11	oky	L	z	129	44
middle_high_german	B8_W3	11	oty	L	s	127	48
middle_high_german	B8_W3	11	P	B	<EMPTY>	107	66
middle_high_german	B8_W3	11	n	L	r	86	37
middle_high_german	B8_W3	11	g	L	t	73	38
middle_high_german	B8_W3	11	F	L	o	35	13
middle_high_german	B8_W3	11	I	L	c	18	9
middle_high_german	B8_W3	11	x	L	i	14	11
middle_high_german	B8_W3	11	b	L	n	12	3
middle_high_german	B8_W3	11	j	L	s	7	3
middle_high_german	B8_W3	11	u	L	r	5	3
middle_high_german	B8_W3	11	c	L	z	4	1
middle_high_german	B8_W3	11	h	D	ll	2	1
middle_high_german	B8_W3	11	z	L	r	2	1
middle_high_german	B8_W3	11	v	L	o	1	0
middle_high_german	B8_W3	29	ol	S	ber	1825	712
middle_high_german	B8_W3	29	y	W	uuider	1554	554
middle_high_german	B8_W3	29	C	S	uua	1445	711
middle_high_german	B8_W3	29	ar	S	ere	1423	766
middle_high_german	B8_W3	29	or	S	ich	1322	535
middle_high_german	B8_W3	29	s	W	geschehen	1322	486
middle_high_german	B8_W3	29	aN	S	zen	1169	556
middle_high_german	B8_W3	29	d	S	en	1144	597
middle_high_german	B8_W3	29	o	W	geschach	1126	609
middle_high_german	B8_W3	29	ok	S	sin	1084	625
middle_high_german	B8_W3	29	ot	S	ge	1033	689
middle_high_german	B8_W3	29	k	N	<EMPTY>	1025	478
middle_high_german	B8_W3	29	al	S	er	915	476
middle_high_german	B8_W3	29	S	S	ein	910	439
middle_high_german	B8_W3	29	t	N	<EMPTY>	883	359
middle_high_german	B8_W3	29	Ce	S	sch	866	609
middle_high_german	B8_W3	29	qok	S	ger	862	444
middle_high_german	B8_W3	29	daN	S	iht	844	387
middle_high_german	B8_W3	29	Cedy	S	mir	732	448
middle_high_german	B8_W3	29	qot	S	ver	727	353
middle_high_german	B8_W3	29	e	N	<EMPTY>	699	453
middle_high_german	B8_W3	29	Cy	S	get	671	212
middle_high_german	B8_W3	29	E	N	<EMPTY>	669	497
middle_high_german	B8_W3	29	l	S	gel	666	524
middle_high_german	B8_W3	29	ody	S	ten	608	272
middle_high_german	B8_W3	29	dy	S	ant	603	204
middle_high_german	B8_W3	29	aI	S	ete	597	414
middle_high_german	B8_W3	29	p	B	<EMPTY>	572	338
middle_high_german	B8_W3	29	Se	S	si	570	260
middle_high_german	B8_W3	29	Col	S	min	522	188
middle_high_german	B8_W3	29	Cey	S	ste	521	264
middle_high_german	B8_W3	29	Ey	L	e	505	370
middle_high_german	B8_W3	29	ey	S	ez	498	259
middle_high_german	B8_W3	29	Edy	L	e	469	312
middle_high_german	B8_W3	29	edy	S	dem	446	253
middle_high_german	B8_W3	29	od	S	gen	445	222
middle_high_german	B8_W3	29	Sedy	L	e	418	173
middle_high_german	B8_W3	29	am	S	ite	408	242
middle_high_german	B8_W3	29	olk	L	i	402	152
middle_high_german	B8_W3	29	yk	B	<EMPTY>	396	149
middle_high_german	B8_W3	29	Cor	S	ben	376	100
middle_high_german	B8_W3	29	yt	N	<EMPTY>	375	90
middle_high_german	B8_W3	29	r	L	z	374	250
middle_high_german	B8_W3	29	qo	S	vil	371	233
middle_high_german	B8_W3	29	Co	S	man	364	121
middle_high_german	B8_W3	29	dal	B	<EMPTY>	362	174
middle_high_german	B8_W3	29	T	L	l	344	121
middle_high_german	B8_W3	29	dar	S	im	341	227
middle_high_german	B8_W3	29	Cdy	S	des	331	167
middle_high_german	B8_W3	29	a	L	n	278	128
middle_high_german	B8_W3	29	Ky	L	t	273	120
middle_high_german	B8_W3	29	ai	L	s	264	143
middle_high_german	B8_W3	29	air	L	s	254	210
middle_high_german	B8_W3	29	Ty	L	z	251	74
middle_high_german	B8_W3	29	K	B	<EMPTY>	250	98
middle_high_german	B8_W3	29	Sey	L	t	236	148
middle_high_german	B8_W3	29	N	L	t	222	88
middle_high_german	B8_W3	29	f	B	<EMPTY>	220	104
middle_high_german	B8_W3	29	ky	L	i	204	69
middle_high_german	B8_W3	29	So	S	an	201	76
middle_high_german	B8_W3	29	qokaI	D	ll	201	74
middle_high_german	B8_W3	29	i	L	a	199	118
middle_high_german	B8_W3	29	op	B	<EMPTY>	198	110
middle_high_german	B8_W3	29	Sol	L	z	195	51
middle_high_german	B8_W3	29	qokaN	D	ff	190	72
middle_high_german	B8_W3	29	qokEdy	D	zz	189	105
middle_high_german	B8_W3	29	qokal	L	s	187	41
middle_high_german	B8_W3	29	qokedy	L	r	185	62
middle_high_german	B8_W3	29	CE	L	s	178	98
middle_high_german	B8_W3	29	Sy	L	e	173	68
middle_high_german	B8_W3	29	eol	L	n	173	75
middle_high_german	B8_W3	29	q	L	l	173	71
middle_high_german	B8_W3	29	CEy	L	e	171	113
middle_high_german	B8_W3	29	Ceol	L	e	167	77
middle_high_german	B8_W3	29	daI	L	z	165	148
middle_high_german	B8_W3	29	os	L	t	164	86
middle_high_german	B8_W3	29	qol	L	n	158	45
middle_high_german	B8_W3	29	lk	N	<EMPTY>	156	249
middle_high_german	B8_W3	29	qokEy	D	mm	149	134
middle_high_german	B8_W3	29	okaN	L	z	144	92
middle_high_german	B8_W3	29	okal	L	l	143	52
middle_high_german	B8_W3	29	m	N	<EMPTY>	138	80
middle_high_german	B8_W3	29	otal	S	enu	130	48
middle_high_german	B8_W3	29	oky	L	s	129	44
middle_high_german	B8_W3	29	oty	L	z	127	48
middle_high_german	B8_W3	29	P	B	<EMPTY>	107	66
middle_high_german	B8_W3	29	n	L	t	86	37
middle_high_german	B8_W3	29	g	L	t	73	38
middle_high_german	B8_W3	29	F	B	<EMPTY>	35	13
middle_high_german	B8_W3	29	I	L	l	18	9
middle_high_german	B8_W3	29	x	L	l	14	11
middle_high_german	B8_W3	29	b	L	n	12	3
middle_high_german	B8_W3	29	j	L	u	7	3
middle_high_german	B8_W3	29	u	L	s	5	3
middle_high_german	B8_W3	29	c	L	a	4	1
middle_high_german	B8_W3	29	h	L	l	2	1
middle_high_german	B8_W3	29	z	L	a	2	1
middle_high_german	B8_W3	29	v	L	d	1	0
middle_high_german	B8_W3	47	ol	W	geschach	1825	712
middle_high_german	B8_W3	47	y	W	sprach	1554	554
middle_high_german	B8_W3	47	C	S	er	1445	711
middle_high_german	B8_W3	47	ar	W	gesellen	1423	766
middle_high_german	B8_W3	47	or	S	gen	1322	535
middle_high_german	B8_W3	47	s	S	der	1322	486
middle_high_german	B8_W3	47	aN	S	ten	1169	556
middle_high_german	B8_W3	47	d	S	man	1144	597
middle_high_german	B8_W3	47	o	S	des	1126	609
middle_high_german	B8_W3	47	ok	S	sin	1084	625
middle_high_german	B8_W3	47	ot	S	ger	1033	689
middle_high_german	B8_W3	47	k	S	ver	1025	478
middle_high_german	B8_W3	47	al	S	den	915	476
middle_high_german	B8_W3	47	S	S	ere	910	439
middle_high_german	B8_W3	47	t	B	<EMPTY>	883	359
middle_high_german	B8_W3	47	Ce	B	<EMPTY>	866	609
middle_high_german	B8_W3	47	qok	S	ein	862	444
middle_high_german	B8_W3	47	daN	S	nie	844	387
middle_high_german	B8_W3	47	Cedy	S	ant	732	448
middle_high_german	B8_W3	47	qot	S	uuo	727	353
middle_high_german	B8_W3	47	e	B	<EMPTY>	699	453
middle_high_german	B8_W3	47	Cy	S	ste	671	212
middle_high_german	B8_W3	47	E	B	<EMPTY>	669	497
middle_high_german	B8_W3	47	l	B	<EMPTY>	666	524
middle_high_german	B8_W3	47	ody	S	sol	608	272
middle_high_german	B8_W3	47	dy	S	zen	603	204
middle_high_german	B8_W3	47	aI	S	bet	597	414
middle_high_german	B8_W3	47	p	N	<EMPTY>	572	338
middle_high_german	B8_W3	47	Se	S	hie	570	260
middle_high_german	B8_W3	47	Col	S	ben	522	188
middle_high_german	B8_W3	47	Cey	S	ent	521	264
middle_high_german	B8_W3	47	Ey	L	n	505	370
middle_high_german	B8_W3	47	ey	S	daz	498	259
middle_high_german	B8_W3	47	Edy	L	n	469	312
middle_high_german	B8_W3	47	edy	S	get	446	253
middle_high_german	B8_W3	47	od	S	uue	445	222
middle_high_german	B8_W3	47	Sedy	S	da	418	173
middle_high_german	B8_W3	47	am	S	ges	408	242
middle_high_german	B8_W3	47	olk	L	i	402	152
middle_high_german	B8_W3	47	yk	L	i	396	149
middle_high_german	B8_W3	47	Cor	S	nen	376	100
middle_high_german	B8_W3	47	yt	N	<EMPTY>	375	90
middle_high_german	B8_W3	47	r	N	<EMPTY>	374	250
middle_high_german	B8_W3	47	qo	S	si	371	233
middle_high_german	B8_W3	47	Co	L	e	364	121
middle_high_german	B8_W3	47	dal	S	die	362	174
middle_high_german	B8_W3	47	T	B	<EMPTY>	344	121
middle_high_german	B8_W3	47	dar	S	mit	341	227
middle_high_german	B8_W3	47	Cdy	S	iu	331	167
middle_high_german	B8_W3	47	a	N	<EMPTY>	278	128
middle_high_german	B8_W3	47	Ky	S	te	273	120
middle_high_german	B8_W3	47	ai	L	e	264	143
middle_high_german	B8_W3	47	air	L	t	254	210
middle_high_german	B8_W3	47	Ty	L	t	251	74
middle_high_german	B8_W3	47	K	B	<EMPTY>	250	98
middle_high_german	B8_W3	47	Sey	L	t	236	148
middle_high_german	B8_W3	47	N	L	n	222	88
middle_high_german	B8_W3	47	f	B	<EMPTY>	220	104
middle_high_german	B8_W3	47	ky	L	z	204	69
middle_high_german	B8_W3	47	So	L	e	201	76
middle_high_german	B8_W3	47	qokaI	D	tt	201	74
middle_high_german	B8_W3	47	i	L	n	199	118
middle_high_german	B8_W3	47	op	N	<EMPTY>	198	110
middle_high_german	B8_W3	47	Sol	L	n	195	51
middle_high_german	B8_W3	47	qokaN	D	pp	190	72
middle_high_german	B8_W3	47	qokEdy	D	ff	189	105
middle_high_german	B8_W3	47	qokal	L	r	187	41
middle_high_german	B8_W3	47	qokedy	D	zz	185	62
middle_high_german	B8_W3	47	CE	N	<EMPTY>	178	98
middle_high_german	B8_W3	47	Sy	L	e	173	68
middle_high_german	B8_W3	47	eol	L	e	173	75
middle_high_german	B8_W3	47	q	L	s	173	71
middle_high_german	B8_W3	47	CEy	L	e	171	113
middle_high_german	B8_W3	47	Ceol	L	t	167	77
middle_high_german	B8_W3	47	daI	L	z	165	148
middle_high_german	B8_W3	47	os	S	abe	164	86
middle_high_german	B8_W3	47	qol	L	s	158	45
middle_high_german	B8_W3	47	lk	L	i	156	249
middle_high_german	B8_W3	47	qokEy	L	z	149	134
middle_high_german	B8_W3	47	okaN	L	z	144	92
middle_high_german	B8_W3	47	okal	L	r	143	52
middle_high_german	B8_W3	47	m	L	t	138	80
middle_high_german	B8_W3	47	otal	L	r	130	48
middle_high_german	B8_W3	47	oky	L	n	129	44
middle_high_german	B8_W3	47	oty	L	z	127	48
middle_high_german	B8_W3	47	P	N	<EMPTY>	107	66
middle_high_german	B8_W3	47	n	L	s	86	37
middle_high_german	B8_W3	47	g	L	t	73	38
middle_high_german	B8_W3	47	F	L	i	35	13
middle_high_german	B8_W3	47	I	L	s	18	9
middle_high_german	B8_W3	47	x	L	z	14	11
middle_high_german	B8_W3	47	b	L	p	12	3
middle_high_german	B8_W3	47	j	L	o	7	3
middle_high_german	B8_W3	47	u	L	h	5	3
middle_high_german	B8_W3	47	c	L	m	4	1
middle_high_german	B8_W3	47	h	L	o	2	1
middle_high_german	B8_W3	47	z	L	u	2	1
middle_high_german	B8_W3	47	v	L	u	1	0
middle_high_german	B8_W3	71	ol	S	ich	1825	712
middle_high_german	B8_W3	71	y	W	gesellen	1554	554
middle_high_german	B8_W3	71	C	S	ere	1445	711
middle_high_german	B8_W3	71	ar	S	ite	1423	766
middle_high_german	B8_W3	71	or	S	ein	1322	535
middle_high_german	B8_W3	71	s	S	gen	1322	486
middle_high_german	B8_W3	71	aN	S	in	1169	556
middle_high_german	B8_W3	71	d	W	enmohte	1144	597
middle_high_german	B8_W3	71	o	S	uua	1126	609
middle_high_german	B8_W3	71	ok	S	gel	1084	625
middle_high_german	B8_W3	71	ot	S	ges	1033	689
middle_high_german	B8_W3	71	k	S	ger	1025	478
middle_high_german	B8_W3	71	al	S	uue	915	476
middle_high_german	B8_W3	71	S	N	<EMPTY>	910	439
middle_high_german	B8_W3	71	t	W	vrouuue	883	359
middle_high_german	B8_W3	71	Ce	B	<EMPTY>	866	609
middle_high_german	B8_W3	71	qok	S	ver	862	444
middle_high_german	B8_W3	71	daN	S	des	844	387
middle_high_german	B8_W3	71	Cedy	S	er	732	448
middle_high_german	B8_W3	71	qot	L	s	727	353
middle_high_german	B8_W3	71	e	N	<EMPTY>	699	453
middle_high_german	B8_W3	71	Cy	S	ete	671	212
middle_high_german	B8_W3	71	E	N	<EMPTY>	669	497
middle_high_german	B8_W3	71	l	S	sin	666	524
middle_high_german	B8_W3	71	ody	S	nie	608	272
middle_high_german	B8_W3	71	dy	S	ten	603	204
middle_high_german	B8_W3	71	aI	S	uot	597	414
middle_high_german	B8_W3	71	p	B	<EMPTY>	572	338
middle_high_german	B8_W3	71	Se	B	<EMPTY>	570	260
middle_high_german	B8_W3	71	Col	S	man	522	188
middle_high_german	B8_W3	71	Cey	S	ane	521	264
middle_high_german	B8_W3	71	Ey	L	e	505	370
middle_high_german	B8_W3	71	ey	S	te	498	259
middle_high_german	B8_W3	71	Edy	L	t	469	312
middle_high_german	B8_W3	71	edy	L	e	446	253
middle_high_german	B8_W3	71	od	S	der	445	222
middle_high_german	B8_W3	71	Sedy	S	ie	418	173
middle_high_german	B8_W3	71	am	S	ine	408	242
middle_high_german	B8_W3	71	olk	L	s	402	152
