edition	variant	paragraph	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	row_status
RF1b	M	f99r|f99r.47-f99r.52	f99r.49:5	okeey	erwärme vorsichtig	f99r.49:7	okeol		LOCAL_RIGHT	UNREAD_BETWEEN:f99r.49:6			recorded
RF1b	M	f99r|f99r.47-f99r.52	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:7	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f99r|f99r.47-f99r.52	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:7	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f99r|f99r.47-f99r.52	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:7	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.31:2	ckhy	stampfe				MISSING	MISSING_PATIENT			recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		LOCAL_RIGHT	EXTRACT_PATIENT_NOT_BOUND			recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.35:5	shekeey	weiche ein	f102v2.35:4	sheeor		LOCAL_LEFT				recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:4	sheeor		LOCAL_LEFT				recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.36:2	cheey	zerreibe fein	f102v2.35:8	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:8	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:8	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:4;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:8	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:4;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND			recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor		LOCAL_LEFT				recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		LOCAL_LEFT	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7			recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		LOCAL_RIGHT	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND			recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		LOCAL_LEFT				recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.31:2	ckhy	stampfe				MISSING	MISSING_PATIENT			recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		LOCAL_RIGHT	EXTRACT_PATIENT_NOT_BOUND			recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.35:5	shekeey	weiche ein	f102v2.35:4	sheeor		LOCAL_LEFT				recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:4	sheeor		LOCAL_LEFT				recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.36:2	cheey	zerreibe fein	f102v2.35:8	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:8	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:8	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:4;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:8	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:4;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND			recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor		LOCAL_LEFT				recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		LOCAL_LEFT	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7			recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		LOCAL_RIGHT	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND			recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		LOCAL_LEFT				recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.31:2	ckhy	stampfe				MISSING	MISSING_PATIENT			recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		LOCAL_RIGHT	EXTRACT_PATIENT_NOT_BOUND			recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.35:5	shekeey	weiche ein	f102v2.35:4	sheeor		LOCAL_LEFT				recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:4	sheeor		LOCAL_LEFT				recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.36:2	cheey	zerreibe fein	f102v2.35:8	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:8	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:8	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:4;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:8	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:4;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND			recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor		LOCAL_LEFT				recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		LOCAL_LEFT	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7			recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		LOCAL_RIGHT	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND			recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		LOCAL_LEFT				recorded
RF1b	B	f106r|f106r.8-f106r.9	f106r.8:6	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			recorded
RF1b	B	f106r|f106r.8-f106r.9	f106r.8:7	qotor	kühle ab				MISSING	MISSING_PATIENT			recorded
RF1b	B	f106r|f106r.8-f106r.9	f106r.9:2	chol	trockne	f106r.9:3	qokain		LOCAL_RIGHT				recorded
RF1b	J	f106r|f106r.8-f106r.9	f106r.8:6	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			recorded
RF1b	J	f106r|f106r.8-f106r.9	f106r.8:7	qotor	kühle ab				MISSING	MISSING_PATIENT			recorded
RF1b	J	f106r|f106r.8-f106r.9	f106r.9:2	chol	trockne	f106r.9:3	qokain		LOCAL_RIGHT				recorded
RF1b	M	f106r|f106r.8-f106r.9	f106r.8:6	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			recorded
RF1b	M	f106r|f106r.8-f106r.9	f106r.8:7	qotor	kühle ab				MISSING	MISSING_PATIENT			recorded
RF1b	M	f106r|f106r.8-f106r.9	f106r.9:2	chol	trockne	f106r.9:3	qokain		LOCAL_RIGHT				recorded
