occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G663-T0590	f36r	f36r.2	3	ytaiin	MEDIAL	1	1	NONE	NONE	0	oral shor ytaiin qotaiin qooldy chty chol dy tor	oral shor ytaiin qotaiin qooldy chty chol dy tor	oral shor ytaiin qotaiin qooldy chty chol y tor	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0591	f36r	f36r.5	2	qor	MEDIAL	1	1	NONE	NONE	0	daiin qor chol ctholy s o r chy sy chytaroiin	daiin qor chol ctholy s o r chy sy chytaroiin	daiin qor chol ctholy s r chy sy chytaroiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0592	f36v	f36v.2	9	ckhor	MEDIAL	0	0	NONE	NONE	0	qotor chol daiin otaiin qotor ytar ochor chety ckhor dom	qotar chol daiin otaiin qotor ytar ochor chety ckhor dom	qotar chol daiin otaiin qotor ytar ochor chety cthor dom	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0593	f36v	f36v.8	2	ytchy	MEDIAL	1	1	NONE	NONE	0	ykshy ytchy dol y tydy yky	ykshy ytchy dol ytydy yky	ykshy ytchy dol yt dy yky	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0594	f37r	f37r.10	4	dchor	MEDIAL	1	1	NONE	NONE	0	qoto o kchochor dchor chy shy daiin ychey kol daiir	qoto okchochor dchor chy daiin ychey kol daiir	qoto okchochor dchor chy shy daiin ychey kol daiir	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0595	f37r	f37r.2	9	ytaiin	EOS	1	1	NONE	NONE	0	ykoiin cthor okaiin qo tchy ytody qokaiin sho ytaiin	ykoiin cthor okaiin qotchy ytody qokaiin sho ytaiin	ykoiin cthor okaiin qotchy ytody qokaiin sho ytaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0596	f37r	f37r.3	6	ckhor	MEDIAL	1	1	NONE	NONE	0	qo shy qokaiin cthol dy ckhor oky dy	qoshy qokaiin cthol dy ckhor oky dy	qo shy qokaiin ctholdy ckhor oky dy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0597	f37v	f37v.11	1	qotoiin	BOS	1	1	NONE	NONE	0	qotoiin choror cthol daiin	qotoiin choror cthol daiin	qotoiin ch ror cthol daiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0598	f37v	f37v.5	1	dchor	BOS	1	1	NONE	NONE	1	dchor qotol ykchon dain	dchor qotol ykchon dain	dchor qotol ykchon dain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0599	f38v	f38v.2	8	ldy	MEDIAL	0	0	NONE	NONE	0	choiin shey key sho oiin s chol ldy okeaiin o kom	choiin shey keo sho oiin s chol ldy okeaiin okom	choiin shey ke sho oiin s cholldy okeaiin okom	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0600	f38v	f38v.5	7	chody	EOS	1	1	NONE	NONE	0	qoty daiin chol oteeol dody cheod chody	qoty daiin chol oteeol dody cheod chody	qoty daiin chol oteeol dody cheo chody	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0601	f38v	f38v.8	3	char	MEDIAL	1	1	NONE	NONE	1	o aiin char chshol chokaiin	o aiin char chshol chokaiin	o aiin char chshol chokaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0602	f38v	f38v.8	5	chokaiin	EOS	1	1	NONE	NONE	1	o aiin char chshol chokaiin	o aiin char chshol chokaiin	o aiin char chshol chokaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0603	f39r	f39r.10	5	okair	MEDIAL	1	1	NONE	NONE	0	pchdar shedy ar aiir okair ykeols shedy qockhdy laiin ky	pchdar shedy ar aiir okair ykeols shedy qockhdy laiin syky	pchdar she y ar aiir okair ykeols she y qockhdy laiin ky	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0604	f39r	f39r.11	7	ykal	MEDIAL	1	1	NONE	NONE	0	dshdy ar aiin y yken chdy ykal olkaiin qokaldar cheol dar aiin	dshdy ar aiin y ykar chdy ykal olkaiin qokaldar cheol dar aiin	dshdy ar aiin y yken ch y ykal olkaiin qokal ar cheol dar aiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0605	f39r	f39r.11	8	olkaiin	MEDIAL	1	1	NONE	NONE	0	dshdy ar aiin y yken chdy ykal olkaiin qokaldar cheol dar aiin	dshdy ar aiin y ykar chdy ykal olkaiin qokaldar cheol dar aiin	dshdy ar aiin y yken ch y ykal olkaiin qokal ar cheol dar aiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0606	f39r	f39r.13	2	chdar	MEDIAL	0	0	NONE	NONE	0	ytor chdar shey qokaiin chor kar sheolkedy otedy tedy s aiin	ytor chdar shey qokaiin chor kar sheolkedy otedy tedy saiin	ytor ch ar shey qokaiin chor kar sheolke y ote y te y saiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0607	f39r	f39r.4	3	olaiin	MEDIAL	1	1	NONE	NONE	0	tchedy chdy olaiin chedy shckhdchy chol or ordy chees aly okalcheg	tohedy chdy olaiin chedy shckhdchy chol or ordy chees aly okalcheg	tche y chdy olaiin che y shckhdchy chol or ordy chees aly okalcheg	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0608	f39v	f39v.4	3	chody	MEDIAL	1	1	NONE	NONE	0	y okeey chody cheor aiin okody chodal ykedy qokedy dal o d aiin shky	y okeey chody cheor aiin okody chodal ykedy qokedy dal or aiin shky	yokeey chody cheor aiin okody cho al yke y qoke y dalodaiin shky	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0609	f39v	f39v.6	1	lkedy	BOS	0	0	NONE	NONE	0	lkedy okchey shor qoykam cho ckhy or aly shody	lkedy okchey shorqoy kam cho ckhcfhhy or aly shody	lke y okchey shor qoykam cho ckhy or aly shody	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0610	f39v	f39v.6	9	shody	EOS	1	1	NONE	NONE	0	lkedy okchey shor qoykam cho ckhy or aly shody	lkedy okchey shorqoy kam cho ckhcfhhy or aly shody	lke y okchey shor qoykam cho ckhy or aly shody	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0611	f39v	f39v.8	3	olkaiin	MEDIAL	1	1	NONE	NONE	0	oar aiin olkaiin olky dar ald shek chek qokchy dar ain	oekar aiin olkaiin olky dar ald shek chek qokchy dar ain	oekar aiin olkaiin olky dar ald shek chek qokchy dar ain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0612	f39v	f39v.9	8	shody	MEDIAL	1	1	NONE	NONE	0	tar aiin dal ar ain cheor ydam shody okal shd y kshy or	tar aiin dal ar ain cheor ydam shody okal shdy kshy or	tar aiin al ar ain cheor dam shody okal sh y kshy or	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0613	f3r	f3r.11	3	sols	MEDIAL	1	1	NONE	NONE	0	pcheol shol sols sheol shey	pcheol shol sols sheol shey	pcheol ol sols sheol shey	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0614	f3v	f3v.12	3	ytchy	MEDIAL	1	1	NONE	NONE	1	osh chodair ytchy tchor kcham s	osh chodair ytchy tchor kcham s	osh chodair ytchy tchor kcham s	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0615	f3v	f3v.5	5	char	MEDIAL	0	0	NONE	NONE	0	ychear otchal cho r char ckha	yeeear otchal eeor eear ckhy	ychear otchal chor char ckho	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0616	f40r	f40r.10	9	okair	MEDIAL	1	1	NONE	NONE	0	saiin olcheey chdy ychey ka ar oky ykedy okair ody	saiin olcheey chdy ychey karar oky ykedy okair ody	saiin olcheey ch y ychey karar oky ke y okair ody	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0617	f40r	f40r.5	7	qokchd	MEDIAL	1	1	NONE	NONE	0	lokar qokar okar okol ol chedy qokchd ar ar or dag	lokar qokar okar okol ol chedy qokchd ar ar or dam	lokar qokar okar okol ol chedy qokchd ar ar or dag	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0618	f40r	f40r.8	1	ksheo	BOS	1	1	NONE	NONE	0	ksheo keeey dar aig kcheo cfhdy or ain chefal daiin dg	ksheo keeey dar aim kcheo cfhdy orain chefal daiin dm	ksheo keeey ar aim kcheo cfh y or ain chefal aiin dm	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0619	f40r	f40r.9	3	olaiin	MEDIAL	1	1	NONE	NONE	0	taiin ol olaiin or dain okaiin okaiin okaiin daram	taiin ol olaiin or dain okaiin okaiin okaiin daram	taiin ol olaiin or dain okaiin okaiin okaiin aram	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0620	f40v	f40v.18	5	okair	MEDIAL	1	1	NONE	NONE	1	saiin otain chckhy okal okair arol qokey okary	saiin otain chckhy okal okair arol qokey okary	saiin otain chckhy okal okair arol qokey okary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0621	f40v	f40v.5	1	solaiin	BOS	1	1	NONE	NONE	1	solaiin okar oly chckhy	solaiin okar oly chckhy	solaiin okar oly chckhy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0622	f40v	f40v.7	1	shody	BOS	1	1	NONE	NONE	0	shody qokol chedy s ar	shody qokol chedy s ar	shody qokol che y s ar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0623	f41v	f41v.4	5	lkedy	MEDIAL	0	0	NONE	NONE	0	qokeody okey qokeody oleeol lkedy lkeeody qokeedy okeey qokol sheols	qokeody okey qokeody oleeol lkedy lkeeody qokeedy okeey qokol sheols	qokeody okey qokeo y oleeol lke y lkeeody qokee y okeey qokol sheols	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0624	f41v	f41v.8	2	olkeeo	MEDIAL	1	1	NONE	NONE	0	daiin olkeeo lkol chedy okeey	daiin olkeeo lkol chedy okeey	aiin olkeeo lkolchedy okeey	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0625	f42r	f42r.10	3	ksheo	MEDIAL	1	1	NONE	NONE	0	choty dol ksheo cthor otol cthol chol shol dain	choty dol ksheo cthor otol cthol chol shol dain	choty dol ksheo cthor otol cthol chol sholdain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0626	f42r	f42r.11	3	chody	MEDIAL	1	1	NONE	NONE	0	qotor cho chody daiin shol ctheey dar chy daiidy	qotor cho chody daiin chol ctheey dar chy daiidy	qotor cho chody daiin shol ctheey dar chy daiidy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0627	f42r	f42r.12	4	chokaiin	MEDIAL	1	1	NONE	NONE	0	dcheey chol shol chokaiin choeky d dain dal	dcheey chol shol chokaiin choeky dcky dain dal	dcheey chol shol chokaiin choeky d dain dal	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0628	f42r	f42r.2	2	char	MEDIAL	1	1	NONE	NONE	0	solkaiin char cheky otshaiin daiiry	sol kaiin char cheky otshaiin daiiry	solkaiin char cheky otaiin daiiry	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0629	f42r	f42r.8	7	char	MEDIAL	0	0	NONE	NONE	0	yshol chees cthol shor shol ety char y	yshol chees cthol shor shol ety chary	yshol chees cthol shor shol ety chary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0630	f42v	f42v.14	6	choly	MEDIAL	1	1	NONE	NONE	0	qoteey chy kchy cthy ees choly sarar aral	qoteey chy kchy cthy etsees choly sarar ar al	qoteey chy kchy cth ees choly sarar ar al	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0631	f42v	f42v.5	6	ary	MEDIAL	1	1	NONE	NONE	0	chokeeo r chey chetan s ary okol chetaiin	chokeeor chey chetan s ary okol chetaiin	chokeeo r chey chetan s ary okol chetaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0632	f42v	f42v.9	3	char	MEDIAL	1	1	NONE	NONE	1	posheor sho char chekchey qokod sho cpheo rchy	posheor sho char chekchey qokod sho cpheo rchy	posheor sho char chekchey qokod sho cpheo rchy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0633	f43r	f43r.11	5	shody	MEDIAL	1	1	NONE	NONE	0	ytchedy ty shol toldy shody oteedy shdy otolol shd olky ytol otary cheky dy	ytchedy ty shol toldy shody otchdy shdy otolol shd olky ytol otary cheky dy	ytchedy ty shol toldy shody otchdy shdy otolol shd olky ytol otary cheky dy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0634	f43r	f43r.14	4	odain	MEDIAL	1	1	NONE	NONE	0	ykeody checkhy choteey odain chy chokoraiin	ykeody checkhy chotehy odain chckhhhy chokor aiin	ykeo y checkhy choteey odain chy chokor aiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0635	f43r	f43r.9	5	odain	EOS	1	1	NONE	NONE	0	dshedy qotedy dor cheey odain	dshedy qotedy dor cheey odain	de y qote y dor cheey odain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0636	f43v	f43v.12	12	odain	EOS	1	1	NONE	NONE	0	yshee kedy dar chey qotedy etaiin chedy cthey oteol or aiin odain	y shee kedy dar chey qotedy ekaiin chedy cthey oteol or aiin odain	yshee kedy dar chey qote y ekaiin che y cthey oteol or aiin odain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0637	f43v	f43v.15	8	dary	MEDIAL	0	0	NONE	NONE	0	oteod qolkeey kaldy chy darody qokeey kol dary taros	oteod qolkeey kaldy chy darod qokeey kol dary taros	oteo qolkeey kaldy chy darody qokeey kol ary taros	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0638	f43v	f43v.3	12	dary	EOS	1	1	NONE	NONE	0	tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary	tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary	to y teedy qot chocthy chky oky chdy oke y ykaiin chey ody dary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0639	f43v	f43v.7	9	ytaiin	MEDIAL	1	1	NONE	NONE	0	ytshedy ykeody oykeedy chedy tedy chcthy otam ot ytaiin otas	ytshedy ykeody oykeedy chedy tedy chcthy otam ot ytaiin otas	ytshe y ykeody oykee y che y tedy chcthy otam ot ytaiin otas	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0640	f43v	f43v.8	2	ochedy	MEDIAL	0	0	NONE	NONE	0	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	shetcheodchs oche y oteo y che y cho y aiin sheo y ykar chef	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0641	f43v	f43v.8	5	chody	MEDIAL	0	0	NONE	NONE	0	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	shetcheodchs oche y oteo y che y cho y aiin sheo y ykar chef	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0642	f44r	f44r.4	4	chody	MEDIAL	1	1	NONE	NONE	0	ychor ykchey ykchy chody dam	ychor ykchey ykchy chody dam	y chor ykchey ykchy chody dam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0643	f44r	f44r.5	4	char	MEDIAL	0	0	NONE	NONE	0	toy shysho qoteey char cheeky sheey ytey daiin	toy shysho qoteey chor cheeky sheey ytey daiin	toy shysho qoteey chor cheeky sheey ytey daiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0644	f44r	f44r.8	2	opchey	MEDIAL	1	1	NONE	NONE	0	pshy opchey qopchy ofchey roiry sholos ykchy	pshy opchey qopchy ofchey roiry shol os ykchy	pshy opchey qopchy ofchey oiry sholos ykchy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0645	f44v	f44v.6	3	ytaiin	MEDIAL	1	1	NONE	NONE	0	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy	tol dair ytaiin dol y kchain otykeey otchol ytaiin dy	tol dair ytaiin doly kchain otykeey otchol ytaiin dy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0646	f44v	f44v.6	10	ytaiin	MEDIAL	1	1	NONE	NONE	0	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy	tol dair ytaiin dol y kchain otykeey otchol ytaiin dy	tol dair ytaiin doly kchain otykeey otchol ytaiin dy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0647	f44v	f44v.9	3	l	MEDIAL	0	0	RIGHT	lo	0	dshor cthees l o lkeees ckhy chcthy lo	dshor cthees lol keees ckhy chcthy lo	dshor cthees lolkeees ckhy chcthy lo	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0648	f44v	f44v.9	8	lo	EOS	1	1	NONE	NONE	0	dshor cthees l o lkeees ckhy chcthy lo	dshor cthees lol keees ckhy chcthy lo	dshor cthees lolkeees ckhy chcthy lo	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0649	f45r	f45r.1	6	char	MEDIAL	1	1	NONE	NONE	0	pykydal shay oty shey qop char opchal ypchor ofchar	pykydal shaikhy oty shey qop char opchal ypchar ofchar	pykydal shay oty shey qop char opchal ypchar ofchar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0650	f45r	f45r.11	1	l	BOS	1	1	NONE	NONE	1	l okaiin okcho laldan daldaiin	l okaiin okcho laldan daldaiin	l okaiin okcho laldan daldaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0651	f45r	f45r.6	8	dary	EOS	1	1	NONE	NONE	1	otchar okchar daiin ytchody tcholol otar dal dary	otchar okchar daiin ytchody tcholol otar dal dary	otchar okchar daiin ytchody tcholol otar dal dary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0652	f45r	f45r.7	2	qor	MEDIAL	1	1	NONE	NONE	1	lchar qor y kar dar	lchar qor y kar dar	lchar qor y kar dar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
