occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v39_gloss_de	v40_gloss_de	v39_scope_state	v40_scope_state	v40_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G663-T0516	f23r	f23r.5	2	2	11	qokchol	P	MEDIAL	H	A	1	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ychor	ytym	NONE	NONE	heiß-trockenes Drogenmaterial	heiß-trockenes Drogenmaterial	QO_FRAME+K_HOT+CHOL_DRY_MATERIAL	Trockengut erhitzen	1	1	1	0	ychor qokchol ytym chol dair chol ar ol ol dol dain	ychor qokchol ytom chol dair chol ar ol ol dol dain	ychor qokchol yt m chol dair chol ar ol ol dol dain	[qokchol:?]	heiß-trockenes Drogenmaterial	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ychor:?]; heiß-trockenes Drogenmaterial; [ytym:?]; Trockengut; abgemessene Fraktion II; Trockengut; Drogenfraktion I; Grundansatz; Grundansatz; Materialmaß; Stufe II	1	0	0
G663-T0517	f23r	f23r.7	4	4	11	qokchol	P	MEDIAL	H	A	1	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	shaiin	dar	NONE	NONE	heiß-trockenes Drogenmaterial	heiß-trockenes Drogenmaterial	QO_FRAME+K_HOT+CHOL_DRY_MATERIAL	Trockengut erhitzen	1	1	1	1	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	[qokchol:?]	heiß-trockenes Drogenmaterial	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiße Drogenfraktion I im Ansatz; [olchar:?]; feucht, Grad III; heiß-trockenes Drogenmaterial; abgemessene Fraktion I; heiß-trockenes Drogenmaterial; [dairo:?]; Wurzel; Grundansatz; Stufe III; [alg:?]	1	0	0
G663-T0518	f23r	f23r.7	6	6	11	qokchol	P	MEDIAL	H	A	1	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dar	dairo	NONE	NONE	heiß-trockenes Drogenmaterial	heiß-trockenes Drogenmaterial	QO_FRAME+K_HOT+CHOL_DRY_MATERIAL	Trockengut erhitzen	1	1	1	1	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	[qokchol:?]	heiß-trockenes Drogenmaterial	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiße Drogenfraktion I im Ansatz; [olchar:?]; feucht, Grad III; heiß-trockenes Drogenmaterial; abgemessene Fraktion I; heiß-trockenes Drogenmaterial; [dairo:?]; Wurzel; Grundansatz; Stufe III; [alg:?]	1	0	0
G663-T0519	f23r	f23r.8	2	2	10	char	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokshy	daiir	NONE	NONE	Trockenfraktion I	Trockenfraktion I	CH_DRY+AR_FRACTION_I	CHOR als Pflanzenteil	1	1	1	0	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy	qokshy char daiir qokaiin olol qoaiin ykchy s diil okchy	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy	[char:?]	Trockenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß und leicht angefeuchtet; Trockenfraktion I; abgemessene Fraktion III; heiß, Grad III; [olol:?]; [qoaiin:?]; Eintrag/Bezug: heiß-trocken am Gradanfang; Samen-/Saatgutposten; abgemessene Rohstoffmenge I; heiß-trockener Ansatz am Anfang des Grades	1	0	0
G663-T0520	f23v	f23v.3	6	6	10	l	P	MEDIAL	H	A	1	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_LEFT	o	daiin	LEFT	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	ycho okaiin okeol eees o l daiin okeeor daiin qotcholg	ycho okaiin okeol eees oldaiin okeeor daiin qotcholm	ycho okaiin okeol eees ol daiin okee r daiin qotcholg	[l:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Eintrag: Trockenansatz; Ansatz auf Heizstufe III; [okeol:?]; [eees:?]; Grundansatz; drei Maße; [okeeor:?]; Menge/Portion III; [qotcholg:?]	0	1	0
G663-T0521	f23v	f23v.7	9	9	9	ylg	P	EOS	H	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	YLG_PUT_IN_WOODEN_VESSEL	daiin	<EOS>	NONE	NONE	in ein Holzgefäß geben	gib Vorstehendes in ein Holzgefäß.	LEARNED_CONTAINER_ACTION	Drogenposten oder Abschlusszeichen	1	1	1	1	otor oiin sho shol qokol daiin sol daiin ylg	otor oiin sho shol qokol daiin sol daiin ylg	otor oiin sho shol qokol daiin sol daiin ylg	[ylg:?]	in ein Holzgefäß geben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalte Drogenportion im Ansatz; Zubereitungsform III; feuchter Ansatz; Feuchtgut; erhitze bis Grad III; Samenmaterial/Saatgut; Stufe III; gib Vorstehendes in ein Holzgefäß.	1	0	0
G663-T0522	f23v	f23v.9	8	8	10	l	P	MEDIAL	H	A	1	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_FREE_WEIGHT_SIGLUM	qoto	chees	NONE	NONE	Pfund / Gewichtseinheit	ein Pfund	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	1	1	1	1	otshy dal dar oldar ar or qoto l chees g	otshy dal dar oldar ar or qoto l chees g	otshy dal dar oldar ar or qoto l chees g	[l:?]	Pfund / Gewichtseinheit	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	kalt-feuchter Ansatz am Anfang des Grades; abgemessene Rohstoffmenge I; abgemessene Fraktion I; [oldar:?]; Drogenfraktion I; Drogenportion; [qoto:?]; ein Pfund; [chees:?]; [g:?]	0	1	0
G663-T0523	f24r	f24r.10	1	1	7	qor	P	BOS	H	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOR_TAKE_PORTION	<BOS>	cfhar	NONE	NONE	nimm eine Drogenportion	nimm eine Drogenportion:	QO_TAKE+OR_PORTION	nominale Drogenportion	0	0	1	0	qor cfhar chor s am chotaiin dy	qor cfhar chor s am chotaiin dy	q r cfhar chor s am chotaiin y	[qor:?]	nimm eine Drogenportion	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	nimm eine Drogenportion: [cfhar:?]; Pflanzenteil; Samen-/Saatgutposten; Maßeinheit I; trockene Zubereitung: kalt, Grad III.	1	0	0
G663-T0524	f24r	f24r.14	1	1	5	qor	P	BOS	H	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOR_TAKE_PORTION	<BOS>	cheey	NONE	NONE	nimm eine Drogenportion	nimm eine Drogenportion:	QO_TAKE+OR_PORTION	nominale Drogenportion	1	1	1	1	qor cheey qod char cthal	qor cheey qod char cthal	qor cheey qod char cthal	[qor:?]	nimm eine Drogenportion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	nimm eine Drogenportion: vollständig getrocknet; [qod:?]; Trockenfraktion I; [cthal:?]	1	0	0
G663-T0525	f24r	f24r.14	4	4	5	char	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qod	cthal	NONE	NONE	Trockenfraktion I	Trockenfraktion I	CH_DRY+AR_FRACTION_I	CHOR als Pflanzenteil	1	1	1	1	qor cheey qod char cthal	qor cheey qod char cthal	qor cheey qod char cthal	[char:?]	Trockenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	nimm eine Drogenportion: vollständig getrocknet; [qod:?]; Trockenfraktion I; [cthal:?]	1	0	0
G663-T0526	f24r	f24r.17	4	4	5	cthoj	P	MEDIAL	H	A	1	HERB	LEARNED_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	sham	oky	NONE	NONE	ein Bündel Kraut	ein Bündel Kraut	CTHO_HERB_PREP+J_BUNDLE_UNIT	bloßer Krautansatz	0	0	1	0	sshey otam sham cthoj oky	sshey otam sham cthom oky	sshey otam sham cthom oky	[cthoj:?]	ein Bündel Kraut	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	eingeweichte Saat, Form I; ein Maß kalten Ansatzes; ein Maß Flüssigkeit; ein Bündel Kraut; leicht erhitzter Ansatz	1	0	0
G663-T0527	f24r	f24r.2	2	2	5	char	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qotaiin	odaiin	NONE	NONE	Trockenfraktion I	Trockenfraktion I	CH_DRY+AR_FRACTION_I	CHOR als Pflanzenteil	1	1	1	0	qotaiin char odaiin okaial oky	qotaiin char odain okaiikhal oky	qotaiin char odaiin okai l oky	[char:?]	Trockenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt, Grad III; Trockenfraktion I; Zubereitungsdosis III; [okaial:?]; leicht erhitzter Ansatz	1	0	0
G663-T0528	f24v	f24v.2	2	2	10	ckhor	P	MEDIAL	H	A	1	COMPOSITE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ydals	shy	NONE	NONE	Portion Arzneikompositum	Portion Arzneikompositum	CKH_COMPOSITE+OR_PORTION	undurchsichtige Pflanzenportion	1	1	1	0	ydals ckhor shy cho dchor otol otaiir otchos okchom okcho	ydals ckhor shy cho dchar otol otaiir otchos okchom okcho	ydals ckhor shy cho d chor otol otaiir otchos okchom okcho	[ckhor:?]	Portion Arzneikompositum	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ydals:?]; Portion Arzneikompositum; leicht angefeuchtet; Trockenansatz; abgemessener Pflanzenteil; kaltes Zubereitungsgut; [otaiir:?]; [otchos:?]; [okchom:?]; [okcho:?]	1	0	0
G663-T0529	f24v	f24v.2	5	5	10	dchor	P	MEDIAL	H	A	1	PLANT_PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cho	otol	NONE	NONE	abgemessener Pflanzenteil	abgemessener Pflanzenteil	D_MEASURE+CHOR_PLANT_PART	trockene Portion	0	0	1	0	ydals ckhor shy cho dchor otol otaiir otchos okchom okcho	ydals ckhor shy cho dchar otol otaiir otchos okchom okcho	ydals ckhor shy cho d chor otol otaiir otchos okchom okcho	[dchor:?]	abgemessener Pflanzenteil	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ydals:?]; Portion Arzneikompositum; leicht angefeuchtet; Trockenansatz; abgemessener Pflanzenteil; kaltes Zubereitungsgut; [otaiir:?]; [otchos:?]; [okchom:?]; [okcho:?]	1	0	0
G663-T0530	f25r	f25r.1	5	5	9	shody	P	MEDIAL	H	A	1	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	y	daiin	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	1	1	1	0	fcholdy soshy daiin y shody daiin ocholdy cpholdy sy	fcholdy soshy daiin cky shody daiin ocholdy cpholdy sy	fcholdy soshy daiin y shody daiin ocholdy cpholdy sy	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[fcholdy:?]; [soshy:?]; drei Maße; vollständig eingeweichter Ansatz; drei Maße; [ocholdy:?]; [cpholdy:?]; Saatgut in Grundform	1	0	0
G663-T0531	f25r	f25r.2	9	9	9	chkain	P	EOS	H	A	1	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	kchy	<EOS>	NONE	NONE	trocken-heiß, Stufe II	trocken-heiß, Stufe II	CH_DRY+K_HOT+A+IN_II	heiß-trocken, Stufe II	1	1	1	0	otor chor chsky chotchy shair qod shachy kchy chkain	otor chor chrky chotchy shair qod sho chy kchy chkain	otor chor chsky chotchy shair qod sho chy kchy chkain	[chkain:?]	trocken-heiß, Stufe II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalte Drogenportion im Ansatz; Pflanzenteil; [chsky:?]; [chotchy:?]; [shair:?]; [qod:?]; [shachy:?]; heiß und angetrocknet; trocken-heiß, Stufe II	1	0	0
G663-T0532	f25v	f25v.2	1	1	9	dchor	P	BOS	H	A	1	PLANT_PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	cthor	NONE	NONE	abgemessener Pflanzenteil	abgemessener Pflanzenteil	D_MEASURE+CHOR_PLANT_PART	trockene Portion	1	1	1	1	dchor cthor chor daiin s okeeaiin daiin ckhey daiin	dchor cthor chor daiin s okeeaiin daiin ckhey daiin	dchor cthor chor daiin s okeeaiin daiin ckhey daiin	[dchor:?]	abgemessener Pflanzenteil	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessener Pflanzenteil; Drogenteil/-portion; Portion Blatt-/Krautdroge; Pflanzenteil; Menge/Portion III; Samen-/Saatgutposten; [okeeaiin:?]; drei Maße; Arzneikompositum in der Gradmitte; drei Maße	1	0	0
G663-T0533	f26v	f26v.9	2	2	5	okeshy	P	MEDIAL	H	B	2	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ysheey	shody	NONE	NONE	erhitzter, danach angefeuchteter Ansatz	erhitzter, danach angefeuchteter Ansatz	O_PREP+K_HOT+E_MIDDLE+SH_MOIST+Y_BASE	gleichzeitig heiß-feuchter Ansatz	1	1	1	0	ysheey okeshy shody peshy todydy	ysheey okeshy shodypshey todydy	ysheey okeshy shody peshy todydy	[okeshy:?]	erhitzter, danach angefeuchteter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: feucht am Gradende; erhitzter, danach angefeuchteter Ansatz; vollständig eingeweichter Ansatz; [peshy:?]; [todydy:?]	1	0	0
G663-T0534	f26v	f26v.9	3	3	5	shody	P	MEDIAL	H	B	2	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okeshy	peshy	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	0	0	1	0	ysheey okeshy shody peshy todydy	ysheey okeshy shodypshey todydy	ysheey okeshy shody peshy todydy	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Eintrag: feucht am Gradende; erhitzter, danach angefeuchteter Ansatz; vollständig eingeweichter Ansatz; [peshy:?]; [todydy:?]	1	0	0
G663-T0535	f27r	f27r.4	3	3	8	char	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chor	chy	NONE	NONE	Trockenfraktion I	Trockenfraktion I	CH_DRY+AR_FRACTION_I	CHOR als Pflanzenteil	1	1	1	1	qokey chor char chy dchy keey chos cthody	qokey chor char chy dchy keey chos cthody	qokey chor char chy dchy keey chos cthody	[char:?]	Trockenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	bis zur mittleren Heizstufe; Pflanzenteil; Trockenfraktion I; angetrocknet; Dosis Trockendroge, Grundform; bis zur Heizendstufe; [chos:?]; [cthody:?]	1	0	0
G663-T0536	f27r	f27r.8	1	1	10	ytchy	P	BOS	H	A	1	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	ENTRY_WHOLE	<BOS>	chy	NONE	NONE	Eintrag: kalt-trockene Grundform	Eintrag: kalt-trockene Grundform	Y_ENTRY+T_COLD+CH_DRY+Y_BASE	hierzu kalt-trocken	1	1	1	0	ytchy chy t chol dy t chey dain chol dal	ytchy chy tchol dy tchey dain chol dal	ytchy chy tchol dy t chey dain chol dal	[ytchy:?]	Eintrag: kalt-trockene Grundform	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: kalt-trockene Grundform; angetrocknet; [t:?]; Trockengut; [t:?]; bis zur mittleren Trockenstufe; zwei Maße; Trockengut; abgemessene Rohstoffmenge I	1	0	0
G663-T0537	f28r	f28r.1	9	9	9	ldy	P	EOS	H	A	1	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qo	<EOS>	NONE	NONE	Holzdroge, fertig aufbereitet	Holzdroge, fertig aufbereitet	L_WOOD+DY_FINISHED	L als Gewichtseinheit	0	0	1	0	pchodar shod chocphy opchol daiin otchol chy qo ldy	pchodar shod chocphy opchol daiin otchol chyqo ldy	pchodar shod chocphy opchol daiin otchol chy qoldy	[ldy:?]	Holzdroge, fertig aufbereitet	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pchodar:?]; [shod:?]; [chocphy:?]; [opchol:?]; Stufe III; kalt-trockener Zubereitungsstoff; angetrocknet; nimm Folgendes: Holzdroge, fertig aufbereitet	1	0	0
G663-T0538	f28r	f28r.6	1	1	8	qokchol	P	BOS	H	A	1	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	qodaiin	NONE	NONE	heiß-trockenes Drogenmaterial	heiß-trockenes Drogenmaterial	QO_FRAME+K_HOT+CHOL_DRY_MATERIAL	Trockengut erhitzen	1	1	1	0	qokchol qodaiin otcholchy daiin cho qokol o kam	qokchol qodaiin otcholchy daiin cho qokol okam	qokchol qodaiin otcholchy daiin cho qokol kam	[qokchol:?]	heiß-trockenes Drogenmaterial	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß-trockenes Drogenmaterial; Stufe III; [otcholchy:?]; drei Maße; Trockenansatz; erhitze Folgendes: [o:?]; [kam:?]	1	0	0
G663-T0539	f28v	f28v.2	5	5	10	qokchol	P	MEDIAL	H	A	1	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dy	chor	NONE	NONE	heiß-trockenes Drogenmaterial	heiß-trockenes Drogenmaterial	QO_FRAME+K_HOT+CHOL_DRY_MATERIAL	Trockengut erhitzen	1	1	1	0	ykcholy qoty chy dy qokchol chor tchy qokchody cheor o	ykcholy qoty chy dy qokchol chor tchy qokchody cheor o	ykchol qoty chydy qokchol chor tch qokchody cheor o	[qokchol:?]	heiß-trockenes Drogenmaterial	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ykcholy:?]; leicht gekühlt; angetrocknet; heiß-trockenes Drogenmaterial; Pflanzenteil; kalt und angetrocknet; [qokchody:?]; trockener Drogenteil; [o:?]	1	0	0
G663-T0540	f28v	f28v.9	4	4	5	choly	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chl	dar	NONE	NONE	Trockenrückstand	Trockenrückstand	CHOL_DRY_MATERIAL+Y_CLOSE	trocken abseihen	1	1	1	0	sor chear chl choly dar	sor chear chl s choly dar	sor chear chl s choly dar	[choly:?]	Trockenrückstand	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenportion; trockene Fraktion I; trockne Folgendes: Trockenrückstand; abgemessene Fraktion I	1	0	0
G663-T0541	f29r	f29r.2	6	6	11	l	P	MEDIAL	H	A	1	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_LEFT	cho	chchoty	LEFT	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	dshe ykchy choty oky cho l chchoty choky chy ty dy	dshe ykchy choty oky chol chchoty choky chy ty dy	dshe kchy choty oky cho l chchoty choky chy ty dy	[l:?]	trocken; nominal trockenes Gut/Material	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[dshe:?]; Eintrag/Bezug: heiß-trocken am Gradanfang; kalter Trockenansatz; leicht erhitzter Ansatz; Trockengut; [chchoty:?]; heiß-trockene Zubereitung, Grundform; angetrocknet; leicht gekühlt.	0	1	0
G663-T0542	f29r	f29r.3	6	6	7	dchor	P	MEDIAL	H	A	1	PLANT_PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cthor	choly	NONE	NONE	abgemessener Pflanzenteil	abgemessener Pflanzenteil	D_MEASURE+CHOR_PLANT_PART	trockene Portion	1	1	1	1	qokchy qoty kchaiin shear cthor dchor choly	qokchy qoty kchaiin shear cthor dchor choly	qokchy qoty kchaiin shear cthor dchor choly	[dchor:?]	abgemessener Pflanzenteil	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß und angetrocknet; leicht gekühlt; [kchaiin:?]; [shear:?]; Drogenteil/-portion; Portion Blatt-/Krautdroge; abgemessener Pflanzenteil; Trockenrückstand	1	0	0
G663-T0543	f29r	f29r.3	7	7	7	choly	P	EOS	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dchor	<EOS>	NONE	NONE	Trockenrückstand	Trockenrückstand	CHOL_DRY_MATERIAL+Y_CLOSE	trocken abseihen	1	1	1	1	qokchy qoty kchaiin shear cthor dchor choly	qokchy qoty kchaiin shear cthor dchor choly	qokchy qoty kchaiin shear cthor dchor choly	[choly:?]	Trockenrückstand	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß und angetrocknet; leicht gekühlt; [kchaiin:?]; [shear:?]; Drogenteil/-portion; Portion Blatt-/Krautdroge; abgemessener Pflanzenteil; Trockenrückstand	1	0	0
G663-T0544	f29r	f29r.9	2	2	6	qor	P	MEDIAL	H	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOR_TAKE_PORTION	qokshe	chey	NONE	NONE	nimm eine Drogenportion	nimm eine Drogenportion:	QO_TAKE+OR_PORTION	nominale Drogenportion	1	1	1	0	qokshe qor chey kor cheod ychom	qokshe qor chey kor cheod ychom	qokshe qor chey kor che d ychom	[qor:?]	nimm eine Drogenportion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qokshe:?]; nimm eine Drogenportion: bis zur mittleren Trockenstufe; heiße Drogenportion; [cheod:?]; [ychom:?]	1	0	0
G663-T0545	f29v	f29v.2	9	9	9	dary	P	EOS	H	A	1	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ytchor	<EOS>	NONE	NONE	abgemessene Fraktion I, abgeschlossen	abgemessene Fraktion I, abgeschlossen	D_MEASURE+AR_FRACTION_I+Y_CLOSE	Rohfraktion I	1	1	1	0	qotcheaiin s chol chol cthy chey cthold ytchor dary	qotcheaiin schol chol cthy chey cthold ytchor dary	qotcheaiin s chol chol cthy chey cthold ytchor dary	[dary:?]	abgemessene Fraktion I, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qotcheaiin:?]; Samen-/Saatgutposten; Trockengut; Trockengut; Krautdroge; bis zur mittleren Trockenstufe; [cthold:?]; kalt-trockene Portion dieser Droge; abgemessene Fraktion I, abgeschlossen	1	0	0
G663-T0546	f29v	f29v.6	1	1	8	dchor	P	BOS	H	A	1	PLANT_PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	chol	NONE	NONE	abgemessener Pflanzenteil	abgemessener Pflanzenteil	D_MEASURE+CHOR_PLANT_PART	trockene Portion	1	1	1	1	dchor chol chaiin shaiin cthod dar chs shody	dchor chol chaiin shaiin cthod dar chs shody	dchor chol chaiin shaiin cthod dar chs shody	[dchor:?]	abgemessener Pflanzenteil	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessener Pflanzenteil; Trockengut; trocken, Grad III; feucht, Grad III; [cthod:?]; abgemessene Fraktion I; Trockengut, Grundform; vollständig eingeweichter Ansatz	1	0	0
G663-T0547	f29v	f29v.6	8	8	8	shody	P	EOS	H	A	1	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chs	<EOS>	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	1	1	1	1	dchor chol chaiin shaiin cthod dar chs shody	dchor chol chaiin shaiin cthod dar chs shody	dchor chol chaiin shaiin cthod dar chs shody	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessener Pflanzenteil; Trockengut; trocken, Grad III; feucht, Grad III; [cthod:?]; abgemessene Fraktion I; Trockengut, Grundform; vollständig eingeweichter Ansatz	1	0	0
