edition	page	physical_leaf	window_start	model	status	paragraph_ids	observed_suffixes	unknown_suffixes	pair_conflicts	R5_noninjective	independent_confirmation_leaves
IT2a	f105r	105	f105r|f105r.17-f105r.23	R5	INSUFFICIENT_FIXED_GROUP_CAPACITY	f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34;f105r|f105r.35-f105r.36;f105r|f105r.37-f105r.37	ols dchees opchey aeeodeey chefchey;cheodkedy chedy decthdy daiiils airols;al r lal cheesy cphedy;yteey tair cheody qokolky cheolkary;al oees al ar alkam;qotar oteodar otam ytedy otaiin;otoiis chedaiin otair otaly	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]	5	0
IT2a	f105v	105	f105v|f105v.1-f105v.4	R1	CONTRADICTED	f105v|f105v.1-f105v.4;f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24	chedaiin;lchedr;lkeedal;daiiiolkaiin;am;cheey;fchedypaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f105v	105	f105v|f105v.1-f105v.4	R5	CONTRADICTED	f105v|f105v.1-f105v.4;f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24	chdor olar ol keeol chedaiin;otair ol olkaiin okairody lchedr;otar al kair okees lkeedal;lraiin lkl dl lklor daiiiolkaiin;okeed ail kchey rokaix am;cheodaiin chedal air okaiin cheey;oto daiin ckheol lkol fchedypaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f105v	105	f105v|f105v.5-f105v.7	R1	CONTRADICTED	f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28	lchedr;lkeedal;daiiiolkaiin;am;cheey;fchedypaiin;otaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f105v	105	f105v|f105v.5-f105v.7	R5	CONTRADICTED	f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28	otair ol olkaiin okairody lchedr;otar al kair okees lkeedal;lraiin lkl dl lklor daiiiolkaiin;okeed ail kchey rokaix am;cheodaiin chedal air okaiin cheey;oto daiin ckheol lkol fchedypaiin;ar al odor aiil otaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f105v	105	f105v|f105v.8-f105v.13	R1	CONTRADICTED	f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31	lkeedal;daiiiolkaiin;am;cheey;fchedypaiin;otaiin;daiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f105v	105	f105v|f105v.8-f105v.13	R5	CONTRADICTED	f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31	otar al kair okees lkeedal;lraiin lkl dl lklor daiiiolkaiin;okeed ail kchey rokaix am;cheodaiin chedal air okaiin cheey;oto daiin ckheol lkol fchedypaiin;ar al odor aiil otaiin;otaiin aiidy okchd otor daiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f105v	105	f105v|f105v.14-f105v.17	R1	CONTRADICTED	f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31;f105v|f105v.32-f105v.38	daiiiolkaiin;am;cheey;fchedypaiin;otaiin;daiin;okshey	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f105v	105	f105v|f105v.14-f105v.17	R5	CONTRADICTED	f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31;f105v|f105v.32-f105v.38	lraiin lkl dl lklor daiiiolkaiin;okeed ail kchey rokaix am;cheodaiin chedal air okaiin cheey;oto daiin ckheol lkol fchedypaiin;ar al odor aiil otaiin;otaiin aiidy okchd otor daiin;aildy cheody oaiir aiin okshey	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106r	106	f106r|f106r.1-f106r.3	R1	CONTRADICTED	f106r|f106r.1-f106r.3;f106r|f106r.4-f106r.7;f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21	orcheos;cheees;qokar;dchedy;okeor;chodar;okain	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106r	106	f106r|f106r.1-f106r.3	R5	CONTRADICTED	f106r|f106r.1-f106r.3;f106r|f106r.4-f106r.7;f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21	dshes lchedy lkchedy ytchdy orcheos;ychedy qokam sheol qokor cheees;qokain chocphol lchedy qocheo qokar;okeey lcheedy olkeey qokeeo dchedy;dolchedy otais otal chedy okeor;qockhey qokedain or aiin chodar;qokchedy cheo lkeedy chearaiin okain	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106r	106	f106r|f106r.4-f106r.7	R1	CONTRADICTED	f106r|f106r.4-f106r.7;f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23	cheees;qokar;dchedy;okeor;chodar;okain;aror	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106r	106	f106r|f106r.4-f106r.7	R5	CONTRADICTED	f106r|f106r.4-f106r.7;f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23	ychedy qokam sheol qokor cheees;qokain chocphol lchedy qocheo qokar;okeey lcheedy olkeey qokeeo dchedy;dolchedy otais otal chedy okeor;qockhey qokedain or aiin chodar;qokchedy cheo lkeedy chearaiin okain;shecphy qokchy otedy dar aror	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106r	106	f106r|f106r.8-f106r.9	R1	CONTRADICTED	f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26	qokar;dchedy;okeor;chodar;okain;aror;lkeey	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106r	106	f106r|f106r.8-f106r.9	R5	CONTRADICTED	f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26	qokain chocphol lchedy qocheo qokar;okeey lcheedy olkeey qokeeo dchedy;dolchedy otais otal chedy okeor;qockhey qokedain or aiin chodar;qokchedy cheo lkeedy chearaiin okain;shecphy qokchy otedy dar aror;qokain chees ykarain ycheeo lkeey	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106v	106	f106v|f106v.1-f106v.4	R1	CONTRADICTED	f106v|f106v.1-f106v.4;f106v|f106v.5-f106v.8;f106v|f106v.9-f106v.10;f106v|f106v.11-f106v.14;f106v|f106v.15-f106v.17;f106v|f106v.18-f106v.19;f106v|f106v.20-f106v.21	charam;otaiin;oltydy;alkam;chodal;sain;qokchedy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106v	106	f106v|f106v.1-f106v.4	R5	CONTRADICTED	f106v|f106v.1-f106v.4;f106v|f106v.5-f106v.8;f106v|f106v.9-f106v.10;f106v|f106v.11-f106v.14;f106v|f106v.15-f106v.17;f106v|f106v.18-f106v.19;f106v|f106v.20-f106v.21	chcthy okain chdal chdam charam;oraiin cheo rol aiin otaiin;oteey qodaiin ytain ychdy oltydy;char arshey chedy aiiin alkam;salar sheodar okain qedaiin chodal;chedy rain olaiin otaiin sain;cheolchdaiin osaiin okal sheedy qokchedy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106v	106	f106v|f106v.5-f106v.8	R1	CONTRADICTED	f106v|f106v.5-f106v.8;f106v|f106v.9-f106v.10;f106v|f106v.11-f106v.14;f106v|f106v.15-f106v.17;f106v|f106v.18-f106v.19;f106v|f106v.20-f106v.21;f106v|f106v.22-f106v.25	otaiin;oltydy;alkam;chodal;sain;qokchedy;okarol	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106v	106	f106v|f106v.5-f106v.8	R5	CONTRADICTED	f106v|f106v.5-f106v.8;f106v|f106v.9-f106v.10;f106v|f106v.11-f106v.14;f106v|f106v.15-f106v.17;f106v|f106v.18-f106v.19;f106v|f106v.20-f106v.21;f106v|f106v.22-f106v.25	oraiin cheo rol aiin otaiin;oteey qodaiin ytain ychdy oltydy;char arshey chedy aiiin alkam;salar sheodar okain qedaiin chodal;chedy rain olaiin otaiin sain;cheolchdaiin osaiin okal sheedy qokchedy;sheol chol shar chol okarol	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	7	0
IT2a	f106v	106	f106v|f106v.9-f106v.10	R1	CONTRADICTED	f106v|f106v.9-f106v.10;f106v|f106v.11-f106v.14;f106v|f106v.15-f106v.17;f106v|f106v.18-f106v.19;f106v|f106v.20-f106v.21;f106v|f106v.22-f106v.25;f106v|f106v.26-f106v.27	oltydy;alkam;chodal;sain;qokchedy;okarol;arar	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106v	106	f106v|f106v.9-f106v.10	R5	CONTRADICTED	f106v|f106v.9-f106v.10;f106v|f106v.11-f106v.14;f106v|f106v.15-f106v.17;f106v|f106v.18-f106v.19;f106v|f106v.20-f106v.21;f106v|f106v.22-f106v.25;f106v|f106v.26-f106v.27	oteey qodaiin ytain ychdy oltydy;char arshey chedy aiiin alkam;salar sheodar okain qedaiin chodal;chedy rain olaiin otaiin sain;cheolchdaiin osaiin okal sheedy qokchedy;sheol chol shar chol okarol;sheotal shoor qokeey o arar	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	6	0
IT2a	f106v	106	f106v|f106v.11-f106v.14	R1	CONTRADICTED	f106v|f106v.11-f106v.14;f106v|f106v.15-f106v.17;f106v|f106v.18-f106v.19;f106v|f106v.20-f106v.21;f106v|f106v.22-f106v.25;f106v|f106v.26-f106v.27;f106v|f106v.28-f106v.31	alkam;chodal;sain;qokchedy;okarol;arar;olcham	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106v	106	f106v|f106v.11-f106v.14	R5	CONTRADICTED	f106v|f106v.11-f106v.14;f106v|f106v.15-f106v.17;f106v|f106v.18-f106v.19;f106v|f106v.20-f106v.21;f106v|f106v.22-f106v.25;f106v|f106v.26-f106v.27;f106v|f106v.28-f106v.31	char arshey chedy aiiin alkam;salar sheodar okain qedaiin chodal;chedy rain olaiin otaiin sain;cheolchdaiin osaiin okal sheedy qokchedy;sheol chol shar chol okarol;sheotal shoor qokeey o arar;sheeey ko shody chosaiin olcham	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	5	0
IT2a	f106v	106	f106v|f106v.15-f106v.17	R1	CONTRADICTED	f106v|f106v.15-f106v.17;f106v|f106v.18-f106v.19;f106v|f106v.20-f106v.21;f106v|f106v.22-f106v.25;f106v|f106v.26-f106v.27;f106v|f106v.28-f106v.31;f106v|f106v.32-f106v.33	chodal;sain;qokchedy;okarol;arar;olcham;dychy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106v	106	f106v|f106v.15-f106v.17	R5	CONTRADICTED	f106v|f106v.15-f106v.17;f106v|f106v.18-f106v.19;f106v|f106v.20-f106v.21;f106v|f106v.22-f106v.25;f106v|f106v.26-f106v.27;f106v|f106v.28-f106v.31;f106v|f106v.32-f106v.33	salar sheodar okain qedaiin chodal;chedy rain olaiin otaiin sain;cheolchdaiin osaiin okal sheedy qokchedy;sheol chol shar chol okarol;sheotal shoor qokeey o arar;sheeey ko shody chosaiin olcham;chey ol aiin chey dychy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	4,7	0
IT2a	f106v	106	f106v|f106v.18-f106v.19	R1	CONTRADICTED	f106v|f106v.18-f106v.19;f106v|f106v.20-f106v.21;f106v|f106v.22-f106v.25;f106v|f106v.26-f106v.27;f106v|f106v.28-f106v.31;f106v|f106v.32-f106v.33;f106v|f106v.34-f106v.36	sain;qokchedy;okarol;arar;olcham;dychy;cholkaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106v	106	f106v|f106v.18-f106v.19	R5	CONTRADICTED	f106v|f106v.18-f106v.19;f106v|f106v.20-f106v.21;f106v|f106v.22-f106v.25;f106v|f106v.26-f106v.27;f106v|f106v.28-f106v.31;f106v|f106v.32-f106v.33;f106v|f106v.34-f106v.36	chedy rain olaiin otaiin sain;cheolchdaiin osaiin okal sheedy qokchedy;sheol chol shar chol okarol;sheotal shoor qokeey o arar;sheeey ko shody chosaiin olcham;chey ol aiin chey dychy;al sol sheedy qokaiin cholkaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	3,6	0
IT2a	f106v	106	f106v|f106v.20-f106v.21	R1	CONTRADICTED	f106v|f106v.20-f106v.21;f106v|f106v.22-f106v.25;f106v|f106v.26-f106v.27;f106v|f106v.28-f106v.31;f106v|f106v.32-f106v.33;f106v|f106v.34-f106v.36;f106v|f106v.37-f106v.39	qokchedy;okarol;arar;olcham;dychy;cholkaiin;oteol	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106v	106	f106v|f106v.20-f106v.21	R5	CONTRADICTED	f106v|f106v.20-f106v.21;f106v|f106v.22-f106v.25;f106v|f106v.26-f106v.27;f106v|f106v.28-f106v.31;f106v|f106v.32-f106v.33;f106v|f106v.34-f106v.36;f106v|f106v.37-f106v.39	cheolchdaiin osaiin okal sheedy qokchedy;sheol chol shar chol okarol;sheotal shoor qokeey o arar;sheeey ko shody chosaiin olcham;chey ol aiin chey dychy;al sol sheedy qokaiin cholkaiin;oty qokaiin chey kar oteol	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	2,5	0
IT2a	f106v	106	f106v|f106v.22-f106v.25	R1	CONTRADICTED	f106v|f106v.22-f106v.25;f106v|f106v.26-f106v.27;f106v|f106v.28-f106v.31;f106v|f106v.32-f106v.33;f106v|f106v.34-f106v.36;f106v|f106v.37-f106v.39;f106v|f106v.40-f106v.41	okarol;arar;olcham;dychy;cholkaiin;oteol;choty	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106v	106	f106v|f106v.22-f106v.25	R5	CONTRADICTED	f106v|f106v.22-f106v.25;f106v|f106v.26-f106v.27;f106v|f106v.28-f106v.31;f106v|f106v.32-f106v.33;f106v|f106v.34-f106v.36;f106v|f106v.37-f106v.39;f106v|f106v.40-f106v.41	sheol chol shar chol okarol;sheotal shoor qokeey o arar;sheeey ko shody chosaiin olcham;chey ol aiin chey dychy;al sol sheedy qokaiin cholkaiin;oty qokaiin chey kar oteol;qoteeody okaiin oteey qoteedy choty	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	1,4	0
IT2a	f106v	106	f106v|f106v.26-f106v.27	R1	CONTRADICTED	f106v|f106v.26-f106v.27;f106v|f106v.28-f106v.31;f106v|f106v.32-f106v.33;f106v|f106v.34-f106v.36;f106v|f106v.37-f106v.39;f106v|f106v.40-f106v.41;f106v|f106v.42-f106v.47	arar;olcham;dychy;cholkaiin;oteol;choty;shky	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f106v	106	f106v|f106v.26-f106v.27	R5	CONTRADICTED	f106v|f106v.26-f106v.27;f106v|f106v.28-f106v.31;f106v|f106v.32-f106v.33;f106v|f106v.34-f106v.36;f106v|f106v.37-f106v.39;f106v|f106v.40-f106v.41;f106v|f106v.42-f106v.47	sheotal shoor qokeey o arar;sheeey ko shody chosaiin olcham;chey ol aiin chey dychy;al sol sheedy qokaiin cholkaiin;oty qokaiin chey kar oteol;qoteeody okaiin oteey qoteedy choty;raiin cheoar chos dcheoain shky	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	3	0
IT2a	f107r	107	f107r|f107r.1-f107r.3	R1	CONTRADICTED	f107r|f107r.1-f107r.3;f107r|f107r.4-f107r.7;f107r|f107r.8-f107r.12;f107r|f107r.13-f107r.15;f107r|f107r.16-f107r.17;f107r|f107r.18-f107r.20;f107r|f107r.21-f107r.23	raiin;otcheey;aiinal;airal;chey;kcheedy;chodaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f107r	107	f107r|f107r.1-f107r.3	R5	CONTRADICTED	f107r|f107r.1-f107r.3;f107r|f107r.4-f107r.7;f107r|f107r.8-f107r.12;f107r|f107r.13-f107r.15;f107r|f107r.16-f107r.17;f107r|f107r.18-f107r.20;f107r|f107r.21-f107r.23	ycheedy qotain ykain okeey raiin;cheotchey okaiin chckhy okeedy otcheey;ychol chal lor aiir aiinal;otaraiin sheky okeeey raiin airal;am sair chey losaiin chey;okeeey cheodaiin aldy tcheol kcheedy;okair lldy chodaiin shar chodaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	5,7	0
IT2a	f107r	107	f107r|f107r.4-f107r.7	R1	CONTRADICTED	f107r|f107r.4-f107r.7;f107r|f107r.8-f107r.12;f107r|f107r.13-f107r.15;f107r|f107r.16-f107r.17;f107r|f107r.18-f107r.20;f107r|f107r.21-f107r.23;f107r|f107r.24-f107r.26	otcheey;aiinal;airal;chey;kcheedy;chodaiin;cheody	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f107r	107	f107r|f107r.4-f107r.7	R5	CONTRADICTED	f107r|f107r.4-f107r.7;f107r|f107r.8-f107r.12;f107r|f107r.13-f107r.15;f107r|f107r.16-f107r.17;f107r|f107r.18-f107r.20;f107r|f107r.21-f107r.23;f107r|f107r.24-f107r.26	cheotchey okaiin chckhy okeedy otcheey;ychol chal lor aiir aiinal;otaraiin sheky okeeey raiin airal;am sair chey losaiin chey;okeeey cheodaiin aldy tcheol kcheedy;okair lldy chodaiin shar chodaiin;olcheol kaiin otair okal cheody	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	4,6	0
IT2a	f107r	107	f107r|f107r.8-f107r.12	R1	CONTRADICTED	f107r|f107r.8-f107r.12;f107r|f107r.13-f107r.15;f107r|f107r.16-f107r.17;f107r|f107r.18-f107r.20;f107r|f107r.21-f107r.23;f107r|f107r.24-f107r.26;f107r|f107r.27-f107r.29	aiinal;airal;chey;kcheedy;chodaiin;cheody;shol	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
IT2a	f107r	107	f107r|f107r.8-f107r.12	R5	CONTRADICTED	f107r|f107r.8-f107r.12;f107r|f107r.13-f107r.15;f107r|f107r.16-f107r.17;f107r|f107r.18-f107r.20;f107r|f107r.21-f107r.23;f107r|f107r.24-f107r.26;f107r|f107r.27-f107r.29	ychol chal lor aiir aiinal;otaraiin sheky okeeey raiin airal;am sair chey losaiin chey;okeeey cheodaiin aldy tcheol kcheedy;okair lldy chodaiin shar chodaiin;olcheol kaiin otair okal cheody;kal olkeeo lkeeo ar shol	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	3,5	0
IT2a	f107r	107	f107r|f107r.13-f107r.15	R1	CONTRADICTED	f107r|f107r.13-f107r.15;f107r|f107r.16-f107r.17;f107r|f107r.18-f107r.20;f107r|f107r.21-f107r.23;f107r|f107r.24-f107r.26;f107r|f107r.27-f107r.29;f107r|f107r.30-f107r.33	airal;chey;kcheedy;chodaiin;cheody;shol;okal	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
