target_occurrence_id	surface	page	physical_folio	locus	line_number	section	language	hand	ordinal	token_index	line_token_count	line_position	normalized_line_position	paragraph_start_line	paragraph_end_line	true_paragraph_opener	true_paragraph_closer	written_line_eva	ed0_d1_features	ed0_d1_donors	ed0_d1_family_blocked	ed0_d1_source_composed_blocked	ed0_d1_eligible_positions	ed0_d1_family_blocked_positions	ed0_d1_source_composed_blocked_positions	ed0_r3_features	ed0_r3_donors	ed0_r3_family_blocked	ed0_r3_source_composed_blocked	ed0_r3_eligible_positions	ed0_r3_family_blocked_positions	ed0_r3_source_composed_blocked_positions	ed0_line_features	ed0_line_donors	ed0_line_family_blocked	ed0_line_source_composed_blocked	ed0_line_eligible_positions	ed0_line_family_blocked_positions	ed0_line_source_composed_blocked_positions	ed1_d1_features	ed1_d1_donors	ed1_d1_family_blocked	ed1_d1_source_composed_blocked	ed1_d1_eligible_positions	ed1_d1_family_blocked_positions	ed1_d1_source_composed_blocked_positions	ed1_r3_features	ed1_r3_donors	ed1_r3_family_blocked	ed1_r3_source_composed_blocked	ed1_r3_eligible_positions	ed1_r3_family_blocked_positions	ed1_r3_source_composed_blocked_positions	ed1_line_features	ed1_line_donors	ed1_line_family_blocked	ed1_line_source_composed_blocked	ed1_line_eligible_positions	ed1_line_family_blocked_positions	ed1_line_source_composed_blocked_positions	ed2_d1_features	ed2_d1_donors	ed2_d1_family_blocked	ed2_d1_source_composed_blocked	ed2_d1_eligible_positions	ed2_d1_family_blocked_positions	ed2_d1_source_composed_blocked_positions	ed2_r3_features	ed2_r3_donors	ed2_r3_family_blocked	ed2_r3_source_composed_blocked	ed2_r3_eligible_positions	ed2_r3_family_blocked_positions	ed2_r3_source_composed_blocked_positions	ed2_line_features	ed2_line_donors	ed2_line_family_blocked	ed2_line_source_composed_blocked	ed2_line_eligible_positions	ed2_line_family_blocked_positions	ed2_line_source_composed_blocked_positions	reader_exact	gdt754_source_composed_gate	edit_distance_semantic_credit	component_export_credit
G768-T0304	dair	f58v	f58	f58v.21	21	S	A	3	7	7	9	MIDDLE	0.750000	0	0	0	0	olain olalor odaiin qetair otal qokal dair oiy otam	NONE	qokal@6:d1[NONE]	NONE	NONE	1	0	0	NONE	otal@5:d2[NONE];qokal@6:d1[NONE];otam@9:d2[NONE]	NONE	NONE	3	0	0	STAGE|VALUE_AMOUNT|PREP	olain@1:d6[VALUE_AMOUNT];olalor@2:d5[NONE];odaiin@3:d4[STAGE|PREP];otal@5:d2[NONE];qokal@6:d1[NONE];otam@9:d2[NONE]	NONE	NONE	6	0	0	NONE	qokal@6:d1[NONE]	NONE	NONE	1	0	0	NONE	otal@5:d2[NONE];qokal@6:d1[NONE];otam@9:d2[NONE]	NONE	NONE	3	0	0	STAGE|VALUE_AMOUNT|PREP	olain@1:d6[VALUE_AMOUNT];olalor@2:d5[NONE];odaiin@3:d4[STAGE|PREP];otal@5:d2[NONE];qokal@6:d1[NONE];otam@9:d2[NONE]	NONE	NONE	6	0	0	NONE	qokal@6:d1[NONE]	NONE	NONE	1	0	0	NONE	otal@5:d2[NONE];qokal@6:d1[NONE];otam@9:d2[NONE]	NONE	NONE	3	0	0	STAGE|VALUE_AMOUNT|PREP	olain@1:d6[VALUE_AMOUNT];olalor@2:d5[NONE];odaiin@3:d4[STAGE|PREP];otal@5:d2[NONE];qokal@6:d1[NONE];otam@9:d2[NONE]	NONE	NONE	6	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0305	chor	f58v	f58	f58v.31	31	S	A	3	2	2	10	MIDDLE	0.111111	0	0	0	0	tcheor chor kar okal qokeey qokal shol qokain ar oetalchg	DRY|HOT|COLD|VALUE_AMOUNT	tcheor@1:d1[DRY|COLD|VALUE_AMOUNT];kar@3:d1[HOT|VALUE_AMOUNT]	NONE	NONE	2	0	0	DRY|HOT|COLD|STAGE|VALUE_AMOUNT	tcheor@1:d1[DRY|COLD|VALUE_AMOUNT];kar@3:d1[HOT|VALUE_AMOUNT];okal@4:d2[NONE];qokeey@5:d3[HOT|STAGE]	NONE	NONE	4	0	0	DRY|MOIST|HOT|COLD|STAGE|VALUE_AMOUNT	tcheor@1:d1[DRY|COLD|VALUE_AMOUNT];kar@3:d1[HOT|VALUE_AMOUNT];okal@4:d2[NONE];qokeey@5:d3[HOT|STAGE];shol@7:d5[MOIST];qokain@8:d6[NONE];ar@9:d7[NONE];oetalchg@10:d8[NONE]	NONE	NONE	8	0	0	DRY|HOT|COLD|VALUE_AMOUNT	tcheor@1:d1[DRY|COLD|VALUE_AMOUNT];kar@3:d1[HOT|VALUE_AMOUNT]	NONE	NONE	2	0	0	DRY|HOT|COLD|STAGE|VALUE_AMOUNT	tcheor@1:d1[DRY|COLD|VALUE_AMOUNT];kar@3:d1[HOT|VALUE_AMOUNT];okal@4:d2[NONE];qokeey@5:d3[HOT|STAGE]	NONE	NONE	4	0	0	DRY|MOIST|HOT|COLD|STAGE|VALUE_AMOUNT	tcheor@1:d1[DRY|COLD|VALUE_AMOUNT];kar@3:d1[HOT|VALUE_AMOUNT];okal@4:d2[NONE];qokeey@5:d3[HOT|STAGE];shol@7:d5[MOIST];qokain@8:d6[NONE];ar@9:d7[NONE];oetalchg@10:d8[NONE]	NONE	NONE	8	0	0	HOT|VALUE_AMOUNT	kar@3:d1[HOT|VALUE_AMOUNT]	tcheor@1:d1	NONE	1	1	0	HOT|STAGE|VALUE_AMOUNT	kar@3:d1[HOT|VALUE_AMOUNT];okal@4:d2[NONE];qokeey@5:d3[HOT|STAGE]	tcheor@1:d1	NONE	3	1	0	HOT|STAGE|VALUE_AMOUNT	kar@3:d1[HOT|VALUE_AMOUNT];okal@4:d2[NONE];qokeey@5:d3[HOT|STAGE];qokain@8:d6[NONE];ar@9:d7[NONE];oetalchg@10:d8[NONE]	tcheor@1:d1;shol@7:d5	NONE	6	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0306	cthy	f5r	f5	f5r.6	6	H	A	1	7	7	9	MIDDLE	0.750000	0	0	0	0	sho cheor chey qoeeey qoykeeey qoeor cthy shotshy dy	NONE	qoeor@6:d1[NONE];shotshy@8:d1[NONE]	NONE	NONE	2	0	0	NONE	qoeeey@4:d3[NONE];qoykeeey@5:d2[NONE];qoeor@6:d1[NONE];shotshy@8:d1[NONE];dy@9:d2[NONE]	NONE	NONE	5	0	0	MOIST|PREP	sho@1:d6[MOIST|PREP];qoeeey@4:d3[NONE];qoykeeey@5:d2[NONE];qoeor@6:d1[NONE];shotshy@8:d1[NONE];dy@9:d2[NONE]	NONE	NONE	6	0	0	NONE	qoeor@6:d1[NONE];shotshy@8:d1[NONE]	NONE	NONE	2	0	0	NONE	qoeeey@4:d3[NONE];qoykeeey@5:d2[NONE];qoeor@6:d1[NONE];shotshy@8:d1[NONE];dy@9:d2[NONE]	NONE	NONE	5	0	0	MOIST|PREP	sho@1:d6[MOIST|PREP];qoeeey@4:d3[NONE];qoykeeey@5:d2[NONE];qoeor@6:d1[NONE];shotshy@8:d1[NONE];dy@9:d2[NONE]	NONE	NONE	6	0	0	NONE	qoeor@6:d1[NONE];shotshy@8:d1[NONE]	NONE	NONE	2	0	0	NONE	qoeeey@4:d3[NONE];qoykeeey@5:d2[NONE];qoeor@6:d1[NONE];shotshy@8:d1[NONE];dy@9:d2[NONE]	NONE	NONE	5	0	0	MOIST|PREP	sho@1:d6[MOIST|PREP];qoeeey@4:d3[NONE];qoykeeey@5:d2[NONE];qoeor@6:d1[NONE];shotshy@8:d1[NONE];dy@9:d2[NONE]	NONE	NONE	6	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0307	chor	f5v	f5	f5v.1	1	H	A	1	4	4	10	MIDDLE	0.333333	1	0	0	0	k o cheor chor ytchey pshod chols chodaiin ytoiiin daiin	NONE	NONE	NONE	NONE	0	0	0	H1	pshod@6:d2[H1];chols@7:d3[NONE]	NONE	NONE	2	0	0	VALUE_AMOUNT|H1	pshod@6:d2[H1];chols@7:d3[NONE];chodaiin@8:d4[NONE];ytoiiin@9:d5[NONE];daiin@10:d6[VALUE_AMOUNT]	NONE	NONE	5	0	0	NONE	NONE	NONE	NONE	0	0	0	H1	pshod@6:d2[H1];chols@7:d3[NONE]	NONE	NONE	2	0	0	VALUE_AMOUNT|H1	pshod@6:d2[H1];chols@7:d3[NONE];chodaiin@8:d4[NONE];ytoiiin@9:d5[NONE];daiin@10:d6[VALUE_AMOUNT]	NONE	NONE	5	0	0	NONE	NONE	NONE	NONE	0	0	0	H1	pshod@6:d2[H1]	chols@7:d3	NONE	1	1	0	VALUE_AMOUNT|H1	pshod@6:d2[H1];chodaiin@8:d4[NONE];ytoiiin@9:d5[NONE];daiin@10:d6[VALUE_AMOUNT]	chols@7:d3	NONE	4	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0308	chor	f5v	f5	f5v.5	5	H	A	1	2	2	8	MIDDLE	0.142857	0	0	0	0	shokeeol chor cheotol otchol daiin dal chol chotaiin	NONE	shokeeol@1:d1[NONE];cheotol@3:d1[NONE]	NONE	NONE	2	0	0	DRY|COLD|VALUE_AMOUNT|PREP	shokeeol@1:d1[NONE];cheotol@3:d1[NONE];otchol@4:d2[DRY|COLD|PREP];daiin@5:d3[VALUE_AMOUNT]	NONE	NONE	4	0	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP	shokeeol@1:d1[NONE];cheotol@3:d1[NONE];otchol@4:d2[DRY|COLD|PREP];daiin@5:d3[VALUE_AMOUNT];dal@6:d4[VALUE_AMOUNT];chol@7:d5[DRY];chotaiin@8:d6[DRY|COLD|STAGE|PREP]	NONE	NONE	7	0	0	NONE	shokeeol@1:d1[NONE];cheotol@3:d1[NONE]	NONE	NONE	2	0	0	DRY|COLD|VALUE_AMOUNT|PREP	shokeeol@1:d1[NONE];cheotol@3:d1[NONE];otchol@4:d2[DRY|COLD|PREP];daiin@5:d3[VALUE_AMOUNT]	NONE	NONE	4	0	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP	shokeeol@1:d1[NONE];cheotol@3:d1[NONE];otchol@4:d2[DRY|COLD|PREP];daiin@5:d3[VALUE_AMOUNT];dal@6:d4[VALUE_AMOUNT];chotaiin@8:d6[DRY|COLD|STAGE|PREP]	chol@7:d5	NONE	6	1	0	NONE	shokeeol@1:d1[NONE];cheotol@3:d1[NONE]	NONE	NONE	2	0	0	DRY|COLD|VALUE_AMOUNT|PREP	shokeeol@1:d1[NONE];cheotol@3:d1[NONE];otchol@4:d2[DRY|COLD|PREP];daiin@5:d3[VALUE_AMOUNT]	NONE	NONE	4	0	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP	shokeeol@1:d1[NONE];cheotol@3:d1[NONE];otchol@4:d2[DRY|COLD|PREP];daiin@5:d3[VALUE_AMOUNT];dal@6:d4[VALUE_AMOUNT];chotaiin@8:d6[DRY|COLD|STAGE|PREP]	chol@7:d5	NONE	6	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0309	shor	f66r	f66	f66r.60	60	T	B	5	1	1	9	FIRST	0.000000	0	0	0	0	shor sheodal sholdy qokchedy qopchy qoty chedaiir chees kardy	NONE	sheodal@2:d1[NONE]	NONE	NONE	1	0	0	STAGE	sheodal@2:d1[NONE];sholdy@3:d2[STAGE];qokchedy@4:d3[NONE]	NONE	NONE	3	0	0	STAGE	sheodal@2:d1[NONE];sholdy@3:d2[STAGE];qokchedy@4:d3[NONE];qoty@6:d5[NONE]	NONE	NONE	4	0	0	NONE	sheodal@2:d1[NONE]	NONE	NONE	1	0	0	STAGE	sheodal@2:d1[NONE];sholdy@3:d2[STAGE];qokchedy@4:d3[NONE]	NONE	NONE	3	0	0	STAGE	sheodal@2:d1[NONE];sholdy@3:d2[STAGE];qokchedy@4:d3[NONE];qoty@6:d5[NONE]	NONE	NONE	4	0	0	NONE	sheodal@2:d1[NONE]	NONE	NONE	1	0	0	STAGE	sheodal@2:d1[NONE];sholdy@3:d2[STAGE];qokchedy@4:d3[NONE]	NONE	NONE	3	0	0	STAGE	sheodal@2:d1[NONE];sholdy@3:d2[STAGE];qokchedy@4:d3[NONE];qoty@6:d5[NONE]	NONE	NONE	4	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0310	shor	f66r	f66	f66r.66	66	T	B	5	1	1	7	FIRST	0.000000	0	1	0	0	shor shckheody dal shedy qokor al shes	NONE	NONE	NONE	NONE	0	0	0	NONE	NONE	NONE	NONE	0	0	0	MOIST|STAGE	al@6:d5[NONE];shes@7:d6[MOIST|STAGE]	NONE	NONE	2	0	0	NONE	NONE	NONE	NONE	0	0	0	NONE	NONE	NONE	NONE	0	0	0	MOIST|STAGE	al@6:d5[NONE];shes@7:d6[MOIST|STAGE]	NONE	NONE	2	0	0	NONE	NONE	NONE	NONE	0	0	0	NONE	NONE	NONE	NONE	0	0	0	NONE	al@6:d5[NONE]	shes@7:d6	NONE	1	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0311	chor	f66v	f66	f66v.6	6	H	B	5	5	5	9	MIDDLE	0.500000	1	0	0	0	tchod sheody shckhed chos chor sheo keody chepar sheopam	MOIST|PREP	chos@4:d1[NONE];sheo@6:d1[MOIST|PREP]	NONE	NONE	2	0	0	MOIST|PREP	sheody@2:d3[NONE];chos@4:d1[NONE];sheo@6:d1[MOIST|PREP];keody@7:d2[NONE];chepar@8:d3[NONE]	NONE	NONE	5	0	0	MOIST|PREP	tchod@1:d4[NONE];sheody@2:d3[NONE];chos@4:d1[NONE];sheo@6:d1[MOIST|PREP];keody@7:d2[NONE];chepar@8:d3[NONE]	NONE	NONE	6	0	0	MOIST|PREP	sheo@6:d1[MOIST|PREP]	chos@4:d1	NONE	1	1	0	MOIST|PREP	sheody@2:d3[NONE];sheo@6:d1[MOIST|PREP];keody@7:d2[NONE];chepar@8:d3[NONE]	chos@4:d1	NONE	4	1	0	MOIST|PREP	tchod@1:d4[NONE];sheody@2:d3[NONE];sheo@6:d1[MOIST|PREP];keody@7:d2[NONE];chepar@8:d3[NONE]	chos@4:d1	NONE	5	1	0	MOIST|PREP	sheo@6:d1[MOIST|PREP]	chos@4:d1	NONE	1	1	0	MOIST|PREP	sheody@2:d3[NONE];sheo@6:d1[MOIST|PREP];keody@7:d2[NONE];chepar@8:d3[NONE]	chos@4:d1	NONE	4	1	0	MOIST|PREP	sheody@2:d3[NONE];sheo@6:d1[MOIST|PREP];keody@7:d2[NONE];chepar@8:d3[NONE]	tchod@1:d4;chos@4:d1	NONE	4	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0312	chor	f6r	f6	f6r.1	1	H	A	1	6	6	9	MIDDLE	0.625000	1	0	0	0	foar y shol cholor cphol chor ch chopchol otcham	NONE	cphol@5:d1[NONE]	NONE	NONE	1	0	0	DRY|MOIST	shol@3:d3[MOIST];cholor@4:d2[DRY];cphol@5:d1[NONE];chopchol@8:d2[NONE];otcham@9:d3[NONE]	NONE	NONE	5	0	0	DRY|MOIST	foar@1:d5[NONE];y@2:d4[NONE];shol@3:d3[MOIST];cholor@4:d2[DRY];cphol@5:d1[NONE];chopchol@8:d2[NONE];otcham@9:d3[NONE]	NONE	NONE	7	0	0	NONE	cphol@5:d1[NONE]	NONE	NONE	1	0	0	DRY|MOIST	shol@3:d3[MOIST];cholor@4:d2[DRY];cphol@5:d1[NONE];chopchol@8:d2[NONE];otcham@9:d3[NONE]	NONE	NONE	5	0	0	DRY|MOIST	foar@1:d5[NONE];y@2:d4[NONE];shol@3:d3[MOIST];cholor@4:d2[DRY];cphol@5:d1[NONE];chopchol@8:d2[NONE];otcham@9:d3[NONE]	NONE	NONE	7	0	0	NONE	NONE	cphol@5:d1	NONE	0	1	0	NONE	chopchol@8:d2[NONE];otcham@9:d3[NONE]	shol@3:d3;cholor@4:d2;cphol@5:d1	NONE	2	3	0	NONE	foar@1:d5[NONE];y@2:d4[NONE];chopchol@8:d2[NONE];otcham@9:d3[NONE]	shol@3:d3;cholor@4:d2;cphol@5:d1	NONE	4	3	0	1	ACTIVE_172_SURFACES	0	0
G768-T0313	chor	f6r	f6	f6r.2	2	H	A	1	3	3	8	MIDDLE	0.285714	0	0	0	0	daiin chckhy chor chor kar cthy cthor chotols	NONE	chckhy@2:d1[NONE]	chor@4:d1	NONE	1	1	0	HOT|VALUE_AMOUNT|ANCHOR_CTHY	daiin@1:d2[VALUE_AMOUNT];chckhy@2:d1[NONE];kar@5:d2[HOT|VALUE_AMOUNT];cthy@6:d3[ANCHOR_CTHY]	chor@4:d1	NONE	4	1	0	HOT|VALUE_AMOUNT|ANCHOR_CTHY	daiin@1:d2[VALUE_AMOUNT];chckhy@2:d1[NONE];kar@5:d2[HOT|VALUE_AMOUNT];cthy@6:d3[ANCHOR_CTHY];cthor@7:d4[VALUE_AMOUNT];chotols@8:d5[NONE]	chor@4:d1	NONE	6	1	0	NONE	chckhy@2:d1[NONE]	chor@4:d1	NONE	1	1	0	HOT|VALUE_AMOUNT|ANCHOR_CTHY	daiin@1:d2[VALUE_AMOUNT];chckhy@2:d1[NONE];kar@5:d2[HOT|VALUE_AMOUNT];cthy@6:d3[ANCHOR_CTHY]	chor@4:d1	NONE	4	1	0	HOT|VALUE_AMOUNT|ANCHOR_CTHY	daiin@1:d2[VALUE_AMOUNT];chckhy@2:d1[NONE];kar@5:d2[HOT|VALUE_AMOUNT];cthy@6:d3[ANCHOR_CTHY];chotols@8:d5[NONE]	chor@4:d1;cthor@7:d4	NONE	5	2	0	NONE	chckhy@2:d1[NONE]	chor@4:d1	NONE	1	1	0	HOT|VALUE_AMOUNT|ANCHOR_CTHY	daiin@1:d2[VALUE_AMOUNT];chckhy@2:d1[NONE];kar@5:d2[HOT|VALUE_AMOUNT];cthy@6:d3[ANCHOR_CTHY]	chor@4:d1	NONE	4	1	0	HOT|VALUE_AMOUNT|ANCHOR_CTHY	daiin@1:d2[VALUE_AMOUNT];chckhy@2:d1[NONE];kar@5:d2[HOT|VALUE_AMOUNT];cthy@6:d3[ANCHOR_CTHY];chotols@8:d5[NONE]	chor@4:d1;cthor@7:d4	NONE	5	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0314	chor	f6r	f6	f6r.2	2	H	A	1	4	4	8	MIDDLE	0.428571	0	0	0	0	daiin chckhy chor chor kar cthy cthor chotols	HOT|VALUE_AMOUNT	kar@5:d1[HOT|VALUE_AMOUNT]	chor@3:d1	NONE	1	1	0	HOT|VALUE_AMOUNT|ANCHOR_CTHY	daiin@1:d3[VALUE_AMOUNT];chckhy@2:d2[NONE];kar@5:d1[HOT|VALUE_AMOUNT];cthy@6:d2[ANCHOR_CTHY];cthor@7:d3[VALUE_AMOUNT]	chor@3:d1	NONE	5	1	0	HOT|VALUE_AMOUNT|ANCHOR_CTHY	daiin@1:d3[VALUE_AMOUNT];chckhy@2:d2[NONE];kar@5:d1[HOT|VALUE_AMOUNT];cthy@6:d2[ANCHOR_CTHY];cthor@7:d3[VALUE_AMOUNT];chotols@8:d4[NONE]	chor@3:d1	NONE	6	1	0	HOT|VALUE_AMOUNT	kar@5:d1[HOT|VALUE_AMOUNT]	chor@3:d1	NONE	1	1	0	HOT|VALUE_AMOUNT|ANCHOR_CTHY	daiin@1:d3[VALUE_AMOUNT];chckhy@2:d2[NONE];kar@5:d1[HOT|VALUE_AMOUNT];cthy@6:d2[ANCHOR_CTHY]	chor@3:d1;cthor@7:d3	NONE	4	2	0	HOT|VALUE_AMOUNT|ANCHOR_CTHY	daiin@1:d3[VALUE_AMOUNT];chckhy@2:d2[NONE];kar@5:d1[HOT|VALUE_AMOUNT];cthy@6:d2[ANCHOR_CTHY];chotols@8:d4[NONE]	chor@3:d1;cthor@7:d3	NONE	5	2	0	HOT|VALUE_AMOUNT	kar@5:d1[HOT|VALUE_AMOUNT]	chor@3:d1	NONE	1	1	0	HOT|VALUE_AMOUNT|ANCHOR_CTHY	daiin@1:d3[VALUE_AMOUNT];chckhy@2:d2[NONE];kar@5:d1[HOT|VALUE_AMOUNT];cthy@6:d2[ANCHOR_CTHY]	chor@3:d1;cthor@7:d3	NONE	4	2	0	HOT|VALUE_AMOUNT|ANCHOR_CTHY	daiin@1:d3[VALUE_AMOUNT];chckhy@2:d2[NONE];kar@5:d1[HOT|VALUE_AMOUNT];cthy@6:d2[ANCHOR_CTHY];chotols@8:d4[NONE]	chor@3:d1;cthor@7:d3	NONE	5	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0315	cthy	f6r	f6	f6r.2	2	H	A	1	6	6	8	MIDDLE	0.714286	0	0	0	0	daiin chckhy chor chor kar cthy cthor chotols	HOT|VALUE_AMOUNT	kar@5:d1[HOT|VALUE_AMOUNT];cthor@7:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	HOT|VALUE_AMOUNT|ANCHOR_CHOR	chor@3:d3[ANCHOR_CHOR];chor@4:d2[ANCHOR_CHOR];kar@5:d1[HOT|VALUE_AMOUNT];cthor@7:d1[VALUE_AMOUNT];chotols@8:d2[NONE]	NONE	NONE	5	0	0	HOT|VALUE_AMOUNT|ANCHOR_CHOR	daiin@1:d5[VALUE_AMOUNT];chckhy@2:d4[NONE];chor@3:d3[ANCHOR_CHOR];chor@4:d2[ANCHOR_CHOR];kar@5:d1[HOT|VALUE_AMOUNT];cthor@7:d1[VALUE_AMOUNT];chotols@8:d2[NONE]	NONE	NONE	7	0	0	HOT|VALUE_AMOUNT	kar@5:d1[HOT|VALUE_AMOUNT];cthor@7:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	HOT|VALUE_AMOUNT|ANCHOR_CHOR	chor@3:d3[ANCHOR_CHOR];chor@4:d2[ANCHOR_CHOR];kar@5:d1[HOT|VALUE_AMOUNT];cthor@7:d1[VALUE_AMOUNT];chotols@8:d2[NONE]	NONE	NONE	5	0	0	HOT|VALUE_AMOUNT|ANCHOR_CHOR	daiin@1:d5[VALUE_AMOUNT];chckhy@2:d4[NONE];chor@3:d3[ANCHOR_CHOR];chor@4:d2[ANCHOR_CHOR];kar@5:d1[HOT|VALUE_AMOUNT];cthor@7:d1[VALUE_AMOUNT];chotols@8:d2[NONE]	NONE	NONE	7	0	0	HOT|VALUE_AMOUNT	kar@5:d1[HOT|VALUE_AMOUNT]	cthor@7:d1	NONE	1	1	0	HOT|VALUE_AMOUNT|ANCHOR_CHOR	chor@3:d3[ANCHOR_CHOR];chor@4:d2[ANCHOR_CHOR];kar@5:d1[HOT|VALUE_AMOUNT];chotols@8:d2[NONE]	cthor@7:d1	NONE	4	1	0	HOT|VALUE_AMOUNT|ANCHOR_CHOR	daiin@1:d5[VALUE_AMOUNT];chckhy@2:d4[NONE];chor@3:d3[ANCHOR_CHOR];chor@4:d2[ANCHOR_CHOR];kar@5:d1[HOT|VALUE_AMOUNT];chotols@8:d2[NONE]	cthor@7:d1	NONE	6	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0316	chor	f6r	f6	f6r.12	12	H	A	1	4	4	5	MIDDLE	0.750000	0	0	0	0	or shol cthom chor cthy	VALUE_AMOUNT|PREP|ANCHOR_CTHY	cthom@3:d1[VALUE_AMOUNT|PREP];cthy@5:d1[ANCHOR_CTHY]	NONE	NONE	2	0	0	MOIST|VALUE_AMOUNT|PREP|ANCHOR_CTHY	or@1:d3[NONE];shol@2:d2[MOIST];cthom@3:d1[VALUE_AMOUNT|PREP];cthy@5:d1[ANCHOR_CTHY]	NONE	NONE	4	0	0	MOIST|VALUE_AMOUNT|PREP|ANCHOR_CTHY	or@1:d3[NONE];shol@2:d2[MOIST];cthom@3:d1[VALUE_AMOUNT|PREP];cthy@5:d1[ANCHOR_CTHY]	NONE	NONE	4	0	0	VALUE_AMOUNT|PREP|ANCHOR_CTHY	cthom@3:d1[VALUE_AMOUNT|PREP];cthy@5:d1[ANCHOR_CTHY]	NONE	NONE	2	0	0	MOIST|VALUE_AMOUNT|PREP|ANCHOR_CTHY	or@1:d3[NONE];shol@2:d2[MOIST];cthom@3:d1[VALUE_AMOUNT|PREP];cthy@5:d1[ANCHOR_CTHY]	NONE	NONE	4	0	0	MOIST|VALUE_AMOUNT|PREP|ANCHOR_CTHY	or@1:d3[NONE];shol@2:d2[MOIST];cthom@3:d1[VALUE_AMOUNT|PREP];cthy@5:d1[ANCHOR_CTHY]	NONE	NONE	4	0	0	ANCHOR_CTHY	cthy@5:d1[ANCHOR_CTHY]	cthom@3:d1	NONE	1	1	0	ANCHOR_CTHY	cthy@5:d1[ANCHOR_CTHY]	or@1:d3;shol@2:d2;cthom@3:d1	NONE	1	3	0	ANCHOR_CTHY	cthy@5:d1[ANCHOR_CTHY]	or@1:d3;shol@2:d2;cthom@3:d1	NONE	1	3	0	1	ACTIVE_172_SURFACES	0	0
G768-T0317	cthy	f6r	f6	f6r.12	12	H	A	1	5	5	5	LAST	1.000000	0	0	0	0	or shol cthom chor cthy	ANCHOR_CHOR	chor@4:d1[ANCHOR_CHOR]	NONE	NONE	1	0	0	MOIST|VALUE_AMOUNT|PREP|ANCHOR_CHOR	shol@2:d3[MOIST];cthom@3:d2[VALUE_AMOUNT|PREP];chor@4:d1[ANCHOR_CHOR]	NONE	NONE	3	0	0	MOIST|VALUE_AMOUNT|PREP|ANCHOR_CHOR	or@1:d4[NONE];shol@2:d3[MOIST];cthom@3:d2[VALUE_AMOUNT|PREP];chor@4:d1[ANCHOR_CHOR]	NONE	NONE	4	0	0	ANCHOR_CHOR	chor@4:d1[ANCHOR_CHOR]	NONE	NONE	1	0	0	MOIST|VALUE_AMOUNT|PREP|ANCHOR_CHOR	shol@2:d3[MOIST];cthom@3:d2[VALUE_AMOUNT|PREP];chor@4:d1[ANCHOR_CHOR]	NONE	NONE	3	0	0	MOIST|VALUE_AMOUNT|PREP|ANCHOR_CHOR	or@1:d4[NONE];shol@2:d3[MOIST];cthom@3:d2[VALUE_AMOUNT|PREP];chor@4:d1[ANCHOR_CHOR]	NONE	NONE	4	0	0	ANCHOR_CHOR	chor@4:d1[ANCHOR_CHOR]	NONE	NONE	1	0	0	MOIST|ANCHOR_CHOR	shol@2:d3[MOIST];chor@4:d1[ANCHOR_CHOR]	cthom@3:d2	NONE	2	1	0	MOIST|ANCHOR_CHOR	or@1:d4[NONE];shol@2:d3[MOIST];chor@4:d1[ANCHOR_CHOR]	cthom@3:d2	NONE	3	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0318	cthy	f6r	f6	f6r.13	13	H	A	1	3	3	3	LAST	1.000000	0	0	0	0	qocthol yodaiin cthy	NONE	NONE	NONE	NONE	0	0	0	NONE	qocthol@1:d2[NONE]	NONE	NONE	1	0	0	NONE	qocthol@1:d2[NONE]	NONE	NONE	1	0	0	NONE	NONE	NONE	NONE	0	0	0	NONE	qocthol@1:d2[NONE]	NONE	NONE	1	0	0	NONE	qocthol@1:d2[NONE]	NONE	NONE	1	0	0	NONE	NONE	NONE	NONE	0	0	0	NONE	qocthol@1:d2[NONE]	NONE	NONE	1	0	0	NONE	qocthol@1:d2[NONE]	NONE	NONE	1	0	0	1	ACTIVE_172_SURFACES	0	0
