target_recipe	target_is_exact_catalog_key	target_identity_route	observed_context_robustness	sampled_context_count	green_context_count	amber_context_count	stop_context_count	stop_factor_rules	deck_instruction	gdt450_false_safe_regression_target	advisory_can_override_live_execution
O+LOCAL_CHAR_F+A_ADDR+L+SH+E+OK+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+L+SH+E+P+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+L+SH+E+R+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+L+SH+E+S+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+L+SH+E+SH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+L+SH+E+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+L+SH+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+L+SH+E+Y+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+L+SH+EE+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+L+SH+EEE+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+L+SH+K+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+L+SH+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+L+T+E+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+SH+E+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+A_ADDR+SH+L+E+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+CH+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+CHD+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+CHD+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+CHD+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+CHD+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+CHD+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+DY+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+D_ADDR+SH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+K+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+L	YES	IDENTITY_EXACT_NARROW_APPENDIX	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+L+A_ADDR+SH+E+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+L+SH+E+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+OK+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+OK+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+OR+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+P+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+P+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+R+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+R+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+S+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+S+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+SH+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+SH+D_ADDR+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+SH+D_ADDR+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+SH+D_ADDR+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+SH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+SH+Y+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+T+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_F+Y+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_I+DA+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_I+G_LABEL+O+M_LOCAL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+LOCAL_CHAR_I+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	3	3	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+M_LOCAL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	3	3	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+O+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+O+D_ADDR+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+O+EE+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+O+P+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+O+P+D_ADDR+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+O+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+AIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+AR+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+CH+E+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+CH+E+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+CH+EE+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+CH+OL+AL+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+CH+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+CH+OR+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+CHD+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+CHD+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+D_ADDR+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+E+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+E+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+E+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+E+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	3	3	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+EE+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+K+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	8	0	0	8	PAIR:OK>K	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
O+OK+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	2	0	0	2	PAIR:OK>K	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
O+OK+O+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+O+D_ADDR+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+P+OR+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:OK>P	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
O+OK+SH+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+SH+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+SH+O+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+T+E+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:OK>T	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
O+OK+T+E+OL+AR+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:OK>T	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
O+OK+T+O+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:OK>T	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
O+OK+T+OL+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:OK>T	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
O+OK+T+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:OK>T	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
O+OK+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:OK>T	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
O+OK+T+Y+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_STOP	1	0	0	1	PAIR:OK>T	STOP_UNDER_ALL_SAMPLED_CONTEXTS	NO	NO
O+OK+Y	YES	IDENTITY_EXACT_NARROW_APPENDIX	OBSERVED_CONTEXT_ALL_GREEN	9	9	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+Y+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+Y+D_ADDR+LOCAL_CHAR_G	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OK+Y+K+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	3	3	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OL+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	2	2	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
O+OL+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	OBSERVED_CONTEXT_ALL_GREEN	1	1	0	0	NONE	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	NO	NO
