gdt744_field_id	gdt743_patch_id	gdt739_dispatch_id	patch_id	occurrence_id	page	locus	target_ordinal	surface	body	opaque_head_id	line_position	family	level	left_extent	right_extent	bounded_span_tokens	left_boundary_reason	right_boundary_reason	boundary_complete	strong_anchor_count	strong_anchor_surfaces	strong_anchor_tags	thermal_quality_conflict	moisture_quality_conflict	quality_conflict	strong_anchor_signature	strong_anchor_evidence	supplemental_whole_role_anchor_count	supplemental_whole_role_surfaces	raw_field_channel	w3_only_anchor_count	w3_only_anchor_signature	w3_only_field_channel	r2_anchor_count	r2_field_channel	unclipped_anchor_count	unclipped_field_channel	unresolved_candidate_count	unresolved_candidate_surfaces	gdt743_dimension_dispatch	gdt743_carrier_dispatch	gdt743_working_render_de	gdt743_specific_local_dispatch	field_scope	literal_lexeme_claimed	plaintext_clause_claimed	head_or_body_lexeme_credit	component_export_credit	unseen_form_export	surface_channel_occurrences	surface_channel_pages	surface_channel_anchor_signatures	complete_surface_channel_occurrences	complete_surface_channel_pages	complete_surface_channel_anchor_signatures	window_recurrence_gate	complete_template_gate	field_confidence_tier	template_backed_field_reading	exploratory_field_candidate	w3_only_complete_template_gate	w3_only_same_channel	w3_only_template_reading_retained	historical_mode	unresolved_content_slot_class	unresolved_slot_label_de	field_render_de	combined_target_field_render_de	combined_specific_dispatch
G744-F0124	G743-R0124	G739-D0124	G738-P0124	G737-O0334	f113v	f113v.25	5	pcheol	cheol	H1	MIDDLE	STATE	NA	1	5	6	STRICT_INITIAL_BEFORE_R2	RADIUS5_CENSORED	0	2	cthol|otey	COLD|MATERIAL|PREPARATION|VALUE	0	0	0	L1@4:otey:COLD|PREPARATION|VALUE|R2@7:cthol:MATERIAL	L1 otey=kalter Ansatz in der Mitte des Grades [COLD|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY] || R2 cthol=Pflanzendrogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	2	L1@4:otey:COLD|PREPARATION|VALUE|R2@7:cthol:MATERIAL	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	2	keeor|opaiin	QUALITY_STATE_AXIS_OPEN	PREPARATION	Statusfeld der Zubereitung; Zustandsachse offen	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	2	1	2	1	1	1	0	0	F1_SINGLE_CONTEXT	0	1	0	1	0	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	VORLÄUFIG: Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Zubereitung; Qualität=kalt; Statusfeld; Evidenz=Einzelkontext	Statusfeld der Zubereitung; Zustandsachse offen ⟦VORLÄUFIG: Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Zubereitung; Qualität=kalt; Statusfeld; Evidenz=Einzelkontext⟧	1
G744-F0125	G743-R0125	G739-D0125	G738-P0125	G737-O0482	f3r	f3r.11	1	pcheol	cheol	H1	FIRST	STATE	NA	0	1	1	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_MATERIA	0	NONE	QUALITY_STATE_AXIS_OPEN	OPEN	Status-Eintrag; Zustandsachse offen; Träger offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	4	4	1	3	3	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Status-Eintrag; Zustandsachse offen; Träger offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0126	G743-R0126	G739-D0126	G738-P0126	G737-O0517	f52v	f52v.7	1	pcheol	cheol	H1	FIRST	STATE	NA	0	3	3	LINE_EDGE_AFTER_R0	LINE_EDGE_AFTER_R3	1	1	cthor	AMOUNT|MATERIAL	0	0	0	R2@3:cthor:AMOUNT|MATERIAL	R2 cthor=eine Portion Pflanzendroge [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	0	NONE	QUANTITY_OR_PART	1	R2@3:cthor:AMOUNT|MATERIAL	QUANTITY_OR_PART	1	QUANTITY_OR_PART	1	QUANTITY_OR_PART	0	NONE	QUALITY_STATE_AXIS_OPEN	MATERIAL	Status-Eintrag des Materials; Zustandsachse offen	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	2	2	2	2	2	2	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	0	1	0	AMBIGUOUS_BOUND_FIELD	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	Mengen-/Teilfeld: Bezugsstoff offen; Marker=Menge; Träger=Stoff; Wert=Statusfeld; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Status-Eintrag des Materials; Zustandsachse offen ⟦Mengen-/Teilfeld: Bezugsstoff offen; Marker=Menge; Träger=Stoff; Wert=Statusfeld; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0127	G743-R0127	G739-D0127	G738-P0127	G737-O0617	f77v	f77v.29	6	pcheol	cheol	H1	MIDDLE	STATE	NA	3	0	3	STRICT_INITIAL_BEFORE_R4	STRICT_INITIAL_BEFORE_R1	1	1	daly	AMOUNT|MATERIAL	0	0	0	L3@3:daly:AMOUNT|MATERIAL	L3 daly=abgewogener Rohstoffposten I, Grundform [AMOUNT|MATERIAL;W2_PROVISIONAL_WORKING]	0	NONE	QUANTITY_OR_PART	0	NONE	OPEN	0	OPEN	2	DESCRIPTIVE_MATERIA	1	dsheedy	QUALITY_STATE_AXIS_OPEN	OPEN	Statusfeld; Zustandsachse offen; Träger offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	2	2	2	2	2	2	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	0	0	0	AMBIGUOUS_BOUND_FIELD	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	Mengen-/Teilfeld: Bezugsstoff offen; Marker=Menge; Träger=Stoff; Wert=Statusfeld; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Statusfeld; Zustandsachse offen; Träger offen ⟦Mengen-/Teilfeld: Bezugsstoff offen; Marker=Menge; Träger=Stoff; Wert=Statusfeld; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0128	G743-R0128	G739-D0128	G738-P0128	G737-O0677	f80v	f80v.6	3	pcheol	cheol	H1	MIDDLE	STATE	NA	0	2	2	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	2	DESCRIPTIVE_MATERIA	0	NONE	QUALITY_STATE_AXIS_OPEN	OPEN	Statusfeld; Zustandsachse offen; Träger offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	4	4	1	3	3	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Statusfeld; Zustandsachse offen; Träger offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0129	G743-R0129	G739-D0129	G738-P0129	G737-O0716	f82v	f82v.11	1	pcheol	cheol	H1	FIRST	STATE	NA	0	5	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	2	cheeky|qokeey	DRY|HOT|VALUE	0	0	0	R2@3:qokeey:HOT|VALUE|R3@4:cheeky:DRY|HOT|VALUE	R2 qokeey=heiß am Ende des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY] || R3 cheeky=trocken am Gradende, dann heiß am Gradanfang [DRY|HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	2	R2@3:qokeey:HOT|VALUE|R3@4:cheeky:DRY|HOT|VALUE	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	2	DESCRIPTIVE_QUALITY	0	NONE	QUALITY_STATE_AXIS_OPEN	OPEN	Status-Eintrag; Zustandsachse offen; Träger offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	1	1	1	0	0	0	0	0	F1_SINGLE_CONTEXT	0	1	0	1	0	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	VORLÄUFIG: Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß+trocken; Statusfeld; Evidenz=Einzelkontext	Status-Eintrag; Zustandsachse offen; Träger offen ⟦VORLÄUFIG: Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß+trocken; Statusfeld; Evidenz=Einzelkontext⟧	0
G744-F0130	G743-R0130	G739-D0130	G738-P0130	G737-O0720	f82v	f82v.38	1	pcheol	cheol	H1	FIRST	STATE	NA	0	1	1	LINE_EDGE_AFTER_R0	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	MATERIA_OR_INGREDIENT	0	NONE	QUALITY_STATE_AXIS_OPEN	OPEN	Status-Eintrag; Zustandsachse offen; Träger offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	4	4	1	3	3	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Status-Eintrag; Zustandsachse offen; Träger offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0131	G743-R0131	G739-D0131	G738-P0131	G737-O0012	f103r	f103r.8	5	rain	ain	H3	MIDDLE	SCALAR	II	1	5	6	PRIOR_CLOSE_BEFORE_R2	RADIUS5_CENSORED	0	1	okey	HOT|PREPARATION|VALUE	0	0	0	L1@4:okey:HOT|PREPARATION|VALUE	L1 okey=heißer Ansatz in der Mitte des Grades [HOT|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	L1@4:okey:HOT|PREPARATION|VALUE	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	1	adchey	QUALITY_DEGREE	PREPARATION	Heißgrad II der Zubereitung; interner Rückbezug	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	5	5	5	3	3	3	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Heißgrad II der Zubereitung; interner Rückbezug ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0132	G743-R0132	G739-D0132	G738-P0132	G737-O0046	f103v	f103v.40	10	rain	ain	H3	LAST	SCALAR	II	0	0	0	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; Abschlussbezug	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	4	3	1	3	3	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; Abschlussbezug ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0133	G743-R0133	G739-D0133	G738-P0133	G737-O0179	f108r	f108r.25	13	rain	ain	H3	MIDDLE	SCALAR	II	1	1	2	STRICT_INITIAL_BEFORE_R2	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; interner Rückbezug	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	4	3	1	3	3	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; interner Rückbezug ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0134	G743-R0134	G739-D0134	G738-P0134	G737-O0358	f114v	f114v.30	11	rain	ain	H3	LAST	SCALAR	II	5	0	5	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	2	oteeo|teey	COLD|PASS|PREPARATION|VALUE	0	0	0	L2@9:oteeo:COLD|PASS|PREPARATION|L1@10:teey:COLD|VALUE	L2 oteeo=zweiter Kaltansatz [COLD|PASS|PREPARATION;W3_SOLID_WORKING_THEORY] || L1 teey=kalt am Ende des Grades [COLD|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_RECIPE	2	L2@9:oteeo:COLD|PASS|PREPARATION|L1@10:teey:COLD|VALUE	PRESCRIPTIVE_RECIPE	2	PRESCRIPTIVE_RECIPE	2	PRESCRIPTIVE_RECIPE	0	NONE	QUALITY_DEGREE	OPEN	Kältegrad II; Abschlussbezug	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	3	3	3	1	1	1	1	0	F1_RECURRENT_WINDOW_ONLY	0	1	0	1	0	PRESCRIPTIVE	INGREDIENT_OR_PROCESS_PASS_CONTENT	Zutat-/Verarbeitungsinhalt offen	VORLÄUFIG: Rezept-/Verarbeitungsfeld: Zutat offen; Verarbeitungsabschnitt belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=kalt; Ziel=Skala/Stufe II; Evidenz=nur im Radius-5-Fenster wiederholt	Kältegrad II; Abschlussbezug ⟦VORLÄUFIG: Rezept-/Verarbeitungsfeld: Zutat offen; Verarbeitungsabschnitt belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=kalt; Ziel=Skala/Stufe II; Evidenz=nur im Radius-5-Fenster wiederholt⟧	1
G744-F0135	G743-R0135	G739-D0135	G738-P0135	G737-O0361	f115r	f115r.11	8	rain	ain	H3	MIDDLE	SCALAR	II	1	3	4	PRIOR_CLOSE_BEFORE_R2	STRICT_INITIAL_BEFORE_R4	1	3	cheo|chkain|cho	DRY|HOT|PREPARATION|VALUE	0	0	0	R1@9:cheo:DRY|PREPARATION|R2@10:chkain:DRY|HOT|VALUE|R3@11:cho:DRY|PREPARATION	R1 cheo=trocken angesetzte Zubereitung [DRY|PREPARATION;W3_SOLID_WORKING_THEORY] || R2 chkain=trocken-heiß, Stufe II [DRY|HOT|VALUE;W3_SOLID_WORKING_THEORY] || R3 cho=Trockenansatz [DRY|PREPARATION;W2_PROVISIONAL_WORKING]	0	NONE	DESCRIPTIVE_MATERIA	2	R1@9:cheo:DRY|PREPARATION|R2@10:chkain:DRY|HOT|VALUE	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	3	DESCRIPTIVE_MATERIA	1	qototeeey	OPEN_SCALAR	PREPARATION	Skalarstufe II der Zubereitung; Dimension offen; interner Rückbezug	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	5	5	5	3	3	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß+trocken; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II der Zubereitung; Dimension offen; interner Rückbezug ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß+trocken; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0136	G743-R0136	G739-D0136	G738-P0136	G737-O0394	f115v	f115v.35	10	rain	ain	H3	MIDDLE	SCALAR	II	4	1	5	STRICT_INITIAL_BEFORE_R5	STRICT_INITIAL_BEFORE_R2	1	1	checthey	DRY|MATERIAL|PASS|PROCESS	0	0	0	R1@11:checthey:DRY|MATERIAL|PASS|PROCESS	R1 checthey=Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen [DRY|MATERIAL|PASS|PROCESS;W2_PROVISIONAL_WORKING]	0	NONE	PRESCRIPTIVE_RECIPE	0	NONE	OPEN	1	PRESCRIPTIVE_RECIPE	1	PRESCRIPTIVE_RECIPE	2	cheeos|kcheo	PROCESS_PASS	MATERIAL	Verarbeitungsgang II des Materials; interner Rückbezug	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	3	3	3	1	1	1	1	0	F1_RECURRENT_WINDOW_ONLY	0	1	0	0	0	PRESCRIPTIVE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	VORLÄUFIG: Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff; Mengenmarker=nicht belegt; Bedingung=trocken; Ziel=Skala/Stufe II; Evidenz=nur im Radius-5-Fenster wiederholt	Verarbeitungsgang II des Materials; interner Rückbezug ⟦VORLÄUFIG: Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff; Mengenmarker=nicht belegt; Bedingung=trocken; Ziel=Skala/Stufe II; Evidenz=nur im Radius-5-Fenster wiederholt⟧	1
G744-F0137	G743-R0137	G739-D0137	G738-P0137	G737-O0405	f116r	f116r.10	7	rain	ain	H3	MIDDLE	SCALAR	II	0	1	1	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	MATERIA_OR_INGREDIENT	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; interner Rückbezug	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	4	3	1	3	3	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; interner Rückbezug ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0138	G743-R0138	G739-D0138	G738-P0138	G737-O0408	f116r	f116r.19	9	rain	ain	H3	MIDDLE	SCALAR	II	5	4	9	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	1	otey	COLD|PREPARATION|VALUE	0	0	0	R1@10:otey:COLD|PREPARATION|VALUE	R1 otey=kalter Ansatz in der Mitte des Grades [COLD|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	R1@10:otey:COLD|PREPARATION|VALUE	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	1	chetar	QUALITY_DEGREE	PREPARATION	Kältegrad II der Zubereitung; interner Rückbezug	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	5	5	5	3	3	3	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=kalt; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Kältegrad II der Zubereitung; interner Rückbezug ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=kalt; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0139	G743-R0139	G739-D0139	G738-P0139	G737-O0419	f116r	f116r.31	4	rain	ain	H3	MIDDLE	SCALAR	II	2	1	3	STRICT_INITIAL_BEFORE_R3	STRICT_INITIAL_BEFORE_R2	1	1	ckhal	MATERIAL|PREPARATION|VALUE	0	0	0	L1@3:ckhal:MATERIAL|PREPARATION|VALUE	L1 ckhal=Arzneikompositum, Rohstoffklasse I [MATERIAL|PREPARATION|VALUE;W2_PROVISIONAL_WORKING]	0	NONE	MATERIA_OR_INGREDIENT	0	NONE	OPEN	1	MATERIA_OR_INGREDIENT	1	MATERIA_OR_INGREDIENT	1	alolfchy	OPEN_SCALAR	PREPARATION_MATERIAL	Skalarstufe II des Zubereitungsmaterials; Dimension offen; interner Rückbezug	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	1	1	1	1	1	1	0	0	F1_SINGLE_CONTEXT	0	1	0	0	0	AMBIGUOUS_RECORD_CHANNEL	LEMMA_OR_INGREDIENT	Lemma-/Zutatinhalt offen	VORLÄUFIG: Stoff-/Zutatfeld: Beschreibungs- oder Rezeptkanal offen; Träger=Stoff+Zubereitung; Skala/Stufe II; Evidenz=Einzelkontext	Skalarstufe II des Zubereitungsmaterials; Dimension offen; interner Rückbezug ⟦VORLÄUFIG: Stoff-/Zutatfeld: Beschreibungs- oder Rezeptkanal offen; Träger=Stoff+Zubereitung; Skala/Stufe II; Evidenz=Einzelkontext⟧	1
G744-F0140	G743-R0140	G739-D0140	G738-P0140	G737-O0421	f116r	f116r.32	2	rain	ain	H3	MIDDLE	SCALAR	II	1	5	6	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; interner Rückbezug	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	4	3	1	3	3	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen; interner Rückbezug ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0141	G743-R0141	G739-D0141	G738-P0141	G737-O0423	f116r	f116r.36	2	rain	ain	H3	MIDDLE	SCALAR	II	1	2	3	LINE_EDGE_AFTER_R1	NEXT_TARGET_BEFORE_R3	1	1	qokeey	HOT|VALUE	0	0	0	L1@1:qokeey:HOT|VALUE	L1 qokeey=heiß am Ende des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	L1@1:qokeey:HOT|VALUE	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	0	NONE	QUALITY_DEGREE	OPEN	Heißgrad II; interner Rückbezug	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	1	1	1	1	1	1	0	0	F1_SINGLE_CONTEXT	0	1	0	1	0	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	VORLÄUFIG: Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe II; Evidenz=Einzelkontext	Heißgrad II; interner Rückbezug ⟦VORLÄUFIG: Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe II; Evidenz=Einzelkontext⟧	1
G744-F0142	G743-R0142	G739-D0142	G738-P0142	G737-O0427	f116r	f116r.43	7	rain	ain	H3	MIDDLE	SCALAR	II	5	5	10	RADIUS5_CENSORED	RADIUS5_CENSORED	0	2	shear|teey	COLD|MOIST|PART|PROCESS|VALUE	0	0	0	L3@4:shear:MOIST|PART|PROCESS|VALUE|L2@5:teey:COLD|VALUE	L3 shear=erste Fraktion bis zur Mittelstufe einweichen [MOIST|PART|PROCESS|VALUE;W3_SOLID_WORKING_THEORY] || L2 teey=kalt am Ende des Grades [COLD|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_RECIPE	2	L3@4:shear:MOIST|PART|PROCESS|VALUE|L2@5:teey:COLD|VALUE	PRESCRIPTIVE_RECIPE	1	DESCRIPTIVE_QUALITY	2	PRESCRIPTIVE_RECIPE	1	cphan	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen; interner Rückbezug	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	3	3	3	1	1	1	1	0	F1_RECURRENT_WINDOW_ONLY	0	1	0	1	0	PRESCRIPTIVE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	VORLÄUFIG: Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Teil/Portion; Mengenmarker=nicht belegt; Bedingung=kalt+feucht/eingeweicht; Ziel=Skala/Stufe II; Evidenz=nur im Radius-5-Fenster wiederholt	Skalarstufe II; Dimension offen; interner Rückbezug ⟦VORLÄUFIG: Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Teil/Portion; Mengenmarker=nicht belegt; Bedingung=kalt+feucht/eingeweicht; Ziel=Skala/Stufe II; Evidenz=nur im Radius-5-Fenster wiederholt⟧	0
