held_page	global_running_event_id	source_event_id	surface	component_recipe	atom_count	other_surface_pages	other_recipe_pages	unsupported_atoms	unsupported_portable_atoms	unsupported_local_atoms	adjacent_pair_count	supported_adjacent_pair_count	unsupported_adjacent_pairs	longest_other_page_span_max4	leave_one_page_replay_class
f77r	G407-E2673	P1003-E0369	qotaiin	OT+AIIN	2	f82r|f83r|f95v	f71v|f72r|f82r|f83r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2674	P1003-E0370	qoteedy	OT+EE+DY	3	f75r|f76r|f81r|f82r|f83r	f72r|f75r|f76r|f81r|f82r|f83r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2675	P1003-E0371	qotedy	OT+E+DY	3	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2676	P1003-E0372	raiin	R+AIIN	2	f76r|f82r|f95v	f76r|f82r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2677	P1003-E0373	sheey	SH+EE+Y	3	f72r|f76r|f81v|f82r|f83r|f89r	f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2678	P1003-E0374	qepchedy	CARRIER_Q+E+P+CHD+Y	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f77r	G407-E2679	P1003-E0375	qol	OL	1	f55v|f75r|f76r|f81r|f81v|f82r|f83r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2680	P1003-E0376	cheedy	CH+EE+D_ADDR+Y	4	f72r|f76r|f81r|f81v|f82r|f88v|f89r	f72r|f76r|f81r|f81v|f82r|f88v|f89r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2681	P1003-E0377	qokear	OK+E+AR	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f77r	G407-E2682	P1003-E0378	cheey	SH+EE+Y	3	f68r1|f71v|f72r|f75r|f81r|f81v|f82r|f83r|f88r|f89r	f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2683	P1003-E0379	loly	L+OL+Y	3	f81r	f81r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2684	P1003-E0380	dy	Y	1	f10r|f11r|f13r|f18r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f88v|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2685	P1003-E0381	qokaiin	OK+AIIN	2	f55v|f76r|f81v|f82r|f83r|f95v	f17r|f1r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2686	P1003-E0382	ches	CH+E+S	3	f72r|f76r|f81r|f82r	f72r|f76r|f81r|f82r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2687	P1003-E0383	lchear	L+CH+E+AR	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f77r	G407-E2688	P1003-E0384	dal	AL	1	f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2689	P1003-E0385	chr	CH+R	2	NONE	NONE	NONE	NONE	NONE	1	1	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f77r	G407-E2690	P1003-E0386	sl	S+L	2	f55v	f55v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2691	P1003-E0387	s	S	1	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2692	P1003-E0388	ain	AIN	1	f1r|f55v|f67r2|f75r|f76r|f81r|f88v|f89r	f10r|f11r|f18r|f1r|f55v|f67r2|f75r|f76r|f81r|f81v|f83r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2693	P1003-E0389	ol	OL	1	f18r|f55v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2694	P1003-E0390	raiin	R+AIIN	2	f76r|f82r|f95v	f76r|f82r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2695	P1003-E0391	lod	L+O+D_ADDR	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f77r	G407-E2696	P1003-E0392	daiin	AIIN	1	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2697	P1003-E0393	chlchpsheey	CH+L+CH+P+SH+EE+Y	7	NONE	NONE	NONE	NONE	NONE	6	6	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f77r	G407-E2698	P1003-E0394	tal	T+AL	2	f71v|f83r	f71v|f83r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2699	P1003-E0395	cheol	CH+E+O+L	4	f24v|f71v|f72r|f76r|f81r|f81v|f82r|f83r|f88r|f89r	f24v|f71v|f72r|f76r|f81r|f81v|f82r|f83r|f88r|f89r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2700	P1003-E0396	dag	DA+LOCAL_CHAR_G	2	NONE	NONE	NONE	NONE	NONE	1	0	DA+LOCAL_CHAR_G	1	KNOWN_ATOMS_NEW_PACKAGE_COMPOSITION
f77r	G407-E2701	P1003-E0397	as	A_ADDR+S	2	f76r|f89r	f76r|f89r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2702	P1003-E0398	otey	OT+E+Y	3	f72r|f75r|f76r|f81r	f72r|f75r|f76r|f81r|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2703	P1003-E0399	daiin	AIIN	1	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2704	P1003-E0400	ysheey	Y+SH+EE+Y	4	NONE	f1r	NONE	NONE	NONE	3	3	NONE	4	EXACT_RECIPE_FROM_OTHER_PAGE
f77r	G407-E2705	P1003-E0401	dal	AL	1	f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2706	P1003-E0402	saiisol	S+A_ADDR+IIN+S+OL	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f77r	G407-E2707	P1003-E0403	sal	S+AL	2	f67r2|f72r|f75r|f76r|f81v|f82r	f67r2|f72r|f75r|f76r|f81v|f82r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2708	P1003-E0404	dalo	D_ADDR+AL+O	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f77r	G407-E2709	P1003-E0405	tain	T+AIN	2	NONE	f89r	NONE	NONE	NONE	1	1	NONE	2	EXACT_RECIPE_FROM_OTHER_PAGE
f77r	G407-E2710	P1003-E0406	dary	DA+R+Y	3	f18r|f55v|f68r1	f18r|f55v|f68r1	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2711	P1003-E0407	dalo	D_ADDR+AL+O	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f77r	G407-E2712	P1003-E0408	sodar	S+O+DA+R	4	f67r2	f67r2	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f77r	G407-E2713	P1003-E0409	oloky	OL+OK+Y	3	NONE	NONE	NONE	NONE	NONE	2	1	OL+OK	2	KNOWN_ATOMS_NEW_PACKAGE_COMPOSITION
f81r	G407-E2714	G404-E0301	polchoy	P+OL+CH+O+Y	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f81r	G407-E2715	G404-E0302	qokedy	OK+E+DY	3	f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2716	G404-E0303	shol	SH+OL	2	f13r|f17r|f1r|f24v|f56r|f72r|f76r|f77r|f81v|f83r|f95v	f13r|f17r|f1r|f24v|f56r|f72r|f76r|f77r|f81v|f83r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2717	G404-E0304	opchedy	O+P+CHD+DY	4	f76r	f76r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2718	G404-E0305	olpchedy	OL+P+CHD+DY	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f81r	G407-E2719	G404-E0306	ofshdy	O+LOCAL_CHAR_F+SH+D_ADDR+Y	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f81r	G407-E2720	G404-E0307	oly	OL+Y	2	f67r2|f72r|f75r|f76r|f82r	f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2721	G404-E0308	dchey	CH+E+Y	3	f10r|f24v|f56r|f88r	f10r|f24v|f56r|f88r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2722	G404-E0309	lshl	L+SH+L	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f81r	G407-E2723	G404-E0310	alched	AL+CHD	2	NONE	NONE	NONE	NONE	NONE	1	1	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f81r	G407-E2724	G404-E0311	qokol	OK+OL	2	f17r|f77r|f83r|f88r|f89r	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f77r|f83r|f88r|f88v|f89r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2725	G404-E0312	chol	OL	1	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f72r|f76r|f77r|f88r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2726	G404-E0313	otar	OT+AR	2	f10r|f55v|f71v|f72r|f75r|f76r|f81v|f95v	f10r|f55v|f71v|f72r|f75r|f76r|f81v|f83r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2727	G404-E0314	chedy	CHD+Y	2	f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	f1r|f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2728	G404-E0315	oky	OK+Y	2	f10r|f1r|f55v|f76r|f81v|f82r|f88r|f89r	f10r|f13r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2729	G404-E0316	qotey	OT+E+Y	3	f76r|f77r|f89r	f72r|f75r|f76r|f77r|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2730	G404-E0317	l	L	1	f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r	f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2731	G404-E0318	chees	SH+EE+S_ADDR	3	f77r|f88v	f77r|f88v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2732	G404-E0319	olkal	OL+K+AL	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f81r	G407-E2733	G404-E0320	ol	OL	1	f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2734	G404-E0321	chedy	CHD+Y	2	f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	f1r|f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2735	G404-E0322	okar	OK+AR	2	f55v|f56r|f72r|f75r|f76r|f81v|f89r|f95v	f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2736	G404-E0323	shedy	SH+E+DY	3	f75r|f76r|f77r|f81v|f82r|f83r|f88v|f95v	f75r|f76r|f77r|f81v|f82r|f83r|f88v|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2737	G404-E0324	dchedy	D_ADDR+CHD+Y	3	f75r|f81v|f82r	f75r|f81v|f82r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2738	G404-E0325	qokain	OK+AIN	2	f55v|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	f18r|f1r|f55v|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2739	G404-E0326	ol	OL	1	f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2740	G404-E0327	ol	OL	1	f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2741	G404-E0328	chcthy	CH+CH+T+Y	4	f10r|f18r|f24v|f75r|f76r|f77r|f81v|f95v	f10r|f18r|f24v|f75r|f76r|f77r|f81v|f95v	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2742	G404-E0329	ykeedy	Y+K+EE+D_ADDR+Y	5	f81v	f81v	NONE	NONE	NONE	4	4	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2743	G404-E0330	al	AL	1	f55v|f71v|f72r|f75r|f76r|f77r|f81v|f83r|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2744	G404-E0331	qol	OL	1	f55v|f75r|f76r|f77r|f81v|f82r|f83r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2745	G404-E0332	cheol	CH+E+O+L	4	f24v|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f89r	f24v|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f89r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2746	G404-E0333	okeey	OK+EE+Y	3	f1r|f68r1|f71v|f72r|f75r|f76r|f81v|f89r	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2747	G404-E0334	ol	OL	1	f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2748	G404-E0335	ol	OL	1	f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2749	G404-E0336	olaiin	OL+AIIN	2	f17r|f72r|f75r|f76r|f77r|f88v|f95v	f17r|f18r|f72r|f75r|f76r|f77r|f88v|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2750	G404-E0337	ol	OL	1	f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2751	G404-E0338	or	OR	1	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2752	G404-E0339	ain	AIN	1	f1r|f55v|f67r2|f75r|f76r|f77r|f88v|f89r	f10r|f11r|f18r|f1r|f55v|f67r2|f75r|f76r|f77r|f81v|f83r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2753	G404-E0340	sar	S+AR	2	f55v|f75r|f76r|f77r|f81v|f82r|f83r|f88r	f17r|f55v|f75r|f76r|f77r|f81v|f82r|f83r|f88r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2754	G404-E0341	ol	OL	1	f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2755	G404-E0342	eses	E+S+E+S	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f81r	G407-E2756	G404-E0343	oteey	OT+EE+Y	3	f1r|f71v|f72r|f76r|f82r	f1r|f71v|f72r|f75r|f76r|f77r|f82r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2757	G404-E0344	shor	SH+OR	2	f10r|f11r|f17r|f18r|f77r|f88v|f89r|f95v	f10r|f11r|f17r|f18r|f77r|f88v|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2758	G404-E0345	qokeey	OK+EE+Y	3	f56r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2759	G404-E0346	ol	OL	1	f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2760	G404-E0347	dshees	D_ADDR+SH+EE+S	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f81r	G407-E2761	G404-E0348	okain	OK+AIN	2	f18r|f1r|f76r|f81v|f82r|f83r|f95v	f18r|f1r|f55v|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2762	G404-E0349	chcthy	CH+CH+T+Y	4	f10r|f18r|f24v|f75r|f76r|f77r|f81v|f95v	f10r|f18r|f24v|f75r|f76r|f77r|f81v|f95v	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2763	G404-E0350	otey	OT+E+Y	3	f72r|f75r|f76r|f77r	f72r|f75r|f76r|f77r|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2764	G404-E0351	okain	OK+AIN	2	f18r|f1r|f76r|f81v|f82r|f83r|f95v	f18r|f1r|f55v|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2765	G404-E0352	pchedy	P+CHD+DY	3	f75r|f76r|f77r|f81v|f82r	f75r|f76r|f77r|f81v|f82r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2766	G404-E0353	qokeey	OK+EE+Y	3	f56r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2767	G404-E0354	oty	OT+Y	2	f56r|f71v|f75r|f76r|f95v	f10r|f11r|f13r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2768	G404-E0355	qotey	OT+E+Y	3	f76r|f77r|f89r	f72r|f75r|f76r|f77r|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f81r	G407-E2769	G404-E0356	oteey	OT+EE+Y	3	f1r|f71v|f72r|f76r|f82r	f1r|f71v|f72r|f75r|f76r|f77r|f82r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
