held_page	surface	held_event_count	held_recipe_count	held_recipes	exact_surface_other_pages	exact_recipe_other_pages	surface_portability	recipe_portability
f81r	otey	3	1	OT+E+Y	f72r|f75r|f76r|f77r	f72r|f75r|f76r|f77r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	oty	1	1	OT+Y	f56r|f71v|f75r|f76r|f95v	f10r|f11r|f13r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	par	1	1	P+AR	f81v	f81v	CROSS_PAGE	CROSS_PAGE
f81r	pchedy	2	1	P+CHD+DY	f75r|f76r|f77r|f81v|f82r	f75r|f76r|f77r|f81v|f82r	CROSS_PAGE	CROSS_PAGE
f81r	polchdy	1	1	P+OL+CHD+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	polchoy	1	1	P+OL+CH+O+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	qcthdys	1	1	CH+T+D_ADDR+Y+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	qokain	1	1	OK+AIN	f55v|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	f18r|f1r|f55v|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	qokal	1	1	OK+AL	f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	f18r|f55v|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	qokar	1	1	OK+AR	f72r|f75r|f76r|f77r|f81v|f82r|f89r|f95v	f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	qokchedy	1	1	OK+CHD+Y	f83r	f83r	CROSS_PAGE	CROSS_PAGE
f81r	qokechedy	1	1	OK+E+CHD+DY	NONE	f75r	PAGE_PRIVATE	CROSS_PAGE
f81r	qokedy	5	1	OK+E+DY	f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	qokeedy	2	1	OK+EE+DY	f75r|f76r|f77r|f82r|f83r	f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f81r	qokeey	4	1	OK+EE+Y	f56r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	qokesdy	1	1	OK+E+S+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	qokey	1	1	OK+E+Y	f75r|f76r|f81v|f82r|f83r|f89r	f67r2|f75r|f76r|f81v|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	qokol	1	1	OK+OL	f17r|f77r|f83r|f88r|f89r	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f77r|f83r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f81r	qokor	1	1	OK+OR	f88r	f17r|f56r|f72r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	qol	6	1	OL	f55v|f75r|f76r|f77r|f81v|f82r|f83r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	qolsheedy	1	1	OL+SH+EE+DY	NONE	f75r|f77r	PAGE_PRIVATE	CROSS_PAGE
f81r	qopchedy	1	1	CARRIER_Q+O+P+CHD+Y	f76r|f77r|f83r	f76r|f77r|f83r	CROSS_PAGE	CROSS_PAGE
f81r	qopchol	1	1	CARRIER_Q+O+P+CH+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	qotain	1	1	OT+AIN	f76r|f77r|f81v	f75r|f76r|f77r|f81v|f82r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	qotal	1	1	OT+AL	f76r|f77r|f82r|f83r	f71v|f72r|f76r|f77r|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	qotaldar	1	1	OT+AL+D_ADDR+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	qotedy	2	1	OT+E+DY	f75r|f76r|f77r|f81v|f82r|f83r	f75r|f76r|f77r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	qoteedy	1	1	OT+EE+DY	f75r|f76r|f77r|f82r|f83r	f72r|f75r|f76r|f77r|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f81r	qoteesy	1	1	OT+EE+S+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	qotey	2	1	OT+E+Y	f76r|f77r|f89r	f72r|f75r|f76r|f77r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	rain	1	1	R+AIN	f76r|f82r	f76r|f82r	CROSS_PAGE	CROSS_PAGE
f81r	sain	1	1	S+AIN	f17r|f24v|f67r2|f75r|f76r|f77r|f82r|f83r|f89r|f95v	f17r|f24v|f67r2|f75r|f76r|f77r|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	sar	2	1	S+AR	f55v|f75r|f76r|f77r|f81v|f82r|f83r|f88r	f17r|f55v|f75r|f76r|f77r|f81v|f82r|f83r|f88r	CROSS_PAGE	CROSS_PAGE
f81r	sheckhedy	1	1	SH+E+CH+K+E+DY	f77r	f77r	CROSS_PAGE	CROSS_PAGE
f81r	sheckhy	1	1	SH+E+CH+K+Y	f82r|f83r	f82r|f83r	CROSS_PAGE	CROSS_PAGE
f81r	shecphy	1	1	SH+E+CH+P+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	shedy	9	1	SH+E+DY	f75r|f76r|f77r|f81v|f82r|f83r|f88v|f95v	f75r|f76r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE	CROSS_PAGE
f81r	sheedy	3	1	SH+EE+DY	f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v	f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v	CROSS_PAGE	CROSS_PAGE
f81r	sheor	1	1	SH+E+OR	f88r|f88v|f89r	f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f81r	shey	1	1	SH+E+Y	f11r|f13r|f1r|f68r1|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r	f11r|f13r|f1r|f68r1|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	shol	1	1	SH+OL	f13r|f17r|f1r|f24v|f56r|f72r|f76r|f77r|f81v|f83r|f95v	f13r|f17r|f1r|f24v|f56r|f72r|f76r|f77r|f81v|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	shor	1	1	SH+OR	f10r|f11r|f17r|f18r|f77r|f88v|f89r|f95v	f10r|f11r|f17r|f18r|f77r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	shy	2	1	Y	f10r|f13r|f24v|f56r|f72r|f75r|f76r|f83r|f88r|f88v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	soiin	1	1	S+O+IIN	f1r	f1r|f76r	CROSS_PAGE	CROSS_PAGE
f81r	sol	2	1	OL	f75r|f82r|f83r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	sor	1	1	S+OR	f10r|f67r2|f75r|f76r|f83r	f10r|f67r2|f72r|f75r|f76r|f83r	CROSS_PAGE	CROSS_PAGE
f81r	taiin	1	1	T+AIIN	f10r|f82r|f89r|f95v	f10r|f82r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	tedy	1	1	T+E+DY	f75r|f77r|f81v	f75r|f77r|f81v	CROSS_PAGE	CROSS_PAGE
f81r	y	2	1	Y	f10r|f11r|f13r|f17r|f18r|f1r|f55v|f56r|f67r2|f72r|f76r|f77r|f81v|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	ychedy	1	1	Y+CHD+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	ykeedy	1	1	Y+K+EE+D_ADDR+Y	f81v	f81v	CROSS_PAGE	CROSS_PAGE
f81r	ytar	1	1	Y+T+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	aiin	1	1	AIIN	f10r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	al	1	1	AL	f55v|f71v|f72r|f75r|f76r|f77r|f81r|f83r|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	ashyteed	1	1	A_ADDR+SH+Y+T+EE+D_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	chal	1	1	CH+AL	f1r|f56r|f71v|f72r|f75r|f76r	f1r|f56r|f71v|f72r|f75r|f76r	CROSS_PAGE	CROSS_PAGE
f81v	chckhy	3	1	CH+K+Y	f13r|f18r|f55v|f72r|f75r|f76r|f77r|f82r|f88v|f89r|f95v	f10r|f13r|f18r|f55v|f72r|f75r|f76r|f77r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	chcthy	1	1	CH+CH+T+Y	f10r|f18r|f24v|f75r|f76r|f77r|f81r|f95v	f10r|f18r|f24v|f75r|f76r|f77r|f81r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	chdy	3	1	CHD+Y	f1r|f56r|f75r|f76r|f77r|f82r|f83r|f95v	f1r|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	checholtar	1	1	CH+E+OL+T+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	checkhy	1	1	CH+E+CH+K+Y	f75r|f76r|f77r|f83r|f88v	f72r|f75r|f76r|f77r|f83r|f88v	CROSS_PAGE	CROSS_PAGE
f81v	chedy	9	1	CHD+Y	f55v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	f1r|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	cheedy	1	1	CH+EE+D_ADDR+Y	f72r|f76r|f77r|f81r|f82r|f88v|f89r	f72r|f76r|f77r|f81r|f82r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f81v	cheeky	1	1	CH+K+EE+Y	f55v|f75r|f77r|f83r	f55v|f75r|f77r|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f81v	cheey	1	1	SH+EE+Y	f68r1|f71v|f72r|f75r|f77r|f81r|f82r|f83r|f88r|f89r	f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f81v	chekal	1	1	CH+K+AL	NONE	f72r|f75r	PAGE_PRIVATE	CROSS_PAGE
f81v	cheky	2	1	CH+K+E+Y	f55v|f72r|f75r|f83r|f89r	f1r|f55v|f72r|f75r|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f81v	cheol	1	1	CH+E+O+L	f24v|f71v|f72r|f76r|f77r|f81r|f82r|f83r|f88r|f89r	f24v|f71v|f72r|f76r|f77r|f81r|f82r|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f81v	chetedy	1	1	CH+E+T+E+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	chey	2	1	Y	f18r|f1r|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	chy	2	1	Y	f10r|f11r|f17r|f1r|f56r|f72r|f75r|f76r|f77r|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	ckhy	1	1	CH+K+Y	f10r	f10r|f13r|f18r|f55v|f72r|f75r|f76r|f77r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	cphedy	1	1	CH+P+E+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	daiidy	1	1	DA+IIN+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	daiin	9	1	AIIN	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	dain	2	1	AIN	f10r|f11r|f18r|f1r|f67r2|f75r|f76r|f81r|f83r|f88v|f89r|f95v	f10r|f11r|f18r|f1r|f55v|f67r2|f75r|f76r|f77r|f81r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	dairam	1	1	D_ADDR+AIR+A_ADDR+AM_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	dal	3	1	AL	f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	dalal	1	1	AL+AL	NONE	f89r	PAGE_PRIVATE	CROSS_PAGE
f81v	daldy	1	1	AL+DY	f13r|f75r|f82r	f13r|f75r|f82r	CROSS_PAGE	CROSS_PAGE
f81v	dar	3	1	D_ADDR+AR	f10r|f13r|f17r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f13r|f17r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	dchdy	1	1	CHD+DY	f95v	f83r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	dchedy	1	1	D_ADDR+CHD+Y	f75r|f81r|f82r	f75r|f81r|f82r	CROSS_PAGE	CROSS_PAGE
f81v	dchsed	1	1	D_ADDR+CH+S+E+D_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	dedy	1	1	D_ADDR+E+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	dkain	1	1	D_ADDR+K+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	dl	2	1	L	NONE	f72r|f75r|f76r|f77r|f81r|f82r|f83r|f89r	PAGE_PRIVATE	CROSS_PAGE
f81v	dol	1	1	D_ADDR+OL	f13r|f76r|f77r|f81r|f82r|f88r|f89r	f11r|f13r|f76r|f77r|f81r|f82r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f81v	dshedy	1	1	SH+E+DY	f75r|f76r|f77r|f81r|f82r	f75r|f76r|f77r|f81r|f82r|f83r|f88v|f95v	CROSS_PAGE	CROSS_PAGE
f81v	dsheol	1	1	SH+E+OL	f88r	f72r|f75r|f76r|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f81v	dsholyd	1	1	D_ADDR+SH+OL+Y+D_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	dy	2	1	Y	f10r|f11r|f13r|f18r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f88v|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	dykain	1	1	D_ADDR+Y+K+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	kaiin	2	1	K+AIIN	f1r|f71v|f81r	f1r|f71v|f81r	CROSS_PAGE	CROSS_PAGE
f81v	kain	1	1	K+AIN	f75r|f76r|f83r|f95v	f75r|f76r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	kair	1	1	K+AIR	f1r	f1r	CROSS_PAGE	CROSS_PAGE
f81v	kar	1	1	K+AR	f55v|f75r|f76r	f55v|f75r|f76r|f83r	CROSS_PAGE	CROSS_PAGE
f81v	keedy	1	1	K+EE+DY	f75r|f76r|f77r	f75r|f76r|f77r	CROSS_PAGE	CROSS_PAGE
f81v	ky	1	1	K+Y	f76r|f89r	f11r|f13r|f1r|f76r|f89r	CROSS_PAGE	CROSS_PAGE
f81v	l	1	1	L	f72r|f75r|f76r|f77r|f81r|f82r|f83r|f89r	f72r|f75r|f76r|f77r|f81r|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f81v	lchedal	1	1	L+CHD+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	lchedy	1	1	L+CHD+DY	f75r|f76r|f77r|f81r|f82r|f83r	f75r|f76r|f77r|f81r|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f81v	lchpchdy	1	1	L+CH+P+CHD+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	lkedey	1	1	L+K+E+D_ADDR+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	lky	2	1	L+K+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	lor	1	1	L+OR	f75r|f76r	f75r|f76r	CROSS_PAGE	CROSS_PAGE
f81v	lshedy	3	1	L+SH+E+DY	f75r|f76r|f82r|f83r	f75r|f76r|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f81v	lshety	1	1	L+SH+E+T+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	lsho	1	1	L+SH+O	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	ltary	1	1	L+T+AR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	ltedy	1	1	L+T+E+DY	f75r	f75r	CROSS_PAGE	CROSS_PAGE
f81v	ly	1	1	L+Y	f75r|f81r	f75r|f76r|f77r|f81r|f82r|f88v	CROSS_PAGE	CROSS_PAGE
f81v	ofalsheky	1	1	O+LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	oiiin	1	1	O+IIN	f72r|f89r	f13r|f1r|f67r2|f72r|f76r|f77r|f89r	CROSS_PAGE	CROSS_PAGE
f81v	oiin	2	1	O+IIN	f13r|f1r|f67r2|f72r	f13r|f1r|f67r2|f72r|f76r|f77r|f89r	CROSS_PAGE	CROSS_PAGE
f81v	okaiin	3	1	OK+AIIN	f17r|f1r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f88r|f95v	f17r|f1r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	okain	2	1	OK+AIN	f18r|f1r|f76r|f81r|f82r|f83r|f95v	f18r|f1r|f55v|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	okal	2	1	OK+AL	f18r|f55v|f71v|f72r|f75r|f76r|f81r|f82r|f95v	f18r|f55v|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	okar	1	1	OK+AR	f55v|f56r|f72r|f75r|f76r|f81r|f89r|f95v	f55v|f56r|f72r|f75r|f76r|f77r|f81r|f82r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	okchedy	1	1	OK+CHD+DY	f95v	f75r|f76r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	okedy	3	1	OK+E+DY	f75r|f76r|f77r|f83r|f95v	f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	okeedy	2	1	OK+EE+DY	f55v|f72r|f75r|f76r|f81r|f83r	f55v|f72r|f75r|f76r|f77r|f81r|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f81v	okeey	3	1	OK+EE+Y	f1r|f68r1|f71v|f72r|f75r|f76r|f81r|f89r	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	okeol	1	1	OK+E+OL	f72r|f89r	f72r|f76r|f82r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f81v	okshedy	1	1	OK+SH+E+DY	f75r	f75r|f83r	CROSS_PAGE	CROSS_PAGE
f81v	oky	3	1	OK+Y	f10r|f1r|f55v|f76r|f81r|f82r|f88r|f89r	f10r|f13r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	ol	15	1	OL	f18r|f55v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	olchey	1	1	OL+Y	f56r|f75r|f77r	f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f81v	olchy	1	1	OL+CH+Y	f76r|f82r	f76r|f77r|f82r	CROSS_PAGE	CROSS_PAGE
f81v	olcthdy	1	1	OL+CH+T+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	oldy	2	1	OL+DY	f13r|f55v|f67r2|f75r|f76r|f83r|f88r|f89r	f13r|f18r|f55v|f67r2|f75r|f76r|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f81v	olkain	2	1	OL+K+AIN	f95v	f77r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	olkeedy	3	1	OL+K+EE+DY	f75r|f83r	f75r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f81v	olkeol	1	1	OL+K+E+OL	NONE	f76r|f81r	PAGE_PRIVATE	CROSS_PAGE
f81v	olor	2	1	OL+OR	f75r|f95v	f10r|f75r|f76r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	or	1	1	OR	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	oshedy	1	1	O+SH+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	otain	1	1	OT+AIN	f75r|f76r|f81r|f82r|f95v	f75r|f76r|f77r|f81r|f82r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	otar	1	1	OT+AR	f10r|f55v|f71v|f72r|f75r|f76r|f81r|f95v	f10r|f55v|f71v|f72r|f75r|f76r|f81r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	otedy	1	1	OT+E+DY	f75r|f76r|f77r|f81r|f82r|f83r|f95v	f75r|f76r|f77r|f81r|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	par	1	1	P+AR	f81r	f81r	CROSS_PAGE	CROSS_PAGE
f81v	pchdy	1	1	P+CHD+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	pchedy	1	1	P+CHD+DY	f75r|f76r|f77r|f81r|f82r	f75r|f76r|f77r|f81r|f82r	CROSS_PAGE	CROSS_PAGE
f81v	polshy	1	1	P+OL+SH+Y	f75r	f75r	CROSS_PAGE	CROSS_PAGE
f81v	qetchy	1	1	CARRIER_Q+E+T+CH+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	qocthey	1	1	CARRIER_Q+O+CH+T+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	qoeedy	1	1	CARRIER_Q+O+EE+D_ADDR+Y	f77r	f77r	CROSS_PAGE	CROSS_PAGE
f81v	qofchedy	1	1	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81v	qokaiin	1	1	OK+AIIN	f55v|f76r|f77r|f82r|f83r|f95v	f17r|f1r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	qokain	2	1	OK+AIN	f55v|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	f18r|f1r|f55v|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	qokal	4	1	OK+AL	f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	f18r|f55v|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	qokar	2	1	OK+AR	f72r|f75r|f76r|f77r|f81r|f82r|f89r|f95v	f55v|f56r|f72r|f75r|f76r|f77r|f81r|f82r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	qokchdy	1	1	OK+CHD+DY	f75r|f76r|f83r	f75r|f76r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	qokedy	6	1	OK+E+DY	f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81v	qokeed	1	1	OK+EE+D_ADDR	f76r|f77r	f76r|f77r	CROSS_PAGE	CROSS_PAGE
f81v	qokeedal	1	1	OK+EE+AL	NONE	f76r	PAGE_PRIVATE	CROSS_PAGE
f81v	qokeey	1	1	OK+EE+Y	f56r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
