cell_id	page	locus	token_ordinal	surface	inherited_v48_gloss_de	current_semantic_value_de	v99r6_spoken_cell_de	integration_class	authority_id	authority_reading_id	authority_score_0_100_not_probability	authority_confidence_level	authority_semantic_scope	authority_global_export_scope	grade_policy_id	formal_stage	workflow_closure	modality_class	practical_unit_layer	practical_unit_id	practical_unit_role	practical_render_once_de	practical_source_positions	practical_source_surfaces	semantic_changed_from_v48	spoken_changed_from_semantic	final_changed_from_v48	component_relation_credit
G733-C17794	f45r	f45r.10	5	kair	heiße Drogenfraktion II	heiße Drogenfraktion II	heiße Drogenfraktion II	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	kair#GLOBAL	kair#GLOBAL	73	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiße Drogenfraktion II	f45r.10:5	kair	0	0	0	0
G733-C17795	f45r	f45r.10	6	daldy	abgemessene Rohstoffmenge I, abgeschlossen	abgewogener Rohstoffposten I, abgeschlossen	abgewogener Rohstoffposten I, abgeschlossen	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	daldy#GLOBAL	daldy#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgewogener Rohstoffposten I, abgeschlossen	f45r.10:6	daldy	1	0	1	0
G733-C17796	f45r	f45r.10	7	dalor	eine abgemessene Portion Rohdroge I	eine abgemessene Portion Rohdroge I	eine abgemessene Portion Rohdroge I	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	dalor#GLOBAL	dalor#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine abgemessene Portion Rohdroge I	f45r.10:7	dalor	0	0	0	0
G733-C17797	f45r	f45r.10	8	cheol	trockener Drogenstoff	trockener Drogenstoff	trockener Drogenstoff	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockener Drogenstoff	f45r.10:8	cheol	0	0	0	0
G733-C17798	f45r	f45r.10	9	dal	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Rohstoffmenge I	f45r.10:9	dal	0	0	0	0
G733-C17799	f45r	f45r.11	1	l	Pfund / Gewichtseinheit	Pfund / Gewichtseinheit	Pfund / Gewichtseinheit	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pfund / Gewichtseinheit	f45r.11:1	l	0	0	0	0
G733-C17800	f45r	f45r.11	2	okaiin	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III, im Ansatzrahmen	f45r.11:2	okaiin	0	0	0	0
G733-C17801	f45r	f45r.11	3	okcho	[okcho:?]	[okcho:?]	[okcho:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[okcho:?]	f45r.11:3	okcho	0	0	0	0
G733-C17802	f45r	f45r.11	4	laldan	[laldan:?]	[laldan:?]	[laldan:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[laldan:?]	f45r.11:4	laldan	0	0	0	0
G733-C17803	f45r	f45r.11	5	daldaiin	[daldaiin:?]	[daldaiin:?]	[daldaiin:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[daldaiin:?]	f45r.11:5	daldaiin	0	0	0	0
G733-C17804	f45r	f45r.2	1	shor	Blüten-/Fruchtstand; reproduktiver Teil	Blüten-/Fruchtstand; reproduktiver Teil	Blüten-/Fruchtstand; reproduktiver Teil	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Blüten-/Fruchtstand; reproduktiver Teil	f45r.2:1	shor	0	0	0	0
G733-C17805	f45r	f45r.2	2	cthy	CTH-Drogenmaterial	CTH-Drogenmaterial	CTH-Drogenmaterial	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	cthy#GLOBAL	cthy#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	CTH-Drogenmaterial	f45r.2:2	cthy	0	0	0	0
G733-C17806	f45r	f45r.2	3	qoky	heiß am Anfang des Grades	heiß am Anfang des Grades	leicht erhitzt	GDT732_GLOBAL_SPOKEN_OVERLAY	qoky#GLOBAL	qoky#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	BEGIN	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht erhitzt	f45r.2:3	qoky	0	1	1	0
G733-C17807	f45r	f45r.2	4	qokol	erhitzen	erhitzen	erhitzen	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	qokol#GLOBAL	qokol#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitzen	f45r.2:4	qokol	0	0	0	0
G733-C17808	f45r	f45r.2	5	qokaiin	heiß, Grad III	heiß, Grad III	heiß, Grad III	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III	f45r.2:5	qokaiin	0	0	0	0
G733-C17809	f45r	f45r.2	6	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	f45r.2:6	chol	0	0	0	0
G733-C17810	f45r	f45r.2	7	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	f45r.2:7	chol	0	0	0	0
G733-C17811	f45r	f45r.2	8	ykaiin	erhitze hiervon auf Stufe III	erhitze hiervon auf Stufe III	erhitze hiervon auf Stufe III	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitze hiervon auf Stufe III	f45r.2:8	ykaiin	0	0	0	0
G733-C17812	f45r	f45r.2	9	dar	abgemessene Fraktion I	abgemessene Fraktion I	abgemessene Fraktion I	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Fraktion I	f45r.2:9	dar	0	0	0	0
G733-C17813	f45r	f45r.2	10	om	eine Handvoll Ansatz	eine Handvoll Ansatz	eine Handvoll Ansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Handvoll Ansatz	f45r.2:10	om	0	0	0	0
G733-C17814	f45r	f45r.3	1	qo	nehmen	nehmen	nehmen	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	qo#GLOBAL	qo#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	nehmen	f45r.3:1	qo	0	0	0	0
G733-C17815	f45r	f45r.3	2	chcthy	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	f45r.3:2	chcthy	0	0	0	0
G733-C17816	f45r	f45r.3	3	kchol	erhitztes Trockengut	erhitztes Trockengut	erhitztes Trockengut	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	kchol#GLOBAL	kchol#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitztes Trockengut	f45r.3:3	kchol	0	0	0	0
G733-C17817	f45r	f45r.3	4	daiin	Qualitätsgrad III	Qualitätsgrad III	Qualitätsgrad III	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Qualitätsgrad III	f45r.3:4	daiin	0	0	0	0
G733-C17818	f45r	f45r.3	5	qoaiin	nimm drei Teile	nimm drei Teile	nimm drei Teile	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	qoaiin#GLOBAL	qoaiin#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	nimm drei Teile	f45r.3:5	qoaiin	0	0	0	0
G733-C17819	f45r	f45r.3	6	cthy	CTH-Drogenmaterial	CTH-Drogenmaterial	CTH-Drogenmaterial	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	cthy#GLOBAL	cthy#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	CTH-Drogenmaterial	f45r.3:6	cthy	0	0	0	0
G733-C17820	f45r	f45r.3	7	chaiin	trocken, Grad III	trocken, Grad III	trocken, Grad III	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken, Grad III	f45r.3:7	chaiin	0	0	0	0
G733-C17821	f45r	f45r.3	8	ykeey	erhitze hiervon bis zur Endstufe und schließe ab	erhitze hiervon bis zur Endstufe und schließe ab	erhitze hiervon bis zur Endstufe und schließe ab	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	ykeey#GLOBAL	ykeey#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitze hiervon bis zur Endstufe und schließe ab	f45r.3:8	ykeey	0	0	0	0
G733-C17822	f45r	f45r.3	9	cthom	eine Handvoll Blatt- oder Krautansatz	eine Handvoll Pflanzenansatz	eine Handvoll Pflanzenansatz	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	cthom#GLOBAL	cthom#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Handvoll Pflanzenansatz	f45r.3:9	cthom	1	0	1	0
G733-C17823	f45r	f45r.4	1	lor	Holzportion	Holzportion	Holzportion	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Holzportion	f45r.4:1	lor	0	0	0	0
G733-C17824	f45r	f45r.4	2	y	; hierzu:	; hierzu:	; hierzu:	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	; hierzu:	f45r.4:2	y	0	0	0	0
G733-C17825	f45r	f45r.4	3	kaiin	heiß, Grad III	heiß, Grad III	heiß, Grad III	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	kaiin#GLOBAL	kaiin#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III	f45r.4:3	kaiin	0	0	0	0
G733-C17826	f45r	f45r.4	4	ykeol	[ykeol:?]	[ykeol:?]	[ykeol:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ykeol:?]	f45r.4:4	ykeol	0	0	0	0
G733-C17827	f45r	f45r.4	5	ykeol	[ykeol:?]	[ykeol:?]	[ykeol:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ykeol:?]	f45r.4:5	ykeol	0	0	0	0
G733-C17828	f45r	f45r.4	6	cham	ein Maß Trockendroge	ein Maß Trockendroge	ein Maß Trockendroge	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	cham#GLOBAL	cham#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	ein Maß Trockendroge	f45r.4:6	cham	0	0	0	0
G733-C17829	f45r	f45r.5	1	kol	heiß; nominal heißes Gut/Material	heiß; nominal heißes Gut/Material	heiß; nominal heißes Gut/Material	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß; nominal heißes Gut/Material	f45r.5:1	kol	0	0	0	0
G733-C17830	f45r	f45r.5	2	sho	feuchter Ansatz	feuchter Ansatz	feuchter Ansatz	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	sho#GLOBAL	sho#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feuchter Ansatz	f45r.5:2	sho	0	0	0	0
G733-C17831	f45r	f45r.5	3	pchor	[pchor:?]	[pchor:?]	[pchor:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[pchor:?]	f45r.5:3	pchor	0	0	0	0
G733-C17832	f45r	f45r.5	4	kchey	heiß und trocken in der Mitte des Grades	heiß und trocken in der Mitte des Grades	heiß und trocken, Mittelstufe	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X2405	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T041	MIDDLE	OPEN	HEISS>TROCKEN	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß und trocken, Mittelstufe	f45r.5:4	kchey	0	1	1	0
G733-C17833	f45r	f45r.5	5	ty	kalt am Anfang des Grades	kalt am Anfang des Grades	leicht abgekühlt	GDT732_GLOBAL_SPOKEN_OVERLAY	ty#GLOBAL	ty#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	BEGIN	OPEN	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht abgekühlt	f45r.5:5	ty	0	1	1	0
G733-C17834	f45r	f45r.5	6	opchaldy	[opchaldy:?]	[opchaldy:?]	[opchaldy:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[opchaldy:?]	f45r.5:6	opchaldy	0	0	0	0
G733-C17835	f45r	f45r.5	7	otshy	kalt-feuchter Ansatz am Anfang des Grades	kalt-feuchter Ansatz am Anfang des Grades	kalt-feuchter Ansatz, Anfangsstufe	GDT732_GLOBAL_SPOKEN_OVERLAY	otshy#GLOBAL	otshy#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:MIXED_NEUTRAL_STAGE	BEGIN	OPEN	KALT>FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt-feuchter Ansatz, Anfangsstufe	f45r.5:7	otshy	0	1	1	0
G733-C17836	f45r	f45r.5	8	qokchy	heiß und trocken am Anfang des Grades	heiß und trocken am Anfang des Grades	heiß und trocken, Anfangsstufe	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X2406	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T025	BEGIN	OPEN	HEISS>TROCKEN	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß und trocken, Anfangsstufe	f45r.5:8	qokchy	0	1	1	0
G733-C17837	f45r	f45r.5	9	dol	Materialmaß	Materialmaß	Materialmaß	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Materialmaß	f45r.5:9	dol	0	0	0	0
G733-C17838	f45r	f45r.5	10	daiin	Qualitätsgrad III	Qualitätsgrad III	Qualitätsgrad III	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Qualitätsgrad III	f45r.5:10	daiin	0	0	0	0
G733-C17839	f45r	f45r.6	1	otchar	[otchar:?]	[otchar:?]	[otchar:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otchar:?]	f45r.6:1	otchar	0	0	0	0
G733-C17840	f45r	f45r.6	2	okchar	[okchar:?]	[okchar:?]	[okchar:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[okchar:?]	f45r.6:2	okchar	0	0	0	0
G733-C17841	f45r	f45r.6	3	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	f45r.6:3	daiin	0	0	0	0
G733-C17842	f45r	f45r.6	4	ytchody	[ytchody:?]	[ytchody:?]	[ytchody:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ytchody:?]	f45r.6:4	ytchody	0	0	0	0
G733-C17843	f45r	f45r.6	5	tcholol	[tcholol:?]	[tcholol:?]	[tcholol:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[tcholol:?]	f45r.6:5	tcholol	0	0	0	0
G733-C17844	f45r	f45r.6	6	otar	kalte Drogenfraktion I im Ansatz	kalte Drogenfraktion I im Ansatz	kalte Drogenfraktion I im Ansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalte Drogenfraktion I im Ansatz	f45r.6:6	otar	0	0	0	0
G733-C17845	f45r	f45r.6	7	dal	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Rohstoffmenge I	f45r.6:7	dal	0	0	0	0
G733-C17846	f45r	f45r.6	8	dary	abgemessene Fraktion I, abgeschlossen	abgemessene Fraktion I, abgeschlossen	abgemessene Fraktion I, abgeschlossen	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	dary#GLOBAL	dary#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Fraktion I, abgeschlossen	f45r.6:8	dary	0	0	0	0
G733-C17847	f45r	f45r.7	1	lchar	trockene Holzfraktion I	trockene Holzfraktion I	trockene Holzfraktion I	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	lchar#GLOBAL	lchar#GLOBAL	56	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockene Holzfraktion I	f45r.7:1	lchar	0	0	0	0
G733-C17848	f45r	f45r.7	2	qor	nimm eine Drogenportion	nimm eine Drogenportion	nimm eine Drogenportion	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	nimm eine Drogenportion	f45r.7:2	qor	0	0	0	0
G733-C17849	f45r	f45r.7	3	y	hierzu:	hierzu:	hierzu:	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	hierzu:	f45r.7:3	y	0	0	0	0
G733-C17850	f45r	f45r.7	4	kar	heiße Drogenfraktion I	heiße Drogenfraktion I	heiße Drogenfraktion I	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	kar#GLOBAL	kar#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiße Drogenfraktion I	f45r.7:4	kar	0	0	0	0
G733-C17851	f45r	f45r.7	5	dar	abgemessene Fraktion I	abgemessene Fraktion I	abgemessene Fraktion I	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Fraktion I	f45r.7:5	dar	0	0	0	0
G733-C17852	f45r	f45r.8	1	tchol	kalt-trockenes Drogenmaterial	kalt-trockenes Drogenmaterial	kalt-trockenes Drogenmaterial	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	tchol#GLOBAL	tchol#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt-trockenes Drogenmaterial	f45r.8:1	tchol	0	0	0	0
