unified_index	kind	page	local_unit	visible_id	source_position_id	surface_or_opaque_id	dictionary_or_namespace_id	literal_value_de	practical_expansion_de	provenance	blank
U641	ASTRO_GROUP	f69v	f69v.1	A3:G005	ASTRO_A3:G005	A3:G005	F69_LEFT_WHEEL_NS	Etikettsegment 5 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U642	ASTRO_GROUP	f69v	f69v.1	A3:G006	ASTRO_A3:G006	A3:G006	F69_LEFT_WHEEL_NS	Etikettsegment 6 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U643	ASTRO_GROUP	f69v	f69v.1	A3:G007	ASTRO_A3:G007	A3:G007	F69_LEFT_WHEEL_NS	Etikettsegment 7 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U644	ASTRO_GROUP	f69v	f69v.1	A3:G008	ASTRO_A3:G008	A3:G008	F69_LEFT_WHEEL_NS	Etikettsegment 8 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U645	ASTRO_GROUP	f69v	f69v.1	A3:G009	ASTRO_A3:G009	A3:G009	F69_LEFT_WHEEL_NS	Etikettsegment 9 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U646	ASTRO_GROUP	f69v	f69v.1	A3:G010	ASTRO_A3:G010	A3:G010	F69_LEFT_WHEEL_NS	Etikettsegment 10 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U647	ASTRO_GROUP	f69v	f69v.1	A3:G011	ASTRO_A3:G011	A3:G011	F69_LEFT_WHEEL_NS	Etikettsegment 11 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U648	ASTRO_GROUP	f69v	f69v.1	A3:G012	ASTRO_A3:G012	A3:G012	F69_LEFT_WHEEL_NS	Etikettsegment 12 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U649	ASTRO_GROUP	f69v	f69v.1	A3:G013	ASTRO_A3:G013	A3:G013	F69_LEFT_WHEEL_NS	Etikettsegment 13 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U650	ASTRO_GROUP	f69v	f69v.1	A3:G014	ASTRO_A3:G014	A3:G014	F69_LEFT_WHEEL_NS	Etikettsegment 14 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U651	ASTRO_GROUP	f69v	f69v.1	A3:G015	ASTRO_A3:G015	A3:G015	F69_LEFT_WHEEL_NS	Etikettsegment 15 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U652	ASTRO_GROUP	f69v	f69v.1	A3:G016	ASTRO_A3:G016	A3:G016	F69_LEFT_WHEEL_NS	Etikettsegment 16 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U653	ASTRO_GROUP	f69v	f69v.1	A3:G017	ASTRO_A3:G017	A3:G017	F69_LEFT_WHEEL_NS	Etikettsegment 17 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U654	ASTRO_GROUP	f69v	f69v.1	A3:G018	ASTRO_A3:G018	A3:G018	F69_LEFT_WHEEL_NS	Etikettsegment 18 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U655	ASTRO_GROUP	f69v	f69v.1	A3:G019	ASTRO_A3:G019	A3:G019	F69_LEFT_WHEEL_NS	Etikettsegment 19 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U656	ASTRO_GROUP	f69v	f69v.1	A3:G020	ASTRO_A3:G020	A3:G020	F69_LEFT_WHEEL_NS	Etikettsegment 20 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U657	ASTRO_GROUP	f69v	f69v.1	A3:G021	ASTRO_A3:G021	A3:G021	F69_LEFT_WHEEL_NS	Etikettsegment 21 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U658	ASTRO_GROUP	f69v	f69v.1	A3:G022	ASTRO_A3:G022	A3:G022	F69_LEFT_WHEEL_NS	Etikettsegment 22 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U659	ASTRO_GROUP	f69v	f69v.1	A3:G023	ASTRO_A3:G023	A3:G023	F69_LEFT_WHEEL_NS	Etikettsegment 23 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U660	ASTRO_GROUP	f69v	f69v.1	A3:G024	ASTRO_A3:G024	A3:G024	F69_LEFT_WHEEL_NS	Etikettsegment 24 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U661	ASTRO_GROUP	f69v	f69v.1	A3:G025	ASTRO_A3:G025	A3:G025	F69_LEFT_WHEEL_NS	Etikettsegment 25 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U662	ASTRO_GROUP	f69v	f69v.1	A3:G026	ASTRO_A3:G026	A3:G026	F69_LEFT_WHEEL_NS	Etikettsegment 26 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U663	ASTRO_GROUP	f69v	f69v.1	A3:G027	ASTRO_A3:G027	A3:G027	F69_LEFT_WHEEL_NS	Etikettsegment 27 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U664	ASTRO_GROUP	f69v	f69v.1	A3:G028	ASTRO_A3:G028	A3:G028	F69_LEFT_WHEEL_NS	Etikettsegment 28 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U665	ASTRO_GROUP	f69v	f69v.1	A3:G029	ASTRO_A3:G029	A3:G029	F69_LEFT_WHEEL_NS	Etikettsegment 29 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U666	ASTRO_GROUP	f69v	f69v.1	A3:G030	ASTRO_A3:G030	A3:G030	F69_LEFT_WHEEL_NS	Etikettsegment 30 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U667	ASTRO_GROUP	f69v	f69v.1	A3:G031	ASTRO_A3:G031	A3:G031	F69_LEFT_WHEEL_NS	Etikettsegment 31 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U668	ASTRO_GROUP	f69v	f69v.1	A3:G032	ASTRO_A3:G032	A3:G032	F69_LEFT_WHEEL_NS	Etikettsegment 32 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U669	ASTRO_GROUP	f69v	f69v.1	A3:G033	ASTRO_A3:G033	A3:G033	F69_LEFT_WHEEL_NS	Etikettsegment 33 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U670	ASTRO_GROUP	f69v	f69v.1	A3:G034	ASTRO_A3:G034	A3:G034	F69_LEFT_WHEEL_NS	Etikettsegment 34 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U671	ASTRO_GROUP	f69v	f69v.1	A3:G035	ASTRO_A3:G035	A3:G035	F69_LEFT_WHEEL_NS	Etikettsegment 35 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U672	ASTRO_GROUP	f69v	f69v.1	A3:G036	ASTRO_A3:G036	A3:G036	F69_LEFT_WHEEL_NS	Etikettsegment 36 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U673	ASTRO_GROUP	f69v	f69v.1	A3:G037	ASTRO_A3:G037	A3:G037	F69_LEFT_WHEEL_NS	Etikettsegment 37 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U674	ASTRO_GROUP	f69v	f69v.1	A3:G038	ASTRO_A3:G038	A3:G038	F69_LEFT_WHEEL_NS	Etikettsegment 38 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U675	ASTRO_GROUP	f69v	f69v.1	A3:G039	ASTRO_A3:G039	A3:G039	F69_LEFT_WHEEL_NS	Etikettsegment 39 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U676	ASTRO_GROUP	f69v	f69v.1	A3:G040	ASTRO_A3:G040	A3:G040	F69_LEFT_WHEEL_NS	Etikettsegment 40 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U677	ASTRO_GROUP	f69v	f69v.2	A3:G041	ASTRO_A3:G041	A3:G041	F69_MIDDLE_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U678	ASTRO_GROUP	f69v	f69v.2	A3:G042	ASTRO_A3:G042	A3:G042	F69_MIDDLE_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U679	ASTRO_GROUP	f69v	f69v.2	A3:G043	ASTRO_A3:G043	A3:G043	F69_MIDDLE_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U680	ASTRO_GROUP	f69v	f69v.2	A3:G044	ASTRO_A3:G044	A3:G044	F69_MIDDLE_WHEEL_NS	Etikettsegment 4 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U681	ASTRO_GROUP	f69v	f69v.2	A3:G045	ASTRO_A3:G045	A3:G045	F69_MIDDLE_WHEEL_NS	Etikettsegment 5 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U682	ASTRO_GROUP	f69v	f69v.2	A3:G046	ASTRO_A3:G046	A3:G046	F69_MIDDLE_WHEEL_NS	Etikettsegment 6 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U683	ASTRO_GROUP	f69v	f69v.2	A3:G047	ASTRO_A3:G047	A3:G047	F69_MIDDLE_WHEEL_NS	Etikettsegment 7 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U684	ASTRO_GROUP	f69v	f69v.2	A3:G048	ASTRO_A3:G048	A3:G048	F69_MIDDLE_WHEEL_NS	Etikettsegment 8 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U685	ASTRO_GROUP	f69v	f69v.2	A3:G049	ASTRO_A3:G049	A3:G049	F69_MIDDLE_WHEEL_NS	Etikettsegment 9 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U686	ASTRO_GROUP	f69v	f69v.2	A3:G050	ASTRO_A3:G050	A3:G050	F69_MIDDLE_WHEEL_NS	Etikettsegment 10 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U687	ASTRO_GROUP	f69v	f69v.2	A3:G051	ASTRO_A3:G051	A3:G051	F69_MIDDLE_WHEEL_NS	Etikettsegment 11 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U688	ASTRO_GROUP	f69v	f69v.2	A3:G052	ASTRO_A3:G052	A3:G052	F69_MIDDLE_WHEEL_NS	Etikettsegment 12 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U689	ASTRO_GROUP	f69v	f69v.2	A3:G053	ASTRO_A3:G053	A3:G053	F69_MIDDLE_WHEEL_NS	Etikettsegment 13 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U690	ASTRO_GROUP	f69v	f69v.2	A3:G054	ASTRO_A3:G054	A3:G054	F69_MIDDLE_WHEEL_NS	Etikettsegment 14 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U691	ASTRO_GROUP	f69v	f69v.2	A3:G055	ASTRO_A3:G055	A3:G055	F69_MIDDLE_WHEEL_NS	Etikettsegment 15 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U692	ASTRO_GROUP	f69v	f69v.2	A3:G056	ASTRO_A3:G056	A3:G056	F69_MIDDLE_WHEEL_NS	Etikettsegment 16 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U693	ASTRO_GROUP	f69v	f69v.2	A3:G057	ASTRO_A3:G057	A3:G057	F69_MIDDLE_WHEEL_NS	Etikettsegment 17 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U694	ASTRO_GROUP	f69v	f69v.2	A3:G058	ASTRO_A3:G058	A3:G058	F69_MIDDLE_WHEEL_NS	Etikettsegment 18 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U695	ASTRO_GROUP	f69v	f69v.2	A3:G059	ASTRO_A3:G059	A3:G059	F69_MIDDLE_WHEEL_NS	Etikettsegment 19 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U696	ASTRO_GROUP	f69v	f69v.2	A3:G060	ASTRO_A3:G060	A3:G060	F69_MIDDLE_WHEEL_NS	Etikettsegment 20 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U697	ASTRO_GROUP	f69v	f69v.2	A3:G061	ASTRO_A3:G061	A3:G061	F69_MIDDLE_WHEEL_NS	Etikettsegment 21 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U698	ASTRO_GROUP	f69v	f69v.2	A3:G062	ASTRO_A3:G062	A3:G062	F69_MIDDLE_WHEEL_NS	Etikettsegment 22 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U699	ASTRO_GROUP	f69v	f69v.2	A3:G063	ASTRO_A3:G063	A3:G063	F69_MIDDLE_WHEEL_NS	Etikettsegment 23 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U700	ASTRO_GROUP	f69v	f69v.2	A3:G064	ASTRO_A3:G064	A3:G064	F69_MIDDLE_WHEEL_NS	Etikettsegment 24 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U701	ASTRO_GROUP	f69v	f69v.2	A3:G065	ASTRO_A3:G065	A3:G065	F69_MIDDLE_WHEEL_NS	Etikettsegment 25 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U702	ASTRO_GROUP	f69v	f69v.2	A3:G066	ASTRO_A3:G066	A3:G066	F69_MIDDLE_WHEEL_NS	Etikettsegment 26 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U703	ASTRO_GROUP	f69v	f69v.2	A3:G067	ASTRO_A3:G067	A3:G067	F69_MIDDLE_WHEEL_NS	Etikettsegment 27 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U704	ASTRO_GROUP	f69v	f69v.2	A3:G068	ASTRO_A3:G068	A3:G068	F69_MIDDLE_WHEEL_NS	Etikettsegment 28 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U705	ASTRO_GROUP	f69v	f69v.2	A3:G069	ASTRO_A3:G069	A3:G069	F69_MIDDLE_WHEEL_NS	Etikettsegment 29 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U706	ASTRO_GROUP	f69v	f69v.2	A3:G070	ASTRO_A3:G070	A3:G070	F69_MIDDLE_WHEEL_NS	Etikettsegment 30 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U707	ASTRO_GROUP	f69v	f69v.2	A3:G071	ASTRO_A3:G071	A3:G071	F69_MIDDLE_WHEEL_NS	Etikettsegment 31 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U708	ASTRO_GROUP	f69v	f69v.2	A3:G072	ASTRO_A3:G072	A3:G072	F69_MIDDLE_WHEEL_NS	Etikettsegment 32 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U709	ASTRO_GROUP	f69v	f69v.2	A3:G073	ASTRO_A3:G073	A3:G073	F69_MIDDLE_WHEEL_NS	Etikettsegment 33 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U710	ASTRO_GROUP	f69v	f69v.2	A3:G074	ASTRO_A3:G074	A3:G074	F69_MIDDLE_WHEEL_NS	Etikettsegment 34 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U711	ASTRO_GROUP	f69v	f69v.2	A3:G075	ASTRO_A3:G075	A3:G075	F69_MIDDLE_WHEEL_NS	Etikettsegment 35 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U712	ASTRO_GROUP	f69v	f69v.2	A3:G076	ASTRO_A3:G076	A3:G076	F69_MIDDLE_WHEEL_NS	Etikettsegment 36 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U713	ASTRO_GROUP	f69v	f69v.2	A3:G077	ASTRO_A3:G077	A3:G077	F69_MIDDLE_WHEEL_NS	Etikettsegment 37 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U714	ASTRO_GROUP	f69v	f69v.2	A3:G078	ASTRO_A3:G078	A3:G078	F69_MIDDLE_WHEEL_NS	Etikettsegment 38 am lokalen Bildplatz	f69v.2: Wetterzustand am Wolken-/Wellenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U715	ASTRO_GROUP	f69v	f69v.3	A3:G079	ASTRO_A3:G079	A3:G079	F69_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f69v.3: Tageslicht und Arbeitszustand am Strahlenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U716	ASTRO_GROUP	f69v	f69v.3	A3:G080	ASTRO_A3:G080	A3:G080	F69_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f69v.3: Tageslicht und Arbeitszustand am Strahlenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U717	ASTRO_GROUP	f69v	f69v.3	A3:G081	ASTRO_A3:G081	A3:G081	F69_RIGHT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f69v.3: Tageslicht und Arbeitszustand am Strahlenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U718	ASTRO_GROUP	f69v	f69v.3	A3:G082	ASTRO_A3:G082	A3:G082	F69_RIGHT_WHEEL_NS	Etikettsegment 4 am lokalen Bildplatz	f69v.3: Tageslicht und Arbeitszustand am Strahlenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U719	ASTRO_GROUP	f69v	f69v.3	A3:G083	ASTRO_A3:G083	A3:G083	F69_RIGHT_WHEEL_NS	Etikettsegment 5 am lokalen Bildplatz	f69v.3: Tageslicht und Arbeitszustand am Strahlenrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
