source_index	page	locus	section	language	hand	entry_id	paragraph_start	word_count	hierarchy_rows	extreme_gap_count	extreme_gap_positions	soft_break_count	soft_break_positions	high_break_count	high_break_positions	right_restart_count	right_restart_positions	right_restart_initials	boundary_classes	raw_eva	layout_aware_eva	candidate_segment_count	candidate_segments
2366	f85r1	f85r1.27	T	B	2	f85r1:E07	0	9	0	0		0		0		0				ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg	ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg	1	ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg
2367	f85r1	f85r1.28	T	B	2	f85r1:E08	1	11	0	0		0		0		0				kchedar yteol okchdy qekedy otor odor ar chedy otechdy dal cphedy	kchedar yteol okchdy qekedy otor odor ar chedy otechdy dal cphedy	1	kchedar yteol okchdy qekedy otor odor ar chedy otechdy dal cphedy
2368	f85r1	f85r1.29	T	B	2	f85r1:E08	0	13	0	0		0		0		0				oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam	oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam	1	oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam
2369	f85r1	f85r1.30	T	B	2	f85r1:E08	0	10	0	0		0		0		0				dorchdy oraiin okeder chcthy okedy chdy chdy otal otchdy otalom	dorchdy oraiin okeder chcthy okedy chdy chdy otal otchdy otalom	1	dorchdy oraiin okeder chcthy okedy chdy chdy otal otchdy otalom
2370	f85r1	f85r1.31	T	B	2	f85r1:E09	1	12	0	0		0		0		0				podaiin shdar ypchdar dar ypchdy qopol dar keshar dchdal chol air y	podaiin shdar ypchdar dar ypchdy qopol dar keshar dchdal chol air y	1	podaiin shdar ypchdar dar ypchdy qopol dar keshar dchdal chol air y
2371	f85r1	f85r1.32	T	B	2	f85r1:E09	0	12	0	0		0		0		0				ytor chol shdy tody qotchdy otchol chees or eeodaiin or aral olkam	ytor chol shdy tody qotchdy otchol chees or eeodaiin or aral olkam	1	ytor chol shdy tody qotchdy otchol chees or eeodaiin or aral olkam
2372	f85r1	f85r1.33	T	B	2	f85r1:E09	0	11	0	0		0		0		0				raraiiin shey osaiin otar ytar otedy or aiin otar olar olkeedy	raraiiin shey osaiin otar ytar otedy or aiin otar olar olkeedy	1	raraiiin shey osaiin otar ytar otedy or aiin otar olar olkeedy
2373	f85r1	f85r1.34	T	B	2	f85r1:E09	0	10	0	0		0		0		0				ysheedy ksheey qokor or chod lkchedy qotody qokar shty otarar	ysheedy ksheey qokor or chod lkchedy qotody qokar shty otarar	1	ysheedy ksheey qokor or chod lkchedy qotody qokar shty otarar
2374	f85r1	f85r1.35	T	B	2	f85r1:E09	0	6	0	0		0		0		0				s ar chedar olpchdy otol otchedy	s ar chedar olpchdy otol otchedy	1	s ar chedar olpchdy otol otchedy
2375	f85r2	f85r2.2	C	B	2	f85r2:E01	1	5	0	0		0		0		0				sain or or aiin opchdy	sain or or aiin opchdy	1	sain or or aiin opchdy
2376	f85r2	f85r2.3	C	B	2	f85r2:E01	0	5	0	0		0		0		0				qotor sheedy shodaiin olfar ary	qotor sheedy shodaiin olfar ary	1	qotor sheedy shodaiin olfar ary
2377	f85r2	f85r2.4	C	B	2	f85r2:E01	0	5	0	0		0		0		0				dair sheo oraiin chol daiin	dair sheo oraiin chol daiin	1	dair sheo oraiin chol daiin
2378	f85r2	f85r2.5	C	B	2	f85r2:E01	0	3	0	0		0		0		0				ockhdar olkar shoral	ockhdar olkar shoral	1	ockhdar olkar shoral
2379	f85r2	f85r2.6	C	B	2	f85r2:E01	0	1	0	0		0		0		0				roseer	roseer	1	roseer
2380	f85r2	f85r2.7	C	B	2	f85r2:E02	1	5	0	0		0		0		0				pchedeey olkey qokedy sheos fcheey	pchedeey olkey qokedy sheos fcheey	1	pchedeey olkey qokedy sheos fcheey
2381	f85r2	f85r2.8	C	B	2	f85r2:E02	0	6	0	0		0		0		0				otchedy chotey qocthey oteey ol oloqorain	otchedy chotey qocthey oteey ol oloqorain	1	otchedy chotey qocthey oteey ol oloqorain
2382	f85r2	f85r2.9	C	B	2	f85r2:E02	0	6	0	0		0		0		0				daiin qotaiin tchedy otedy qotchdy chckhey	daiin qotaiin tchedy otedy qotchdy chckhey	1	daiin qotaiin tchedy otedy qotchdy chckhey
2383	f85r2	f85r2.10	C	B	2	f85r2:E02	0	6	0	0		0		0		0				ytchedy qodar qotedar qokar qotchd qotom	ytchedy qodar qotedar qokar qotchd qotom	1	ytchedy qodar qotedar qokar qotchd qotom
2384	f85r2	f85r2.11	C	B	2	f85r2:E02	0	4	0	0		0		0		0				soiis aiin shedaiin chokm	soiis aiin shedaiin chokm	1	soiis aiin shedaiin chokm
2385	f85r2	f85r2.12	C	B	2	f85r2:E03	1	4	0	0		0		0		0				otchs shedor chey sorain	otchs shedor chey sorain	1	otchs shedor chey sorain
2386	f85r2	f85r2.13	C	B	2	f85r2:E03	0	5	0	0		0		0		0				or shedy tedy sodaiiin chy	or shedy tedy sodaiiin chy	1	or shedy tedy sodaiiin chy
2387	f85r2	f85r2.14	C	B	2	f85r2:E03	0	4	0	0		0		0		0				ytedar chzs aiin arody	ytedar chzs aiin arody	1	ytedar chzs aiin arody
2388	f85r2	f85r2.15	C	B	2	f85r2:E03	0	5	0	0		0		0		0				ypshedy dar chedy or am	ypshedy dar chedy or am	1	ypshedy dar chedy or am
2389	f85r2	f85r2.16	C	B	2	f85r2:E03	0	5	0	0		0		0		0				oteey qodaiin odain an chey	oteey qodaiin odain an chey	1	oteey qodaiin odain an chey
2390	f85r2	f85r2.17	C	B	2	f85r2:E03	0	3	0	0		0		0		0				orar oldar ain	orar oldar ain	1	orar oldar ain
2391	f85r2	f85r2.18	C	B	2	f85r2:E04	1	5	0	0		0		0		0				okees olaiin qokal chdy sary	okees olaiin qokal chdy sary	1	okees olaiin qokal chdy sary
2392	f85r2	f85r2.19	C	B	2	f85r2:E04	0	5	0	0		0		0		0				qokshedy qodain chckhy ykeedy chedy	qokshedy qodain chckhy ykeedy chedy	1	qokshedy qodain chckhy ykeedy chedy
2393	f85r2	f85r2.20	C	B	2	f85r2:E04	0	8	0	0		0		0		0				or aiin ckheda or ain olchey qokal shedy	or aiin ckheda or ain olchey qokal shedy	1	or aiin ckheda or ain olchey qokal shedy
2394	f85r2	f85r2.21	C	B	2	f85r2:E04	0	5	0	0		0		0		0				qokeody qoekedy dody shedy qodaiin	qokeody qoekedy dody shedy qodaiin	1	qokeody qoekedy dody shedy qodaiin
2395	f85r2	f85r2.22	C	B	2	f85r2:E04	0	8	0	0		0		0		0				los ar shedy qokshey qosey or aiin og	los ar shedy qokshey qosey or aiin og	1	los ar shedy qokshey qosey or aiin og
2396	f85r2	f85r2.23	C	B	2	f85r2:E04	0	5	0	0		0		0		0				ol lcheol chol ol sheoly	ol lcheol chol ol sheoly	1	ol lcheol chol ol sheoly
2397	fros	fRos.39	C	B	4	fros:E01	1	3	0	0		0		0		0				kechy qolchedar ar	kechy qolchedar ar	1	kechy qolchedar ar
2398	fros	fRos.40	C	B	4	fros:E01	0	3	0	0		0		0		0				otedy chdaiin oty	otedy chdaiin oty	1	otedy chdaiin oty
2399	fros	fRos.137	C	B	4	fros:E02	1	3	0	0		0		0		0				otam opchody oteey	otam opchody oteey	1	otam opchody oteey
2400	fros	fRos.138	C	B	4	fros:E03	1	5	0	0		0		0		0				opar chepchey oteedy olaiin osshy	opar chepchey oteedy olaiin osshy	1	opar chepchey oteedy olaiin osshy
2401	fros	fRos.139	C	B	4	fros:E04	1	4	0	0		0		0		0				tol ofar chefaiin ol	tol ofar chefaiin ol	1	tol ofar chefaiin ol
2402	fros	fRos.140	C	B	4	fros:E04	0	3	0	0		0		0		0				okchy qokedy qokedy	okchy qokedy qokedy	1	okchy qokedy qokedy
2403	fros	fRos.141	C	B	4	fros:E04	0	5	0	0		0		0		0				tol teoor o l chekor	tol teoor o l chekor	1	tol teoor o l chekor
2404	fros	fRos.142	C	B	4	fros:E05	1	3	0	0		0		0		0				okar olchety daiin	okar olchety daiin	1	okar olchety daiin
2405	fros	fRos.143	C	B	4	fros:E05	0	4	0	0		0		0		0				okdy qokcho chfady oro	okdy qokcho chfady oro	1	okdy qokcho chfady oro
2406	fros	fRos.144	C	B	4	fros:E05	0	4	0	0		0		0		0				okeechy okol sheeo tolfchd	okeechy okol sheeo tolfchd	1	okeechy okol sheeo tolfchd
2407	fros	fRos.145	C	B	4	fros:E05	0	2	0	0		0		0		0				saiir shodaiin	saiir shodaiin	1	saiir shodaiin
2408	f86v4	f86v4.5	C	B	2	f86v4:E01	1	9	1	1	4	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	pcheodar oedy qokeol qoeol oqokeol dar ol olair am	pcheodar oedy qokeol qoeol ⟨LAYOUT_INTERRUPTION?⟩ oqokeol dar ol olair am	1	pcheodar oedy qokeol qoeol oqokeol dar ol olair am
2409	f86v4	f86v4.6	C	B	2	f86v4:E01	0	13	0	0		0		0		0				ycheoltar ol ol sheey qokey or aiin sheeor sar al ol sheey qockheey	ycheoltar ol ol sheey qokey or aiin sheeor sar al ol sheey qockheey	1	ycheoltar ol ol sheey qokey or aiin sheeor sar al ol sheey qockheey
2410	f86v4	f86v4.7	C	B	2	f86v4:E01	0	12	0	0		0		0		0				tol sh s or aiin ol keeod lcheody okedy qokeody qoain a	tol sh s or aiin ol keeod lcheody okedy qokeody qoain a	1	tol sh s or aiin ol keeod lcheody okedy qokeody qoain a
2411	f86v4	f86v4.8	C	B	2	f86v4:E01	0	11	0	0		0		0		0				daiin ol keedy otar olshedy okol aiin okal cheockhy shoy daiin	daiin ol keedy otar olshedy okol aiin okal cheockhy shoy daiin	1	daiin ol keedy otar olshedy okol aiin okal cheockhy shoy daiin
2412	f86v4	f86v4.9	C	B	2	f86v4:E01	0	4	0	0		0		0		0				dar oleey ol yy	dar oleey ol yy	1	dar oleey ol yy
2413	f86v6	f86v6.1	T	B	2	f86v6:E01	1	10	0	0		0		0		0				pcheypchdar opory ches aiin ofy chedy otedalol orairody qotchdaiin qopy	pcheypchdar opory ches aiin ofy chedy otedalol orairody qotchdaiin qopy	1	pcheypchdar opory ches aiin ofy chedy otedalol orairody qotchdaiin qopy
2414	f86v6	f86v6.2	T	B	2	f86v6:E01	0	12	0	0		0		0		0				ochody chol chey qotchdy kchdy qopchd chpchy qopchy qoky chedy qokol lray	ochody chol chey qotchdy kchdy qopchd chpchy qopchy qoky chedy qokol lray	1	ochody chol chey qotchdy kchdy qopchd chpchy qopchy qoky chedy qokol lray
2415	f86v6	f86v6.3	T	B	2	f86v6:E01	0	12	0	0		0		0		0				qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin	qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin	1	qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin
2416	f86v6	f86v6.4	T	B	2	f86v6:E01	0	13	0	0		0		0		0				dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	1	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam
2417	f86v6	f86v6.5	T	B	2	f86v6:E01	0	12	0	0		0		0		0				tar lol chol olkar daiin chear or otshey qokar opchey taiky qotar	tar lol chol olkar daiin chear or otshey qokar opchey taiky qotar	1	tar lol chol olkar daiin chear or otshey qokar opchey taiky qotar
2418	f86v6	f86v6.6	T	B	2	f86v6:E01	0	12	0	0		0		0		0				daiin sheol keear or chedy ar sheeeb qotain odaiin olkeshar qokar or	daiin sheol keear or chedy ar sheeeb qotain odaiin olkeshar qokar or	1	daiin sheol keear or chedy ar sheeeb qotain odaiin olkeshar qokar or
2419	f86v6	f86v6.7	T	B	2	f86v6:E01	0	15	0	0		0		0		0				qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	1	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy
2420	f86v6	f86v6.8	T	B	2	f86v6:E01	0	11	0	0		0		0		0				ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy ltchedy dar	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy ltchedy dar	1	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy ltchedy dar
2421	f86v6	f86v6.9	T	B	2	f86v6:E01	0	11	0	0		0		0		0				dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	1	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin
2422	f86v6	f86v6.10	T	B	2	f86v6:E01	0	11	0	0		0		0		0				sarar ykaiin soldam sheol qckhy dalor olaiin olkaiin qodar o y	sarar ykaiin soldam sheol qckhy dalor olaiin olkaiin qodar o y	1	sarar ykaiin soldam sheol qckhy dalor olaiin olkaiin qodar o y
2423	f86v6	f86v6.11	T	B	2	f86v6:E01	0	11	0	0		0		0		0				qokaiin olkeey qokeor or cheeaiin yteedy qoko lchdol or chcphar ar	qokaiin olkeey qokeor or cheeaiin yteedy qoko lchdol or chcphar ar	1	qokaiin olkeey qokeor or cheeaiin yteedy qoko lchdol or chcphar ar
2424	f86v6	f86v6.12	T	B	2	f86v6:E01	0	4	0	0		0		0		0				ykeealor qokal otar ykairolky	ykeealor qokal otar ykairolky	1	ykeealor qokal otar ykairolky
2425	f86v6	f86v6.13	T	B	2	f86v6:E02	1	9	0	0		0		0		0				oly qopaiin yfchdy cpholkaiin cholfchy qopar aroiiin opchedy opoly	oly qopaiin yfchdy cpholkaiin cholfchy qopar aroiiin opchedy opoly	1	oly qopaiin yfchdy cpholkaiin cholfchy qopar aroiiin opchedy opoly
2426	f86v6	f86v6.14	T	B	2	f86v6:E02	0	12	0	0		0		0		0				ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	1	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain
2427	f86v6	f86v6.15	T	B	2	f86v6:E02	0	11	0	0		0		0		0				shol shotaiin shckhor olaiin chdy qokain odaiiin cheor ol kaiin chey	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor ol kaiin chey	1	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor ol kaiin chey
2428	f86v6	f86v6.16	T	B	2	f86v6:E02	0	10	0	0		0		0		0				taiin okaiin qokaiin ykeey otain chey okam qokar qokain okaiin	taiin okaiin qokaiin ykeey otain chey okam qokar qokain okaiin	1	taiin okaiin qokaiin ykeey otain chey okam qokar qokain okaiin
2429	f86v6	f86v6.17	T	B	2	f86v6:E02	0	13	0	0		0		0		0				par or aiin dar aiiin qckhear shoy qotedy opchdy olain ar alkar am	par or aiin dar aiiin qckhear shoy qotedy opchdy olain ar alkar am	1	par or aiin dar aiiin qckhear shoy qotedy opchdy olain ar alkar am
2430	f86v6	f86v6.18	T	B	2	f86v6:E02	0	11	0	0		0		0		0				ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	1	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam
2431	f86v6	f86v6.19	T	B	2	f86v6:E02	0	7	0	0		0		0		0				pol sheopchey pchecfhey or aiiin qokaiin cholkar	pol sheopchey pchecfhey or aiiin qokaiin cholkar	1	pol sheopchey pchecfhey or aiiin qokaiin cholkar
2432	f86v6	f86v6.20	T	B	2	f86v6:E03	1	10	0	0		0		0		0				pdaiiiy otol podaiin ocphey opchor olkshed qofod opdaiin odar dairody	pdaiiiy otol podaiin ocphey opchor olkshed qofod opdaiin odar dairody	1	pdaiiiy otol podaiin ocphey opchor olkshed qofod opdaiin odar dairody
2433	f86v6	f86v6.21	T	B	2	f86v6:E03	0	12	0	0		0		0		0				oreeey lkeeor daiin olteody tar otyteeodaiin yty sheey tar ar am ody	oreeey lkeeor daiin olteody tar otyteeodaiin yty sheey tar ar am ody	1	oreeey lkeeor daiin olteody tar otyteeodaiin yty sheey tar ar am ody
2434	f86v6	f86v6.22	T	B	2	f86v6:E03	0	11	0	0		0		0		0				lshechy tshy qokeedy kain ytaiin chees tairoar qotar tay d amom	lshechy tshy qokeedy kain ytaiin chees tairoar qotar tay d amom	1	lshechy tshy qokeedy kain ytaiin chees tairoar qotar tay d amom
2435	f86v6	f86v6.23	T	B	2	f86v6:E03	0	13	0	0		0		0		0				qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	1	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar
2436	f86v6	f86v6.24	T	B	2	f86v6:E03	0	13	0	0		0		0		0				chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly	chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly	1	chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly
2437	f86v6	f86v6.25	T	B	2	f86v6:E03	0	10	0	0		0		0		0				yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram	yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram	1	yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram
2438	f86v6	f86v6.26	T	B	2	f86v6:E03	0	10	0	0		0		0		0				saiin shor shekaiin chedy cholkeog qokchy orchcthy olteedydar otar aim	saiin shor shekaiin chedy cholkeog qokchy orchcthy olteedydar otar aim	1	saiin shor shekaiin chedy cholkeog qokchy orchcthy olteedydar otar aim
2439	f86v6	f86v6.27	T	B	2	f86v6:E03	0	12	0	0		0		0		0				alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy	alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy	1	alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy
2440	f86v6	f86v6.28	T	B	2	f86v6:E03	0	14	0	0		0		0		0				qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy	qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy	1	qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy
2441	f86v6	f86v6.29	T	B	2	f86v6:E03	0	10	0	0		0		0		0				dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	1	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin
2442	f86v6	f86v6.30	T	B	2	f86v6:E04	1	9	0	0		0		0		0				polkeey tshed qopchey paroiin chefchy qopar qopchedy qopydaiin qopary	polkeey tshed qopchey paroiin chefchy qopar qopchedy qopydaiin qopary	1	polkeey tshed qopchey paroiin chefchy qopar qopchedy qopydaiin qopary
2443	f86v6	f86v6.31	T	B	2	f86v6:E04	0	11	0	0		0		0		0				dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	1	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom
2444	f86v6	f86v6.32	T	B	2	f86v6:E04	0	12	0	0		0		0		0				qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	1	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am
2445	f86v6	f86v6.33	T	B	2	f86v6:E04	0	13	0	0		0		0		0				dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	1	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g
2446	f86v6	f86v6.34	T	B	2	f86v6:E04	0	12	0	0		0		0		0				soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	1	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin
2447	f86v6	f86v6.35	T	B	2	f86v6:E04	0	11	0	0		0		0		0				sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	1	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol
2448	f86v6	f86v6.36	T	B	2	f86v6:E04	0	10	0	0		0		0		0				dairal daiin qokar chol tal cthdy qokeey lkaiin olkaiin araiin	dairal daiin qokar chol tal cthdy qokeey lkaiin olkaiin araiin	1	dairal daiin qokar chol tal cthdy qokeey lkaiin olkaiin araiin
2449	f86v6	f86v6.37	T	B	2	f86v6:E04	0	11	0	0		0		0		0				lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	1	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo
2450	f86v6	f86v6.38	T	B	2	f86v6:E04	0	10	0	0		0		0		0				poiin otal kal toror olaiin okeockhey olkeey qoedy lkaiin oltam	poiin otal kal toror olaiin okeockhey olkeey qoedy lkaiin oltam	1	poiin otal kal toror olaiin okeockhey olkeey qoedy lkaiin oltam
2451	f86v6	f86v6.39	T	B	2	f86v6:E04	0	12	0	0		0		0		0				y aiin dar otol qokain qoky lkor dal oraiin cheoty qotaiin olkam	y aiin dar otol qokain qoky lkor dal oraiin cheoty qotaiin olkam	1	y aiin dar otol qokain qoky lkor dal oraiin cheoty qotaiin olkam
2452	f86v6	f86v6.40	T	B	2	f86v6:E04	0	12	0	0		0		0		0				daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky	1	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky
2453	f86v6	f86v6.41	T	B	2	f86v6:E04	0	9	0	0		0		0		0				qokaiin octhy oltchey qotal lkalol sheol qotaiin ytain ytody	qokaiin octhy oltchey qotal lkalol sheol qotaiin ytain ytody	1	qokaiin octhy oltchey qotal lkalol sheol qotaiin ytain ytody
2454	f86v6	f86v6.42	T	B	2	f86v6:E04	0	10	0	0		0		0		0				otaiin qokain otal otal lt al lkar chdy qotol qokain	otaiin qokain otal otal lt al lkar chdy qotol qokain	1	otaiin qokain otal otal lt al lkar chdy qotol qokain
2455	f86v6	f86v6.43	T	B	2	f86v6:E04	0	9	0	0		0		0		0				qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	1	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan
2456	f86v6	f86v6.44	T	B	2	f86v6:E04	0	10	0	0		0		0		0				shor qoky chorolk chokaiin qoal kaiin qoaiin or aiiin ykedy	shor qoky chorolk chokaiin qoal kaiin qoaiin or aiiin ykedy	1	shor qoky chorolk chokaiin qoal kaiin qoaiin or aiiin ykedy
2457	f86v6	f86v6.45	T	B	2	f86v6:E04	0	8	0	0		0		0		0				paiin otar otolkshy qokshey ar otalky chear aiodam	paiin otar otolkshy qokshey ar otalky chear aiodam	1	paiin otar otolkshy qokshey ar otalky chear aiodam
2458	f86v5	f86v5.1	T	B	2	f86v5:E01	1	13	0	0		0		0		0				pshdal choky sheody lfchy fyshey qoty opy ypar o raiin ytor aiin opy	pshdal choky sheody lfchy fyshey qoty opy ypar o raiin ytor aiin opy	1	pshdal choky sheody lfchy fyshey qoty opy ypar o raiin ytor aiin opy
2459	f86v5	f86v5.2	T	B	2	f86v5:E01	0	12	0	0		0		0		0				losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam	losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam	1	losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam
2460	f86v5	f86v5.3	T	B	2	f86v5:E01	0	9	0	0		0		0		0				shedy chdy qokar okeeey sheokaiin cheoky oteeodail otaiin otain	shedy chdy qokar okeeey sheokaiin cheoky oteeodail otaiin otain	1	shedy chdy qokar okeeey sheokaiin cheoky oteeodail otaiin otain
2461	f86v5	f86v5.4	T	B	2	f86v5:E01	0	11	0	0		0		0		0				ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	1	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am
2462	f86v5	f86v5.5	T	B	2	f86v5:E01	0	11	0	0		0		0		0				daiin or otol otshey otal olkey chcthody ytar dal ar okary	daiin or otol otshey otal olkey chcthody ytar dal ar okary	1	daiin or otol otshey otal olkey chcthody ytar dal ar okary
2463	f86v5	f86v5.6	T	B	2	f86v5:E01	0	7	0	0		0		0		0				olkeedy shety ytar ytaiin shdam araiiin ytaiin	olkeedy shety ytar ytaiin shdam araiiin ytaiin	1	olkeedy shety ytar ytaiin shdam araiiin ytaiin
2464	f86v5	f86v5.7	T	B	2	f86v5:E02	1	9	0	0		0		0		0				pdaiin qoteedy opchey qopor otol kshdy qopcheey shdar fchcfhy	pdaiin qoteedy opchey qopor otol kshdy qopcheey shdar fchcfhy	1	pdaiin qoteedy opchey qopor otol kshdy qopcheey shdar fchcfhy
2465	f86v5	f86v5.8	T	B	2	f86v5:E02	0	11	0	0		0		0		0				octhal shckhy otshey opor shey tor ar otar aiin chdy tarcheeg	octhal shckhy otshey opor shey tor ar otar aiin chdy tarcheeg	1	octhal shckhy otshey opor shey tor ar otar aiin chdy tarcheeg
2466	f86v5	f86v5.9	T	B	2	f86v5:E02	0	12	0	0		0		0		0				lkaiiin otain r al ykain chaiin y tal ykaiin otal ar alkam	lkaiiin otain r al ykain chaiin y tal ykaiin otal ar alkam	1	lkaiiin otain r al ykain chaiin y tal ykaiin otal ar alkam
2467	f86v5	f86v5.10	T	B	2	f86v5:E02	0	11	0	0		0		0		0				ykar olkal kar shedy shor qokar chor or ykaiin otam ytam	ykar olkal kar shedy shor qokar chor or ykaiin otam ytam	1	ykar olkal kar shedy shor qokar chor or ykaiin otam ytam
2468	f86v5	f86v5.11	T	B	2	f86v5:E02	0	10	0	0		0		0		0				taral okar octhey sal kaiin ytal chey otal aiiin olkam	taral okar octhey sal kaiin ytal chey otal aiiin olkam	1	taral okar octhey sal kaiin ytal chey otal aiiin olkam
2469	f86v5	f86v5.12	T	B	2	f86v5:E03	1	11	0	0		0		0		0				poraiiidy otshs al ar shey tair sheody qopchesy lfar air amod	poraiiidy otshs al ar shey tair sheody qopchesy lfar air amod	1	poraiiidy otshs al ar shey tair sheody qopchesy lfar air amod
