page	locus	source_page	source_locus	old_locus	code	continuation	transcription	word_count	clean_text	raw_text	section	language	hand
f72r2	f72r2.6	f72r2	f72r2.6	f72r2.R1.1	@Cc	-	U	38	otair otees oteos aiin okeo daiin okchy cheo keodal chol okeol olcthhy oteeykeeytey okalaiin okalchal chey o kee daiin otar al chotaiin otechy qoeeeor ckhal chekaiin otaiin chy d r aiin al y cho chekaiin okeda qokeodal saiin	otair.otees.oteos.aiin.okeo,daiin.okchy.cheo,keodal,chol.okeol.olcthhy.oteeykeeytey.okalaiin.okalchal,chey-<!�>???.o.kee?.daiin.otar,al.chotaiin.otechy.qoeeeor.ckhal.chekaiin.otaiin,chy.d,r,aiin,al.y.cho.chekaiin.okeda?.<!�>qokeodal.saiin<!:><$>	Z		
f72r2	f72r2.7	f72r2	f72r2.7	f72r2.S1.1	@Lz	-	U	2	otar aldy	otar,aldy<$>	Z		
f72r2	f72r2.8	f72r2	f72r2.8	f72r2.S1.2	&Lz	-	U	1	okalar	okalar<$>	Z		
f72r2	f72r2.9	f72r2	f72r2.9	f72r2.S1.3	&Lz	-	U	1	okal	okal<$>	Z		
f72r2	f72r2.10	f72r2	f72r2.10	f72r2.S1.4	&Lz	-	U	1	okaly	okaly<$>	Z		
f72r2	f72r2.11	f72r2	f72r2.11	f72r2.S1.5	&Lz	-	U	1	okal	okal<$>	Z		
f72r2	f72r2.12	f72r2	f72r2.12	f72r2.S1.6	&Lz	-	U	2	okeey ary	okeey.ary<$>	Z		
f72r2	f72r2.13	f72r2	f72r2.13	f72r2.S1.7	&Lz	-	U	1	oteeary	oteeary<$>	Z		
f72r2	f72r2.14	f72r2	f72r2.14	f72r2.S1.8	&Lz	-	U	2	otair dy	otair,dy<$>	Z		
f72r2	f72r2.15	f72r2	f72r2.15	f72r2.S1.9	&Lz	-	U	1	okaischag	okaischag<$>	Z		
f72r2	f72r2.16	f72r2	f72r2.16	f72r2.S1.10	&Lz	-	U	1	okeal	okeal<$>	Z		
f72r2	f72r2.17	f72r2	f72r2.17	f72r2.S1.11	&Lz	-	U	1	otas	otas,&A~;<$>	Z		
f72r2	f72r2.18	f72r2	f72r2.18	f72r2.S1.12	&Lz	-	U	1	okaly	okaly<$>	Z		
f72r2	f72r2.19	f72r2	f72r2.19	f72r2.S1.13	&Lz	-	U	1	orary	orary<$>	Z		
f72r2	f72r2.20	f72r2	f72r2.20	f72r2.S1.15	&Lz	-	U	1	okyd	okyd<$>	Z		
f72r2	f72r2.21	f72r2	f72r2.21	f72r2.S1.16	&Lz	-	U	2	otal am	otal,am<$>	Z		
f72r2	f72r2.22	f72r2	f72r2.22	f72r2.R2.1	@Cc	-	U	26	oteey tey teodal chokaly ol cheol aiin oteodaiin shokal o tey otaiin otaly dal okaly dal hdy eteeey okcil shey qoteeody sheocthy chotal chees otoees aiin	oteey.tey.teodal.chokaly.ol,cheol,???aiin.oteodaiin.shokal.o,tey.otaiin.otaly,dal.okaly.dal?hdy.&Cs;eteeey.okcil.shey.qoteeody.sheocthy.chotal.chees-<!:>otoees.aiin<|>	Z		
f72r2	f72r2.23	f72r2	f72r2.23	f72r2.S2.1	@Lz	-	U	1	otal	otal<$>	Z		
f72r2	f72r2.24	f72r2	f72r2.24	f72r2.S2.2	&Lz	-	U	1	salal	salal<$>	Z		
f72r2	f72r2.25	f72r2	f72r2.25	f72r2.S2.3	&Lz	-	U	2	o kam	o?kam<$>	Z		
f72r2	f72r2.26	f72r2	f72r2.26	f72r2.S2.4	&Lz	-	U	1	otalshy	otalshy<$>	Z		
f72r2	f72r2.27	f72r2	f72r2.27	f72r2.S2.5	&Lz	-	U	1	okaldy	okaldy<$>	Z		
f72r2	f72r2.28	f72r2	f72r2.28	f72r2.S2.6	&Lz	-	U	1	chasar	chasar<$>	Z		
f72r2	f72r2.29	f72r2	f72r2.29	f72r2.S2.7	&Lz	-	U	1	otam	otam<$>	Z		
f72r2	f72r2.30	f72r2	f72r2.30	f72r2.S2.8	&Lz	-	U	2	ain aly	ain,aly<$>	Z		
f72r2	f72r2.31	f72r2	f72r2.31	f72r2.S2.9	&Lz	-	U	2	okar cham	okar,cham<$>	Z		
f72r2	f72r2.32	f72r2	f72r2.32	f72r2.R3.1	@Cc	-	U	16	y otoar air aloy okaiin otees chs chchs al aly kaly dar otchey okaiin olaiin ch	y<!+90>.otoar.air,aloy.okaiin.otees.chs.chchs,al,aly.kaly.dar.otchey.okaiin.olaiin.ch<!-90>.<$>	Z		
f72r3	f72r3.1	f72r3	f72r3.1	f72r3.R1.1	@Cc	-	U	47	okeey chekey okeo ykeey chedaiin okeeol cheeor chocthar ar oteody oteedy okeolaiin oteey okarar sheol al alaiiin okeos alaiin okos o keodar okee sar aiin chekacthy chakees oteedy chekar okar oly ches os oiin okeeey cheey ches okeody cheal dy shocthy chot y eeeoly eol sheey chorain	ok<!�>eey.chekey.okeo.ykeey.chedaiin.okeeol.cheeor.chocthar.ar.oteody.oteedy.okeolaiin.oteey.okarar<!�>-<!:>sheol.al.alaiiin.okeos.alaiin.okos.o.keodar.okee.sar.aiin.chekacthy.chakees.oteedy.chekar.okar&c149;oly.<!�>ches.os.oiin.okeeey.cheey.ches.okeody.cheal,dy.shocthy.chot<!�>?y.eeeoly.&Oh;eol.sheey.chorain<!�><$>	Z		
f72r3	f72r3.13	f72r3	f72r3.13	f72r3.S1.1	&Lz	-	U	1	ykalairol	ykalairol<$>	Z		
f72r3	f72r3.2	f72r3	f72r3.2	f72r3.S1.2	@Lz	-	U	1	olkalaiin	olkalaiin<$>	Z		
f72r3	f72r3.3	f72r3	f72r3.3	f72r3.S1.3	&Lz	-	U	1	olalsy	olalsy<$>	Z		
f72r3	f72r3.4	f72r3	f72r3.4	f72r3.S1.4	&Lz	-	U	3	or aiin am	or,aiin,am<$>	Z		
f72r3	f72r3.5	f72r3	f72r3.5	f72r3.S1.5	&Lz	-	U	2	os arsheee	os,arsheee?<$>	Z		
f72r3	f72r3.6	f72r3	f72r3.6	f72r3.S1.6	&Lz	-	U	2	oto aiin	oto???aiin<$>	Z		
f72r3	f72r3.7	f72r3	f72r3.7	f72r3.S1.7	&Lz	-	U	3	owoiiinain al aes	owoiiinain,al,aes<$>	Z		
f72r3	f72r3.8	f72r3	f72r3.8	f72r3.S1.8	&Lz	-	U	3	y aiin alaly	y&246;aiin,alaly<$>	Z		
f72r3	f72r3.9	f72r3	f72r3.9	f72r3.S1.9	&Lz	-	U	2	oteey daiin	oteey,daiin<$>	Z		
f72r3	f72r3.10	f72r3	f72r3.10	f72r3.S1.10	&Lz	-	U	1	oeeodaiin	oeeodaiin<$>	Z		
f72r3	f72r3.11	f72r3	f72r3.11	f72r3.S1.11	&Lz	-	U	1	ozsholdy	ozsholdy<$>	Z		
f72r3	f72r3.12	f72r3	f72r3.12	f72r3.S1.12	&Lz	-	U	2	owoeey okaiin	owoeey.okaiin<$>	Z		
f72r3	f72r3.14	f72r3	f72r3.14	f72r3.R2.1	@Cc	-	U	39	otochedy otey o keey sheedy oteodar ykeolal yair oteos cheolaiin ykeeoly otaiin shear oain or aly cheokeor oteeody oekes otees chteos doteey s r oteol shol cheeg okeody eol shey sheysy sho teey cheor yoeteey okee y okeeo ykoly	<!|+|>otochedy.otey.o,keey.sheedy.oteodar.ykeolal.yair.oteos.cheolaiin.ykeeoly.otaiin.shear.oain.or???-<!�>???aly.cheokeor.oteeody.oekes.otees.chteos.doteey.s?<!�>???r.oteol.shol.cheeg.okeody.&Cs;eol.shey.sheysy.sho,teey.cheor.yoeteey.okee???.???y.okeeo.ykoly<$>	Z		
f72r3	f72r3.25	f72r3	f72r3.25	f72r3.S2.1	&Lz	-	U	2	olfsheor al	olfsheor,al<$>	Z		
f72r3	f72r3.15	f72r3	f72r3.15	f72r3.S2.2	@Lz	-	U	1	oralkam	oralkam<$>	Z		
f72r3	f72r3.16	f72r3	f72r3.16	f72r3.S2.3	&Lz	-	U	1	ytairal	ytairal<$>	Z		
f72r3	f72r3.17	f72r3	f72r3.17	f72r3.S2.4	&Lz	-	U	1	oeeesaiin	oeeesaiin<$>	Z		
f72r3	f72r3.18	f72r3	f72r3.18	f72r3.S2.5	&Lz	-	U	1	ory	ory<$>	Z		
f72r3	f72r3.19	f72r3	f72r3.19	f72r3.S2.6	&Lz	-	U	2	ochey zydy	ochey.zydy<$>	Z		
f72r3	f72r3.20	f72r3	f72r3.20	f72r3.S2.7	&Lz	-	U	3	oz sh oeeesaly	oz?sh???oeeesaly<$>	Z		
f72r3	f72r3.21	f72r3	f72r3.21	f72r3.S2.8	&Lz	-	U	2	ykairaiin oiral	ykairaiin.oiral<$>	Z		
f72r3	f72r3.22	f72r3	f72r3.22	f72r3.S2.9	&Lz	-	U	1	okalar	okalar<$>	Z		
f72r3	f72r3.23	f72r3	f72r3.23	f72r3.S2.10	&Lz	-	U	1	orary	orary<$>	Z		
f72r3	f72r3.24	f72r3	f72r3.24	f72r3.S2.11	&Lz	-	U	2	olaiin olaikhy	olaiin.olaikhy<$>	Z		
f72r3	f72r3.26	f72r3	f72r3.26	f72r3.R3.1	@Cc	-	U	27	oteey arary eees che shees owcholalaiin otchor am sheal okaipchy oteees ar am olaiin otedar olol choty oteol sheshdy chedy chedy dy shes eedy sheol chy ckhol	oteey.arary.eees.che&212;shees.owcholalaiin.otchor,am.sheal.okaipchy.oteees,ar,am.olaiin.otedar.olol.?choty.oteol.sheshdy.chedy.chedy.dy.shes.eedy.sheol.chy.ckhol<$>	Z		
f72r3	f72r3.33	f72r3	f72r3.33	f72r3.S3.1	&Lz	-	U	1	oletal	oletal<$>	Z		
f72r3	f72r3.27	f72r3	f72r3.27	f72r3.S3.2	@Lz	-	U	1	owalal	owalal<$>	Z		
f72r3	f72r3.28	f72r3	f72r3.28	f72r3.S3.3	&Lz	-	U	1	yfary	yfary<$>	Z		
f72r3	f72r3.29	f72r3	f72r3.29	f72r3.S3.4	&Lz	-	U	1	osaiiral	osaiiral<$>	Z		
f72r3	f72r3.30	f72r3	f72r3.30	f72r3.S3.5	&Lz	-	U	2	ytoar shar	ytoar,shar<$>	Z		
f72r3	f72r3.31	f72r3	f72r3.31	f72r3.S3.6	&Lz	-	U	1	octho	octho<$>	Z		
f72r3	f72r3.32	f72r3	f72r3.32	f72r3.S3.7	&Lz	-	U	1	aral	aral<$>	Z		
f72r3	f72r3.34	f72r3	f72r3.34	f72r3.R4.1	@Cc	-	U	10	okeos aiin olaiin oraiin o ctheol arl okeeody oteos aiinkoly	<!:>okeos.aiin.olaiin.oraiin.o,ctheol.arl.okeeody.oteos.aiinkoly<$>	Z		
f72v3	f72v3.1	f72v3	f72v3.1	f72v3.R1.1	@Cc	-	U	44	soees otchs otedar oteody oteodal oteos oteok ody sheokeey sheody shedykeal scthodys okoleeolar okeey shedy okey sh shol teody okol okeed y okechdy olaiin shokeedy chol choepchey teey teody ch s okechedy otechol cheor cheey daiin o yteeedar t y otycheedy oteeoly chok ry	soees.otchs.otedar.oteody.oteodal.oteos.oteok???<!�>???ody.sheokeey.sheody.shedykeal.scthodys.okoleeolar.okeey.shedy.okey,sh?.shol.teody.okol?<!�>???.okeed???y.okechdy.olaiin.shokeedy.<!�>chol.choepchey.teey,teody.ch?s.okechedy.otechol.cheor.cheey.daiin.o,yteeedar.???.<!�>???t?y.otycheedy.oteeoly.chok?ry<|>	Z		
f72v3	f72v3.19	f72v3	f72v3.19	f72v3.S1.1	&Lz	-	U	1	okeol	okeol?<!�><$>	Z		
f72v3	f72v3.2	f72v3	f72v3.2	f72v3.S1.2	@Lz	-	U	1	am	???am<$>	Z		
f72v3	f72v3.3	f72v3	f72v3.3	f72v3.S1.3	&Lz	-	U	1	orchey	orchey<$>	Z		
f72v3	f72v3.4	f72v3	f72v3.4	f72v3.S1.4	&Lz	-	U	1	ykam	ykam<$>	Z		
f72v3	f72v3.5	f72v3	f72v3.5	f72v3.S1.5	&Lz	-	U	1	okey	okey<$>	Z		
f72v3	f72v3.6	f72v3	f72v3.6	f72v3.S1.6	&Lz	-	U	1	otcheody	otcheody<$>	Z		
f72v3	f72v3.7	f72v3	f72v3.7	f72v3.S1.7	&Lz	-	U	1	okyeeshy	okyeeshy<$>	Z		
f72v3	f72v3.8	f72v3	f72v3.8	f72v3.S1.8	&Lz	-	U	1	ofaiin	&396;ofaiin<$>	Z		
f72v3	f72v3.9	f72v3	f72v3.9	f72v3.S1.9	&Lz	-	U	1	okaly	okaly<$>	Z		
f72v3	f72v3.10	f72v3	f72v3.10	f72v3.S1.10	&Lz	-	U	1	otaly	otaly<$>	Z		
f72v3	f72v3.11	f72v3	f72v3.11	f72v3.S1.11	&Lz	-	U	1	ozalals	ozalals<$>	Z		
f72v3	f72v3.12	f72v3	f72v3.12	f72v3.S1.12	&Lz	-	U	2	sheeod oczhhy	sheeod.oczhhy<$>	Z		
f72v3	f72v3.13	f72v3	f72v3.13	f72v3.S1.13	&Lz	-	U	2	daiin chepy	daiin.chepy<$>	Z		
f72v3	f72v3.14	f72v3	f72v3.14	f72v3.S1.14	&Lz	-	U	2	oteey deeal	oteey.deeal<$>	Z		
f72v3	f72v3.15	f72v3	f72v3.15	f72v3.S1.15	&Lz	-	U	2	che y	che???y<$>	Z		
f72v3	f72v3.16	f72v3	f72v3.16	f72v3.S1.16	&Lz	-	U	1	okeeol	okeeol<$>	Z		
f72v3	f72v3.17	f72v3	f72v3.17	f72v3.S1.17	&Lz	-	U	1	okaly	okaly<$>	Z		
f72v3	f72v3.18	f72v3	f72v3.18	f72v3.S1.18	&Lz	-	U	1	okaldy	okaldy<$>	Z		
f72v3	f72v3.20	f72v3	f72v3.20	f72v3.R2.1	@Cc	-	U	31	t o eeody cheokey okeoekol oteos aiin yal eeedy okeos aly shy okchy okeeey okeedal y cholairy okedy chees y okeeol chey otey aldy chdy del okeeoloky oty aiin chas oteey	?t???.???.???.<!�>???.o?eeody.cheokey.okeoekol.oteos,aiin.yal,eeedy.okeos,aly,shy.okchy.okeeey.okeedal,y.cholairy.okedy.chees,y.okeeol.chey.otey,aldy.chdy,del.okeeoloky.oty.aiin.chas.oteey.<!�>???.<$>	Z		
f72v3	f72v3.32	f72v3	f72v3.32	f72v3.S2.1	&Lz	-	U	2	otaly yty	otaly.yty<$>	Z		
f72v3	f72v3.21	f72v3	f72v3.21	f72v3.S2.2	@Lz	-	U	1	choleey	choleey<$>	Z		
f72v3	f72v3.22	f72v3	f72v3.22	f72v3.S2.3	&Lz	-	U	1	oky	oky<$>	Z		
f72v3	f72v3.23	f72v3	f72v3.23	f72v3.S2.4	&Lz	-	U	1	chcthhy	chcthhy<$>	Z		
f72v3	f72v3.24	f72v3	f72v3.24	f72v3.S2.5	&Lz	-	U	1	laly	laly<$>	Z		
f72v3	f72v3.25	f72v3	f72v3.25	f72v3.S2.6	&Lz	-	U	1	oeedy	oeedy<$>	Z		
f72v3	f72v3.26	f72v3	f72v3.26	f72v3.S2.7	&Lz	-	U	2	odair an	odair,an<$>	Z		
f72v3	f72v3.27	f72v3	f72v3.27	f72v3.S2.8	&Lz	-	U	1	okary	okary<$>	Z		
f72v3	f72v3.28	f72v3	f72v3.28	f72v3.S2.9	&Lz	-	U	2	oees aiin	oees,aiin<$>	Z		
f72v3	f72v3.29	f72v3	f72v3.29	f72v3.S2.10	&Lz	-	U	1	oteesed	oteesed<$>	Z		
f72v3	f72v3.30	f72v3	f72v3.30	f72v3.S2.11	&Lz	-	U	1	ofal	ofal<$>	Z		
f72v3	f72v3.31	f72v3	f72v3.31	f72v3.S2.12	&Lz	-	U	1	otaly	otaly<$>	Z		
f72v3	f72v3.33	f72v3	f72v3.33	f72v3.R3.1	@Cc	-	U	14	okes r ar chkeeol okeolaiin cholal ykeeo darar oleeody shedy solar aldy oteor cheor	okes,&Ci;r,ar.chkeeol.okeolaiin.cholal.ykeeo,darar.oleeody.shedy.solar,aldy.oteor,cheor<$>	Z		
f72v2	f72v2.1	f72v2	f72v2.1	f72v2.R1.1	@Cc	-	U	37	otas chs oty oteos oty chotey dchy chopchy otychal cthe ol shey tchols choraiin chekaiphy oteeos aly okeedy cheo t k al okedy sheos okeeor cheey okeey teey cheeey okeolol eeo oekeeo r aiin olal kair okolsaiin	<!::>otas,chs.oty.oteos.oty.chotey.dchy.chopchy.otychal<!�>.cthe,ol,shey.tchols.choraiin.chekaiphy.oteeos.aly.okeedy.cheo.?t???.???,???.???.?k?al.okedy.sheos.okeeor.cheey.okeey.teey.cheeey.okeolol.???eeo???.oekeeo,r,aiin.olal,kair.okolsaiin.<$>	Z		
f72v2	f72v2.2	f72v2	f72v2.2	f72v2.S1.1	@Lz	-	U	1	oeedey	oeedey<$>	Z		
f72v2	f72v2.3	f72v2	f72v2.3	f72v2.S1.2	&Lz	-	U	2	oeeo daiin	oeeo.daiin<$>	Z		
f72v2	f72v2.4	f72v2	f72v2.4	f72v2.S1.3	&Lz	-	U	1	okeoram	okeoram<$>	Z		
f72v2	f72v2.5	f72v2	f72v2.5	f72v2.S1.4	&Lz	-	U	2	air aim	air,aim<$>	Z		
f72v2	f72v2.6	f72v2	f72v2.6	f72v2.S1.5	&Lz	-	U	1	ocsesy	ocsesy<$>	Z		
f72v2	f72v2.7	f72v2	f72v2.7	f72v2.S1.6	&Lz	-	U	1	okeory	okeory<$>	Z		
f72v2	f72v2.8	f72v2	f72v2.8	f72v2.S1.7	&Lz	-	U	1	cheoekey	cheoekey<$>	Z		
f72v2	f72v2.9	f72v2	f72v2.9	f72v2.S1.8	&Lz	-	U	2	cheol y	cheol?y<$>	Z		
f72v2	f72v2.10	f72v2	f72v2.10	f72v2.S1.9	&Lz	-	U	1	cseoeky	cseoeky<$>	Z		
f72v2	f72v2.11	f72v2	f72v2.11	f72v2.S1.10	&Lz	-	U	1	oteodar	oteodar<$>	Z		
f72v2	f72v2.12	f72v2	f72v2.12	f72v2.S1.11	&Lz	-	U	1	ofchdysd	ofchdysd<$>	Z		
f72v2	f72v2.13	f72v2	f72v2.13	f72v2.S1.12	&Lz	-	U	1	oteeod	oteeod<$>	Z		
f72v2	f72v2.14	f72v2	f72v2.14	f72v2.S1.13	&Lz	-	U	1	yteody	yteody<$>	Z		
f72v2	f72v2.15	f72v2	f72v2.15	f72v2.S1.14	&Lz	-	U	1	okeody	okeody<$>	Z		
f72v2	f72v2.16	f72v2	f72v2.16	f72v2.S1.15	&Lz	-	U	1	okeoldy	okeoldy<$>	Z		
f72v2	f72v2.17	f72v2	f72v2.17	f72v2.S1.16	&Lz	-	U	1	ykeeor	ykeeor<$>	Z		
f72v2	f72v2.18	f72v2	f72v2.18	f72v2.S1.17	&Lz	-	U	1	opaiinar	opaiinar<$>	Z		
f72v2	f72v2.19	f72v2	f72v2.19	f72v2.S1.18	&Lz	-	U	1	cheoldy	cheoldy<$>	Z		
f72v2	f72v2.20	f72v2	f72v2.20	f72v2.R2.1	@Cc	-	U	31	otees ody otey oteeos sheoty yteeg dchsaiin shol okeees air am shey qokeodal oteotey oteoldy oteal chedy chotal al okal cheol sar aiin cheok aly sairdy otol chekar alteol oltar ar	<!::>otees,ody.otey.oteeos.sheoty.<!�>yteeg.dchsaiin.shol.okeees.air.am.shey.qokeodal.oteotey.oteoldy.oteal,chedy.chotal,al.okal,cheol.sar,aiin.cheok<!�>?aly.sairdy.otol.chekar.alteol.oltar.ar.<$>	Z		
f72v2	f72v2.21	f72v2	f72v2.21	f72v2.S2.1	@Lz	-	U	1	okaiiny	okaiiny<$>	Z		
f72v2	f72v2.22	f72v2	f72v2.22	f72v2.S2.2	&Lz	-	U	1	ockhol	ockhol<$>	Z		
f72v2	f72v2.23	f72v2	f72v2.23	f72v2.S2.3	&Lz	-	U	1	oeedy	oeedy<$>	Z		
f72v2	f72v2.24	f72v2	f72v2.24	f72v2.S2.4	&Lz	-	U	1	opalg	opalg<$>	Z		
f72v2	f72v2.25	f72v2	f72v2.25	f72v2.S2.5	&Lz	-	U	1	okeeom	okeeom<$>	Z		
f72v2	f72v2.26	f72v2	f72v2.26	f72v2.S2.6	&Lz	-	U	1	olkar	olkar<$>	Z		
f72v2	f72v2.27	f72v2	f72v2.27	f72v2.S2.7	&Lz	-	U	1	oeedaly	oeedaly<$>	Z		
f72v2	f72v2.28	f72v2	f72v2.28	f72v2.S2.8	&Lz	-	U	1	cheosy	cheosy<$>	Z		
f72v2	f72v2.29	f72v2	f72v2.29	f72v2.S2.9	&Lz	-	U	1	ofcheay	ofcheay<$>	Z		
f72v2	f72v2.30	f72v2	f72v2.30	f72v2.S2.10	&Lz	-	U	1	yteedy	yteedy<$>	Z		
f72v2	f72v2.31	f72v2	f72v2.31	f72v2.S2.11	&Lz	-	U	2	or aiin	or,aiin<$>	Z		
f72v2	f72v2.32	f72v2	f72v2.32	f72v2.S2.12	&Lz	-	U	1	okeorar	okeorar<$>	Z		
f72v2	f72v2.33	f72v2	f72v2.33	f72v2.R3.1	@Cc	-	U	15	ot edy chokeedy otes al al ar chetolain sheodaly sheokey okealy s a y otaiin	<!�>ot&O~h;edy.chokeedy.otes,al,al,ar.chetolain.sheodaly.sheokey.okealy.s,a?y.otaiin.<$>	Z		
f72v1	f72v1.1	f72v1	f72v1.1	f72v1.R1.1	@Cc	-	U	46	alar otar air chpaly oteody okchesal otear alshey oleealy shoetey oteo s alal dals alchol ytolaiin ydaiin chotar y tal oto shoty otey okchedyly shdar y s ar otedy oto r ar shedy opsheytey opairaly choshydy otair cheedy ota aiin cheeky o olar ychey otechety oteor	alar.otar,air.chpaly.oteody.okchesal.otear.alshey.oleealy.shoetey.oteo,s.alal.dals,alchol.ytolaiin.ydaiin.chotar.y,tal.oto.shoty.otey.okchedyly.shdar,y.s,ar.otedy.oto,r,ar.shedy,opsheytey.opairaly.choshydy.otair.cheedy.ota?aiin.cheeky.o?olar.ychey.?.otechety.oteor.<$>	Z		
f72v1	f72v1.2	f72v1	f72v1.2	f72v1.S1.1	@Lz	-	U	2	oee ty	oee?ty<$>	Z		
f72v1	f72v1.3	f72v1	f72v1.3	f72v1.S1.2	&Lz	-	U	1	octhhy	octhhy<$>	Z		
f72v1	f72v1.4	f72v1	f72v1.4	f72v1.S1.3	&Lz	-	U	1	oteoly	oteoly<$>	Z		
f72v1	f72v1.5	f72v1	f72v1.5	f72v1.S1.4	&Lz	-	U	1	okeoly	okeoly<$>	Z		
f72v1	f72v1.6	f72v1	f72v1.6	f72v1.S1.5	&Lz	-	U	1	oeees	oeees<$>	Z		
f72v1	f72v1.7	f72v1	f72v1.7	f72v1.S1.6	&Lz	-	U	1	o	o&CFH~Hy;<$>	Z		
f72v1	f72v1.8	f72v1	f72v1.8	f72v1.S1.7	&Lz	-	U	1	oees	oees<$>	Z		
f72v1	f72v1.9	f72v1	f72v1.9	f72v1.S1.8	&Lz	-	U	1	okeeoly	okeeoly<$>	Z		
f72v1	f72v1.10	f72v1	f72v1.10	f72v1.S1.9	&Lz	-	U	1	odal	odal<$>	Z		
f72v1	f72v1.11	f72v1	f72v1.11	f72v1.S1.10	&Lz	-	U	1	aiinod	aiinod<$>	Z		
f72v1	f72v1.12	f72v1	f72v1.12	f72v1.S1.11	&Lz	-	U	1	odchdy	odchdy<$>	Z		
f72v1	f72v1.13	f72v1	f72v1.13	f72v1.S1.12	&Lz	-	U	1	oteod	oteod<$>	Z		
f72v1	f72v1.14	f72v1	f72v1.14	f72v1.S1.13	&Lz	-	U	1	yteod	yteod<$>	Z		
f72v1	f72v1.15	f72v1	f72v1.15	f72v1.S1.14	&Lz	-	U	1	okeeody	okeeody<$>	Z		
f72v1	f72v1.16	f72v1	f72v1.16	f72v1.S1.15	&Lz	-	U	1	okyl	okyl<$>	Z		
f72v1	f72v1.17	f72v1	f72v1.17	f72v1.S1.16	&Lz	-	U	1	ytaly	ytaly<$>	Z		
f72v1	f72v1.18	f72v1	f72v1.18	f72v1.S1.17	&Lz	-	U	1	oeeeos	oeeeos<$>	Z		
f72v1	f72v1.19	f72v1	f72v1.19	f72v1.S1.18	&Lz	-	U	1	oteozy	oteozy<$>	Z		
f72v1	f72v1.20	f72v1	f72v1.20	f72v1.S1.19	&Lz	-	U	1	cheoepy	cheoepy<$>	Z		
f72v1	f72v1.21	f72v1	f72v1.21	f72v1.S1.20	&Lz	-	U	1	ykeedy	ykeedy<$>	Z		
f72v1	f72v1.22	f72v1	f72v1.22	f72v1.R2.1	@Cc	-	U	25	otar ar otol towar oteol aiin ofas al otshedy ozalar alshdy chpar aiin okaly okar yaly opcheolfy owar cheoekey otol owaiin shaldy chepchy otey tear	otar,ar.otol,towar.oteol,aiin,ofas,al.otshedy.ozalar.alshdy.chpar,aiin.okaly.okar-<!hole>yaly.opcheolfy.owar.cheoekey.otol,owaiin.shaldy.chepchy.otey,tear<|>	Z		
f72v1	f72v1.23	f72v1	f72v1.23	f72v1.S2.1	@Lz	-	U	1	oeeoly	oeeoly<$>	Z		
f72v1	f72v1.24	f72v1	f72v1.24	f72v1.S2.2	&Lz	-	U	1	okydy	okydy<$>	Z		
f72v1	f72v1.25	f72v1	f72v1.25	f72v1.S2.3	&Lz	-	U	1	okeey	okeey<$>	Z		
f72v1	f72v1.26	f72v1	f72v1.26	f72v1.S2.4	&Lz	-	U	1	oiiny	oiiny<$>	Z		
f72v1	f72v1.27	f72v1	f72v1.27	f72v1.S2.5	&Lz	-	U	1	oeey	oeey<$>	Z		
f72v1	f72v1.28	f72v1	f72v1.28	f72v1.S2.6	&Lz	-	U	1	okegy	okegy<$>	Z		
f72v1	f72v1.29	f72v1	f72v1.29	f72v1.S2.7	&Lz	-	U	1	ypaim	ypaim<$>	Z		
f72v1	f72v1.30	f72v1	f72v1.30	f72v1.S2.8	&Lz	-	U	1	okalair	okalair<$>	Z		
f72v1	f72v1.31	f72v1	f72v1.31	f72v1.S2.9	&Lz	-	U	1	oeeody	oeeody<$>	Z		
f72v1	f72v1.32	f72v1	f72v1.32	f72v1.S2.10	&Lz	-	U	1	okeol	okeol<$>	Z		
f72v1	f72v1.33	f72v1	f72v1.33	f72v1.R3.1	@Cc	-	U	12	otal al dalal ykeols oteo s aiin yotoam oteey saiin oteeos am	otal,al.dalal.ykeols.oteo,s,aiin.yotoam.oteey,saiin.oteeos,am.<$>	Z		
f73r	f73r.1	f73r	f73r.1	f73r.S0.1	@Lz	-	U	1	otaly	otaly<$>	Z		
f73r	f73r.2	f73r	f73r.2	f73r.S0.2	&Lz	-	U	1	chockhy	chockhy<$>	Z		
f73r	f73r.3	f73r	f73r.3	f73r.S0.3	&Lz	-	U	1	okedy	okedy<$>	Z		
f73r	f73r.4	f73r	f73r.4	f73r.S0.4	&Lz	-	U	1	yteeody	yteeody<$>	Z		
f73r	f73r.5	f73r	f73r.5	f73r.R1.1	@Cc	-	U	39	ywolcheey salchedal chepchey dar al y oteos air ar oteosdal chotchy soteees alshey ches al chees cheoly je iir c ote y cheteey ch teeeosaiin chetchody chedar ar cheteey oteos ar airalor shetee yteey cheody ykeydam oteos alar alcheky	ywolcheey.salchedal.chepchey.dar,al,y.oteos,air,ar.oteosdal.chotchy.soteees.alshey.ches.al,chees.cheoly.je?iir.c&149;ote?y.cheteey.ch&400;teeeosaiin.chetchody.chedar.ar.cheteey.oteos,ar.airalor.shetee.yteey.cheody.ykeydam.oteos,alar.alcheky.<$>	Z		
f73r	f73r.21	f73r	f73r.21	f73r.S1.1	&Lz	-	U	1	otey	otey<$>	Z		
f73r	f73r.6	f73r	f73r.6	f73r.S1.2	@Lz	-	U	1	otaly	otaly<$>	Z		
f73r	f73r.7	f73r	f73r.7	f73r.S1.3	&Lz	-	U	1	okeody	okeody<$>	Z		
f73r	f73r.8	f73r	f73r.8	f73r.S1.4	&Lz	-	U	1	oteedyl	oteedyl<$>	Z		
