page_order	page	locus	line_number	code	relation	kind	subtype	section	language	hand	quire	folio_type	paragraph_start	paragraph_end	token_count	eva_clean	ivtff_raw
167	fRos	fRos.139	139	@Pb	@	P	b	C	B	4	N		1	0	4	tol ofar chefaiin ol	<!VII><%>tol.ofar.chefaiin.ol
167	fRos	fRos.140	140	+Pb	+	P	b	C	B	4	N		0	0	3	okchy qokedy qokedy	okchy.qokedy.qokedy
167	fRos	fRos.141	141	+Pb	+	P	b	C	B	4	N		0	1	5	tol teoor o l chekor	tol.teoor.o,l,chekor<$>
167	fRos	fRos.142	142	@Pb	@	P	b	C	B	4	N		1	0	3	okar olchety daiin	<!VIII><%>okar.olche[t:k]y.daiin
167	fRos	fRos.143	143	+Pb	+	P	b	C	B	4	N		0	0	4	okdy qokcho chfady oro	ok[?:ee]dy.qokcho.chfady.oro
167	fRos	fRos.144	144	+Pb	+	P	b	C	B	4	N		0	0	4	okeechy okol sheeo tolfchd	okeechy.okol.shee[o:y].tolf[ch:a]d
167	fRos	fRos.145	145	+Pb	+	P	b	C	B	4	N		0	1	2	saiir shodaiin	saiir.shodaiin<$>
167	fRos	fRos.146	146	@L0	@	L	0	C	B	4	N		0	0	1	dor	<!I>dor
167	fRos	fRos.147	147	+L0	+	L	0	C	B	4	N		0	0	1	oky	oky
167	fRos	fRos.148	148	+L0	+	L	0	C	B	4	N		0	0	1	roo	roo
167	fRos	fRos.149	149	@L0	@	L	0	C	B	4	N		0	0	1	otol	<!II>otol
167	fRos	fRos.150	150	+L0	+	L	0	C	B	4	N		0	0	1	ardas	ardas
167	fRos	fRos.151	151	+L0	+	L	0	C	B	4	N		0	0	2	l chdy	l,chdy
167	fRos	fRos.152	152	@L0	@	L	0	C	B	4	N		0	0	1	oparod	<!III>oparod
167	fRos	fRos.153	153	+L0	+	L	0	C	B	4	N		0	0	1	shckhdy	shckhdy
167	fRos	fRos.154	154	+L0	+	L	0	C	B	4	N		0	0	1	tshda	tshda
167	fRos	fRos.155	155	@L0	@	L	0	C	B	4	N		0	0	1	opchd	<!IV>opchd
167	fRos	fRos.156	156	+L0	+	L	0	C	B	4	N		0	0	1	opchdy	opchdy
167	fRos	fRos.157	157	+L0	+	L	0	C	B	4	N		0	0	1	qokal	qokal
167	fRos	fRos.158	158	@L0	@	L	0	C	B	4	N		0	0	1	shet	<!V>shet[?:a]
167	fRos	fRos.159	159	+L0	+	L	0	C	B	4	N		0	0	1	opchsy	opchsy
167	fRos	fRos.160	160	+L0	+	L	0	C	B	4	N		0	0	1	cheky	che[?:o]ky
168	f86v4	f86v4.1	1	@Cc	@	C	c	C	B	2	N	z	0	0	39	opos os sheody pchar odsheo qody cheepchdy lpchedy olkar shdar dchdor qopcher ches os eeedar odaiin pcheodar chdair orarorchy shar opchsey otedy chy chedy sarshed odar sheey scheor al cheefar shetchy qoteol otor shar qoteshy do ofor arar dl	<!09:00>opos.os.sheody.pch???ar.odsheo.qody.cheepchdy.lpchedy.olkar.shdar.dchdor.qopcher,ches.os,eeedar.odaiin.pcheodar.chdair.orarorchy.shar.opchsey.otedy.ch{cphh}y.chedy.sarshed.odar.sheey.scheor.al.cheefar.shetchy.qoteol.otor.shar.qoteshy.do???.ofor.arar.dl
168	f86v4	f86v4.2	2	@Cc	@	C	c	C	B	2	N	z	0	0	32	oeeey o daiin otedaiin otedy oteey chedaiin octhedy chy shedaiin chotaiin oraiin otodeee ar yteeody oteedaraiin shedaiin chdar shedy qotedaiin chedy tchdy chetdy chedy qotar chedy chckhy daiin otedy seeedy yteey sam	<!09:00>oeeey.[o:y].daiin.otedaiin.otedy.oteey.chedaiin.octhedy.chy.shedaiin.chotaiin.oraiin.otodeee[?:o].ar.yteeody.oteedaraiin.shedaiin.chdar.shedy.qotedaiin.chedy.tchdy.chetdy.chedy.qotar.chedy.chckhy.daiin.otedy.seeedy.yteey.sam
168	f86v4	f86v4.3	3	@Cc	@	C	c	C	B	2	N	z	0	0	37	tchey dair alody shes qeeor or odarchdy chdy orcheos os ain or oteed chedees oteedy qoty otedy shedy otedy dar shd shy y schdy chdeedy dodar oiin or oiin sar orchedy qotchdy dchdes ar sheody opcho fcheom	<!09:00>tchey.dair,alody.shes.qeeor.or.odarchdy.chdy.orcheos.o[s:r],ain.or.otee[d:?].chedees.oteedy.qoty.otedy.shedy.otedy.dar,shd.shy,y.schdy.chdeedy.dodar.oiin.or.oiin.sar,orchedy.qotchdy.dchdes.ar.sheody.opcho.fcheom
168	f86v4	f86v4.4	4	@Cc	@	C	c	C	B	2	N	z	0	0	34	pchedar ar oor otees oes aiir olkeor dar ain desy doeedey opchedy shedaiin dar otedy dain otey dam otedy daiin chocthy dtedair chody sheos otedos qokechy pchdeedy dan ol dol oty sho pol otoldyl	<!09:00>pchedar.ar.o{cp}or.otees.oes.a[iir:iin].olkeor.dar.ain.desy.doeedey.opchedy.shedaiin.dar.otedy.dain.otey.dam.otedy.daiin.chocthy.dtedair.chody.sheos.otedos.qokechy.pchdeedy.dan.ol.dol.oty.sho.pol.otoldyl
168	f86v4	f86v4.5	5	@P0	@	P	0	C	B	2	N	z	1	0	9	pcheodar oedy qokeol qoeol oqokeol dar ol olair am	<%>pcheodar.oedy.qokeol.qoeol<->oqokeol.dar.ol.olair,am
168	f86v4	f86v4.6	6	+P0	+	P	0	C	B	2	N	z	0	0	13	ycheoltar ol ol sheey qokey or aiin sheeor sar al ol sheey qockheey	ycheoltar.ol.ol,sheey.qokey.or.aiin.sheeor.sar.al.ol.sheey.qockheey
168	f86v4	f86v4.7	7	+P0	+	P	0	C	B	2	N	z	0	0	12	tol sh s or aiin ol keeod lcheody okedy qokeody qoain a	tol,sh,s,or.aiin.ol.keeod.lcheody.okedy.qokeody.qoain.a?
168	f86v4	f86v4.8	8	+P0	+	P	0	C	B	2	N	z	0	0	11	daiin ol keedy otar olshedy okol aiin okal cheockhy shoy daiin	daiin.ol,keedy.otar.olshedy.okol,aiin.okal,cheockhy.sho{cthh}y.daiin
168	f86v4	f86v4.9	9	+Pc	+	P	c	C	B	2	N	z	0	1	4	dar oleey ol yy	dar.oleey.ol.yy<$>
169	f86v6	f86v6.1	1	@P0	@	P	0	T	B	2	N	z	1	0	10	pcheypchdar opory ches aiin ofy chedy otedalol orairody qotchdaiin qopy	<%>pcheypchdar.op[o:a]r{c@179;h}y.ches,aiin.ofy.chedy.otedalol.orairody.qotchdaiin.qopy
169	f86v6	f86v6.2	2	+P0	+	P	0	T	B	2	N	z	0	0	12	ochody chol chey qotchdy kchdy qopchd chpchy qopchy qoky chedy qokol lray	ochody.chol.chey.qotchdy.kchdy.qopchd.chpchy.qopchy.qoky.chedy.qokol.lray
169	f86v6	f86v6.3	3	+P0	+	P	0	T	B	2	N	z	0	0	12	qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin	qolchy.olkeedy.chdal,chedy.chor.ar.arody.qokchdy.chdal.okar.chdy.otaiin
169	f86v6	f86v6.4	4	+P0	+	P	0	T	B	2	N	z	0	0	13	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	dshor.shdy.shor.ol,aiin.olkeedy.shdal.oteor.chdar.l,karchees.olkar.dalam
169	f86v6	f86v6.5	5	+P0	+	P	0	T	B	2	N	z	0	0	12	tar lol chol olkar daiin chear or otshey qokar opchey taiky qotar	tar.lol.chol.olkar.daiin.chear.or.otshey.qokar.opchey.taiky.qotar
169	f86v6	f86v6.6	6	+P0	+	P	0	T	B	2	N	z	0	0	12	daiin sheol keear or chedy ar sheeeb qotain odaiin olkeshar qokar or	daiin.sheol,keear.or.chedy.ar,sheeeb.qotain.odaiin.olkeshar.qokar.or
169	f86v6	f86v6.7	7	+P0	+	P	0	T	B	2	N	z	0	0	15	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	qokaiin.y,lchedor.or.aiin.ol,or.olkal.or.shedy.qokal.s,ar.archey.dy
169	f86v6	f86v6.8	8	+P0	+	P	0	T	B	2	N	z	0	0	11	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy ltchedy dar	ykaiin.odaiin.chal.sair.ytar.chody.ldaly.chdal.ykchedy.ltchedy.dar
169	f86v6	f86v6.9	9	+P0	+	P	0	T	B	2	N	z	0	0	11	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	dshor.ykaiin.dar.sheey.qokol.cheol.otar.ar.aiiin.qoteeos.aiin
169	f86v6	f86v6.10	10	+P0	+	P	0	T	B	2	N	z	0	0	11	sarar ykaiin soldam sheol qckhy dalor olaiin olkaiin qodar o y	sarar.ykaiin.soldam.sheol.qckhy.dalor.olaiin.olkaiin.qodar.o@185;y
169	f86v6	f86v6.11	11	+P0	+	P	0	T	B	2	N	z	0	0	11	qokaiin olkeey qokeor or cheeaiin yteedy qoko lchdol or chcphar ar	qokaiin.olkeey.qokeor.or.cheeaiin.yteedy.qoko.lchdol.or.chcphar.ar
169	f86v6	f86v6.12	12	+P0	+	P	0	T	B	2	N	z	0	1	4	ykeealor qokal otar ykairolky	ykeealor.qokal.otar.ykairolky<$>
169	f86v6	f86v6.13	13	+P0	+	P	0	T	B	2	N	z	1	0	9	oly qopaiin yfchdy cpholkaiin cholfchy qopar aroiiin opchedy opoly	<%>{c@132;h}ol{c@133;h}y.qopaiin.yfchdy.cpholkaiin.cholfchy.qopar.aroiiin.opchedy.opoly
169	f86v6	f86v6.14	14	+P0	+	P	0	T	B	2	N	z	0	0	12	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	ykchy.cholkaiin.chey.ykeedy.okal.or.chcfhy.lkey.okar.dar.ol,a[in:iin]
169	f86v6	f86v6.15	15	+P0	+	P	0	T	B	2	N	z	0	0	11	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor ol kaiin chey	shol.shotaiin.shckhor.olaiin.chdy.qokain.odaiiin.cheor.ol,kaiin.chey
169	f86v6	f86v6.16	16	+P0	+	P	0	T	B	2	N	z	0	0	10	taiin okaiin qokaiin ykeey otain chey okam qokar qokain okaiin	taiin.okaiin.qokaiin.ykeey.otain.chey.okam.qokar.qokain.okaiin
169	f86v6	f86v6.17	17	+P0	+	P	0	T	B	2	N	z	0	0	13	par or aiin dar aiiin qckhear shoy qotedy opchdy olain ar alkar am	par.or,aiin.dar.aiiin.qckhear.sho{ifh}y.qotedy.opchdy.olain.ar.alkar.am
169	f86v6	f86v6.18	18	+P0	+	P	0	T	B	2	N	z	0	0	11	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	ytaiin.ytair.dalol.ytal.dar,aiiin.chol.olkchey.lkar.otal.qotardam
169	f86v6	f86v6.19	19	+P0	+	P	0	T	B	2	N	z	0	1	7	pol sheopchey pchecfhey or aiiin qokaiin cholkar	pol.sheopchey.pchecfhey.or.aiiin.qokaiin.cholkar<$>
169	f86v6	f86v6.20	20	+P0	+	P	0	T	B	2	N	z	1	0	10	pdaiiiy otol podaiin ocphey opchor olkshed qofod opdaiin odar dairody	<%>pdaiiiy<!corr?>.otol,podaiin.ocphey.opchor.olkshed.qofod.opdaiin.[o:a]dar.dairody
169	f86v6	f86v6.21	21	+P0	+	P	0	T	B	2	N	z	0	0	12	oreeey lkeeor daiin olteody tar otyteeodaiin yty sheey tar ar am ody	oreeey.lkeeor.daiin.olteody.tar.otyteeodaiin.yty.sheey.tar.ar.am,ody
169	f86v6	f86v6.22	22	+P0	+	P	0	T	B	2	N	z	0	0	11	lshechy tshy qokeedy kain ytaiin chees tairoar qotar tay d amom	lshechy.tshy.qokeedy.kain.ytaiin.chees.tairoar.qotar.ta{ikh}y.d,amom
169	f86v6	f86v6.23	23	+P0	+	P	0	T	B	2	N	z	0	0	13	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	qokar.olkedy.otor.chedy.qokar.opchedy.dar.ykar,ar.dair.ain.ol.keodar
169	f86v6	f86v6.24	24	+P0	+	P	0	T	B	2	N	z	0	0	13	chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly	chey,keody.choty.dal.ody.qokeedy.pchedy.ytsh[y:q],tody.dal,tchedy.qokar.oly
169	f86v6	f86v6.25	25	+P0	+	P	0	T	B	2	N	z	0	0	10	yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram	yteedy.qokar.olkar.qodar.ykaiin.or,okeeeey.ofchedy.qokaiin.araram
169	f86v6	f86v6.26	26	+P0	+	P	0	T	B	2	N	z	0	0	10	saiin shor shekaiin chedy cholkeog qokchy orchcthy olteedydar otar aim	saiin.shor.shekaiin.chedy.cholkeog.qokchy.orchcthy.olteedydar.otar.aim
169	f86v6	f86v6.27	27	+P0	+	P	0	T	B	2	N	z	0	0	12	alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy	alshdr.lkar.dal.kshd.shdar.shedy,qody.sheey.qotedy.olkeey.qokchdy.ramshy
169	f86v6	f86v6.28	28	+P0	+	P	0	T	B	2	N	z	0	0	14	qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy	qokaiin.qokar.okar.qotar.lor.qokchdy.dar.shey.d,y,tshedy.qotol.dytshy.dy
169	f86v6	f86v6.29	29	+P0	+	P	0	T	B	2	N	z	0	1	10	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	dchedy.chcthdy.shol.oky.ytaiin.ykaiin.chedy.dy,dal.shdaiin<$>
169	f86v6	f86v6.30	30	+P0	+	P	0	T	B	2	N	z	1	0	9	polkeey tshed qopchey paroiin chefchy qopar qopchedy qopydaiin qopary	<%>polkeey.tshed.qopchey.paroiin.chefchy.qopar.qopchedy.qopydaiin.qopary
169	f86v6	f86v6.31	31	+P0	+	P	0	T	B	2	N	z	0	0	11	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	dair.chepy.qokaiin.olkar.olkchdy.okar,al.dar.olkchey.otytam.orom
169	f86v6	f86v6.32	32	+P0	+	P	0	T	B	2	N	z	0	0	12	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	qokeey.qoeear.chsey.oky.qokar.or,chey.qotar.ol,kchedy.qokaiin.am
169	f86v6	f86v6.33	33	+P0	+	P	0	T	B	2	N	z	0	0	13	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	dar.olkaiin.ydy.lkchedy.okeeeykeey.dl.ld.lo,l.sheey.qokshey,taiin.g
169	f86v6	f86v6.34	34	+P0	+	P	0	T	B	2	N	z	0	0	12	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	soraiin.ar.shey.qoteody.or.aiiin.oeey.ldaiiin.or.oro.ol,kaiiin
169	f86v6	f86v6.35	35	+P0	+	P	0	T	B	2	N	z	0	0	11	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	sar.aiin.otar.cheody.qotaiin.qokaiin.ol.tey.qokaiin.okar.ol
169	f86v6	f86v6.36	36	+P0	+	P	0	T	B	2	N	z	0	0	10	dairal daiin qokar chol tal cthdy qokeey lkaiin olkaiin araiin	dairal.daiin.qokar.chol,tal.cthdy.qokeey.lkaiin.olkaiin.araiin
169	f86v6	f86v6.37	37	+P0	+	P	0	T	B	2	N	z	0	0	11	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	lshar.[o:y]kar.qoeedy.qotar.otal.olky.qokal.ol.kaiin.octhear.lo
169	f86v6	f86v6.38	38	+P0	+	P	0	T	B	2	N	z	0	0	10	poiin otal kal toror olaiin okeockhey olkeey qoedy lkaiin oltam	poiin.otal,kal.toror.olaiin.okeockhey.olkeey.qoedy.lkaiin.oltam
169	f86v6	f86v6.39	39	+P0	+	P	0	T	B	2	N	z	0	0	12	y aiin dar otol qokain qoky lkor dal oraiin cheoty qotaiin olkam	y,aiin,dar.otol.qokain.qoky.lkor.dal.oraiin.cheoty.qotaiin.olkam
169	f86v6	f86v6.40	40	+P0	+	P	0	T	B	2	N	z	0	0	12	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky	daiin.ar.qotal.tshdy.otar.shcthdy.qokol.chotal,kar.ol,kar.alky
169	f86v6	f86v6.41	41	+P0	+	P	0	T	B	2	N	z	0	0	9	qokaiin octhy oltchey qotal lkalol sheol qotaiin ytain ytody	qokaiin.octhy.oltchey.qotal.lkalol.sheol.qotaiin.ytain.ytody
169	f86v6	f86v6.42	42	+P0	+	P	0	T	B	2	N	z	0	0	10	otaiin qokain otal otal lt al lkar chdy qotol qokain	otaiin.qokain.otal.otal.lt.al.lkar.chdy.qotol.qokain
169	f86v6	f86v6.43	43	+P0	+	P	0	T	B	2	N	z	0	0	9	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	qokaiin.choty.ytaiin.chokain.chocthy.chy,taiin.okaiin.okan
169	f86v6	f86v6.44	44	+P0	+	P	0	T	B	2	N	z	0	0	10	shor qoky chorolk chokaiin qoal kaiin qoaiin or aiiin ykedy	shor.qoky.chorolk.chokaiin.qoal,kaiin.qoaiin.or.aiiin.ykedy
169	f86v6	f86v6.45	45	+P0	+	P	0	T	B	2	N	z	0	1	8	paiin otar otolkshy qokshey ar otalky chear aiodam	paiin.otar.otolkshy.qokshey.ar.otalky.chear.ai[o:a]dam<$>
170	f86v5	f86v5.1	1	@P0	@	P	0	T	B	2	N	z	1	0	13	pshdal choky sheody lfchy fyshey qoty opy ypar o raiin ytor aiin opy	<%>pshdal.choky.sheody.lfchy.fyshey.qoty.opy.ypar.o,raiin.ytor.aiin.opy
170	f86v5	f86v5.2	2	+P0	+	P	0	T	B	2	N	z	0	0	12	losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam	losair.yteody.qokar.shy.qokar.shor.qopchol.tal.ol.ytol.otam.otam
170	f86v5	f86v5.3	3	+P0	+	P	0	T	B	2	N	z	0	0	9	shedy chdy qokar okeeey sheokaiin cheoky oteeodail otaiin otain	shedy.chdy.qokar.okeeey.sheokaiin.cheoky.oteeodail.otaiin.otain
170	f86v5	f86v5.4	4	+P0	+	P	0	T	B	2	N	z	0	0	11	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	ypchesy.oky.sheeey.qoty.qotaiin.sail.chepy.ltedy.dar.olkar.am
170	f86v5	f86v5.5	5	+P0	+	P	0	T	B	2	N	z	0	0	11	daiin or otol otshey otal olkey chcthody ytar dal ar okary	daiin.or.otol.otshey.otal.olkey.chcthody.ytar.dal.ar.okary
170	f86v5	f86v5.6	6	+P0	+	P	0	T	B	2	N	z	0	1	7	olkeedy shety ytar ytaiin shdam araiiin ytaiin	olkeedy.shety.ytar.ytaiin.shdam.araiiin.ytaiin<$>
170	f86v5	f86v5.7	7	+P0	+	P	0	T	B	2	N	z	1	0	9	pdaiin qoteedy opchey qopor otol kshdy qopcheey shdar fchcfhy	<%>pdaiin.qoteedy.opchey.qopor.otol.kshdy.qopcheey.shdar,fchcfhy
170	f86v5	f86v5.8	8	+P0	+	P	0	T	B	2	N	z	0	0	11	octhal shckhy otshey opor shey tor ar otar aiin chdy tarcheeg	octhal.shckhy.otshey.opor.shey.tor,ar.otar.aiin.chdy.tarcheeg
170	f86v5	f86v5.9	9	+P0	+	P	0	T	B	2	N	z	0	0	12	lkaiiin otain r al ykain chaiin y tal ykaiin otal ar alkam	lkaiiin.otain.r.al.ykain.chaiin.y,tal.ykaiin.otal.ar,alkam
170	f86v5	f86v5.10	10	+P0	+	P	0	T	B	2	N	z	0	0	11	ykar olkal kar shedy shor qokar chor or ykaiin otam ytam	ykar.olkal.kar,shedy.shor.qokar.chor.or.ykaiin.otam.ytam
170	f86v5	f86v5.11	11	+P0	+	P	0	T	B	2	N	z	0	1	10	taral okar octhey sal kaiin ytal chey otal aiiin olkam	taral.okar.octhey.sal.kaiin.ytal.chey.otal.aiiin.olkam<$>
170	f86v5	f86v5.12	12	+P0	+	P	0	T	B	2	N	z	1	0	11	poraiiidy otshs al ar shey tair sheody qopchesy lfar air amod	<%>poraiiidy.otshs.al.ar,shey.tair.sheody.qopchesy.lfar.air.amod
170	f86v5	f86v5.13	13	+P0	+	P	0	T	B	2	N	z	0	0	11	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	daiin.shar.otam.ytaiin.otal.teody.cthy.or.aiin.otar,aiiin
170	f86v5	f86v5.14	14	+P0	+	P	0	T	B	2	N	z	0	0	11	qoar aiiin al ody ar aiin qokeeey cheey qotaiin ykar acthy	qoar.aiiin.al.ody.ar.aiin.qokeeey.cheey.qotaiin.ykar.acthy
170	f86v5	f86v5.15	15	+P0	+	P	0	T	B	2	N	z	0	0	12	ykar ar alody or eees aiin okar qokaiin ykar ar ol chsky	ykar.ar.alody.or.eees.aiin.okar.qokaiin.ykar.ar.ol.chsky
170	f86v5	f86v5.16	16	+P0	+	P	0	T	B	2	N	z	0	0	8	dcheytain qoka daiin ykalkain ykar al kaiin dalkalytam	dcheytain.qoka.daiin.ykalkain.ykar.al,kaiin.dalkalytam
170	f86v5	f86v5.17	17	+P0	+	P	0	T	B	2	N	z	0	1	9	ockhedy ched y taiin ykaiin qotal yshey otaiin olkam	ockhedy.ched.y,taiin.ykaiin.qotal.yshey.otaiin.olkam<$>
170	f86v5	f86v5.18	18	+P0	+	P	0	T	B	2	N	z	1	0	11	poldaiin shea teraiin otcho lkaiin os al ody qotar ytedy daiin	<%>poldaiin.shea.teraiin.otcho.lkaiin.os.al.ody.qotar.ytedy.daiin
170	f86v5	f86v5.19	19	+P0	+	P	0	T	B	2	N	z	0	0	9	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy	ycheeytydaiin.ykeeo,chey.shckhy.shoky.oty.oty.otain.olkchdy
170	f86v5	f86v5.20	20	+P0	+	P	0	T	B	2	N	z	0	0	10	ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiil	ychor.ar.aiin.ytaly.otaiin.ykaiin.otal.ytar.aiin.ytaiiil
170	f86v5	f86v5.21	21	+P0	+	P	0	T	B	2	N	z	0	0	11	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	oar.ar,aiin.okaiin.yteey.ytaiin.qokees.aiin.yteey.qotey.lkey
170	f86v5	f86v5.22	22	+P0	+	P	0	T	B	2	N	z	0	0	9	ykaiin ykeey ykal chod aiin oeey teodkaiin otodaiin okain	ykaiin.ykeey.ykal.chod,aiin.oeey.teodkaiin.otodaiin.okain
170	f86v5	f86v5.23	23	+P0	+	P	0	T	B	2	N	z	0	0	11	ykaiin or aiin okol chokar sheol qokar cheey or aiin ody	ykaiin.or,aiin.okol.chokar.sheol.qokar.cheey.or,aiin.ody
170	f86v5	f86v5.24	24	+P0	+	P	0	T	B	2	N	z	0	0	9	oar aiin ykain okal kchody chckhy otaiin olkar otaiin	oar.aiin.ykain.okal.kchody.chckhy.otaiin.olkar.otaiin
170	f86v5	f86v5.25	25	+P0	+	P	0	T	B	2	N	z	0	1	6	sair kain ar alosheey qoeey lkesy	sair.kain.ar,alosheey.qoeey.lkesy<$>
170	f86v5	f86v5.26	26	+P0	+	P	0	T	B	2	N	z	1	0	11	pochor aiir shoar pshody shody qopchy ocfhdy dar olpshy dam shey	<%>pochor.aiir.shoar.pshody.shody.qopchy.ocfhdy.dar.olpshy.dam.shey
170	f86v5	f86v5.27	27	+P0	+	P	0	T	B	2	N	z	0	0	11	pchor ypchor aiin otar shody pchykar ytar odar oeees aral om	pchor.ypchor.aiin.otar.shody.pchykar.ytar.odar.oeees.aral.om
170	f86v5	f86v5.28	28	+P0	+	P	0	T	B	2	N	z	0	0	14	odaiin o al kar ar or ytdar qokeeey teo dy tey tar a ytarar	odaiin.o,al.kar.ar.or.ytdar,qokeeey.teo,dy,tey,tar.a[?:n].ytarar
170	f86v5	f86v5.29	29	+P0	+	P	0	T	B	2	N	z	0	0	9	ysheoar qoteody qokar shody qokal tchey ytchy tal tar	ysheoar.qoteody.qokar.shody.qokal.tchey.ytchy.tal.tar
170	f86v5	f86v5.30	30	+P0	+	P	0	T	B	2	N	z	0	0	9	odaiin otchees chey chodaiin shedy otal kchol shy olkeeeary	odaiin.otchees.chey.chodaiin.shedy.otal.kchol.shy.olkeeeary
170	f86v5	f86v5.31	31	+P0	+	P	0	T	B	2	N	z	0	0	10	tol kaiin ytchdy chol ytedy ytain qodaiin ytody ykeshy ar	tol.kaiin.ytchdy.chol.ytedy.ytain.qodaiin.ytody.ykeshy.ar
170	f86v5	f86v5.32	32	+P0	+	P	0	T	B	2	N	z	0	0	12	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	dshey.ytchy.dy.qotal.shdy.or.aiin.chody.chey.ol.teody.aiin
170	f86v5	f86v5.33	33	+P0	+	P	0	T	B	2	N	z	0	0	10	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	qokeey.ol,kaiin.ol.kain.olkeedy.qopcheey.oty.daiin.otam
170	f86v5	f86v5.34	34	+P0	+	P	0	T	B	2	N	z	0	0	9	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	oteey.ol.tey.choaiin.ysheedy.ychedy.ytaiin.otam.aiin
170	f86v5	f86v5.35	35	+P0	+	P	0	T	B	2	N	z	0	0	11	ychey or aiin ytair ytaim otal shod qokchy qoody s aim	ychey.or.aiin.ytair.ytaim.otal.shod.qokchy.qoody.s,aim
170	f86v5	f86v5.36	36	+P0	+	P	0	T	B	2	N	z	0	0	9	shody qoty chody ytody olkey otoloty oltal oky dam	shody.qoty.chody.ytody.olkey.otoloty.oltal.oky.dam
170	f86v5	f86v5.37	37	+P0	+	P	0	T	B	2	N	z	0	0	8	dchol chedy qotain otaiin ol cheody olkeeody oreeeg	dchol.chedy.qotain.otaiin.ol.cheody.olkeeody.oreeeg
170	f86v5	f86v5.38	38	+P0	+	P	0	T	B	2	N	z	0	0	8	sol odaiin ykeeshy ytchey lchody ykar shey ytaiin	sol.odaiin.ykeeshy.ytchey.lchody.ykar.shey.ytaiin
170	f86v5	f86v5.39	39	+Pr	+	P	r	T	B	2	N	z	0	1	5	yteody chedy qoteey octhy dy	yteody.chedy.qoteey.octhy.dy<$>
171	f86v3	f86v3.1	1	@Pb	@	P	b	C	B	2	N	z	1	0	7	tchedy qokeedy qoedy qopchy raiin olpchey qokaiin	<!N><%>tchedy.qokeedy.qoedy.qopchy.raiin.olpchey.qokaiin
171	f86v3	f86v3.2	2	+Pb	+	P	b	C	B	2	N	z	0	0	8	rain ychedy qoeeey otair cheody ytain qy kaiin	<!N>rain.ychedy.qoeeey.otair.cheody.ytain.q[y:o],kaiin
171	f86v3	f86v3.3	3	+Pb	+	P	b	C	B	2	N	z	0	0	8	taiin ytaiin ytaiin ytaiin or ar ytas am	<!N>taiin.ytaiin.ytaiin.ytaiin.or.ar.yta[s:r].am
171	f86v3	f86v3.4	4	+Pb	+	P	b	C	B	2	N	z	0	0	9	ykaiin qoeedy qar aiin yteeey ar aiin ar am	<!N>ykaiin.qoeedy.q[a:o]r.aiin.yteeey.ar.aiin.ar.am
171	f86v3	f86v3.5	5	+Pb	+	P	b	C	B	2	N	z	0	0	7	yeey qotaiin chdy ypeor ytain otain ytam	<!N>y{ch'}eey.qotaiin.chdy.yp{ch'}eor.ytain.otain.ytam
171	f86v3	f86v3.6	6	+Pb	+	P	b	C	B	2	N	z	0	0	8	daiinls aiin chcthy ykaiin ykaiin chdar ar aiin	<!N>daiinls,aiin.chcthy.ykaiin.ykaiin.chdar.ar,aiin
171	f86v3	f86v3.7	7	+Pb	+	P	b	C	B	2	N	z	0	0	7	sain ytaiin ytapy odeeey dal dair ytam	<!N>sain.ytaiin.ytapy.odeeey.dal.dair.ytam
171	f86v3	f86v3.8	8	+Pb	+	P	b	C	B	2	N	z	0	1	4	sor aiin otey otair	<!N>sor,aiin.otey.otair<$>
