alias_ordinal	alias_id	alias_class	physical_page	statement_id	target_event_id	target_surface	target_locus	target_record_id	target_panel_id	inherited_root	lexical_source_kind	source_event_id	source_surface	source_locus	source_record_id	source_panel_id	selected_boundary_action	new_owner_key	semantic_export_credit
466	GDT581-I3084	OBJECT_ALIAS	f82r	G407-S507	G407-E3236	lcho	f82r.8	F82_P1	F82_TOP_COUPLED	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P1	ZERO__BOUNDARY_REPAIR_ONLY
467	GDT581-I3085	OBJECT_ALIAS	f82r	G407-S507	G407-E3237	r	f82r.8	F82_P1	F82_TOP_COUPLED	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P1	ZERO__BOUNDARY_REPAIR_ONLY
468	GDT581-I3086	OBJECT_ALIAS	f82r	G407-S507	G407-E3240	qotal	f82r.8	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3239	qokey	f82r.8	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
469	GDT581-I3087	OBJECT_ALIAS	f82r	G407-S508	G407-E3250	qokedy	f82r.11	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3249	kolchdy	f82r.11	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
470	GDT581-I3088	OBJECT_ALIAS	f82r	G407-S509	G407-E3251	qopol	f82r.11	F82_P2	F82_MIDDLE_TRANSFER	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
471	GDT581-I3089	OBJECT_ALIAS	f82r	G407-S509	G407-E3254	qotal	f82r.11	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3253	chopchedy	f82r.11	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
472	GDT581-I3090	OBJECT_ALIAS	f82r	G407-S509	G407-E3256	kam	f82r.11	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3255	chedy	f82r.11	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
473	GDT581-I3091	OBJECT_ALIAS	f82r	G407-S509	G407-E3257	otedy	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3255	chedy	f82r.11	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
474	GDT581-I3092	OBJECT_ALIAS	f82r	G407-S510	G407-E3258	qodched	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
475	GDT581-I3093	OBJECT_ALIAS	f82r	G407-S510	G407-E3259	olqo	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
476	GDT581-I3094	OBJECT_ALIAS	f82r	G407-S510	G407-E3260	dar	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
477	GDT581-I3095	OBJECT_ALIAS	f82r	G407-S510	G407-E3261	checkho	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
478	GDT581-I3096	OBJECT_ALIAS	f82r	G407-S510	G407-E3262	lolol	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
479	GDT581-I3097	OBJECT_ALIAS	f82r	G407-S510	G407-E3263	okal	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
480	GDT581-I3098	OBJECT_ALIAS	f82r	G407-S510	G407-E3265	tcheol	f82r.13	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3264	okarchedy	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
481	GDT581-I3099	OBJECT_ALIAS	f82r	G407-S510	G407-E3266	olchedy	f82r.13	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3264	okarchedy	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
482	GDT581-I3100	OBJECT_ALIAS	f82r	G407-S511	G407-E3267	qokeedy	f82r.13	F82_P2	F82_MIDDLE_TRANSFER	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
483	GDT581-I3101	OBJECT_ALIAS	f82r	G407-S512	G407-E3268	qotedy	f82r.13	F82_P2	F82_MIDDLE_TRANSFER	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
484	GDT581-I3102	OBJECT_ALIAS	f82r	G407-S513	G407-E3269	chedar	f82r.13	F82_P2	F82_MIDDLE_TRANSFER	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
485	GDT581-I3103	OBJECT_ALIAS	f82r	G407-S513	G407-E3272	solarol	f82r.13	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3271	lchey	f82r.13	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
486	GDT581-I3104	OBJECT_ALIAS	f82r	G407-S513	G407-E3273	r	f82r.14	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3271	lchey	f82r.13	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
487	GDT581-I3105	OBJECT_ALIAS	f82r	G407-S513	G407-E3275	qokal	f82r.14	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3274	olchy	f82r.14	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
488	GDT581-I3106	OBJECT_ALIAS	f82r	G407-S513	G407-E3281	olchedy	f82r.14	F82_P2	F82_MIDDLE_TRANSFER	AIIN	SAME_STATEMENT_EVENT	G407-E3280	qokaiin	f82r.14	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
489	GDT581-I3107	OBJECT_ALIAS	f82r	G407-S514	G407-E3282	kedy	f82r.15	F82_P2	F82_MIDDLE_TRANSFER	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
490	GDT581-I3108	OBJECT_ALIAS	f82r	G407-S515	G407-E3283	lchedy	f82r.15	F82_P2	F82_MIDDLE_TRANSFER	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
491	GDT581-I3109	OBJECT_ALIAS	f82r	G407-S516	G407-E3284	qokedy	f82r.15	F82_P2	F82_MIDDLE_TRANSFER	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
492	GDT581-I3110	OBJECT_ALIAS	f82r	G407-S517	G407-E3285	qokeedy	f82r.15	F82_P2	F82_MIDDLE_TRANSFER	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
493	GDT581-I3111	OBJECT_ALIAS	f82r	G407-S518	G407-E3292	qokeedy	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3291	dy	f82r.15	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
494	GDT581-I3112	OBJECT_ALIAS	f82r	G407-S519	G407-E3293	lchedy	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
495	GDT581-I3113	OBJECT_ALIAS	f82r	G407-S520	G407-E3294	qokeedy	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
496	GDT581-I3114	OBJECT_ALIAS	f82r	G407-S521	G407-E3296	r	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3295	cheey	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
497	GDT581-I3115	OBJECT_ALIAS	f82r	G407-S521	G407-E3298	ol	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	OR	SAME_STATEMENT_EVENT	G407-E3297	or	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
498	GDT581-I3116	OBJECT_ALIAS	f82r	G407-S521	G407-E3299	s	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	OR	SAME_STATEMENT_EVENT	G407-E3297	or	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
499	GDT581-I3117	OBJECT_ALIAS	f82r	G407-S521	G407-E3302	ra	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3301	chey	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
500	GDT581-I3118	OBJECT_ALIAS	f82r	G407-S521	G407-E3303	dam	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3301	chey	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
501	GDT581-I3119	OBJECT_ALIAS	f82r	G407-S521	G407-E3304	dshedy	f82r.17	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3301	chey	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
502	GDT581-I3120	OBJECT_ALIAS	f82r	G407-S522	G407-E3308	qokedy	f82r.17	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3307	qokeeey	f82r.17	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
503	GDT581-I3121	OBJECT_ALIAS	f82r	G407-S523	G407-E3310	qokeedy	f82r.17	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3309	lteedy	f82r.17	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
504	GDT581-I3122	OBJECT_ALIAS	f82r	G407-S524	G407-E3312	polched	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3311	ralchey	f82r.17	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
505	GDT581-I3123	OBJECT_ALIAS	f82r	G407-S524	G407-E3314	shedy	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	AIN	SAME_STATEMENT_EVENT	G407-E3313	otain	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
506	GDT581-I3124	OBJECT_ALIAS	f82r	G407-S525	G407-E3315	shedy	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	AIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
507	GDT581-I3125	OBJECT_ALIAS	f82r	G407-S526	G407-E3316	dal	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	AIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
508	GDT581-I3126	OBJECT_ALIAS	f82r	G407-S526	G407-E3317	chedar	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	AIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
509	GDT581-I3127	OBJECT_ALIAS	f82r	G407-S526	G407-E3320	l	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3319	ykeey	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
510	GDT581-I3128	OBJECT_ALIAS	f82r	G407-S526	G407-E3321	s	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	Y	SAME_STATEMENT_EVENT	G407-E3319	ykeey	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
511	GDT581-I3129	OBJECT_ALIAS	f82r	G407-S526	G407-E3325	char	f82r.19	F82_P2	F82_MIDDLE_TRANSFER	AIN	SAME_STATEMENT_EVENT	G407-E3324	okain	f82r.19	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
512	GDT581-I3130	OBJECT_ALIAS	f82r	G407-S526	G407-E3327	qokeedy	f82r.19	F82_P2	F82_MIDDLE_TRANSFER	AIN	SAME_STATEMENT_EVENT	G407-E3326	okain	f82r.19	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
513	GDT581-I3131	OBJECT_ALIAS	f82r	G407-S527	G407-E3330	qokedy	f82r.20	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3329	posalshy	f82r.20	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
514	GDT581-I3132	OBJECT_ALIAS	f82r	G407-S528	G407-E3331	cphal	f82r.20	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
515	GDT581-I3133	OBJECT_ALIAS	f82r	G407-S528	G407-E3332	shedy	f82r.20	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
516	GDT581-I3134	OBJECT_ALIAS	f82r	G407-S529	G407-E3333	sheol	f82r.20	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
517	GDT581-I3135	OBJECT_ALIAS	f82r	G407-S529	G407-E3336	shedy	f82r.20	F82_P3	F82_BOTTOM_COMMUNAL	AIIN	SAME_STATEMENT_EVENT	G407-E3335	lkaiin	f82r.20	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
518	GDT581-I3136	OBJECT_ALIAS	f82r	G407-S530	G407-E3340	lkedy	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3339	cheoky	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
519	GDT581-I3137	OBJECT_ALIAS	f82r	G407-S531	G407-E3344	qol	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3343	chey	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
520	GDT581-I3138	OBJECT_ALIAS	f82r	G407-S531	G407-E3347	dal	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3346	qokeey	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
521	GDT581-I3139	OBJECT_ALIAS	f82r	G407-S531	G407-E3349	cheor	f82r.22	F82_P3	F82_BOTTOM_COMMUNAL	AIIN	SAME_STATEMENT_EVENT	G407-E3348	qokaiin	f82r.22	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
522	GDT581-I3140	OBJECT_ALIAS	f82r	G407-S531	G407-E3353	qol	f82r.22	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3352	shckhey	f82r.22	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
523	GDT581-I3141	OBJECT_ALIAS	f82r	G407-S531	G407-E3363	qokeeedy	f82r.23	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3362	chey	f82r.23	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
524	GDT581-I3142	OBJECT_ALIAS	f82r	G407-S532	G407-E3364	lchedy	f82r.23	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
525	GDT581-I3143	OBJECT_ALIAS	f82r	G407-S533	G407-E3365	lar	f82r.23	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
526	GDT581-I3144	OBJECT_ALIAS	f82r	G407-S533	G407-E3366	qokeedy	f82r.24	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
527	GDT581-I3145	OBJECT_ALIAS	f82r	G407-S534	G407-E3369	sal	f82r.24	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3368	qokeoy	f82r.24	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
528	GDT581-I3146	OBJECT_ALIAS	f82r	G407-S535	G407-E3376	dol	f82r.25	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
529	GDT581-I3147	OBJECT_ALIAS	f82r	G407-S535	G407-E3377	qoesedy	f82r.25	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
530	GDT581-I3148	OBJECT_ALIAS	f82r	G407-S536	G407-E3378	sheeal	f82r.25	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
531	GDT581-I3149	OBJECT_ALIAS	f82r	G407-S536	G407-E3379	sheedy	f82r.25	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
532	GDT581-I3150	OBJECT_ALIAS	f82r	G407-S537	G407-E3380	lshed	f82r.25	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
533	GDT581-I3151	OBJECT_ALIAS	f82r	G407-S537	G407-E3382	lchedy	f82r.25	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3381	qockhey	f82r.25	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
534	GDT581-I3152	OBJECT_ALIAS	f82r	G407-S538	G407-E3383	lar	f82r.25	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
535	GDT581-I3153	OBJECT_ALIAS	f82r	G407-S538	G407-E3387	qokeedy	f82r.26	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3386	tshey	f82r.26	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
536	GDT581-I3154	OBJECT_ALIAS	f82r	G407-S539	G407-E3388	cheal	f82r.26	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
537	GDT581-I3155	OBJECT_ALIAS	f82r	G407-S539	G407-E3389	lchedar	f82r.26	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
538	GDT581-I3156	OBJECT_ALIAS	f82r	G407-S539	G407-E3390	ches	f82r.26	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
539	GDT581-I3157	OBJECT_ALIAS	f82r	G407-S539	G407-E3395	pchedy	f82r.27	F82_P3	F82_BOTTOM_COMMUNAL	Y	SAME_STATEMENT_EVENT	G407-E3394	okey	f82r.26	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
540	GDT581-I3158	OBJECT_ALIAS	f82r	G407-S540	G407-E3396	rsheal	f82r.27	F82_P3	F82_BOTTOM_COMMUNAL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
