target_occurrence_id	page	physical_folio	locus	section	language	hand	ordinal	right_surface	right_ordinal	right_reader_exact	written_line_eva	gdt776_branch	gdt776_default_de	gdt776_renderer_contextual	gdt776_span_consumes_right_token	gdt776_span_id	gdt776_right_whole	gdt776_candidate_whole_de	gdt776_semantic_family	gdt776_confidence	gdt776_positive_evidence	gdt776_counterevidence	gdt776_scope_status	gdt776_dispatch_rule	gdt776_structural_bridge	default_is_translation	confirmed_lexeme	confirmed_plaintext	component_export_credit	gdt777_branch	gdt777_default_de	gdt777_renderer_contextual	gdt777_span_id	gdt777_registered_form	gdt777_field_head_surface	gdt777_body_surface	gdt777_semantic_family	gdt777_confidence	gdt777_consumed_token_count	gdt777_consumed_token_ids	gdt777_fallback_replacement	gdt777_contextual_sharpening	gdt777_positive_evidence	gdt777_counterevidence	gdt777_dispatch_rule	gdt777_default_is_translation	gdt777_confirmed_lexeme	gdt777_confirmed_plaintext	gdt777_component_export_credit	gdt778_branch	gdt778_default_de	gdt778_renderer_contextual	gdt778_span_id	gdt778_exact_whole	gdt778_confidence	gdt778_consumed_token_count	gdt778_consumed_token_ids	gdt778_fallback_replacement	gdt778_contextual_sharpening	gdt778_contextual_confirmation	gdt778_display_changed	gdt778_same_row_consumption_takeover	gdt778_new_unique_consumption	gdt778_positive_evidence	gdt778_counterevidence	gdt778_dispatch_rule	gdt778_scope_status	gdt778_default_is_translation	gdt778_confirmed_lexeme	gdt778_confirmed_plaintext	gdt778_component_export_credit
G769-T0325	f78v	f78	f78v.20	B	B	2	8	okalor	9	1	qofcheol opchedy qokain op chedy lchey cphar ol okalor	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	okalor	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0326	f78v	f78	f78v.21	B	B	2	5	qokar	6	1	chedy lshedy olshedy otaiin ol qokar shedy yteedy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	qokar	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0327	f78v	f78	f78v.22	B	B	2	3	shedy	4	1	okol shey ol shedy okal okchey okeol ol chedy qol	INHERITED_GDT775	und	1	0	NONE	shedy	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	und	1	NONE	NONE	NONE	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0328	f78v	f78	f78v.24	B	B	2	3	sheedy	4	1	ytaiin shedy ol sheedy olshdy shey kshdy shol kedy	INHERITED_GDT775	und	1	0	NONE	sheedy	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	und	1	NONE	NONE	NONE	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0329	f78v	f78	f78v.25	B	B	2	4	or	5	1	teeol olkeshey qolcheol ol or sheckhedy or ol sham	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Portionsträger	1	1	G776-SPAN-047	or	Portionsträger	PART_CARRIER	C1	GDT734 exact whole plus GDT736 part-carrier body and two medial targets	part versus quantity carrier remains open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Portionsträger	1	G776-SPAN-047	NONE	NONE	NONE	PART_CARRIER	C1	1	f78v.25@5	0	0	GDT734 exact whole plus GDT736 part-carrier body and two medial targets	part versus quantity carrier remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Portionsträger	1	G776-SPAN-047	NONE	C1	1	f78v.25@5	0	0	0	0	0	0	GDT734 exact whole plus GDT736 part-carrier body and two medial targets	part versus quantity carrier remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0330	f78v	f78	f78v.25	B	B	2	8	sham	9	1	teeol olkeshey qolcheol ol or sheckhedy or ol sham	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	sham	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0331	f78v	f78	f78v.26	B	B	2	5	shedy	6	0	qokaiin or sheedy otain ol shedy sol fchedy otaldy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	shedy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0332	f78v	f78	f78v.27	B	B	2	5	ols	6	1	lol kar shr r ol ols sheey ol chedy oltar olkaiin	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	ols	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	Produktposten	1	G778-S024	ols	C0	1	f78v.27@6	1	0	0	1	0	1	GDT769 findet 12 exakte Vorkommen mit Wert- und Endpositionen; GDT778 setzt eine bewusst neue lokale Ganzworthypothese	GDT772 wählt formal OLS_NULL; die ältere Filtratlesung ist überholt	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0334	f78v	f78	f78v.27	B	B	2	8	chedy	9	0	lol kar shr r ol ols sheey ol chedy oltar olkaiin	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	chedy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0335	f78v	f78	f78v.28	B	B	2	5	oteedy	6	1	olkain shey qokey okar ol oteedy chcthy los aiin d	GDT776_MEDIAL_RIGHT_WHOLE_EXTENSION	Zubereitungszustand: kalt, Endform	1	1	G776-SPAN-048	oteedy	kalter Ansatz, Endform	COOLED_PREPARATION	C0	GDT734 exact whole and two medial targets; recurrent form-family prior	cold state versus cooling process and exact index remain open	EXACT_MEDIAL_OL_SPAN_EXPLORATORY	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Zubereitungszustand: kalt, Endform	1	G776-SPAN-048	NONE	NONE	NONE	COOLED_PREPARATION	C0	1	f78v.28@6	0	0	GDT734 exact whole and two medial targets; recurrent form-family prior	cold state versus cooling process and exact index remain open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Zubereitungszustand: kalt, Endform	1	G776-SPAN-048	NONE	C0	1	f78v.28@6	0	0	0	0	0	0	GDT734 exact whole and two medial targets; recurrent form-family prior	cold state versus cooling process and exact index remain open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0336	f78v	f78	f78v.29	B	B	2	9	shedy	10	0	lchedy otchey qol chedy lr al s aiiin ol shedy ary	INHERITED_GDT775	Ansatz:	1	0	NONE	shedy	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz:	1	NONE	NONE	NONE	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0337	f79r	f79	f79r.4	B	B	2	11	NONE	0	0	teey dar qotar sheds sheekeey qokeey okey qolshy olchey qoky ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0338	f79r	f79	f79r.6	B	B	2	3	olkeey	4	1	shol okar ol olkeey qokey sain olcheey qol chey	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	olkeey	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	erhitztes Material, Form II	1	G778-S025	olkeey	C0	1	f79r.6@4	1	0	0	1	0	1	35 bare und 6 headed Kandidatenvorkommen tragen Wärme/Material plus Form II	GDT738 unentschieden; alter Holzpatient verworfen	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0339	f79r	f79	f79r.7	B	B	2	5	cheey	6	1	polchedy qokar shey qokl ol cheey qokain chey qoty qokar	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Zustand: trockene Form II	1	1	G776-SPAN-049	cheey	trockene Form II	DRY_STATE	C2	GDT734 exact whole plus GDT736 dry-form body and five medial targets	grade index versus form index remains open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Zustand: trockene Form II	1	G776-SPAN-049	NONE	NONE	NONE	DRY_STATE	C2	1	f79r.7@6	0	0	GDT734 exact whole plus GDT736 dry-form body and five medial targets	grade index versus form index remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Zustand: trockene Form II	1	G776-SPAN-049	NONE	C2	1	f79r.7@6	0	0	0	0	0	0	GDT734 exact whole plus GDT736 dry-form body and five medial targets	grade index versus form index remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0340	f79r	f79	f79r.13	B	B	2	9	NONE	0	0	pshorol shckhy qotshdy qokaldy opchedy qotar or aiin ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0341	f79r	f79	f79r.15	B	B	2	9	sheol	10	1	qokl shey qokal chedy okol dyty r aiin ol sheol lchey	INHERITED_GDT775	und	1	0	NONE	sheol	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	und	1	NONE	NONE	NONE	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0342	f79r	f79	f79r.17	B	B	2	11	NONE	0	0	qokaiin shy lsheey ls air or aror otaiin ches olol ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0343	f79r	f79	f79r.18	B	B	2	9	dam	10	1	solor olshey qokaiin chey qokain otain otain otal ol dam	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	dam	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0344	f79r	f79	f79r.22	B	B	2	8	dorchedchey	9	0	lchey dal sheedy efchedy otain shey qofchey ol dorchedchey	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	dorchedchey	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0345	f79r	f79	f79r.23	B	B	2	4	lkain	5	1	das shear qotaiin ol lkain otchedy or olkl o tshedy otory	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	lkain	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	GDT777_REGISTERED_COMPLETE_WHOLE	Binnenfeld: heiße Form II	1	G777-S016	lkain	l	kain	HEATED_FORM_II	C1	1	f79r.23@5	1	0	GDT737 registriert die vollständige H4-Ganzform und den body als erhitzte Form Index II	Form gegen Wert sowie Zustand gegen Prozess bleiben offen	SURFACE_REGISTERED_AND_REQUIRED_TOKENS_READER_EXACT__NO_OCCURRENCE_ID	0	0	0	0	INHERITED_GDT777	Binnenfeld: heiße Form II	1	G777-S016	NONE	C1	1	f79r.23@5	0	0	0	0	0	0	GDT737 registriert die vollständige H4-Ganzform und den body als erhitzte Form Index II	Form gegen Wert sowie Zustand gegen Prozess bleiben offen	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0346	f79r	f79	f79r.27	B	B	2	6	ory	7	1	qokeedy sheey kas cheey olkaiin ol ory cholor oty oky	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	ory	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	Portionsposten	1	G778-S026	ory	C0	1	f79r.27@7	1	0	0	1	0	1	13 bare und 3 headed Kandidatenvorkommen tragen Teil-/Portionsfamilie	GDT738 unentschieden; Zielstelle ist medial und alte Karte hatte NO_EXACT_BODY_WHOLE	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0347	f79r	f79	f79r.32	B	B	2	5	olaiin	6	1	sol cheedy qoteedy okaiin ol olaiin shey daiin chy ol	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Materialangabe: Stoff, Wert III	1	1	G776-SPAN-050	olaiin	Stoff, Wert III	MATERIAL_VALUE	C1	GDT737 later candidate repairs the inherited absolute three-portion reading; four medial targets	amount versus class remains open and old absolute number is unsupported	EXACT_MEDIAL_OL_SPAN_REVISED	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Materialangabe: Stoff, Wert III	1	G776-SPAN-050	NONE	NONE	NONE	MATERIAL_VALUE	C1	1	f79r.32@6	0	0	GDT737 later candidate repairs the inherited absolute three-portion reading; four medial targets	amount versus class remains open and old absolute number is unsupported	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Materialangabe: Stoff, Wert III	1	G776-SPAN-050	NONE	C1	1	f79r.32@6	0	0	0	0	0	0	GDT737 later candidate repairs the inherited absolute three-portion reading; four medial targets	amount versus class remains open and old absolute number is unsupported	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0348	f79r	f79	f79r.32	B	B	2	10	NONE	0	0	sol cheedy qoteedy okaiin ol olaiin shey daiin chy ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0349	f79r	f79	f79r.33	B	B	2	8	NONE	0	0	daiin shedy qotshedy oteeedy oteedy chey qokain ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0350	f79r	f79	f79r.36	B	B	2	3	cheey	4	1	sol sheeol ol cheey os sheky sheol or shear oly	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Zustand: trockene Form II	1	1	G776-SPAN-051	cheey	trockene Form II	DRY_STATE	C2	GDT734 exact whole plus GDT736 dry-form body and five medial targets	grade index versus form index remains open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Zustand: trockene Form II	1	G776-SPAN-051	NONE	NONE	NONE	DRY_STATE	C2	1	f79r.36@4	0	0	GDT734 exact whole plus GDT736 dry-form body and five medial targets	grade index versus form index remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Zustand: trockene Form II	1	G776-SPAN-051	NONE	C2	1	f79r.36@4	0	0	0	0	0	0	GDT734 exact whole plus GDT736 dry-form body and five medial targets	grade index versus form index remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0351	f79r	f79	f79r.37	B	B	2	2	ol	3	1	lcheol ol ol sheey olsheey sholkeey okchey dain	GDT776_MEDIAL_OL_CHAIN	Unterfeld: weiterer Ansatz	1	0	G776-CHAIN-052	ol	weiteres Ansatzfeld	NESTED_FIELD	C1	GDT736 whole-body role plus seven medial ol-ol chains	adjacent identical form creates overlap and identifies no substance; material or preparation carrier remains a rival	EXACT_MEDIAL_OL_CHAIN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Unterfeld: weiterer Ansatz	1	G776-CHAIN-052	NONE	NONE	NONE	NESTED_FIELD	C1	0	NONE	0	0	GDT736 whole-body role plus seven medial ol-ol chains	adjacent identical form creates overlap and identifies no substance; material or preparation carrier remains a rival	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Unterfeld: weiterer Ansatz	1	G776-CHAIN-052	NONE	C1	0	NONE	0	0	0	0	0	0	GDT736 whole-body role plus seven medial ol-ol chains	adjacent identical form creates overlap and identifies no substance; material or preparation carrier remains a rival	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
