unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer	instrument_id	module_id	instrument_context_de	dossier_id	case_phase	case_source_unit	case_statement_or_locus	case_context_de	dossier_title_de	crosspage_link_status
U487	ASTRO_DIAGRAM	f67r2	f67r2.43	F67_LEFT_WHEEL_NS	A1:G106	daiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_43	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.43	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U488	ASTRO_DIAGRAM	f67r2	f67r2.43	F67_LEFT_WHEEL_NS	A1:G107	aiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_43	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.43	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U489	ASTRO_DIAGRAM	f67r2	f67r2.43	F67_LEFT_WHEEL_NS	A1:G108	os	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_43: umschliessendes Diagrammfeld.	A1_LEFT_LOCAL_FIELD_43	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_43: umschliessendes Diagrammfeld.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.43	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U490	ASTRO_DIAGRAM	f67r2	f67r2.43	F67_LEFT_WHEEL_NS	A1:G109	qsg	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_43: neuer Nebengrad.	A1_LEFT_LOCAL_FIELD_43	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: A1_LEFT_LOCAL_FIELD_43: neuer Nebengrad.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.43	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U491	ASTRO_DIAGRAM	f67r2	f67r2.44	F67_LEFT_WHEEL_NS	A1:G110	ofydy	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_44: fester Grundlichtwert.	A1_LEFT_LOCAL_FIELD_44	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: A1_LEFT_LOCAL_FIELD_44: fester Grundlichtwert.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.44	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U492	ASTRO_DIAGRAM	f67r2	f67r2.44	F67_LEFT_WHEEL_NS	A1:G111	sheody	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_44: Position oder Bedingung halten; lokaler Namensrest eody.	A1_LEFT_LOCAL_FIELD_44	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_44: Position oder Bedingung halten; lokaler Namensrest eody.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.44	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U493	ASTRO_DIAGRAM	f67r2	f67r2.44	F67_LEFT_WHEEL_NS	A1:G112	aiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_44: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_44	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_44: Sollwert oder Grad des bezeichneten Himmelsplatzes.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.44	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U494	ASTRO_DIAGRAM	f67r2	f67r2.45	F67_LEFT_WHEEL_NS	A1:G113	ycheody	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_45: aktueller Ablesewert fest.	A1_LEFT_LOCAL_FIELD_45	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: A1_LEFT_LOCAL_FIELD_45: aktueller Ablesewert fest.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.45	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U495	ASTRO_DIAGRAM	f67r2	f67r2.45	F67_LEFT_WHEEL_NS	A1:G114	es	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_45: ausgewählter Nebenwert.	A1_LEFT_LOCAL_FIELD_45	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: A1_LEFT_LOCAL_FIELD_45: ausgewählter Nebenwert.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.45	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U496	ASTRO_DIAGRAM	f67r2	f67r2.45	F67_LEFT_WHEEL_NS	A1:G115	odaiiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_45: Grad- oder Bedingungsstufe; lokaler Namensrest odai.	A1_LEFT_LOCAL_FIELD_45	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_45: Grad- oder Bedingungsstufe; lokaler Namensrest odai.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.45	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U497	ASTRO_DIAGRAM	f67r2	f67r2.46	F67_LEFT_WHEEL_NS	A1:G116	yekees	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_46: lange oder volle Diagrammstufe; lokaler Namensrest yek/s.	A1_LEFT_LOCAL_FIELD_46	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_46: lange oder volle Diagrammstufe; lokaler Namensrest yek/s.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.46	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U498	ASTRO_DIAGRAM	f67r2	f67r2.46	F67_LEFT_WHEEL_NS	A1:G117	oraly	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_46: Bedingungs-, Tabellen- oder Wahlansatz + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest y.	A1_LEFT_LOCAL_FIELD_46	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_46: Bedingungs-, Tabellen- oder Wahlansatz + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest y.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.46	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U499	ASTRO_DIAGRAM	f67r2	f67r2.47	F67_LEFT_WHEEL_NS	A1:G118	yfain	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_47: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest yf.	A1_LEFT_LOCAL_FIELD_47	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_47: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest yf.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.47	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U500	ASTRO_DIAGRAM	f67r2	f67r2.48	F67_LEFT_WHEEL_NS	A1:G119	todaiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_48: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest tod.	A1_LEFT_LOCAL_FIELD_48	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_48: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest tod.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.48	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U501	ASTRO_DIAGRAM	f67r2	f67r2.48	F67_LEFT_WHEEL_NS	A1:G120	dain	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_48: Band-, Schleier- oder Abdecktraeger.	A1_LEFT_LOCAL_FIELD_48	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_48: Band-, Schleier- oder Abdecktraeger.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.48	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U502	ASTRO_DIAGRAM	f67r2	f67r2.48	F67_LEFT_WHEEL_NS	A1:G121	dy	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_48: dieser lokale Diagrammposten.	A1_LEFT_LOCAL_FIELD_48	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_48: dieser lokale Diagrammposten.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.48	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U503	ASTRO_DIAGRAM	f67r2	f67r2.49	F67_LEFT_WHEEL_NS	A1:G122	os	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_49: umschliessendes Diagrammfeld.	A1_LEFT_LOCAL_FIELD_49	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_49: umschliessendes Diagrammfeld.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.49	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U504	ASTRO_DIAGRAM	f67r2	f67r2.49	F67_LEFT_WHEEL_NS	A1:G123	choer	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_49: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/er.	A1_LEFT_LOCAL_FIELD_49	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_49: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/er.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.49	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U505	ASTRO_DIAGRAM	f67r2	f67r2.49	F67_LEFT_WHEEL_NS	A1:G124	aiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_49: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_49	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_49: Sollwert oder Grad des bezeichneten Himmelsplatzes.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.49	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U506	ASTRO_DIAGRAM	f67r2	f67r2.50	F67_LEFT_WHEEL_NS	A1:G125	choeea	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_50: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/a.	A1_LEFT_LOCAL_FIELD_50	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_50: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/a.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.50	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U507	ASTRO_DIAGRAM	f67r2	f67r2.50	F67_LEFT_WHEEL_NS	A1:G126	sal	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_50: zum bezeichneten Zielplatz.	A1_LEFT_LOCAL_FIELD_50	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_50: zum bezeichneten Zielplatz.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.50	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U508	ASTRO_DIAGRAM	f67r2	f67r2.51	F67_LEFT_WHEEL_NS	A1:G127	dadaiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_51: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest dad.	A1_LEFT_LOCAL_FIELD_51	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_51: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest dad.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.51	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U509	ASTRO_DIAGRAM	f67r2	f67r2.52	F67_LEFT_WHEEL_NS	A1:G128	qotoear	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_01: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest q/oe.	A1_LEFT_OUTER_STAR_STATION_01	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	Quelle, Ziel, Übertragung oder Folge auswählen: Sternplatz A1_LEFT_OUTER_STAR_STATION_01: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest q/oe.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_OUTER_STATIONS	f67r2.52	Quelle, Ziel, Übertragung oder Folge auswählen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U510	ASTRO_DIAGRAM	f67r2	f67r2.53	F67_LEFT_WHEEL_NS	A1:G129	dchdar	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_02: Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d.	A1_LEFT_OUTER_STAR_STATION_02	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	Quelle, Ziel, Übertragung oder Folge auswählen: Sternplatz A1_LEFT_OUTER_STAR_STATION_02: Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_OUTER_STATIONS	f67r2.53	Quelle, Ziel, Übertragung oder Folge auswählen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U511	ASTRO_DIAGRAM	f67r2	f67r2.54	F67_LEFT_WHEEL_NS	A1:G130	y	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: dieser lokale Diagrammposten.	A1_LEFT_OUTER_STAR_STATION_03	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	Quelle, Ziel, Übertragung oder Folge auswählen: Sternplatz A1_LEFT_OUTER_STAR_STATION_03: dieser lokale Diagrammposten.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_OUTER_STATIONS	f67r2.54	Quelle, Ziel, Übertragung oder Folge auswählen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U512	ASTRO_DIAGRAM	f67r2	f67r2.54	F67_LEFT_WHEEL_NS	A1:G131	saldal	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s/d.	A1_LEFT_OUTER_STAR_STATION_03	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	Quelle, Ziel, Übertragung oder Folge auswählen: Sternplatz A1_LEFT_OUTER_STAR_STATION_03: Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s/d.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_OUTER_STATIONS	f67r2.54	Quelle, Ziel, Übertragung oder Folge auswählen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
