branch	edition	paragraph	grammar	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	completion	row_status
C_A	IT2a	f58v|f58v.23-f58v.28	J	f58v.28:8	sheey	benetze	f58v.28:7	okeor		LOCAL_LEFT				56	recorded
C_A	IT2a	f58v|f58v.23-f58v.28	M	f58v.25:3	sheey	benetze	f58v.25:2	okeor		LOCAL_LEFT				19	recorded
C_A	IT2a	f58v|f58v.23-f58v.28	M	f58v.28:2	ckhy	stampfe	f58v.28:4	okal		LOCAL_RIGHT				52	recorded
C_A	IT2a	f58v|f58v.23-f58v.28	M	f58v.28:8	sheey	benetze	f58v.28:7	okeor		LOCAL_LEFT				56	recorded
C_A	IT2a	f66v|f66v.9-f66v.13	B	f66v.9:4	sheey	benetze				MISSING	MISSING_PATIENT			3	recorded
C_A	IT2a	f66v|f66v.9-f66v.13	J	f66v.9:4	sheey	benetze				MISSING	MISSING_PATIENT			3	recorded
C_A	IT2a	f66v|f66v.9-f66v.13	M	f66v.9:4	sheey	benetze				MISSING	MISSING_PATIENT			3	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	B	f76r.45:2	qo	nimm				MISSING	MISSING_PATIENT			12	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	B	f76r.45:11	sheey	benetze				MISSING	MISSING_PATIENT			21	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	B	f76r.47:4	sheey	benetze				MISSING	MISSING_PATIENT			37	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	B	f76r.47:7	sheey	benetze				MISSING	MISSING_PATIENT			40	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	B	f76r.48:4	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			47	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	B	f76r.48:7	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			50	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	B	f76r.49:4	shol	feucht				MISSING	MISSING_PATIENT			57	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	J	f76r.45:2	qo	nimm				MISSING	MISSING_PATIENT			12	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	J	f76r.45:11	sheey	benetze				MISSING	MISSING_PATIENT			21	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	J	f76r.47:4	sheey	benetze				MISSING	MISSING_PATIENT			37	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	J	f76r.47:7	sheey	benetze				MISSING	MISSING_PATIENT			40	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	J	f76r.48:4	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			47	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	J	f76r.48:7	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			50	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	J	f76r.49:4	shol	feucht				MISSING	MISSING_PATIENT			57	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	M	f76r.45:2	qo	nimm				MISSING	MISSING_PATIENT			12	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	M	f76r.45:11	sheey	benetze				MISSING	MISSING_PATIENT			21	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	M	f76r.47:4	sheey	benetze				MISSING	MISSING_PATIENT			37	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	M	f76r.47:7	sheey	benetze				MISSING	MISSING_PATIENT			40	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	M	f76r.48:4	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			47	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	M	f76r.48:7	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			50	recorded
C_A	IT2a	f76r|f76r.44-f76r.50	M	f76r.49:4	shol	feucht				MISSING	MISSING_PATIENT			57	recorded
C_A	IT2a	f76r|f76r.51-f76r.56	B	f76r.55:2	sheey	benetze	f76r.53:10	okal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76r.53:11;UNREAD_BETWEEN:f76r.54:3;UNREAD_BETWEEN:f76r.54:4;UNREAD_BETWEEN:f76r.54:5;UNREAD_BETWEEN:f76r.54:6;UNREAD_BETWEEN:f76r.54:7;UNREAD_BETWEEN:f76r.54:8;UNREAD_BETWEEN:f76r.54:9;UNREAD_BETWEEN:f76r.54:10;UNREAD_BETWEEN:f76r.55:1;IMPLICIT_SUBJECT_CONTINUATION			42	recorded
C_A	IT2a	f76r|f76r.51-f76r.56	B	f76r.56:4	qokeey	erhitze anhaltend	f76r.53:10	okal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76r.53:11;UNREAD_BETWEEN:f76r.54:3;UNREAD_BETWEEN:f76r.54:4;UNREAD_BETWEEN:f76r.54:5;UNREAD_BETWEEN:f76r.54:6;UNREAD_BETWEEN:f76r.54:7;UNREAD_BETWEEN:f76r.54:8;UNREAD_BETWEEN:f76r.54:9;UNREAD_BETWEEN:f76r.54:10;UNREAD_BETWEEN:f76r.55:1;UNREAD_BETWEEN:f76r.55:6;UNREAD_BETWEEN:f76r.55:7;UNREAD_BETWEEN:f76r.55:8;UNREAD_BETWEEN:f76r.55:9;UNREAD_BETWEEN:f76r.55:10;UNREAD_BETWEEN:f76r.56:1;UNREAD_BETWEEN:f76r.56:3;IMPLICIT_SUBJECT_CONTINUATION			54	recorded
C_A	IT2a	f76r|f76r.51-f76r.56	J	f76r.55:2	sheey	benetze	f76r.53:10	okal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76r.53:11;UNREAD_BETWEEN:f76r.54:3;UNREAD_BETWEEN:f76r.54:4;UNREAD_BETWEEN:f76r.54:5;UNREAD_BETWEEN:f76r.54:6;UNREAD_BETWEEN:f76r.54:7;UNREAD_BETWEEN:f76r.54:8;UNREAD_BETWEEN:f76r.54:9;UNREAD_BETWEEN:f76r.54:10;UNREAD_BETWEEN:f76r.55:1;IMPLICIT_SUBJECT_CONTINUATION			42	recorded
C_A	IT2a	f76r|f76r.51-f76r.56	J	f76r.56:4	qokeey	erhitze anhaltend	f76r.53:10	okal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76r.53:11;UNREAD_BETWEEN:f76r.54:3;UNREAD_BETWEEN:f76r.54:4;UNREAD_BETWEEN:f76r.54:5;UNREAD_BETWEEN:f76r.54:6;UNREAD_BETWEEN:f76r.54:7;UNREAD_BETWEEN:f76r.54:8;UNREAD_BETWEEN:f76r.54:9;UNREAD_BETWEEN:f76r.54:10;UNREAD_BETWEEN:f76r.55:1;UNREAD_BETWEEN:f76r.55:6;UNREAD_BETWEEN:f76r.55:7;UNREAD_BETWEEN:f76r.55:8;UNREAD_BETWEEN:f76r.55:9;UNREAD_BETWEEN:f76r.55:10;UNREAD_BETWEEN:f76r.56:1;UNREAD_BETWEEN:f76r.56:3;IMPLICIT_SUBJECT_CONTINUATION			54	recorded
C_A	IT2a	f76r|f76r.51-f76r.56	M	f76r.55:2	sheey	benetze	f76r.53:10	okal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76r.53:11;UNREAD_BETWEEN:f76r.54:3;UNREAD_BETWEEN:f76r.54:4;UNREAD_BETWEEN:f76r.54:5;UNREAD_BETWEEN:f76r.54:6;UNREAD_BETWEEN:f76r.54:7;UNREAD_BETWEEN:f76r.54:8;UNREAD_BETWEEN:f76r.54:9;UNREAD_BETWEEN:f76r.54:10;UNREAD_BETWEEN:f76r.55:1;IMPLICIT_SUBJECT_CONTINUATION			42	recorded
C_A	IT2a	f76r|f76r.51-f76r.56	M	f76r.56:4	qokeey	erhitze anhaltend	f76r.53:10	okal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76r.53:11;UNREAD_BETWEEN:f76r.54:3;UNREAD_BETWEEN:f76r.54:4;UNREAD_BETWEEN:f76r.54:5;UNREAD_BETWEEN:f76r.54:6;UNREAD_BETWEEN:f76r.54:7;UNREAD_BETWEEN:f76r.54:8;UNREAD_BETWEEN:f76r.54:9;UNREAD_BETWEEN:f76r.54:10;UNREAD_BETWEEN:f76r.55:1;UNREAD_BETWEEN:f76r.55:6;UNREAD_BETWEEN:f76r.55:7;UNREAD_BETWEEN:f76r.55:8;UNREAD_BETWEEN:f76r.55:9;UNREAD_BETWEEN:f76r.55:10;UNREAD_BETWEEN:f76r.56:1;UNREAD_BETWEEN:f76r.56:3;IMPLICIT_SUBJECT_CONTINUATION			54	recorded
C_A	IT2a	f76v|f76v.10-f76v.15	B	f76v.11:5	qokeey	erhitze anhaltend	f76v.11:1	cheor		LOCAL_LEFT	UNREAD_BETWEEN:f76v.11:2;UNREAD_BETWEEN:f76v.11:4			14	recorded
C_A	IT2a	f76v|f76v.10-f76v.15	B	f76v.11:7	oteedy	kühle vollständig	f76v.11:1	cheor		LOCAL_LEFT	UNREAD_BETWEEN:f76v.11:2;UNREAD_BETWEEN:f76v.11:4;UNREAD_BETWEEN:f76v.11:6			16	recorded
C_A	IT2a	f76v|f76v.10-f76v.15	B	f76v.12:3	sheey	benetze	f76v.12:2	sheol		LOCAL_LEFT				22	recorded
C_A	IT2a	f76v|f76v.10-f76v.15	J	f76v.11:5	qokeey	erhitze anhaltend	f76v.11:1	cheor		LOCAL_LEFT	UNREAD_BETWEEN:f76v.11:2;UNREAD_BETWEEN:f76v.11:4			14	recorded
C_A	IT2a	f76v|f76v.10-f76v.15	J	f76v.11:7	oteedy	kühle vollständig	f76v.11:1	cheor		LOCAL_LEFT	UNREAD_BETWEEN:f76v.11:2;UNREAD_BETWEEN:f76v.11:4;UNREAD_BETWEEN:f76v.11:6			16	recorded
C_A	IT2a	f76v|f76v.10-f76v.15	J	f76v.12:3	sheey	benetze	f76v.12:2	sheol		LOCAL_LEFT				22	recorded
C_A	IT2a	f76v|f76v.10-f76v.15	M	f76v.11:5	qokeey	erhitze anhaltend	f76v.11:1	cheor		LOCAL_LEFT	UNREAD_BETWEEN:f76v.11:2;UNREAD_BETWEEN:f76v.11:4			14	recorded
C_A	IT2a	f76v|f76v.10-f76v.15	M	f76v.11:7	oteedy	kühle vollständig	f76v.11:1	cheor		LOCAL_LEFT	UNREAD_BETWEEN:f76v.11:2;UNREAD_BETWEEN:f76v.11:4;UNREAD_BETWEEN:f76v.11:6			16	recorded
C_A	IT2a	f76v|f76v.10-f76v.15	M	f76v.12:3	sheey	benetze	f76v.12:2	sheol		LOCAL_LEFT				22	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	B	f76v.18:6	chol	trocken				MISSING	MISSING_PATIENT			23	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	B	f76v.19:3	sheey	benetze				MISSING	MISSING_PATIENT			29	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	B	f76v.21:7	chey	prüfe	f76v.21:2	oteol		LOCAL_LEFT	UNREAD_BETWEEN:f76v.21:3;UNREAD_BETWEEN:f76v.21:4;UNREAD_BETWEEN:f76v.21:5;UNREAD_BETWEEN:f76v.21:6			55	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	B	f76v.22:4	chey	prüfe	f76v.21:2	oteol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76v.21:3;UNREAD_BETWEEN:f76v.21:4;UNREAD_BETWEEN:f76v.21:5;UNREAD_BETWEEN:f76v.21:6;UNREAD_BETWEEN:f76v.21:8;UNREAD_BETWEEN:f76v.21:9;UNREAD_BETWEEN:f76v.22:1;UNREAD_BETWEEN:f76v.22:2;UNREAD_BETWEEN:f76v.22:3;IMPLICIT_SUBJECT_CONTINUATION			62	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	B	f76v.24:1	qokeey	erhitze anhaltend	f76v.23:4	qokol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76v.23:5;UNREAD_BETWEEN:f76v.23:6;UNREAD_BETWEEN:f76v.23:7;UNREAD_BETWEEN:f76v.23:8;UNREAD_BETWEEN:f76v.23:9;UNREAD_BETWEEN:f76v.23:10;IMPLICIT_SUBJECT_CONTINUATION			81	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	J	f76v.18:6	chol	trocken				MISSING	MISSING_PATIENT			23	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	J	f76v.19:3	sheey	benetze				MISSING	MISSING_PATIENT			29	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	J	f76v.21:7	chey	prüfe	f76v.21:2	oteol		LOCAL_LEFT	UNREAD_BETWEEN:f76v.21:3;UNREAD_BETWEEN:f76v.21:4;UNREAD_BETWEEN:f76v.21:5;UNREAD_BETWEEN:f76v.21:6			55	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	J	f76v.22:4	chey	prüfe	f76v.21:2	oteol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76v.21:3;UNREAD_BETWEEN:f76v.21:4;UNREAD_BETWEEN:f76v.21:5;UNREAD_BETWEEN:f76v.21:6;UNREAD_BETWEEN:f76v.21:8;UNREAD_BETWEEN:f76v.21:9;UNREAD_BETWEEN:f76v.22:1;UNREAD_BETWEEN:f76v.22:2;UNREAD_BETWEEN:f76v.22:3;IMPLICIT_SUBJECT_CONTINUATION			62	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	J	f76v.24:1	qokeey	erhitze anhaltend	f76v.23:4	qokol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76v.23:5;UNREAD_BETWEEN:f76v.23:6;UNREAD_BETWEEN:f76v.23:7;UNREAD_BETWEEN:f76v.23:8;UNREAD_BETWEEN:f76v.23:9;UNREAD_BETWEEN:f76v.23:10;IMPLICIT_SUBJECT_CONTINUATION			81	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	M	f76v.18:6	chol	trocken				MISSING	MISSING_PATIENT			23	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	M	f76v.19:3	sheey	benetze				MISSING	MISSING_PATIENT			29	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	M	f76v.21:7	chey	prüfe	f76v.21:2	oteol		LOCAL_LEFT	UNREAD_BETWEEN:f76v.21:3;UNREAD_BETWEEN:f76v.21:4;UNREAD_BETWEEN:f76v.21:5;UNREAD_BETWEEN:f76v.21:6			55	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	M	f76v.22:4	chey	prüfe	f76v.21:2	oteol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76v.21:3;UNREAD_BETWEEN:f76v.21:4;UNREAD_BETWEEN:f76v.21:5;UNREAD_BETWEEN:f76v.21:6;UNREAD_BETWEEN:f76v.21:8;UNREAD_BETWEEN:f76v.21:9;UNREAD_BETWEEN:f76v.22:1;UNREAD_BETWEEN:f76v.22:2;UNREAD_BETWEEN:f76v.22:3;IMPLICIT_SUBJECT_CONTINUATION			62	recorded
C_A	IT2a	f76v|f76v.16-f76v.24	M	f76v.24:1	qokeey	erhitze anhaltend	f76v.23:4	qokol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76v.23:5;UNREAD_BETWEEN:f76v.23:6;UNREAD_BETWEEN:f76v.23:7;UNREAD_BETWEEN:f76v.23:8;UNREAD_BETWEEN:f76v.23:9;UNREAD_BETWEEN:f76v.23:10;IMPLICIT_SUBJECT_CONTINUATION			81	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	B	f76v.26:3	ches	stampfe				MISSING	MISSING_PATIENT			12	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	B	f76v.26:7	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			16	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	B	f76v.28:4	chey	prüfe	f76v.28:3	cheol		LOCAL_LEFT				35	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	B	f76v.29:9	ches	stampfe	f76v.29:10	okaiin		LOCAL_RIGHT				50	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	B	f76v.32:2	sheey	benetze	f76v.31:7	okaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76v.31:8;UNREAD_BETWEEN:f76v.31:10;UNREAD_BETWEEN:f76v.32:1;IMPLICIT_SUBJECT_CONTINUATION			74	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	J	f76v.26:3	ches	stampfe				MISSING	MISSING_PATIENT			12	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	J	f76v.26:7	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			16	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	J	f76v.28:4	chey	prüfe	f76v.28:3	cheol		LOCAL_LEFT				35	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	J	f76v.29:9	ches	stampfe	f76v.29:10	okaiin		LOCAL_RIGHT				50	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	J	f76v.32:2	sheey	benetze	f76v.31:7	okaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76v.31:8;UNREAD_BETWEEN:f76v.31:10;UNREAD_BETWEEN:f76v.32:1;IMPLICIT_SUBJECT_CONTINUATION			74	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	M	f76v.26:3	ches	stampfe				MISSING	MISSING_PATIENT			12	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	M	f76v.26:7	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			16	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	M	f76v.28:4	chey	prüfe	f76v.28:3	cheol		LOCAL_LEFT				35	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	M	f76v.29:9	ches	stampfe	f76v.29:10	okaiin		LOCAL_RIGHT				50	recorded
C_A	IT2a	f76v|f76v.25-f76v.33	M	f76v.32:2	sheey	benetze	f76v.31:7	okaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f76v.31:8;UNREAD_BETWEEN:f76v.31:10;UNREAD_BETWEEN:f76v.32:1;IMPLICIT_SUBJECT_CONTINUATION			74	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	B	f78v.22:6	okchey	zerstoße fein	f78v.22:5	okal		LOCAL_LEFT				21	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	B	f78v.24:8	shol	feucht	f78v.24:1	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f78v.24:2;UNREAD_BETWEEN:f78v.24:4;UNREAD_BETWEEN:f78v.24:5;UNREAD_BETWEEN:f78v.24:6;UNREAD_BETWEEN:f78v.24:7			39	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	B	f78v.27:7	sheey	benetze	f78v.27:6	ols		LOCAL_LEFT				65	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	B	f78v.28:6	oteedy	kühle vollständig	f78v.27:6	ols		PARAGRAPH_CARRY	UNREAD_BETWEEN:f78v.27:9;UNREAD_BETWEEN:f78v.27:10;UNREAD_BETWEEN:f78v.27:11;UNREAD_BETWEEN:f78v.28:1;UNREAD_BETWEEN:f78v.28:2;UNREAD_BETWEEN:f78v.28:3;UNREAD_BETWEEN:f78v.28:4;IMPLICIT_SUBJECT_CONTINUATION			75	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	B	f78v.30:2	shol	feucht	f78v.30:1	sal		LOCAL_LEFT				92	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	B	f78v.31:9	shol	feucht	f78v.31:5	otaiin		LOCAL_LEFT	UNREAD_BETWEEN:f78v.31:6;UNREAD_BETWEEN:f78v.31:7;UNREAD_BETWEEN:f78v.31:8			109	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	J	f78v.22:6	okchey	zerstoße fein	f78v.22:5	okal		LOCAL_LEFT				21	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	J	f78v.24:8	shol	feucht	f78v.24:1	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f78v.24:2;UNREAD_BETWEEN:f78v.24:4;UNREAD_BETWEEN:f78v.24:5;UNREAD_BETWEEN:f78v.24:6;UNREAD_BETWEEN:f78v.24:7			39	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	J	f78v.27:7	sheey	benetze	f78v.27:6	ols		LOCAL_LEFT				65	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	J	f78v.28:6	oteedy	kühle vollständig	f78v.27:6	ols		PARAGRAPH_CARRY	UNREAD_BETWEEN:f78v.27:9;UNREAD_BETWEEN:f78v.27:10;UNREAD_BETWEEN:f78v.27:11;UNREAD_BETWEEN:f78v.28:1;UNREAD_BETWEEN:f78v.28:2;UNREAD_BETWEEN:f78v.28:3;UNREAD_BETWEEN:f78v.28:4;IMPLICIT_SUBJECT_CONTINUATION			75	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	J	f78v.30:2	shol	feucht	f78v.30:1	sal		LOCAL_LEFT				92	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	J	f78v.31:9	shol	feucht	f78v.31:5	otaiin		LOCAL_LEFT	UNREAD_BETWEEN:f78v.31:6;UNREAD_BETWEEN:f78v.31:7;UNREAD_BETWEEN:f78v.31:8			109	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	M	f78v.22:6	okchey	zerstoße fein	f78v.22:5	okal		LOCAL_LEFT				21	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	M	f78v.24:8	shol	feucht	f78v.24:1	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f78v.24:2;UNREAD_BETWEEN:f78v.24:4;UNREAD_BETWEEN:f78v.24:5;UNREAD_BETWEEN:f78v.24:6;UNREAD_BETWEEN:f78v.24:7			39	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	M	f78v.27:7	sheey	benetze	f78v.27:6	ols		LOCAL_LEFT				65	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	M	f78v.28:6	oteedy	kühle vollständig	f78v.27:6	ols		PARAGRAPH_CARRY	UNREAD_BETWEEN:f78v.27:9;UNREAD_BETWEEN:f78v.27:10;UNREAD_BETWEEN:f78v.27:11;UNREAD_BETWEEN:f78v.28:1;UNREAD_BETWEEN:f78v.28:2;UNREAD_BETWEEN:f78v.28:3;UNREAD_BETWEEN:f78v.28:4;IMPLICIT_SUBJECT_CONTINUATION			75	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	M	f78v.30:2	shol	feucht	f78v.30:1	sal		LOCAL_LEFT				92	recorded
C_A	IT2a	f78v|f78v.20-f78v.32	M	f78v.31:9	shol	feucht	f78v.31:5	otaiin		LOCAL_LEFT	UNREAD_BETWEEN:f78v.31:6;UNREAD_BETWEEN:f78v.31:7;UNREAD_BETWEEN:f78v.31:8			109	recorded
C_A	IT2a	f78v|f78v.1-f78v.19	B	f78v.6:2	okeey	erwärme vorsichtig	f78v.5:9	okal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f78v.5:11;UNREAD_BETWEEN:f78v.6:1;IMPLICIT_SUBJECT_CONTINUATION			52	recorded
C_A	IT2a	f78v|f78v.1-f78v.19	B	f78v.6:4	sheey	benetze	f78v.5:9	okal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f78v.5:11;UNREAD_BETWEEN:f78v.6:1;IMPLICIT_SUBJECT_CONTINUATION			54	recorded
C_A	IT2a	f78v|f78v.1-f78v.19	B	f78v.6:5	ykeey	erwärme erneut	f78v.6:7	qokain		LOCAL_RIGHT	UNREAD_BETWEEN:f78v.6:6			57	recorded
C_A	IT2a	f78v|f78v.1-f78v.19	B	f78v.8:4	oteedy	kühle vollständig	f78v.8:3	qokain		LOCAL_LEFT				72	recorded
C_A	IT2a	f78v|f78v.1-f78v.19	B	f78v.11:4	okeey	erwärme vorsichtig	f78v.11:8	qokain		LOCAL_RIGHT	UNREAD_BETWEEN:f78v.11:5;UNREAD_BETWEEN:f78v.11:7			102	recorded
C_A	IT2a	f78v|f78v.1-f78v.19	B	f78v.15:1	cheey	zerreibe fein	f78v.14:7	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			129	recorded
C_A	IT2a	f78v|f78v.1-f78v.19	B	f78v.18:8	oteedy	kühle vollständig	f78v.14:7	qokain		PARAGRAPH_CARRY	UNREAD_BETWEEN:f78v.15:2;UNREAD_BETWEEN:f78v.15:3;UNREAD_BETWEEN:f78v.15:4;UNREAD_BETWEEN:f78v.15:6;UNREAD_BETWEEN:f78v.15:7;UNREAD_BETWEEN:f78v.15:8;UNREAD_BETWEEN:f78v.15:9;UNREAD_BETWEEN:f78v.15:10;UNREAD_BETWEEN:f78v.16:1;UNREAD_BETWEEN:f78v.16:2;UNREAD_BETWEEN:f78v.16:3;UNREAD_BETWEEN:f78v.16:4;UNREAD_BETWEEN:f78v.16:6;UNREAD_BETWEEN:f78v.16:7;UNREAD_BETWEEN:f78v.16:9;UNREAD_BETWEEN:f78v.17:1;UNREAD_BETWEEN:f78v.17:2;UNREAD_BETWEEN:f78v.17:3;UNREAD_BETWEEN:f78v.17:4;UNREAD_BETWEEN:f78v.17:5;UNREAD_BETWEEN:f78v.17:6;UNREAD_BETWEEN:f78v.17:7;UNREAD_BETWEEN:f78v.17:8;UNREAD_BETWEEN:f78v.17:10;UNREAD_BETWEEN:f78v.18:1;UNREAD_BETWEEN:f78v.18:2;UNREAD_BETWEEN:f78v.18:3;UNREAD_BETWEEN:f78v.18:5;UNREAD_BETWEEN:f78v.18:6;UNREAD_BETWEEN:f78v.18:7;IMPLICIT_SUBJECT_CONTINUATION			166	recorded
C_A	IT2a	f78v|f78v.1-f78v.19	J	f78v.6:2	okeey	erwärme vorsichtig	f78v.5:9	okal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f78v.5:11;UNREAD_BETWEEN:f78v.6:1;IMPLICIT_SUBJECT_CONTINUATION			52	recorded
C_A	IT2a	f78v|f78v.1-f78v.19	J	f78v.6:4	sheey	benetze	f78v.5:9	okal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f78v.5:11;UNREAD_BETWEEN:f78v.6:1;IMPLICIT_SUBJECT_CONTINUATION			54	recorded
C_A	IT2a	f78v|f78v.1-f78v.19	J	f78v.6:5	ykeey	erwärme erneut	f78v.6:7	qokain		LOCAL_RIGHT	UNREAD_BETWEEN:f78v.6:6			57	recorded
C_A	IT2a	f78v|f78v.1-f78v.19	J	f78v.8:4	oteedy	kühle vollständig	f78v.8:3	qokain		LOCAL_LEFT				72	recorded
C_A	IT2a	f78v|f78v.1-f78v.19	J	f78v.11:4	okeey	erwärme vorsichtig	f78v.11:8	qokain		LOCAL_RIGHT	UNREAD_BETWEEN:f78v.11:5;UNREAD_BETWEEN:f78v.11:7			102	recorded
C_A	IT2a	f78v|f78v.1-f78v.19	J	f78v.15:1	cheey	zerreibe fein	f78v.14:7	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			129	recorded
