boundary_recovery_id	gdt452_recovery_id	terminal_event_id	terminal_statement_id	terminal_page	terminal_owner_de	stopped_target_recipe	stop_blocked_factor_rules	stop_final_decision	stop_state_preserved	boundary_class	boundary_state_source	boundary_incoming_action	boundary_incoming_argument	boundary_scope_incoming_action	boundary_event_id	boundary_recipe	boundary_next_recipe	boundary_baseline_decision	boundary_recovery_decision	boundary_recovery_route	boundary_blocked_factor_rules	boundary_recovery_status	cross_owner_stop_state_used	meaning_revision	surface_prediction	occurrence_prediction
G453-R0469	G452-R04458	G407-E1569	P1009-S104	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	SH+SH+E+DY	PAIR:SH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E1570	OK+AIN	CHD+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0470	G452-R04459	G407-E1590	P1009-S108	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	SH+SH+E+DY	PAIR:SH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	S	Y	NONE	G407-E1591	OL	SH+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0471	G452-R04460	G407-E3581	P1009-S533	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+SH+E+DY	PAIR:SH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E3582	AL	L+CHD+DY	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0472	G452-R04515	G407-E2718	G404-S013	f81r	F81R_UPPER_POOL	OL+CH+CHD+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2719	O+LOCAL_CHAR_F+SH+D_ADDR+Y	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0473	G452-R04516	G407-E2811	G404-S032	f81r	F81R_LOWER_POOL	OL+CH+CHD+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	OR	NONE	G407-E2812	O+P+OL	OR+AIN+S+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0474	G452-R04517	G407-E2718	G404-S013	f81r	F81R_UPPER_POOL	OL+CHD+CHD+DY	PAIR:CHD>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2719	O+LOCAL_CHAR_F+SH+D_ADDR+Y	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0475	G452-R04518	G407-E2811	G404-S032	f81r	F81R_LOWER_POOL	OL+CHD+CHD+DY	PAIR:CHD>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	OR	NONE	G407-E2812	O+P+OL	OR+AIN+S+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0476	G452-R04519	G407-E2718	G404-S013	f81r	F81R_UPPER_POOL	OL+P+K+DY	PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2719	O+LOCAL_CHAR_F+SH+D_ADDR+Y	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0477	G452-R04520	G407-E2811	G404-S032	f81r	F81R_LOWER_POOL	OL+P+K+DY	PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	OR	NONE	G407-E2812	O+P+OL	OR+AIN+S+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0478	G452-R04521	G407-E2718	G404-S013	f81r	F81R_UPPER_POOL	OL+P+OK+DY	PAIR:P>OK	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2719	O+LOCAL_CHAR_F+SH+D_ADDR+Y	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0479	G452-R04522	G407-E2811	G404-S032	f81r	F81R_LOWER_POOL	OL+P+OK+DY	PAIR:P>OK	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	OR	NONE	G407-E2812	O+P+OL	OR+AIN+S+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0480	G452-R04523	G407-E2718	G404-S013	f81r	F81R_UPPER_POOL	OL+P+P+DY	PAIR:P>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2719	O+LOCAL_CHAR_F+SH+D_ADDR+Y	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0481	G452-R04524	G407-E2811	G404-S032	f81r	F81R_LOWER_POOL	OL+P+P+DY	PAIR:P>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	OR	NONE	G407-E2812	O+P+OL	OR+AIN+S+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0482	G452-R04525	G407-E2718	G404-S013	f81r	F81R_UPPER_POOL	OL+P+R+DY	PAIR:P>R	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2719	O+LOCAL_CHAR_F+SH+D_ADDR+Y	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0483	G452-R04526	G407-E2811	G404-S032	f81r	F81R_LOWER_POOL	OL+P+R+DY	PAIR:P>R	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	OR	NONE	G407-E2812	O+P+OL	OR+AIN+S+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0484	G452-R04527	G407-E2718	G404-S013	f81r	F81R_UPPER_POOL	OL+P+S+DY	PAIR:P>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2719	O+LOCAL_CHAR_F+SH+D_ADDR+Y	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0485	G452-R04528	G407-E2811	G404-S032	f81r	F81R_LOWER_POOL	OL+P+S+DY	PAIR:P>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	OR	NONE	G407-E2812	O+P+OL	OR+AIN+S+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0486	G452-R04529	G407-E2718	G404-S013	f81r	F81R_UPPER_POOL	OL+P+T+DY	PAIR:P>T	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2719	O+LOCAL_CHAR_F+SH+D_ADDR+Y	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0487	G452-R04530	G407-E2811	G404-S032	f81r	F81R_LOWER_POOL	OL+P+T+DY	PAIR:P>T	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	OR	NONE	G407-E2812	O+P+OL	OR+AIN+S+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0488	G452-R04531	G407-E2718	G404-S013	f81r	F81R_UPPER_POOL	OL+S+CHD+DY	PAIR:S>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2719	O+LOCAL_CHAR_F+SH+D_ADDR+Y	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0489	G452-R04532	G407-E2811	G404-S032	f81r	F81R_LOWER_POOL	OL+S+CHD+DY	PAIR:S>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	OR	NONE	G407-E2812	O+P+OL	OR+AIN+S+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0490	G452-R04533	G407-E2718	G404-S013	f81r	F81R_UPPER_POOL	OL+SH+CHD+DY	PAIR:SH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2719	O+LOCAL_CHAR_F+SH+D_ADDR+Y	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0491	G452-R04534	G407-E2811	G404-S032	f81r	F81R_LOWER_POOL	OL+SH+CHD+DY	PAIR:SH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	OR	NONE	G407-E2812	O+P+OL	OR+AIN+S+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0492	G452-R04629	G407-E1666	P1009-S115	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CH+CHD+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E1667	OK+EE+Y	OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0493	G452-R04630	G407-E2876	G404-S046	f81r	F81R_LOWER_POOL	CH+CHD+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2877	OK+E+Y	OT+E+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0494	G452-R04631	G407-E2327	P1009-S280	f76r	unbebilderter Textabschnitt C	CH+CHD+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E2328	S+AL	D_ADDR+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0495	G452-R04632	G407-E2931	P1009-S384	f81v	gemeinsames zweireihiges Badfeld	CH+CHD+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E2932	SH+E+K	AIN	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0496	G452-R04633	G407-E2765	G404-S015	f81r	F81R_UPPER_POOL	CH+CHD+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	AIN	NONE	G407-E2766	OK+EE+Y	OT+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0497	G452-R04634	G407-E1477	P1009-S078	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CH+CHD+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E1478	OK+SH+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0498	G452-R04635	G407-E1534	P1009-S092	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CH+CHD+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E1535	K+EE+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0499	G452-R04636	G407-E3395	P1009-S481	f82r	mehrere getrennte Bad- und Leitungsstationen	CH+CHD+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3396	R+SH+E+AL	AL+DY	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0500	G452-R04637	G407-E2147	P1009-S248	f76r	unbebilderter Textabschnitt A8	CH+CHD+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	P	Y	NONE	G407-E2148	OK+Y	CH+K+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0501	G452-R04638	G407-E2613	P1009-S366	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CH+CHD+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2614	OT+AIN	CHD+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0502	G452-R04639	G407-E1666	P1009-S115	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CHD+CHD+DY	PAIR:CHD>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E1667	OK+EE+Y	OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0503	G452-R04640	G407-E2876	G404-S046	f81r	F81R_LOWER_POOL	CHD+CHD+DY	PAIR:CHD>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2877	OK+E+Y	OT+E+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0504	G452-R04641	G407-E2327	P1009-S280	f76r	unbebilderter Textabschnitt C	CHD+CHD+DY	PAIR:CHD>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E2328	S+AL	D_ADDR+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0505	G452-R04642	G407-E2931	P1009-S384	f81v	gemeinsames zweireihiges Badfeld	CHD+CHD+DY	PAIR:CHD>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E2932	SH+E+K	AIN	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0506	G452-R04643	G407-E2765	G404-S015	f81r	F81R_UPPER_POOL	CHD+CHD+DY	PAIR:CHD>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	AIN	NONE	G407-E2766	OK+EE+Y	OT+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0507	G452-R04644	G407-E1477	P1009-S078	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CHD+CHD+DY	PAIR:CHD>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E1478	OK+SH+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0508	G452-R04645	G407-E1534	P1009-S092	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CHD+CHD+DY	PAIR:CHD>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E1535	K+EE+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0509	G452-R04646	G407-E3395	P1009-S481	f82r	mehrere getrennte Bad- und Leitungsstationen	CHD+CHD+DY	PAIR:CHD>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3396	R+SH+E+AL	AL+DY	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0510	G452-R04647	G407-E2147	P1009-S248	f76r	unbebilderter Textabschnitt A8	CHD+CHD+DY	PAIR:CHD>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	P	Y	NONE	G407-E2148	OK+Y	CH+K+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0511	G452-R04648	G407-E2613	P1009-S366	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CHD+CHD+DY	PAIR:CHD>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2614	OT+AIN	CHD+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0512	G452-R04649	G407-E1666	P1009-S115	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	P+K+DY	PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E1667	OK+EE+Y	OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0513	G452-R04650	G407-E2876	G404-S046	f81r	F81R_LOWER_POOL	P+K+DY	PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2877	OK+E+Y	OT+E+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0514	G452-R04651	G407-E2327	P1009-S280	f76r	unbebilderter Textabschnitt C	P+K+DY	PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E2328	S+AL	D_ADDR+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0515	G452-R04652	G407-E2931	P1009-S384	f81v	gemeinsames zweireihiges Badfeld	P+K+DY	PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E2932	SH+E+K	AIN	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0516	G452-R04653	G407-E2765	G404-S015	f81r	F81R_UPPER_POOL	P+K+DY	PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	AIN	NONE	G407-E2766	OK+EE+Y	OT+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0517	G452-R04654	G407-E1477	P1009-S078	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	P+K+DY	PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E1478	OK+SH+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0518	G452-R04655	G407-E1534	P1009-S092	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	P+K+DY	PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E1535	K+EE+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0519	G452-R04656	G407-E3395	P1009-S481	f82r	mehrere getrennte Bad- und Leitungsstationen	P+K+DY	PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E3396	R+SH+E+AL	AL+DY	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0520	G452-R04657	G407-E2147	P1009-S248	f76r	unbebilderter Textabschnitt A8	P+K+DY	PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	P	Y	NONE	G407-E2148	OK+Y	CH+K+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0521	G452-R04658	G407-E2613	P1009-S366	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	P+K+DY	PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2614	OT+AIN	CHD+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0522	G452-R04659	G407-E1666	P1009-S115	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	P+OK+DY	PAIR:P>OK	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E1667	OK+EE+Y	OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0523	G452-R04660	G407-E2876	G404-S046	f81r	F81R_LOWER_POOL	P+OK+DY	PAIR:P>OK	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	CHD	Y	NONE	G407-E2877	OK+E+Y	OT+E+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0524	G452-R04661	G407-E2327	P1009-S280	f76r	unbebilderter Textabschnitt C	P+OK+DY	PAIR:P>OK	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E2328	S+AL	D_ADDR+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0525	G452-R04662	G407-E2931	P1009-S384	f81v	gemeinsames zweireihiges Badfeld	P+OK+DY	PAIR:P>OK	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	Y	NONE	G407-E2932	SH+E+K	AIN	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0526	G452-R04663	G407-E2765	G404-S015	f81r	F81R_UPPER_POOL	P+OK+DY	PAIR:P>OK	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	AIN	NONE	G407-E2766	OK+EE+Y	OT+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0527	G452-R04664	G407-E1477	P1009-S078	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	P+OK+DY	PAIR:P>OK	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	Y	NONE	G407-E1478	OK+SH+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
