group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	local_formal_role	iatromedical_local_text	practical_local_text	orientation_status	f68_f69_mapping	semantic_ceiling
336	A3	f69v	f69v.3	3	A3:G081	dair	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 3/29; KEINE KARTENGLOSSE] nennen Bad,	Regelband 3, Fragment 03: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
337	A3	f69v	f69v.3	4	A3:G082	chdy	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 4/29; KEINE KARTENGLOSSE] Waschung, Salbung,	Regelband 3, Fragment 04: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
338	A3	f69v	f69v.3	5	A3:G083	otoar	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 5/29; KEINE KARTENGLOSSE] Ruhe,	Regelband 3, Fragment 05: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
339	A3	f69v	f69v.3	6	A3:G084	ar	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 6/29; KEINE KARTENGLOSSE] Maß	Regelband 3, Fragment 06: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
340	A3	f69v	f69v.3	7	A3:G085	chy	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 7/29; KEINE KARTENGLOSSE] oder	Regelband 3, Fragment 07: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
341	A3	f69v	f69v.3	8	A3:G086	qoteor	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 8/29; KEINE KARTENGLOSSE] Aderlass	Regelband 3, Fragment 08: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
342	A3	f69v	f69v.3	9	A3:G087	cho	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 9/29; KEINE KARTENGLOSSE] nur	Regelband 3, Fragment 09: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
343	A3	f69v	f69v.3	10	A3:G088	qotair	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 10/29; KEINE KARTENGLOSSE] als	Regelband 3, Fragment 10: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
344	A3	f69v	f69v.3	11	A3:G089	chda	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 11/29; KEINE KARTENGLOSSE] konkrete	Regelband 3, Fragment 11: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
345	A3	f69v	f69v.3	12	A3:G090	oteeal	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 12/29; KEINE KARTENGLOSSE] Editionsfassung.	Regelband 3, Fragment 12: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
346	A3	f69v	f69v.3	13	A3:G091	cheor	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 13/29; KEINE KARTENGLOSSE] Gleiche	Regelband 3, Fragment 13: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
347	A3	f69v	f69v.3	14	A3:G092	ar	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 14/29; KEINE KARTENGLOSSE] vollständige	Regelband 3, Fragment 14: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
348	A3	f69v	f69v.3	15	A3:G093	air	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 15/29; KEINE KARTENGLOSSE] Einträge	Regelband 3, Fragment 15: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
349	A3	f69v	f69v.3	16	A3:G094	oteody	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 16/29; KEINE KARTENGLOSSE] behalten	Regelband 3, Fragment 16: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
350	A3	f69v	f69v.3	17	A3:G095	ytyd	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 17/29; KEINE KARTENGLOSSE] dieselbe	Regelband 3, Fragment 17: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
351	A3	f69v	f69v.3	18	A3:G096	a	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 18/29; KEINE KARTENGLOSSE] lokale	Regelband 3, Fragment 18: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
352	A3	f69v	f69v.3	19	A3:G097	dchy	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 19/29; KEINE KARTENGLOSSE] Regel;	Regelband 3, Fragment 19: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
353	A3	f69v	f69v.3	20	A3:G098	otoly	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 20/29; KEINE KARTENGLOSSE] langer	Regelband 3, Fragment 20: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
354	A3	f69v	f69v.3	21	A3:G099	okeodal	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 21/29; KEINE KARTENGLOSSE] und	Regelband 3, Fragment 21: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
355	A3	f69v	f69v.3	22	A3:G100	oteoarar	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 22/29; KEINE KARTENGLOSSE] kurzer	Regelband 3, Fragment 22: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
356	A3	f69v	f69v.3	23	A3:G101	cheteeser	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 23/29; KEINE KARTENGLOSSE] Schreibraum	Regelband 3, Fragment 23: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
357	A3	f69v	f69v.3	24	A3:G102	dair	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 24/29; KEINE KARTENGLOSSE] trägt	Regelband 3, Fragment 24: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
358	A3	f69v	f69v.3	25	A3:G103	chey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 25/29; KEINE KARTENGLOSSE] keine	Regelband 3, Fragment 25: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
359	A3	f69v	f69v.3	26	A3:G104	okody	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 26/29; KEINE KARTENGLOSSE] günstige	Regelband 3, Fragment 26: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
360	A3	f69v	f69v.3	27	A3:G105	dal	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 27/29; KEINE KARTENGLOSSE] oder	Regelband 3, Fragment 27: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
361	A3	f69v	f69v.3	28	A3:G106	oteey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 28/29; KEINE KARTENGLOSSE] ungünstige	Regelband 3, Fragment 28: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
362	A3	f69v	f69v.3	29	A3:G107	oteey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 29/29; KEINE KARTENGLOSSE] Polarität.	Regelband 3, Fragment 29: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
363	A3	f69v	f69v.4	1	A3:G108	okeey	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Warmes Bad ist erlaubt,	Regel 01, Fragment 01: Warmen Arbeitsgang nach Abendbeginn freigeben.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
364	A3	f69v	f69v.4	2	A3:G109	sar	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] besonders nach Sonnenuntergang.	Regel 01, Fragment 02: Warmen Arbeitsgang nach Abendbeginn freigeben.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
365	A3	f69v	f69v.5	1	A3:G110	okeo	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Verwende eine kühle Waschung	Regel 02, Fragment 01: Kühlen Waschgang einmal ausführen und danach stoppen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
366	A3	f69v	f69v.5	2	A3:G111	dy	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] und beende danach.	Regel 02, Fragment 02: Kühlen Waschgang einmal ausführen und danach stoppen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
367	A3	f69v	f69v.6	1	A3:G112	ochoyk	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Meide den Aderlass.	Regel 03, Fragment 01: Schneiden, Bohren oder Öffnen an diesem Termin unterlassen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
368	A3	f69v	f69v.7	1	A3:G113	ykeey	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Eine Salbung ist erlaubt.	Regel 04, Fragment 01: Bewegliche Verbindung ölen und den Lauf prüfen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
369	A3	f69v	f69v.8	1	A3:G114	ytory	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Wende das Mittel an der oberen Körperhälfte an.	Regel 05, Fragment 01: Am oberen Gerüst- oder Leitungsabschnitt arbeiten.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
370	A3	f69v	f69v.9	1	A3:G115	oeesy	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Lass den Kranken ruhen und purgiere nicht.	Regel 06, Fragment 01: Anlage ruhen lassen und keinen Abzug öffnen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
371	A3	f69v	f69v.10	1	A3:G116	ytody	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Vollende genau eine Spülung.	Regel 07, Fragment 01: Einen einzelnen Spülgang vollständig ausführen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
372	A3	f69v	f69v.11	1	A3:G117	okody	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Leite überschüssige Flüssigkeit ab.	Regel 08, Fragment 01: Überschüssige Flüssigkeit kontrolliert ablassen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
373	A3	f69v	f69v.12	1	A3:G118	otody	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Meide ein heißes Bad.	Regel 09, Fragment 01: Starke Erwärmung vermeiden.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
374	A3	f69v	f69v.13	1	A3:G119	okeal	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Wende das Mittel unterhalb der Taille an.	Regel 10, Fragment 01: Den unteren Kanal- oder Beckenabschnitt bedienen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
375	A3	f69v	f69v.14	1	A3:G120	okeod	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Die Stelle ist für ein Bad günstig.	Regel 11, Fragment 01: Den gewöhnlichen Arbeitsgang freigeben und die Charge einmal umlaufen lassen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
376	A3	f69v	f69v.15	1	A3:G121	oteeys	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Wiederhole die Waschung genau einmal.	Regel 12, Fragment 01: Den Waschgang genau einmal wiederholen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
377	A3	f69v	f69v.16	1	A3:G122	oteol	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Verwende denselben bereiteten Ansatz.	Regel 13, Fragment 01: Die vorige Charge unverändert wiederverwenden.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
378	A3	f69v	f69v.17	1	A3:G123	ykeydy	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Bade, bis die Wärme sanft ist.	Regel 14, Fragment 01: Die Charge nur bis handwarm erwärmen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
379	A3	f69v	f69v.18	1	A3:G124	okeod	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Die Stelle ist für ein Bad günstig.	Regel 15, Fragment 01: Den gewöhnlichen Arbeitsgang freigeben und die Charge einmal umlaufen lassen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
380	A3	f69v	f69v.19	1	A3:G125	saral	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Salbe die betroffene Stelle.	Regel 16, Fragment 01: Die markierte Verbindung ölen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
381	A3	f69v	f69v.20	1	A3:G126	saiir	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Halte den Kranken in Ruhe.	Regel 17, Fragment 01: Arbeit und Anlage in Ruhe halten.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
382	A3	f69v	f69v.21	1	A3:G127	okolar	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Verwende ein kleineres Maß.	Regel 18, Fragment 01: Nur die kleinere Sollmenge verwenden.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
383	A3	f69v	f69v.22	1	A3:G128	ykeody	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Spüle und beende die Anwendung.	Regel 19, Fragment 01: Spülen und den Auftrag schließen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
384	A3	f69v	f69v.23	1	A3:G129	sarydy	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Meide eine zweite Anwendung.	Regel 20, Fragment 01: Den Arbeitsgang kein zweites Mal ausführen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
385	A3	f69v	f69v.24	1	A3:G130	otchy	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Verwende das getrocknete Kraut.	Regel 21, Fragment 01: Getrocknetes Vorratsmaterial einsetzen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
386	A3	f69v	f69v.25	1	A3:G131	okeey	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Ein warmes Bad ist	Regel 22, Fragment 01: Warmen Arbeitsgang ausführen und danach stoppen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
387	A3	f69v	f69v.25	2	A3:G132	dy	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] erlaubt; danach beenden.	Regel 22, Fragment 02: Warmen Arbeitsgang ausführen und danach stoppen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
388	A3	f69v	f69v.26	1	A3:G133	okey	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Bereite das gewöhnliche Bad	Regel 23, Fragment 01: Gewöhnlichen Arbeitsgang unter dem eingetragenen Grenzwert ausführen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
389	A3	f69v	f69v.26	2	A3:G134	d	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] unter der gesetzten Grenze.	Regel 23, Fragment 02: Gewöhnlichen Arbeitsgang unter dem eingetragenen Grenzwert ausführen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
390	A3	f69v	f69v.27	1	A3:G135	okeod	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Die Stelle ist für ein Bad günstig.	Regel 24, Fragment 01: Den gewöhnlichen Arbeitsgang freigeben und die Charge einmal umlaufen lassen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
391	A3	f69v	f69v.28	1	A3:G136	okodchy	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Seihe den Kräutertrank.	Regel 25, Fragment 01: Arbeitsflüssigkeit durch Tuch oder Sieb führen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
392	A3	f69v	f69v.29	1	A3:G137	okeody	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Gieße auf und beende die Anwendung.	Regel 26, Fragment 01: Charge umgießen beziehungsweise übergeben und den Auftrag schließen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
393	A3	f69v	f69v.30	1	A3:G138	okcheys	RULE_ENTRY_FRAGMENT	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Lege ein warmes Tuch auf.	Regel 27, Fragment 01: Warme Hülle um Gefäß oder Verbindung legen und die Fuge prüfen.	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
