astro_group_serial	unified_group_ordinal	diagram_id	page	source_locus	local_locus_id	local_group_id	local_lookup_address	group_index_within_locus	surface_display_only	instrument_component	formal_local_role	working_mnemonic_or_UNKNOWN_EXEMPLAR	iatromedical_local_exemplar	practical_local_exemplar	orientation_contract	crosspage_contract	line_reflow_operation	domain_selection	complete_source_recovery_without_exemplar	formal_roundtrip	semantic_contract	source_lineage
218	599	A2	f68r1	f68r1.4	A2:L004	A2:G028	A2:HEADER:L04:G02	2	okaiiin	HEADER	CATALOGUE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] einem lateinischen Picatrix-Vergleich und lesen kein Voynich-Gebilde.	Katalogkopf-Fragment 04.02 lesen; keine Stationsnummer ableiten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
219	600	A2	f68r1	f68r1.5	A2:L005	A2:G029	A2:HEADER:L05:G01	1	yky	HEADER	CATALOGUE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Der Benutzer bringt den Mondort aus Kalender oder Beobachtung mit.	Katalogkopf-Fragment 05.01 lesen; keine Stationsnummer ableiten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
220	601	A2	f68r1	f68r1.6	A2:L006	A2:G030	A2:HEADER:L06:G01	1	dary	HEADER	CATALOGUE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Er wählt danach genau eine gezeichnete Sternstelle.	Katalogkopf-Fragment 06.01 lesen; keine Stationsnummer ableiten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
221	602	A2	f68r1	f68r1.7	A2:L007	A2:G031	A2:HEADER:L07:G01	1	chkchykoly	HEADER	CATALOGUE_HEADER_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Ihre Wirkung wird in einem getrennten Regeltext nachgeschlagen.	Katalogkopf-Fragment 07.01 lesen; keine Stationsnummer ableiten	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
222	603	A2	f68r1	f68r1.8	A2:L008	A2:G032	A2:CENTER:G01	1	okodaly	CENTER	CENTRAL_OWNER_KEY	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Der Mond als externer Editionsbesitzer eines Katalogs aus achtundzwanzig Häusern; kein Wortwert der Oberfläche.	Zentralen Katalogbesitzer als opaken Mittelpunkt setzen	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
223	604	A2	f68r1	f68r1.9	A2:L009	A2:G033	A2:LOC:f68r1.9:G01	1	odchecthy	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S01; externer Picatrix-Vergleichsname: Alnat; dort überlieferte Operationsklasse: Arznei einnehmen oder Reise beginnen.	Gezeichnete Ortsadresse f68r1.9 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
224	605	A2	f68r1	f68r1.10	A2:L010	A2:G034	A2:LOC:f68r1.10:G01	1	otcheody	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S02; externer Picatrix-Vergleichsname: Albatain; dort überlieferte Operationsklasse: Wasserlauf, Brunnen oder Saat.	Gezeichnete Ortsadresse f68r1.10 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
225	606	A2	f68r1	f68r1.11	A2:L011	A2:G035	A2:LOC:f68r1.11:G01	1	okoaly	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S03; externer Picatrix-Vergleichsname: Alcorata; dort überlieferte Operationsklasse: Seefahrt, Feuerarbeit oder Jagd.	Gezeichnete Ortsadresse f68r1.11 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
226	607	A2	f68r1	f68r1.12	A2:L012	A2:G036	A2:LOC:f68r1.12:G01	1	chocfhy	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S04; externer Picatrix-Vergleichsname: Aldebatam; dort überlieferte Operationsklasse: Bauten, Quellen oder Trennung.	Gezeichnete Ortsadresse f68r1.12 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
227	608	A2	f68r1	f68r1.13	A2:L013	A2:G037	A2:LOC:f68r1.13:G01	1	octhey	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S05; externer Picatrix-Vergleichsname: Altintas; dort überlieferte Operationsklasse: Lernen, Reise oder Bau verbessern.	Gezeichnete Ortsadresse f68r1.13 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
228	609	A2	f68r1	f68r1.14	A2:L014	A2:G038	A2:LOC:f68r1.14:G01	1	otshey	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S06; externer Picatrix-Vergleichsname: Achaia; dort überlieferte Operationsklasse: Ernte oder Arzneiwirkung hemmen.	Gezeichnete Ortsadresse f68r1.14 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
229	610	A2	f68r1	f68r1.15	A2:L015	A2:G039	A2:LOC:f68r1.15:G01	1	otydy	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S07; externer Picatrix-Vergleichsname: Aldira; dort überlieferte Operationsklasse: Handel, Ernte oder sichere Schifffahrt.	Gezeichnete Ortsadresse f68r1.15 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
230	611	A2	f68r1	f68r1.16	A2:L016	A2:G040	A2:LOC:f68r1.16:G01	1	okear	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S08; externer Picatrix-Vergleichsname: Anathea; dort überlieferte Operationsklasse: Freundschaft, Reise oder Verwahrung.	Gezeichnete Ortsadresse f68r1.16 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
231	612	A2	f68r1	f68r1.17	A2:L017	A2:G041	A2:LOC:f68r1.17:G01	1	cphocthy	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S09; externer Picatrix-Vergleichsname: Atraff; dort überlieferte Operationsklasse: Streit, Schaden oder Abwehr.	Gezeichnete Ortsadresse f68r1.17 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
232	613	A2	f68r1	f68r1.18	A2:L018	A2:G042	A2:LOC:f68r1.18:G01	1	ytchody	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S10; externer Picatrix-Vergleichsname: Algebhal; dort überlieferte Operationsklasse: Ehe, Gebäude oder Beistand.	Gezeichnete Ortsadresse f68r1.18 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
233	614	A2	f68r1	f68r1.19	A2:L019	A2:G043	A2:LOC:f68r1.19:G01	1	otys	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S11; externer Picatrix-Vergleichsname: Ozobea; dort überlieferte Operationsklasse: Befreiung, Handel oder festen Bau.	Gezeichnete Ortsadresse f68r1.19 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
234	615	A2	f68r1	f68r1.20	A2:L020	A2:G044	A2:LOC:f68r1.20:G01	1	olor	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S12; externer Picatrix-Vergleichsname: Acarfa; dort überlieferte Operationsklasse: Pflanzen, Besitz oder Schifffahrt.	Gezeichnete Ortsadresse f68r1.20 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
235	616	A2	f68r1	f68r1.21	A2:L021	A2:G045	A2:LOC:f68r1.21:G01	1	ockhy	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S13; externer Picatrix-Vergleichsname: Alahuc; dort überlieferte Operationsklasse: Handel, Saat, Reise oder Bau.	Gezeichnete Ortsadresse f68r1.21 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
236	617	A2	f68r1	f68r1.22	A2:L022	A2:G046	A2:LOC:f68r1.22:G01	1	ofcheor	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S14; externer Picatrix-Vergleichsname: Acimech; dort überlieferte Operationsklasse: Kranke heilen, Reise oder Freundschaft.	Gezeichnete Ortsadresse f68r1.22 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
237	618	A2	f68r1	f68r1.23	A2:L023	A2:G047	A2:LOC:f68r1.23:G01	1	otchdy	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S15; externer Picatrix-Vergleichsname: Algafra; dort überlieferte Operationsklasse: Brunnen, Schatzsuche oder Trennung.	Gezeichnete Ortsadresse f68r1.23 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
238	619	A2	f68r1	f68r1.24	A2:L024	A2:G048	A2:LOC:f68r1.24:G01	1	otykchs	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S16; externer Picatrix-Vergleichsname: Aculine; dort überlieferte Operationsklasse: Befreiung oder Zwietracht.	Gezeichnete Ortsadresse f68r1.24 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
239	620	A2	f68r1	f68r1.25	A2:L025	A2:G049	A2:LOC:f68r1.25:G01	1	otol	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S17; externer Picatrix-Vergleichsname: Alichil; dort überlieferte Operationsklasse: dauerhafte Freundschaft, Bau oder Schifffahrt.	Gezeichnete Ortsadresse f68r1.25 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
240	621	A2	f68r1	f68r1.26	A2:L026	A2:G050	A2:LOC:f68r1.26:G01	1	otor	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S18; externer Picatrix-Vergleichsname: Alcalb; dort überlieferte Operationsklasse: Bau, Befreiung oder Streit.	Gezeichnete Ortsadresse f68r1.26 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
241	622	A2	f68r1	f68r1.27	A2:L027	A2:G051	A2:LOC:f68r1.27:G01	1	oiinar	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S19; externer Picatrix-Vergleichsname: Exaula; dort überlieferte Operationsklasse: Krieg, Ernte, Reise oder Gefangenschaft.	Gezeichnete Ortsadresse f68r1.27 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
242	623	A2	f68r1	f68r1.28	A2:L028	A2:G052	A2:LOC:f68r1.28:G01	1	okoldy	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S20; externer Picatrix-Vergleichsname: Nahaym; dort überlieferte Operationsklasse: Tiere zähmen, Rückkehr oder Versammlung.	Gezeichnete Ortsadresse f68r1.28 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
243	624	A2	f68r1	f68r1.29	A2:L029	A2:G053	A2:LOC:f68r1.29:G01	1	ykchdy	STATION_28	SPATIAL_ADDRESS_LABEL	UNKNOWN_EXEMPLAR_LOCAL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S21; externer Picatrix-Vergleichsname: Elbelda; dort überlieferte Operationsklasse: Bau, Ernte, Reise oder Trennung.	Gezeichnete Ortsadresse f68r1.29 nach Bildlage aufsuchen und ihr lokales Label bewahren	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	NOT_A_PROSE_FIELD>LOCUS_RESET	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP>V68_DUAL>V69_R3
