unified_group_id	unified_group_ordinal	namespace	unit_id	page	source_locus	field_or_local_address	statement_or_local_locus	opaque_exact_or_local_id	surface_display_only	formal_layer	working_mnemonic_or_UNKNOWN_EXEMPLAR	parser_or_layout_role	iatromedical_local_exemplar	practical_local_exemplar	terminal_field_line_layer	state_contract	domain_selection	complete_source_recovery_without_exemplar	formal_roundtrip	semantic_contract
U0416	416	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.14	A1:I02:G03	A1:L014	A:A1:G035	oldy	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] sichtbar betroffene Körperstelle.	Lookup-Anweisungsblock I02 lesen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0417	417	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.15	A1:R01:G01	A1:L015	A:A1:G036	dolchsody	ROW_KEY	UNKNOWN_EXEMPLAR_LOCAL	ROW_7	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Externer Editionswert Planet 1: Saturn; überlieferte Grundqualität: kalt und trocken; als Tages- oder Stundenherr prüfen.	Werk-/Ressourcenreihe R01 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0418	418	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.16	A1:I03:G01	A1:L016	A:A1:G037	odaeiin	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 1/4; KEINE KARTENGLOSSE] Suche den Herrscher	Lookup-Anweisungsblock I03 lesen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0419	419	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.16	A1:I03:G02	A1:L016	A:A1:G038	okoes	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 2/4; KEINE KARTENGLOSSE] aus der Siebenerreihe	Lookup-Anweisungsblock I03 lesen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0420	420	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.16	A1:I03:G03	A1:L016	A:A1:G039	oekain	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 3/4; KEINE KARTENGLOSSE] und bewahre	Lookup-Anweisungsblock I03 lesen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0421	421	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.16	A1:I03:G04	A1:L016	A:A1:G040	y	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 4/4; KEINE KARTENGLOSSE] seine Grundqualität.	Lookup-Anweisungsblock I03 lesen; Fragment 04 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0422	422	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.17	A1:I04:G01	A1:L017	A:A1:G041	otchey	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Unterscheide warme, kalte, trockene	Lookup-Anweisungsblock I04 lesen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0423	423	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.17	A1:I04:G02	A1:L017	A:A1:G042	soraiir	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] und feuchte Wirkung	Lookup-Anweisungsblock I04 lesen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0424	424	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.17	A1:I04:G03	A1:L017	A:A1:G043	dy	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] nur als Exemplarregel.	Lookup-Anweisungsblock I04 lesen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0425	425	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.18	A1:I05:G01	A1:L018	A:A1:G044	qopchy	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Bestimme das Zeichen, in	Lookup-Anweisungsblock I05 lesen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0426	426	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.18	A1:I05:G02	A1:L018	A:A1:G045	daiin	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] dem der Mond zur	Lookup-Anweisungsblock I05 lesen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0427	427	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.18	A1:I05:G03	A1:L018	A:A1:G046	dal	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] fraglichen Stunde steht.	Lookup-Anweisungsblock I05 lesen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0428	428	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.19	A1:I06:G01	A1:L019	A:A1:G047	ydchos	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 1/4; KEINE KARTENGLOSSE] Ordne dem Zeichen	Lookup-Anweisungsblock I06 lesen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0429	429	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.19	A1:I06:G02	A1:L019	A:A1:G048	ain	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 2/4; KEINE KARTENGLOSSE] den Körperbezirk	Lookup-Anweisungsblock I06 lesen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0430	430	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.19	A1:I06:G03	A1:L019	A:A1:G049	ar	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 3/4; KEINE KARTENGLOSSE] aus der	Lookup-Anweisungsblock I06 lesen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0431	431	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.19	A1:I06:G04	A1:L019	A:A1:G050	amy	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 4/4; KEINE KARTENGLOSSE] Zwölferreihe zu.	Lookup-Anweisungsblock I06 lesen; Fragment 04 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0432	432	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.20	A1:I07:G01	A1:L020	A:A1:G051	chocfhy	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Ist gerade dieser Körperbezirk betroffen, so	Lookup-Anweisungsblock I07 lesen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0433	433	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.20	A1:I07:G02	A1:L020	A:A1:G052	saral	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] schone ihn in dieser Stunde.	Lookup-Anweisungsblock I07 lesen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0434	434	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.21	A1:I08:G01	A1:L021	A:A1:G053	sain	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Verschiebe Aderlass, Schröpfen	Lookup-Anweisungsblock I08 lesen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0435	435	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.21	A1:I08:G02	A1:L021	A:A1:G054	am	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] oder Schnitt am	Lookup-Anweisungsblock I08 lesen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0436	436	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.21	A1:I08:G03	A1:L021	A:A1:G055	ar	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] beherrschten Körperbezirk.	Lookup-Anweisungsblock I08 lesen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0437	437	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.22	A1:R02:G01	A1:L022	A:A1:G056	okal	ROW_KEY	UNKNOWN_EXEMPLAR_LOCAL	ROW_7	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Externer Editionswert Planet 2: Jupiter; überlieferte Grundqualität: warm und feucht; als Tages- oder Stundenherr prüfen.	Werk-/Ressourcenreihe R02 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0438	438	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.23	A1:I09:G01	A1:L023	A:A1:G057	oparchy	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Prüfe zusätzlich, ob der Mond	Lookup-Anweisungsblock I09 lesen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0439	439	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.23	A1:I09:G02	A1:L023	A:A1:G058	salsain	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] an Licht zunimmt oder abnimmt.	Lookup-Anweisungsblock I09 lesen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0440	440	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.24	A1:I10:G01	A1:L024	A:A1:G059	sodar	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Zunehmendes Licht begünstigt stärkende,	Lookup-Anweisungsblock I10 lesen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0441	441	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.24	A1:I10:G02	A1:L024	A:A1:G060	ofar	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] abnehmendes Licht entleerende	Lookup-Anweisungsblock I10 lesen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0442	442	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.24	A1:I10:G03	A1:L024	A:A1:G061	ar	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Maßnahmen im Exemplar.	Lookup-Anweisungsblock I10 lesen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0443	443	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.25	A1:I11:G01	A1:L025	A:A1:G062	ydam	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Prüfe nun die schädlichen Verbindungen von Saturn und Mars.	Lookup-Anweisungsblock I11 lesen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0444	444	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.26	A1:I12:G01	A1:L026	A:A1:G063	yteoor	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Bei schädlichem Aspekt verschiebe	Lookup-Anweisungsblock I12 lesen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0445	445	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.26	A1:I12:G02	A1:L026	A:A1:G064	yto	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] den starken Eingriff	Lookup-Anweisungsblock I12 lesen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0446	446	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.26	A1:I12:G03	A1:L026	A:A1:G065	ykor	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] und wähle Schonung.	Lookup-Anweisungsblock I12 lesen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0447	447	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.27	A1:I13:G01	A1:L027	A:A1:G066	okeo	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 1/4; KEINE KARTENGLOSSE] Bei Sonnenverbrennung des	Lookup-Anweisungsblock I13 lesen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0448	448	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.27	A1:I13:G02	A1:L027	A:A1:G067	r	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 2/4; KEINE KARTENGLOSSE] Mondes halte	Lookup-Anweisungsblock I13 lesen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0449	449	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.27	A1:I13:G03	A1:L027	A:A1:G068	aiin	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 3/4; KEINE KARTENGLOSSE] die beabsichtigte	Lookup-Anweisungsblock I13 lesen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0450	450	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.27	A1:I13:G04	A1:L027	A:A1:G069	am	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 4/4; KEINE KARTENGLOSSE] Maßnahme zurück.	Lookup-Anweisungsblock I13 lesen; Fragment 04 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
