global_index	section	page	unit_id	locus	opaque_identity	surface_display_only	formal_role	working_mnemonic	iatromedical_text	practical_text	source_recovery_without_exemplar
441	ASTRO	f67r2	A1	f67r2.24	A1:G060	ofar	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] abnehmendes Licht entleerende	Lookup-Anweisungsblock I10 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
442	ASTRO	f67r2	A1	f67r2.24	A1:G061	ar	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Maßnahmen im Exemplar.	Lookup-Anweisungsblock I10 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
443	ASTRO	f67r2	A1	f67r2.25	A1:G062	ydam	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Prüfe nun die schädlichen Verbindungen von Saturn und Mars.	Lookup-Anweisungsblock I11 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
444	ASTRO	f67r2	A1	f67r2.26	A1:G063	yteoor	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Bei schädlichem Aspekt verschiebe	Lookup-Anweisungsblock I12 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
445	ASTRO	f67r2	A1	f67r2.26	A1:G064	yto	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] den starken Eingriff	Lookup-Anweisungsblock I12 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
446	ASTRO	f67r2	A1	f67r2.26	A1:G065	ykor	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] und wähle Schonung.	Lookup-Anweisungsblock I12 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
447	ASTRO	f67r2	A1	f67r2.27	A1:G066	okeo	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/4; KEINE KARTENGLOSSE] Bei Sonnenverbrennung des	Lookup-Anweisungsblock I13 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
448	ASTRO	f67r2	A1	f67r2.27	A1:G067	r	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/4; KEINE KARTENGLOSSE] Mondes halte	Lookup-Anweisungsblock I13 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
449	ASTRO	f67r2	A1	f67r2.27	A1:G068	aiin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/4; KEINE KARTENGLOSSE] die beabsichtigte	Lookup-Anweisungsblock I13 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
450	ASTRO	f67r2	A1	f67r2.27	A1:G069	am	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 4/4; KEINE KARTENGLOSSE] Maßnahme zurück.	Lookup-Anweisungsblock I13 lesen; Fragment 04 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
451	ASTRO	f67r2	A1	f67r2.28	A1:G070	okain	ROW_KEY	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Externer Editionswert Planet 3: Mars; überlieferte Grundqualität: heiß	Werk-/Ressourcenreihe R03 wählen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
452	ASTRO	f67r2	A1	f67r2.28	A1:G071	am	ROW_REDUNDANCY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] und trocken; als Tages- oder Stundenherr prüfen.	Werk-/Ressourcenreihe R03 wählen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
453	ASTRO	f67r2	A1	f67r2.29	A1:G072	ytody	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Bei guter Verbindung eines Wohltäters	Lookup-Anweisungsblock I14 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
454	ASTRO	f67r2	A1	f67r2.29	A1:G073	saiin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] darf eine milde Behandlung erfolgen.	Lookup-Anweisungsblock I14 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
455	ASTRO	f67r2	A1	f67r2.30	A1:G074	ochol	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Wähle die Anwendung nach Krankheit,	Lookup-Anweisungsblock I15 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
456	ASTRO	f67r2	A1	f67r2.30	A1:G075	olol	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] Kräften und sichtbarer Körperstelle.	Lookup-Anweisungsblock I15 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
457	ASTRO	f67r2	A1	f67r2.31	A1:G076	opcholdy	ROW_KEY	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Externer Editionswert Planet 4: Sonne; überlieferte Grundqualität: warm und trocken; als Tages- oder Stundenherr prüfen.	Werk-/Ressourcenreihe R04 wählen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
458	ASTRO	f67r2	A1	f67r2.32	A1:G077	dosar	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/4; KEINE KARTENGLOSSE] Bei Fülle kann	Lookup-Anweisungsblock I16 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
459	ASTRO	f67r2	A1	f67r2.32	A1:G078	odas	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/4; KEINE KARTENGLOSSE] das lokale Exemplar	Lookup-Anweisungsblock I16 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
460	ASTRO	f67r2	A1	f67r2.32	A1:G079	air	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/4; KEINE KARTENGLOSSE] Aderlass oder	Lookup-Anweisungsblock I16 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
461	ASTRO	f67r2	A1	f67r2.32	A1:G080	alaiin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 4/4; KEINE KARTENGLOSSE] Schröpfen erwägen.	Lookup-Anweisungsblock I16 lesen; Fragment 04 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
462	ASTRO	f67r2	A1	f67r2.33	A1:G081	dokan	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Bei Schwäche meide starke	Lookup-Anweisungsblock I17 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
463	ASTRO	f67r2	A1	f67r2.33	A1:G082	oear	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Entleerung und vermindere	Lookup-Anweisungsblock I17 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
464	ASTRO	f67r2	A1	f67r2.33	A1:G083	odal	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] das gewöhnliche Maß.	Lookup-Anweisungsblock I17 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
465	ASTRO	f67r2	A1	f67r2.34	A1:G084	ofar	ROW_KEY	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Externer Editionswert Planet 5: Venus; überlieferte Grundqualität: kühl	Werk-/Ressourcenreihe R05 wählen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
466	ASTRO	f67r2	A1	f67r2.34	A1:G085	oeoldan	ROW_REDUNDANCY_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] und feucht; als Tages- oder Stundenherr prüfen.	Werk-/Ressourcenreihe R05 wählen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
467	ASTRO	f67r2	A1	f67r2.35	A1:G086	chol	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Für Bad und	Lookup-Anweisungsblock I18 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
468	ASTRO	f67r2	A1	f67r2.35	A1:G087	giin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Salbung wähle nur	Lookup-Anweisungsblock I18 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
469	ASTRO	f67r2	A1	f67r2.35	A1:G088	okol	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] eine gemäßigte Wärme.	Lookup-Anweisungsblock I18 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
470	ASTRO	f67r2	A1	f67r2.36	A1:G089	ytor	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Für Trank und Arznei	Lookup-Anweisungsblock I19 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
471	ASTRO	f67r2	A1	f67r2.36	A1:G090	daiin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] wahre das im	Lookup-Anweisungsblock I19 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
472	ASTRO	f67r2	A1	f67r2.36	A1:G091	or	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Rezept vorgeschriebene Maß.	Lookup-Anweisungsblock I19 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
473	ASTRO	f67r2	A1	f67r2.37	A1:G092	ytoaiin	ROW_KEY	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Externer Editionswert Planet 6: Merkur; überlieferte Grundqualität: wechselnd nach Verbindung; als Tages- oder Stundenherr prüfen.	Werk-/Ressourcenreihe R06 wählen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
474	ASTRO	f67r2	A1	f67r2.38	A1:G093	otoldos	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Am Kopf handle nicht stark, solange	Lookup-Anweisungsblock I20 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
475	ASTRO	f67r2	A1	f67r2.38	A1:G094	octhole	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] der Mond im Widder steht.	Lookup-Anweisungsblock I20 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
476	ASTRO	f67r2	A1	f67r2.39	A1:G095	sor	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] An Hals und Kehle handle	Lookup-Anweisungsblock I21 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
477	ASTRO	f67r2	A1	f67r2.39	A1:G096	chedaiin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] nicht stark, solange der	Lookup-Anweisungsblock I21 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
478	ASTRO	f67r2	A1	f67r2.39	A1:G097	dy	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Mond im Stier steht.	Lookup-Anweisungsblock I21 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
479	ASTRO	f67r2	A1	f67r2.40	A1:G098	yteos	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] An Armen und Händen	Lookup-Anweisungsblock I22 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
480	ASTRO	f67r2	A1	f67r2.40	A1:G099	oiin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] handle nicht stark bei	Lookup-Anweisungsblock I22 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
481	ASTRO	f67r2	A1	f67r2.40	A1:G100	og	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Mond in den Zwillingen.	Lookup-Anweisungsblock I22 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
482	ASTRO	f67r2	A1	f67r2.41	A1:G101	ytoeopchey	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] An Brust und Brüsten handle nicht	Lookup-Anweisungsblock I23 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
483	ASTRO	f67r2	A1	f67r2.41	A1:G102	chekody	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] stark bei Mond im Krebs.	Lookup-Anweisungsblock I23 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
484	ASTRO	f67r2	A1	f67r2.42	A1:G103	sosho	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] An Herz und oberem	Lookup-Anweisungsblock I24 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
485	ASTRO	f67r2	A1	f67r2.42	A1:G104	chos	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Rücken handle nicht stark	Lookup-Anweisungsblock I24 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
486	ASTRO	f67r2	A1	f67r2.42	A1:G105	ockhy	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] bei Mond im Löwen.	Lookup-Anweisungsblock I24 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
487	ASTRO	f67r2	A1	f67r2.43	A1:G106	daiin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/4; KEINE KARTENGLOSSE] An Bauch und	Lookup-Anweisungsblock I25 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
488	ASTRO	f67r2	A1	f67r2.43	A1:G107	aiin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/4; KEINE KARTENGLOSSE] Eingeweiden handle nicht	Lookup-Anweisungsblock I25 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
489	ASTRO	f67r2	A1	f67r2.43	A1:G108	os	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/4; KEINE KARTENGLOSSE] stark bei Mond	Lookup-Anweisungsblock I25 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
490	ASTRO	f67r2	A1	f67r2.43	A1:G109	qsg	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 4/4; KEINE KARTENGLOSSE] in der Jungfrau.	Lookup-Anweisungsblock I25 lesen; Fragment 04 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
491	ASTRO	f67r2	A1	f67r2.44	A1:G110	ofydy	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] An Lenden und Nieren	Lookup-Anweisungsblock I26 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
492	ASTRO	f67r2	A1	f67r2.44	A1:G111	sheody	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] handle nicht stark bei	Lookup-Anweisungsblock I26 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
493	ASTRO	f67r2	A1	f67r2.44	A1:G112	aiin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Mond in der Waage.	Lookup-Anweisungsblock I26 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
494	ASTRO	f67r2	A1	f67r2.45	A1:G113	ycheody	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] An Genitalien und Blase	Lookup-Anweisungsblock I27 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
495	ASTRO	f67r2	A1	f67r2.45	A1:G114	es	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] handle nicht stark bei	Lookup-Anweisungsblock I27 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
496	ASTRO	f67r2	A1	f67r2.45	A1:G115	odaiiin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Mond im Skorpion.	Lookup-Anweisungsblock I27 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
497	ASTRO	f67r2	A1	f67r2.46	A1:G116	yekees	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] An Hüften und Schenkeln handle nicht	Lookup-Anweisungsblock I28 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
498	ASTRO	f67r2	A1	f67r2.46	A1:G117	oraly	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] stark bei Mond im Schützen.	Lookup-Anweisungsblock I28 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
499	ASTRO	f67r2	A1	f67r2.47	A1:G118	yfain	ROW_KEY	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Externer Editionswert Planet 7: Mond; überlieferte Grundqualität: kalt und feucht; als Tages- oder Stundenherr prüfen.	Werk-/Ressourcenreihe R07 wählen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
500	ASTRO	f67r2	A1	f67r2.48	A1:G119	todaiin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] An den Knien handle	Lookup-Anweisungsblock I29 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
501	ASTRO	f67r2	A1	f67r2.48	A1:G120	dain	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] nicht stark bei	Lookup-Anweisungsblock I29 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
502	ASTRO	f67r2	A1	f67r2.48	A1:G121	dy	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Mond im Steinbock.	Lookup-Anweisungsblock I29 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
503	ASTRO	f67r2	A1	f67r2.49	A1:G122	os	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] An Schienbeinen und Knöcheln	Lookup-Anweisungsblock I30 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
504	ASTRO	f67r2	A1	f67r2.49	A1:G123	choer	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] handle nicht stark bei	Lookup-Anweisungsblock I30 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
505	ASTRO	f67r2	A1	f67r2.49	A1:G124	aiin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Mond im Wassermann.	Lookup-Anweisungsblock I30 lesen; Fragment 03 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
506	ASTRO	f67r2	A1	f67r2.50	A1:G125	choeea	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] An den Füßen handle nicht stark	Lookup-Anweisungsblock I31 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
507	ASTRO	f67r2	A1	f67r2.50	A1:G126	sal	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] bei Mond in den Fischen.	Lookup-Anweisungsblock I31 lesen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
508	ASTRO	f67r2	A1	f67r2.51	A1:G127	dadaiin	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Wenn Zeichen oder Körperbezirk unsicher bleibt, verschiebe die Maßnahme.	Lookup-Anweisungsblock I32 lesen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
509	ASTRO	f67r2	A1	f67r2.52	A1:G128	qotoear	AUXILIARY_KEY	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Externer Editionswert Haus I: Kranker und Körper; das Haus rahmt die Frage, nicht die Voynich-Oberfläche.	Hilfs-/Kontrollspalte X01 wählen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
510	ASTRO	f67r2	A1	f67r2.53	A1:G129	dchdar	AUXILIARY_KEY	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Externer Editionswert Haus II: Mittel und Vorrat; das Haus rahmt die Frage, nicht die Voynich-Oberfläche.	Hilfs-/Kontrollspalte X02 wählen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
511	ASTRO	f67r2	A1	f67r2.54	A1:G130	y	AUXILIARY_KEY	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Externer Editionswert Haus III: Nachricht und kurzer Weg;	Hilfs-/Kontrollspalte X03 wählen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
512	ASTRO	f67r2	A1	f67r2.54	A1:G131	saldal	AUXILIARY_QUALIFIER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] das Haus rahmt die Frage, nicht die Voynich-Oberfläche.	Hilfs-/Kontrollspalte X03 wählen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
513	ASTRO	f67r2	A1	f67r2.55	A1:G132	ytodal	AUXILIARY_KEY	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Externer Editionswert Haus IV: Grund und Ausgang; das Haus rahmt die Frage, nicht die Voynich-Oberfläche.	Hilfs-/Kontrollspalte X04 wählen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
514	ASTRO	f67r2	A1	f67r2.56	A1:G133	tol	AUXILIARY_KEY	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Externer Editionswert Haus V: Kinder und Zeugung; das	Hilfs-/Kontrollspalte X05 wählen; Fragment 01 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
515	ASTRO	f67r2	A1	f67r2.56	A1:G134	daiin	AUXILIARY_QUALIFIER_FRAGMENT	PAGE_LOCAL_ONLY	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] Haus rahmt die Frage, nicht die Voynich-Oberfläche.	Hilfs-/Kontrollspalte X05 wählen; Fragment 02 als opaken Merker bewahren	NO_FULL_SOURCE_RECOVERY
