local_card_ordinal	local_card_host_key	source_partition	source_layer	source_event_id	physical_page	register	locus	owner_de	surface	component_recipe	component_count	source_local_role	record_id	record_governor_key	bundle_id	bundle_governor_key	active_local_model	guard	complete_slot_count	content_slot_count	control_slot_count	concrete_slot_trace_de	concrete_working_clause_de	gdt582_guard	gdt583_target_slot_count	gdt583_target_roots	gdt583_rule_ids	gdt583_refined_slot_trace_de	gdt583_refined_working_clause_de	gdt583_guard
636	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2419	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2419	f88r	PHARMA	f88r.16	FLECKKNOLLE	sorory	S+OR+OR+Y	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	4	0	[1:S=Wähle oder trenne ab|LOCAL_COMPONENT:P912-E2419@1|LOCAL_ACTION:P912-E2419@1:S] [2:OR=Gefäß- oder Arbeitseinheit|LOCAL_COMPONENT:P912-E2419@2|LOCAL_ACTION:P912-E2419@1:S] [3:OR=Gefäß- oder Arbeitseinheit|LOCAL_COMPONENT:P912-E2419@3|LOCAL_ACTION:P912-E2419@1:S] [4:Y=Drogencharge|LOCAL_COMPONENT:P912-E2419@4|LOCAL_ACTION:P912-E2419@1:S]	Wähle oder trenne ab: Gefäß- oder Arbeitseinheit, Gefäß- oder Arbeitseinheit, Drogencharge.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_HP_SIEVE	[1:S=Siebe|LOCAL_COMPONENT:P912-E2419@1|LOCAL_ACTION:P912-E2419@1:S|S_HP_SIEVE] [2:OR=Gefäß- oder Arbeitseinheit|LOCAL_COMPONENT:P912-E2419@2|LOCAL_ACTION:P912-E2419@1:S|GDT582_RETAINED_NON_TARGET] [3:OR=Gefäß- oder Arbeitseinheit|LOCAL_COMPONENT:P912-E2419@3|LOCAL_ACTION:P912-E2419@1:S|GDT582_RETAINED_NON_TARGET] [4:Y=Drogencharge|LOCAL_COMPONENT:P912-E2419@4|LOCAL_ACTION:P912-E2419@1:S|GDT582_RETAINED_NON_TARGET]	Siebe: Gefäß- oder Arbeitseinheit, Gefäß- oder Arbeitseinheit, Drogencharge.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
638	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2460	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2460	f88r	PHARMA	f88r.23	WURZELKRONE	ofyskydal	O+LOCAL_CHAR_F+Y+S+K+Y+DA+L	8	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	8	8	0	[1:O=in Arzneiform|LOCAL_COMPONENT:P912-E2460@1|LOCAL_ACTION:P912-E2460@4:S] [2:LOCAL_CHAR_F=in Feinform|LOCAL_COMPONENT:P912-E2460@2|LOCAL_ACTION:P912-E2460@4:S] [3:Y=Drogencharge|LOCAL_COMPONENT:P912-E2460@3|LOCAL_ACTION:P912-E2460@4:S] [4:S=Wähle oder trenne ab|LOCAL_COMPONENT:P912-E2460@4|LOCAL_ACTION:P912-E2460@4:S] [5:K=Gib zu|LOCAL_COMPONENT:P912-E2460@5|LOCAL_ACTION:P912-E2460@5:K] [6:Y=Drogencharge|LOCAL_COMPONENT:P912-E2460@6|LOCAL_ACTION:P912-E2460@5:K] [7:DA=im zweiten Durchgang|LOCAL_COMPONENT:P912-E2460@7|LOCAL_ACTION:P912-E2460@5:K] [8:L=über den Gefäßkontakt|LOCAL_COMPONENT:P912-E2460@8|LOCAL_ACTION:P912-E2460@5:K]	Wähle oder trenne ab: in Arzneiform, in Feinform, Drogencharge; Gib zu: Drogencharge, im zweiten Durchgang, über den Gefäßkontakt.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_HP_SIEVE	[1:O=in Arzneiform|LOCAL_COMPONENT:P912-E2460@1|LOCAL_ACTION:P912-E2460@4:S|GDT582_RETAINED_NON_TARGET] [2:LOCAL_CHAR_F=in Feinform|LOCAL_COMPONENT:P912-E2460@2|LOCAL_ACTION:P912-E2460@4:S|GDT582_RETAINED_NON_TARGET] [3:Y=Drogencharge|LOCAL_COMPONENT:P912-E2460@3|LOCAL_ACTION:P912-E2460@4:S|GDT582_RETAINED_NON_TARGET] [4:S=Siebe|LOCAL_COMPONENT:P912-E2460@4|LOCAL_ACTION:P912-E2460@4:S|S_HP_SIEVE] [5:K=Gib zu|LOCAL_COMPONENT:P912-E2460@5|LOCAL_ACTION:P912-E2460@5:K|GDT582_RETAINED_NON_TARGET] [6:Y=Drogencharge|LOCAL_COMPONENT:P912-E2460@6|LOCAL_ACTION:P912-E2460@5:K|GDT582_RETAINED_NON_TARGET] [7:DA=im zweiten Durchgang|LOCAL_COMPONENT:P912-E2460@7|LOCAL_ACTION:P912-E2460@5:K|GDT582_RETAINED_NON_TARGET] [8:L=über den Gefäßkontakt|LOCAL_COMPONENT:P912-E2460@8|LOCAL_ACTION:P912-E2460@5:K|GDT582_RETAINED_NON_TARGET]	Siebe: in Arzneiform, in Feinform, Drogencharge; Gib zu: Drogencharge, im zweiten Durchgang, über den Gefäßkontakt.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
643	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0414	GDT479_MICRORECORD_183	ORIGINAL22_LOCAL_ADDRESS	P1003-E0414	f88v	PHARMA	f88v.2	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	cheocthy	CH+T+Y	3	LOCAL_ADDRESS_OR_LABEL	G475-R095	LOCAL_RECORD:G475-R095	G474-B102	LOCAL_BUNDLE:G474-B102	INSTRUCTION	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	4	0	[1:CH=Entnimm oder ziehe aus|LOCAL_COMPONENT:P1003-E0414@1|LOCAL_ACTION:P1003-E0414@1:CH] [1:cheo=Essig|LOCAL_NAME:P1003-E0414:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0414] [2:T=Stelle ein oder temperiere|LOCAL_COMPONENT:P1003-E0414@2|LOCAL_ACTION:P1003-E0414@2:T] [3:Y=Drogencharge|LOCAL_COMPONENT:P1003-E0414@3|LOCAL_ACTION:P1003-E0414@2:T]	Entnimm oder ziehe aus; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0414]: Essig; Stelle ein oder temperiere: Drogencharge.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_PHYSICAL_BROAD	[1:CH=Entnimm oder ziehe aus|LOCAL_COMPONENT:P1003-E0414@1|LOCAL_ACTION:P1003-E0414@1:CH|GDT582_RETAINED_NON_TARGET] [1:cheo=Essig|LOCAL_NAME:P1003-E0414:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0414|GDT582_RETAINED_NON_TARGET] [2:T=Stelle ein oder temperiere|LOCAL_COMPONENT:P1003-E0414@2|LOCAL_ACTION:P1003-E0414@2:T|T_PHYSICAL_BROAD] [3:Y=Drogencharge|LOCAL_COMPONENT:P1003-E0414@3|LOCAL_ACTION:P1003-E0414@2:T|GDT582_RETAINED_NON_TARGET]	Entnimm oder ziehe aus; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0414]: Essig; Stelle ein oder temperiere: Drogencharge.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
663	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1092	GDT479_MICRORECORD_183	ORIGINAL22_LOCAL_ADDRESS	P1008-E1092	f89r	PHARMA	f89r1.12	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	ches	CH+E+S	3	LOCAL_ADDRESS_OR_SECTION_MARKER	G475-R110	LOCAL_RECORD:G475-R110	G474-B120	LOCAL_BUNDLE:G474-B120	INSTRUCTION	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:CH=Entnimm oder ziehe aus|LOCAL_COMPONENT:P1008-E1092@1|LOCAL_ACTION:P1008-E1092@1:CH] [2:E=auf Grad I|LOCAL_COMPONENT:P1008-E1092@2|LOCAL_ACTION:P1008-E1092@1:CH] [3:S=Wähle oder trenne ab|LOCAL_COMPONENT:P1008-E1092@3|LOCAL_ACTION:P1008-E1092@3:S]	Entnimm oder ziehe aus: auf Grad I; Wähle oder trenne ab.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_REST_SELECT	[1:CH=Entnimm oder ziehe aus|LOCAL_COMPONENT:P1008-E1092@1|LOCAL_ACTION:P1008-E1092@1:CH|GDT582_RETAINED_NON_TARGET] [2:E=auf Grad I|LOCAL_COMPONENT:P1008-E1092@2|LOCAL_ACTION:P1008-E1092@1:CH|GDT582_RETAINED_NON_TARGET] [3:S=Wähle aus|LOCAL_COMPONENT:P1008-E1092@3|LOCAL_ACTION:P1008-E1092@3:S|S_REST_SELECT]	Entnimm oder ziehe aus: auf Grad I; Wähle aus.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
674	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182	GDT479_MICRORECORD_183	ORIGINAL22_LOCAL_ADDRESS	P1008-E1182	f89r	PHARMA	f89r2.4	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	saloiinsheol	AL+SH+OL	3	LOCAL_ADDRESS_OR_SECTION_MARKER	G475-R119	LOCAL_RECORD:G475-R119	G474-B130	LOCAL_BUNDLE:G474-B130	INSTRUCTION	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	6	5	1	[1:AL=ins Aufnahme- oder Zielgefäß|LOCAL_COMPONENT:P1008-E1182@1|LOCAL_ACTION:P1008-E1182@2:SH] [1:s=Salz|LOCAL_NAME:P1008-E1182:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182] [2:SH=Halte oder lass ziehen|LOCAL_COMPONENT:P1008-E1182@2|LOCAL_ACTION:P1008-E1182@2:SH] [2:oiin=Myrrhe|LOCAL_NAME:P1008-E1182:NAME_2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182] [3:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P1008-E1182@3|LOCAL_CONTROL:P1008-E1182@3:OL] [3:e=Weihrauch|LOCAL_NAME:P1008-E1182:NAME_3|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182]	Halte oder lass ziehen: ins Aufnahme- oder Zielgefäß; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182]: Salz, Myrrhe, Weihrauch; im Rahmen [LOCAL_CONTROL:P1008-E1182@3:OL]: weiter im selben Arbeitsgang.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_REST_HOLD	[1:AL=ins Aufnahme- oder Zielgefäß|LOCAL_COMPONENT:P1008-E1182@1|LOCAL_ACTION:P1008-E1182@2:SH|GDT582_RETAINED_NON_TARGET] [1:s=Salz|LOCAL_NAME:P1008-E1182:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182|GDT582_RETAINED_NON_TARGET] [2:SH=Halte|LOCAL_COMPONENT:P1008-E1182@2|LOCAL_ACTION:P1008-E1182@2:SH|SH_REST_HOLD] [2:oiin=Myrrhe|LOCAL_NAME:P1008-E1182:NAME_2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182|GDT582_RETAINED_NON_TARGET] [3:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P1008-E1182@3|LOCAL_CONTROL:P1008-E1182@3:OL|GDT582_RETAINED_NON_TARGET] [3:e=Weihrauch|LOCAL_NAME:P1008-E1182:NAME_3|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182|GDT582_RETAINED_NON_TARGET]	Halte: ins Aufnahme- oder Zielgefäß; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1182]: Salz, Myrrhe, Weihrauch; im Rahmen [LOCAL_CONTROL:P1008-E1182@3:OL]: weiter im selben Arbeitsgang.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
679	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1231	GDT479_MICRORECORD_183	ORIGINAL22_LOCAL_ADDRESS	P1008-E1231	f89r	PHARMA	f89r2.10	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	shol	SH+OL	2	LOCAL_ADDRESS_OR_SECTION_MARKER	G475-R122	LOCAL_RECORD:G475-R122	G474-B133	LOCAL_BUNDLE:G474-B133	INSTRUCTION	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	2	1	1	[1:SH=Halte oder lass ziehen|LOCAL_COMPONENT:P1008-E1231@1|LOCAL_ACTION:P1008-E1231@1:SH] [2:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P1008-E1231@2|LOCAL_CONTROL:P1008-E1231@2:OL]	Halte oder lass ziehen; im Rahmen [LOCAL_CONTROL:P1008-E1231@2:OL]: weiter im selben Arbeitsgang.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_REST_HOLD	[1:SH=Halte|LOCAL_COMPONENT:P1008-E1231@1|LOCAL_ACTION:P1008-E1231@1:SH|SH_REST_HOLD] [2:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P1008-E1231@2|LOCAL_CONTROL:P1008-E1231@2:OL|GDT582_RETAINED_NON_TARGET]	Halte; im Rahmen [LOCAL_CONTROL:P1008-E1231@2:OL]: weiter im selben Arbeitsgang.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
683	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1297	GDT479_MICRORECORD_183	ORIGINAL22_LOCAL_ADDRESS	P1008-E1297	f89r	PHARMA	f89r2.17	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	sodar	S+O+DA+R	4	LOCAL_ADDRESS_OR_SECTION_MARKER	G475-R125	LOCAL_RECORD:G475-R125	G474-B136	LOCAL_BUNDLE:G474-B136	INSTRUCTION	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	4	0	[1:S=Wähle oder trenne ab|LOCAL_COMPONENT:P1008-E1297@1|LOCAL_ACTION:P1008-E1297@1:S] [2:O=in Arzneiform|LOCAL_COMPONENT:P1008-E1297@2|LOCAL_ACTION:P1008-E1297@1:S] [3:DA=im zweiten Durchgang|LOCAL_COMPONENT:P1008-E1297@3|LOCAL_ACTION:P1008-E1297@4:R] [4:R=Kennzeichne oder prüfe|LOCAL_COMPONENT:P1008-E1297@4|LOCAL_ACTION:P1008-E1297@4:R]	Wähle oder trenne ab: in Arzneiform; Kennzeichne oder prüfe: im zweiten Durchgang.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_REST_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P1008-E1297@1|LOCAL_ACTION:P1008-E1297@1:S|S_REST_SELECT] [2:O=in Arzneiform|LOCAL_COMPONENT:P1008-E1297@2|LOCAL_ACTION:P1008-E1297@1:S|GDT582_RETAINED_NON_TARGET] [3:DA=im zweiten Durchgang|LOCAL_COMPONENT:P1008-E1297@3|LOCAL_ACTION:P1008-E1297@4:R|GDT582_RETAINED_NON_TARGET] [4:R=Kennzeichne oder prüfe|LOCAL_COMPONENT:P1008-E1297@4|LOCAL_ACTION:P1008-E1297@4:R|GDT582_RETAINED_NON_TARGET]	Wähle aus: in Arzneiform; Kennzeichne oder prüfe: im zweiten Durchgang.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
684	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1298	GDT479_MICRORECORD_183	ORIGINAL22_LOCAL_ADDRESS	P1008-E1298	f89r	PHARMA	f89r2.18	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	cheys	Y+S	2	LOCAL_ADDRESS_OR_SECTION_MARKER	G475-R126	LOCAL_RECORD:G475-R126	G474-B137	LOCAL_BUNDLE:G474-B137	INSTRUCTION	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	2	2	0	[1:Y=Drogencharge|LOCAL_COMPONENT:P1008-E1298@1|LOCAL_ACTION:P1008-E1298@2:S] [2:S=Wähle oder trenne ab|LOCAL_COMPONENT:P1008-E1298@2|LOCAL_ACTION:P1008-E1298@2:S]	Wähle oder trenne ab: Drogencharge.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_HP_SEPARATE	[1:Y=Drogencharge|LOCAL_COMPONENT:P1008-E1298@1|LOCAL_ACTION:P1008-E1298@2:S|GDT582_RETAINED_NON_TARGET] [2:S=Trenne ab|LOCAL_COMPONENT:P1008-E1298@2|LOCAL_ACTION:P1008-E1298@2:S|S_HP_SEPARATE]	Trenne ab: Drogencharge.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
687	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1301	GDT479_MICRORECORD_183	ORIGINAL22_LOCAL_ADDRESS	P1008-E1301	f89r	PHARMA	f89r2.21	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	okshdchos	OK+SH	2	LOCAL_ADDRESS_OR_SECTION_MARKER	G475-R129	LOCAL_RECORD:G475-R129	G474-B140	LOCAL_BUNDLE:G474-B140	INSTRUCTION	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:OK=Setze den Ansatz an|LOCAL_COMPONENT:P1008-E1301@1|LOCAL_ACTION:P1008-E1301@1:OK] [1:dchos=Ingwerwurzel|LOCAL_NAME:P1008-E1301:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1301] [2:SH=Halte oder lass ziehen|LOCAL_COMPONENT:P1008-E1301@2|LOCAL_ACTION:P1008-E1301@2:SH]	Setze den Ansatz an; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1301]: Ingwerwurzel; Halte oder lass ziehen.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_REST_HOLD	[1:OK=Setze den Ansatz an|LOCAL_COMPONENT:P1008-E1301@1|LOCAL_ACTION:P1008-E1301@1:OK|GDT582_RETAINED_NON_TARGET] [1:dchos=Ingwerwurzel|LOCAL_NAME:P1008-E1301:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1301|GDT582_RETAINED_NON_TARGET] [2:SH=Halte|LOCAL_COMPONENT:P1008-E1301@2|LOCAL_ACTION:P1008-E1301@2:SH|SH_REST_HOLD]	Setze den Ansatz an; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1301]: Ingwerwurzel; Halte.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
695	LOCAL_CARD:GDT515_SECOND_RANDOM4_LOCAL:G515-E0255	GDT515_NEW_LOCAL_51	GDT515_SECOND_RANDOM4_LOCAL	G515-E0255	f66r	SOURCE_SECTION_T	f66r.2	sichtbare Randkennungszone von f66r	rals	R+AL+S	3	MARGINAL_LABEL_CARD	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	MARGINAL_LABEL_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:R=Kennzeichne oder prüfe|LOCAL_COMPONENT:G515-E0255@1|LOCAL_ACTION:G515-E0255@1:R] [2:AL=zur Zielstelle oder ins Zielgefäß|LOCAL_COMPONENT:G515-E0255@2|LOCAL_ACTION:G515-E0255@1:R] [3:S=Sondere aus|LOCAL_COMPONENT:G515-E0255@3|LOCAL_ACTION:G515-E0255@3:S]	Kennzeichne oder prüfe: zur Zielstelle oder ins Zielgefäß; Sondere aus.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_SOURCE_SORT_OUT	[1:R=Kennzeichne oder prüfe|LOCAL_COMPONENT:G515-E0255@1|LOCAL_ACTION:G515-E0255@1:R|GDT582_RETAINED_NON_TARGET] [2:AL=zur Zielstelle oder ins Zielgefäß|LOCAL_COMPONENT:G515-E0255@2|LOCAL_ACTION:G515-E0255@1:R|GDT582_RETAINED_NON_TARGET] [3:S=Sondere aus|LOCAL_COMPONENT:G515-E0255@3|LOCAL_ACTION:G515-E0255@3:S|S_SOURCE_SORT_OUT]	Kennzeichne oder prüfe: zur Zielstelle oder ins Zielgefäß; Sondere aus.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
699	LOCAL_CARD:GDT515_SECOND_RANDOM4_LOCAL:G515-E0259	GDT515_NEW_LOCAL_51	GDT515_SECOND_RANDOM4_LOCAL	G515-E0259	f66r	SOURCE_SECTION_T	f66r.6	sichtbare Randkennungszone von f66r	saly	S+AL+Y	3	MARGINAL_LABEL_CARD	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	MARGINAL_LABEL_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:S=Sondere aus|LOCAL_COMPONENT:G515-E0259@1|LOCAL_ACTION:G515-E0259@1:S] [2:AL=zur Zielstelle oder ins Zielgefäß|LOCAL_COMPONENT:G515-E0259@2|LOCAL_ACTION:G515-E0259@1:S] [3:Y=Arbeitsgut|LOCAL_COMPONENT:G515-E0259@3|LOCAL_ACTION:G515-E0259@1:S]	Sondere aus: zur Zielstelle oder ins Zielgefäß, Arbeitsgut.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_SOURCE_SORT_OUT	[1:S=Sondere aus|LOCAL_COMPONENT:G515-E0259@1|LOCAL_ACTION:G515-E0259@1:S|S_SOURCE_SORT_OUT] [2:AL=zur Zielstelle oder ins Zielgefäß|LOCAL_COMPONENT:G515-E0259@2|LOCAL_ACTION:G515-E0259@1:S|GDT582_RETAINED_NON_TARGET] [3:Y=Arbeitsgut|LOCAL_COMPONENT:G515-E0259@3|LOCAL_ACTION:G515-E0259@1:S|GDT582_RETAINED_NON_TARGET]	Sondere aus: zur Zielstelle oder ins Zielgefäß, Arbeitsgut.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
700	LOCAL_CARD:GDT515_SECOND_RANDOM4_LOCAL:G515-E0260	GDT515_NEW_LOCAL_51	GDT515_SECOND_RANDOM4_LOCAL	G515-E0260	f66r	SOURCE_SECTION_T	f66r.7	sichtbare Randkennungszone von f66r	salf	S+AL+LOCAL_CHAR_F	3	MARGINAL_LABEL_CARD	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	MARGINAL_LABEL_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:S=Sondere aus|LOCAL_COMPONENT:G515-E0260@1|LOCAL_ACTION:G515-E0260@1:S] [2:AL=zur Zielstelle oder ins Zielgefäß|LOCAL_COMPONENT:G515-E0260@2|LOCAL_ACTION:G515-E0260@1:S] [3:LOCAL_CHAR_F=in Feinform|LOCAL_COMPONENT:G515-E0260@3|LOCAL_ACTION:G515-E0260@1:S]	Sondere aus: zur Zielstelle oder ins Zielgefäß, in Feinform.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_SOURCE_SORT_OUT	[1:S=Sondere aus|LOCAL_COMPONENT:G515-E0260@1|LOCAL_ACTION:G515-E0260@1:S|S_SOURCE_SORT_OUT] [2:AL=zur Zielstelle oder ins Zielgefäß|LOCAL_COMPONENT:G515-E0260@2|LOCAL_ACTION:G515-E0260@1:S|GDT582_RETAINED_NON_TARGET] [3:LOCAL_CHAR_F=in Feinform|LOCAL_COMPONENT:G515-E0260@3|LOCAL_ACTION:G515-E0260@1:S|GDT582_RETAINED_NON_TARGET]	Sondere aus: zur Zielstelle oder ins Zielgefäß, in Feinform.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
