action_carry_ordinal	event_id	statement_id	physical_page	register	surface	final_context_recipe	inherited_action_root	inherited_action_value_de	action_source_type	action_source_event_id	source_card_distance	action_scope_frame_id	action_scope_kind	control_action_context_witness	context_voice_working_clause_de	guard
425	G407-E2866	G407-S426	f81r	BIOLOGICAL	otedy	OT+E+DY	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2864	2	GDT569-S02	DANACH	YES	Danach im laufenden Gang: entnimm denselben Stationsposten; auf Grad I; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
426	G407-E2867	G407-S427	f81r	BIOLOGICAL	oly	OL+Y	CH	NEHMEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: entnimm den Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
427	G407-E2870	G407-S428	f81r	BIOLOGICAL	qol	OL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
428	G407-E2871	G407-S428	f81r	BIOLOGICAL	otain	OT+AIN	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte den Stationsanteil.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
429	G407-E2878	G407-S429	f81r	BIOLOGICAL	oteol	OT+E+OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2877	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze denselben Stationsposten im Stationsgang an; auf Grad I; weiterführen.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
430	G407-E2879	G407-S429	f81r	BIOLOGICAL	qol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2877	2	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze denselben Stationsposten im Stationsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
431	G407-E2883	G407-S430	f81r	BIOLOGICAL	sol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2882	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: wähle denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
432	G407-E2887	G407-S432	f81r	BIOLOGICAL	dol	D_ADDR+OL	K	GEBEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: führe denselben Stationsposten zu; an der bezeichneten Stelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
433	G407-E2894	G407-S433	f81r	BIOLOGICAL	otey	OT+E+Y	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2893	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: stelle den Stationsposten ein; auf Grad I.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
434	G407-E2904	G407-S434	f81r	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2903	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: führe denselben Stationswert zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
435	G407-E2910	G407-S436	f81r	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2909	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: führe dieselbe Stationseinheit zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
436	G407-E2913	G407-S436	f81r	BIOLOGICAL	sol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2912	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
437	G407-E2915	G407-S437	f81r	BIOLOGICAL	ol	OL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
438	G407-E2930	G407-S442	f81v	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2927	3	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: führe denselben Stationsposten zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
439	G407-E2940	G407-S444	f81v	BIOLOGICAL	ol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2939	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: wähle denselben Stationswert.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
440	G407-E2944	G407-S444	f81v	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2942	2	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: führe denselben Stationsanteil zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
441	G407-E2955	G407-S446	f81v	BIOLOGICAL	oldy	OL+DY	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2953	2	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: bearbeite denselben Stationsposten; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
442	G407-E2960	G407-S447	f81v	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2958	2	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: führe denselben Stationsposten zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
443	G407-E2968	G407-S447	f81v	BIOLOGICAL	otain	OT+AIN	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2966	2	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze den Stationsanteil im Stationsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
444	G407-E2977	G407-S448	f81v	BIOLOGICAL	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2976	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze denselben Stationswert im Stationsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
445	G407-E2985	G407-S448	f81v	BIOLOGICAL	daldy	AL+DY	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2984	1	GDT569-S03	BARE	YES	Im laufenden Gang: Setze denselben Stationsanteil im Stationsgang an; zur Zielstation; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
446	G407-E2986	G407-S449	f81v	BIOLOGICAL	olor	OL+OR	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze die Stationseinheit im Stationsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
447	G407-E2987	G407-S449	f81v	BIOLOGICAL	ol	OL	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze dieselbe Stationseinheit im Stationsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
448	G407-E2994	G407-S450	f81v	BIOLOGICAL	qol	OL	CHD	BEARBEITEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: bearbeite denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
449	G407-E3003	G407-S453	f81v	BIOLOGICAL	oldy	OL+DY	P	EINSETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze denselben Stationsanteil ein; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
450	G407-E3005	G407-S454	f81v	BIOLOGICAL	olchey	OL+Y	P	EINSETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze den Stationsposten ein.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
451	G407-E3009	G407-S454	f81v	BIOLOGICAL	olor	OL+OR	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3007	2	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze die Stationseinheit im Stationsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
452	G407-E3011	G407-S454	f81v	BIOLOGICAL	daiidy	DA+IIN+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3010	1	GDT569-S03	BARE	YES	Im laufenden Gang: Führe denselben Stationsposten zu; auf der zweiten Stufe; auf der Stufe; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
453	G407-E3016	G407-S456	f81v	BIOLOGICAL	otedy	OT+E+DY	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze denselben Stationsposten im Stationsgang an; auf Grad I; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
454	G407-E3018	G407-S458	f81v	BIOLOGICAL	qoty	OT+Y	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte den Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
455	G407-E3031	G407-S458	f81v	BIOLOGICAL	qol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3030	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
456	G407-E3032	G407-S458	f81v	BIOLOGICAL	ol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3030	2	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
457	G407-E3046	G407-S464	f81v	BIOLOGICAL	qoty	OT+Y	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3045	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: führe den Stationsposten zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
458	G407-E3059	G407-S468	f81v	BIOLOGICAL	ol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3058	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: bearbeite denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
459	G407-E3069	G407-S469	f81v	BIOLOGICAL	ol	OL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
460	G407-E3078	G407-S471	f81v	BIOLOGICAL	ol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3077	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: bearbeite denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
461	G407-E3087	G407-S474	f81v	BIOLOGICAL	ol	OL	CHD	BEARBEITEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: bearbeite denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
462	G407-E3089	G407-S474	f81v	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3088	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: führe denselben Stationsposten zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
463	G407-E3096	G407-S477	f81v	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3095	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: führe denselben Stationsposten zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
464	G407-E3100	G407-S478	f81v	BIOLOGICAL	dedy	D_ADDR+E+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3099	1	GDT569-S03	BARE	YES	Im laufenden Gang: Führe denselben Stationsposten zu; an der bezeichneten Stelle; auf Grad I; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
465	G407-E3103	G407-S479	f81v	BIOLOGICAL	dol	D_ADDR+OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3102	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze denselben Stationsposten im Stationsgang an; an der bezeichneten Stelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
466	G407-E3110	G407-S480	f81v	BIOLOGICAL	qoldy	OL+DY	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3109	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: stelle denselben Stationsposten ein; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
467	G407-E3112	G407-S482	f81v	BIOLOGICAL	qotain	OT+AIN	T	EINSTELLEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S02	DANACH	YES	Danach im laufenden Gang: stelle den Stationsanteil ein.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
468	G407-E3120	G407-S484	f81v	BIOLOGICAL	qol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3119	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: bearbeite denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
469	G407-E3121	G407-S484	f81v	BIOLOGICAL	otar	OT+AR	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3119	2	GDT569-S02	DANACH	YES	Danach im laufenden Gang: bearbeite denselben Stationsposten; von der Ausgangsstation.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
470	G407-E3123	G407-S484	f81v	BIOLOGICAL	qol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3122	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze denselben Stationsposten im Stationsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
471	G407-E3143	G407-S487	f81v	BIOLOGICAL	qol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3142	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze denselben Stationsposten im Stationsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
472	G407-E3146	G407-S487	f81v	BIOLOGICAL	teol	E+OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3145	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: wähle denselben Stationsposten; auf Grad I.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
473	G407-E3150	G407-S488	f81v	BIOLOGICAL	qotedy	OT+E+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3149	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte denselben Stationsposten; auf Grad I; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
474	G407-E3155	G407-S489	f81v	BIOLOGICAL	ol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3154	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
475	G407-E3157	G407-S489	f81v	BIOLOGICAL	qol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3154	3	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
476	G407-E3161	G407-S489	f81v	BIOLOGICAL	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3160	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze denselben Stationsposten im Stationsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
477	G407-E3202	G407-S498	f82r	BIOLOGICAL	ldy	L+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3201	1	GDT569-S03	BARE	YES	Im laufenden Gang: Führe denselben Stationsposten zu; über die sichtbare Verbindung; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
478	G407-E3203	G407-S499	f82r	BIOLOGICAL	oteey	OT+EE+Y	K	GEBEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S02	DANACH	YES	Danach im laufenden Gang: führe den Stationsposten zu; auf Grad II.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
479	G407-E3207	G407-S499	f82r	BIOLOGICAL	sol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3206	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze denselben Stationsposten im Stationsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
480	G407-E3213	G407-S500	f82r	BIOLOGICAL	qoteedy	OT+EE+DY	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3212	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: bearbeite denselben Stationsposten; auf Grad II; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
481	G407-E3217	G407-S502	f82r	BIOLOGICAL	qol	OL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
482	G407-E3222	G407-S502	f82r	BIOLOGICAL	qotaiin	OT+AIIN	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3221	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: führe den Stationswert zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
483	G407-E3231	G407-S505	f82r	BIOLOGICAL	ls	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3230	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: setze denselben Stationsposten im Stationsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
484	G407-E3240	G407-S507	f82r	BIOLOGICAL	qotal	OT+AL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3239	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze denselben Stationsposten im Stationsgang an; zur Zielstation.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
485	G407-E3242	G407-S507	f82r	BIOLOGICAL	qoteor	OT+E+OR	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3241	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: bearbeite die Stationseinheit; auf Grad I.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
486	G407-E3252	G407-S509	f82r	BIOLOGICAL	qotedor	OT+E+D_ADDR+OR	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3251	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze die Stationseinheit ein; auf Grad I; an der bezeichneten Stelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
487	G407-E3254	G407-S509	f82r	BIOLOGICAL	qotal	OT+AL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3253	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: bearbeite denselben Stationsposten; zur Zielstation.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
488	G407-E3257	G407-S509	f82r	BIOLOGICAL	otedy	OT+E+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3256	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: führe denselben Stationsposten zu; auf Grad I; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
489	G407-E3259	G407-S510	f82r	BIOLOGICAL	olqo	OL+CARRIER_Q+O	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3258	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: bearbeite denselben Stationsposten; am Beginn; zur Ausführung.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
490	G407-E3262	G407-S510	f82r	BIOLOGICAL	lolol	L+OL+OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3261	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: führe denselben Stationsposten zu; über die sichtbare Verbindung; nochmals weiterführen.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
491	G407-E3268	G407-S512	f82r	BIOLOGICAL	qotedy	OT+E+DY	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze denselben Stationsposten im Stationsgang an; auf Grad I; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
492	G407-E3298	G407-S521	f82r	BIOLOGICAL	ol	OL	R	MARKIEREN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3296	2	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: markiere dieselbe Stationseinheit.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
493	G407-E3305	G407-S522	f82r	BIOLOGICAL	qoteey	OT+EE+Y	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte den Stationsposten; auf Grad II.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
494	G407-E3313	G407-S524	f82r	BIOLOGICAL	otain	OT+AIN	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3312	1	GDT569-S02	DANACH	YES	Danach im laufenden Gang: bearbeite den Stationsanteil.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
495	G407-E3337	G407-S530	f82r	BIOLOGICAL	qoly	OL+Y	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte den Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
496	G407-E3344	G407-S531	f82r	BIOLOGICAL	qol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3341	3	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: halte denselben Stationsposten.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
497	G407-E3353	G407-S531	f82r	BIOLOGICAL	qol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3352	1	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: führe denselben Stationsposten zu.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
498	G407-E3375	G407-S534	f82r	BIOLOGICAL	ydy	Y+DY	R	MARKIEREN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3374	1	GDT569-S03	BARE	YES	Im laufenden Gang: Markiere den Stationsposten; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
499	G407-E3376	G407-S535	f82r	BIOLOGICAL	dol	D_ADDR+OL	R	MARKIEREN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S01	WEITER	YES	Weiter im laufenden Gang: markiere denselben Stationsposten; an der bezeichneten Stelle.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
500	G407-E3392	G407-S539	f82r	BIOLOGICAL	oteey	OT+EE+Y	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3390	2	GDT569-S02	DANACH	YES	Danach im laufenden Gang: wähle den Stationsposten; auf Grad II.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
501	G407-E3397	G407-S540	f82r	BIOLOGICAL	daldy	AL+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3396	1	GDT569-S03	BARE	YES	Im laufenden Gang: Halte denselben Stationsposten; zur Zielstation; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
502	G407-E3400	G407-S543	f82r	BIOLOGICAL	qoteedy	OT+EE+DY	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S02	DANACH	YES	Danach im laufenden Gang: halte denselben Stationsposten; auf Grad II; schließe den Schritt.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
503	G407-E3406	G407-S548	f82r	BIOLOGICAL	qotaiin	OT+AIIN	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	GDT569-S02	DANACH	YES	Danach im laufenden Gang: setze den Stationswert im Stationsgang an.	GDT562_ACTION_PROVENANCE_RETAINED__SCOPE_RENDERING_ONLY
