occurrence_id	surface	left_string	page	physical_folio	locus	stolfi_page_row_count	stolfi_same_locus_present	stolfi_whole_count	stolfi_split_left_ar_count	stolfi_raw_split_separator	boundary_status	component_export_credit
G789-O1332	lkar	lk	f116r	f116	f116r.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1333	chear	che	f116r	f116	f116r.29	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1334	okar	ok	f116r	f116	f116r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1335	pchallarar	pchallar	f116r	f116	f116r.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1336	ar	NONE	f116r	f116	f116r.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1337	ar	NONE	f116r	f116	f116r.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1338	ar	NONE	f116r	f116	f116r.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1339	cthar	cth	f116r	f116	f116r.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1340	chkar	chk	f116r	f116	f116r.38	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1341	dlar	dl	f116r	f116	f116r.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1342	shar	sh	f116r	f116	f116r.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1343	shar	sh	f116r	f116	f116r.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1344	ar	NONE	f116r	f116	f116r.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1345	shear	she	f116r	f116	f116r.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1346	qokar	qok	f116r	f116	f116r.46	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1347	sykar	syk	f116r	f116	f116r.48	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1348	qokar	qok	f116r	f116	f116r.48	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
