surface	family_class	left_string	page	physical_folio	locus	token_ordinal	token_index	surface_rank_in_current_line	line_token_count	line_position	norm_position	section	language	hand	paragraph_start_line	paragraph_end_line	true_paragraph_start	true_paragraph_end	left_surface	right_surface	reader_exact	zl3b_surface_count	it2a_surface_count	rf1b_surface_count	reader_exact_method	current_line	component_export_credit	occurrence_id
otar	LEFT_STRING_PLUS_AR	ot	f103v	f103	f103v.41	9	9	1	13	MIDDLE	0.666666666667	S	B	3	0	0	0	0	al	shedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin shey l shey lshey qoar shas al otar shedy y lchdy rar	0	G789-O0820
rar	LEFT_STRING_PLUS_AR	r	f103v	f103	f103v.42	4	4	1	6	MIDDLE	0.600000000000	S	B	3	0	1	0	0	chey	arol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yshey sheykain chey rar arol chsaly	0	G789-O0821
ar	BARE_AR	NONE	f103v	f103	f103v.44	3	3	1	11	MIDDLE	0.200000000000	S	B	3	0	0	0	0	shey	ar	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	0	G789-O0822
ar	BARE_AR	NONE	f103v	f103	f103v.44	4	4	2	11	MIDDLE	0.300000000000	S	B	3	0	0	0	0	ar	oky	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	0	G789-O0823
otar	LEFT_STRING_PLUS_AR	ot	f103v	f103	f103v.45	10	10	1	11	MIDDLE	0.900000000000	S	B	3	0	0	0	0	ain	oly	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	0	G789-O0824
char	LEFT_STRING_PLUS_AR	ch	f104r	f104	f104r.1	3	3	1	10	MIDDLE	0.222222222222	S	B	3	1	0	0	0	chedy	qopchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	0	G789-O0825
ykar	LEFT_STRING_PLUS_AR	yk	f104r	f104	f104r.3	5	5	1	13	MIDDLE	0.333333333333	S	B	3	0	0	0	0	otech	otedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiir o cthedy otech ykar otedy otody qoteeor yteeody oteedy aky okal daram	0	G789-O0826
lkar	LEFT_STRING_PLUS_AR	lk	f104r	f104	f104r.6	4	4	1	12	MIDDLE	0.272727272727	S	B	3	0	0	0	0	aiin	cheeo	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y cheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy otain chedam	0	G789-O0827
okar	LEFT_STRING_PLUS_AR	ok	f104r	f104	f104r.7	9	9	1	11	MIDDLE	0.800000000000	S	B	3	0	0	0	0	qodain	ar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim	0	G789-O0828
ar	BARE_AR	NONE	f104r	f104	f104r.7	10	10	1	11	MIDDLE	0.900000000000	S	B	3	0	0	0	0	okar	okaim	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim	0	G789-O0829
qokar	LEFT_STRING_PLUS_AR	qok	f104r	f104	f104r.8	7	7	1	12	MIDDLE	0.545454545455	S	B	3	0	0	0	0	chedal	odar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	o lsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okar otar odr	0	G789-O0830
otar	LEFT_STRING_PLUS_AR	ot	f104r	f104	f104r.8	11	11	1	12	MIDDLE	0.909090909091	S	B	3	0	0	0	0	okar	odr	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	o lsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okar otar odr	0	G789-O0831
okar	LEFT_STRING_PLUS_AR	ok	f104r	f104	f104r.11	7	7	1	8	MIDDLE	0.857142857143	S	B	3	0	1	0	0	cheey	olkeedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	otodchy lkeody qokair otoly shodar cheey okar olkeedy	0	G789-O0832
sar	LEFT_STRING_PLUS_AR	s	f104r	f104	f104r.12	6	6	1	11	MIDDLE	0.500000000000	S	B	3	1	0	0	0	lo	al	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tshdol qotchedy qokoeey qoteode lo sar al octhy qotor opchey qotam	0	G789-O0833
chokar	LEFT_STRING_PLUS_AR	chok	f104r	f104	f104r.13	3	3	1	10	MIDDLE	0.222222222222	S	B	3	0	0	0	0	qodain	okcho	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy	0	G789-O0834
okar	LEFT_STRING_PLUS_AR	ok	f104r	f104	f104r.13	6	6	1	10	MIDDLE	0.555555555556	S	B	3	0	0	0	0	lkain	cheody	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy	0	G789-O0835
okar	LEFT_STRING_PLUS_AR	ok	f104r	f104	f104r.15	4	4	1	8	MIDDLE	0.428571428571	S	B	3	0	1	0	0	chody	otolkeechdy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin	0	G789-O0836
qokar	LEFT_STRING_PLUS_AR	qok	f104r	f104	f104r.17	4	4	1	10	MIDDLE	0.333333333333	S	B	3	0	0	0	0	qotey	chedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykeeshedy olkeeody qotey qokar chedy qokedy oteechy chyteody okar ody	0	G789-O0837
qolar	LEFT_STRING_PLUS_AR	qol	f104r	f104	f104r.18	3	3	1	6	MIDDLE	0.400000000000	S	B	3	0	1	0	0	qokain	or	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dcheeokeody qokain qolar or chockhar otalkshedy	0	G789-O0838
chockhar	LEFT_STRING_PLUS_AR	chockh	f104r	f104	f104r.18	5	5	1	6	MIDDLE	0.800000000000	S	B	3	0	1	0	0	or	otalkshedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dcheeokeody qokain qolar or chockhar otalkshedy	0	G789-O0839
otar	LEFT_STRING_PLUS_AR	ot	f104r	f104	f104r.19	3	3	1	12	MIDDLE	0.181818181818	S	B	3	1	0	0	0	chdar	shd	1	1	1	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd	0	G789-O0840
qotar	LEFT_STRING_PLUS_AR	qot	f104r	f104	f104r.19	5	5	1	12	MIDDLE	0.363636363636	S	B	3	1	0	0	0	shd	olkchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd	0	G789-O0841
rar	LEFT_STRING_PLUS_AR	r	f104r	f104	f104r.20	6	6	1	12	MIDDLE	0.454545454545	S	B	3	0	0	0	0	chol	cheody	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam	0	G789-O0842
ar	BARE_AR	NONE	f104r	f104	f104r.20	9	9	1	12	MIDDLE	0.727272727273	S	B	3	0	0	0	0	cheeekan	ain	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam	0	G789-O0843
ar	BARE_AR	NONE	f104r	f104	f104r.20	11	11	2	12	MIDDLE	0.909090909091	S	B	3	0	0	0	0	ain	alam	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam	0	G789-O0844
chear	LEFT_STRING_PLUS_AR	che	f104r	f104	f104r.21	3	3	1	5	MIDDLE	0.500000000000	S	B	3	0	1	0	0	qokaiin	olkchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsheedy qokaiin chear olkchedy charaiin	0	G789-O0845
opchar	LEFT_STRING_PLUS_AR	opch	f104r	f104	f104r.22	8	8	1	12	MIDDLE	0.636363636364	S	B	3	1	0	0	0	cheedy	cheor	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tshedar chllo rl shed kchedy chokor cheedy opchar cheor chckhey taiin dam	0	G789-O0846
kar	LEFT_STRING_PLUS_AR	k	f104r	f104	f104r.23	12	12	1	13	MIDDLE	0.916666666667	S	B	3	0	0	0	0	chol	alol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	0	G789-O0847
char	LEFT_STRING_PLUS_AR	ch	f104r	f104	f104r.24	2	2	1	10	MIDDLE	0.111111111111	S	B	3	0	0	0	0	daiin	qotal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin char qotal okechol olkeeor olkeeodal lkaiin chal keeedy qokam	0	G789-O0848
sar	LEFT_STRING_PLUS_AR	s	f104r	f104	f104r.25	1	1	1	11	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	okair	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	0	G789-O0849
ar	BARE_AR	NONE	f104r	f104	f104r.25	10	10	1	11	MIDDLE	0.900000000000	S	B	3	0	0	0	0	otain	airam	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	0	G789-O0850
shar	LEFT_STRING_PLUS_AR	sh	f104r	f104	f104r.26	1	1	1	4	FIRST	0.000000000000	S	B	3	0	1	0	0	EDGE	sheey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shar sheey kar sheody	0	G789-O0851
kar	LEFT_STRING_PLUS_AR	k	f104r	f104	f104r.26	3	3	1	4	MIDDLE	0.666666666667	S	B	3	0	1	0	0	sheey	sheody	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shar sheey kar sheody	0	G789-O0852
ar	BARE_AR	NONE	f104r	f104	f104r.27	9	9	1	11	MIDDLE	0.800000000000	S	B	3	1	0	0	0	daiin	qekeeey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin	0	G789-O0853
olcheear	LEFT_STRING_PLUS_AR	olchee	f104r	f104	f104r.28	1	1	1	15	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	chedar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam	0	G789-O0854
char	LEFT_STRING_PLUS_AR	ch	f104r	f104	f104r.28	8	8	1	15	MIDDLE	0.500000000000	S	B	3	0	0	0	0	or	cheeo	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam	0	G789-O0855
cheoltar	LEFT_STRING_PLUS_AR	cheolt	f104r	f104	f104r.29	7	7	1	8	MIDDLE	0.857142857143	S	B	3	0	1	0	0	air	arodly	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ysheodaiin shody yteedy cheedar or air cheoltar arodly	0	G789-O0856
qokar	LEFT_STRING_PLUS_AR	qok	f104r	f104	f104r.32	10	10	1	11	MIDDLE	0.900000000000	S	B	3	0	0	0	0	cheodain	alchd	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ysheeody qocth okshey otechshy cheol kaiin shoda lkaiin cheodain qokar alchd	0	G789-O0857
char	LEFT_STRING_PLUS_AR	ch	f104r	f104	f104r.33	5	5	1	10	MIDDLE	0.444444444444	S	B	3	0	1	0	0	qokal	olkeeey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okchechy qokcheedy okchdal qokal char olkeeey olcheo lkaiin chey raly	0	G789-O0858
qotar	LEFT_STRING_PLUS_AR	qot	f104r	f104	f104r.36	2	2	1	10	MIDDLE	0.111111111111	S	B	3	1	0	0	0	psheody	chopar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	psheody qotar chopar qotaly qotsheod qotechy kaiin okar qopchar opam	0	G789-O0859
chopar	LEFT_STRING_PLUS_AR	chop	f104r	f104	f104r.36	3	3	1	10	MIDDLE	0.222222222222	S	B	3	1	0	0	0	qotar	qotaly	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	psheody qotar chopar qotaly qotsheod qotechy kaiin okar qopchar opam	0	G789-O0860
okar	LEFT_STRING_PLUS_AR	ok	f104r	f104	f104r.36	8	8	1	10	MIDDLE	0.777777777778	S	B	3	1	0	0	0	kaiin	qopchar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	psheody qotar chopar qotaly qotsheod qotechy kaiin okar qopchar opam	0	G789-O0861
qopchar	LEFT_STRING_PLUS_AR	qopch	f104r	f104	f104r.36	9	9	1	10	MIDDLE	0.888888888889	S	B	3	1	0	0	0	okar	opam	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	psheody qotar chopar qotaly qotsheod qotechy kaiin okar qopchar opam	0	G789-O0862
okar	LEFT_STRING_PLUS_AR	ok	f104r	f104	f104r.37	4	4	1	10	MIDDLE	0.333333333333	S	B	3	0	0	0	0	qoaiin	oraiin	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir	0	G789-O0863
okar	LEFT_STRING_PLUS_AR	ok	f104r	f104	f104r.37	6	6	2	10	MIDDLE	0.555555555556	S	B	3	0	0	0	0	oraiin	oteody	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir	0	G789-O0864
ar	BARE_AR	NONE	f104r	f104	f104r.39	2	2	1	11	MIDDLE	0.100000000000	S	B	3	1	0	0	0	pcholor	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcholor ar aiin alkchdy qotal chol qoar aiin qopcheedy qotair ofaiino	0	G789-O0865
qoar	LEFT_STRING_PLUS_AR	qo	f104r	f104	f104r.39	7	7	1	11	MIDDLE	0.600000000000	S	B	3	1	0	0	0	chol	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcholor ar aiin alkchdy qotal chol qoar aiin qopcheedy qotair ofaiino	0	G789-O0866
oeear	LEFT_STRING_PLUS_AR	oee	f104r	f104	f104r.40	8	8	1	11	MIDDLE	0.700000000000	S	B	3	0	0	0	0	ly	chcthy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olkeeos olkaiin oair qcthy oiinol al ly oeear chcthy olched qotaiiin	0	G789-O0867
cholkar	LEFT_STRING_PLUS_AR	cholk	f104r	f104	f104r.42	3	3	1	3	LAST	1.000000000000	S	B	3	0	1	0	1	lshedy	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y lshedy cholkar	0	G789-O0868
ar	BARE_AR	NONE	f104r	f104	f104r.44	5	5	1	10	MIDDLE	0.444444444444	S	B	3	0	0	0	0	qokeey	cheol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam	0	G789-O0869
ar	BARE_AR	NONE	f104r	f104	f104r.45	7	7	1	11	MIDDLE	0.600000000000	S	B	3	0	1	0	0	otain	chedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin	0	G789-O0870
ear	LEFT_STRING_PLUS_AR	e	f104v	f104	f104v.1	7	7	1	12	MIDDLE	0.545454545455	S	B	3	1	0	0	0	ol	aiir	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	0	G789-O0871
chokar	LEFT_STRING_PLUS_AR	chok	f104v	f104	f104v.4	3	3	1	11	MIDDLE	0.200000000000	S	B	3	0	0	0	0	chedaiin	qotol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokeedy	0	G789-O0872
qotar	LEFT_STRING_PLUS_AR	qot	f104v	f104	f104v.9	9	9	1	12	MIDDLE	0.727272727273	S	B	3	0	0	0	0	chedaiin	chedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal	0	G789-O0873
par	LEFT_STRING_PLUS_AR	p	f104v	f104	f104v.12	11	11	1	13	MIDDLE	0.833333333333	S	B	3	1	0	0	0	cheol	oltedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polchechy oteoy chotchs cheeta oteeey oteedy qoty ched l cheol par oltedy chedam	0	G789-O0874
cheetar	LEFT_STRING_PLUS_AR	cheet	f104v	f104	f104v.13	9	9	1	11	MIDDLE	0.800000000000	S	B	3	0	0	0	0	lkaiin	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin	0	G789-O0875
lkar	LEFT_STRING_PLUS_AR	lk	f104v	f104	f104v.18	4	4	1	7	MIDDLE	0.500000000000	S	B	3	0	1	0	0	qokaiin	ytaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain	0	G789-O0876
dairar	LEFT_STRING_PLUS_AR	dair	f104v	f104	f104v.23	8	8	1	11	MIDDLE	0.700000000000	S	B	3	0	0	0	0	chckhdy	otar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l	0	G789-O0877
otar	LEFT_STRING_PLUS_AR	ot	f104v	f104	f104v.23	9	9	1	11	MIDDLE	0.800000000000	S	B	3	0	0	0	0	dairar	qotai	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l	0	G789-O0878
qokar	LEFT_STRING_PLUS_AR	qok	f104v	f104	f104v.24	10	10	1	11	MIDDLE	0.900000000000	S	B	3	0	0	0	0	otor	ary	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykaiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary	0	G789-O0879
ar	BARE_AR	NONE	f104v	f104	f104v.30	11	11	1	13	MIDDLE	0.833333333333	S	B	3	0	0	0	0	lkair	ar	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam	0	G789-O0880
ar	BARE_AR	NONE	f104v	f104	f104v.30	12	12	2	13	MIDDLE	0.916666666667	S	B	3	0	0	0	0	ar	adam	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam	0	G789-O0881
ar	BARE_AR	NONE	f104v	f104	f104v.33	9	9	1	15	MIDDLE	0.571428571429	S	B	3	0	0	0	0	ol	odar	1	2	1	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	0	G789-O0882
etar	LEFT_STRING_PLUS_AR	et	f104v	f104	f104v.33	12	12	1	15	MIDDLE	0.785714285714	S	B	3	0	0	0	0	chedain	ar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	0	G789-O0883
sar	LEFT_STRING_PLUS_AR	s	f104v	f104	f104v.36	1	1	1	6	FIRST	0.000000000000	S	B	3	0	1	0	0	EDGE	aiir	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sar aiir sheos qoiiin okeedy qokcheodaiin	0	G789-O0884
sar	LEFT_STRING_PLUS_AR	s	f104v	f104	f104v.37	6	6	1	13	MIDDLE	0.416666666667	S	B	3	1	0	0	0	kechy	odl	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	posairy ytedar chedy shoefcheey kechy sar odl air shey qopcheey sol ain arodam	0	G789-O0885
ar	BARE_AR	NONE	f104v	f104	f104v.39	2	2	1	16	MIDDLE	0.066666666667	S	B	3	0	0	0	0	yshey	a	1	3	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	0	G789-O0886
char	LEFT_STRING_PLUS_AR	ch	f104v	f104	f104v.39	5	5	1	16	MIDDLE	0.266666666667	S	B	3	0	0	0	0	kain	lkeey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	0	G789-O0887
ar	BARE_AR	NONE	f104v	f104	f104v.39	11	11	2	16	MIDDLE	0.666666666667	S	B	3	0	0	0	0	kar	lkchs	1	3	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	0	G789-O0888
ar	BARE_AR	NONE	f105r	f105	f105r.3	6	6	1	12	MIDDLE	0.454545454545	S	B	3	0	0	0	0	cheeo	yteey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olshey qoden odeey kcheody cheeo ar yteey ytchy otedy qokeedy qokeey rol	0	G789-O0889
kesoar	LEFT_STRING_PLUS_AR	keso	f105r	f105	f105r.14	1	1	1	12	FIRST	0.000000000000	S	B	3	1	0	1	0	EDGE	qoeeedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheo lkeey	0	G789-O0890
ar	BARE_AR	NONE	f105r	f105	f105r.24	6	6	1	13	MIDDLE	0.416666666667	S	B	3	1	0	0	0	paiin	aiiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	0	G789-O0891
ar	BARE_AR	NONE	f105r	f105	f105r.31	4	4	1	13	MIDDLE	0.250000000000	S	B	3	1	0	0	0	shx	aiijy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky	0	G789-O0892
otar	LEFT_STRING_PLUS_AR	ot	f105r	f105	f105r.32	9	9	1	11	MIDDLE	0.800000000000	S	B	3	0	0	0	0	dair	ar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheochy lkeol daiin qkair olkchey dar qopchdy dair otar ar ajam	0	G789-O0893
ar	BARE_AR	NONE	f105r	f105	f105r.32	10	10	1	11	MIDDLE	0.900000000000	S	B	3	0	0	0	0	otar	ajam	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheochy lkeol daiin qkair olkchey dar qopchdy dair otar ar ajam	0	G789-O0894
ar	BARE_AR	NONE	f105r	f105	f105r.33	10	10	1	11	MIDDLE	0.900000000000	S	B	3	0	0	0	0	qokaiin	airod	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod	0	G789-O0895
kar	LEFT_STRING_PLUS_AR	k	f105r	f105	f105r.34	4	4	1	11	MIDDLE	0.300000000000	S	B	3	0	1	0	0	cheky	odaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dor ail cheky kar odaiin ykl al oees al ar alkam	0	G789-O0896
ar	BARE_AR	NONE	f105r	f105	f105r.34	10	10	1	11	MIDDLE	0.900000000000	S	B	3	0	1	0	0	al	alkam	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dor ail cheky kar odaiin ykl al oees al ar alkam	0	G789-O0897
otar	LEFT_STRING_PLUS_AR	ot	f105r	f105	f105r.35	7	7	1	12	MIDDLE	0.545454545455	S	B	3	1	0	0	0	kal	ol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ypchedy okaiir opcheedy qokair dar kal otar ol qokal kor orolpchey ofory	0	G789-O0898
otar	LEFT_STRING_PLUS_AR	ot	f105r	f105	f105r.36	3	3	1	11	MIDDLE	0.200000000000	S	B	3	0	0	0	0	otedaiin	ol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin	0	G789-O0899
qotar	LEFT_STRING_PLUS_AR	qot	f105r	f105	f105r.36	7	7	1	11	MIDDLE	0.600000000000	S	B	3	0	0	0	0	ted	oteodar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin	0	G789-O0900
