page	diagram_id	locus	group_count	group_serials	opaque_group_ids	local_image_owner	owner_status	owner_confidence	silent_argument_default	local_namespace	local_content_class	complete_copied_local_meaning_or_label	source_status	meaning_confidence	strongest_rival	strongest_contradiction	unsupported_labels	orientation_status	f68_f69_mapping	image_geometry_guard	semantic_ceiling
f69v	A3	f69v.14	1	375	A3:G120	A3_LEFT_RADIAL_SLOT_11	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 11 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L11: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L11 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.15	1	376	A3:G121	A3_LEFT_RADIAL_SLOT_12	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 12 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L12: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L12 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.16	1	377	A3:G122	A3_LEFT_RADIAL_SLOT_13	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 13 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L13: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L13 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.17	1	378	A3:G123	A3_LEFT_RADIAL_SLOT_14	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 14 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L14: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L14 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.18	1	379	A3:G124	A3_LEFT_RADIAL_SLOT_15	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 15 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L15: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L15 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.19	1	380	A3:G125	A3_LEFT_RADIAL_SLOT_16	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 16 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L16: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L16 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.20	1	381	A3:G126	A3_LEFT_RADIAL_SLOT_17	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 17 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L17: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L17 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.21	1	382	A3:G127	A3_LEFT_RADIAL_SLOT_18	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 18 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L18: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L18 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.22	1	383	A3:G128	A3_LEFT_RADIAL_SLOT_19	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 19 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L19: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L19 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.23	1	384	A3:G129	A3_LEFT_RADIAL_SLOT_20	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 20 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L20: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L20 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.24	1	385	A3:G130	A3_LEFT_RADIAL_SLOT_21	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 21 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L21: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L21 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.25	2	386|387	A3:G131|A3:G132	A3_LEFT_RADIAL_SLOT_22	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 22 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L22: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L22 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.26	2	388|389	A3:G133|A3:G134	A3_LEFT_RADIAL_SLOT_23	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 23 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L23: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L23 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.27	1	390	A3:G135	A3_LEFT_RADIAL_SLOT_24	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 24 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L24: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L24 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.28	1	391	A3:G136	A3_LEFT_RADIAL_SLOT_25	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 25 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L25: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L25 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.29	1	392	A3:G137	A3_LEFT_RADIAL_SLOT_26	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 26 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L26: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L26 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.30	1	393	A3:G138	A3_LEFT_RADIAL_SLOT_27	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 27 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L27: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L27 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f69v	A3	f69v.31	2	394|395	A3:G139|A3:G140	A3_LEFT_RADIAL_SLOT_28	DIRECT_VISIBLE	HIGH	lokaler Radialplatz 28 des linken f69v-Rades; Nummer nur editoriale Adresse	A3_LEFT_WHEEL_ONLY	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	f69v, linker Radialplatz L28: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L28 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt; Adresse und Zählrichtung sind editorisch.	A3_LEFT_EXACT_28_PLACE_NAMES|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	three disconnected heterogeneous wheels; left wheel has approximately 28 radial places; no common start or direction	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
