astro_group_serial	unified_group_ordinal	diagram_id	page	source_locus	local_locus_id	local_group_id	group_index_within_locus	surface_display_only_exact	frozen_v69_editorial_address	frozen_v69_formal_role_address_only	v75_local_namespace	v75_instrument_id	v75_local_namespace_address	owner_status	smallest_visible_owner	concrete_technical_lookup_default	lookup_effect	source_class	confidence	orientation_and_start_alternatives	crosspage_contract	iatromedical_rival	formal_iconographic_rival	contradiction	legacy_model_correction	semantic_ceiling
348	729	A3	f69v	f69v.3	A3:L003	A3:G093	15	air	A3:HEADER:L03:G15	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_15	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „air“ als Fragment 15/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
349	730	A3	f69v	f69v.3	A3:L003	A3:G094	16	oteody	A3:HEADER:L03:G16	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_16	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „oteody“ als Fragment 16/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
350	731	A3	f69v	f69v.3	A3:L003	A3:G095	17	ytyd	A3:HEADER:L03:G17	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_17	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „ytyd“ als Fragment 17/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
351	732	A3	f69v	f69v.3	A3:L003	A3:G096	18	a	A3:HEADER:L03:G18	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_18	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „a“ als Fragment 18/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
352	733	A3	f69v	f69v.3	A3:L003	A3:G097	19	dchy	A3:HEADER:L03:G19	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_19	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „dchy“ als Fragment 19/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
353	734	A3	f69v	f69v.3	A3:L003	A3:G098	20	otoly	A3:HEADER:L03:G20	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_20	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „otoly“ als Fragment 20/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
354	735	A3	f69v	f69v.3	A3:L003	A3:G099	21	okeodal	A3:HEADER:L03:G21	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_21	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „okeodal“ als Fragment 21/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
355	736	A3	f69v	f69v.3	A3:L003	A3:G100	22	oteoarar	A3:HEADER:L03:G22	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_22	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „oteoarar“ als Fragment 22/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
356	737	A3	f69v	f69v.3	A3:L003	A3:G101	23	cheteeser	A3:HEADER:L03:G23	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_23	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „cheteeser“ als Fragment 23/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
357	738	A3	f69v	f69v.3	A3:L003	A3:G102	24	dair	A3:HEADER:L03:G24	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_24	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „dair“ als Fragment 24/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
358	739	A3	f69v	f69v.3	A3:L003	A3:G103	25	chey	A3:HEADER:L03:G25	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_25	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „chey“ als Fragment 25/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
359	740	A3	f69v	f69v.3	A3:L003	A3:G104	26	okody	A3:HEADER:L03:G26	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_26	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „okody“ als Fragment 26/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
360	741	A3	f69v	f69v.3	A3:L003	A3:G105	27	dal	A3:HEADER:L03:G27	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_27	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „dal“ als Fragment 27/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
361	742	A3	f69v	f69v.3	A3:L003	A3:G106	28	oteey	A3:HEADER:L03:G28	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_28	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „oteey“ als Fragment 28/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
