group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	exact_visible_identity_layer	v69_local_formal_role	v71_owner_status	v71_visible_owner	local_namespace	local_owner_kind	silent_argument_default	concrete_copied_label_or_instruction	source_status	confidence	historical_celestial_rival	technical_formal_rival	contradiction	authorial_start	authorial_direction	rotation_status	f68_f69_mapping	cross_wheel_join	prose_card_import	global_7x12	semantic_ceiling
215	A2	f68r1	f68r1.3	7	A2:G025	eckhear	A2:G025@f68r1.3#7=«eckhear»	CATALOGUE_HEADER_FRAGMENT	PAGE_OWNER_ONLY	A2_RIGHT_PANEL_HEADER	A68_RIGHT_STAR_PANEL	STAR_PANEL_HEADER	lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels	Kopiere Segment 7/8 «eckhear» in Quellordnung für den Bildbesitzer «lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels»; das Segment erhält keinen Einzelwert. Kopiere diese vollständige Kopfzeile in das sichtbare lokale Sternpaneel; übertrage sie auf kein anderes Paneel.	VISIBLE_GROUP_AND_PAGE_LOCAL_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
216	A2	f68r1	f68r1.3	8	A2:G026	daram	A2:G026@f68r1.3#8=«daram»	CATALOGUE_HEADER_FRAGMENT	PAGE_OWNER_ONLY	A2_RIGHT_PANEL_HEADER	A68_RIGHT_STAR_PANEL	STAR_PANEL_HEADER	lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels	Kopiere Segment 8/8 «daram» in Quellordnung für den Bildbesitzer «lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels»; das Segment erhält keinen Einzelwert. Kopiere diese vollständige Kopfzeile in das sichtbare lokale Sternpaneel; übertrage sie auf kein anderes Paneel.	VISIBLE_GROUP_AND_PAGE_LOCAL_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
217	A2	f68r1	f68r1.4	1	A2:G027	dchor	A2:G027@f68r1.4#1=«dchor»	CATALOGUE_HEADER_FRAGMENT	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_04	A68_MULTIPANEL_STAR_ATLAS	STAR_PANEL_HEADER	mehrpaneelige Seitenlegende laut Exemplar	Kopiere Segment 1/2 «dchor» in Quellordnung für den Bildbesitzer «mehrpaneelige Seitenlegende laut Exemplar»; das Segment erhält keinen Einzelwert. Kopiere diese vollständige Kopfzeile in das sichtbare lokale Sternpaneel; übertrage sie auf kein anderes Paneel.	VISIBLE_GROUP; OWNER_ASSIGNMENT_REQUIRES_MASTER_EXEMPLAR	LOW	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
218	A2	f68r1	f68r1.4	2	A2:G028	okaiiin	A2:G028@f68r1.4#2=«okaiiin»	CATALOGUE_HEADER_FRAGMENT	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_04	A68_MULTIPANEL_STAR_ATLAS	STAR_PANEL_HEADER	mehrpaneelige Seitenlegende laut Exemplar	Kopiere Segment 2/2 «okaiiin» in Quellordnung für den Bildbesitzer «mehrpaneelige Seitenlegende laut Exemplar»; das Segment erhält keinen Einzelwert. Kopiere diese vollständige Kopfzeile in das sichtbare lokale Sternpaneel; übertrage sie auf kein anderes Paneel.	VISIBLE_GROUP; OWNER_ASSIGNMENT_REQUIRES_MASTER_EXEMPLAR	LOW	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
219	A2	f68r1	f68r1.5	1	A2:G029	yky	A2:G029@f68r1.5#1=«yky»	CATALOGUE_HEADER_FRAGMENT	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_05	A68_MULTIPANEL_STAR_ATLAS	STAR_PANEL_HEADER	mehrpaneelige Seitenlegende laut Exemplar	Kopiere das vollständige opake Etikett «yky» für den Bildbesitzer «mehrpaneelige Seitenlegende laut Exemplar». Kopiere diese vollständige Kopfzeile in das sichtbare lokale Sternpaneel; übertrage sie auf kein anderes Paneel.	VISIBLE_GROUP; OWNER_ASSIGNMENT_REQUIRES_MASTER_EXEMPLAR	LOW	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
220	A2	f68r1	f68r1.6	1	A2:G030	dary	A2:G030@f68r1.6#1=«dary»	CATALOGUE_HEADER_FRAGMENT	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_06	A68_MULTIPANEL_STAR_ATLAS	STAR_PANEL_HEADER	mehrpaneelige Seitenlegende laut Exemplar	Kopiere das vollständige opake Etikett «dary» für den Bildbesitzer «mehrpaneelige Seitenlegende laut Exemplar». Kopiere diese vollständige Kopfzeile in das sichtbare lokale Sternpaneel; übertrage sie auf kein anderes Paneel.	VISIBLE_GROUP; OWNER_ASSIGNMENT_REQUIRES_MASTER_EXEMPLAR	LOW	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
221	A2	f68r1	f68r1.7	1	A2:G031	chkchykoly	A2:G031@f68r1.7#1=«chkchykoly»	CATALOGUE_HEADER_FRAGMENT	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_07	A68_MULTIPANEL_STAR_ATLAS	STAR_PANEL_HEADER	mehrpaneelige Seitenlegende laut Exemplar	Kopiere das vollständige opake Etikett «chkchykoly» für den Bildbesitzer «mehrpaneelige Seitenlegende laut Exemplar». Kopiere diese vollständige Kopfzeile in das sichtbare lokale Sternpaneel; übertrage sie auf kein anderes Paneel.	VISIBLE_GROUP; OWNER_ASSIGNMENT_REQUIRES_MASTER_EXEMPLAR	LOW	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
222	A2	f68r1	f68r1.8	1	A2:G032	okodaly	A2:G032@f68r1.8#1=«okodaly»	CENTRAL_OWNER_KEY	UNRESOLVED	A2_CENTRE_KEY_UNRESOLVED	A68_MULTIPANEL_STAR_ATLAS	FACE_CENTRE_KEY_UNRESOLVED	eines der sichtbaren Gesichtmedaillons; genaue Wahl nur aus dem Exemplar	Kopiere das vollständige opake Etikett «okodaly» für den Bildbesitzer «eines der sichtbaren Gesichtmedaillons; genaue Wahl nur aus dem Exemplar». Kopiere den Zentralschlüssel beim sichtbaren Gesichtsmedaillon; welches der mehreren Zentren gemeint ist, entscheidet das Exemplar.	VISIBLE_GROUP; OWNER_ASSIGNMENT_REQUIRES_MASTER_EXEMPLAR	LOW	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
223	A2	f68r1	f68r1.9	1	A2:G033	odchecthy	A2:G033@f68r1.9#1=«odchecthy»	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	A2_STAR_STATION_01	A68_MULTIPANEL_STAR_ATLAS	MULTIPANEL_STAR_LABEL	sichtbarer lokal beschrifteter Sternplatz 01 im f68r1-Atlas	Kopiere das vollständige opake Etikett «odchecthy» für den Bildbesitzer «sichtbarer lokal beschrifteter Sternplatz 01 im f68r1-Atlas». Setze das vollständige Etikett an genau diesen sichtbaren Sternplatz und schlage seinen Eintrag in dessen lokalem Paneel nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
224	A2	f68r1	f68r1.10	1	A2:G034	otcheody	A2:G034@f68r1.10#1=«otcheody»	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	A2_STAR_STATION_02	A68_MULTIPANEL_STAR_ATLAS	MULTIPANEL_STAR_LABEL	sichtbarer lokal beschrifteter Sternplatz 02 im f68r1-Atlas	Kopiere das vollständige opake Etikett «otcheody» für den Bildbesitzer «sichtbarer lokal beschrifteter Sternplatz 02 im f68r1-Atlas». Setze das vollständige Etikett an genau diesen sichtbaren Sternplatz und schlage seinen Eintrag in dessen lokalem Paneel nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
225	A2	f68r1	f68r1.11	1	A2:G035	okoaly	A2:G035@f68r1.11#1=«okoaly»	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	A2_STAR_STATION_03	A68_MULTIPANEL_STAR_ATLAS	MULTIPANEL_STAR_LABEL	sichtbarer lokal beschrifteter Sternplatz 03 im f68r1-Atlas	Kopiere das vollständige opake Etikett «okoaly» für den Bildbesitzer «sichtbarer lokal beschrifteter Sternplatz 03 im f68r1-Atlas». Setze das vollständige Etikett an genau diesen sichtbaren Sternplatz und schlage seinen Eintrag in dessen lokalem Paneel nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
226	A2	f68r1	f68r1.12	1	A2:G036	chocfhy	A2:G036@f68r1.12#1=«chocfhy»	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	A2_STAR_STATION_04	A68_MULTIPANEL_STAR_ATLAS	MULTIPANEL_STAR_LABEL	sichtbarer lokal beschrifteter Sternplatz 04 im f68r1-Atlas	Kopiere das vollständige opake Etikett «chocfhy» für den Bildbesitzer «sichtbarer lokal beschrifteter Sternplatz 04 im f68r1-Atlas». Setze das vollständige Etikett an genau diesen sichtbaren Sternplatz und schlage seinen Eintrag in dessen lokalem Paneel nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
227	A2	f68r1	f68r1.13	1	A2:G037	octhey	A2:G037@f68r1.13#1=«octhey»	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	A2_STAR_STATION_05	A68_MULTIPANEL_STAR_ATLAS	MULTIPANEL_STAR_LABEL	sichtbarer lokal beschrifteter Sternplatz 05 im f68r1-Atlas	Kopiere das vollständige opake Etikett «octhey» für den Bildbesitzer «sichtbarer lokal beschrifteter Sternplatz 05 im f68r1-Atlas». Setze das vollständige Etikett an genau diesen sichtbaren Sternplatz und schlage seinen Eintrag in dessen lokalem Paneel nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
228	A2	f68r1	f68r1.14	1	A2:G038	otshey	A2:G038@f68r1.14#1=«otshey»	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	A2_STAR_STATION_06	A68_MULTIPANEL_STAR_ATLAS	MULTIPANEL_STAR_LABEL	sichtbarer lokal beschrifteter Sternplatz 06 im f68r1-Atlas	Kopiere das vollständige opake Etikett «otshey» für den Bildbesitzer «sichtbarer lokal beschrifteter Sternplatz 06 im f68r1-Atlas». Setze das vollständige Etikett an genau diesen sichtbaren Sternplatz und schlage seinen Eintrag in dessen lokalem Paneel nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
229	A2	f68r1	f68r1.15	1	A2:G039	otydy	A2:G039@f68r1.15#1=«otydy»	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	A2_STAR_STATION_07	A68_MULTIPANEL_STAR_ATLAS	MULTIPANEL_STAR_LABEL	sichtbarer lokal beschrifteter Sternplatz 07 im f68r1-Atlas	Kopiere das vollständige opake Etikett «otydy» für den Bildbesitzer «sichtbarer lokal beschrifteter Sternplatz 07 im f68r1-Atlas». Setze das vollständige Etikett an genau diesen sichtbaren Sternplatz und schlage seinen Eintrag in dessen lokalem Paneel nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
230	A2	f68r1	f68r1.16	1	A2:G040	okear	A2:G040@f68r1.16#1=«okear»	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	A2_STAR_STATION_08	A68_MULTIPANEL_STAR_ATLAS	MULTIPANEL_STAR_LABEL	sichtbarer lokal beschrifteter Sternplatz 08 im f68r1-Atlas	Kopiere das vollständige opake Etikett «okear» für den Bildbesitzer «sichtbarer lokal beschrifteter Sternplatz 08 im f68r1-Atlas». Setze das vollständige Etikett an genau diesen sichtbaren Sternplatz und schlage seinen Eintrag in dessen lokalem Paneel nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
231	A2	f68r1	f68r1.17	1	A2:G041	cphocthy	A2:G041@f68r1.17#1=«cphocthy»	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	A2_STAR_STATION_09	A68_MULTIPANEL_STAR_ATLAS	MULTIPANEL_STAR_LABEL	sichtbarer lokal beschrifteter Sternplatz 09 im f68r1-Atlas	Kopiere das vollständige opake Etikett «cphocthy» für den Bildbesitzer «sichtbarer lokal beschrifteter Sternplatz 09 im f68r1-Atlas». Setze das vollständige Etikett an genau diesen sichtbaren Sternplatz und schlage seinen Eintrag in dessen lokalem Paneel nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
232	A2	f68r1	f68r1.18	1	A2:G042	ytchody	A2:G042@f68r1.18#1=«ytchody»	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	A2_STAR_STATION_10	A68_MULTIPANEL_STAR_ATLAS	MULTIPANEL_STAR_LABEL	sichtbarer lokal beschrifteter Sternplatz 10 im f68r1-Atlas	Kopiere das vollständige opake Etikett «ytchody» für den Bildbesitzer «sichtbarer lokal beschrifteter Sternplatz 10 im f68r1-Atlas». Setze das vollständige Etikett an genau diesen sichtbaren Sternplatz und schlage seinen Eintrag in dessen lokalem Paneel nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
233	A2	f68r1	f68r1.19	1	A2:G043	otys	A2:G043@f68r1.19#1=«otys»	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	A2_STAR_STATION_11	A68_MULTIPANEL_STAR_ATLAS	MULTIPANEL_STAR_LABEL	sichtbarer lokal beschrifteter Sternplatz 11 im f68r1-Atlas	Kopiere das vollständige opake Etikett «otys» für den Bildbesitzer «sichtbarer lokal beschrifteter Sternplatz 11 im f68r1-Atlas». Setze das vollständige Etikett an genau diesen sichtbaren Sternplatz und schlage seinen Eintrag in dessen lokalem Paneel nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
234	A2	f68r1	f68r1.20	1	A2:G044	olor	A2:G044@f68r1.20#1=«olor»	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	A2_STAR_STATION_12	A68_MULTIPANEL_STAR_ATLAS	MULTIPANEL_STAR_LABEL	sichtbarer lokal beschrifteter Sternplatz 12 im f68r1-Atlas	Kopiere das vollständige opake Etikett «olor» für den Bildbesitzer «sichtbarer lokal beschrifteter Sternplatz 12 im f68r1-Atlas». Setze das vollständige Etikett an genau diesen sichtbaren Sternplatz und schlage seinen Eintrag in dessen lokalem Paneel nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	HIGH	mehrpaneeliger Sternatlas, Konstellationskatalog oder Mondstations-Merktafel	dekorative Stern-/Gesichtspaneele oder ein formaler Kopieratlas ohne bestimmbaren Kataloginhalt	Mehrere Paneele und mindestens fünf Zentren widersprechen einem einzigen ganzen Zentrum-plus-28-Kreis; kein Sternname ist identifiziert.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
