group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	owner_status	local_namespace_owner	exact_literal_layer	concrete_local_default	source_class	confidence	historical_celestial_rival	technical_or_formal_rival	strongest_contradiction	orientation_status	cross_namespace_mapping	semantic_ceiling
206	A2	f68r1	f68r1.2	7	A2:G016	chpor	PAGE_OWNER_ONLY	A2_MIDDLE_PANEL_HEADER	[SURFACE:chpor] > [OPAQUE_LOCAL:A2:G016] > [OWNER:A2_MIDDLE_PANEL_HEADER] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_MIDDLE_PANEL_HEADER“ Fragment 7 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
207	A2	f68r1	f68r1.2	8	A2:G017	cheokorchey	PAGE_OWNER_ONLY	A2_MIDDLE_PANEL_HEADER	[SURFACE:cheokorchey] > [OPAQUE_LOCAL:A2:G017] > [OWNER:A2_MIDDLE_PANEL_HEADER] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_MIDDLE_PANEL_HEADER“ Fragment 8 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
208	A2	f68r1	f68r1.2	9	A2:G018	chod	PAGE_OWNER_ONLY	A2_MIDDLE_PANEL_HEADER	[SURFACE:chod] > [OPAQUE_LOCAL:A2:G018] > [OWNER:A2_MIDDLE_PANEL_HEADER] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_MIDDLE_PANEL_HEADER“ Fragment 9 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
209	A2	f68r1	f68r1.3	1	A2:G019	ykor	PAGE_OWNER_ONLY	A2_RIGHT_PANEL_HEADER	[SURFACE:ykor] > [OPAQUE_LOCAL:A2:G019] > [OWNER:A2_RIGHT_PANEL_HEADER] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
210	A2	f68r1	f68r1.3	2	A2:G020	shey	PAGE_OWNER_ONLY	A2_RIGHT_PANEL_HEADER	[SURFACE:shey] > [OPAQUE_LOCAL:A2:G020] > [OWNER:A2_RIGHT_PANEL_HEADER] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 2 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
211	A2	f68r1	f68r1.3	3	A2:G021	qocheey	PAGE_OWNER_ONLY	A2_RIGHT_PANEL_HEADER	[SURFACE:qocheey] > [OPAQUE_LOCAL:A2:G021] > [OWNER:A2_RIGHT_PANEL_HEADER] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 3 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
212	A2	f68r1	f68r1.3	4	A2:G022	chokal	PAGE_OWNER_ONLY	A2_RIGHT_PANEL_HEADER	[SURFACE:chokal] > [OPAQUE_LOCAL:A2:G022] > [OWNER:A2_RIGHT_PANEL_HEADER] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 4 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
213	A2	f68r1	f68r1.3	5	A2:G023	okeey	PAGE_OWNER_ONLY	A2_RIGHT_PANEL_HEADER	[SURFACE:okeey] > [OPAQUE_LOCAL:A2:G023] > [OWNER:A2_RIGHT_PANEL_HEADER] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 5 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
214	A2	f68r1	f68r1.3	6	A2:G024	ror	PAGE_OWNER_ONLY	A2_RIGHT_PANEL_HEADER	[SURFACE:ror] > [OPAQUE_LOCAL:A2:G024] > [OWNER:A2_RIGHT_PANEL_HEADER] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 6 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
215	A2	f68r1	f68r1.3	7	A2:G025	eckhear	PAGE_OWNER_ONLY	A2_RIGHT_PANEL_HEADER	[SURFACE:eckhear] > [OPAQUE_LOCAL:A2:G025] > [OWNER:A2_RIGHT_PANEL_HEADER] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 7 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
216	A2	f68r1	f68r1.3	8	A2:G026	daram	PAGE_OWNER_ONLY	A2_RIGHT_PANEL_HEADER	[SURFACE:daram] > [OPAQUE_LOCAL:A2:G026] > [OWNER:A2_RIGHT_PANEL_HEADER] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 8 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
217	A2	f68r1	f68r1.4	1	A2:G027	dchor	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_04	[SURFACE:dchor] > [OPAQUE_LOCAL:A2:G027] > [OWNER:A2_MULTIPANEL_HEADER_FRAGMENT_04] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_MULTIPANEL_HEADER_FRAGMENT_04“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
218	A2	f68r1	f68r1.4	2	A2:G028	okaiiin	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_04	[SURFACE:okaiiin] > [OPAQUE_LOCAL:A2:G028] > [OWNER:A2_MULTIPANEL_HEADER_FRAGMENT_04] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_MULTIPANEL_HEADER_FRAGMENT_04“ Fragment 2 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
219	A2	f68r1	f68r1.5	1	A2:G029	yky	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_05	[SURFACE:yky] > [OPAQUE_LOCAL:A2:G029] > [OWNER:A2_MULTIPANEL_HEADER_FRAGMENT_05] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_MULTIPANEL_HEADER_FRAGMENT_05“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
220	A2	f68r1	f68r1.6	1	A2:G030	dary	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_06	[SURFACE:dary] > [OPAQUE_LOCAL:A2:G030] > [OWNER:A2_MULTIPANEL_HEADER_FRAGMENT_06] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_MULTIPANEL_HEADER_FRAGMENT_06“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
221	A2	f68r1	f68r1.7	1	A2:G031	chkchykoly	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_07	[SURFACE:chkchykoly] > [OPAQUE_LOCAL:A2:G031] > [OWNER:A2_MULTIPANEL_HEADER_FRAGMENT_07] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_MULTIPANEL_HEADER_FRAGMENT_07“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
222	A2	f68r1	f68r1.8	1	A2:G032	okodaly	UNRESOLVED	A2_CENTRE_KEY_UNRESOLVED	[SURFACE:okodaly] > [OPAQUE_LOCAL:A2:G032] > [OWNER:A2_CENTRE_KEY_UNRESOLVED] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_CENTRE_KEY_UNRESOLVED“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.22	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
223	A2	f68r1	f68r1.9	1	A2:G033	odchecthy	DIRECT_VISIBLE	A2_STAR_STATION_01	[SURFACE:odchecthy] > [OPAQUE_LOCAL:A2:G033] > [OWNER:A2_STAR_STATION_01] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_STAR_STATION_01“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.34	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
224	A2	f68r1	f68r1.10	1	A2:G034	otcheody	DIRECT_VISIBLE	A2_STAR_STATION_02	[SURFACE:otcheody] > [OPAQUE_LOCAL:A2:G034] > [OWNER:A2_STAR_STATION_02] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_STAR_STATION_02“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.34	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
225	A2	f68r1	f68r1.11	1	A2:G035	okoaly	DIRECT_VISIBLE	A2_STAR_STATION_03	[SURFACE:okoaly] > [OPAQUE_LOCAL:A2:G035] > [OWNER:A2_STAR_STATION_03] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_STAR_STATION_03“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.34	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
226	A2	f68r1	f68r1.12	1	A2:G036	chocfhy	DIRECT_VISIBLE	A2_STAR_STATION_04	[SURFACE:chocfhy] > [OPAQUE_LOCAL:A2:G036] > [OWNER:A2_STAR_STATION_04] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_STAR_STATION_04“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.34	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
227	A2	f68r1	f68r1.13	1	A2:G037	octhey	DIRECT_VISIBLE	A2_STAR_STATION_05	[SURFACE:octhey] > [OPAQUE_LOCAL:A2:G037] > [OWNER:A2_STAR_STATION_05] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_STAR_STATION_05“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.34	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
228	A2	f68r1	f68r1.14	1	A2:G038	otshey	DIRECT_VISIBLE	A2_STAR_STATION_06	[SURFACE:otshey] > [OPAQUE_LOCAL:A2:G038] > [OWNER:A2_STAR_STATION_06] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_STAR_STATION_06“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.34	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
229	A2	f68r1	f68r1.15	1	A2:G039	otydy	DIRECT_VISIBLE	A2_STAR_STATION_07	[SURFACE:otydy] > [OPAQUE_LOCAL:A2:G039] > [OWNER:A2_STAR_STATION_07] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Im lokalen Sternfeld „A2_STAR_STATION_07“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	MULTIPANEL_STAR_STATION_CATALOGUE_LOCAL_LOOKUP	0.34	Astronomischer Rivale: Sternname, Sternbildteil oder Mondstationsmerkmal aus dem lokalen Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
