group_serial	diagram_id	page	locus	event_index	opaque_local_id	local_image_owner	owner_status	owner_confidence	local_namespace	local_content_class	copied_local_meaning_or_label	copied_label_source_status	meaning_confidence	strongest_astronomical_calendar_or_formal_rival	strongest_contradiction	unsupported_labels	orientation_status	f68_f69_mapping	prose_card_import	semantic_ceiling
343	A3	f69v	f69v.3	10	A3:G088	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 10/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
344	A3	f69v	f69v.3	11	A3:G089	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 11/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
345	A3	f69v	f69v.3	12	A3:G090	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 12/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
346	A3	f69v	f69v.3	13	A3:G091	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 13/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
347	A3	f69v	f69v.3	14	A3:G092	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 14/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
348	A3	f69v	f69v.3	15	A3:G093	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 15/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
349	A3	f69v	f69v.3	16	A3:G094	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 16/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
350	A3	f69v	f69v.3	17	A3:G095	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 17/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
351	A3	f69v	f69v.3	18	A3:G096	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 18/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
352	A3	f69v	f69v.3	19	A3:G097	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 19/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
353	A3	f69v	f69v.3	20	A3:G098	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 20/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
354	A3	f69v	f69v.3	21	A3:G099	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 21/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
355	A3	f69v	f69v.3	22	A3:G100	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 22/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
356	A3	f69v	f69v.3	23	A3:G101	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 23/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
357	A3	f69v	f69v.3	24	A3:G102	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 24/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
358	A3	f69v	f69v.3	25	A3:G103	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 25/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
359	A3	f69v	f69v.3	26	A3:G104	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 26/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
360	A3	f69v	f69v.3	27	A3:G105	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 27/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
361	A3	f69v	f69v.3	28	A3:G106	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	HIGH	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	Kopiersegment 28/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	A3_RIGHT_PLANET_LIGHT_OR_COMPLEXION_IDENTITY|AUTHORIAL_START_AND_DIRECTION|A3_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION|F68_F69_DIRECT_KEY	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_COPIED_EXEMPLAR_LABEL_NOT_WORD_SOUND_CARD_STEM_POS_OR_TRANSLATION
