unified_id	section	page	unit_id	locus_or_field	statement_or_namespace	visible_owner	visible_surface	portable_core_de	local_expansion_de	source_layer	terminal_status
A207	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	cheokorchey	LOCAL_LABEL	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A208	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	chod	LOCAL_LABEL	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A209	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	ykor	LOCAL_LABEL	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A210	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	shey	Freigabewert	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A211	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	qocheey	LOCAL_LABEL	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A212	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	chokal	LOCAL_LABEL	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A213	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	okeey	LANGSTUFE_SETZEN	Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A214	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	ror	LOCAL_LABEL	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A215	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	eckhear	LOCAL_LABEL	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A216	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	daram	LOCAL_LABEL	Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A217	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.4	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_04	dchor	LOCAL_LABEL	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A218	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.4	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_04	okaiiin	LOCAL_LABEL	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A219	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.5	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_05	yky	LOCAL_LABEL	A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A220	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.6	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_06	dary	LOCAL_LABEL	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A221	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.7	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_07	chkchykoly	LOCAL_LABEL	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_07: Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/yk/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A222	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.8	F68_CENTRE_KEY_QUARANTINE_NS	A2_CENTRE_KEY_UNRESOLVED	okodaly	LOCAL_LABEL	Zentrumsmarke A2_CENTRE_KEY_UNRESOLVED: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A223	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.9	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_01	odchecthy	LOCAL_LABEL	A2_STAR_STATION_01: feste abgeleitete Bedingung.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A224	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.10	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_02	otcheody	LOCAL_LABEL	Sternplatz A2_STAR_STATION_02: naechster Platz oder folgende Bedingung; lokaler Namensrest cheody.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A225	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.11	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_03	okoaly	LOCAL_LABEL	Sternplatz A2_STAR_STATION_03: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest o/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A226	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.12	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_04	chocfhy	LOCAL_LABEL	Sternplatz A2_STAR_STATION_04: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A227	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.13	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_05	octhey	LOCAL_LABEL	A2_STAR_STATION_05: ausgewählte Grundbedingung.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A228	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.14	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_06	otshey	LOCAL_LABEL	Sternplatz A2_STAR_STATION_06: naechster Platz oder folgende Bedingung + abgelesener oder freigegebener Wert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A229	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.15	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_07	otydy	LOCAL_LABEL	Sternplatz A2_STAR_STATION_07: Teilsektor oder Untereintrag; lokaler Namensrest o/dy.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A230	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.16	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_08	okear	LOCAL_LABEL	Sternplatz A2_STAR_STATION_08: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A231	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.17	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_09	cphocthy	LOCAL_LABEL	Sternplatz A2_STAR_STATION_09: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest cp/cthy.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A232	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.18	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_10	ytchody	LOCAL_LABEL	Sternplatz A2_STAR_STATION_10: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dy.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A233	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.19	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_11	otys	LOCAL_LABEL	Sternplatz A2_STAR_STATION_11: Teilsektor oder Untereintrag; lokaler Namensrest o/s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A234	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.20	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_12	olor	derselbe Ansatz	Sternplatz A2_STAR_STATION_12: fortgesetzter Bedingungs- oder Tabellensatz.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A235	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.21	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_13	ockhy	LOCAL_LABEL	Sternplatz A2_STAR_STATION_13: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A236	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.22	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_14	ofcheor	LOCAL_LABEL	Sternplatz A2_STAR_STATION_14: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest ofche.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A237	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.23	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_15	otchdy	FOLGEPLATZ_UEBERTRAGEN__SCHLUSS	Sternplatz A2_STAR_STATION_15: den folgenden Platz uebertragen und den Eintrag schliessen.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A238	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.24	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_16	otykchs	LOCAL_LABEL	Sternplatz A2_STAR_STATION_16: Teilsektor oder Untereintrag + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A239	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.25	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_17	otol	DANACH_FORTSETZEN	Sternplatz A2_STAR_STATION_17: danach im selben Ring oder Band fortsetzen.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A240	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.26	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_18	otor	LOCAL_LABEL	Sternplatz A2_STAR_STATION_18: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A241	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.27	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_19	oiinar	LOCAL_LABEL	Sternplatz A2_STAR_STATION_19: Grad- oder Bedingungsstufe + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A242	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.28	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_20	okoldy	LOCAL_LABEL	Sternplatz A2_STAR_STATION_20: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dy.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A243	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.29	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_21	ykchdy	LOCAL_LABEL	Sternplatz A2_STAR_STATION_21: Wert oder Platzbezug uebertragen; lokaler Namensrest yk/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A244	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.30	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_22	oeeody	LOCAL_LABEL	Sternplatz A2_STAR_STATION_22: lange oder volle Diagrammstufe; lokaler Namensrest o/ody.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A245	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.31	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_23	ocphy	LOCAL_LABEL	A2_STAR_STATION_23: Grundauswahl.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A246	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.32	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_24	okeeodal	LOCAL_LABEL	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A247	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.33	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_25	okshor	LOCAL_LABEL	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A248	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.34	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_26	osdaiin	LOCAL_LABEL	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A249	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.35	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_27	otochedy	LOCAL_LABEL	Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A250	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.36	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_28	dolchedy	LOCAL_LABEL	Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A251	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.37	F68_CENTRAL_LEGEND_QUARANTINE_NS	A2_CENTRAL_LEGEND_UNRESOLVED	oky	einsetzen	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: diesen Diagrammposten setzen.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A252	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.37	F68_CENTRAL_LEGEND_QUARANTINE_NS	A2_CENTRAL_LEGEND_UNRESOLVED	okchdy	LOCAL_LABEL	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A253	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.37	F68_CENTRAL_LEGEND_QUARANTINE_NS	A2_CENTRAL_LEGEND_UNRESOLVED	okardy	LOCAL_LABEL	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A254	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.37	F68_CENTRAL_LEGEND_QUARANTINE_NS	A2_CENTRAL_LEGEND_UNRESOLVED	qear	LOCAL_LABEL	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A255	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.37	F68_CENTRAL_LEGEND_QUARANTINE_NS	A2_CENTRAL_LEGEND_UNRESOLVED	oygy	LOCAL_LABEL	A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A256	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	dair	LOCAL_LABEL	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A257	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	cheyky	LOCAL_LABEL	A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A258	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	otaza	LOCAL_LABEL	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A259	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	sar	davon	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A260	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	ar	LOCAL_LABEL	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A261	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	chykar	LOCAL_LABEL	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A262	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	okoirsh	LOCAL_LABEL	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A263	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	ar	LOCAL_LABEL	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A264	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	chetody	LOCAL_LABEL	A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A265	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	okeeos	LOCAL_LABEL	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest os.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A266	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	o	LOCAL_LABEL	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A267	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	tey	LOCAL_LABEL	A3_LEFT_WHEEL_RING_TEXT: aktueller Phasenwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A268	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	otokeeey	LOCAL_LABEL	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A269	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	okeeody	LOCAL_LABEL	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A270	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	okeey	LANGSTUFE_SETZEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: in langer Stufe setzen.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A271	ASTRO	f69v	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	f69v.1	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	doiir	LOCAL_LABEL	A3_LEFT_WHEEL_RING_TEXT: fester Grundindex.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
