pass1026_event_id	source_event_id	physical_page	register	statement_id	locus	surface	pass1025_recipe	pass1026_recipe	literal_core_reading_de	pass1026_change	one_edit_audit_surface	one_edit_rule
P1026-E2084	P1008-E1029	f76r	BIOLOGICAL	P1009-S299	f76r.55	ldaiin	AIIN	L+AIIN	VERBINDUNG · WERT	RESEGMENTED	YES	VISIBLE_INSERT_L
P1026-E2085	P1008-E1030	f76r	BIOLOGICAL	P1009-S299	f76r.55	checkhey	CH+E+CH+K+Y	CH+E+CH+K+E+Y	NEHMEN · GRAD I · NEHMEN · GEBEN · GRAD I · AKTIVER POSTEN	RESEGMENTED	YES	DIRECT_VISIBLE_PACKAGE
P1026-E2086	P1008-E1031	f76r	BIOLOGICAL	P1009-S299	f76r.55	okedalor	OK+E+D_ADDR+AL+OR	OK+E+D_ADDR+AL+OR	SETZEN · GRAD I · HIER · ZIELORT · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2087	P1008-E1032	f76r	BIOLOGICAL	P1009-S299	f76r.56	qokaiin	OK+AIIN	OK+AIIN	SETZEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2088	P1008-E1033	f76r	BIOLOGICAL	P1009-S299	f76r.56	ol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2089	P1008-E1034	f76r	BIOLOGICAL	P1009-S299	f76r.56	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2090	P1008-E1035	f76r	BIOLOGICAL	P1009-S300	f76r.56	qokeey	OK+EE+Y	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2091	P1008-E1036	f76r	BIOLOGICAL	P1009-S300	f76r.56	or	OR	OR	EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2092	P1008-E1037	f76r	BIOLOGICAL	P1009-S300	f76r.56	shdy	SH+D_ADDR+Y	SH+D_ADDR+Y	HALTEN · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2093	P1003-E0089	f77r	BIOLOGICAL	P1009-S301	f77r.9	poldarais	P+OL+D_ADDR+AR+A_ADDR+IIN+S	P+OL+D_ADDR+AR+A_ADDR+IIN+S	EINSETZEN · FORTSETZEN · HIER · AUSGANG · HIER · STUFE · WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2094	P1003-E0090	f77r	BIOLOGICAL	P1009-S301	f77r.9	ol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2095	P1003-E0091	f77r	BIOLOGICAL	P1009-S301	f77r.9	qokol	OK+OL	OK+OL	SETZEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2096	P1003-E0092	f77r	BIOLOGICAL	P1009-S301	f77r.9	chey	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2097	P1003-E0093	f77r	BIOLOGICAL	P1009-S301	f77r.9	qopchedy	CARRIER_Q+O+P+CHD+Y	CARRIER_Q+O+P+CHD+Y	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2098	P1003-E0094	f77r	BIOLOGICAL	P1009-S301	f77r.9	qopchedy	CARRIER_Q+O+P+CHD+Y	CARRIER_Q+O+P+CHD+Y	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2099	P1003-E0095	f77r	BIOLOGICAL	P1009-S301	f77r.9	dylches	D_ADDR+Y+L+CH+E+S	D_ADDR+Y+L+CH+E+S	HIER · AKTIVER POSTEN · VERBINDUNG · NEHMEN · GRAD I · WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2100	P1003-E0096	f77r	BIOLOGICAL	P1009-S301	f77r.9	olkedy	OL+K+E+DY	OL+K+E+DY	FORTSETZEN · GEBEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2101	P1003-E0097	f77r	BIOLOGICAL	P1009-S302	f77r.9	loly	L+OL+Y	L+OL+Y	VERBINDUNG · FORTSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2102	P1003-E0098	f77r	BIOLOGICAL	P1009-S302	f77r.10	tolchd	T+OL+CHD	T+OL+CHD	EINSTELLEN · FORTSETZEN · UMSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2103	P1003-E0099	f77r	BIOLOGICAL	P1009-S302	f77r.10	ar	AR	AR	AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2104	P1003-E0100	f77r	BIOLOGICAL	P1009-S302	f77r.10	shey	SH+E+Y	SH+E+Y	HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2105	P1003-E0101	f77r	BIOLOGICAL	P1009-S302	f77r.10	qotaiin	OT+AIIN	OT+AIIN	DANACH · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2106	P1003-E0102	f77r	BIOLOGICAL	P1009-S302	f77r.10	qotedy	OT+E+DY	OT+E+DY	DANACH · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2107	P1003-E0103	f77r	BIOLOGICAL	P1009-S303	f77r.10	qokol	OK+OL	OK+OL	SETZEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2108	P1003-E0104	f77r	BIOLOGICAL	P1009-S303	f77r.10	chdy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2109	P1003-E0105	f77r	BIOLOGICAL	P1009-S303	f77r.10	qokain	OK+AIN	OK+AIN	SETZEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2110	P1003-E0106	f77r	BIOLOGICAL	P1009-S303	f77r.10	chetey	CH+E+T+E+Y	CH+E+T+E+Y	NEHMEN · GRAD I · EINSTELLEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2111	P1003-E0107	f77r	BIOLOGICAL	P1009-S303	f77r.10	sal	S+AL	S+AL	WÄHLEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2112	P1003-E0108	f77r	BIOLOGICAL	P1009-S303	f77r.11	qoteedy	OT+EE+DY	OT+EE+DY	DANACH · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2113	P1003-E0109	f77r	BIOLOGICAL	P1009-S304	f77r.11	qokaiin	OK+AIIN	OK+AIIN	SETZEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2114	P1003-E0110	f77r	BIOLOGICAL	P1009-S304	f77r.11	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2115	P1003-E0111	f77r	BIOLOGICAL	P1009-S305	f77r.11	chol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2116	P1003-E0112	f77r	BIOLOGICAL	P1009-S305	f77r.11	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2117	P1003-E0113	f77r	BIOLOGICAL	P1009-S306	f77r.11	shcthey	SH+CH+T+E+Y	SH+CH+T+E+Y	HALTEN · NEHMEN · EINSTELLEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2118	P1003-E0114	f77r	BIOLOGICAL	P1009-S306	f77r.11	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2119	P1003-E0115	f77r	BIOLOGICAL	P1009-S307	f77r.11	oteedy	OT+EE+DY	OT+EE+DY	DANACH · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2120	P1003-E0116	f77r	BIOLOGICAL	P1009-S308	f77r.11	cham	CH+AM_ADDR	CH+AM_ADDR	NEHMEN · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2121	P1003-E0117	f77r	BIOLOGICAL	P1009-S308	f77r.12	solteedy	OL+T+EE+DY	OL+T+EE+DY	FORTSETZEN · EINSTELLEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2122	P1003-E0118	f77r	BIOLOGICAL	P1009-S309	f77r.12	qoteedy	OT+EE+DY	OT+EE+DY	DANACH · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2123	P1003-E0119	f77r	BIOLOGICAL	P1009-S310	f77r.12	qodeedy	O+D_ADDR+EE+DY	O+D_ADDR+EE+DY	AUSFÜHRUNG · HIER · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2124	P1003-E0120	f77r	BIOLOGICAL	P1009-S311	f77r.12	chedaiin	CHD+AIIN	CHD+AIIN	UMSETZEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2125	P1003-E0121	f77r	BIOLOGICAL	P1009-S311	f77r.12	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2126	P1003-E0122	f77r	BIOLOGICAL	P1009-S311	f77r.12	shedaiin	SH+E+AIIN	SH+E+AIIN	HALTEN · GRAD I · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2127	P1003-E0123	f77r	BIOLOGICAL	P1009-S311	f77r.12	shealol	SH+E+AL+OL	SH+E+AL+OL	HALTEN · GRAD I · ZIELORT · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2128	P1003-E0124	f77r	BIOLOGICAL	P1009-S311	f77r.12	ched	CHD	CHD	UMSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2129	P1003-E0125	f77r	BIOLOGICAL	P1009-S311	f77r.13	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2130	P1003-E0126	f77r	BIOLOGICAL	P1009-S312	f77r.13	qol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2131	P1003-E0127	f77r	BIOLOGICAL	P1009-S312	f77r.13	sheedy	SH+EE+DY	SH+EE+DY	HALTEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2132	P1003-E0128	f77r	BIOLOGICAL	P1009-S313	f77r.13	shol	SH+OL	SH+OL	HALTEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2133	P1003-E0129	f77r	BIOLOGICAL	P1009-S313	f77r.13	tedy	T+E+DY	T+E+DY	EINSTELLEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2134	P1003-E0130	f77r	BIOLOGICAL	P1009-S314	f77r.13	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2135	P1003-E0131	f77r	BIOLOGICAL	P1009-S314	f77r.13	lsheedy	L+SH+EE+D_ADDR+Y	L+SH+EE+D_ADDR+Y	VERBINDUNG · HALTEN · GRAD II · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2136	P1003-E0132	f77r	BIOLOGICAL	P1009-S314	f77r.13	qokedy	OK+E+DY	OK+E+DY	SETZEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2137	P1003-E0133	f77r	BIOLOGICAL	P1009-S315	f77r.13	qolal	OL+AL	OL+AL	FORTSETZEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2138	P1003-E0134	f77r	BIOLOGICAL	P1009-S315	f77r.13	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2139	P1003-E0135	f77r	BIOLOGICAL	P1009-S315	f77r.14	sokcheey	S+OK+CH+EE+Y	S+OK+CH+EE+Y	WÄHLEN · SETZEN · NEHMEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2140	P1003-E0136	f77r	BIOLOGICAL	P1009-S315	f77r.14	sain	S+AIN	S+AIN	WÄHLEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2141	P1003-E0137	f77r	BIOLOGICAL	P1009-S315	f77r.14	sheeol	SH+EE+OL	SH+EE+OL	HALTEN · GRAD II · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2142	P1003-E0138	f77r	BIOLOGICAL	P1009-S315	f77r.14	qoteedy	OT+EE+DY	OT+EE+DY	DANACH · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2143	P1003-E0139	f77r	BIOLOGICAL	P1009-S316	f77r.14	qokaiin	OK+AIIN	OK+AIIN	SETZEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2144	P1003-E0140	f77r	BIOLOGICAL	P1009-S316	f77r.14	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2145	P1003-E0141	f77r	BIOLOGICAL	P1009-S317	f77r.14	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2146	P1003-E0142	f77r	BIOLOGICAL	P1009-S318	f77r.14	qotedy	OT+E+DY	OT+E+DY	DANACH · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2147	P1003-E0143	f77r	BIOLOGICAL	P1009-S319	f77r.15	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2148	P1003-E0144	f77r	BIOLOGICAL	P1009-S320	f77r.15	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2149	P1003-E0145	f77r	BIOLOGICAL	P1009-S321	f77r.15	qotol	OT+OL	OT+OL	DANACH · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2150	P1003-E0146	f77r	BIOLOGICAL	P1009-S321	f77r.15	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2151	P1003-E0147	f77r	BIOLOGICAL	P1009-S322	f77r.15	qokaiin	OK+AIIN	OK+AIIN	SETZEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2152	P1003-E0148	f77r	BIOLOGICAL	P1009-S322	f77r.15	sheety	SH+EE+T+Y	SH+EE+T+Y	HALTEN · GRAD II · EINSTELLEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2153	P1003-E0149	f77r	BIOLOGICAL	P1009-S322	f77r.15	qokeed	OK+EE+D_ADDR	OK+EE+D_ADDR	SETZEN · GRAD II · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2154	P1003-E0150	f77r	BIOLOGICAL	P1009-S322	f77r.15	y	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2155	P1003-E0151	f77r	BIOLOGICAL	P1009-S322	f77r.15	lchedy	L+CHD+DY	L+CHD+DY	VERBINDUNG · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2156	P1003-E0152	f77r	BIOLOGICAL	P1009-S323	f77r.15	lol	L+OL	L+OL	VERBINDUNG · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2157	P1003-E0153	f77r	BIOLOGICAL	P1009-S323	f77r.16	sshedy	S+SH+E+DY	S+SH+E+DY	WÄHLEN · HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2158	P1003-E0154	f77r	BIOLOGICAL	P1009-S324	f77r.16	qotaiin	OT+AIIN	OT+AIIN	DANACH · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2159	P1003-E0155	f77r	BIOLOGICAL	P1009-S324	f77r.16	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2160	P1003-E0156	f77r	BIOLOGICAL	P1009-S324	f77r.16	qokaiin	OK+AIIN	OK+AIIN	SETZEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2161	P1003-E0157	f77r	BIOLOGICAL	P1009-S324	f77r.16	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2162	P1003-E0158	f77r	BIOLOGICAL	P1009-S325	f77r.16	qolcheedy	OL+SH+EE+DY	OL+SH+EE+DY	FORTSETZEN · HALTEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2163	P1003-E0159	f77r	BIOLOGICAL	P1009-S326	f77r.16	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2164	P1003-E0160	f77r	BIOLOGICAL	P1009-S327	f77r.16	lol	L+OL	L+OL	VERBINDUNG · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2165	P1003-E0161	f77r	BIOLOGICAL	P1009-S327	f77r.17	qoteedy	OT+EE+DY	OT+EE+DY	DANACH · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2166	P1003-E0162	f77r	BIOLOGICAL	P1009-S328	f77r.17	qoteedy	OT+EE+DY	OT+EE+DY	DANACH · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2167	P1003-E0163	f77r	BIOLOGICAL	P1009-S329	f77r.17	qokedy	OK+E+DY	OK+E+DY	SETZEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2168	P1003-E0164	f77r	BIOLOGICAL	P1009-S330	f77r.17	sheed	SH+EE+D_ADDR	SH+EE+D_ADDR	HALTEN · GRAD II · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2169	P1003-E0165	f77r	BIOLOGICAL	P1009-S330	f77r.17	qeey	CARRIER_Q+EE+Y	CARRIER_Q+EE+Y	BEGINNMARKER · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2170	P1003-E0166	f77r	BIOLOGICAL	P1009-S330	f77r.17	saiin	S+AIIN	S+AIIN	WÄHLEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2171	P1003-E0167	f77r	BIOLOGICAL	P1009-S330	f77r.17	sheety	SH+EE+T+Y	SH+EE+T+Y	HALTEN · GRAD II · EINSTELLEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2172	P1003-E0168	f77r	BIOLOGICAL	P1009-S330	f77r.17	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2173	P1003-E0169	f77r	BIOLOGICAL	P1009-S331	f77r.17	lol	L+OL	L+OL	VERBINDUNG · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2174	P1003-E0170	f77r	BIOLOGICAL	P1009-S331	f77r.18	daiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2175	P1003-E0171	f77r	BIOLOGICAL	P1009-S331	f77r.18	cheedy	CH+EE+D_ADDR+Y	CH+EE+D_ADDR+Y	NEHMEN · GRAD II · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2176	P1003-E0172	f77r	BIOLOGICAL	P1009-S331	f77r.18	lshey	L+SH+E+Y	L+SH+E+Y	VERBINDUNG · HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2177	P1003-E0173	f77r	BIOLOGICAL	P1009-S331	f77r.18	qo	O	O	AUSFÜHRUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2178	P1003-E0174	f77r	BIOLOGICAL	P1009-S331	f77r.18	l	L	L	VERBINDUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2179	P1003-E0175	f77r	BIOLOGICAL	P1009-S331	f77r.18	or	OR	OR	EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2180	P1003-E0176	f77r	BIOLOGICAL	P1009-S331	f77r.18	chees	SH+EE+S_ADDR	SH+EE+S_ADDR	HALTEN · GRAD II · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2181	P1003-E0177	f77r	BIOLOGICAL	P1009-S331	f77r.18	sheckhedy	SH+E+CH+K+E+DY	SH+E+CH+K+E+DY	HALTEN · GRAD I · NEHMEN · GEBEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2182	P1003-E0178	f77r	BIOLOGICAL	P1009-S332	f77r.18	qol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2183	P1003-E0179	f77r	BIOLOGICAL	P1009-S332	f77r.18	cheedy	CH+EE+D_ADDR+Y	CH+EE+D_ADDR+Y	NEHMEN · GRAD II · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2184	P1003-E0180	f77r	BIOLOGICAL	P1009-S332	f77r.18	qotaiin	OT+AIIN	OT+AIIN	DANACH · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2185	P1003-E0181	f77r	BIOLOGICAL	P1009-S332	f77r.19	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2186	P1003-E0182	f77r	BIOLOGICAL	P1009-S333	f77r.19	lchey	L+Y	L+Y	VERBINDUNG · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2187	P1003-E0183	f77r	BIOLOGICAL	P1009-S333	f77r.19	lsheey	L+SH+EE+Y	L+SH+EE+Y	VERBINDUNG · HALTEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2188	P1003-E0184	f77r	BIOLOGICAL	P1009-S333	f77r.19	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2189	P1003-E0185	f77r	BIOLOGICAL	P1009-S334	f77r.19	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2190	P1003-E0186	f77r	BIOLOGICAL	P1009-S335	f77r.19	qokar	OK+AR	OK+AR	SETZEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2191	P1003-E0187	f77r	BIOLOGICAL	P1009-S335	f77r.19	qokeey	OK+EE+Y	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2192	P1003-E0188	f77r	BIOLOGICAL	P1009-S335	f77r.19	laiin	L+AIIN	L+AIIN	VERBINDUNG · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2193	P1003-E0189	f77r	BIOLOGICAL	P1009-S335	f77r.19	chey	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2194	P1003-E0190	f77r	BIOLOGICAL	P1009-S335	f77r.20	qotain	OT+AIN	OT+AIN	DANACH · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2195	P1003-E0191	f77r	BIOLOGICAL	P1009-S335	f77r.20	sheal	SH+E+AL	SH+E+AL	HALTEN · GRAD I · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2196	P1003-E0192	f77r	BIOLOGICAL	P1009-S335	f77r.20	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2197	P1003-E0193	f77r	BIOLOGICAL	P1009-S336	f77r.20	qoteey	OT+EE+Y	OT+EE+Y	DANACH · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2198	P1003-E0194	f77r	BIOLOGICAL	P1009-S336	f77r.20	qokain	OK+AIN	OK+AIN	SETZEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E2199	P1003-E0195	f77r	BIOLOGICAL	P1009-S336	f77r.20	sheey	SH+EE+Y	SH+EE+Y	HALTEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
