event_id	instruction_id	clause_id	physical_page	surface	component_recipe	workshop_phrase_de
P912-E1744	P917-I1233	P915-C335	f83r	chey	Y	dies
P912-E1745	P917-I1233	P915-C335	f83r	ldalor	L+AL+OR	leiten; Zielstelle; Ansatz
P912-E1746	P917-I1233	P915-C335	f83r	sol	OL	fortsetzen
P912-E1747	P917-I1233	P915-C335	f83r	rtain	R+T+AIN	Zustand; bearbeiten; Portion
P912-E1748	P917-I1234	P915-C335	f83r	cthal	CTH+AL	Bereitschaft; Zielstelle
P912-E1777	P917-I1235	P915-C336	f67r2	opodchol	O+P+O+D_ADDR+OL	Arbeitsgang; einsetzen; Arbeitsgang; in diesem Teil fortsetzen
P912-E1778	P917-I1236	P915-C336	f67r2	s	S	prüfen
P912-E1779	P917-I1237	P915-C336	f67r2	ain	AIN	Portion
P912-E1780	P917-I1237	P915-C336	f67r2	aldy	AL+D_ADDR+Y	Zielstelle; Teilstelle; dies
P912-E1781	P917-I1237	P915-C336	f67r2	soeey	S+O+EE+Y	prüfen; Arbeitsgang; länger; dies
P912-E1782	P917-I1238	P915-C336	f67r2	doiin	D_ADDR+O+IIN	Teilstelle; Arbeitsgang; Stufe
P912-E1783	P917-I1239	P915-C336	f67r2	oldy	OL+DY	fortsetzen; fertig
P912-E1785	P917-I1240	P915-C337	f67r2	odaeiin	O+DA+E+IIN	Arbeitsgang; zweite Stufe; kurz; Stufe
P912-E1786	P917-I1241	P915-C337	f67r2	okoes	OK+O+E+S	ansetzen; Arbeitsgang; kurz; prüfen
P912-E1787	P917-I1242	P915-C337	f67r2	oekain	O+E+K+AIN	Arbeitsgang; kurz; eine Portion zuordnen
P912-E1788	P917-I1243	P915-C337	f67r2	y	Y	dies
P912-E1789	P917-I1243	P915-C337	f67r2	otchey	OT+Y	danach diesen Posten
P912-E1790	P917-I1243	P915-C337	f67r2	soraiir	S+OR+AIIN+R	prüfen; Ansatz; Sollmaß; Zustand
P912-E1791	P917-I1244	P915-C337	f67r2	dy	Y	dies
P912-E1792	P917-I1244	P915-C337	f67r2	qopchy	O+P+Y	dies in den Arbeitsgang einsetzen
P912-E1793	P917-I1245	P915-C337	f67r2	daiin	AIIN	Sollmaß
P912-E1794	P917-I1245	P915-C337	f67r2	dal	AL	Zielstelle
P912-E1795	P917-I1245	P915-C337	f67r2	ydchos	Y+D_ADDR+CH+O+S	dies; Teilstelle; entnehmen; Arbeitsgang; prüfen
P912-E1796	P917-I1246	P915-C337	f67r2	ain	AIN	Portion
P912-E1797	P917-I1246	P915-C337	f67r2	ar	AR	Entnahmestelle
P912-E1798	P917-I1246	P915-C337	f67r2	amy	AM_ADDR+Y	Innenstelle; dies
P912-E1799	P917-I1246	P915-C337	f67r2	chocfhy	CH+O+CFH+Y	entnehmen; Arbeitsgang; pressen/trennen; dies
P912-E1800	P917-I1247	P915-C337	f67r2	saral	S+AR+AL	die Entnahmestelle prüfen; Zielstelle
P912-E1801	P917-I1248	P915-C337	f67r2	sain	S+AIN	die Portion prüfen
P912-E1802	P917-I1249	P915-C337	f67r2	am	AM_ADDR	Innenstelle
P912-E1803	P917-I1249	P915-C337	f67r2	ar	AR	Entnahmestelle
P912-E1805	P917-I1250	P915-C338	f67r2	oparchy	O+P+AR+CH+Y	Arbeitsgang; einsetzen; Entnahmestelle; entnehmen; dies
P912-E1806	P917-I1251	P915-C338	f67r2	salsain	S+AL+S+AIN	prüfen; Zielstelle; die Portion prüfen
P912-E1807	P917-I1252	P915-C338	f67r2	sodar	S+O+DA+R	prüfen; Arbeitsgang; zweite Stufe; Zustand
P912-E1808	P917-I1253	P915-C338	f67r2	ofar	O+LOCAL_CHAR_F+AR	Arbeitsgang; f-Zeichen; Entnahmestelle
P912-E1809	P917-I1254	P915-C338	f67r2	ar	AR	Entnahmestelle
P912-E1810	P917-I1254	P915-C338	f67r2	ydam	Y+DA+AM_ADDR	dies; zweite Stufe; Innenstelle
P912-E1811	P917-I1254	P915-C338	f67r2	yteoor	Y+T+E+O+OR	dies; bearbeiten; kurz; Arbeitsgang; Ansatz
P912-E1812	P917-I1255	P915-C338	f67r2	yto	Y+T+O	dies; bearbeiten; Arbeitsgang
P912-E1813	P917-I1256	P915-C338	f67r2	ykor	Y+K+OR	dies; zuordnen; Ansatz
P912-E1814	P917-I1257	P915-C338	f67r2	okeo	OK+E+O	ansetzen; kurz; Arbeitsgang
P912-E1815	P917-I1258	P915-C338	f67r2	r	R	Zustand
P912-E1816	P917-I1259	P915-C338	f67r2	aiin	AIIN	Sollmaß
P912-E1817	P917-I1259	P915-C338	f67r2	am	AM_ADDR	Innenstelle
P912-E1820	P917-I1260	P915-C339	f67r2	ytody	Y+T+O+DY	dies; bearbeiten; Arbeitsgang; Schluss
P912-E1821	P917-I1261	P915-C340	f67r2	saiin	S+AIIN	das Sollmaß prüfen
P912-E1822	P917-I1262	P915-C340	f67r2	ochol	O+OL	Arbeitsgang; fortsetzen
P912-E1823	P917-I1263	P915-C340	f67r2	olol	OL+OL	fortsetzen; fortsetzen
P912-E1825	P917-I1264	P915-C341	f67r2	dosar	D_ADDR+O+S+AR	Teilstelle; Arbeitsgang; die Entnahmestelle prüfen
P912-E1826	P917-I1265	P915-C341	f67r2	odas	O+DA+S	Arbeitsgang; zweite Stufe; prüfen
P912-E1827	P917-I1266	P915-C341	f67r2	air	AIR	Lauf
P912-E1828	P917-I1266	P915-C341	f67r2	alaiin	AL+AIIN	Zielstelle; Sollmaß
P912-E1829	P917-I1266	P915-C341	f67r2	dokan	D_ADDR+OK+AN	Teilstelle; ansetzen; Zusatz
P912-E1830	P917-I1267	P915-C341	f67r2	oear	O+E+AR	Arbeitsgang; kurz; Entnahmestelle
P912-E1831	P917-I1268	P915-C341	f67r2	odal	O+DA+L	Arbeitsgang; zweite Stufe; leiten
P912-E1834	P917-I1269	P915-C342	f67r2	chol	OL	fortsetzen
P912-E1835	P917-I1269	P915-C342	f67r2	giin	LOCAL_CHAR_G+IIN	g-Zeichen; Stufe
P912-E1836	P917-I1269	P915-C342	f67r2	okol	OK+OL	den Gang beginnen und fortsetzen
P912-E1837	P917-I1270	P915-C342	f67r2	ytor	Y+T+OR	dies; bearbeiten; Ansatz
P912-E1838	P917-I1271	P915-C342	f67r2	daiin	AIIN	Sollmaß
P912-E1839	P917-I1271	P915-C342	f67r2	or	OR	Ansatz
P912-E1841	P917-I1272	P915-C343	f67r2	otoldos	OT+OL+D_ADDR+O+S	danach; fortsetzen; Teilstelle; Arbeitsgang; prüfen
P912-E1842	P917-I1273	P915-C343	f67r2	octhole	O+CTH+OL+E	Arbeitsgang; Bereitschaft; fortsetzen; kurz
P912-E1843	P917-I1274	P915-C343	f67r2	sor	S+OR	prüfen; Ansatz
P912-E1844	P917-I1275	P915-C343	f67r2	chedaiin	CHD+AIIN	umsetzen; Sollmaß
P912-E1845	P917-I1276	P915-C343	f67r2	dy	Y	dies
P912-E1846	P917-I1276	P915-C343	f67r2	yteos	Y+T+E+O+S_ADDR	dies; bearbeiten; kurz; Arbeitsgang; s-Stelle
P912-E1847	P917-I1277	P915-C343	f67r2	oiin	O+IIN	Arbeitsgang; Stufe
P912-E1848	P917-I1278	P915-C343	f67r2	og	O+G_LABEL	Arbeitsgang; g-Zeichen
P912-E1849	P917-I1279	P915-C343	f67r2	ytoeopchey	Y+T+O+E+O+P+CH+E+Y	dies; bearbeiten; Arbeitsgang; kurz; Arbeitsgang; einsetzen; entnehmen; kurz; dies
P912-E1850	P917-I1280	P915-C343	f67r2	chekody	CHK+O+D_ADDR+Y	behandeln; Arbeitsgang; Teilstelle; dies
P912-E1851	P917-I1281	P915-C343	f67r2	sosho	S+O+SH+O	prüfen; Arbeitsgang; halten; Arbeitsgang
P912-E1852	P917-I1282	P915-C343	f67r2	chos	CH+O+S	entnehmen; Arbeitsgang; prüfen
P912-E1853	P917-I1283	P915-C343	f67r2	ockhy	O+CKH+Y	Arbeitsgang; dies durch den Durchlass
P912-E1854	P917-I1284	P915-C343	f67r2	daiin	AIIN	Sollmaß
P912-E1855	P917-I1284	P915-C343	f67r2	aiin	AIIN	Sollmaß
P912-E1856	P917-I1284	P915-C343	f67r2	os	OS	dazu
P912-E1857	P917-I1284	P915-C343	f67r2	qsg	CARRIER_Q+S+G_LABEL	q-Träger; prüfen; g-Zeichen
P912-E1858	P917-I1285	P915-C343	f67r2	ofydy	O+LOCAL_CHAR_F+Y+DY	Arbeitsgang; f-Zeichen; dies; Schluss
P912-E1859	P917-I1286	P915-C344	f67r2	sheody	SH+E+O+D_ADDR+Y	halten; kurz; Arbeitsgang; Teilstelle; dies
P912-E1860	P917-I1287	P915-C344	f67r2	aiin	AIIN	Sollmaß
P912-E1861	P917-I1287	P915-C344	f67r2	ycheody	Y+CHEO+D_ADDR+Y	dies; Auszug; Teilstelle; dies
P912-E1862	P917-I1287	P915-C344	f67r2	es	E+S	kurz; prüfen
P912-E1863	P917-I1288	P915-C344	f67r2	odaiiin	O+DA+LOCAL_CHAR_I+IIN	Arbeitsgang; zweite Stufe; i-Zeichen; Stufe
P912-E1864	P917-I1289	P915-C344	f67r2	yekees	Y+E+K+EE+S	dies; kurz; zuordnen; länger; prüfen
P912-E1865	P917-I1290	P915-C344	f67r2	oraly	OR+AL+Y	Ansatz; Zielstelle; dies
P912-E1867	P917-I1291	P915-C345	f67r2	todaiin	T+O+AIIN	bearbeiten; Arbeitsgang; Sollmaß
P912-E1868	P917-I1292	P915-C345	f67r2	dain	AIN	Portion
P912-E1869	P917-I1292	P915-C345	f67r2	dy	Y	dies
P912-E1870	P917-I1292	P915-C345	f67r2	os	OS	dazu
P912-E1871	P917-I1292	P915-C345	f67r2	choer	CH+O+E+R	entnehmen; Arbeitsgang; kurz; Zustand
P912-E1872	P917-I1293	P915-C345	f67r2	aiin	AIIN	Sollmaß
P912-E1873	P917-I1293	P915-C345	f67r2	choeea	CH+O+EE+A_ADDR	entnehmen; Arbeitsgang; länger; Adresse
P912-E1874	P917-I1294	P915-C345	f67r2	sal	S+AL	prüfen; Zielstelle
P912-E1875	P917-I1295	P915-C345	f67r2	dadaiin	DA+D_ADDR+AIIN	zweite Stufe; Teilstelle; Sollmaß
P912-E1903	P917-I1296	P915-C346	f67r2	dar	D_ADDR+AR	aus diesem Teil entnehmen
P912-E1904	P917-I1296	P915-C346	f67r2	aldaiin	AL+D_ADDR+AIIN	Zielstelle; Teilstelle; Sollmaß
P912-E1905	P917-I1296	P915-C346	f67r2	ydaiin	Y+D_ADDR+AIIN	dies; Teilstelle; Sollmaß
P912-E1906	P917-I1296	P915-C346	f67r2	qkoy	CARRIER_Q+K+O+Y	q-Träger; zuordnen; Arbeitsgang; dies
P912-E1907	P917-I1297	P915-C346	f67r2	ydaiin	Y+D_ADDR+AIIN	dies; Teilstelle; Sollmaß
P912-E1908	P917-I1297	P915-C346	f67r2	qofair	CARRIER_Q+O+LOCAL_CHAR_F+AIR	q-Träger; Arbeitsgang; f-Zeichen; Lauf
P912-E1909	P917-I1298	P915-C346	f67r2	ypair	Y+P+AIR	dies; einsetzen; Lauf
P912-E1910	P917-I1299	P915-C346	f67r2	ykoaiin	Y+K+O+AIIN	dies; zuordnen; Arbeitsgang; Sollmaß
P912-E1911	P917-I1300	P915-C346	f67r2	ydoly	Y+D_ADDR+OL+Y	dies; in diesem Teil fortsetzen; dies
P912-E1912	P917-I1300	P915-C346	f67r2	ytalchos	Y+T+AL+CH+O+S	dies; bearbeiten; Zielstelle; entnehmen; Arbeitsgang; prüfen
P912-E1913	P917-I1301	P915-C346	f67r2	oly	OL+Y	mit diesem fortsetzen
P912-E1914	P917-I1301	P915-C346	f67r2	okey	OK+E+Y	dies kurz ansetzen
P912-E1915	P917-I1302	P915-C346	f67r2	sshey	S+SH+E+Y	prüfen; dies kurz halten
P912-E1916	P917-I1303	P915-C346	f67r2	sy	Y	dies
P912-E1917	P917-I1303	P915-C346	f67r2	shees	SH+EE+S	halten; länger; prüfen
P912-E1918	P917-I1304	P915-C346	f67r2	qeykeey	CARRIER_Q+E+Y+K+EE+Y	q-Träger; kurz; dies; zuordnen; länger; dies
P912-E1919	P917-I1305	P915-C346	f67r2	ykchey	Y+K+CH+E+Y	dies; zuordnen; entnehmen; kurz; dies
P912-E1920	P917-I1306	P915-C346	f67r2	ykchey	Y+K+CH+E+Y	dies; zuordnen; entnehmen; kurz; dies
P912-E1921	P917-I1307	P915-C346	f67r2	qokeochy	OK+E+O+CH+Y	ansetzen; kurz; Arbeitsgang; entnehmen; dies
P912-E1922	P917-I1308	P915-C346	f67r2	oaiin	O+AIIN	Arbeitsgang; Sollmaß
P912-E1923	P917-I1309	P915-C346	f67r2	okol	OK+OL	den Gang beginnen und fortsetzen
P912-E1924	P917-I1310	P915-C346	f67r2	ar	AR	Entnahmestelle
P912-E1925	P917-I1310	P915-C346	f67r2	olar	OL+AR	fortsetzen; Entnahmestelle
P912-E1926	P917-I1310	P915-C346	f67r2	yshey	Y+SH+E+Y	dies; dies kurz halten
P912-E1927	P917-I1311	P915-C346	f67r2	qokeeody	OK+EE+O+D_ADDR+Y	ansetzen; länger; Arbeitsgang; Teilstelle; dies
P912-E1928	P917-I1312	P915-C346	f67r2	cheos	CHEO+S	Auszug; prüfen
P912-E1929	P917-I1313	P915-C346	f67r2	oeeos	O+EE+O+S	Arbeitsgang; länger; Arbeitsgang; prüfen
P912-E1930	P917-I1314	P915-C346	f67r2	qockhy	CARRIER_Q+O+CKH+Y	q-Träger; Arbeitsgang; dies durch den Durchlass
P912-E1931	P917-I1315	P915-C346	f67r2	chos	CH+O+S	entnehmen; Arbeitsgang; prüfen
P912-E1932	P917-I1316	P915-C346	f67r2	aiin	AIIN	Sollmaß
P912-E1933	P917-I1316	P915-C346	f67r2	okeeody	OK+EE+O+D_ADDR+Y	ansetzen; länger; Arbeitsgang; Teilstelle; dies
P912-E1934	P917-I1317	P915-C346	f67r2	qokoaiin	OK+O+AIIN	ansetzen; Arbeitsgang; Sollmaß
P912-E1935	P917-I1318	P915-C346	f67r2	odain	O+D_ADDR+AIN	Arbeitsgang; Teilstelle; Portion
P912-E1936	P917-I1319	P915-C346	f67r2	ar	AR	Entnahmestelle
P912-E1937	P917-I1319	P915-C346	f67r2	air	AIR	Lauf
P912-E1938	P917-I1319	P915-C346	f67r2	ay	A_ADDR+Y	Adresse; dies
P912-E1939	P917-I1320	P915-C347	f68r1	shokchy	SH+OK+CH+Y	halten; ansetzen; entnehmen; dies
P912-E1940	P917-I1321	P915-C347	f68r1	chteey	CH+T+EE+Y	entnehmen; bearbeiten; länger; dies
P912-E1941	P917-I1322	P915-C347	f68r1	choteey	CH+OT+EE+Y	entnehmen; danach; länger; dies
P912-E1942	P917-I1323	P915-C347	f68r1	cphol	CPH+OL	Gegen-/Empfangsgang; fortsetzen
P912-E1943	P917-I1324	P915-C347	f68r1	cheor	CHEO+R	Auszug; Zustand
P912-E1944	P917-I1325	P915-C347	f68r1	opcheeol	O+P+CH+EE+OL	Arbeitsgang; einsetzen; entnehmen; länger; fortsetzen
P912-E1945	P917-I1326	P915-C347	f68r1	otor	OT+OR	danach mit dem Ansatz
P912-E1946	P917-I1326	P915-C347	f68r1	choctheeey	CH+O+CTH+EEE+Y	entnehmen; Arbeitsgang; Bereitschaft; vollständig; dies
P912-E1947	P917-I1327	P915-C347	f68r1	okchoal	OK+CH+O+AL	ansetzen; entnehmen; Arbeitsgang; Zielstelle
P912-E1948	P917-I1328	P915-C347	f68r1	tochso	T+O+CH+S+O	bearbeiten; Arbeitsgang; entnehmen; prüfen; Arbeitsgang
P912-E1949	P917-I1329	P915-C347	f68r1	otchl	OT+CH+L	danach; entnehmen; leiten
P912-E1950	P917-I1330	P915-C347	f68r1	qokeeedy	OK+EEE+DY	ansetzen; vollständig; Schluss
P912-E1951	P917-I1331	P915-C348	f68r1	cheey	SH+EE+Y	dies länger halten
P912-E1952	P917-I1332	P915-C348	f68r1	cheeteey	CH+EE+T+EE+Y	entnehmen; länger; bearbeiten; länger; dies
P912-E1953	P917-I1333	P915-C348	f68r1	yteody	Y+T+E+O+DY	dies; bearbeiten; kurz; Arbeitsgang; Schluss
P912-E1954	P917-I1334	P915-C349	f68r1	chpor	CH+P+OR	entnehmen; einsetzen; Ansatz
P912-E1955	P917-I1335	P915-C349	f68r1	cheokorchey	CHEO+K+OR+CH+E+Y	Auszug; zuordnen; Ansatz; entnehmen; kurz; dies
P912-E1956	P917-I1336	P915-C349	f68r1	chod	CH+O+D_ADDR	entnehmen; Arbeitsgang; Teilstelle
P912-E1957	P917-I1337	P915-C349	f68r1	ykor	Y+K+OR	dies; zuordnen; Ansatz
P912-E1958	P917-I1338	P915-C349	f68r1	shey	SH+E+Y	dies kurz halten
P912-E1959	P917-I1339	P915-C349	f68r1	qocheey	CARRIER_Q+O+CH+EE+Y	q-Träger; Arbeitsgang; entnehmen; länger; dies
P912-E1960	P917-I1340	P915-C349	f68r1	chokal	OK+AL	an der Zielstelle ansetzen
P912-E1961	P917-I1341	P915-C349	f68r1	okeey	OK+EE+Y	dies länger ansetzen
P912-E1962	P917-I1342	P915-C349	f68r1	ror	R+OR	Zustand; Ansatz
P912-E1963	P917-I1343	P915-C349	f68r1	eckhear	E+CKH+E+AR	kurz; Durchlass; kurz; Entnahmestelle
P912-E1964	P917-I1343	P915-C349	f68r1	daram	DA+R+A_ADDR+AM_ADDR	zweite Stufe; Zustand; Adresse; Innenstelle
P912-E1965	P917-I1344	P915-C349	f68r1	dchor	D_ADDR+CH+OR	Teilstelle; vom Ansatz entnehmen
P912-E1966	P917-I1345	P915-C349	f68r1	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	ansetzen; Adresse; i-Zeichen; Stufe
P912-E1967	P917-I1346	P915-C349	f68r1	yky	Y+K+Y	dies; zuordnen; dies
P912-E1968	P917-I1347	P915-C349	f68r1	dary	DA+R+Y	zweite Stufe; Zustand; dies
P912-E1969	P917-I1348	P915-C349	f68r1	chkchykoly	CHK+CH+Y+K+OL+Y	behandeln; entnehmen; dies; zuordnen; mit diesem fortsetzen
P912-E2368	P917-I1349	P915-C350	f88r	dorsheoy	D_ADDR+OR+SH+E+O+Y	Teilstelle; Ansatz; halten; kurz; Arbeitsgang; dies
P912-E2369	P917-I1350	P915-C350	f88r	ctheol	CTH+E+OL	Bereitschaft; kurz; fortsetzen
P912-E2370	P917-I1351	P915-C350	f88r	qockhey	O+CKH+E+Y	Arbeitsgang; Durchlass; kurz; dies
P912-E2371	P917-I1352	P915-C350	f88r	dory	D_ADDR+OR+Y	Teilstelle; Ansatz; dies
P912-E2372	P917-I1352	P915-C350	f88r	sheor	SH+E+OR	halten; kurz; Ansatz
P912-E2373	P917-I1353	P915-C350	f88r	sholfchor	SH+OL+LOCAL_CHAR_F+CH+OR	halten; fortsetzen; f-Zeichen; vom Ansatz entnehmen
P912-E2374	P917-I1354	P915-C350	f88r	dal	AL	Zielstelle
P912-E2375	P917-I1354	P915-C350	f88r	chcthol	CH+CTH+OL	entnehmen; Bereitschaft; fortsetzen
P912-E2376	P917-I1355	P915-C350	f88r	ral	R+AL	Zustand; Zielstelle
P912-E2377	P917-I1356	P915-C350	f88r	sheom	SH+E+O+AM_ADDR	halten; kurz; Arbeitsgang; Innenstelle
P912-E2378	P917-I1357	P915-C350	f88r	keol	K+E+OL	zuordnen; kurz; fortsetzen
P912-E2379	P917-I1358	P915-C350	f88r	chear	CH+E+AR	entnehmen; kurz; Entnahmestelle
P912-E2380	P917-I1359	P915-C350	f88r	shekor	SH+E+K+OR	halten; kurz; zuordnen; Ansatz
P912-E2381	P917-I1360	P915-C350	f88r	qokor	OK+OR	ansetzen; Ansatz
P912-E2382	P917-I1361	P915-C350	f88r	daiin	AIIN	Sollmaß
P912-E2383	P917-I1361	P915-C350	f88r	sar	S+AR	die Entnahmestelle prüfen
P912-E2384	P917-I1362	P915-C350	f88r	s	S	prüfen
P912-E2385	P917-I1363	P915-C350	f88r	aiin	AIIN	Sollmaß
P912-E2386	P917-I1363	P915-C350	f88r	oky	OK+Y	ansetzen; dies
P912-E2387	P917-I1364	P915-C350	f88r	sam	S+AM_ADDR	prüfen; Innenstelle
P912-E2388	P917-I1365	P915-C350	f88r	oain	O+AIN	Arbeitsgang; Portion
P912-E2389	P917-I1366	P915-C350	f88r	or	OR	Ansatz
P912-E2390	P917-I1366	P915-C350	f88r	om	O+AM_ADDR	Arbeitsgang; Innenstelle
P912-E2391	P917-I1367	P915-C350	f88r	otam	OT+AM_ADDR	danach; Innenstelle
P912-E2392	P917-I1367	P915-C350	f88r	okeom	OK+E+O+AM_ADDR	ansetzen; kurz; Arbeitsgang; Innenstelle
P912-E2393	P917-I1368	P915-C350	f88r	cheeor	CH+EE+OR	entnehmen; länger; Ansatz
P912-E2394	P917-I1369	P915-C350	f88r	qokeody	OK+E+O+D_ADDR+Y	ansetzen; kurz; Arbeitsgang; Teilstelle; dies
P912-E2395	P917-I1370	P915-C350	f88r	dar	D_ADDR+AR	aus diesem Teil entnehmen
P912-E2396	P917-I1370	P915-C350	f88r	or	OR	Ansatz
P912-E2397	P917-I1370	P915-C350	f88r	om	O+AM_ADDR	Arbeitsgang; Innenstelle
P912-E2398	P917-I1371	P915-C350	f88r	cheody	CHEO+Y	Auszug; dies
P912-E2399	P917-I1371	P915-C350	f88r	qokeol	OK+E+OL	ansetzen; kurz; fortsetzen
P912-E2400	P917-I1372	P915-C350	f88r	cheol	CHEO+L	den Auszug weiterleiten
P912-E2401	P917-I1372	P915-C350	f88r	saiin	S+AIIN	das Sollmaß prüfen
P912-E2402	P917-I1373	P915-C350	f88r	cheos	CHEO+S	Auszug; prüfen
P912-E2403	P917-I1374	P915-C350	f88r	cheol	CHEO+L	den Auszug weiterleiten
P912-E2404	P917-I1374	P915-C350	f88r	doleeey	D_ADDR+OL+EEE+Y	in diesem Teil fortsetzen; vollständig; dies
P912-E2405	P917-I1374	P915-C350	f88r	or	OR	Ansatz
P912-E2406	P917-I1374	P915-C350	f88r	cheom	CHEO+AM_ADDR	Auszug; Innenstelle
P912-E2407	P917-I1374	P915-C350	f88r	cheojam	CHEO+LOCAL_CHAR_J+A_ADDR+AM_ADDR	Auszug; j-Zeichen; Adresse; Innenstelle
P912-E2408	P917-I1374	P915-C350	f88r	yokeody	Y+OK+E+O+D_ADDR+Y	dies; ansetzen; kurz; Arbeitsgang; Teilstelle; dies
P912-E2409	P917-I1375	P915-C350	f88r	cheom	CHEO+AM_ADDR	Auszug; Innenstelle
P912-E2410	P917-I1375	P915-C350	f88r	qoor	CARRIER_Q+O+OR	q-Träger; Arbeitsgang; Ansatz
P912-E2411	P917-I1376	P915-C350	f88r	cheeb	CH+EE+LOCAL_CHAR_B	entnehmen; länger; b-Zeichen
P912-E2412	P917-I1377	P915-C350	f88r	ykeor	Y+K+E+OR	dies; zuordnen; kurz; Ansatz
P912-E2413	P917-I1378	P915-C350	f88r	shy	Y	dies
P912-E2414	P917-I1378	P915-C350	f88r	sam	S+AM_ADDR	prüfen; Innenstelle
P912-E2421	P917-I1379	P915-C351	f88r	koay	K+O+A_ADDR+Y	zuordnen; Arbeitsgang; Adresse; dies
P912-E2422	P917-I1380	P915-C351	f88r	cphol	CPH+OL	Gegen-/Empfangsgang; fortsetzen
P912-E2423	P917-I1381	P915-C351	f88r	orchor	OR+CH+OR	Ansatz; vom Ansatz entnehmen
P912-E2424	P917-I1382	P915-C351	f88r	pcheoly	P+CHEO+L+Y	einsetzen; den Auszug weiterleiten; dies
P912-E2425	P917-I1383	P915-C351	f88r	otchol	OT+CH+OL	danach; entnehmen; fortsetzen
P912-E2426	P917-I1384	P915-C351	f88r	oldy	OL+DY	fortsetzen; fertig
P912-E2427	P917-I1385	P915-C352	f88r	salsaly	S+AL+S+AL+Y	prüfen; Zielstelle; prüfen; Zielstelle; dies
P912-E2428	P917-I1386	P915-C352	f88r	dchey	CH+E+Y	entnehmen; kurz; dies
P912-E2429	P917-I1387	P915-C352	f88r	chokol	OK+OL	den Gang beginnen und fortsetzen
P912-E2430	P917-I1388	P915-C352	f88r	daiin	AIIN	Sollmaß
P912-E2431	P917-I1388	P915-C352	f88r	qoekol	CARRIER_Q+O+E+K+OL	q-Träger; Arbeitsgang; kurz; zuordnen; fortsetzen
P912-E2432	P917-I1389	P915-C352	f88r	qoekol	CARRIER_Q+O+E+K+OL	q-Träger; Arbeitsgang; kurz; zuordnen; fortsetzen
P912-E2433	P917-I1390	P915-C352	f88r	qockhol	CARRIER_Q+O+CKH+OL	q-Träger; Arbeitsgang; Durchlass; fortsetzen
P912-E2434	P917-I1391	P915-C352	f88r	okol	OK+OL	den Gang beginnen und fortsetzen
P912-E2435	P917-I1392	P915-C352	f88r	cheol	CHEO+L	den Auszug weiterleiten
P912-E2436	P917-I1392	P915-C352	f88r	dsheol	SH+E+OL	halten; kurz; fortsetzen
P912-E2437	P917-I1393	P915-C352	f88r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E2438	P917-I1394	P915-C352	f88r	s	S	prüfen
P912-E2439	P917-I1395	P915-C352	f88r	chy	Y	dies
P912-E2440	P917-I1395	P915-C352	f88r	s	S	prüfen
P912-E2441	P917-I1396	P915-C352	f88r	aiin	AIIN	Sollmaß
P912-E2442	P917-I1396	P915-C352	f88r	chor	CH+OR	vom Ansatz entnehmen
P912-E2443	P917-I1397	P915-C352	f88r	oteor	OT+E+OR	danach; kurz; Ansatz
P912-E2444	P917-I1397	P915-C352	f88r	aiin	AIIN	Sollmaß
P912-E2445	P917-I1397	P915-C352	f88r	chosals	CH+O+S+AL+S	entnehmen; Arbeitsgang; prüfen; Zielstelle; prüfen
P912-E2446	P917-I1398	P915-C352	f88r	teol	E+OL	kurz; fortsetzen
P912-E2447	P917-I1398	P915-C352	f88r	chor	CH+OR	vom Ansatz entnehmen
P912-E2448	P917-I1399	P915-C352	f88r	olsheody	O+LSH+E+O+D_ADDR+Y	Arbeitsgang; spülen; kurz; Arbeitsgang; Teilstelle; dies
P912-E2449	P917-I1400	P915-C352	f88r	qokeol	OK+E+OL	ansetzen; kurz; fortsetzen
P912-E2450	P917-I1401	P915-C352	f88r	shoy	SH+O+Y	halten; Arbeitsgang; dies
P912-E2451	P917-I1402	P915-C352	f88r	ol	OL	fortsetzen
P912-E2452	P917-I1402	P915-C352	f88r	sheeol	SH+EE+OL	halten; länger; fortsetzen
P912-E2453	P917-I1403	P915-C352	f88r	sheoldg	SH+E+OL+D_ADDR+LOCAL_CHAR_G	halten; kurz; fortsetzen; Teilstelle; g-Zeichen
P912-E2454	P917-I1404	P915-C352	f88r	ychey	Y+Y	dies; dies
P912-E2455	P917-I1404	P915-C352	f88r	okaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E2456	P917-I1405	P915-C352	f88r	chol	OL	fortsetzen
P912-E2457	P917-I1405	P915-C352	f88r	cheor	CHEO+R	Auszug; Zustand
P912-E2458	P917-I1406	P915-C352	f88r	ol	OL	fortsetzen
P912-E2459	P917-I1406	P915-C352	f88r	chorcholsal	CH+OR+OL+S+AL	vom Ansatz entnehmen; fortsetzen; prüfen; Zielstelle
P912-E2464	P917-I1407	P915-C353	f88r	poeear	P+O+EE+AR	einsetzen; Arbeitsgang; länger; Entnahmestelle
P912-E2465	P917-I1408	P915-C353	f88r	sheoky	SH+E+OK+Y	halten; kurz; ansetzen; dies
P912-E2466	P917-I1409	P915-C353	f88r	olkeey	SOLK+EE+Y	dies länger an der Sammelstelle halten
P912-E2467	P917-I1410	P915-C353	f88r	cthol	CTH+OL	Bereitschaft; fortsetzen
P912-E2468	P917-I1411	P915-C353	f88r	poldy	P+OL+D_ADDR+Y	einsetzen; fortsetzen; Teilstelle; dies
