dictionary_entry_id	surface	register	usage_class	component_recipe	meaning_mode	portable_value_de	register_default_de	local_code	events	physical_pages	default_reading_de
P910-D0722	shokaiin	HERBAL	PROSE	SH+OK+AIIN	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · GANG ANSETZEN ODER AKTIVIEREN · VORGESCHRIEBENES MASS	Ansatz halten · Zubereitung ansetzen · Mass des Pflanzenteils		1	f56r	halte den Ansatz; setze die Zubereitung an; nach vorgeschriebenem Mass
P910-D0723	shol	HERBAL	PROSE	SH+OL	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · FORTSETZEN	Ansatz halten · Artikel fortsetzen		3	f13r|f56r	halte den Ansatz; fahre fort
P910-D0724	shor	HERBAL	PROSE	SH+OR	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · ANSATZ ODER ZUBEREITUNG	Ansatz halten · Pflanzenansatz		4	f10r|f11r	halte den Ansatz; mit dem Pflanzenansatz
P910-D0725	shorodo	HERBAL	PROSE	SH+OR+O+D_ADDR+O	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · ANSATZ ODER ZUBEREITUNG · AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE · AKTIVER REGISTERGANG	Ansatz halten · Pflanzenansatz · Verarbeitungsgang · Teil des Artikels · Verarbeitungsgang		1	f13r	halte den Ansatz; mit dem Pflanzenansatz; fuehre den Verarbeitungsgang aus; an der Teil- oder Unteradresse; fuehre den Verarbeitungsgang aus
P910-D0726	shoyty	HERBAL	PROSE	SH+O+Y+T+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · AKTIVER REGISTERGANG · AKTUELLER POSTEN ODER BEZUG · BEARBEITEN ODER MARKIEREN · AKTUELLER POSTEN ODER BEZUG	Ansatz halten · Verarbeitungsgang · aktuelles Material · bearbeiten · aktuelles Material		1	f11r	halte den Ansatz; fuehre den Verarbeitungsgang aus; mit dem aktuellen Posten oder Bezug; bearbeite den Teil; mit dem aktuellen Posten oder Bezug
P910-D0727	shy	HERBAL	PROSE	Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG	aktuelles Material		4	f10r|f13r|f56r	mit dem aktuellen Posten oder Bezug
P910-D0728	sl	HERBAL	PROSE	S+L	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · LEITEN ODER VERBINDEN	Probe oder und/dann · weiterleiten		1	f55v	pruefe oder fahre fort; leite den Posten weiter
P910-D0729	socthody	HERBAL	PROSE	S+O+CTH+O+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · AKTIVER REGISTERGANG · BEREIT- ODER STATUSMARKER · AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Probe oder und/dann · Verarbeitungsgang · Zubereitungsstatus · Verarbeitungsgang · Teil des Artikels · aktuelles Material		1	f11r	pruefe oder fahre fort; fuehre den Verarbeitungsgang aus; pruefe den Zubereitungsstatus; fuehre den Verarbeitungsgang aus; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug
P910-D0730	sor	HERBAL	PROSE	S+OR	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · ANSATZ ODER ZUBEREITUNG	Probe oder und/dann · Pflanzenansatz		1	f10r	pruefe oder fahre fort; mit dem Pflanzenansatz
P910-D0731	sotchy	HERBAL	PROSE	S+OT+Y	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · DANACH ODER NAECHSTE STELLE · AKTUELLER POSTEN ODER BEZUG	Probe oder und/dann · danach · aktuelles Material		1	f13r	pruefe oder fahre fort; danach oder an der naechsten Stelle; mit dem aktuellen Posten oder Bezug
P910-D0732	sotodan	HERBAL	PROSE	S+OT+O+D_ADDR+AN	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · DANACH ODER NAECHSTE STELLE · AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE · NACHGABE ODER ZUSATZ	Probe oder und/dann · danach · Verarbeitungsgang · Teil des Artikels · weiterer Pflanzenzusatz		1	f56r	pruefe oder fahre fort; danach oder an der naechsten Stelle; fuehre den Verarbeitungsgang aus; an der Teil- oder Unteradresse; mit einer weiteren Zugabe
P910-D0733	t	HERBAL	PROSE	T	NEW_COMPONENT_COMPOSITION	BEARBEITEN ODER MARKIEREN	bearbeiten		1	f56r	bearbeite den Teil
P910-D0734	taiin	HERBAL	PROSE	T+AIIN	NEW_COMPONENT_COMPOSITION	BEARBEITEN ODER MARKIEREN · VORGESCHRIEBENES MASS	bearbeiten · Mass des Pflanzenteils		1	f10r	bearbeite den Teil; nach vorgeschriebenem Mass
P910-D0735	talam	HERBAL	PROSE	T+AL+AM_ADDR	LEARNED_COMPONENT_RECIPE	BEARBEITEN ODER MARKIEREN · AUFNAHME- ODER ANSCHLUSSSTELLE · LOKALE M-ADRESSE	bearbeiten · Arbeitsstelle · lokale Stelle		1	f55v	bearbeite den Teil; an der Arbeitsstelle; an der lokalen M-Adresse
P910-D0736	talody	HERBAL	PROSE	T+AL+O+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	BEARBEITEN ODER MARKIEREN · AUFNAHME- ODER ANSCHLUSSSTELLE · AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	bearbeiten · Arbeitsstelle · Verarbeitungsgang · Teil des Artikels · aktuelles Material		1	f55v	bearbeite den Teil; an der Arbeitsstelle; fuehre den Verarbeitungsgang aus; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug
P910-D0737	tar	HERBAL	PROSE	T+AR	LEARNED_COMPONENT_RECIPE	BEARBEITEN ODER MARKIEREN · AUSGANGS- ODER ENTNAHMESTELLE	bearbeiten · Entnahmeseite		1	f55v	bearbeite den Teil; von der Entnahmeseite
P910-D0738	tcho	HERBAL	PROSE	T+CH+O	NEW_COMPONENT_COMPOSITION	BEARBEITEN ODER MARKIEREN · AUSWAEHLEN ODER ABNEHMEN · AKTIVER REGISTERGANG	bearbeiten · Pflanzenteil entnehmen · Verarbeitungsgang		1	f56r	bearbeite den Teil; nimm den bezeichneten Pflanzenteil; fuehre den Verarbeitungsgang aus
P910-D0739	tchody	HERBAL	PROSE	T+CH+O+DY	LEARNED_COMPONENT_RECIPE	BEARBEITEN ODER MARKIEREN · AUSWAEHLEN ODER ABNEHMEN · AKTIVER REGISTERGANG · LIZENZIERTER ABSCHLUSS	bearbeiten · Pflanzenteil entnehmen · Verarbeitungsgang · Arbeitsschritt schliessen		1	f11r	bearbeite den Teil; nimm den bezeichneten Pflanzenteil; fuehre den Verarbeitungsgang aus; schliesse die Teilfolge
P910-D0740	tchoky	HERBAL	PROSE	T+OK+Y	NEW_COMPONENT_COMPOSITION	BEARBEITEN ODER MARKIEREN · GANG ANSETZEN ODER AKTIVIEREN · AKTUELLER POSTEN ODER BEZUG	bearbeiten · Zubereitung ansetzen · aktuelles Material		1	f56r	bearbeite den Teil; setze die Zubereitung an; mit dem aktuellen Posten oder Bezug
P910-D0741	tchol	HERBAL	PROSE	T+OL	NEW_COMPONENT_COMPOSITION	BEARBEITEN ODER MARKIEREN · FORTSETZEN	bearbeiten · Artikel fortsetzen		3	f11r|f56r	bearbeite den Teil; fahre fort
P910-D0742	tchor	HERBAL	PROSE	T+CH+OR	LEARNED_COMPONENT_RECIPE	BEARBEITEN ODER MARKIEREN · AUSWAEHLEN ODER ABNEHMEN · ANSATZ ODER ZUBEREITUNG	bearbeiten · Pflanzenteil entnehmen · Pflanzenansatz		1	f13r	bearbeite den Teil; nimm den bezeichneten Pflanzenteil; mit dem Pflanzenansatz
P910-D0743	tchy	HERBAL	PROSE	T+Y	LEARNED_COMPONENT_RECIPE	BEARBEITEN ODER MARKIEREN · AKTUELLER POSTEN ODER BEZUG	bearbeiten · aktuelles Material		1	f10r	bearbeite den Teil; mit dem aktuellen Posten oder Bezug
P910-D0744	torchy	HERBAL	PROSE	T+OR+Y	LEARNED_COMPONENT_RECIPE	BEARBEITEN ODER MARKIEREN · ANSATZ ODER ZUBEREITUNG · AKTUELLER POSTEN ODER BEZUG	bearbeiten · Pflanzenansatz · aktuelles Material		1	f13r	bearbeite den Teil; mit dem Pflanzenansatz; mit dem aktuellen Posten oder Bezug
P910-D0745	torshor	HERBAL	PROSE	T+OR+SH+OR	LEARNED_COMPONENT_RECIPE	BEARBEITEN ODER MARKIEREN · ANSATZ ODER ZUBEREITUNG · HALTEN ODER FESTHALTEN · ANSATZ ODER ZUBEREITUNG	bearbeiten · Pflanzenansatz · Ansatz halten · Pflanzenansatz		1	f13r	bearbeite den Teil; mit dem Pflanzenansatz; halte den Ansatz; mit dem Pflanzenansatz
P910-D0746	tshol	HERBAL	PROSE	T+SH+OL	LEARNED_COMPONENT_RECIPE	BEARBEITEN ODER MARKIEREN · HALTEN ODER FESTHALTEN · FORTSETZEN	bearbeiten · Ansatz halten · Artikel fortsetzen		1	f11r	bearbeite den Teil; halte den Ansatz; fahre fort
P910-D0747	tshy	HERBAL	PROSE	T+Y	LEARNED_COMPONENT_RECIPE	BEARBEITEN ODER MARKIEREN · AKTUELLER POSTEN ODER BEZUG	bearbeiten · aktuelles Material		1	f13r	bearbeite den Teil; mit dem aktuellen Posten oder Bezug
P910-D0748	y	HERBAL	PROSE	Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG	aktuelles Material		13	f10r|f11r|f13r|f55v|f56r	mit dem aktuellen Posten oder Bezug
P910-D0749	ycheor	HERBAL	PROSE	Y+CHEO+R	NEW_COMPONENT_COMPOSITION	AKTUELLER POSTEN ODER BEZUG · REGISTERABHAENGIGER EINTRAG · MARKIERTER ZUSTAND	aktuelles Material · Auszug · lokal kuehl		1	f10r	mit dem aktuellen Posten oder Bezug; verwende den Auszug; setze den markierten Zustand
P910-D0750	ychocphy	HERBAL	PROSE	WHOLE[ychocphy]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W008 aus	H-W008	1	f56r	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W008 aus
P910-D0751	ydal	HERBAL	PROSE	Y+AL	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · AUFNAHME- ODER ANSCHLUSSSTELLE	aktuelles Material · Arbeitsstelle		1	f13r	mit dem aktuellen Posten oder Bezug; an der Arbeitsstelle
P910-D0752	ykaiin	HERBAL	PROSE	Y+K+AIIN	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · VORGESCHRIEBENES MASS	aktuelles Material · Material zugeben · Mass des Pflanzenteils		2	f55v	mit dem aktuellen Posten oder Bezug; gib den bezeichneten Teil hinzu; nach vorgeschriebenem Mass
P910-D0753	ykain	HERBAL	PROSE	Y+K+AIN	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · PORTION ODER EINHEIT	aktuelles Material · Material zugeben · Pflanzenportion		3	f55v	mit dem aktuellen Posten oder Bezug; gib den bezeichneten Teil hinzu; eine Portion oder Einheit
P910-D0754	ykair	HERBAL	PROSE	Y+K+AIR	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · LAUF ODER BAHN	aktuelles Material · Material zugeben · Verarbeitungsweg		1	f55v	mit dem aktuellen Posten oder Bezug; gib den bezeichneten Teil hinzu; ueber den Verarbeitungsweg
P910-D0755	ykaky	HERBAL	PROSE	WHOLE[ykaky]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W009 aus	H-W009	1	f55v	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W009 aus
P910-D0756	ykan	HERBAL	PROSE	Y+K+AN	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · NACHGABE ODER ZUSATZ	aktuelles Material · Material zugeben · weiterer Pflanzenzusatz		1	f55v	mit dem aktuellen Posten oder Bezug; gib den bezeichneten Teil hinzu; mit einer weiteren Zugabe
P910-D0757	ykar	HERBAL	PROSE	Y+K+AR	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · AUSGANGS- ODER ENTNAHMESTELLE	aktuelles Material · Material zugeben · Entnahmeseite		1	f55v	mit dem aktuellen Posten oder Bezug; gib den bezeichneten Teil hinzu; von der Entnahmeseite
P910-D0758	ykcho	HERBAL	PROSE	Y+K+CH+O	NEW_COMPONENT_COMPOSITION	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · AUSWAEHLEN ODER ABNEHMEN · AKTIVER REGISTERGANG	aktuelles Material · Material zugeben · Pflanzenteil entnehmen · Verarbeitungsgang		1	f56r	mit dem aktuellen Posten oder Bezug; gib den bezeichneten Teil hinzu; nimm den bezeichneten Pflanzenteil; fuehre den Verarbeitungsgang aus
P910-D0759	ykchor	HERBAL	PROSE	Y+K+CH+OR	NEW_COMPONENT_COMPOSITION	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · AUSWAEHLEN ODER ABNEHMEN · ANSATZ ODER ZUBEREITUNG	aktuelles Material · Material zugeben · Pflanzenteil entnehmen · Pflanzenansatz		1	f11r	mit dem aktuellen Posten oder Bezug; gib den bezeichneten Teil hinzu; nimm den bezeichneten Pflanzenteil; mit dem Pflanzenansatz
P910-D0760	ykchy	HERBAL	PROSE	Y+K+Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · AKTUELLER POSTEN ODER BEZUG	aktuelles Material · Material zugeben · aktuelles Material		2	f13r	mit dem aktuellen Posten oder Bezug; gib den bezeichneten Teil hinzu; mit dem aktuellen Posten oder Bezug
P910-D0761	ykeesan	HERBAL	PROSE	Y+K+EE+S+AN	NEW_COMPONENT_COMPOSITION	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · LAENGERER GRAD · KONTEXTMARKER · NACHGABE ODER ZUSATZ	aktuelles Material · Material zugeben · laenger bearbeiten · Probe oder und/dann · weiterer Pflanzenzusatz		1	f55v	mit dem aktuellen Posten oder Bezug; gib den bezeichneten Teil hinzu; im laengeren Grad; pruefe oder fahre fort; mit einer weiteren Zugabe
P910-D0762	ykoly	HERBAL	PROSE	Y+K+OL+Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · FORTSETZEN · AKTUELLER POSTEN ODER BEZUG	aktuelles Material · Material zugeben · Artikel fortsetzen · aktuelles Material		1	f13r	mit dem aktuellen Posten oder Bezug; gib den bezeichneten Teil hinzu; fahre fort; mit dem aktuellen Posten oder Bezug
P910-D0763	ykor	HERBAL	PROSE	Y+K+OR	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · ANSATZ ODER ZUBEREITUNG	aktuelles Material · Material zugeben · Pflanzenansatz		1	f13r	mit dem aktuellen Posten oder Bezug; gib den bezeichneten Teil hinzu; mit dem Pflanzenansatz
P910-D0764	ykychy	HERBAL	PROSE	Y+K+Y+CH+Y	NEW_COMPONENT_COMPOSITION	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · AKTUELLER POSTEN ODER BEZUG · AUSWAEHLEN ODER ABNEHMEN · AKTUELLER POSTEN ODER BEZUG	aktuelles Material · Material zugeben · aktuelles Material · Pflanzenteil entnehmen · aktuelles Material		1	f11r	mit dem aktuellen Posten oder Bezug; gib den bezeichneten Teil hinzu; mit dem aktuellen Posten oder Bezug; nimm den bezeichneten Pflanzenteil; mit dem aktuellen Posten oder Bezug
P910-D0765	ypch	HERBAL	PROSE	Y+P+CH	NEW_COMPONENT_COMPOSITION	AKTUELLER POSTEN ODER BEZUG · BEGINNEN ODER EINSETZEN · AUSWAEHLEN ODER ABNEHMEN	aktuelles Material · Material einsetzen · Pflanzenteil entnehmen		1	f10r	mit dem aktuellen Posten oder Bezug; setze den Teil ein; nimm den bezeichneten Pflanzenteil
P910-D0766	yt	HERBAL	PROSE	Y+T	NEW_COMPONENT_COMPOSITION	AKTUELLER POSTEN ODER BEZUG · BEARBEITEN ODER MARKIEREN	aktuelles Material · bearbeiten		1	f56r	mit dem aktuellen Posten oder Bezug; bearbeite den Teil
P910-D0767	ytaiin	HERBAL	PROSE	Y+T+AIIN	NEW_COMPONENT_COMPOSITION	AKTUELLER POSTEN ODER BEZUG · BEARBEITEN ODER MARKIEREN · VORGESCHRIEBENES MASS	aktuelles Material · bearbeiten · Mass des Pflanzenteils		1	f55v	mit dem aktuellen Posten oder Bezug; bearbeite den Teil; nach vorgeschriebenem Mass
P910-D0768	ytchoky	HERBAL	PROSE	Y+T+OK+Y	NEW_COMPONENT_COMPOSITION	AKTUELLER POSTEN ODER BEZUG · BEARBEITEN ODER MARKIEREN · GANG ANSETZEN ODER AKTIVIEREN · AKTUELLER POSTEN ODER BEZUG	aktuelles Material · bearbeiten · Zubereitung ansetzen · aktuelles Material		1	f11r	mit dem aktuellen Posten oder Bezug; bearbeite den Teil; setze die Zubereitung an; mit dem aktuellen Posten oder Bezug
P910-D0769	ytchy	HERBAL	PROSE	Y+T+Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · BEARBEITEN ODER MARKIEREN · AKTUELLER POSTEN ODER BEZUG	aktuelles Material · bearbeiten · aktuelles Material		2	f11r|f13r	mit dem aktuellen Posten oder Bezug; bearbeite den Teil; mit dem aktuellen Posten oder Bezug
P910-D0770	yteey	HERBAL	PROSE	Y+T+EE+Y	NEW_COMPONENT_COMPOSITION	AKTUELLER POSTEN ODER BEZUG · BEARBEITEN ODER MARKIEREN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	aktuelles Material · bearbeiten · laenger bearbeiten · aktuelles Material		1	f55v	mit dem aktuellen Posten oder Bezug; bearbeite den Teil; im laengeren Grad; mit dem aktuellen Posten oder Bezug
P910-D0771	ytoiin	HERBAL	PROSE	Y+T+O+IIN	NEW_COMPONENT_COMPOSITION	AKTUELLER POSTEN ODER BEZUG · BEARBEITEN ODER MARKIEREN · AKTIVER REGISTERGANG · STUFE ODER INDEX	aktuelles Material · bearbeiten · Verarbeitungsgang · Arbeitsstufe		1	f10r	mit dem aktuellen Posten oder Bezug; bearbeite den Teil; fuehre den Verarbeitungsgang aus; auf der angegebenen Stufe oder am Index
P910-D0772	ytshy	HERBAL	PROSE	Y+T+Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · BEARBEITEN ODER MARKIEREN · AKTUELLER POSTEN ODER BEZUG	aktuelles Material · bearbeiten · aktuelles Material		1	f13r	mit dem aktuellen Posten oder Bezug; bearbeite den Teil; mit dem aktuellen Posten oder Bezug
P910-D0773	yty	HERBAL	PROSE	WHOLE[yty]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W010 aus	H-W010	2	f10r	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W010 aus
P910-D0774	am	PHARMA	LABEL	AM_ADDR	LOCAL_NOMENCLATOR	LOKALE M-ADRESSE	kleinteil n · kleinteil o	P-L001	1	f88r	lies die gelernte lokale Kennung: kleinteil n · kleinteil o
P910-D0775	dary	PHARMA	LABEL	DA+R+Y	LOCAL_NOMENCLATOR	MARKIERTE ODER ZWEITE STUFE · MARKIERTER ZUSTAND · AKTUELLER POSTEN ODER BEZUG	schmale wurzel i	P-L002	1	f88r	lies die gelernte lokale Kennung: schmale wurzel i
P910-D0776	ofaldo	PHARMA	LABEL	O+LOCAL_CHAR_F+AL+D_ADDR+O	LOCAL_NOMENCLATOR	AKTIVER REGISTERGANG · LOKALES ZEICHEN F · AUFNAHME- ODER ANSCHLUSSSTELLE · TEIL- ODER UNTERADRESSE · AKTIVER REGISTERGANG	wurzelkoerper p	P-L003	1	f88r	lies die gelernte lokale Kennung: wurzelkoerper p
P910-D0777	ofyskydal	PHARMA	LABEL	O+LOCAL_CHAR_F+Y+S+K+Y+DA+L	LOCAL_NOMENCLATOR	AKTIVER REGISTERGANG · LOKALES ZEICHEN F · AKTUELLER POSTEN ODER BEZUG · KONTEXTMARKER · ZUORDNEN ODER ZUGEBEN · AKTUELLER POSTEN ODER BEZUG · MARKIERTE ODER ZWEITE STUFE · LEITEN ODER VERBINDEN	untere wurzelmengung m	P-L004	1	f88r	lies die gelernte lokale Kennung: untere wurzelmengung m
P910-D0778	okol	PHARMA	LABEL	OK+OL	LOCAL_NOMENCLATOR	GANG ANSETZEN ODER AKTIVIEREN · FORTSETZEN	senkrechter pflanzenteil j	P-L005	1	f88r	lies die gelernte lokale Kennung: senkrechter pflanzenteil j
P910-D0779	oldar	PHARMA	LABEL	OL+DA+R	LOCAL_NOMENCLATOR	FORTSETZEN · MARKIERTE ODER ZWEITE STUFE · MARKIERTER ZUSTAND	doppelknolle d	P-L006	1	f88r	lies die gelernte lokale Kennung: doppelknolle d
P910-D0780	orald	PHARMA	LABEL	OR+AL+D_ADDR	LOCAL_NOMENCLATOR	ANSATZ ODER ZUBEREITUNG · AUFNAHME- ODER ANSCHLUSSSTELLE · TEIL- ODER UNTERADRESSE	gebuendelte wurzel c	P-L007	1	f88r	lies die gelernte lokale Kennung: gebuendelte wurzel c
P910-D0781	oram	PHARMA	LABEL	OR+A_ADDR+AM_ADDR	LOCAL_NOMENCLATOR	ANSATZ ODER ZUBEREITUNG · LOKALE ADRESSE · LOKALE M-ADRESSE	gelappter pflanzenteil h	P-L008	1	f88r	lies die gelernte lokale Kennung: gelappter pflanzenteil h
P910-D0782	osal	PHARMA	LABEL	O+S+AL	LOCAL_NOMENCLATOR	AKTIVER REGISTERGANG · KONTEXTMARKER · AUFNAHME- ODER ANSCHLUSSSTELLE	dunkle pfahlwurzel b	P-L009	1	f88r	lies die gelernte lokale Kennung: dunkle pfahlwurzel b
P910-D0783	otaldy	PHARMA	LABEL	OT+AL+DY	LOCAL_NOMENCLATOR	DANACH ODER NAECHSTE STELLE · AUFNAHME- ODER ANSCHLUSSSTELLE · LIZENZIERTER ABSCHLUSS	wurzelbuendel g	P-L010	1	f88r	lies die gelernte lokale Kennung: wurzelbuendel g
P910-D0784	otaly	PHARMA	LABEL	OT+AL+Y	LOCAL_NOMENCLATOR	DANACH ODER NAECHSTE STELLE · AUFNAHME- ODER ANSCHLUSSSTELLE · AKTUELLER POSTEN ODER BEZUG	blattwurzel f	P-L011	1	f88r	lies die gelernte lokale Kennung: blattwurzel f
P910-D0785	otoky	PHARMA	LABEL	OT+OK+Y	LOCAL_NOMENCLATOR	DANACH ODER NAECHSTE STELLE · GANG ANSETZEN ODER AKTIVIEREN · AKTUELLER POSTEN ODER BEZUG	knotenwurzel e	P-L012	1	f88r	lies die gelernte lokale Kennung: knotenwurzel e
P910-D0786	otor	PHARMA	LABEL	OT+OR	LOCAL_NOMENCLATOR	DANACH ODER NAECHSTE STELLE · ANSATZ ODER ZUBEREITUNG	kleinteil n · kleinteil o	P-L013	1	f88r	lies die gelernte lokale Kennung: kleinteil n · kleinteil o
P910-D0787	otorchety	PHARMA	LABEL	OT+OR+CH+E+T+Y	LOCAL_NOMENCLATOR	DANACH ODER NAECHSTE STELLE · ANSATZ ODER ZUBEREITUNG · AUSWAEHLEN ODER ABNEHMEN · KURZER GRAD · BEARBEITEN ODER MARKIEREN · AKTUELLER POSTEN ODER BEZUG	feine faserwurzel a	P-L014	1	f88r	lies die gelernte lokale Kennung: feine faserwurzel a
P910-D0788	otyda	PHARMA	LABEL	OT+Y+DA	LOCAL_NOMENCLATOR	DANACH ODER NAECHSTE STELLE · AKTUELLER POSTEN ODER BEZUG · MARKIERTE ODER ZWEITE STUFE	blattzweig l	P-L015	1	f88r	lies die gelernte lokale Kennung: blattzweig l
P910-D0789	sorory	PHARMA	LABEL	S+OR+OR+Y	LOCAL_NOMENCLATOR	KONTEXTMARKER · ANSATZ ODER ZUBEREITUNG · ANSATZ ODER ZUBEREITUNG · AKTUELLER POSTEN ODER BEZUG	gefleckter koerper k	P-L016	1	f88r	lies die gelernte lokale Kennung: gefleckter koerper k
P910-D0790	aiin	PHARMA	PROSE	AIIN	LEARNED_COMPONENT_RECIPE	VORGESCHRIEBENES MASS	Mass der Zutat		4	f88r	nach vorgeschriebenem Mass
P910-D0791	alsy	PHARMA	PROSE	AL+S+Y	NEW_COMPONENT_COMPOSITION	AUFNAHME- ODER ANSCHLUSSSTELLE · KONTEXTMARKER · AKTUELLER POSTEN ODER BEZUG	Empfangs- oder Gefaessstelle · und/dann · aktueller Ansatzteil		1	f88r	an der Empfangs- oder Gefaessstelle; und dann; mit dem aktuellen Posten oder Bezug
P910-D0792	ar	PHARMA	PROSE	AR	LEARNED_COMPONENT_RECIPE	AUSGANGS- ODER ENTNAHMESTELLE	Vorrats- oder Entnahmestelle		1	f88r	von der Vorrats- oder Entnahmestelle
P910-D0793	chcthol	PHARMA	PROSE	CH+CTH+OL	NEW_COMPONENT_COMPOSITION	AUSWAEHLEN ODER ABNEHMEN · BEREIT- ODER STATUSMARKER · FORTSETZEN	Zutat entnehmen · Ansatzstatus · Ansatz fortsetzen		1	f88r	nimm die bezeichnete Zutat; pruefe den Ansatzstatus; fahre fort
P910-D0794	chear	PHARMA	PROSE	CH+E+AR	LEARNED_COMPONENT_RECIPE	AUSWAEHLEN ODER ABNEHMEN · KURZER GRAD · AUSGANGS- ODER ENTNAHMESTELLE	Zutat entnehmen · kurz ansetzen · Vorrats- oder Entnahmestelle		2	f88r	nimm die bezeichnete Zutat; im kurzen Grad; von der Vorrats- oder Entnahmestelle
P910-D0795	cheeb	PHARMA	PROSE	CH+EE+LOCAL_CHAR_B	REGISTER_COMPOSITION_WITH_LOCAL_SIGN	AUSWAEHLEN ODER ABNEHMEN · LAENGERER GRAD · LOKALES ZEICHEN B	Zutat entnehmen · laenger ansetzen · lokales B-Kennzeichen		1	f88r	nimm die bezeichnete Zutat; im laengeren Grad; verwende das lokale B-Kennzeichen
P910-D0796	cheeor	PHARMA	PROSE	CH+EE+OR	NEW_COMPONENT_COMPOSITION	AUSWAEHLEN ODER ABNEHMEN · LAENGERER GRAD · ANSATZ ODER ZUBEREITUNG	Zutat entnehmen · laenger ansetzen · Gefaessansatz		1	f88r	nimm die bezeichnete Zutat; im laengeren Grad; mit dem Gefaessansatz
P910-D0797	cheey	PHARMA	PROSE	SH+EE+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Ansatz halten · laenger ansetzen · aktueller Ansatzteil		1	f88r	halte den Ansatz; im laengeren Grad; mit dem aktuellen Posten oder Bezug
P910-D0798	cheody	PHARMA	PROSE	CHEO+Y	LEARNED_COMPONENT_RECIPE	REGISTERABHAENGIGER EINTRAG · AKTUELLER POSTEN ODER BEZUG	Auszug · aktueller Ansatzteil		1	f88r	verwende den Auszug; mit dem aktuellen Posten oder Bezug
