dictionary_entry_id	surface	register	usage_class	component_recipe	meaning_mode	owner_binding_required	events	physical_pages	loci	atomic_default_de	fluent_default_de
P912-D0802	otchy	HERBAL	PROSE	OT+CH+Y	NEW_COMPONENT_COMPOSITION	NO	1	f56r	f56r.10	DANACH · ENTNEHMEN/ABLESEN · DIESER POSTEN	danach; den Pflanzenteil entnehmen; diesen Posten
P912-D0803	otchy	ZODIAC	DIAGRAM_TEXT	OT+CH+Y	NEW_COMPONENT_COMPOSITION	NO	1	f69v	f69v.24	DANACH · ENTNEHMEN/ABLESEN · DIESER POSTEN	danach; die Kennung ablesen; diesen Posten
P912-D0804	otchykey	ZODIAC	RING_TEXT	OT+Y+K+E+Y	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v1.12	DANACH · DIESER POSTEN · ZUORDNEN/ZUGEBEN · KURZ · DIESER POSTEN	danach; diesen Posten; den Wert zuordnen; kurz; diesen Posten
P912-D0805	otear	ZODIAC	LABEL	OT+E+AR	OWNER_BOUND_COMPOUND_LABEL	YES	1	f70v	f70v1.17	DANACH · KURZ · QUELLSTELLE	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0806	otecheo	ZODIAC	RING_TEXT	OT+E+CHEO	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v1.12	DANACH · KURZ · REGISTER-EINTRAG	danach; kurz; den lokalen Eintrag lesen
P912-D0807	otedy	BIOLOGICAL	PROSE	OT+E+DY	LEARNED_COMPONENT_RECIPE	NO	8	f75r|f81v|f82r|f83r	f75r.44|f75r.45|f81v.10|f82r.12|f83r.21|f83r.22|f83r.8	DANACH · KURZ · SCHLUSS	danach; kurz; den Schritt schließen
P912-D0808	oteeal	ZODIAC	RING_TEXT	OT+EE+AL	LEARNED_COMPONENT_RECIPE	NO	1	f69v	f69v.3	DANACH · LANG · ZIELSTELLE	danach; länger; zur Zielstelle
P912-D0809	oteeam	ZODIAC	RING_TEXT	OT+EE+AM_ADDR	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.1	DANACH · LANG · GEGEN-/INNENFELD	danach; länger; am Gegen-/Innenfeld
P912-D0810	oteedar	ZODIAC	RING_TEXT	OT+EE+AR	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.21	DANACH · LANG · QUELLSTELLE	danach; länger; von der Quellstelle
P912-D0811	oteedy	BIOLOGICAL	PROSE	OT+EE+DY	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.41	DANACH · LANG · SCHLUSS	danach; länger; den Schritt schließen
P912-D0812	oteedy	ZODIAC	RING_TEXT	OT+EE+DY	LEARNED_COMPONENT_RECIPE	NO	2	f70v	f70v1.1|f70v2.21	DANACH · LANG · SCHLUSS	danach; länger; den Schritt schließen
P912-D0813	oteeeor	ZODIAC	RING_TEXT	OT+EEE+OR	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.21	DANACH · VOLL · ANSATZ/EINTRAG	danach; vollständig; mit dem lokalen Eintrag
P912-D0814	oteeo	ZODIAC	RING_TEXT	OT+EE+O	LEARNED_COMPONENT_RECIPE	NO	2	f69v|f70v	f69v.1|f70v2.32	DANACH · LANG · GANG	danach; länger; den Ringgang lesen
P912-D0815	oteeoal	ZODIAC	RING_TEXT	OT+EE+O+AL	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.1	DANACH · LANG · GANG · ZIELSTELLE	danach; länger; den Ringgang lesen; zur Zielstelle
P912-D0816	oteeody	ZODIAC	RING_TEXT	OT+EE+O+DY	LEARNED_COMPONENT_RECIPE	NO	2	f70v	f70v1.1|f70v2.1	DANACH · LANG · GANG · SCHLUSS	danach; länger; den Ringgang lesen; den Schritt schließen
P912-D0817	oteeos	ZODIAC	RING_TEXT	OT+EE+O+S_ADDR	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.32	DANACH · LANG · GANG · S-ADRESSE	danach; länger; den Ringgang lesen; an der S-Adresse
P912-D0818	otees	ZODIAC	RING_TEXT	OT+EE+S_ADDR	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.1	DANACH · LANG · S-ADRESSE	danach; länger; an der S-Adresse
P912-D0819	oteey	BIOLOGICAL	PROSE	OT+EE+Y	LEARNED_COMPONENT_RECIPE	NO	2	f82r	f82r.26|f82r.4	DANACH · LANG · DIESER POSTEN	danach; länger; diesen Posten
P912-D0820	oteey	ZODIAC	RING_TEXT	OT+EE+Y	LEARNED_COMPONENT_RECIPE	NO	5	f69v|f70v	f69v.3|f70v2.21|f70v2.32	DANACH · LANG · DIESER POSTEN	danach; länger; diesen Posten
P912-D0821	oteeys	ZODIAC	DIAGRAM_TEXT	OT+EE+Y+S	NEW_COMPONENT_COMPOSITION	NO	1	f69v	f69v.15	DANACH · LANG · DIESER POSTEN · KONTEXT/PROBE	danach; länger; diesen Posten; die Sternkennung lesen
P912-D0822	oteo	ZODIAC	LABEL	OT+E+O	OWNER_BOUND_COMPOUND_LABEL	YES	1	f70v	f70v1.15	DANACH · KURZ · GANG	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0823	oteo	ZODIAC	RING_TEXT	OT+E+O	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v1.1	DANACH · KURZ · GANG	danach; kurz; den Ringgang lesen
P912-D0824	oteoal	ZODIAC	RING_TEXT	OT+E+O+AL	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.32	DANACH · KURZ · GANG · ZIELSTELLE	danach; kurz; den Ringgang lesen; zur Zielstelle
P912-D0825	oteoarar	ZODIAC	RING_TEXT	OT+E+O+AR+AR	LEARNED_COMPONENT_RECIPE	NO	1	f69v	f69v.3	DANACH · KURZ · GANG · QUELLSTELLE · QUELLSTELLE	danach; kurz; den Ringgang lesen; von der Quellstelle; von der Quellstelle
P912-D0826	oteodaiin	ZODIAC	RING_TEXT	OT+E+O+AIIN	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v1.1	DANACH · KURZ · GANG · SOLL-MASS	danach; kurz; den Ringgang lesen; nach Sollmaß
P912-D0827	oteody	ZODIAC	RING_TEXT	OT+E+O+Y	LEARNED_COMPONENT_RECIPE	NO	4	f69v|f70v	f69v.3|f70v1.1|f70v2.1|f70v2.21	DANACH · KURZ · GANG · DIESER POSTEN	danach; kurz; den Ringgang lesen; diesen Posten
P912-D0828	oteoeey	ZODIAC	LABEL	OT+E+O+EE+Y	OWNER_BOUND_COMPOUND_LABEL	YES	1	f70v	f70v1.16	DANACH · KURZ · GANG · LANG · DIESER POSTEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0829	oteol	ZODIAC	DIAGRAM_TEXT	OT+E+OL	NEW_COMPONENT_COMPOSITION	NO	1	f69v	f69v.16	DANACH · KURZ · FORTSETZEN	danach; kurz; fortsetzen
P912-D0830	oteor	PHARMA	PROSE	OT+E+OR	NEW_COMPONENT_COMPOSITION	NO	1	f88r	f88r.20	DANACH · KURZ · ANSATZ/EINTRAG	danach; kurz; mit dem Gefäßansatz
P912-D0831	oteos	ZODIAC	RING_TEXT	OT+E+O+S_ADDR	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.32	DANACH · KURZ · GANG · S-ADRESSE	danach; kurz; den Ringgang lesen; an der S-Adresse
P912-D0832	oteosaiin	ZODIAC	RING_TEXT	OT+E+O+S_ADDR+AIIN	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v1.12	DANACH · KURZ · GANG · S-ADRESSE · SOLL-MASS	danach; kurz; den Ringgang lesen; an der S-Adresse; nach Sollmaß
P912-D0833	oteosal	ZODIAC	LABEL	OT+E+O+S_ADDR+AL	OWNER_BOUND_COMPOUND_LABEL	YES	1	f70v	f70v2.28	DANACH · KURZ · GANG · S-ADRESSE · ZIELSTELLE	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0834	oteoshey	ZODIAC	RING_TEXT	OT+E+O+SH+E+Y	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v1.1	DANACH · KURZ · GANG · HALTEN · KURZ · DIESER POSTEN	danach; kurz; den Ringgang lesen; den Bezug halten; kurz; diesen Posten
P912-D0835	oteoteotsho	ZODIAC	RING_TEXT	OT+E+O+T+E+O+T+SH+O	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.1	DANACH · KURZ · GANG · BEARBEITEN/MARKIEREN · KURZ · GANG · BEARBEITEN/MARKIEREN · HALTEN · GANG	danach; kurz; den Ringgang lesen; die Stelle markieren; kurz; den Ringgang lesen; die Stelle markieren; den Bezug halten; den Ringgang lesen
P912-D0836	oteotey	ZODIAC	RING_TEXT	OT+E+O+T+E+Y	LEARNED_COMPONENT_RECIPE	NO	2	f70v	f70v2.1|f70v2.21	DANACH · KURZ · GANG · BEARBEITEN/MARKIEREN · KURZ · DIESER POSTEN	danach; kurz; den Ringgang lesen; die Stelle markieren; kurz; diesen Posten
P912-D0837	otey	BIOLOGICAL	PROSE	OT+E+Y	LEARNED_COMPONENT_RECIPE	NO	2	f75r	f75r.10|f75r.39	DANACH · KURZ · DIESER POSTEN	danach; kurz; diesen Posten
P912-D0838	otey	ZODIAC	RING_TEXT	OT+E+Y	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.1	DANACH · KURZ · DIESER POSTEN	danach; kurz; diesen Posten
P912-D0839	otoaiin	ZODIAC	RING_TEXT	OT+O+AIIN	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.1	DANACH · GANG · SOLL-MASS	danach; den Ringgang lesen; nach Sollmaß
P912-D0840	otoar	ZODIAC	RING_TEXT	OT+O+AR	LEARNED_COMPONENT_RECIPE	NO	1	f69v	f69v.3	DANACH · GANG · QUELLSTELLE	danach; den Ringgang lesen; von der Quellstelle
P912-D0841	otochedy	ZODIAC	LABEL	OT+O+CHD+Y	OWNER_BOUND_COMPOUND_LABEL	YES	1	f68r1	f68r1.35	DANACH · GANG · UMSETZEN · DIESER POSTEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0842	otodal	ZODIAC	RING_TEXT	OT+O+AL	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v1.12	DANACH · GANG · ZIELSTELLE	danach; den Ringgang lesen; zur Zielstelle
P912-D0843	otody	BIOLOGICAL	PROSE	OT+O+DY	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.27	DANACH · GANG · SCHLUSS	danach; den Stationsgang ausführen; den Schritt schließen
P912-D0844	otody	ZODIAC	DIAGRAM_TEXT	OT+O+DY	LEARNED_COMPONENT_RECIPE	NO	1	f69v	f69v.12	DANACH · GANG · SCHLUSS	danach; den Ringgang lesen; den Schritt schließen
P912-D0845	otody	ZODIAC	LABEL	OT+O+DY	OWNER_BOUND_COMPOUND_LABEL	YES	1	f70v	f70v2.9	DANACH · GANG · SCHLUSS	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0846	otokeeey	ZODIAC	RING_TEXT	OT+OK+EEE+Y	NEW_COMPONENT_COMPOSITION	NO	1	f69v	f69v.1	DANACH · ANSETZEN · VOLL · DIESER POSTEN	danach; die Ringstelle setzen; vollständig; diesen Posten
P912-D0847	otoky	PHARMA	LABEL	OT+OK+Y	OWNER_BOUND_COMPOUND_LABEL	YES	1	f88r	f88r.5	DANACH · ANSETZEN · DIESER POSTEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0848	otol	BIOLOGICAL	PROSE	OT+OL	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.46	DANACH · FORTSETZEN	danach; fortsetzen
P912-D0849	otol	HERBAL	PROSE	OT+OL	LEARNED_COMPONENT_RECIPE	NO	2	f10r|f11r	f10r.8|f11r.6	DANACH · FORTSETZEN	danach; fortsetzen
P912-D0850	otol	ZODIAC	LABEL	OT+OL	OWNER_BOUND_COMPOUND_LABEL	YES	1	f68r1	f68r1.25	DANACH · FORTSETZEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0851	otolal	ZODIAC	LABEL	OT+OL+AL	OWNER_BOUND_COMPOUND_LABEL	YES	1	f70v	f70v2.33	DANACH · FORTSETZEN · ZIELSTELLE	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0852	otoldaiin	HERBAL	PROSE	OT+OL+D_ADDR+AIIN	NEW_COMPONENT_COMPOSITION	NO	1	f55v	f55v.1	DANACH · FORTSETZEN · TEILADRESSE · SOLL-MASS	danach; fortsetzen; an der Teiladresse; nach Sollmaß
P912-D0853	otoldos	ZODIAC	PROSE	OT+OL+D_ADDR+O+S	NEW_COMPONENT_COMPOSITION	NO	1	f67r2	f67r2.38	DANACH · FORTSETZEN · TEILADRESSE · GANG · KONTEXT/PROBE	danach; fortsetzen; an der Teiladresse; den Ringgang lesen; die Sternkennung lesen
P912-D0854	otolor	ZODIAC	LABEL	OT+OL+OR	OWNER_BOUND_COMPOUND_LABEL	YES	1	f67r2	f67r2.62	DANACH · FORTSETZEN · ANSATZ/EINTRAG	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0855	otoly	ZODIAC	RING_TEXT	OT+OL+Y	LEARNED_COMPONENT_RECIPE	NO	1	f69v	f69v.3	DANACH · FORTSETZEN · DIESER POSTEN	danach; fortsetzen; diesen Posten
P912-D0856	otor	BIOLOGICAL	PROSE	OT+OR	LEARNED_COMPONENT_RECIPE	NO	2	f83r	f83r.18|f83r.23	DANACH · ANSATZ/EINTRAG	danach; mit dem Arbeitsansatz
P912-D0857	otor	HERBAL	PROSE	OT+OR	LEARNED_COMPONENT_RECIPE	NO	1	f10r	f10r.10	DANACH · ANSATZ/EINTRAG	danach; mit dem Pflanzenansatz
P912-D0858	otor	PHARMA	LABEL	OT+OR	OWNER_BOUND_COMPOUND_LABEL	YES	1	f88r	f88r.24	DANACH · ANSATZ/EINTRAG	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0859	otor	ZODIAC	LABEL	OT+OR	OWNER_BOUND_COMPOUND_LABEL	YES	1	f68r1	f68r1.26	DANACH · ANSATZ/EINTRAG	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0860	otor	ZODIAC	PROSE	OT+OR	LEARNED_COMPONENT_RECIPE	NO	1	f68r1	f68r1.1	DANACH · ANSATZ/EINTRAG	danach; mit dem lokalen Eintrag
P912-D0861	otor	ZODIAC	RING_TEXT	OT+OR	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v1.1	DANACH · ANSATZ/EINTRAG	danach; mit dem lokalen Eintrag
P912-D0862	otorchety	PHARMA	LABEL	OT+OR+CH+E+T+Y	OWNER_BOUND_COMPOUND_LABEL	YES	1	f88r	f88r.1	DANACH · ANSATZ/EINTRAG · ENTNEHMEN/ABLESEN · KURZ · BEARBEITEN/MARKIEREN · DIESER POSTEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0863	otshdy	BIOLOGICAL	PROSE	OT+SH+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	NO	1	f83r	f83r.18	DANACH · HALTEN · TEILADRESSE · DIESER POSTEN	danach; den Posten halten; an der Teiladresse; diesen Posten
P912-D0864	otsheo	ZODIAC	RING_TEXT	OT+SH+E+O	LEARNED_COMPONENT_RECIPE	NO	1	f70v	f70v2.1	DANACH · HALTEN · KURZ · GANG	danach; den Bezug halten; kurz; den Ringgang lesen
P912-D0865	otshey	ZODIAC	LABEL	OT+SH+E+Y	OWNER_BOUND_COMPOUND_LABEL	YES	1	f68r1	f68r1.14	DANACH · HALTEN · KURZ · DIESER POSTEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0866	otshshdy	ZODIAC	LABEL	OT+SH+SH+DY	OWNER_BOUND_COMPOUND_LABEL	YES	1	f70v	f70v1.10	DANACH · HALTEN · HALTEN · SCHLUSS	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0867	oty	BIOLOGICAL	PROSE	OT+Y	LEARNED_COMPONENT_RECIPE	NO	2	f75r	f75r.34|f75r.45	DANACH · DIESER POSTEN	danach; diesen Posten
P912-D0868	oty	HERBAL	PROSE	OT+Y	LEARNED_COMPONENT_RECIPE	NO	1	f56r	f56r.1	DANACH · DIESER POSTEN	danach; diesen Posten
P912-D0869	oty	ZODIAC	LABEL	OT+Y	OWNER_BOUND_COMPOUND_LABEL	YES	2	f70v	f70v2.5|f70v2.7	DANACH · DIESER POSTEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0870	oty	ZODIAC	RING_TEXT	OT+Y	LEARNED_COMPONENT_RECIPE	NO	1	f69v	f69v.1	DANACH · DIESER POSTEN	danach; diesen Posten
P912-D0871	otyda	PHARMA	LABEL	OT+Y+DA	OWNER_BOUND_COMPOUND_LABEL	YES	1	f88r	f88r.17	DANACH · DIESER POSTEN · ZWEITE STUFE	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0872	otydy	ZODIAC	LABEL	OT+Y+D_ADDR+Y	OWNER_BOUND_COMPOUND_LABEL	YES	1	f68r1	f68r1.15	DANACH · DIESER POSTEN · TEILADRESSE · DIESER POSTEN	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0873	otykchs	ZODIAC	LABEL	OT+Y+K+CH+S	OWNER_BOUND_COMPOUND_LABEL	YES	1	f68r1	f68r1.24	DANACH · DIESER POSTEN · ZUORDNEN/ZUGEBEN · ENTNEHMEN/ABLESEN · KONTEXT/PROBE	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0874	otys	ZODIAC	LABEL	OT+Y+S	OWNER_BOUND_COMPOUND_LABEL	YES	1	f68r1	f68r1.19	DANACH · DIESER POSTEN · KONTEXT/PROBE	sichtbaren Besitzer als Namen/Klasse lesen; Komponenten nur als Klassifikator-Hypothese
P912-D0875	otytchol	HERBAL	PROSE	OT+Y+T+CH+OL	LEARNED_COMPONENT_RECIPE	NO	1	f10r	f10r.2	DANACH · DIESER POSTEN · BEARBEITEN/MARKIEREN · ENTNEHMEN/ABLESEN · FORTSETZEN	danach; diesen Posten; den Teil bearbeiten; den Pflanzenteil entnehmen; fortsetzen
P912-D0876	oygy	ZODIAC	RING_TEXT	O+Y+G_LABEL+Y	REPAIRED_COMPONENT_COMPOSITION	NO	1	f68r1	f68r1.37	GANG · DIESER POSTEN · G-KENNZEICHEN · DIESER POSTEN	den Ringgang lesen; diesen Posten; mit G-Kennzeichen; diesen Posten
P912-D0877	oykchor	HERBAL	PROSE	O+Y+K+CH+OR	NEW_COMPONENT_COMPOSITION	NO	1	f10r	f10r.9	GANG · DIESER POSTEN · ZUORDNEN/ZUGEBEN · ENTNEHMEN/ABLESEN · ANSATZ/EINTRAG	den Verarbeitungsgang ausführen; diesen Posten; Material zugeben; den Pflanzenteil entnehmen; mit dem Pflanzenansatz
P912-D0878	par	BIOLOGICAL	PROSE	P+AR	NEW_COMPONENT_COMPOSITION	NO	1	f81v	f81v.1	BEGINNEN/EINSETZEN · QUELLSTELLE	die Station beginnen; von der Quellstelle
P912-D0879	pchal	HERBAL	PROSE	P+CH+AL	NEW_COMPONENT_COMPOSITION	NO	1	f55v	f55v.7	BEGINNEN/EINSETZEN · ENTNEHMEN/ABLESEN · ZIELSTELLE	den Teil einsetzen; den Pflanzenteil entnehmen; zur Zielstelle
P912-D0880	pchdy	BIOLOGICAL	PROSE	P+CHD+Y	NEW_COMPONENT_COMPOSITION	NO	1	f81v	f81v.16	BEGINNEN/EINSETZEN · UMSETZEN · DIESER POSTEN	die Station beginnen; den Posten umsetzen; diesen Posten
P912-D0881	pchedal	BIOLOGICAL	PROSE	P+CHD+AL	LEARNED_COMPONENT_RECIPE	NO	1	f83r	f83r.8	BEGINNEN/EINSETZEN · UMSETZEN · ZIELSTELLE	die Station beginnen; den Posten umsetzen; zur Zielstelle
P912-D0882	pchedar	BIOLOGICAL	PROSE	P+CHD+AR	LEARNED_COMPONENT_RECIPE	NO	2	f75r|f83r	f75r.17|f83r.1	BEGINNEN/EINSETZEN · UMSETZEN · QUELLSTELLE	die Station beginnen; den Posten umsetzen; von der Quellstelle
P912-D0883	pchedy	BIOLOGICAL	PROSE	P+CHD+DY	LEARNED_COMPONENT_RECIPE	NO	5	f75r|f81v|f82r	f75r.13|f75r.28|f75r.7|f81v.1|f82r.27	BEGINNEN/EINSETZEN · UMSETZEN · SCHLUSS	die Station beginnen; den Posten umsetzen; den Schritt schließen
P912-D0884	pcheoly	PHARMA	PROSE	P+CHEO+L+Y	NEW_COMPONENT_COMPOSITION	NO	1	f88r	f88r.18	BEGINNEN/EINSETZEN · REGISTER-EINTRAG · LEITEN · DIESER POSTEN	die Zutat einsetzen; den Auszug verwenden; weiterleiten; diesen Posten
P912-D0885	pchey	BIOLOGICAL	PROSE	P+Y	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.23	BEGINNEN/EINSETZEN · DIESER POSTEN	die Station beginnen; diesen Posten
P912-D0886	pcheykeeor	BIOLOGICAL	PROSE	P+Y+K+EE+OR	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.6	BEGINNEN/EINSETZEN · DIESER POSTEN · ZUORDNEN/ZUGEBEN · LANG · ANSATZ/EINTRAG	die Station beginnen; diesen Posten; den Posten einsetzen; länger; mit dem Arbeitsansatz
P912-D0887	pchocthy	HERBAL	PROSE	P+CH+O+CTH+Y	NEW_COMPONENT_COMPOSITION	NO	1	f10r	f10r.1	BEGINNEN/EINSETZEN · ENTNEHMEN/ABLESEN · GANG · STATUS · DIESER POSTEN	den Teil einsetzen; den Pflanzenteil entnehmen; den Verarbeitungsgang ausführen; den Zubereitungsstatus prüfen; diesen Posten
P912-D0888	pchodol	HERBAL	PROSE	P+CH+O+D_ADDR+OL	NEW_COMPONENT_COMPOSITION	NO	1	f10r	f10r.1	BEGINNEN/EINSETZEN · ENTNEHMEN/ABLESEN · GANG · TEILADRESSE · FORTSETZEN	den Teil einsetzen; den Pflanzenteil entnehmen; den Verarbeitungsgang ausführen; an der Teiladresse; fortsetzen
P912-D0889	pchor	BIOLOGICAL	PROSE	P+CH+OR	NEW_COMPONENT_COMPOSITION	NO	1	f83r	f83r.9	BEGINNEN/EINSETZEN · ENTNEHMEN/ABLESEN · ANSATZ/EINTRAG	die Station beginnen; den Posten abnehmen; mit dem Arbeitsansatz
P912-D0890	pdalshdy	BIOLOGICAL	PROSE	P+DA+LSH+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	NO	1	f83r	f83r.18	BEGINNEN/EINSETZEN · ZWEITE STUFE · WASCHEN/SPUELEN · TEILADRESSE · DIESER POSTEN	die Station beginnen; auf der zweiten Stufe; die Station spülen; an der Teiladresse; diesen Posten
P912-D0891	pdalshor	BIOLOGICAL	PROSE	P+D_ADDR+AL+SH+OR	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.27	BEGINNEN/EINSETZEN · TEILADRESSE · ZIELSTELLE · HALTEN · ANSATZ/EINTRAG	die Station beginnen; an der Teiladresse; zur Zielstelle; den Posten halten; mit dem Arbeitsansatz
P912-D0892	poeear	PHARMA	PROSE	P+O+EE+AR	NEW_COMPONENT_COMPOSITION	NO	1	f88r	f88r.26	BEGINNEN/EINSETZEN · GANG · LANG · QUELLSTELLE	die Zutat einsetzen; den Zubereitungsgang ausführen; länger; von der Quellstelle
P912-D0893	polched	BIOLOGICAL	PROSE	P+OL+CHD	NEW_COMPONENT_COMPOSITION	NO	1	f82r	f82r.18	BEGINNEN/EINSETZEN · FORTSETZEN · UMSETZEN	die Station beginnen; fortsetzen; den Posten umsetzen
P912-D0894	poldy	PHARMA	PROSE	P+OL+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	NO	1	f88r	f88r.26	BEGINNEN/EINSETZEN · FORTSETZEN · TEILADRESSE · DIESER POSTEN	die Zutat einsetzen; fortsetzen; an der Teiladresse; diesen Posten
P912-D0895	polshy	BIOLOGICAL	PROSE	P+OL+SH+Y	LEARNED_COMPONENT_RECIPE	NO	2	f75r|f81v	f75r.32|f81v.10	BEGINNEN/EINSETZEN · FORTSETZEN · HALTEN · DIESER POSTEN	die Station beginnen; fortsetzen; den Posten halten; diesen Posten
P912-D0896	posalshy	BIOLOGICAL	PROSE	P+O+S+A_ADDR+LSH+Y	NEW_COMPONENT_COMPOSITION	NO	1	f82r	f82r.20	BEGINNEN/EINSETZEN · GANG · KONTEXT/PROBE · LOKALE ADRESSE · WASCHEN/SPUELEN · DIESER POSTEN	die Station beginnen; den Stationsgang ausführen; die Station prüfen; an der lokalen Adresse; die Station spülen; diesen Posten
P912-D0897	pshar	BIOLOGICAL	PROSE	P+SH+AR	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.27	BEGINNEN/EINSETZEN · HALTEN · QUELLSTELLE	die Station beginnen; den Posten halten; von der Quellstelle
P912-D0898	qckhsy	BIOLOGICAL	PROSE	CKH+Y	LEARNED_COMPONENT_RECIPE	NO	1	f75r	f75r.21	DURCHLASS · DIESER POSTEN	durch den Durchlass; diesen Posten
P912-D0899	qcthey	BIOLOGICAL	PROSE	CTH+E+Y	LEARNED_COMPONENT_RECIPE	NO	1	f82r	f82r.23	STATUS · KURZ · DIESER POSTEN	den Stationsstatus prüfen; kurz; diesen Posten
P912-D0900	qear	ZODIAC	RING_TEXT	CARRIER_Q+E+AR	NEW_COMPONENT_COMPOSITION	NO	1	f68r1	f68r1.37	KURZ · QUELLSTELLE	kurz; von der Quellstelle
P912-D0901	qedy	BIOLOGICAL	PROSE	CARRIER_Q+E+DY	REPAIRED_COMPONENT_COMPOSITION	NO	1	f83r	f83r.13	KURZ · SCHLUSS	kurz; den Schritt schließen
P912-D0902	qeeedy	BIOLOGICAL	PROSE	CARRIER_Q+EEE+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	NO	1	f83r	f83r.7	VOLL · TEILADRESSE · DIESER POSTEN	vollständig; an der Teiladresse; diesen Posten
P912-D0903	qekaiin	BIOLOGICAL	PROSE	CARRIER_Q+E+K+AIIN	NEW_COMPONENT_COMPOSITION	NO	1	f83r	f83r.4	KURZ · ZUORDNEN/ZUGEBEN · SOLL-MASS	kurz; den Posten einsetzen; nach Sollmaß
P912-D0904	qekeey	BIOLOGICAL	PROSE	CARRIER_Q+E+K+EE+Y	NEW_COMPONENT_COMPOSITION	NO	1	f82r	f82r.8	KURZ · ZUORDNEN/ZUGEBEN · LANG · DIESER POSTEN	kurz; den Posten einsetzen; länger; diesen Posten
P912-D0905	qekey	BIOLOGICAL	PROSE	E+K+E+Y	LEARNED_COMPONENT_RECIPE	NO	1	f83r	f83r.52	KURZ · ZUORDNEN/ZUGEBEN · KURZ · DIESER POSTEN	kurz; den Posten einsetzen; kurz; diesen Posten
P912-D0906	qetal	BIOLOGICAL	PROSE	CARRIER_Q+E+T+AL	NEW_COMPONENT_COMPOSITION	NO	1	f83r	f83r.19	KURZ · BEARBEITEN/MARKIEREN · ZIELSTELLE	kurz; den Abschnitt bedienen; zur Zielstelle
