language	model_kind	config	seed	unit	category	output	train_occurrences	held_occurrences
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	qokEdy	D	ff	189	105
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	qokal	L	n	187	41
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	qokedy	D	pp	185	62
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	CE	L	r	178	98
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	Sy	S	ene	173	68
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	eol	L	e	173	75
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	q	L	n	173	71
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	CEy	L	z	171	113
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	Ceol	L	t	167	77
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	daI	S	sa	165	148
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	os	S	nen	164	86
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	qol	S	spr	158	45
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	lk	L	z	156	249
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	qokEy	D	mm	149	134
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	okaN	S	ien	144	92
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	okal	L	r	143	52
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	m	L	t	138	80
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	otal	L	r	130	48
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	oky	S	ez	129	44
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	oty	L	n	127	48
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	P	L	l	107	66
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	n	L	t	86	37
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	g	L	n	73	38
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	F	L	i	35	13
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	I	L	z	18	9
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	x	L	z	14	11
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	b	L	s	12	3
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	j	L	l	7	3
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	u	L	n	5	3
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	c	L	z	4	1
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	h	L	a	2	1
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	z	L	h	2	1
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	311	v	L	l	1	0
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	ol	W	uuolde	1825	712
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	y	W	sprach	1554	554
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	C	W	uuider	1445	711
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	ar	W	einen	1423	766
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	or	W	schoene	1322	535
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	s	W	nieman	1322	486
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	aN	S	den	1169	556
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	d	S	her	1144	597
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	o	W	uuaren	1126	609
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	ok	S	ger	1084	625
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	ot	S	ein	1033	689
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	k	W	geuuan	1025	478
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	al	W	grozer	915	476
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	S	W	geschach	910	439
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	t	N		883	359
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Ce	N		866	609
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	qok	S	si	862	444
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	daN	S	und	844	387
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Cedy	S	mit	732	448
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	qot	S	gen	727	353
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	e	N		699	453
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Cy	S	ten	671	212
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	E	W	getan	669	497
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	l	S	er	666	524
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	ody	S	ist	608	272
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	dy	S	ers	603	204
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	aI	S	man	597	414
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	p	N		572	338
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Se	N		570	260
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Col	S	sol	522	188
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Cey	S	in	521	264
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Ey	S	iht	505	370
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	ey	L	e	498	259
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Edy	S	des	469	312
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	edy	S	ete	446	253
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	od	S	ich	445	222
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Sedy	S	min	418	173
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	am	S	ste	408	242
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	olk	N		402	152
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	yk	S	diu	396	149
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Cor	S	zen	376	100
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	yt	N		375	90
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	r	L	e	374	250
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	qo	S	ver	371	233
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Co	S	uui	364	121
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	dal	S	han	362	174
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	T	L	t	344	121
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	dar	S	dem	341	227
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Cdy	S	uua	331	167
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	a	L	s	278	128
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Ky	S	vil	273	120
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	ai	L	z	264	143
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	air	L	e	254	210
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Ty	S	die	251	74
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	K	L	t	250	98
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Sey	S	de	236	148
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	N	L	e	222	88
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	f	L	s	220	104
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	ky	S	eme	204	69
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	So	L	s	201	76
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	qokaI	L	s	201	74
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	i	L	i	199	118
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	op	L	s	198	110
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Sol	S	guo	195	51
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	qokaN	S	mir	190	72
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	qokEdy	S	im	189	105
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	qokal	L	z	187	41
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	qokedy	L	m	185	62
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	CE	L	r	178	98
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Sy	L	e	173	68
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	eol	L	t	173	75
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	q	L	r	173	71
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	CEy	S	och	171	113
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	Ceol	S	ent	167	77
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	daI	D	zz	165	148
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	os	S	ite	164	86
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	qol	L	n	158	45
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	lk	L	n	156	249
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	qokEy	D	pp	149	134
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	okaN	S	sa	144	92
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	okal	L	n	143	52
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	m	L	e	138	80
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	otal	L	z	130	48
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	oky	S	ir	129	44
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	oty	L	z	127	48
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	P	L	l	107	66
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	n	L	t	86	37
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	g	L	n	73	38
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	F	L	o	35	13
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	I	L	m	18	9
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	x	L	p	14	11
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	b	L	o	12	3
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	j	L	o	7	3
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	u	L	n	5	3
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	c	D	mm	4	1
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	h	L	a	2	1
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	z	L	u	2	1
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	329	v	D	ff	1	0
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	ol	W	uuaren	1825	712
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	y	W	geschach	1554	554
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	C	W	vrouuue	1445	711
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	ar	W	eniten	1423	766
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	or	W	einen	1322	535
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	s	W	uuaere	1322	486
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	aN	S	den	1169	556
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	d	W	geschehen	1144	597
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	o	W	geriten	1126	609
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	ok	S	ber	1084	625
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	ot	N		1033	689
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	k	W	herren	1025	478
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	al	S	uue	915	476
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	S	S	sch	910	439
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	t	W	schone	883	359
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Ce	S	sin	866	609
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	qok	S	ver	862	444
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	daN	S	des	844	387
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Cedy	S	vil	732	448
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	qot	S	dar	727	353
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	e	W	schiere	699	453
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Cy	S	ste	671	212
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	E	S	ez	669	497
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	l	S	der	666	524
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	ody	S	ere	608	272
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	dy	S	ich	603	204
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	aI	S	daz	597	414
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	p	N		572	338
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Se	S	gen	570	260
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Col	S	her	522	188
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Cey	S	iht	521	264
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Ey	S	ine	505	370
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	ey	L	n	498	259
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Edy	S	man	469	312
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	edy	S	zen	446	253
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	od	N		445	222
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Sedy	S	von	418	173
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	am	S	die	408	242
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	olk	N		402	152
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	yk	S	uua	396	149
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Cor	S	in	376	100
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	yt	N		375	90
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	r	S	ant	374	250
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	qo	S	uui	371	233
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Co	S	ben	364	121
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	dal	S	si	362	174
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	T	S	gel	344	121
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	dar	L	e	341	227
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Cdy	S	und	331	167
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	a	L	e	278	128
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Ky	L	t	273	120
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	ai	L	i	264	143
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	air	L	e	254	210
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Ty	L	e	251	74
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	K	L	a	250	98
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Sey	S	ern	236	148
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	N	L	r	222	88
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	f	N		220	104
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	ky	L	t	204	69
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	So	S	sol	201	76
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	qokaI	S	so	201	74
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	i	L	u	199	118
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	op	N		198	110
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Sol	S	als	195	51
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	qokaN	D	pp	190	72
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	qokEdy	D	ff	189	105
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	qokal	L	m	187	41
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	qokedy	S	do	185	62
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	CE	L	l	178	98
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Sy	S	dem	173	68
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	eol	L	s	173	75
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	q	L	l	173	71
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	CEy	S	ane	171	113
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	Ceol	L	e	167	77
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	daI	L	z	165	148
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	os	S	hen	164	86
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	qol	L	z	158	45
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	lk	L	a	156	249
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	qokEy	D	tt	149	134
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	okaN	S	ger	144	92
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	okal	L	s	143	52
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	m	L	t	138	80
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	otal	L	t	130	48
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	oky	L	t	129	44
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	oty	L	e	127	48
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	P	L	a	107	66
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	n	L	z	86	37
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	g	L	t	73	38
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	F	L	r	35	13
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	I	L	z	18	9
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	x	D	ll	14	11
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	b	L	s	12	3
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	j	L	r	7	3
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	u	L	o	5	3
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	c	L	z	4	1
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	h	L	z	2	1
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	z	L	f	2	1
middle_high_german	real	sensitivity_36L_4D_40S_7N_11W	347	v	L	f	1	0
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	ol	W	grozer	1825	712
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	y	W	geuualt	1554	554
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	C	W	zesamene	1445	711
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	ar	W	genomen	1423	766
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	or	W	vrouuue	1322	535
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	s	W	uuolde	1322	486
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	aN	S	und	1169	556
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	d	W	geschiht	1144	597
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	o	W	geschach	1126	609
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	ok	S	sin	1084	625
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	ot	S	ger	1033	689
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	k	W	vrouuuen	1025	478
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	al	S	ben	915	476
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	S	S	uue	910	439
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	t	W	muoste	883	359
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Ce	S	der	866	609
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	qok	S	ber	862	444
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	daN	S	dem	844	387
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Cedy	S	ane	732	448
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	qot	S	ien	727	353
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	e	N		699	453
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Cy	S	ere	671	212
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	E	N		669	497
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	l	S	gen	666	524
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	ody	S	ter	608	272
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	dy	W	uuirt	603	204
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	aI	S	ete	597	414
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	p	N		572	338
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Se	S	er	570	260
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Col	S	dar	522	188
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Cey	S	ent	521	264
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Ey	S	ne	505	370
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	ey	S	iht	498	259
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Edy	L	e	469	312
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	edy	S	ach	446	253
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	od	S	ten	445	222
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Sedy	S	abe	418	173
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	am	S	ein	408	242
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	olk	L	i	402	152
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	yk	L	s	396	149
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Cor	S	es	376	100
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	yt	N		375	90
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	r	L	t	374	250
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	qo	L	i	371	233
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Co	L	e	364	121
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	dal	S	het	362	174
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	T	L	n	344	121
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	dar	L	t	341	227
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Cdy	S	des	331	167
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	a	N		278	128
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Ky	S	vil	273	120
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	ai	S	uu	264	143
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	air	L	e	254	210
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Ty	L	n	251	74
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	K	L	l	250	98
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	Sey	S	diu	236	148
middle_high_german	real	sensitivity_46L_4D_30S_7N_11W	311	N	L	r	222	88
