page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f111r	f111	f111r.49	6	S	lk Edy	se	et	iet	omne	se	et
f111r	f111	f111r.49	7	S	lk Ey	se	et	iiis	omni	se	et
f111r	f111	f111r.49	8	S	qokaN	si	l	a	l	l	bat
f111r	f111	f111r.49	9	S	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f111r	f111	f111r.50	0	S	ok Ey	etie	int	iniis	teri	pere	quot
f111r	f111	f111r.50	1	S	l	<EMPTY>	<EMPTY>	ari	qui	caesar	qui
f111r	f111	f111r.50	2	S	Cedy	ani	ius	tem	tem	ius	tem
f111r	f111	f111r.50	3	S	CE k aI	e helvetios cum	t haeduorum um	e gallorum ius	sariius	e proeliis tum	s possent tia
f111r	f111	f111r.50	4	S	qok E ok aI	pereticum	verinum	ereinius	resterius	etipertum	quotia
f111r	f111	f111r.50	5	S	C Ky	habebat tur	civitates a	nostrorum m	legiones t	caesare non	castris a
f111r	f111	f111r.50	6	S	Ce al k E l	ari navibus helvetios	finibus haeduorum	rhenum qui gallorum reari	galliam ariqui	nostris proeliis caesar	ani civitates possent qui
f111r	f111	f111r.50	7	S	qokaI	cc	xx	cc	xx	a	xx
f111r	f111	f111r.50	8	S	C K al	habebat s navibus	civitates e finibus	nostrorum equi	legiones s galliam	caesare s nostris	castris e civitates
f111r	f111	f111r.50	9	S	lk al	s navibus	e finibus	iqui	omn galliam	s nostris	e civitates
f111r	f111	f111r.51	0	S	p olk E o Sey	s civitates a	e legiones si	nerre legiones t	ar omnibus a	s haeduorum a	e helvetii a
f111r	f111	f111r.51	1	S	Ce ok e aI	arieticum	inum	rhenum inius	terius	peritum	aniquotertia
f111r	f111	f111r.51	2	S	C lk ar	habebat s helvetii	civitates etum	nostrorum i caesar	legiones omn castris	caesare s exercitum	castris e caesarem
f111r	f111	f111r.51	3	S	r	nos	tur	pro	bus	de	i
f111r	f111	f111r.51	4	S	aN	tum	qui	cum	cum	cum	tum
f111r	f111	f111r.51	5	S	C ar	habebat helvetii	civitates tum	nostrorum caesar	legiones castris	caesare exercitum	castris caesarem
f111r	f111	f111r.51	6	S	aI	cum	um	ius	ius	tum	tia
f111r	f111	f111r.51	7	S	al	navibus	finibus	qui	galliam	nostris	civitates
f111r	f111	f111r.51	8	S	lk Edy	se	et	iet	omne	se	et
f111r	f111	f111r.51	9	S	qokal	e	p	a	c	a	c
f111r	f111	f111r.51	10	S	ok Cy	etiere	incum	inque	tertus	pertes	quoant
f111r	f111	f111r.52	0	S	d air al	exercitum a navibus	exercitus a finibus	celeriter itaqui	civitates a galliam	quibus e nostris	haeduorum t civitates
f111r	f111	f111r.52	1	S	qokEy	l	l	c	m	cc	cc
f111r	f111	f111r.52	2	S	qokaN	si	l	a	l	l	bat
f111r	f111	f111r.52	3	S	Se al	quo navibus	iti finibus	traqui	ver galliam	nostris	per civitates
f111r	f111	f111r.52	4	S	qok e aI	percum	verum	eius	resius	etiitum	tertia
f111r	f111	f111r.52	5	S	S Ky	contur	essent a	legatos m	navibus t	ternon	auxilium a
f111r	f111	f111r.52	6	S	s aI	legiones cum	proeliis um	possent ius	galliae ius	propter tum	omnibus tia
f111r	f111	f111r.52	7	S	C Ky	habebat tur	civitates a	nostrorum m	legiones t	caesare non	castris a
f111r	f111	f111r.52	8	S	C ar	habebat helvetii	civitates tum	nostrorum caesar	legiones castris	caesare exercitum	castris caesarem
f111r	f111	f111r.52	9	S	aN	tum	qui	cum	cum	cum	tum
f111r	f111	f111r.52	10	S	al o m	navibus civitates t	finibus legiones i	qui legiones e	galliam omnibus t	nostris haeduorum t	civitates helvetii s
f111r	f111	f111r.53	0	S	y Se	caesar quo	exercitum iti	caesaris tra	nostrorum ver	omnibus	exercitum per
f111r	f111	f111r.53	1	S	aN	tum	qui	cum	cum	cum	tum
f111r	f111	f111r.53	2	S	ok S dy	eticonque	in essent rem	in legatos mis	ter navibus quo	perterquo	quo auxilium res
f111r	f111	f111r.53	3	S	S k Ey k aI	con helvetios e helvetios cum	essent haeduorum t haeduorum um	legatos gallorum iis gallorum ius	navibus ariiariius	ter proeliis e proeliis tum	auxilium possent t possent tia
f111r	f111	f111r.53	4	S	C aN	habebat tum	civitates qui	nostrorum cum	legiones cum	caesare cum	castris tum
f111r	f111	f111r.53	5	S	al ol Sey	navibus omnibus a	finibus castris si	qui haeduorum t	galliam caesarem a	nostris exercitus a	civitates exercitus a
f111r	f111	f111r.53	6	S	qokaN	si	l	a	l	l	bat
f111r	f111	f111r.53	7	S	C Ty daI	habebat tt	civitates ahos	nostrorum dm	legiones menbat	caesare apro	castris aa
f111r	f111	f111r.54	0	S	t air	legatos a	proelium a	ita	caesaris a	e	t
f111r	f111	f111r.54	1	S	C K aN	habebat stum	civitates equi	nostrorum ecum	legiones scum	caesare scum	castris etum
f111r	f111	f111r.54	2	S	d air	exercitum a	exercitus a	celeriter ita	civitates a	quibus e	haeduorum t
f111r	f111	f111r.54	3	S	qokal	e	p	a	c	a	c
f111r	f111	f111r.54	4	S	ot aI	vencum	conum	ius	perius	partum	intia
f111r	f111	f111r.54	5	S	okal	c	s	a	a	c	c
f111v	f111	f111v.1	0	S	k o Sey	helvetios civitates a	haeduorum legiones si	gallorum legiones t	ari omnibus a	proeliis haeduorum a	possent helvetii a
f111v	f111	f111v.1	1	S	qokal	e	p	a	c	a	c
f111v	f111	f111v.1	2	S	C K e al	habebat s navibus	civitates e finibus	nostrorum equi	legiones s galliam	caesare si nostris	castris eter civitates
f111v	f111	f111v.1	3	S	op Ce od air	aritera	aria	ini rhenum perita	ea	arie	aniret
f111v	f111	f111v.1	4	S	al k aI	navibus helvetios cum	finibus haeduorum um	qui gallorum ius	galliam ariius	nostris proeliis tum	civitates possent tia
f111v	f111	f111v.1	5	S	Se ok aI	quoeticum	itiinum	trainius	verterius	pertum	perquotia
f111v	f111	f111v.1	6	S	Ce ok	arieti	in	rhenum in	ter	per	aniquo
f111v	f111	f111v.1	7	S	ok e al Sedy	eti navibus et	in finibus qua	inquiest	ter galliam num	peri nostris num	quoter civitates iam
f111v	f111	f111v.1	8	S	r al Cy	nos navibus ere	tur finibus cum	proquique	bus galliam tus	de nostris tes	i civitates ant
f111v	f111	f111v.2	0	S	S E k Ey	con helvetios e	essent haeduorum t	legatos re gallorum iis	navibus arii	ter proeliis e	auxilium possent t
f111v	f111	f111v.2	1	S	Ceol	ii	tem	ii	a	a	iis
f111v	f111	f111v.2	2	S	k Edy	helvetios e	haeduorum t	gallorum et	arie	proeliis e	possent t
f111v	f111	f111v.2	3	S	qok air	pera	vera	eita	resa	etie	t
f111v	f111	f111v.2	4	S	Se Ty	quot	itia	trad	vermen	a	pera
f111v	f111	f111v.2	5	S	qok eol	peri	vert	et	rese	etie	t
f111v	f111	f111v.2	6	S	ok e Cedy	etiani	inius	intem	tertem	periius	quotertem
f111v	f111	f111v.2	7	S	qokedy	xx	c	l	ii	xx	p
f111v	f111	f111v.2	8	S	qo p Cedy	cerani	minius	tertem	partem	inius	partem
f111v	f111	f111v.2	9	S	qok e d am Cy	per exercitum temere	ver exercitus itacum	e celeriter antque	res civitates inttus	etii quibus turtes	ter haeduorum rumant
f111v	f111	f111v.3	0	S	daI	t	hos	m	bat	pro	a
f111v	f111	f111v.3	1	S	Cedy	ani	ius	tem	tem	ius	tem
f111v	f111	f111v.3	2	S	Se dal	quoa	itinis	tratri	veriti	se	perari
f111v	f111	f111v.3	3	S	ot edy	veni	cont	res	peri	parent	int
f111v	f111	f111v.3	4	S	ot Ey	vene	cont	iis	peri	pare	int
f111v	f111	f111v.3	5	S	Cedy	ani	ius	tem	tem	ius	tem
f111v	f111	f111v.3	6	S	qokEy	l	l	c	m	cc	cc
f111v	f111	f111v.3	7	S	daI	t	hos	m	bat	pro	a
f111v	f111	f111v.3	8	S	C T ar	habebat aes helvetii	civitates etum	nostrorum a caesar	legiones s castris	caesare s exercitum	castris e caesarem
f111v	f111	f111v.3	9	S	ot ar	ven helvetii	contum	caesar	per castris	par exercitum	in caesarem
f111v	f111	f111v.3	10	S	qot aI	noncum	resum	ius	sius	stum	eratia
f111v	f111	f111v.3	11	S	ot ai m	venst	conii	se	peret	parit	inis
f111v	f111	f111v.4	0	S	daN	qua	est	non	rem	qui	et
f111v	f111	f111v.4	1	S	Cey	iis	iis	rat	ant	tem	nis
f111v	f111	f111v.4	2	S	C ok e d air	habebat eti exercitum a	civitates in exercitus a	nostrorum in celeriter ita	legiones ter civitates a	caesare peri quibus e	castris quoter haeduorum t
f111v	f111	f111v.4	3	S	air	a	a	ita	a	e	t
f111v	f111	f111v.4	4	S	al ol Sedy	navibus omnibus et	finibus castris qua	qui haeduorum est	galliam caesarem num	nostris exercitus num	civitates exercitus iam
f111v	f111	f111v.4	5	S	qot edy	noni	rest	res	si	sent	erat
f111v	f111	f111v.4	6	S	qok e dar	pera	vermis	ede	resani	etiires	terqua
f111v	f111	f111v.4	7	S	ot Edy	vene	cont	et	pere	pare	int
f111v	f111	f111v.4	8	S	ok edy	etii	int	inres	teri	perent	quot
f111v	f111	f111v.4	9	S	Cedy	ani	ius	tem	tem	ius	tem
f111v	f111	f111v.4	10	S	lk am	stem	eita	iant	omnint	stur	erum
f111v	f111	f111v.5	0	S	qok E d	per exercitum	ver exercitus	ere celeriter	res civitates	eti quibus	haeduorum
f111v	f111	f111v.5	1	S	o	civitates	legiones	legiones	omnibus	haeduorum	helvetii
f111v	f111	f111v.5	2	S	aN	tum	qui	cum	cum	cum	tum
f111v	f111	f111v.5	3	S	ot edy	veni	cont	res	peri	parent	int
f111v	f111	f111v.5	4	S	qokedy	xx	c	l	ii	xx	p
f111v	f111	f111v.5	5	S	Cedy	ani	ius	tem	tem	ius	tem
f111v	f111	f111v.5	6	S	qokEy	l	l	c	m	cc	cc
f111v	f111	f111v.5	7	S	qokEdy	c	cc	c	cc	l	ii
f111v	f111	f111v.5	8	S	qok eol	peri	vert	et	rese	etie	t
f111v	f111	f111v.5	9	S	Sedy	et	qua	est	num	num	iam
f111v	f111	f111v.5	10	S	qot e dal	nona	resnis	tri	siti	sise	eraterari
f111v	f111	f111v.5	11	S	l ol	omnibus	castris	ari haeduorum	qui caesarem	caesar exercitus	qui exercitus
f111v	f111	f111v.6	0	S	ok E o	eti civitates	in legiones	inre legiones	ter omnibus	per haeduorum	quo helvetii
f111v	f111	f111v.6	1	S	ok Cor	etiest	inini	inquo	teriis	perita	quonos
f111v	f111	f111v.6	2	S	ot Edy	vene	cont	et	pere	pare	int
f111v	f111	f111v.6	3	S	Ce al	ari navibus	finibus	rhenum qui	galliam	nostris	ani civitates
f111v	f111	f111v.6	4	S	qokEy	l	l	c	m	cc	cc
f111v	f111	f111v.6	5	S	lk Ey	se	et	iiis	omni	se	et
f111v	f111	f111v.6	6	S	Col	int	non	ani	est	nos	non
f111v	f111	f111v.6	7	S	l	<EMPTY>	<EMPTY>	ari	qui	caesar	qui
f111v	f111	f111v.6	8	S	k aN	helvetios tum	haeduorum qui	gallorum cum	aricum	proeliis cum	possent tum
f111v	f111	f111v.6	9	S	ot E daN	venqua	conest	renon	perrem	parqui	inet
f111v	f111	f111v.6	10	S	a s al k Edy m	e legiones navibus helvetios et	i proeliis finibus haeduorum ti	i possent qui gallorum ete	i galliae galliam ariet	i propter nostris proeliis et	t omnibus civitates possent ts
f111v	f111	f111v.7	0	S	qok E Cey	periis	veriis	ererat	resant	etitem	nis
f111v	f111	f111v.7	1	S	qokaN	si	l	a	l	l	bat
f111v	f111	f111v.7	2	S	ot e aN	ventum	conqui	cum	percum	paricum	intertum
f111v	f111	f111v.7	3	S	f CE olk aI	escum	teum	eenerius	sarius	estum	setia
f111v	f111	f111v.7	4	S	ok Ey	etie	int	iniis	teri	pere	quot
f111v	f111	f111v.7	5	S	l l C Edy	habebat e	civitates t	ariari nostrorum et	quiqui legiones e	caesar caesar caesare e	quiqui castris t
f111v	f111	f111v.7	6	S	otal	ad	c	c	l	mis	c
f111v	f111	f111v.7	7	S	k aI	helvetios cum	haeduorum um	gallorum ius	ariius	proeliis tum	possent tia
f111v	f111	f111v.7	8	S	Ce daI al	arit navibus	hos finibus	rhenum mqui	bat galliam	pro nostris	ania civitates
f111v	f111	f111v.8	0	S	So	tri	ad	a	a	e	men
f111v	f111	f111v.8	1	S	ot Cey	veniis	coniis	rat	perant	partem	innis
f111v	f111	f111v.8	2	S	Ce olk e Cy	arisere	ecum	rhenum nerque	artus	sites	anieterant
f111v	f111	f111v.8	3	S	C T ey	habebat aesi	civitates esse	nostrorum atur	legiones se	caesare sunt	castris erat
f111v	f111	f111v.8	4	S	ok aI	eticum	inum	inius	terius	pertum	quotia
f111v	f111	f111v.8	5	S	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f111v	f111	f111v.8	6	S	lk Ey	se	et	iiis	omni	se	et
f111v	f111	f111v.8	7	S	qokaI	cc	xx	cc	xx	a	xx
f111v	f111	f111v.8	8	S	Ce Ky	aritur	a	rhenum m	t	non	ania
f111v	f111	f111v.8	9	S	Ce dar am	ariatem	misita	rhenum deant	aniint	restur	aniquarum
f111v	f111	f111v.9	0	S	l Sey	a	si	arit	quia	caesar a	quia
f111v	f111	f111v.9	1	S	Se dal	quoa	itinis	tratri	veriti	se	perari
f111v	f111	f111v.9	2	S	ok e ar	eti helvetii	intum	in caesar	ter castris	peri exercitum	quoter caesarem
f111v	f111	f111v.9	3	S	lk edy	si	et	ires	omni	sent	et
f111v	f111	f111v.9	4	S	Ce olk Ey	arise	et	rhenum neriis	ari	se	aniet
f111v	f111	f111v.9	5	S	lk ey	si	esse	itur	omne	sunt	erat
f111v	f111	f111v.9	6	S	ok Ey	etie	int	iniis	teri	pere	quot
f111v	f111	f111v.9	7	S	qokEy	l	l	c	m	cc	cc
f111v	f111	f111v.9	8	S	qok ey	peri	versse	etur	rese	etiunt	rat
f111v	f111	f111v.9	9	S	qokaI	cc	xx	cc	xx	a	xx
f111v	f111	f111v.9	10	S	am	tem	ita	ant	int	tur	rum
f111v	f111	f111v.10	0	S	s o N	legiones civitates e	proeliis legiones t	possent legiones e	galliae omnibus t	propter haeduorum t	omnibus helvetii s
f111v	f111	f111v.10	1	S	Se d	quo exercitum	iti exercitus	tra celeriter	ver civitates	quibus	per haeduorum
f111v	f111	f111v.10	2	S	qok Se o	perquo civitates	veriti legiones	etra legiones	resver omnibus	eti haeduorum	per helvetii
f111v	f111	f111v.10	3	S	l or	longius	hostibus	ari omnibus	qui caesar	caesar legatis	qui caesari
f111v	f111	f111v.10	4	S	Ce o	ari civitates	legiones	rhenum legiones	omnibus	haeduorum	ani helvetii
f111v	f111	f111v.10	5	S	l ol aN	omnibus tum	castris qui	ari haeduorum cum	qui caesarem cum	caesar exercitus cum	qui exercitus tum
f111v	f111	f111v.10	6	S	Sey	a	si	t	a	a	a
f111v	f111	f111v.10	7	S	qokaI	cc	xx	cc	xx	a	xx
f111v	f111	f111v.10	8	S	Ce ar	ari helvetii	tum	rhenum caesar	castris	exercitum	ani caesarem
f111v	f111	f111v.10	9	S	qot eol	noni	rest	t	se	se	erat
f111v	f111	f111v.10	10	S	S Ty	cont	essent a	legatos d	navibus men	tera	auxilium a
f111v	f111	f111v.10	11	S	l dy	que	rem	arimis	quiquo	caesar quo	quires
f111v	f111	f111v.11	0	S	y l CEy	caesar cae	exercitum tus	caesaris aria	nostrorum quisi	omnibus caesar sar	exercitum quimis
f111v	f111	f111v.11	1	S	Se ar	quo helvetii	ititum	tra caesar	ver castris	exercitum	per caesarem
f111v	f111	f111v.11	2	S	aN	tum	qui	cum	cum	cum	tum
f111v	f111	f111v.11	3	S	S E ar	con helvetii	essent tum	legatos re caesar	navibus castris	ter exercitum	auxilium caesarem
f111v	f111	f111v.11	4	S	ot aI	vencum	conum	ius	perius	partum	intia
f111v	f111	f111v.11	5	S	ot edy	veni	cont	res	peri	parent	int
f111v	f111	f111v.11	6	S	qokaI	cc	xx	cc	xx	a	xx
f111v	f111	f111v.11	7	S	Ce d k aI	ari exercitum helvetios cum	exercitus haeduorum um	rhenum celeriter gallorum ius	civitates ariius	quibus proeliis tum	ani haeduorum possent tia
f111v	f111	f111v.11	8	S	Se d ai t aI	quo exercitum s legatos cum	iti exercitus i proelium um	tra celeriter sius	ver civitates e caesaris ius	quibus itum	per haeduorum itia
f111v	f111	f111v.11	9	S	S al g	con navibus i	essent finibus s	legatos quit	navibus galliam t	ter nostris i	auxilium civitates i
f111v	f111	f111v.12	0	S	q e ar aI	in helvetii cum	stumum	i caesar ius	d castris ius	di exercitum tum	etiter caesarem tia
f111v	f111	f111v.12	1	S	Sey	a	si	t	a	a	a
f111v	f111	f111v.12	2	S	ok E ey	etii	insse	inretur	tere	perunt	quorat
f111v	f111	f111v.12	3	S	qokaN	si	l	a	l	l	bat
f111v	f111	f111v.12	4	S	Ce Ky	aritur	a	rhenum m	t	non	ania
f111v	f111	f111v.12	5	S	So	tri	ad	a	a	e	men
f111v	f111	f111v.12	6	S	l C al	habebat navibus	civitates finibus	ari nostrorum qui	qui legiones galliam	caesar caesare nostris	qui castris civitates
f111v	f111	f111v.12	7	S	S Ey	cone	essent t	legatos iis	navibus i	tere	auxilium t
f111v	f111	f111v.12	8	S	S K ey	consi	essent esse	legatos etur	navibus se	tersunt	auxilium erat
f111v	f111	f111v.12	9	S	k S ar t ar	helvetios con helvetii legatos helvetii	haeduorum essent tum proelium tum	gallorum legatos caesar caesar	ari navibus castris caesaris castris	proeliis ter exercitum exercitum	possent auxilium caesarem caesarem
f111v	f111	f111v.13	0	S	Se aN	quotum	itiqui	tracum	vercum	cum	pertum
f111v	f111	f111v.13	1	S	okaN	a	c	c	l	l	a
f111v	f111	f111v.13	2	S	S Ky	contur	essent a	legatos m	navibus t	ternon	auxilium a
f111v	f111	f111v.13	3	S	Ce olk edy	arisi	et	rhenum nerres	ari	sent	aniet
f111v	f111	f111v.13	4	S	Ce t ar	ari legatos helvetii	proelium tum	rhenum caesar	caesaris castris	exercitum	ani caesarem
f111v	f111	f111v.13	5	S	okaN	a	c	c	l	l	a
f111v	f111	f111v.13	6	S	S al	con navibus	essent finibus	legatos qui	navibus galliam	ter nostris	auxilium civitates
f111v	f111	f111v.13	7	S	l C dal t edy	habebat a legatos i	civitates nis proelium t	ari nostrorum trires	qui legiones iti caesaris i	caesar caesare seent	qui castris arit
f111v	f111	f111v.13	8	S	t ar am d	legatos helvetii tem exercitum	proelium tumita exercitus	caesar ant celeriter	caesaris castris int civitates	exercitum tur quibus	caesarem rum haeduorum
f111v	f111	f111v.14	0	S	qo Ceol	cerii	mintem	terii	para	ina	pariis
f111v	f111	f111v.14	1	S	qokaI	cc	xx	cc	xx	a	xx
f111v	f111	f111v.14	2	S	Ce ar	ari helvetii	tum	rhenum caesar	castris	exercitum	ani caesarem
f111v	f111	f111v.14	3	S	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f111v	f111	f111v.14	4	S	o I	civitates d	legiones i	legiones i	omnibus m	haeduorum t	helvetii s
f111v	f111	f111v.14	5	S	Sedy	et	qua	est	num	num	iam
f111v	f111	f111v.14	6	S	qot aN	nontum	resqui	cum	scum	scum	eratum
f111v	f111	f111v.14	7	S	qok E Cy	perere	vercum	ereque	restus	etites	ant
f111v	f111	f111v.14	8	S	olk Ey	se	et	neriis	ari	se	et
f111v	f111	f111v.14	9	S	lk aI	scum	eum	iius	omnius	stum	etia
f111v	f111	f111v.14	10	S	l al g m	navibus it	finibus si	ariquite	qui galliam tt	caesar nostris it	qui civitates is
f111v	f111	f111v.15	0	S	s ar	legiones helvetii	proeliis tum	possent caesar	galliae castris	propter exercitum	omnibus caesarem
f111v	f111	f111v.15	1	S	Sey	a	si	t	a	a	a
f111v	f111	f111v.15	2	S	l	<EMPTY>	<EMPTY>	ari	qui	caesar	qui
f111v	f111	f111v.15	3	S	ot aI	vencum	conum	ius	perius	partum	intia
f111v	f111	f111v.15	4	S	qokaN	si	l	a	l	l	bat
f111v	f111	f111v.15	5	S	al	navibus	finibus	qui	galliam	nostris	civitates
f111v	f111	f111v.15	6	S	k aI	helvetios cum	haeduorum um	gallorum ius	ariius	proeliis tum	possent tia
f111v	f111	f111v.15	7	S	Cedy	ani	ius	tem	tem	ius	tem
f111v	f111	f111v.15	8	S	otal	ad	c	c	l	mis	c
f111v	f111	f111v.15	9	S	l Cedy	ani	ius	aritem	quitem	caesar ius	quitem
f111v	f111	f111v.15	10	S	qokaI	cc	xx	cc	xx	a	xx
f111v	f111	f111v.15	11	S	C t al	habebat legatos navibus	civitates proelium finibus	nostrorum qui	legiones caesaris galliam	caesare nostris	castris civitates
f111v	f111	f111v.15	12	S	ot aI	vencum	conum	ius	perius	partum	intia
f111v	f111	f111v.15	13	S	l s	legiones	proeliis	ari possent	qui galliae	caesar propter	qui omnibus
f111v	f111	f111v.16	0	S	qokaI	cc	xx	cc	xx	a	xx
f111v	f111	f111v.16	1	S	Se ol	quo omnibus	iti castris	tra haeduorum	ver caesarem	exercitus	per exercitus
f111v	f111	f111v.16	2	S	qokaI	cc	xx	cc	xx	a	xx
f111v	f111	f111v.16	3	S	S K ey	consi	essent esse	legatos etur	navibus se	tersunt	auxilium erat
f111v	f111	f111v.16	4	S	l Cedy	ani	ius	aritem	quitem	caesar ius	quitem
f111v	f111	f111v.16	5	S	ok ar al	eti helvetii navibus	intum finibus	in caesar qui	ter castris galliam	per exercitum nostris	quo caesarem civitates
f111v	f111	f111v.16	6	S	qot al	non navibus	res finibus	qui	s galliam	s nostris	era civitates
f111v	f111	f111v.16	7	S	Sedy	et	qua	est	num	num	iam
f111v	f111	f111v.16	8	S	ot aI	vencum	conum	ius	perius	partum	intia
f111v	f111	f111v.16	9	S	f ar	helvetii	tum	e caesar	castris	exercitum	caesarem
f111v	f111	f111v.16	10	S	aN	tum	qui	cum	cum	cum	tum
f111v	f111	f111v.16	11	S	am	tem	ita	ant	int	tur	rum
f111v	f111	f111v.17	0	S	s olk aI	legiones scum	proeliis eum	possent nerius	galliae arius	propter stum	omnibus etia
f111v	f111	f111v.17	1	S	Sey	a	si	t	a	a	a
f111v	f111	f111v.17	2	S	okaN	a	c	c	l	l	a
f111v	f111	f111v.17	3	S	S Ey	cone	essent t	legatos iis	navibus i	tere	auxilium t
f111v	f111	f111v.17	4	S	qokaI	cc	xx	cc	xx	a	xx
f111v	f111	f111v.17	5	S	C k al	habebat helvetios navibus	civitates haeduorum finibus	nostrorum gallorum qui	legiones ari galliam	caesare proeliis nostris	castris possent civitates
f111v	f111	f111v.17	6	S	C Ky	habebat tur	civitates a	nostrorum m	legiones t	caesare non	castris a
f111v	f111	f111v.17	7	S	s aN	legiones tum	proeliis qui	possent cum	galliae cum	propter cum	omnibus tum
f111v	f111	f111v.17	8	S	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f111v	f111	f111v.17	9	S	l C al	habebat navibus	civitates finibus	ari nostrorum qui	qui legiones galliam	caesar caesare nostris	qui castris civitates
f111v	f111	f111v.17	10	S	Se	quo	iti	tra	ver	<EMPTY>	per
f111v	f111	f111v.17	11	S	ot aI	vencum	conum	ius	perius	partum	intia
f111v	f111	f111v.18	0	S	t ai s	legatos s legiones	proelium i proeliis	s possent	caesaris e galliae	i propter	i omnibus
f111v	f111	f111v.18	1	S	Sedy	et	qua	est	num	num	iam
f111v	f111	f111v.18	2	S	qo E daN	cerqua	minest	terrenon	parrem	inqui	paret
f111v	f111	f111v.18	3	S	ok aI	eticum	inum	inius	terius	pertum	quotia
f111v	f111	f111v.18	4	S	ey k aN	i helvetios tum	sse haeduorum qui	tur gallorum cum	earicum	unt proeliis cum	rat possent tum
f111v	f111	f111v.18	5	S	Sey	a	si	t	a	a	a
f111v	f111	f111v.18	6	S	ot aI	vencum	conum	ius	perius	partum	intia
f111v	f111	f111v.18	7	S	al k aI	navibus helvetios cum	finibus haeduorum um	qui gallorum ius	galliam ariius	nostris proeliis tum	civitates possent tia
f111v	f111	f111v.18	8	S	o	civitates	legiones	legiones	omnibus	haeduorum	helvetii
f111v	f111	f111v.18	9	S	l	<EMPTY>	<EMPTY>	ari	qui	caesar	qui
f111v	f111	f111v.18	10	S	r	nos	tur	pro	bus	de	i
f111v	f111	f111v.18	11	S	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f111v	f111	f111v.18	12	S	daI	t	hos	m	bat	pro	a
f111v	f111	f111v.19	0	S	qokaN	si	l	a	l	l	bat
f111v	f111	f111v.19	1	S	Ce al	ari navibus	finibus	rhenum qui	galliam	nostris	ani civitates
f111v	f111	f111v.19	2	S	t aI	legatos cum	proelium um	ius	caesaris ius	tum	tia
f111v	f111	f111v.19	3	S	qokaI	cc	xx	cc	xx	a	xx
f111v	f111	f111v.19	4	S	Sey	a	si	t	a	a	a
f111v	f111	f111v.19	5	S	qokaI	cc	xx	cc	xx	a	xx
f111v	f111	f111v.19	6	S	C ar	habebat helvetii	civitates tum	nostrorum caesar	legiones castris	caesare exercitum	castris caesarem
f111v	f111	f111v.19	7	S	S T ey	conaesi	essent esse	legatos atur	navibus se	tersunt	auxilium erat
f111v	f111	f111v.19	8	S	qok y	per caesar	ver exercitum	e caesaris	res nostrorum	eti omnibus	exercitum
f111v	f111	f111v.19	9	S	Cy	ere	cum	que	tus	tes	ant
f111v	f111	f111v.19	10	S	qokaN	si	l	a	l	l	bat
f111v	f111	f111v.20	0	S	S aI	concum	essent um	legatos ius	navibus ius	tertum	auxilium tia
f111v	f111	f111v.20	1	S	qokal	e	p	a	c	a	c
f111v	f111	f111v.20	2	S	S ar	con helvetii	essent tum	legatos caesar	navibus castris	ter exercitum	auxilium caesarem
f111v	f111	f111v.20	3	S	qot e al	non navibus	res finibus	qui	s galliam	si nostris	erater civitates
f111v	f111	f111v.20	4	S	qot aI	noncum	resum	ius	sius	stum	eratia
f111v	f111	f111v.20	5	S	Cedy	ani	ius	tem	tem	ius	tem
f111v	f111	f111v.20	6	S	qot aI	noncum	resum	ius	sius	stum	eratia
