page	physical_folio	split	locus	line_number	section	language	hand	eva_clean	ivtff_raw
f88v	f88	held	f88v.17	17	P	A	1	qokeey qokeody chor oteody qockhol okol cheedy qokody	qokeey.qokeody.chor.oteody.qockhol.okol.cheedy.qokody
f88v	f88	held	f88v.18	18	P	A	1	ykeeor chockhy otol cheeol cheody qotody soteol chotam	ykeeor.chockhy.otol.cheeol.cheody.qotody.soteol.ch[o:e]tam
f88v	f88	held	f88v.19	19	P	A	1	odaiin sheo ol qokeey olaiin cheody chocthey oteody dy	odaiin.sheo,ol.qokeey.olaiin.cheody.chocthey.oteody,dy
f88v	f88	held	f88v.20	20	P	A	1	sqokeodaiin cheody oteol cheockhy chody	[s:]qokeodaiin<!corr?>.cheody.oteol.cheockhy.chody<$>
f88v	f88	held	f88v.21	21	P	A	1	toairy oteeody cpheody ykchey dam cheor chaly korain	<%>toair{ch'}y.oteeody.cpheody.ykchey.dam.cheor.chaly,korain
f88v	f88	held	f88v.22	22	P	A	1	dairodain ykeodain dain shedy qoteo lchdy qokeo r ain	dairodain.ykeodain.dain.shedy.qoteo.lchdy.qokeo,r,ain
f88v	f88	held	f88v.23	23	P	A	1	tol keeodaiin qoky sheol daiin chees aiin chokar daimd	tol,keeodaiin.qoky.sheol.daiin.chees.aiin.chokar.daim[d:g]
f88v	f88	held	f88v.24	24	P	A	1	daiin sheor sheedy daiin shoy qokeody doy dair	daiin.sheor.sheedy.daiin.sho{ikh}y.qokeody.do{ikh}y.dair
f88v	f88	held	f88v.25	25	P	A	1	ykeey sheor tos checkhy dain cheos cheockhy saldy	ykeey.sheor.tos.checkhy.dain.cheos.cheockhy.saldy
f88v	f88	held	f88v.26	26	P	A	1	saiin choky cheor shy	saiin.choky.cheor.shy<$>
f88v	f88	held	f88v.27	27	P	A	1	daramdal	daramdal
f88v	f88	held	f88v.28	28	P	A	1	otydary	otydary
f88v	f88	held	f88v.29	29	P	A	1	otdordy	otdordy
f88v	f88	held	f88v.30	30	P	A	1	dararda	dararda[?:]
f89r1	f89	held	f89r1.1	1	P	A	1	okchshy	okchshy
f89r1	f89	held	f89r1.2	2	P	A	1	qkol	qkol
f89r1	f89	held	f89r1.3	3	P	A	1	oldam	oldam
f89r1	f89	held	f89r1.4	4	P	A	1	otoldy	otoldy
f89r1	f89	held	f89r1.5	5	P	A	1	ararchodaiin	ararchodaiin
f89r1	f89	held	f89r1.6	6	P	A	1	qoar shar qopcholy qokod chepy dar sheey okor sheeos oldain	<%>qoar,shar.qopcholy.qokod.chepy,dar.sheey.okor,sheeos.oldain
f89r1	f89	held	f89r1.7	7	P	A	1	dshody qocthy chockhy dal chedy qokeody daldaiin chodaiin dal	dshody.qocthy.chockhy.dal.chedy.qokeody.daldaiin.chodaiin.dal
f89r1	f89	held	f89r1.8	8	P	A	1	qokeol chol qodaiin chol cheody qokechy daiin ctheody dam	qokeol.chol.qodaiin.chol.cheody.qokechy.daiin.ctheody.dam
f89r1	f89	held	f89r1.9	9	P	A	1	yshor s oiiin daiin qokeey daiin ckhol qokain cheamy	yshor.s<->oiiin.daiin.qokeey.daiin.ckhol.qokain.cheamy
f89r1	f89	held	f89r1.10	10	P	A	1	tdain s chol cheoky cheody qokar dal chor y daiin	tdain.s<->chol.cheoky.cheody.qokar.dal.chor.{ckhh}y.daiin<$>
f89r1	f89	held	f89r1.11	11	P	A	1	ykyd	ykyd
f89r1	f89	held	f89r1.12	12	P	A	1	chol ches	chol,ches
f89r1	f89	held	f89r1.13	13	P	A	1	otorain	otorain
f89r1	f89	held	f89r1.14	14	P	A	1	okaiin dan	okaiin,dan
f89r1	f89	held	f89r1.15	15	P	A	1	tcheol qoeair sheol qocphey saiin cheocphey dal darolg	<%>tcheol.qoeair.sheol.qocphey.saiin.cheocphey.dal,darolg
f89r1	f89	held	f89r1.16	16	P	A	1	om sheey qokey l daiin dalchom chy chol cheos aiin dy	om,sheey.qokey,l.daiin.dalchom.ch{ckhhh}y.chol.cheos.aiin.dy
f89r1	f89	held	f89r1.17	17	P	A	1	qeaiin cheyl seey qotey qokeeol daiin edy daiin dam	qeaiin.cheyl.seey.qotey.qokeeol.daiin.{ykh}edy.daiin.dam
f89r1	f89	held	f89r1.18	18	P	A	1	dals al dal cheody dainaldy al daldal	dals,al.dal.cheody.dainaldy.al,daldal<$>
f89r1	f89	held	f89r1.19	19	P	A	1	pshol sheo qoay cheocphy s sheyr qokair ydam daly	<%>pshol.sheo.qoa{ith}y.cheocphy.s,sheyr.qokair,ydam.daly
f89r1	f89	held	f89r1.20	20	P	A	1	daim cheom qoay air cheody ldain dal chom chtaii	daim.cheom.qoa{ith}y.air.cheody.ldain.dal.chom.chtaii@197;
f89r1	f89	held	f89r1.21	21	P	A	1	taiin dam shoety dal qokchy ykchdy otcham ol sshr aiin	taiin.dam.shoety.dal.qokchy.ykchdy.otcham.ol.sshr,aiin
f89r1	f89	held	f89r1.22	22	P	A	1	ycheeo r sheol qockhedy yty sheody qotol chead chey dal	ycheeo,r.sheol.qockhedy.yty.sheody.qotol.chead,chey.dal
f89r1	f89	held	f89r1.23	23	P	A	1	dain oteos cheody cheodain daiin chodaiin	dain.oteos.cheody.cheodain.daiin.chodaiin<$>
f89r1	f89	held	f89r1.24	24	P	A	1	ykocfhy	ykocfhy
f89r1	f89	held	f89r1.25	25	P	A	1	saldam	saldam
f89r1	f89	held	f89r1.26	26	P	A	1	sydarary	[s:r]ydarary
f89r1	f89	held	f89r1.27	27	P	A	1	yddy	yd{cpo}dy
f89v1	f89	held	f89v1.1	1	P	A	1	okoraldy	okoraldy
f89v1	f89	held	f89v1.2	2	P	A	1	otoy	oto{ikh}y
f89v1	f89	held	f89v1.3	3	P	A	1	otchar	otchar
f89v1	f89	held	f89v1.4	4	P	A	1	darshody	darshody
f89v1	f89	held	f89v1.5	5	P	A	1	koldal sfal cfhey ofcheol opolsy daiin qopol oldaiin octhody	<%>koldal.sfal.cfhey.ofcheol.opolsy.daiin.qopol.<!tear>oldaiin.octhody
f89v1	f89	held	f89v1.6	6	P	A	1	dor sheey qokol cheol cthody qockhy dain yteey otar cthol	dor.sheey.qokol.cheol.cthody.qockhy.dain.yteey.otar.cthol
f89v1	f89	held	f89v1.7	7	P	A	1	qokey daiin cheey ctho dy qoor shear s ol chor chearory	qokey.daiin.cheey.ctho,dy.qoor.shear.s,ol.chor.chearory
f89v1	f89	held	f89v1.8	8	P	A	1	shockhey orarol cheoky qoy chodair choky daiin otarokar	shockhey.orarol.cheoky.qoy,chodair.choky.daiin.otarokar
f89v1	f89	held	f89v1.9	9	P	A	1	too cthor okol chekaiin os aiin ol cheokchey qokoiiin du	to{chh}o.cthor.okol.chekaiin.os.aiin.ol.cheokchey.qokoiiin.du
f89v1	f89	held	f89v1.10	10	P	A	1	tor sheor cheeor cthey qokol daiin chekal dals chear qotam	tor.sheor.cheeor.cthey.qokol.daiin.chekal.dals.chear.qotam
f89v1	f89	held	f89v1.11	11	P	A	1	osheokaiin s ain ol shodain qokar ain chekal daiin dar	osheokaiin.s,ain.ol.shodain.qokar.ain.chekal.daiin.dar
f89v1	f89	held	f89v1.12	12	P	A	1	qokar odaiin	qokar.odaiin<$>
f89v1	f89	held	f89v1.13	13	P	A	1	tosheo fcheody shekey or shos oiir cphey qokeody cheody daldy	<%>tosheo.fcheody.shekey.or,shos.oiir.cphey.qokeody.cheody.daldy
f89v1	f89	held	f89v1.14	14	P	A	1	ykeey ykeey odal shoky okol chody okoaiin dal chdy daldaldy	ykeey.ykeey.odal.shoky.okol.chody.okoaiin.dal,chdy.daldaldy
f89v1	f89	held	f89v1.15	15	P	A	1	dcheo daiin cthol daiin daldy okeor ytey keor cheyty ochy	dcheo{cy}.daiin.cthol.daiin.daldy.okeor.ytey.keor.cheyty.ochy
f89v1	f89	held	f89v1.16	16	P	A	1	qokaiin ykchol qockhy okaldy okal dal chodar okaiin dalg	qokaiin.ykchol.qockhy.okaldy.okal.dal.chodar.okaiin.dalg
f89v1	f89	held	f89v1.17	17	P	A	1	sal shol ykol daram sholckhy dolchey dalshdy okeol dalchy	sal.shol.ykol.daram.sholckhy.dolchey.dalshdy.okeol.dalchy
f89v1	f89	held	f89v1.18	18	P	A	1	qokol sheol qokol dal chol dam qoeey saiin ols chokaiin	qokol.sheol.qokol.dal.chol,dam.qoeey.saiin.ols.chokaiin
f89v1	f89	held	f89v1.19	19	P	A	1	sar a daiin ckhy qotchy okol ycheo cthody okol olkaycthy	sar.a.da[iin:?].ckhy.qotchy.okol.ycheo.cthody.okol.olkaycthy
f89v1	f89	held	f89v1.20	20	P	A	1	sol chey okchol sair daiin okal choldy	sol,chey.okchol.sair.daiin.okal,choldy<$>
f89v1	f89	held	f89v1.21	21	P	A	1	koeeorain	koeeorain
f89v1	f89	held	f89v1.22	22	P	A	1	otorshos	otorshos
f89v1	f89	held	f89v1.23	23	P	A	1	opol olaiin	opol,olaiin
f89v1	f89	held	f89v1.24	24	P	A	1	opaldaiin	opaldaiin
f90r1	f90	held	f90r1.1	1	H	A	1	poleeol qokeol qokchod choly cthog	<%>poleeol.qokeol.qokchod.choly.ctho[g:m]
f90r1	f90	held	f90r1.2	2	H	A	1	yshol tor sheor qotchor qoky darala	yshol.tor.sheor.qotchor.qoky.darala
f90r1	f90	held	f90r1.3	3	H	A	1	dair shkeea s sary okar ykorshy lkaldy	dair.shkeea.s.sary.okar.ykorshy.lkaldy
f90r1	f90	held	f90r1.4	4	H	A	1	talchor chodaiin chocfhor qokchor chockhy okchod qofchol	talchor.chodaiin.chocfhor.qokchor.chockhy<->okchod.qofchol
f90r1	f90	held	f90r1.5	5	H	A	1	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady	ytor.ckhy.lpychol.sho.ol.okachey.[r:s].sheom.kchol.dchy.dasady
f90r1	f90	held	f90r1.6	6	H	A	1	tol otchol shorydar qokeos okeoschso chol ytod qokeos dolshy	tol.otchol.shorydar.qokeos.okeoschso.chol,ytod.qokeos.dolshy
f90r1	f90	held	f90r1.7	7	H	A	1	dar chos qocthy qokcha shko qokol oteey chofy ykeody qokod	dar.chos.qocthy.qokcha.shko.qokol.oteey.chofy.ykeody.qokod
f90r1	f90	held	f90r1.8	8	H	A	1	kor sheol qodar oko ykeey qokeey qodar qokeed s choky	kor.sheol.qodar.oko.ykeey.qokeey.qodar.qokeed.s.choky
f90r1	f90	held	f90r1.9	9	H	A	1	ykodar qoekchy shokol okam	ykodar.qoekchy.shokol.okam<$>
f93r	f93	train	f93r.1	1	H	A	1	kodshol otolsheeos octhodaly opalepam oepchksheey qotodain s oar	<%>kodshol.otolsheeos.octhodaly.opalepam.oepchksheey.qotodain.s.oar
f93r	f93	train	f93r.2	2	H	A	1	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	ycham.s.chol.chotom.cthodar.sheo.s.oteodal.s<->ofchoshy.cthoshol
f93r	f93	train	f93r.3	3	H	A	1	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd	dsho.dal.dalody.ytchchy.dam.chody.dal,ol<->schodchy.qotchd
f93r	f93	train	f93r.4	4	H	A	1	sol shotol qokchodal shody chotol s otol ytchdg	sol.shotol.qokchodal.shody.chotol,s<->otol.ytchdg
f93r	f93	train	f93r.5	5	H	A	1	ol chody cfhol dol qokol otodar chodain	ol.chody.cfhol.dol.qokol.otodar<->chodain
f93r	f93	train	f93r.6	6	H	A	1	tar otor s cho s chol sheoees	tar,otor.s.cho.s.chol.sheoees
f93r	f93	train	f93r.7	7	H	A	1	shor shol ody cheodaiin s	shor.shol.ody.cheodaiin.s
f93r	f93	train	f93r.8	8	H	A	1	lor sheeody chodaiin s odar	lor,sheeody.chodaiin.s.odar
f93r	f93	train	f93r.9	9	H	A	1	shodam okcheody cthocthol	shodam.okcheody.cthoctho'l
f93r	f93	train	f93r.10	10	H	A	1	ychos chey keol cheol ckhody	ychos.chey.keol.cheol.ckhody
f93r	f93	train	f93r.11	11	H	A	1	okeol oteol s odam sheo al sal	okeol.oteol.s,odam.sheo,al.sal
f93r	f93	train	f93r.12	12	H	A	1	qokor shey okcheor sheodom	qokor.shey.okcheor.sheodom
f93r	f93	train	f93r.13	13	H	A	1	shodaiin qotchy kchol r	shodaiin.qotchy.kchol,r
f93r	f93	train	f93r.14	14	H	A	1	ychey ckhos okcheod chr	ychey.ckhos.okcheod.chr
f93r	f93	train	f93r.15	15	H	A	1	ochol shodal dol cheodam	ochol.shodal.dol.cheodam
f93r	f93	train	f93r.16	16	H	A	1	choshy qokor chckhs	choshy.qokor.chckhs
f93r	f93	train	f93r.17	17	H	A	1	tcheo l cholchecthody	tcheo.l.cholchecthody
f93r	f93	train	f93r.18	18	H	A	1	olkees shodaiin shody	olkees.shodaiin.shody
f93r	f93	train	f93r.19	19	H	A	1	tchor shol r sheoky	tchor.shol.r.sheoky
f93r	f93	train	f93r.20	20	H	A	1	ychockhy cthol osos	ychockhy.cthol.osos
f93r	f93	train	f93r.21	21	H	A	1	dol shol daiin shcthy	dol.shol.daiin.shcthy
f93r	f93	train	f93r.22	22	H	A	1	kchor cthy chakal daiin	kchor.cthy.chakal.daiin
f93r	f93	train	f93r.23	23	H	A	1	oain okor shody teols	oain.okor.shody.teols
f93r	f93	train	f93r.24	24	H	A	1	ychocthy chotey teey s	ychocthy.chotey.teey,s
f93r	f93	train	f93r.25	25	H	A	1	ysaiin chotar shody	ysaiin.chotar.shody
f93r	f93	train	f93r.26	26	H	A	1	ocheodaiin tchos sor	ocheodaiin.tchos.sor
f93r	f93	train	f93r.27	27	H	A	1	qokor cheo los ckheody	qokor.cheo.los.ckheody
f93r	f93	train	f93r.28	28	H	A	1	ychor odol chodaiin s	ychor.odol.chodaiin.s
f93r	f93	train	f93r.29	29	H	A	1	dain cho ctho cthosg	dain.{ck}cho.ctho.ctho[s:e]g
f93r	f93	train	f93r.30	30	H	A	1	shodaiin qokcho cthol	shodaiin.qokcho.cthol
f93r	f93	train	f93r.31	31	H	A	1	ol chol cthol olchod	ol.chol.cthol.olchod
f93r	f93	train	f93r.32	32	H	A	1	dol chokal schos	dol.chokal.schos<$>
f93v	f93	train	f93v.1	1	H	A	1	possheody qoteeo qoshocphy opchody opor opchy otchdal or shodaiin	<%>possheody.qoteeo.qoshocphy.opchody.opor<->opchy<->otchdal.or.shodaiin
f93v	f93	train	f93v.2	2	H	A	1	yteeody qotody qotchol qocthody ytey oky daiin dar cthog	yteeody.qotody.qotchol.qocthody.ytey<->oky<->daiin<->dar.ctho[g:m]
f93v	f93	train	f93v.3	3	H	A	1	dchos chody qockhol oky cheodaiin oty daiin otal dair okol	dchos.chody.qockhol.oky.cheodaiin.oty<->daiin<->otal<->dair.okol
f93v	f93	train	f93v.4	4	H	A	1	sol shol shdchy qokchol qokchody chol chol ykchy dar	sol.shol.shdchy.qokchol.qokchody.chol<->chol<->{cty}<->ykchy.dar
f93v	f93	train	f93v.5	5	H	A	1	tshoky cthody qotchol ckhol dchog s olo oteo chodaiindy	tshoky.cthody.qotchol.ckhol.dchog.s<->olo.oteo[?:s].chodaiindy
f93v	f93	train	f93v.6	6	H	A	1	ytchl ckhol qochocthy ctho chkeey cthody s dar sheyokam	ytch[?:o]l<!corr?>.ckhol.qochocthy.ctho.chkeey.cthody.s<->dar.she[y:q]okam
f93v	f93	train	f93v.7	7	H	A	1	oees ckheody qkcheey koldy tchodaiin ctheos shodain qokeeam	oees.ckheody.qkcheey.koldy.tchodaiin.ctheos<->shodain.qokeeam
f93v	f93	train	f93v.8	8	H	A	1	dcho chody teol sheol cheeoldair okchey cthey dsheog okeey dama	dcho.chody.teol.sheol.cheeoldair.okchey.cthey<->dsheog.okeey.dama
f93v	f93	train	f93v.9	9	H	A	1	odeeeodl cheodar oksho chody okchey cthol oly ytchol sar dar	odeeeodl.cheodar.oksho.chody.okchey.cthol.oly<->ytchol<->sar<->dar
f93v	f93	train	f93v.10	10	H	A	1	ychol chs ckhy s cheeol	ychol.chs.ckhy.s,cheeol<$>
f94r	f94	train	f94r.1	1	H	B	3	tchedy opaiir chedaiin dsheedy qopchedal keodaiin otalaiin oar	<%>tchedy.opaiir.chedaiin.dsheedy.qopchedal.keodaiin.otalaiin.oar
f94r	f94	train	f94r.2	2	H	B	3	dor cheody okaiin odor okal okair oky daiir qotar okar olaiin	dor.cheody.okaiin.odor.okal.okair.oky.daiir.qotar.okar.olaiin
f94r	f94	train	f94r.3	3	H	B	3	todal cholky qokal shdy qoky otody qokolchey qokair opary	todal.cholky.qokal.shdy.qoky.otody.qokolchey.qokair.opary
f94r	f94	train	f94r.4	4	H	B	3	shor olkeedy ol kchdy cheedy kalchdy chedaiin or chol kar am	shor.olkeedy.ol,kchdy.cheedy.kalchdy.chedaiin.or.chol,kar,am
f94r	f94	train	f94r.5	5	H	B	3	daiin chekar olkaiin olkeody ykaiin otain dar okeedy ykaro	daiin.chekar.olkaiin.olkeody.ykaiin.otain.dar.okeed[y:o].ykaro
f94r	f94	train	f94r.6	6	H	B	3	saiin choky qotchdy otaly chedy dal dy chckhaiin chk qof	saiin.choky.qotchdy.otaly.chedy.dal.dy.chckhaiin.chk.qof
f94r	f94	train	f94r.7	7	H	B	3	pchedar oraiin cheor kas or als o xoy olkain am	pchedar.oraiin.cheor.kas.or.als<->o,xo{ckhh}y.olkain.am
f94r	f94	train	f94r.8	8	H	B	3	yty qokaiin ykal chdy qoky osain chykaidy dam	yty.qokaiin.ykal.chdy.qoky<->osain.chykaidy.dam
f94r	f94	train	f94r.9	9	H	B	3	otar chdy dytchdy	otar,chdy.dytchdy<$>
f94v	f94	train	f94v.1	1	H	B	3	tshedy chedar char qokchedy okal dar opchackhy oteedan	<%>tshedy.chedar.char.qokchedy.okal.dar<->opchackhy.oteedan
f94v	f94	train	f94v.2	2	H	B	3	ol teedy oteey qekeey oteey teedal ykeedy qotarain	ol,teedy.oteey.qekeey.oteey.teedal<->ykeedy.qotarain
f94v	f94	train	f94v.3	3	H	B	3	yshedy chdaiin otedy sdal tamdy chdy qokeey tam	yshedy.chdaiin.otedy.sdal,tamdy<->chdy.qokeey.tam
f94v	f94	train	f94v.4	4	H	B	3	dchdy otar otchy kedy qokchdy ol okchy	dchdy.otar.otchy,kedy.qokchdy.ol<->okchy<$>
f94v	f94	train	f94v.5	5	H	B	3	tedain chedy qokshd okchdy qokeal chorchor tchor am	<%>tedain.chedy.qokshd.okchdy.qokeal<->chorchor.tchor,am
f94v	f94	train	f94v.6	6	H	B	3	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	ycheeo.lkeol.otor.opchdy.qotar.aral<->otor.otchy.tody.oty
f94v	f94	train	f94v.7	7	H	B	3	toky shey qokaiin	toky.shey.qokaiin<$>
f94v	f94	train	f94v.8	8	H	B	3	pchedaiin sheocthy daiin cphedy fchd otchy qotchy par ar	<%>pchedaiin.sheocthy.daiin.cphedy.fchd<->otchy.qotchy.par,ar
f94v	f94	train	f94v.9	9	H	B	3	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	ytar.okedy.okeedy.qokshey.otaiin,y<->ypchdair.ol.s.aiin.oly
f94v	f94	train	f94v.10	10	H	B	3	ol air cheey okchaiin shy tararain otody qodar oteey dar	ol,air.cheey.okchaiin.shy.tararain<->otody.qodar.oteey.dar
f94v	f94	train	f94v.11	11	H	B	3	todaiin shy qokar chetaiin chdy ykol qoky or eedy oky	todaiin.sh{cthh}y.qokar.chetaiin.chdy<->ykol.qoky.or,eedy.oky
f94v	f94	train	f94v.12	12	H	B	3	daiin chcthy chdy chckhy okaiin	daiin.chcthy.chdy.chckhy.okaiin<$>
f95r1	f95	train	f95r1.1	1	H	B	3	kshdor chepchdy ofaiin ol oldaiin opshol qokaiin oty odain	<%>kshdor.chepchdy.ofaiin.ol.oldaiin.opshol.qokaiin.oty.odain
f95r1	f95	train	f95r1.2	2	H	B	3	ol chdy chdy qokaiin shdy qokaiin chdy kol chdy qoty oky dan	ol.chdy.chdy.qokaiin.shdy.qokaiin.chdy,kol,chdy.qoty.oky,dan
f95r1	f95	train	f95r1.3	3	H	B	3	teodaiin oekeey qokees ody chekaiin chekaiin chky chaiin	teodaiin.oekeey.qokees.ody.chekaiin.chekaiin.chky.chaiin
f95r1	f95	train	f95r1.4	4	H	B	3	ycheey ky olkain chey kain cholky chedy qokaiin chy kaiin ly	ycheey,ky.olkain.chey,kain.cholky.chedy.qokaiin.chy.kaiin.ly
f95r1	f95	train	f95r1.5	5	H	B	3	atar chedy todaiin qoky shdaly	atar.chedy.todaiin.qoky.shdaly<$>
f95r1	f95	train	f95r1.6	6	H	B	3	tchdor or chekchdy qokar chcthy qotchdy lshedy qoky qofain dy	<%>tchdor.or.chekchdy.qokar.chcthy.qotchdy,lshedy.qoky.qofain.dy
f95r1	f95	train	f95r1.7	7	H	B	3	ykchedy sheky chekar chdain chdaiin okar chetchdy chdy chkam	ykchedy.sheky.chekar.chdain.chdaiin.okar.chetchdy.chdy.chkam
f95r1	f95	train	f95r1.8	8	H	B	3	olkor chdaiin cholkaiin qokeedy qoky chey lchedy chedy alod	olkor.chdaiin.cholkaiin.qokeedy.qoky.chey.lchedy.chedy.alod
f95r1	f95	train	f95r1.9	9	H	B	3	tchdy tchor chol tar chdy okol ykoldy olkeedy qotaiin or	tchdy.tchor.chol.tar.chdy.okol.ykoldy.olkeedy.qotaiin.or
f95r1	f95	train	f95r1.10	10	H	B	3	daiin chckhy okaiin chckhy daiin ykedy epiin okaraiin ls	daiin.chckhy.okaiin.chckhy.daiin.ykedy.ep[?:a]iin.okaraiin.ls
f95r1	f95	train	f95r1.11	11	H	B	3	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal	ykaiin.or.chdy.chekain.ol,dar.ykar.olkeey.ldar.chekal<$>
f95r2	f95	train	f95r2.1	1	H	B	3	kshedy or chdy dalfchy qodaiin chckhyfchy daraiin dalal	<%>kshedy.or.chdy.dalfchy.qodaiin.chckhyfchy.daraiin.dalal
f95r2	f95	train	f95r2.2	2	H	B	3	daiin shody chkain chol chckhy otain oty oteedy kar okam	daiin.shody.chkain.chol.chckhy.otain.oty.oteedy.kar,okam
f95r2	f95	train	f95r2.3	3	H	B	3	todaiin chor chckhy qokol chkar ol otaiin ofar okain aram	todaiin.chor.chckhy.qokol.chkar.ol.otaiin.ofar.okain.aram
f95r2	f95	train	f95r2.4	4	H	B	3	daiin shody tor or okain chckhey	daiin.shody.tor.or.okain.chckhey<$>
f95r2	f95	train	f95r2.5	5	H	B	3	tshod qokal ody chcfhol okal chedy dalshdy qopchdy kary	<%>tshod.qokal.ody.chcfhol.okal.chedy.dalshdy.qopchdy.kary
f95r2	f95	train	f95r2.6	6	H	B	3	y olkor ol shol qotar chdy chdy qokar okar qokar odaly	y,olkor.ol.shol.qotar.chdy.chdy.qokar.okar.qokar.odaly
f95r2	f95	train	f95r2.7	7	H	B	3	dshedy otal qokal dol or eeedy okeedy okedyted otam	dshedy.otal.qokal.dol.or.eeedy.okeedy.okedyted.otam
f95r2	f95	train	f95r2.8	8	H	B	3	tedykaiin y cheol okal chedy shdy qokchdy otar chctham	tedykaiin.y,cheol.okal.chedy.shdy.qokchdy.otar.chctham
f95r2	f95	train	f95r2.9	9	H	B	3	poiin okar qokol shsdy okar chdaiin olky	poiin.okar.qokol.shsdy.okar.chdaiin.olky<$>
f95v2	f95	train	f95v2.1	1	H	B	3	tchody podar shody qofaiin ofchdy otedy qotedaiin shor olsain	<%>tchody,podar.shody.qofaiin.ofchdy.otedy.qotedaiin.shor.olsain
f95v2	f95	train	f95v2.2	2	H	B	3	sol shedy qotchey alor chdyty olor okady chody qotaiin y kaipy	sol.shedy.qotchey.alor.chdyty.olor.ok[a:o]dy.chody.qotaiin.y.kaipy
f95v2	f95	train	f95v2.3	3	H	B	3	archytaiin shekoiin okar or aiin chckhy okal otain okalody	archytaiin.shekoiin.okar.or.aiin.chckhy.okal.otain.okalody
f95v2	f95	train	f95v2.4	4	H	B	3	daiin olkain qokan shar shekydy dain alkain okalaiin s	daiin.<!next line intrudes>olkain.qokan.shar.shekydy.dain.alkain<->okalaiin.s
f95v2	f95	train	f95v2.5	5	H	B	3	tar fcheey shos aiin okar olkaiin otalain okaiin ar	tar.fcheey.shos.aiin.okar.olkaiin.otalain<->okaiin,ar
f95v2	f95	train	f95v2.6	6	H	B	3	dain ykaly chals shedain olaiin y okain ldy	dain.ykaly.chals<->shedain.olaiin.y<->okain.ldy
f95v2	f95	train	f95v2.7	7	H	B	3	qokeey dar chdykain ytasal otain	qokeey.dar.chdykain<->ytasal.otain<$>
f95v1	f95	train	f95v1.1	1	H	B	3	olteedy oepaiin oekshy qofchdaiin shoyfar okshy okain ar alfshed	<%>{c@132;h}olteedy,{c@133;h}oepaiin.oekshy.qofchdaiin.shoyfar.okshy.okain.ar.alfshed
f95v1	f95	train	f95v1.2	2	H	B	3	okshy tshor qoksh qokain otar oty qokedy otal ytchdy qokar am	okshy.tshor.qoksh.qokain.otar.oty.qokedy.otal.ytchdy.qokar.am
f95v1	f95	train	f95v1.3	3	H	B	3	tchody qokaiin y char okain sheody chedy chcthykedy ety dain al	tchody.qokaiin.y,char.okain.sheody.chedy.chcthykedy.ety.dain.al
f95v1	f95	train	f95v1.4	4	H	B	3	tchedy qokal oty shekshey otaldy okshey ytshedy okarar yty chdy	tchedy.qokal.oty.shekshey.otaldy.okshey.ytshedy.okarar.yty.chdy
f95v1	f95	train	f95v1.5	5	H	B	3	otal shedy odaiin chey	otal.shedy.odaiin.chey<$>
f95v1	f95	train	f95v1.6	6	H	B	3	tshdal qokshy dchdy shedy dkshey chefar otchdy ol shedar chdam	<%>tshdal.qokshy.dchdy.shedy.dkshey.chefar.otchdy.ol.shedar.chdam
f95v1	f95	train	f95v1.7	7	H	B	3	dshey kain qokar olkar chy tar otar chdy kchdy dolkain otardy	dshey,kain.qokar.olkar.<!next line intrudes>chy.tar.otar.chdy.kchdy.dolkain.otardy
f95v1	f95	train	f95v1.8	8	H	B	3	dchody sheos qodaiin fchodaiin chtal dar okedy okchedy	dchody.sheos.qodaiin.fchodaiin.chtal.dar.okedy.okchedy<$>
f95v1	f95	train	f95v1.9	9	H	B	3	tshey taiin ol k shol kshed qokeeod raiin qokeey qoko skchdy	<%>tshey,taiin.ol,k,shol,kshed.qokeeod.raiin.qokeey.qoko.skchdy
f95v1	f95	train	f95v1.10	10	H	B	3	sain sheyk chody k chedain chedaiin otain daiin	sain.sheyk.chody.k.chedain.chedaiin.otain.daiin<$>
f95v1	f95	train	f95v1.11	11	H	B	3	pshedar shedy kshedy qotches or aiin shekaiin otain tshes qokain	<%>pshedar.shedy.kshedy.qotches.or,aiin.shekaiin.otain.tshes.qokain
f95v1	f95	train	f95v1.12	12	H	B	3	shotshey s aiin ody olkchdy qotaiin shcthy dolkchy tchdaiin dal	shotshey.s,aiin.ody.olkchdy.qotaiin.shcthy.dolkchy.tchdaiin.dal
f95v1	f95	train	f95v1.13	13	H	B	3	lshee qodain okaiin otody chcthy	lshee.qodain.okaiin.otody.chcthy<$>
f96r	f96	train	f96r.1	1	H	A	1	tor cheeor ckheos olsheeosol cpheol cpheor chodar	<%>tor.cheeor.ckheos.olsheeosol.cpheol.cpheor.chodar
f96r	f96	train	f96r.2	2	H	A	1	ytol oteeor sheol oteey qokeody qokeeody cthey	ytol.oteeor.sheol.oteey.qokeody.qokeeody.cthey
f96r	f96	train	f96r.3	3	H	A	1	toaiin odal chos ckheody keody chodol oty	toaiin.{cthh}odal.chos.ckheody.keody.chodol.oty
f96r	f96	train	f96r.4	4	H	A	1	or chor chkchol chokchor s or sheockhy choly	or.chor.chkchol.chokchor.s.or.sheockhy.choly
