page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f108r	f108	f108r.48	2	S	l	sin	ger	sin	der	<EMPTY>	ber
f108r	f108	f108r.48	3	S	ok eol	gern	gesellen n	von	geso	uuaren t	e
f108r	f108	f108r.48	4	S	k eol	uuen	vrouuue n	under von	geriten o	geuuan t	uuol e
f108r	f108	f108r.48	5	S	daI	z	t	e	z	sol	e
f108r	f108	f108r.48	6	S	ar	uuaere	geschiht	der	ritter	durch	uuaere
f108r	f108	f108r.48	7	S	ot edy	sin	ern	ach	erste	gere	ane
f108r	f108	f108r.48	8	S	qokedy	r	z	z	t	est	pp
f108r	f108	f108r.48	9	S	qokEdy	mm	im	pp	ff	ff	ff
f108r	f108	f108r.48	10	S	qokEdy	mm	im	pp	ff	ff	ff
f108r	f108	f108r.48	11	S	l Cdy	sinzen	geret	sinals	derant	iu	berals
f108r	f108	f108r.49	0	S	ot Edy	sin	ere	ere	ersine	gere	diu
f108r	f108	f108r.49	1	S	l Cedy	sindes	gerste	sinden	derund	ere	berund
f108r	f108	f108r.49	2	S	qokEdy	mm	im	pp	ff	ff	ff
f108r	f108	f108r.49	3	S	qokEdy	mm	im	pp	ff	ff	ff
f108r	f108	f108r.49	4	S	qok e o	ver vrouuuen	geschach	her geschach	bert geschach	ver geschehen	verein geschehen
f108r	f108	f108r.49	5	S	l Cedy	sindes	gerste	sinden	derund	ere	berund
f108r	f108	f108r.49	6	S	qok ey	vern	ten	ant	bere	vere	vergen
f108r	f108	f108r.49	7	S	qokEy	z	z	ff	z	zz	n
f108r	f108	f108r.49	8	S	lk edy	in	in	iach	ste	uue	mane
f108r	f108	f108r.49	9	S	lk edy	in	in	iach	ste	uue	mane
f108r	f108	f108r.50	0	S	qokEdy l Cedy	mmsindes	imgerste	ppsinden	ffderund	ffere	ffberund
f108r	f108	f108r.50	1	S	lk aN	i gesehen	iund	iund	sich	uuiht	mder
f108r	f108	f108r.50	2	S	Cdy	zen	et	als	ant	iu	als
f108r	f108	f108r.50	3	S	qok ey	vern	ten	ant	bere	vere	vergen
f108r	f108	f108r.50	4	S	ok edy	gern	gesellen n	ach	geste	uuaren e	ane
f108r	f108	f108r.50	5	S	ok ar am	ger uuaere nie	gesellen geschiht nie	deriht	ges ritter eit	uuaren durch in	uuaere ich
f108r	f108	f108r.50	6	S	C dar ar	gesellen den uuaere	cunegin ze geschiht	vrouuuen getder	geschehen ent ritter	geschach als durch	geschach e uuaere
f108r	f108	f108r.50	7	S	ok am	gernie	gesellen nie	iht	geseit	uuaren in	ich
f108v	f108	f108v.1	0	S	p Ce dal	geschiht von	bergen	gesehen ers	sch	ungemach ers	schger
f108v	f108	f108v.1	1	S	qok E dar	verden	uueze	einget	berchent	verals	vermane
f108v	f108	f108v.1	2	S	ot edy	sin	ern	ach	erste	gere	ane
f108v	f108	f108v.1	3	S	qokEdy	mm	im	pp	ff	ff	ff
f108v	f108	f108v.1	4	S	l ky	sine	gerz	sint	dere	den	bert
f108v	f108	f108v.1	5	S	l t al	sinere uuolde	german	sin schoene	der durch uuider	schein	ber muoste
f108v	f108	f108v.1	6	S	aN	gesehen	und	und	ich	iht	der
f108v	f108	f108v.1	7	S	ot e o	si vrouuuen	er geschach	her geschach	erst geschach	ger geschehen	ein geschehen
f108v	f108	f108v.1	8	S	f CEy	get	te	ne	e	gen	iart
f108v	f108	f108v.1	9	S	ot e dar	siden	erze	herget	erstent	gerals	eine
f108v	f108	f108v.1	10	S	am ol	nie ritter	nie sprach	iht enmohte	eit sprach	in enmohte	ich uuolde
f108v	f108	f108v.2	0	S	daN	er	han	gen	des	des	die
f108v	f108	f108v.2	1	S	S al	der uuolde	ungemach man	geschiht schoene	uua uuider	ichein	ritter muoste
f108v	f108	f108v.2	2	S	qokedy	r	z	z	t	est	pp
f108v	f108	f108v.2	3	S	qo E Cy	mangen	sinuueich	ieindaz	vrochals	manuue	smandes
f108v	f108	f108v.2	4	S	ok aI	gerste	gesellen ez	ste	gesere	uuaren er	in
f108v	f108	f108v.2	5	S	ot Ey	sin	ermir	diu	ersten	gere	von
f108v	f108	f108v.2	6	S	Ce Ky	geschiht e	bert	gesehen t	z	zen	scht
f108v	f108	f108v.2	7	S	lk Edy	in	ie	iere	sine	uue	mdiu
f108v	f108	f108v.2	8	S	qok E dar	verden	uueze	einget	berchent	verals	vermane
f108v	f108	f108v.2	9	S	ar aN	uuaere gesehen	geschiht und	derund	ritter ich	durch iht	uuaere der
f108v	f108	f108v.2	10	S	ok am	gernie	gesellen nie	iht	geseit	uuaren in	ich
f108v	f108	f108v.3	0	S	s S E dal	geriten dervon	ritter ungemach uuegen	geschehen geschiht einers	mohte uuachsch	vrouuuen ichers	enmohte ritter manger
f108v	f108	f108v.3	1	S	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f108v	f108	f108v.3	2	S	lk edy	in	in	iach	ste	uue	mane
f108v	f108	f108v.3	3	S	lk Edy	in	ie	iere	sine	uue	mdiu
f108v	f108	f108v.3	4	S	Ce dal k edy	geschiht vonuuen	bergen vrouuue n	gesehen ers under ach	sch geriten te	ers geuuan e	schger uuol ane
f108v	f108	f108v.3	5	S	lk Edy	in	ie	iere	sine	uue	mdiu
f108v	f108	f108v.3	6	S	qok e Cedy	verdes	ste	herden	bertund	verere	vereinund
f108v	f108	f108v.3	7	S	ot e daI	siz	ert	here	erstz	gersol	eine
f108v	f108	f108v.3	8	S	ot Ey	sin	ermir	diu	ersten	gere	von
f108v	f108	f108v.3	9	S	l ol	sin ritter	ger sprach	sin enmohte	der sprach	enmohte	ber uuolde
f108v	f108	f108v.4	0	S	d Cedy	sprach des	schoene ste	sprach den	uuolde und	ritter ere	vrouuue und
f108v	f108	f108v.4	1	S	Sedy	diu	daz	nen	den	von	daz
f108v	f108	f108v.4	2	S	qok E d	ver sprach	uue schoene	ein sprach	berch uuolde	ver ritter	verman vrouuue
f108v	f108	f108v.4	3	S	qot Edy	hern	gele	ere	ine	gete	diu
f108v	f108	f108v.4	4	S	qot Edy	hern	gele	ere	ine	gete	diu
f108v	f108	f108v.4	5	S	ar aI	uuaere ste	geschiht ez	derste	ritter ere	durch er	uuaere in
f108v	f108	f108v.4	6	S	al	uuolde	man	schoene	uuider	ein	muoste
f108v	f108	f108v.4	7	S	k Edy	uuen	vrouuue e	under ere	geriten ine	geuuan e	uuol diu
f108v	f108	f108v.5	0	S	p ol aN	ritter gesehen	sprach und	enmohte und	sprach ich	ungemach enmohte iht	uuolde der
f108v	f108	f108v.5	1	S	ok e daI	gerz	gesellen t	here	gestz	uuaren sol	eine
f108v	f108	f108v.5	2	S	okal	r	r	r	r	s	n
f108v	f108	f108v.5	3	S	ot Cedy	sides	erste	den	ersund	gerere	und
f108v	f108	f108v.5	4	S	qokEdy	mm	im	pp	ff	ff	ff
f108v	f108	f108v.5	5	S	r ar aN	e uuaere gesehen	ien geschiht und	siderund	ritter ich	z durch iht	r uuaere der
f108v	f108	f108v.5	6	S	o	vrouuuen	geschach	geschach	geschach	geschehen	geschehen
f108v	f108	f108v.5	7	S	k Edy	uuen	vrouuue e	under ere	geriten ine	geuuan e	uuol diu
f108v	f108	f108v.5	8	S	qok ar	ver uuaere	geschiht	der	ber ritter	ver durch	ver uuaere
f108v	f108	f108v.5	9	S	qokal d am	r sprach nie	a schoene nie	l sprach iht	zz uuolde eit	m ritter in	z vrouuue ich
f108v	f108	f108v.6	0	S	o E e daI	vrouuuen z	geschach uuet	geschach einhere	geschach chtz	geschehen sol	geschehen maneine
f108v	f108	f108v.6	1	S	Cey	nen	diu	er	man	an	er
f108v	f108	f108v.6	2	S	l ok Ey	singern	ger gesellen mir	sindiu	dergesten	uuaren e	bervon
f108v	f108	f108v.6	3	S	l Cedy	sindes	gerste	sinden	derund	ere	berund
f108v	f108	f108v.6	4	S	l o e t y	sin vrouuuen ere geschach	ger geschach vrouuuen	sin geschach her begunde	der geschach t durch vrouuuen	geschehen sch geschiht	ber geschehen ein sprach
f108v	f108	f108v.6	5	S	qokEdy	mm	im	pp	ff	ff	ff
f108v	f108	f108v.6	6	S	qokEy	z	z	ff	z	zz	n
f108v	f108	f108v.6	7	S	qok ar	ver uuaere	geschiht	der	ber ritter	ver durch	ver uuaere
f108v	f108	f108v.6	8	S	ok Edy	gern	gesellen e	ere	gesine	uuaren e	diu
f108v	f108	f108v.6	9	S	k e dar x y	uuedenm geschach	vrouuue zer vrouuuen	under hergeto begunde	geriten tentz vrouuuen	geuuan alsn geschiht	uuol einet sprach
f108v	f108	f108v.7	0	S	p Ce daN	geschiht er	berhan	gesehen gen	des	ungemach des	schdie
f108v	f108	f108v.7	1	S	ok edy	gern	gesellen n	ach	geste	uuaren e	ane
f108v	f108	f108v.7	2	S	ot e dal	sivon	ergen	herers	erstsch	gerers	einger
f108v	f108	f108v.7	3	S	lk e d E d	i sprach sprach	i schoene uue schoene	iher sprach ein sprach	st uuolde ch uuolde	uu ritter ritter	mein vrouuue man vrouuue
f108v	f108	f108v.7	4	S	ok e dar	gerden	gesellen ze	herget	gestent	uuaren als	eine
f108v	f108	f108v.7	5	S	ok Ey	gern	gesellen mir	diu	gesten	uuaren e	von
f108v	f108	f108v.7	6	S	qot eol	hern	geln	von	o	gett	e
f108v	f108	f108v.7	7	S	lk edy	in	in	iach	ste	uue	mane
f108v	f108	f108v.7	8	S	ot ey	sin	erten	ant	erse	gere	gen
f108v	f108	f108v.7	9	S	r aN	e gesehen	ienund	siund	ich	ziht	rder
f108v	f108	f108v.7	10	S	am	nie	nie	iht	eit	in	ich
f108v	f108	f108v.8	0	S	y S Edy	geschach dern	vrouuuen ungemach e	begunde geschiht ere	vrouuuen uuaine	geschiht iche	sprach ritter diu
f108v	f108	f108v.8	1	S	ok Edy	gern	gesellen e	ere	gesine	uuaren e	diu
f108v	f108	f108v.8	2	S	ot Edy	sin	ere	ere	ersine	gere	diu
f108v	f108	f108v.8	3	S	qokEdy	mm	im	pp	ff	ff	ff
f108v	f108	f108v.8	4	S	ok Edy	gern	gesellen e	ere	gesine	uuaren e	diu
f108v	f108	f108v.8	5	S	ok Edy	gern	gesellen e	ere	gesine	uuaren e	diu
f108v	f108	f108v.8	6	S	Ce dal	geschiht von	bergen	gesehen ers	sch	ers	schger
f108v	f108	f108v.8	7	S	ok ar	ger uuaere	gesellen geschiht	der	ges ritter	uuaren durch	uuaere
f108v	f108	f108v.8	8	S	qot E dar	herden	geluueze	einget	chent	getals	mane
f108v	f108	f108v.8	9	S	oty	e	n	t	n	z	z
f108v	f108	f108v.9	0	S	qok E od ar	veride uuaere	uue geschiht	einichder	bercher ritter	verant durch	vermane uuaere
f108v	f108	f108v.9	1	S	Ce d am	geschiht sprach nie	ber schoene nie	gesehen sprach iht	uuolde eit	ritter in	sch vrouuue ich
f108v	f108	f108v.9	2	S	C l al	gesellen sin uuolde	cunegin german	vrouuuen sin schoene	geschehen der uuider	geschach ein	geschach ber muoste
f108v	f108	f108v.9	3	S	okal daI	rz	rt	re	rz	ssol	ne
f108v	f108	f108v.9	4	S	S E d	der sprach	ungemach uue schoene	geschiht ein sprach	uuach uuolde	ich ritter	ritter man vrouuue
f108v	f108	f108v.9	5	S	l Cedy	sindes	gerste	sinden	derund	ere	berund
f108v	f108	f108v.9	6	S	lk Edy	in	ie	iere	sine	uue	mdiu
f108v	f108	f108v.9	7	S	Ce d k e l	geschiht sprach uuesin	ber schoene vrouuue ger	gesehen sprach under hersin	uuolde geriten tder	ritter geuuan	sch vrouuue uuol einber
f108v	f108	f108v.9	8	S	T dy	geich	gesnen	ruue	sste	sen	nere
f108v	f108	f108v.10	0	S	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f108v	f108	f108v.10	1	S	CEy	get	e	e	e	gen	art
f108v	f108	f108v.10	2	S	l E daN	siner	geruuehan	sineingen	derchdes	des	bermandie
f108v	f108	f108v.10	3	S	S K aN	dere gesehen	ungemach iund	geschiht lund	uuaiich	ichziht	ritter ender
f108v	f108	f108v.10	4	S	ok e al	ger uuolde	gesellen man	her schoene	gest uuider	uuaren ein	ein muoste
f108v	f108	f108v.10	5	S	ok ar	ger uuaere	gesellen geschiht	der	ges ritter	uuaren durch	uuaere
f108v	f108	f108v.10	6	S	ar al or o m	uuaere uuolde geuuan vrouuuen a	geschiht man uuolde geschach e	der schoene vrouuue geschach z	ritter uuider guoten geschach n	durch ein uuaere geschehen n	uuaere muoste sinen geschehen n
f108v	f108	f108v.10	7	S	S E	der	ungemach uue	geschiht ein	uuach	ich	ritter man
f108v	f108	f108v.10	8	S	k a y	uue geschach	vrouuue e vrouuuen	under i begunde	geriten e vrouuuen	geuuan i geschiht	uuol s sprach
f108v	f108	f108v.10	9	S	Ce T am	geschiht genie	bergesnie	gesehen riht	seit	sin	schnich
f108v	f108	f108v.11	0	S	s aI	geriten ste	ritter ez	geschehen ste	mohte ere	vrouuuen er	enmohte in
f108v	f108	f108v.11	1	S	al k E daI	uuolde uuez	man vrouuue uuet	schoene under eine	uuider geriten chz	ein geuuan sol	muoste uuol mane
f108v	f108	f108v.11	2	S	olk E e d	uua sprach	iuue schoene	ieinher sprach	scht uuolde	z ritter	gemanein vrouuue
f108v	f108	f108v.11	3	S	qokedy	r	z	z	t	est	pp
f108v	f108	f108v.11	4	S	lk Edy	in	ie	iere	sine	uue	mdiu
f108v	f108	f108v.11	5	S	Col k aI	schuueste	her vrouuue ez	dar under ste	min geriten ere	mit geuuan er	dar uuol in
f108v	f108	f108v.11	6	S	ot e Sy	sit	erget	herim	erstter	gert	einten
f108v	f108	f108v.11	7	S	Sedy	diu	daz	nen	den	von	daz
f108v	f108	f108v.11	8	S	d Edy	sprach n	schoene e	sprach ere	uuolde ine	ritter e	vrouuue diu
f108v	f108	f108v.12	0	S	t Se d ky	ereges sprach e	uua schoene z	man sprach t	durch ger uuolde e	schder ritter den	sin vrouuue t
f108v	f108	f108v.12	1	S	Se Ky	gese	uuat	mant	gerz	derzen	sint
f108v	f108	f108v.12	2	S	a k ey	uuen	e vrouuue ten	i under ant	e geriten e	i geuuan e	s uuol gen
f108v	f108	f108v.12	3	S	S Ey	dern	ungemach mir	geschiht diu	uuaten	iche	ritter von
f108v	f108	f108v.12	4	S	t E ody	ereten	uuein	einzen	durch chein	scheit	maniht
f108v	f108	f108v.12	5	S	qokedy	r	z	z	t	est	pp
f108v	f108	f108v.12	6	S	qokEdy	mm	im	pp	ff	ff	ff
f108v	f108	f108v.12	7	S	S ok ar	derger uuaere	ungemach gesellen geschiht	geschiht der	uuages ritter	ich uuaren durch	ritter uuaere
f108v	f108	f108v.12	8	S	aN	gesehen	und	und	ich	iht	der
f108v	f108	f108v.12	9	S	ok Ey	gern	gesellen mir	diu	gesten	uuaren e	von
f108v	f108	f108v.12	10	S	t e d am	ere sprach nie	schoene nie	her sprach iht	durch t uuolde eit	sch ritter in	ein vrouuue ich
f108v	f108	f108v.13	0	S	daN	er	han	gen	des	des	die
f108v	f108	f108v.13	1	S	Ceol	z	t	e	vil	diu	mit
f108v	f108	f108v.13	2	S	qokEy	z	z	ff	z	zz	n
f108v	f108	f108v.13	3	S	qokEdy	mm	im	pp	ff	ff	ff
f108v	f108	f108v.13	4	S	qokEy	z	z	ff	z	zz	n
f108v	f108	f108v.13	5	S	r aN	e gesehen	ienund	siund	ich	ziht	rder
f108v	f108	f108v.13	6	S	C Ky	gesellen e	cunegin t	vrouuuen t	geschehen z	geschach zen	geschach t
f108v	f108	f108v.13	7	S	ok Ey	gern	gesellen mir	diu	gesten	uuaren e	von
f108v	f108	f108v.13	8	S	qokEdy	mm	im	pp	ff	ff	ff
f108v	f108	f108v.13	9	S	ok e daI	gerz	gesellen t	here	gestz	uuaren sol	eine
f108v	f108	f108v.13	10	S	al d or	uuolde sprach geuuan	man schoene uuolde	schoene sprach vrouuue	uuider uuolde guoten	ein ritter uuaere	muoste vrouuue sinen
f108v	f108	f108v.14	0	S	qokEy	z	z	ff	z	zz	n
f108v	f108	f108v.14	1	S	l o	sin vrouuuen	ger geschach	sin geschach	der geschach	geschehen	ber geschehen
f108v	f108	f108v.14	2	S	r	e	ien	si	<EMPTY>	z	r
f108v	f108	f108v.14	3	S	aN	gesehen	und	und	ich	iht	der
f108v	f108	f108v.14	4	S	Cey	nen	diu	er	man	an	er
f108v	f108	f108v.14	5	S	k E ar	uue uuaere	vrouuue uue geschiht	under einder	geriten ch ritter	geuuan durch	uuol man uuaere
f108v	f108	f108v.14	6	S	ar al	uuaere uuolde	geschiht man	der schoene	ritter uuider	durch ein	uuaere muoste
f108v	f108	f108v.14	7	S	ol aN	ritter gesehen	sprach und	enmohte und	sprach ich	enmohte iht	uuolde der
f108v	f108	f108v.14	8	S	Cedy	des	ste	den	und	ere	und
f108v	f108	f108v.15	0	S	p Ce or	geschiht geuuan	ber uuolde	gesehen vrouuue	guoten	ungemach uuaere	sch sinen
f108v	f108	f108v.15	1	S	ok e ar	ger uuaere	gesellen geschiht	herder	gest ritter	uuaren durch	ein uuaere
f108v	f108	f108v.15	2	S	S Ey	dern	ungemach mir	geschiht diu	uuaten	iche	ritter von
f108v	f108	f108v.15	3	S	qokEy	z	z	ff	z	zz	n
f108v	f108	f108v.15	4	S	yk E al k ey	gel uuolde uuen	uueman vrouuue ten	ein schoene under ant	sch uuider geriten e	sein geuuan e	man muoste uuol gen
f108v	f108	f108v.15	5	S	r ar aN	e uuaere gesehen	ien geschiht und	siderund	ritter ich	z durch iht	r uuaere der
f108v	f108	f108v.15	6	S	op Sol al	mir uuolde	iiuman	iane schoene	ze uuider	zein	mher muoste
f108v	f108	f108v.15	7	S	Sedy	diu	daz	nen	den	von	daz
f108v	f108	f108v.15	8	S	o f ar am oty	vrouuuen uuaere niee	geschach t geschiht nien	geschach nderihtt	geschach ritter eitn	geschehen durch inz	geschehen i uuaere ichz
f108v	f108	f108v.16	0	S	ok Ey	gern	gesellen mir	diu	gesten	uuaren e	von
f108v	f108	f108v.16	1	S	l Sey	sint	gere	sinez	derim	e	bersol
f108v	f108	f108v.16	2	S	qok E al	ver uuolde	uueman	ein schoene	berch uuider	verein	verman muoste
f108v	f108	f108v.16	3	S	lk Ey	in	imir	idiu	sten	uue	mvon
f108v	f108	f108v.16	4	S	ok eol	gern	gesellen n	von	geso	uuaren t	e
f108v	f108	f108v.16	5	S	ok edy	gern	gesellen n	ach	geste	uuaren e	ane
f108v	f108	f108v.16	6	S	qot al	her uuolde	gelman	schoene	uuider	getein	muoste
f108v	f108	f108v.16	7	S	S olk Edy	deruuan	ungemach ie	geschiht iere	uuasine	ichze	ritter gediu
f108v	f108	f108v.16	8	S	Cedy	des	ste	den	und	ere	und
f108v	f108	f108v.16	9	S	qokaI	pp	pp	mm	pp	pp	tt
f108v	f108	f108v.16	10	S	t E d u	ere sprach c	uue schoene r	ein sprach r	durch ch uuolde a	sch ritter c	man vrouuue z
f108v	f108	f108v.17	0	S	qokEy	z	z	ff	z	zz	n
f108v	f108	f108v.17	1	S	lk E d	i sprach	iuue schoene	iein sprach	sch uuolde	uu ritter	mman vrouuue
f108v	f108	f108v.17	2	S	Cedy	des	ste	den	und	ere	und
f108v	f108	f108v.17	3	S	qok E os	vert	uuen	eine	berche	verist	vermane
f108v	f108	f108v.17	4	S	Se ol	ges ritter	uua sprach	man enmohte	ger sprach	der enmohte	sin uuolde
f108v	f108	f108v.17	5	S	t edy	eren	n	ach	durch te	sche	ane
f108v	f108	f108v.17	6	S	qo p Cdy	manzen	sinet	ials	vroant	man ungemach iu	sals
f108v	f108	f108v.17	7	S	qok e S dy	verderich	ungemach nen	her geschiht uue	bertuuaste	verichen	verein ritter ere
f108v	f108	f108v.17	8	S	k e dar	uueden	vrouuue ze	under herget	geriten tent	geuuan als	uuol eine
f108v	f108	f108v.17	9	S	otal	s	n	n	r	h	s
f108v	f108	f108v.17	10	S	r ar am	e uuaere nie	ien geschiht nie	sideriht	ritter eit	z durch in	r uuaere ich
f108v	f108	f108v.18	0	S	ok Ey	gern	gesellen mir	diu	gesten	uuaren e	von
f108v	f108	f108v.18	1	S	lk Edy	in	ie	iere	sine	uue	mdiu
f108v	f108	f108v.18	2	S	ok e al	ger uuolde	gesellen man	her schoene	gest uuider	uuaren ein	ein muoste
f108v	f108	f108v.18	3	S	ok ey	gern	gesellen ten	ant	gese	uuaren e	gen
f108v	f108	f108v.18	4	S	Cey k edy	nenuuen	diu vrouuue n	er under ach	man geriten te	an geuuan e	er uuol ane
f108v	f108	f108v.18	5	S	qo Edy	mann	sine	iere	vroine	mane	sdiu
f108v	f108	f108v.18	6	S	l o	sin vrouuuen	ger geschach	sin geschach	der geschach	geschehen	ber geschehen
f108v	f108	f108v.18	7	S	r air	et	ienane	sivil	von	ze	rhan
f108v	f108	f108v.18	8	S	CEy	get	e	e	e	gen	art
f108v	f108	f108v.18	9	S	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f108v	f108	f108v.18	10	S	l s aN	sin geriten gesehen	ger ritter und	sin geschehen und	der mohte ich	vrouuuen iht	ber enmohte der
f108v	f108	f108v.18	11	S	am	nie	nie	iht	eit	in	ich
f108v	f108	f108v.19	0	S	qok E ol	ver ritter	uue sprach	ein enmohte	berch sprach	ver enmohte	verman uuolde
f108v	f108	f108v.19	1	S	ol CE ey	ritter sn	sprach uten	enmohte iant	sprach me	enmohte e	uuolde rgen
f108v	f108	f108v.19	2	S	l Ce am	sin geschiht nie	gerbernie	sin gesehen iht	dereit	in	berschich
f108v	f108	f108v.20	0	S	p olk E dal	uuavon	iuuegen	ieiners	schsch	ungemach zers	gemanger
f108v	f108	f108v.20	1	S	Se ok Cey	gesgernen	uua gesellen diu	maner	gergesman	der uuaren an	siner
f108v	f108	f108v.20	2	S	l ot e daN	sinsier	gererhan	sinhergen	dererstdes	gerdes	bereindie
f108v	f108	f108v.20	3	S	ot edy	sin	ern	ach	erste	gere	ane
f108v	f108	f108v.20	4	S	op Ce daN	geschiht er	iberhan	i gesehen gen	des	des	mschdie
f108v	f108	f108v.20	5	S	ot Sedy	sidiu	erdaz	nen	ersden	gervon	daz
f108v	f108	f108v.20	6	S	qot ey	hern	gelten	ant	e	gete	gen
f108v	f108	f108v.20	7	S	r aN ol	e gesehen ritter	ienund sprach	siund enmohte	ich sprach	ziht enmohte	rder uuolde
f108v	f108	f108v.21	0	S	daN	er	han	gen	des	des	die
f108v	f108	f108v.21	1	S	Sol	mir	iu	ane	ze	z	her
f108v	f108	f108v.21	2	S	olk E ey	uuan	iuueten	ieinant	sche	ze	gemangen
f108v	f108	f108v.21	3	S	l ky	sine	gerz	sint	dere	den	bert
f108v	f108	f108v.21	4	S	Ce dar	geschiht den	berze	gesehen get	ent	als	sche
f108v	f108	f108v.21	5	S	Cey k e Cey	nenuuenen	diu vrouuue diu	er under herer	man geriten tman	an geuuan an	er uuol einer
f108v	f108	f108v.21	6	S	qot edy	hern	geln	ach	te	gete	ane
f108v	f108	f108v.21	7	S	ot edy	sin	ern	ach	erste	gere	ane
f108v	f108	f108v.21	8	S	ot E daI	siz	eruuet	eine	erschz	gersol	mane
f108v	f108	f108v.21	9	S	Ce ody	geschiht ten	berin	gesehen zen	ein	eit	schiht
f108v	f108	f108v.21	10	S	l l od	sinsinide	gerger	sinsinich	derderer	ant	berbere
f108v	f108	f108v.22	0	S	daN	er	han	gen	des	des	die
f108v	f108	f108v.22	1	S	Sey	t	e	ez	im	e	sol
f108v	f108	f108v.22	2	S	S Ey	dern	ungemach mir	geschiht diu	uuaten	iche	ritter von
f108v	f108	f108v.22	3	S	daI al s ar	z uuolde geriten uuaere	tman ritter geschiht	e schoene geschehen der	z uuider mohte ritter	solein vrouuuen durch	e muoste enmohte uuaere
f108v	f108	f108v.22	4	S	S E olk aI	deruuaste	ungemach uueiez	geschiht einiste	uuachsere	ichzer	ritter mangein
f108v	f108	f108v.22	5	S	Sey	t	e	ez	im	e	sol
f108v	f108	f108v.22	6	S	CE e g aN	sr gesehen	utund	ihernund	mtzich	tiht	reintder
f108v	f108	f108v.22	7	S	ol o E edy	ritter vrouuuen n	sprach geschach uuen	enmohte geschach einach	sprach geschach chte	enmohte geschehen e	uuolde geschehen manane
f108v	f108	f108v.22	8	S	ot aN	si gesehen	erund	und	ersich	geriht	der
f108v	f108	f108v.22	9	S	al	uuolde	man	schoene	uuider	ein	muoste
f108v	f108	f108v.23	0	S	qok E or	ver geuuan	uue uuolde	ein vrouuue	berch guoten	ver uuaere	verman sinen
f108v	f108	f108v.23	1	S	ok Ey	gern	gesellen mir	diu	gesten	uuaren e	von
f108v	f108	f108v.23	2	S	qo Ey	mann	sinmir	idiu	vroten	mane	svon
f108v	f108	f108v.23	3	S	C od a al	gesellen ide uuolde	cunegin eman	vrouuuen ichi schoene	geschehen ere uuider	geschach antiein	geschach es muoste
f108v	f108	f108v.23	4	S	daN	er	han	gen	des	des	die
f108v	f108	f108v.23	5	S	Ce T al	geschiht ge uuolde	bergesman	gesehen r schoene	s uuider	sein	schn muoste
f108v	f108	f108v.23	6	S	CE ky	se	uz	it	me	den	rt
f108v	f108	f108v.23	7	S	ot ar aN	si uuaere gesehen	er geschiht und	derund	ers ritter ich	ger durch iht	uuaere der
f108v	f108	f108v.23	8	S	C Ky	gesellen e	cunegin t	vrouuuen t	geschehen z	geschach zen	geschach t
f108v	f108	f108v.23	9	S	l t Edy	sineren	gere	sinere	der durch ine	sche	berdiu
f108v	f108	f108v.24	0	S	daN	er	han	gen	des	des	die
f108v	f108	f108v.24	1	S	Ce k E k	geschiht uueuue	ber vrouuue uue vrouuue	gesehen under ein under	geriten ch geriten	geuuan geuuan	sch uuol man uuol
f108v	f108	f108v.24	2	S	Ce Ky	geschiht e	bert	gesehen t	z	zen	scht
f108v	f108	f108v.24	3	S	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f108v	f108	f108v.24	4	S	r	e	ien	si	<EMPTY>	z	r
f108v	f108	f108v.24	5	S	aI	ste	ez	ste	ere	er	in
f108v	f108	f108v.24	6	S	od ar	ide uuaere	geschiht	ichder	er ritter	ant durch	e uuaere
f108v	f108	f108v.24	7	S	S Ey	dern	ungemach mir	geschiht diu	uuaten	iche	ritter von
f108v	f108	f108v.24	8	S	daN	er	han	gen	des	des	die
f108v	f108	f108v.24	9	S	t C ar	ere gesellen uuaere	cunegin geschiht	vrouuuen der	durch geschehen ritter	sch geschach durch	geschach uuaere
f108v	f108	f108v.24	10	S	ok E daN	gerer	gesellen uuehan	eingen	geschdes	uuaren des	mandie
f108v	f108	f108v.24	11	S	or am	geuuan nie	uuolde nie	vrouuue iht	guoten eit	uuaere in	sinen ich
f108v	f108	f108v.25	0	S	S E ol	der ritter	ungemach uue sprach	geschiht ein enmohte	uuach sprach	ich enmohte	ritter man uuolde
f108v	f108	f108v.25	1	S	ok Ey	gern	gesellen mir	diu	gesten	uuaren e	von
f108v	f108	f108v.25	2	S	k aN	uue gesehen	vrouuue und	under und	geriten ich	geuuan iht	uuol der
f108v	f108	f108v.25	3	S	okaN	t	z	t	n	t	z
f108v	f108	f108v.25	4	S	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f108v	f108	f108v.25	5	S	l Cey	sinnen	gerdiu	siner	derman	an	berer
f108v	f108	f108v.25	6	S	T e o	ge vrouuuen	ges geschach	rher geschach	st geschach	s geschehen	nein geschehen
f108v	f108	f108v.25	7	S	r aN	e gesehen	ienund	siund	ich	ziht	rder
f108v	f108	f108v.25	8	S	CEy	get	e	e	e	gen	art
f108v	f108	f108v.25	9	S	qokEy	z	z	ff	z	zz	n
f108v	f108	f108v.25	10	S	qok E aN	ver gesehen	uueund	einund	berchich	veriht	vermander
