target_reference	subject_kind	subject_surface	channel	denominator	view	candidate_a	candidate_b	a_l1_hits	a_l1_denominator	a_l1_rate	a_r1_hits	a_r1_denominator	a_r1_rate	candidate_a_score	b_l1_hits	b_l1_denominator	b_l1_rate	b_r1_hits	b_r1_denominator	b_r1_rate	candidate_b_score	uncentered_delta_a_minus_b	uncentered_delta_decimal	bilaterally_scoreable
ol	K12_CONTROL	qokal	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	56	108	14/27	41	113	41/113	2689/6102	11	108	11/108	39	113	39/113	5455/24408	589/2712	0.217182890855	1
ol	K12_CONTROL	al	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	33	129	11/43	37	119	37/119	1450/5117	7	129	7/129	36	119	36/119	5477/30702	3223/30702	0.104976874471	1
ol	K12_CONTROL	sheol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	21	57	7/19	30	57	10/19	17/38	3	57	1/19	23	57	23/57	13/57	25/114	0.219298245614	1
ol	K12_CONTROL	dol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	17	44	17/44	18	48	3/8	67/176	3	44	3/44	14	48	7/24	95/528	53/264	0.200757575758	1
ol	K12_CONTROL	sol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	10	15	2/3	21	41	21/41	145/246	2	15	2/15	19	41	19/41	367/1230	179/615	0.291056910569	1
ol	K12_CONTROL	okol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	11	38	11/38	14	36	7/18	58/171	3	38	3/38	12	36	1/3	47/228	91/684	0.133040935673	1
ol	K12_CONTROL	qotol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	11	25	11/25	15	35	3/7	76/175	2	25	2/25	11	35	11/35	69/350	83/350	0.237142857143	1
ol	K12_CONTROL	sal	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	8	20	2/5	7	20	7/20	3/8	2	20	1/10	6	20	3/10	1/5	7/40	0.175	1
ol	K12_CONTROL	okeol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	9	27	1/3	10	28	5/14	29/84	2	27	2/27	7	28	1/4	35/216	277/1512	0.183201058201	1
ol	TARGET	ol	C1_EXACT_LOCAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	0	0	NA	2	2	1/1	NA	0	0	NA	2	2	1/1	NA	NA	NA	0
ol	TARGET	ol	C1_EXACT_LOCAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	0	0	NA	2	2	1/1	NA	0	0	NA	2	2	1/1	NA	NA	NA	0
qokeol	TARGET	qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	2	2	1/1	4	4	1/1	1/1	2	2	1/1	0	4	0/1	1/2	1/2	0.5	1
qokeol	K12_CONTROL	okeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	5	5	1/1	2	5	2/5	7/10	3	5	3/5	1	5	1/5	2/5	3/10	0.3	1
qokeol	K12_CONTROL	qotol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	2	3	2/3	4	5	4/5	11/15	3	3	1/1	0	5	0/1	1/2	7/30	0.233333333333	1
qokeol	K12_CONTROL	tol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	0	1	0/1	4	4	1/1	1/2	1	1	1/1	0	4	0/1	1/2	0/1	0	1
qokeol	K12_CONTROL	sal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	2	3	2/3	3	3	1/1	5/6	3	3	1/1	1	3	1/3	2/3	1/6	0.166666666667	1
qokeol	K12_CONTROL	oteol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	1	2	1/2	1	1	1/1	3/4	2	2	1/1	1	1	1/1	1/1	-1/4	-0.25	1
qokeol	K12_CONTROL	kol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	1	2	1/2	0	0	NA	NA	2	2	1/1	0	0	NA	NA	NA	NA	0
qokeol	K12_CONTROL	chl	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	0	0	NA	3	3	1/1	NA	0	0	NA	1	3	1/3	NA	NA	NA	0
qokeol	K12_CONTROL	okol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	4	4	1/1	2	4	1/2	3/4	1	4	1/4	1	4	1/4	1/4	1/2	0.5	1
qokeol	K12_CONTROL	lol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	3	6	1/2	1	1	1/1	3/4	6	6	1/1	0	1	0/1	1/2	1/4	0.25	1
qokeol	K12_CONTROL	kal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	1	1	1/1	1	1	1/1	1/1	1	1	1/1	0	1	0/1	1/2	1/2	0.5	1
qokeol	K12_CONTROL	otchol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	0	0	NA	1	2	1/2	NA	0	0	NA	0	2	0/1	NA	NA	NA	0
qokeol	K12_CONTROL	cthol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	2	2	1/1	0	2	0/1	1/2	1	2	1/2	1	2	1/2	1/2	0/1	0	1
qokeol	TARGET	qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	2	1/1	3	3	1/1	1/1	2	2	1/1	0	3	0/1	1/2	1/2	0.5	1
qokeol	K12_CONTROL	okeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	4	4	1/1	2	3	2/3	5/6	2	4	1/2	1	3	1/3	5/12	5/12	0.416666666667	1
qokeol	K12_CONTROL	qotol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	1	2	1/2	4	5	4/5	13/20	2	2	1/1	0	5	0/1	1/2	3/20	0.15	1
qokeol	K12_CONTROL	tol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	0	1	0/1	2	2	1/1	1/2	1	1	1/1	0	2	0/1	1/2	0/1	0	1
qokeol	K12_CONTROL	sal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	2	1/1	2	2	1/1	1/1	2	2	1/1	0	2	0/1	1/2	1/2	0.5	1
qokeol	K12_CONTROL	oteol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	1	2	1/2	0	0	NA	NA	2	2	1/1	0	0	NA	NA	NA	NA	0
qokeol	K12_CONTROL	kol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	0	1	0/1	0	0	NA	NA	1	1	1/1	0	0	NA	NA	NA	NA	0
qokeol	K12_CONTROL	chl	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	0	0	NA	2	2	1/1	NA	0	0	NA	1	2	1/2	NA	NA	NA	0
qokeol	K12_CONTROL	okol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	4	4	1/1	2	4	1/2	3/4	1	4	1/4	1	4	1/4	1/4	1/2	0.5	1
qokeol	K12_CONTROL	lol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	4	1/2	1	1	1/1	3/4	4	4	1/1	0	1	0/1	1/2	1/4	0.25	1
qokeol	K12_CONTROL	kal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	0	0	NA	0	0	NA	NA	0	0	NA	0	0	NA	NA	NA	NA	0
qokeol	K12_CONTROL	otchol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	0	0	NA	1	2	1/2	NA	0	0	NA	0	2	0/1	NA	NA	NA	0
qokeol	K12_CONTROL	cthol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	2	1/1	0	2	0/1	1/2	1	2	1/2	1	2	1/2	1/2	0/1	0	1
qokeol	TARGET	qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	2	38	1/19	4	38	2/19	3/38	2	38	1/19	0	38	0/1	1/38	1/19	0.0526315789474	1
qokeol	K12_CONTROL	okeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	5	44	5/44	2	44	1/22	7/88	3	44	3/44	1	44	1/44	1/22	3/88	0.0340909090909	1
qokeol	K12_CONTROL	qotol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	2	43	2/43	4	43	4/43	3/43	3	43	3/43	0	43	0/1	3/86	3/86	0.0348837209302	1
qokeol	K12_CONTROL	tol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	0	34	0/1	4	34	2/17	1/17	1	34	1/34	0	34	0/1	1/68	3/68	0.0441176470588	1
qokeol	K12_CONTROL	sal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	2	37	2/37	3	37	3/37	5/74	3	37	3/37	1	37	1/37	2/37	1/74	0.0135135135135	1
qokeol	K12_CONTROL	oteol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	1	26	1/26	1	26	1/26	1/26	2	26	1/13	1	26	1/26	3/52	-1/52	-0.0192307692308	1
qokeol	K12_CONTROL	kol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	1	30	1/30	0	30	0/1	1/60	2	30	1/15	0	30	0/1	1/30	-1/60	-0.0166666666667	1
qokeol	K12_CONTROL	chl	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	0	28	0/1	3	28	3/28	3/56	0	28	0/1	1	28	1/28	1/56	1/28	0.0357142857143	1
qokeol	K12_CONTROL	okol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	4	53	4/53	2	53	2/53	3/53	1	53	1/53	1	53	1/53	1/53	2/53	0.0377358490566	1
qokeol	K12_CONTROL	lol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	3	35	3/35	1	35	1/35	2/35	6	35	6/35	0	35	0/1	3/35	-1/35	-0.0285714285714	1
qokeol	K12_CONTROL	kal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	1	25	1/25	1	25	1/25	1/25	1	25	1/25	0	25	0/1	1/50	1/50	0.02	1
qokeol	K12_CONTROL	otchol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	0	27	0/1	1	27	1/27	1/54	0	27	0/1	0	27	0/1	0/1	1/54	0.0185185185185	1
qokeol	K12_CONTROL	cthol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	2	51	2/51	0	51	0/1	1/51	1	51	1/51	1	51	1/51	1/51	0/1	0	1
qokeol	TARGET	qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	21	2/21	3	26	3/26	115/1092	2	21	2/21	0	26	0/1	1/21	3/52	0.0576923076923	1
qokeol	K12_CONTROL	okeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	4	27	4/27	2	28	1/14	83/756	2	27	2/27	1	28	1/28	83/1512	83/1512	0.0548941798942	1
qokeol	K12_CONTROL	qotol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	1	25	1/25	4	35	4/35	27/350	2	25	2/25	0	35	0/1	1/25	13/350	0.0371428571429	1
qokeol	K12_CONTROL	tol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	0	8	0/1	2	23	2/23	1/23	1	8	1/8	0	23	0/1	1/16	-7/368	-0.0190217391304	1
qokeol	K12_CONTROL	sal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	20	1/10	2	20	1/10	1/10	2	20	1/10	0	20	0/1	1/20	1/20	0.05	1
qokeol	K12_CONTROL	oteol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	1	16	1/16	0	15	0/1	1/32	2	16	1/8	0	15	0/1	1/16	-1/32	-0.03125	1
qokeol	K12_CONTROL	kol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	0	15	0/1	0	15	0/1	0/1	1	15	1/15	0	15	0/1	1/30	-1/30	-0.0333333333333	1
qokeol	K12_CONTROL	chl	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	0	20	0/1	2	15	2/15	1/15	0	20	0/1	1	15	1/15	1/30	1/30	0.0333333333333	1
qokeol	K12_CONTROL	okol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	4	38	2/19	2	36	1/18	55/684	1	38	1/38	1	36	1/36	37/1368	73/1368	0.0533625730994	1
qokeol	K12_CONTROL	lol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	22	1/11	1	11	1/11	1/11	4	22	2/11	0	11	0/1	1/11	0/1	0	1
qokeol	K12_CONTROL	kal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	0	12	0/1	0	7	0/1	0/1	0	12	0/1	0	7	0/1	0/1	0/1	0	1
qokeol	K12_CONTROL	otchol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	0	14	0/1	1	20	1/20	1/40	0	14	0/1	0	20	0/1	0/1	1/40	0.025	1
qokeol	K12_CONTROL	cthol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	45	2/45	0	35	0/1	1/45	1	45	1/45	1	35	1/35	8/315	-1/315	-0.0031746031746	1
qokeol	TARGET	qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	11	6/11	10	12	5/6	91/132	8	11	8/11	4	12	1/3	35/66	7/44	0.159090909091	1
qokeol	K12_CONTROL	okeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	10	14	5/7	9	11	9/11	59/77	9	14	9/14	2	11	2/11	127/308	109/308	0.353896103896	1
qokeol	K12_CONTROL	qotol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	14	3/7	14	18	7/9	38/63	12	14	6/7	0	18	0/1	3/7	11/63	0.174603174603	1
qokeol	K12_CONTROL	tol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	5	8	5/8	11	12	11/12	37/48	4	8	1/2	0	12	0/1	1/4	25/48	0.520833333333	1
qokeol	K12_CONTROL	sal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	5	9	5/9	8	10	4/5	61/90	7	9	7/9	2	10	1/5	22/45	17/90	0.188888888889	1
qokeol	K12_CONTROL	oteol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	4	8	1/2	3	7	3/7	13/28	5	8	5/8	1	7	1/7	43/112	9/112	0.0803571428571	1
qokeol	K12_CONTROL	kol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	5	13	5/13	7	12	7/12	151/312	12	13	12/13	1	12	1/12	157/312	-1/52	-0.0192307692308	1
qokeol	K12_CONTROL	chl	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	13	6/13	3	5	3/5	69/130	9	13	9/13	0	5	0/1	9/26	12/65	0.184615384615	1
qokeol	K12_CONTROL	okol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	13	20	13/20	15	19	15/19	547/760	11	20	11/20	1	19	1/19	229/760	159/380	0.418421052632	1
qokeol	K12_CONTROL	lol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	3	15	1/5	10	11	10/11	61/110	14	15	14/15	0	11	0/1	7/15	29/330	0.0878787878788	1
qokeol	K12_CONTROL	kal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	12	1/2	8	9	8/9	25/36	7	12	7/12	1	9	1/9	25/72	25/72	0.347222222222	1
qokeol	K12_CONTROL	otchol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	4	8	1/2	6	10	3/5	11/20	5	8	5/8	2	10	1/5	33/80	11/80	0.1375	1
qokeol	K12_CONTROL	cthol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	QOKEOL-PROCESS	QOKEOL-MAT	14	25	14/25	9	12	3/4	131/200	20	25	4/5	0	12	0/1	2/5	51/200	0.255	1
qokeol	TARGET	qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	4	7	4/7	6	8	3/4	37/56	5	7	5/7	3	8	3/8	61/112	13/112	0.116071428571	1
qokeol	K12_CONTROL	okeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	8	10	4/5	8	9	8/9	38/45	7	10	7/10	2	9	2/9	83/180	23/60	0.383333333333	1
qokeol	K12_CONTROL	qotol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	6	11	6/11	11	14	11/14	205/308	9	11	9/11	0	14	0/1	9/22	79/308	0.256493506494	1
qokeol	K12_CONTROL	tol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	4	1/2	6	7	6/7	19/28	2	4	1/2	0	7	0/1	1/4	3/7	0.428571428571	1
qokeol	K12_CONTROL	sal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	5	8	5/8	5	6	5/6	35/48	6	8	3/4	1	6	1/6	11/24	13/48	0.270833333333	1
qokeol	K12_CONTROL	oteol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	3	2/3	2	6	1/3	1/2	1	3	1/3	0	6	0/1	1/6	1/3	0.333333333333	1
qokeol	K12_CONTROL	kol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	3	10	3/10	3	5	3/5	9/20	9	10	9/10	0	5	0/1	9/20	0/1	0	1
qokeol	K12_CONTROL	chl	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	5	11	5/11	2	3	2/3	37/66	8	11	8/11	0	3	0/1	4/11	13/66	0.19696969697	1
qokeol	K12_CONTROL	okol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	12	17	12/17	12	14	6/7	93/119	10	17	10/17	1	14	1/14	157/476	215/476	0.451680672269	1
qokeol	K12_CONTROL	lol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	2	10	1/5	7	7	1/1	3/5	10	10	1/1	0	7	0/1	1/2	1/10	0.1	1
qokeol	K12_CONTROL	kal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	4	7	4/7	1	2	1/2	15/28	4	7	4/7	0	2	0/1	2/7	1/4	0.25	1
qokeol	K12_CONTROL	otchol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	3	6	1/2	4	7	4/7	15/28	3	6	1/2	2	7	2/7	11/28	1/7	0.142857142857	1
qokeol	K12_CONTROL	cthol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	QOKEOL-PROCESS	QOKEOL-MAT	13	22	13/22	7	10	7/10	71/110	18	22	9/11	0	10	0/1	9/22	13/55	0.236363636364	1
qokeol	TARGET	qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	38	3/19	10	38	5/19	4/19	8	38	4/19	4	38	2/19	3/19	1/19	0.0526315789474	1
qokeol	K12_CONTROL	okeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	10	44	5/22	9	44	9/44	19/88	9	44	9/44	2	44	1/22	1/8	1/11	0.0909090909091	1
qokeol	K12_CONTROL	qotol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	43	6/43	14	43	14/43	10/43	12	43	12/43	0	43	0/1	6/43	4/43	0.093023255814	1
qokeol	K12_CONTROL	tol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	5	34	5/34	11	34	11/34	4/17	4	34	2/17	0	34	0/1	1/17	3/17	0.176470588235	1
qokeol	K12_CONTROL	sal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	5	37	5/37	8	37	8/37	13/74	7	37	7/37	2	37	2/37	9/74	2/37	0.0540540540541	1
qokeol	K12_CONTROL	oteol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	4	26	2/13	3	26	3/26	7/52	5	26	5/26	1	26	1/26	3/26	1/52	0.0192307692308	1
qokeol	K12_CONTROL	kol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	5	30	1/6	7	30	7/30	1/5	12	30	2/5	1	30	1/30	13/60	-1/60	-0.0166666666667	1
qokeol	K12_CONTROL	chl	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	28	3/14	3	28	3/28	9/56	9	28	9/28	0	28	0/1	9/56	0/1	0	1
qokeol	K12_CONTROL	okol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	13	53	13/53	15	53	15/53	14/53	11	53	11/53	1	53	1/53	6/53	8/53	0.150943396226	1
qokeol	K12_CONTROL	lol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	3	35	3/35	10	35	2/7	13/70	14	35	2/5	0	35	0/1	1/5	-1/70	-0.0142857142857	1
qokeol	K12_CONTROL	kal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	6	25	6/25	8	25	8/25	7/25	7	25	7/25	1	25	1/25	4/25	3/25	0.12	1
qokeol	K12_CONTROL	otchol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	4	27	4/27	6	27	2/9	5/27	5	27	5/27	2	27	2/27	7/54	1/18	0.0555555555556	1
qokeol	K12_CONTROL	cthol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	QOKEOL-PROCESS	QOKEOL-MAT	14	51	14/51	9	51	3/17	23/102	20	51	20/51	0	51	0/1	10/51	1/34	0.0294117647059	1
