source_group_id	edition	page	locus	kind	block	source_group_index	ivtff_group_raw	left_separator	right_separator	model	reading	role
ZL3b|f77r.30|G006	ZL3b	f77r	f77r.30	P	f77r:P2	6	cheeky	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheeky⟧	UNREAD
ZL3b|f77r.30|G007	ZL3b	f77r	f77r.30	P	f77r:P2	7	lol	DEFINITE_SPACE	LINE_END	V	⟦lol⟧	UNREAD
ZL3b|f77r.31|G001	ZL3b	f77r	f77r.31	P	f77r:P2	1	qokain	LINE_START	DEFINITE_SPACE	V	ist?	COPULA
ZL3b|f77r.31|G002	ZL3b	f77r	f77r.31	P	f77r:P2	2	chckhy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chckhy⟧	UNREAD
ZL3b|f77r.31|G003	ZL3b	f77r	f77r.31	P	f77r:P2	3	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qokeey⟧	UNREAD
ZL3b|f77r.31|G004	ZL3b	f77r	f77r.31	P	f77r:P2	4	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	V	zum Ausgang?	GOAL
ZL3b|f77r.31|G005	ZL3b	f77r	f77r.31	P	f77r:P2	5	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	V	zum Ausgang?	GOAL
ZL3b|f77r.31|G006	ZL3b	f77r	f77r.31	P	f77r:P2	6	qotary	DEFINITE_SPACE	LINE_END	V	⟦qotary⟧	UNREAD
ZL3b|f77r.32|G001	ZL3b	f77r	f77r.32	P	f77r:P2	1	qor	LINE_START	DEFINITE_SPACE	V	⟦qor⟧	UNREAD
ZL3b|f77r.32|G002	ZL3b	f77r	f77r.32	P	f77r:P2	2	ain	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ain⟧	UNREAD
ZL3b|f77r.32|G003	ZL3b	f77r	f77r.32	P	f77r:P2	3	cheol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheol⟧	UNREAD
ZL3b|f77r.32|G004	ZL3b	f77r	f77r.32	P	f77r:P2	4	ol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ol⟧	UNREAD
ZL3b|f77r.32|G005	ZL3b	f77r	f77r.32	P	f77r:P2	5	chealor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chealor⟧	UNREAD
ZL3b|f77r.32|G006	ZL3b	f77r	f77r.32	P	f77r:P2	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheey⟧	UNREAD
ZL3b|f77r.32|G007	ZL3b	f77r	f77r.32	P	f77r:P2	7	qet[eiiin:aiin]	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qet[eiiin:aiin]⟧	UNREAD
ZL3b|f77r.32|G008	ZL3b	f77r	f77r.32	P	f77r:P2	8	d[a:y]ry	DEFINITE_SPACE	LINE_END	V	⟦d[a:y]ry⟧	UNREAD
ZL3b|f77r.33|G001	ZL3b	f77r	f77r.33	P	f77r:P2	1	daiin	LINE_START	DEFINITE_SPACE	V	⟦daiin⟧	UNREAD
ZL3b|f77r.33|G002	ZL3b	f77r	f77r.33	P	f77r:P2	2	chedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chedy⟧	UNREAD
ZL3b|f77r.33|G003	ZL3b	f77r	f77r.33	P	f77r:P2	3	qol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	V	⟦qol⟧	UNREAD
ZL3b|f77r.33|G004	ZL3b	f77r	f77r.33	P	f77r:P2	4	keedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	V	⟦keedy⟧	UNREAD
ZL3b|f77r.33|G005	ZL3b	f77r	f77r.33	P	f77r:P2	5	qoteeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qoteeedy⟧	UNREAD
ZL3b|f77r.33|G006	ZL3b	f77r	f77r.33	P	f77r:P2	6	sar	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sar⟧	UNREAD
ZL3b|f77r.33|G007	ZL3b	f77r	f77r.33	P	f77r:P2	7	oiiiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦oiiiin⟧	UNREAD
ZL3b|f77r.33|G008	ZL3b	f77r	f77r.33	P	f77r:P2	8	cheety	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheety⟧	UNREAD
ZL3b|f77r.33|G009	ZL3b	f77r	f77r.33	P	f77r:P2	9	dy	DEFINITE_SPACE	LINE_END	V	⟦dy⟧	UNREAD
ZL3b|f77r.34|G001	ZL3b	f77r	f77r.34	P	f77r:P2	1	qokaiin	LINE_START	DEFINITE_SPACE	V	der Flüssigkeit?	GENITIVE
ZL3b|f77r.34|G002	ZL3b	f77r	f77r.34	P	f77r:P2	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	V	fließt?	FLOW
ZL3b|f77r.34|G003	ZL3b	f77r	f77r.34	P	f77r:P2	3	chedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chedy⟧	UNREAD
ZL3b|f77r.34|G004	ZL3b	f77r	f77r.34	P	f77r:P2	4	qolchedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qolchedy⟧	UNREAD
ZL3b|f77r.34|G005	ZL3b	f77r	f77r.34	P	f77r:P2	5	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	der Flüssigkeit?	GENITIVE
ZL3b|f77r.34|G006	ZL3b	f77r	f77r.34	P	f77r:P2	6	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	der Flüssigkeit?	GENITIVE
ZL3b|f77r.34|G007	ZL3b	f77r	f77r.34	P	f77r:P2	7	checkhy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦checkhy⟧	UNREAD
ZL3b|f77r.34|G008	ZL3b	f77r	f77r.34	P	f77r:P2	8	raiin	DEFINITE_SPACE	LINE_END	V	⟦raiin⟧	UNREAD
ZL3b|f77r.35|G001	ZL3b	f77r	f77r.35	P	f77r:P2	1	solkeey	LINE_START	DEFINITE_SPACE	V	⟦solkeey⟧	UNREAD
ZL3b|f77r.35|G002	ZL3b	f77r	f77r.35	P	f77r:P2	2	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	Flüssigkeit?	MATERIAL
ZL3b|f77r.35|G003	ZL3b	f77r	f77r.35	P	f77r:P2	3	chedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chedy⟧	UNREAD
ZL3b|f77r.35|G004	ZL3b	f77r	f77r.35	P	f77r:P2	4	qokain	DEFINITE_SPACE	DEFINITE_SPACE	V	ist?	COPULA
ZL3b|f77r.35|G005	ZL3b	f77r	f77r.35	P	f77r:P2	5	sheedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheedy⟧	UNREAD
ZL3b|f77r.35|G006	ZL3b	f77r	f77r.35	P	f77r:P2	6	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	der Flüssigkeit?	GENITIVE
ZL3b|f77r.35|G007	ZL3b	f77r	f77r.35	P	f77r:P2	7	chedaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chedaiin⟧	UNREAD
ZL3b|f77r.35|G008	ZL3b	f77r	f77r.35	P	f77r:P2	8	chealy	DEFINITE_SPACE	LINE_END	V	⟦chealy⟧	UNREAD
ZL3b|f77r.36|G001	ZL3b	f77r	f77r.36	P	f77r:P2	1	dshedy	LINE_START	DEFINITE_SPACE	V	⟦dshedy⟧	UNREAD
ZL3b|f77r.36|G002	ZL3b	f77r	f77r.36	P	f77r:P2	2	pchedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦pchedy⟧	UNREAD
ZL3b|f77r.36|G003	ZL3b	f77r	f77r.36	P	f77r:P2	3	qotain	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotain⟧	UNREAD
ZL3b|f77r.36|G004	ZL3b	f77r	f77r.36	P	f77r:P2	4	chedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chedy⟧	UNREAD
ZL3b|f77r.36|G005	ZL3b	f77r	f77r.36	P	f77r:P2	5	d[o:a]lchl	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦d[o:a]lchl⟧	UNREAD
ZL3b|f77r.36|G006	ZL3b	f77r	f77r.36	P	f77r:P2	6	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	weiter?	CONTINUATION
ZL3b|f77r.36|G007	ZL3b	f77r	f77r.36	P	f77r:P2	7	qokol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	V	⟦qokol⟧	UNREAD
ZL3b|f77r.36|G008	ZL3b	f77r	f77r.36	P	f77r:P2	8	olchey	UNCERTAIN_SMALL_SPACE	LINE_END	V	⟦olchey⟧	UNREAD
ZL3b|f77r.37|G001	ZL3b	f77r	f77r.37	P	f77r:P2	1	teeolain	LINE_START	DEFINITE_SPACE	V	⟦teeolain⟧	UNREAD
ZL3b|f77r.37|G002	ZL3b	f77r	f77r.37	P	f77r:P2	2	chey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chey⟧	UNREAD
ZL3b|f77r.37|G003	ZL3b	f77r	f77r.37	P	f77r:P2	3	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	V	Anteil?	PART
ZL3b|f77r.37|G004	ZL3b	f77r	f77r.37	P	f77r:P2	4	qokain	DEFINITE_SPACE	DEFINITE_SPACE	V	ist?	COPULA
ZL3b|f77r.37|G005	ZL3b	f77r	f77r.37	P	f77r:P2	5	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheedy⟧	UNREAD
ZL3b|f77r.37|G006	ZL3b	f77r	f77r.37	P	f77r:P2	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheey⟧	UNREAD
ZL3b|f77r.37|G007	ZL3b	f77r	f77r.37	P	f77r:P2	7	lchedy	DEFINITE_SPACE	LINE_END	V	⟦lchedy⟧	UNREAD
ZL3b|f77r.38|G001	ZL3b	f77r	f77r.38	P	f77r:P3	1	pol	LINE_START	DEFINITE_SPACE	V	⟦pol⟧	UNREAD
ZL3b|f77r.38|G002	ZL3b	f77r	f77r.38	P	f77r:P3	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	V	fließt?	FLOW
ZL3b|f77r.38|G003	ZL3b	f77r	f77r.38	P	f77r:P3	3	qoeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qoeedy⟧	UNREAD
ZL3b|f77r.38|G004	ZL3b	f77r	f77r.38	P	f77r:P3	4	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	der Flüssigkeit?	GENITIVE
ZL3b|f77r.38|G005	ZL3b	f77r	f77r.38	P	f77r:P3	5	chcphey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chcphey⟧	UNREAD
ZL3b|f77r.38|G006	ZL3b	f77r	f77r.38	P	f77r:P3	6	qol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qol⟧	UNREAD
ZL3b|f77r.38|G007	ZL3b	f77r	f77r.38	P	f77r:P3	7	ltaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ltaiin⟧	UNREAD
ZL3b|f77r.38|G008	ZL3b	f77r	f77r.38	P	f77r:P3	8	shedy	DEFINITE_SPACE	DEFINITE_SPACE	V	fließt?	FLOW
ZL3b|f77r.38|G009	ZL3b	f77r	f77r.38	P	f77r:P3	9	qol	DEFINITE_SPACE	LINE_END	V	⟦qol⟧	UNREAD
ZL3b|f77r.39|G001	ZL3b	f77r	f77r.39	P	f77r:P3	1	olaiin	LINE_START	DEFINITE_SPACE	V	⟦olaiin⟧	UNREAD
ZL3b|f77r.39|G002	ZL3b	f77r	f77r.39	P	f77r:P3	2	cheey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheey⟧	UNREAD
ZL3b|f77r.39|G003	ZL3b	f77r	f77r.39	P	f77r:P3	3	sheckhey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheckhey⟧	UNREAD
ZL3b|f77r.39|G004	ZL3b	f77r	f77r.39	P	f77r:P3	4	lsheey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦lsheey⟧	UNREAD
ZL3b|f77r.39|G005	ZL3b	f77r	f77r.39	P	f77r:P3	5	qykaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qykaiin⟧	UNREAD
ZL3b|f77r.39|G006	ZL3b	f77r	f77r.39	P	f77r:P3	6	sheedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheedy⟧	UNREAD
ZL3b|f77r.39|G007	ZL3b	f77r	f77r.39	P	f77r:P3	7	laiin	DEFINITE_SPACE	LINE_END	V	⟦laiin⟧	UNREAD
ZL3b|f77r.40|G001	ZL3b	f77r	f77r.40	P	f77r:P3	1	daiiin	LINE_START	DEFINITE_SPACE	V	⟦daiiin⟧	UNREAD
ZL3b|f77r.40|G002	ZL3b	f77r	f77r.40	P	f77r:P3	2	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	V	⟦ol⟧	UNREAD
ZL3b|f77r.40|G003	ZL3b	f77r	f77r.40	P	f77r:P3	3	eeedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	V	⟦eeedy⟧	UNREAD
ZL3b|f77r.40|G004	ZL3b	f77r	f77r.40	P	f77r:P3	4	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	Flüssigkeit?	MATERIAL
ZL3b|f77r.40|G005	ZL3b	f77r	f77r.40	P	f77r:P3	5	sheeol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheeol⟧	UNREAD
ZL3b|f77r.40|G006	ZL3b	f77r	f77r.40	P	f77r:P3	6	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotaiin⟧	UNREAD
ZL3b|f77r.40|G007	ZL3b	f77r	f77r.40	P	f77r:P3	7	shody	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shody⟧	UNREAD
ZL3b|f77r.40|G008	ZL3b	f77r	f77r.40	P	f77r:P3	8	qoty	DEFINITE_SPACE	LINE_END	V	⟦qoty⟧	UNREAD
ZL3b|f77r.41|G001	ZL3b	f77r	f77r.41	P	f77r:P3	1	daiin	LINE_START	UNCERTAIN_SMALL_SPACE	V	⟦daiin⟧	UNREAD
ZL3b|f77r.41|G002	ZL3b	f77r	f77r.41	P	f77r:P3	2	sh	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	V	⟦sh⟧	UNREAD
ZL3b|f77r.41|G003	ZL3b	f77r	f77r.41	P	f77r:P3	3	qolchey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qolchey⟧	UNREAD
ZL3b|f77r.41|G004	ZL3b	f77r	f77r.41	P	f77r:P3	4	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	V	zum Ausgang?	GOAL
ZL3b|f77r.41|G005	ZL3b	f77r	f77r.41	P	f77r:P3	5	qotal	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotal⟧	UNREAD
ZL3b|f77r.41|G006	ZL3b	f77r	f77r.41	P	f77r:P3	6	r	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	V	⟦r⟧	UNREAD
ZL3b|f77r.41|G007	ZL3b	f77r	f77r.41	P	f77r:P3	7	ain	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	V	⟦ain⟧	UNREAD
ZL3b|f77r.41|G008	ZL3b	f77r	f77r.41	P	f77r:P3	8	chl	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chl⟧	UNREAD
ZL3b|f77r.41|G009	ZL3b	f77r	f77r.41	P	f77r:P3	9	s	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦s⟧	UNREAD
ZL3b|f77r.41|G010	ZL3b	f77r	f77r.41	P	f77r:P3	10	arol	DEFINITE_SPACE	LINE_END	V	⟦arol⟧	UNREAD
ZL3b|f77r.42|G001	ZL3b	f77r	f77r.42	P	f77r:P3	1	qokeedy	LINE_START	DEFINITE_SPACE	V	weiter?	CONTINUATION
ZL3b|f77r.42|G002	ZL3b	f77r	f77r.42	P	f77r:P3	2	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	V	zum Ausgang?	GOAL
ZL3b|f77r.42|G003	ZL3b	f77r	f77r.42	P	f77r:P3	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	weiter?	CONTINUATION
ZL3b|f77r.42|G004	ZL3b	f77r	f77r.42	P	f77r:P3	4	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	weiter?	CONTINUATION
ZL3b|f77r.42|G005	ZL3b	f77r	f77r.42	P	f77r:P3	5	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qokeey⟧	UNREAD
ZL3b|f77r.42|G006	ZL3b	f77r	f77r.42	P	f77r:P3	6	[s:r]	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	V	⟦[s:r]⟧	UNREAD
ZL3b|f77r.42|G007	ZL3b	f77r	f77r.42	P	f77r:P3	7	aiin	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	V	⟦aiin⟧	UNREAD
ZL3b|f77r.42|G008	ZL3b	f77r	f77r.42	P	f77r:P3	8	al	DEFINITE_SPACE	LINE_END	V	⟦al⟧	UNREAD
ZL3b|f77r.43|G001	ZL3b	f77r	f77r.43	P	f77r:P3	1	d	LINE_START	UNCERTAIN_SMALL_SPACE	V	⟦d⟧	UNREAD
ZL3b|f77r.43|G002	ZL3b	f77r	f77r.43	P	f77r:P3	2	chee	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	V	⟦chee⟧	UNREAD
ZL3b|f77r.43|G003	ZL3b	f77r	f77r.43	P	f77r:P3	3	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	V	⟦ol⟧	UNREAD
ZL3b|f77r.43|G004	ZL3b	f77r	f77r.43	P	f77r:P3	4	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheedy⟧	UNREAD
ZL3b|f77r.43|G005	ZL3b	f77r	f77r.43	P	f77r:P3	5	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotaiin⟧	UNREAD
ZL3b|f77r.43|G006	ZL3b	f77r	f77r.43	P	f77r:P3	6	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	V	Anteil?	PART
ZL3b|f77r.43|G007	ZL3b	f77r	f77r.43	P	f77r:P3	7	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	V	zum Ausgang?	GOAL
ZL3b|f77r.43|G008	ZL3b	f77r	f77r.43	P	f77r:P3	8	raiin	DEFINITE_SPACE	LINE_END	V	⟦raiin⟧	UNREAD
ZL3b|f77r.44|G001	ZL3b	f77r	f77r.44	P	f77r:P3	1	sheey	LINE_START	DEFINITE_SPACE	V	⟦sheey⟧	UNREAD
ZL3b|f77r.44|G002	ZL3b	f77r	f77r.44	P	f77r:P3	2	qepchedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qepchedy⟧	UNREAD
ZL3b|f77r.44|G003	ZL3b	f77r	f77r.44	P	f77r:P3	3	qol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qol⟧	UNREAD
ZL3b|f77r.44|G004	ZL3b	f77r	f77r.44	P	f77r:P3	4	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheedy⟧	UNREAD
ZL3b|f77r.44|G005	ZL3b	f77r	f77r.44	P	f77r:P3	5	qokear	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qokear⟧	UNREAD
ZL3b|f77r.44|G006	ZL3b	f77r	f77r.44	P	f77r:P3	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheey⟧	UNREAD
ZL3b|f77r.44|G007	ZL3b	f77r	f77r.44	P	f77r:P3	7	loly	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦loly⟧	UNREAD
ZL3b|f77r.44|G008	ZL3b	f77r	f77r.44	P	f77r:P3	8	dy	DEFINITE_SPACE	LINE_END	V	⟦dy⟧	UNREAD
ZL3b|f77r.45|G001	ZL3b	f77r	f77r.45	P	f77r:P3	1	qokaiin	LINE_START	DEFINITE_SPACE	V	der Flüssigkeit?	GENITIVE
ZL3b|f77r.45|G002	ZL3b	f77r	f77r.45	P	f77r:P3	2	ches	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ches⟧	UNREAD
ZL3b|f77r.45|G003	ZL3b	f77r	f77r.45	P	f77r:P3	3	lchear	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦lchear⟧	UNREAD
ZL3b|f77r.45|G004	ZL3b	f77r	f77r.45	P	f77r:P3	4	dal	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦dal⟧	UNREAD
ZL3b|f77r.45|G005	ZL3b	f77r	f77r.45	P	f77r:P3	5	chr	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chr⟧	UNREAD
ZL3b|f77r.45|G006	ZL3b	f77r	f77r.45	P	f77r:P3	6	sl	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	V	⟦sl⟧	UNREAD
ZL3b|f77r.45|G007	ZL3b	f77r	f77r.45	P	f77r:P3	7	s	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	V	⟦s⟧	UNREAD
ZL3b|f77r.45|G008	ZL3b	f77r	f77r.45	P	f77r:P3	8	ain	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	V	⟦ain⟧	UNREAD
ZL3b|f77r.45|G009	ZL3b	f77r	f77r.45	P	f77r:P3	9	ol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ol⟧	UNREAD
ZL3b|f77r.45|G010	ZL3b	f77r	f77r.45	P	f77r:P3	10	raiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦raiin⟧	UNREAD
ZL3b|f77r.45|G011	ZL3b	f77r	f77r.45	P	f77r:P3	11	lod	DEFINITE_SPACE	LINE_END	V	⟦lod⟧	UNREAD
ZL3b|f77r.46|G001	ZL3b	f77r	f77r.46	P	f77r:P3	1	daiin	LINE_START	DEFINITE_SPACE	V	⟦daiin⟧	UNREAD
ZL3b|f77r.46|G002	ZL3b	f77r	f77r.46	P	f77r:P3	2	chlchpsheey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chlchpsheey⟧	UNREAD
ZL3b|f77r.46|G003	ZL3b	f77r	f77r.46	P	f77r:P3	3	tal	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦tal⟧	UNREAD
ZL3b|f77r.46|G004	ZL3b	f77r	f77r.46	P	f77r:P3	4	cheol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheol⟧	UNREAD
ZL3b|f77r.46|G005	ZL3b	f77r	f77r.46	P	f77r:P3	5	dag	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦dag⟧	UNREAD
ZL3b|f77r.46|G006	ZL3b	f77r	f77r.46	P	f77r:P3	6	as	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	V	⟦as⟧	UNREAD
ZL3b|f77r.46|G007	ZL3b	f77r	f77r.46	P	f77r:P3	7	otey	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	V	⟦otey⟧	UNREAD
ZL3b|f77r.46|G008	ZL3b	f77r	f77r.46	P	f77r:P3	8	daiin	DEFINITE_SPACE	LINE_END	V	⟦daiin⟧	UNREAD
ZL3b|f77r.47|G001	ZL3b	f77r	f77r.47	P	f77r:P3	1	ysheey	LINE_START	DEFINITE_SPACE	V	⟦ysheey⟧	UNREAD
ZL3b|f77r.47|G002	ZL3b	f77r	f77r.47	P	f77r:P3	2	dal	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦dal⟧	UNREAD
ZL3b|f77r.47|G003	ZL3b	f77r	f77r.47	P	f77r:P3	3	saiis[o:a]l	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦saiis[o:a]l⟧	UNREAD
ZL3b|f77r.47|G004	ZL3b	f77r	f77r.47	P	f77r:P3	4	sal	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sal⟧	UNREAD
ZL3b|f77r.47|G005	ZL3b	f77r	f77r.47	P	f77r:P3	5	dalo	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦dalo⟧	UNREAD
ZL3b|f77r.47|G006	ZL3b	f77r	f77r.47	P	f77r:P3	6	tain	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦tain⟧	UNREAD
ZL3b|f77r.47|G007	ZL3b	f77r	f77r.47	P	f77r:P3	7	dary	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦dary⟧	UNREAD
ZL3b|f77r.47|G008	ZL3b	f77r	f77r.47	P	f77r:P3	8	dalo	DEFINITE_SPACE	LINE_END	V	⟦dalo⟧	UNREAD
ZL3b|f77r.48|G001	ZL3b	f77r	f77r.48	P	f77r:P3	1	sodar	LINE_START	DEFINITE_SPACE	V	⟦sodar⟧	UNREAD
ZL3b|f77r.48|G002	ZL3b	f77r	f77r.48	P	f77r:P3	2	oloky	DEFINITE_SPACE	LINE_END	V	⟦oloky⟧	UNREAD
ZL3b|f77r.49|G001	ZL3b	f77r	f77r.49	L	f77r.49:LABEL	1	otchdy	LINE_START	LINE_END	V	⟦otchdy⟧	UNREAD
ZL3b|f77r.50|G001	ZL3b	f77r	f77r.50	L	f77r.50:LABEL	1	otolaiin	LINE_START	UNCERTAIN_SMALL_SPACE	V	⟦otolaiin⟧	UNREAD
ZL3b|f77r.50|G002	ZL3b	f77r	f77r.50	L	f77r.50:LABEL	2	o	UNCERTAIN_SMALL_SPACE	LINE_END	V	⟦o⟧	UNREAD
ZL3b|f17r.4|G001	ZL3b	f17r	f17r.4	P	f17r:P1	1	tcho@154;	LINE_START	DEFINITE_SPACE	V	⟦tcho@154;⟧	UNREAD
ZL3b|f17r.4|G002	ZL3b	f17r	f17r.4	P	f17r:P1	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shol⟧	UNREAD
ZL3b|f17r.4|G003	ZL3b	f17r	f17r.4	P	f17r:P1	3	qokol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qokol⟧	UNREAD
ZL3b|f17r.4|G004	ZL3b	f17r	f17r.4	P	f17r:P1	4	qor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qor⟧	UNREAD
ZL3b|f17r.4|G005	ZL3b	f17r	f17r.4	P	f17r:P1	5	olaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦olaiin⟧	UNREAD
ZL3b|f17r.4|G006	ZL3b	f17r	f17r.4	P	f17r:P1	6	opydg	DEFINITE_SPACE	DRAWING_INTERRUPTION	V	⟦opydg⟧	UNREAD
ZL3b|f17r.4|G007	ZL3b	f17r	f17r.4	P	f17r:P1	7	som	DRAWING_INTERRUPTION	DEFINITE_SPACE	V	⟦som⟧	UNREAD
ZL3b|f17r.4|G008	ZL3b	f17r	f17r.4	P	f17r:P1	8	ypchy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ypchy⟧	UNREAD
ZL3b|f17r.4|G009	ZL3b	f17r	f17r.4	P	f17r:P1	9	ypaim	DEFINITE_SPACE	LINE_END	V	⟦ypaim⟧	UNREAD
ZL3b|f17r.5|G001	ZL3b	f17r	f17r.5	P	f17r:P1	1	ychekchy	LINE_START	DEFINITE_SPACE	V	⟦ychekchy⟧	UNREAD
ZL3b|f17r.5|G002	ZL3b	f17r	f17r.5	P	f17r:P1	2	cthy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cthy⟧	UNREAD
ZL3b|f17r.5|G003	ZL3b	f17r	f17r.5	P	f17r:P1	3	chor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chor⟧	UNREAD
