component_recipe	intake_tier	register	incoming_action	incoming_argument	explicit_action_roots	explicit_argument_roots	inherited_action_root	inherited_argument_root	outgoing_action	outgoing_argument	baseline_clause_de	order_safe_clause_de	order_repair_rule	clause_changed_by_order_repair
L+CHD+L	T2_FUTURE_STRONG	HERBAL	P	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	P	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	P	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den Positionsposten [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite den Positionsposten [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	PHARMA	P	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den Drogenposten [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	Bearbeite den Drogenposten [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Kennwert [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	Bearbeite den Kennwert [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	HERBAL	R	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Arbeitswert [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite den Arbeitswert [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	R	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Stationswert [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite den Stationswert [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	R	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Positionswert [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite den Positionswert [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	PHARMA	R	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Mengenwert [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	Bearbeite den Mengenwert [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Teilwert [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	Bearbeite den Teilwert [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	HERBAL	R	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Materialanteil [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite den Materialanteil [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	R	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Stationsanteil [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite den Stationsanteil [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	R	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Sektoranteil [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite den Sektoranteil [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	PHARMA	R	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Drogenanteil [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	Bearbeite den Drogenanteil [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	NONE	CHD	NONE	NONE	NONE	CHD	NONE	Bearbeite; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	Bearbeite; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	HERBAL	R	NONE	CHD	NONE	NONE	NONE	CHD	NONE	Bearbeite; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	R	NONE	CHD	NONE	NONE	NONE	CHD	NONE	Bearbeite; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	R	NONE	CHD	NONE	NONE	NONE	CHD	NONE	Bearbeite; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite; über die Ringverbindung [außen] und über die Ringverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	PHARMA	R	NONE	CHD	NONE	NONE	NONE	CHD	NONE	Bearbeite; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	Bearbeite; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	OR	CHD	NONE	NONE	OR	CHD	OR	Bearbeite die Eintragseinheit [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	Bearbeite die Eintragseinheit [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	HERBAL	R	OR	CHD	NONE	NONE	OR	CHD	OR	Bearbeite die Arbeitseinheit [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite die Arbeitseinheit [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	R	OR	CHD	NONE	NONE	OR	CHD	OR	Bearbeite die Stationseinheit [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite die Stationseinheit [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	R	OR	CHD	NONE	NONE	OR	CHD	OR	Bearbeite die Positionseinheit [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite die Positionseinheit [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	PHARMA	R	OR	CHD	NONE	NONE	OR	CHD	OR	Bearbeite die Ansatzeinheit [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	Bearbeite die Ansatzeinheit [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den laufenden Eintrag [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	Bearbeite den laufenden Eintrag [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	HERBAL	R	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	R	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	R	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den Positionsposten [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite den Positionsposten [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	PHARMA	R	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den Drogenposten [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	Bearbeite den Drogenposten [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	S	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Kennwert [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	Bearbeite den Kennwert [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	HERBAL	S	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Arbeitswert [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite den Arbeitswert [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	S	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Stationswert [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite den Stationswert [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	S	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Positionswert [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite den Positionswert [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	PHARMA	S	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Mengenwert [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	Bearbeite den Mengenwert [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	S	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Teilwert [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	Bearbeite den Teilwert [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	HERBAL	S	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Materialanteil [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite den Materialanteil [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	S	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Stationsanteil [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite den Stationsanteil [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	S	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Sektoranteil [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite den Sektoranteil [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	PHARMA	S	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Drogenanteil [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	Bearbeite den Drogenanteil [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	S	NONE	CHD	NONE	NONE	NONE	CHD	NONE	Bearbeite; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	Bearbeite; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	HERBAL	S	NONE	CHD	NONE	NONE	NONE	CHD	NONE	Bearbeite; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	S	NONE	CHD	NONE	NONE	NONE	CHD	NONE	Bearbeite; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	S	NONE	CHD	NONE	NONE	NONE	CHD	NONE	Bearbeite; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite; über die Ringverbindung [außen] und über die Ringverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	PHARMA	S	NONE	CHD	NONE	NONE	NONE	CHD	NONE	Bearbeite; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	Bearbeite; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	S	OR	CHD	NONE	NONE	OR	CHD	OR	Bearbeite die Eintragseinheit [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	Bearbeite die Eintragseinheit [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	HERBAL	S	OR	CHD	NONE	NONE	OR	CHD	OR	Bearbeite die Arbeitseinheit [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite die Arbeitseinheit [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	S	OR	CHD	NONE	NONE	OR	CHD	OR	Bearbeite die Stationseinheit [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite die Stationseinheit [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	S	OR	CHD	NONE	NONE	OR	CHD	OR	Bearbeite die Positionseinheit [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite die Positionseinheit [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	PHARMA	S	OR	CHD	NONE	NONE	OR	CHD	OR	Bearbeite die Ansatzeinheit [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	Bearbeite die Ansatzeinheit [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	S	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den laufenden Eintrag [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	Bearbeite den laufenden Eintrag [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	HERBAL	S	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	S	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	S	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den Positionsposten [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite den Positionsposten [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	PHARMA	S	Y	CHD	NONE	NONE	Y	CHD	Y	Bearbeite den Drogenposten [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	Bearbeite den Drogenposten [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	SH	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Kennwert [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	Bearbeite den Kennwert [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	HERBAL	SH	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Arbeitswert [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite den Arbeitswert [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	SH	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Stationswert [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite den Stationswert [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	SH	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Positionswert [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite den Positionswert [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	PHARMA	SH	AIIN	CHD	NONE	NONE	AIIN	CHD	AIIN	Bearbeite den Mengenwert [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	Bearbeite den Mengenwert [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	SH	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Teilwert [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	Bearbeite den Teilwert [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	HERBAL	SH	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Materialanteil [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite den Materialanteil [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	SH	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Stationsanteil [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite den Stationsanteil [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	SH	AIN	CHD	NONE	NONE	AIN	CHD	AIN	Bearbeite den Sektoranteil [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite den Sektoranteil [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	BASELINE_ORDER_ALREADY_SAFE	NO
