burst_id	burst_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	neutral_selection_class	schedule_rule
G455-B0291	1	G407-E2794	2794	G404-S026	f81r	F81R_UPPER_POOL	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0291	2	G407-E2795	2795	G404-S026	f81r	F81R_UPPER_POOL	CHD+Y	CHD	G447-N07628	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0292	1	G407-E2801	2801	G404-S028	f81r	F81R_UPPER_POOL	AR+OL	AR	G447-N00867	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0292	2	G407-E2802	2802	G404-S028	f81r	F81R_UPPER_POOL	O+EEE+DY	EEE+DY	G447-N13891	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0293	1	G407-E2805	2805	G404-S029	f81r	F81R_UPPER_POOL	CH+EE+D_ADDR+Y	CH+D_ADDR+Y	G447-N03849	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0293	2	G407-E2806	2806	G404-S029	f81r	F81R_UPPER_POOL	OK+EE+DY	EE+DY	G447-N16531	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0294	1	G407-E2809	2809	G404-S032	f81r	F81R_LOWER_POOL	CARRIER_Q+O+P+CH+OL	CARRIER_Q+O+CHD+CH+OL	G447-N01765	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0294	2	G407-E2810	2810	G404-S032	f81r	F81R_LOWER_POOL	OK+OR	OK	G447-N17136	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0295	1	G407-E2815	2815	G404-S033	f81r	F81R_LOWER_POOL	CH+T+Y	CH+CHD+Y	G447-N07359	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0295	2	G407-E2816	2816	G404-S033	f81r	F81R_LOWER_POOL	OK+EE+DY	EE+DY	G447-N16531	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0296	1	G407-E2817	2817	G404-S034	f81r	F81R_LOWER_POOL	SH+E+Y	E+Y	G447-N25585	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0296	2	G407-E2818	2818	G404-S034	f81r	F81R_LOWER_POOL	OK+E+DY	E+DY	G447-N16029	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0297	1	G407-E2820	2820	G404-S035	f81r	F81R_LOWER_POOL	O+CHD+AR	CHD+AR	G447-N13356	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0297	2	G407-E2821	2821	G404-S035	f81r	F81R_LOWER_POOL	O+SH+EE+DY	O+EE+DY	G447-N14734	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0298	1	G407-E2823	2823	G404-S037	f81r	F81R_LOWER_POOL	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0298	2	G407-E2824	2824	G404-S037	f81r	F81R_LOWER_POOL	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0299	1	G407-E2826	2826	G404-S039	f81r	F81R_LOWER_POOL	OR+OR	OR	G447-N18624	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0299	2	G407-E2827	2827	G404-S039	f81r	F81R_LOWER_POOL	OK+E+DY	E+DY	G447-N16029	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0300	1	G407-E2829	2829	G404-S041	f81r	F81R_LOWER_POOL	CHD+Y	CHD	G447-N07628	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0300	2	G407-E2830	2830	G404-S041	f81r	F81R_LOWER_POOL	OT+EE+DY	EE+DY	G447-N19400	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0301	1	G407-E2831	2831	G404-S042	f81r	F81R_LOWER_POOL	OL+AM_ADDR	AM_ADDR	G447-N17509	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0301	2	G407-E2832	2832	G404-S042	f81r	F81R_LOWER_POOL	CARRIER_Q+O+P+CHD+Y	CARRIER_Q+O+CHD+P+Y	G447-N01781	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0302	1	G407-E2856	2856	G404-S043	f81r	F81R_LOWER_POOL	OK+AIN	AIN	G447-N14854	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0302	2	G407-E2857	2857	G404-S043	f81r	F81R_LOWER_POOL	SH+E+CH+K+Y	SH+E+CH+CHD+Y	G447-N24373	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0303	1	G407-E2863	2863	G404-S044	f81r	F81R_LOWER_POOL	SH+E+CH+P+Y	SH+E+CH+CHD+Y	G447-N24449	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0303	2	G407-E2864	2864	G404-S044	f81r	F81R_LOWER_POOL	CH+E+O+L	CH+E+L	G447-N03224	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0304	1	G407-E2868	2868	G404-S045	f81r	F81R_LOWER_POOL	S+AR	AR	G447-N22233	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0304	2	G407-E2869	2869	G404-S045	f81r	F81R_LOWER_POOL	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0305	1	G407-E2875	2875	G404-S046	f81r	F81R_LOWER_POOL	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0305	2	G407-E2876	2876	G404-S046	f81r	F81R_LOWER_POOL	P+CHD+DY	CHD+P+DY	G447-N20254	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0306	1	G407-E2880	2880	G404-S047	f81r	F81R_LOWER_POOL	SH+E+OR	E+OR	G447-N25364	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0306	2	G407-E2881	2881	G404-S047	f81r	F81R_LOWER_POOL	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0307	1	G407-E2882	2882	G404-S048	f81r	F81R_LOWER_POOL	CH+T+D_ADDR+Y+S	CH+CHD+D_ADDR+Y+S	G447-N06811	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0307	2	G407-E2883	2883	G404-S048	f81r	F81R_LOWER_POOL	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0308	1	G407-E2887	2887	G404-S050	f81r	F81R_LOWER_POOL	D_ADDR+OL	D_ADDR	G447-N08707	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0308	2	G407-E2888	2888	G404-S050	f81r	F81R_LOWER_POOL	OK+CHD+Y	CHD+OK+Y	G447-N15849	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0309	1	G407-E2896	2896	G404-S051	f81r	F81R_LOWER_POOL	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0309	2	G407-E2897	2897	G404-S051	f81r	F81R_LOWER_POOL	SH+EE+DY	EE+DY	G447-N25791	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0310	1	G407-E2900	2900	G404-S052	f81r	F81R_LOWER_POOL	L	AIR	G447-N11231	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0310	2	G407-E2901	2901	G404-S052	f81r	F81R_LOWER_POOL	CH+CH+T+Y	CH+CH+CHD+Y	G447-N02515	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0311	1	G407-E2911	2911	G404-S054	f81r	F81R_LOWER_POOL	K+AIIN	AIIN	G447-N09591	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0311	2	G407-E2912	2912	G404-S054	f81r	F81R_LOWER_POOL	OL+K+SH+D_ADDR+Y	OL+CH+SH+D_ADDR+Y	G447-N18122	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0312	1	G407-E2915	2915	G404-S055	f81r	F81R_LOWER_POOL	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0312	2	G407-E2916	2916	G404-S055	f81r	F81R_LOWER_POOL	L+CHD+DY	L+DY	G447-N11690	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0313	1	G407-E2918	2918	G404-S057	f81r	F81R_LOWER_POOL	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0313	2	G407-E2919	2919	G404-S057	f81r	F81R_LOWER_POOL	OL+K+E+DY	OL+E+DY	G447-N17908	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0314	1	G407-E2920	2920	G404-S058	f81r	F81R_LOWER_POOL	CH+E+S	CH+E	G447-N03594	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0314	2	G407-E2921	2921	G404-S058	f81r	F81R_LOWER_POOL	AR	AIR	G447-N00695	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0315	1	G407-E2925	2925	P1009-S383	f81v	gemeinsames zweireihiges Badfeld	SH+E+Y	E+Y	G447-N25585	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0315	2	G407-E2926	2926	P1009-S383	f81v	gemeinsames zweireihiges Badfeld	K+EE+DY	EE+DY	G447-N10340	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0316	1	G407-E2930	2930	P1009-S384	f81v	gemeinsames zweireihiges Badfeld	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0316	2	G407-E2931	2931	P1009-S384	f81v	gemeinsames zweireihiges Badfeld	P+CHD+DY	CHD+P+DY	G447-N20254	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0317	1	G407-E2934	2934	P1009-S385	f81v	gemeinsames zweireihiges Badfeld	O+LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y	LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y	G447-N13997	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0317	2	G407-E2935	2935	P1009-S385	f81v	gemeinsames zweireihiges Badfeld	OK+E+DY	E+DY	G447-N16029	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0318	1	G407-E2948	2948	P1009-S386	f81v	gemeinsames zweireihiges Badfeld	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0318	2	G407-E2949	2949	P1009-S386	f81v	gemeinsames zweireihiges Badfeld	OL+K+EE+DY	OL+EE+DY	G447-N17997	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0319	1	G407-E2954	2954	P1009-S388	f81v	gemeinsames zweireihiges Badfeld	AL+AL	AL	G447-N00276	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0319	2	G407-E2955	2955	P1009-S388	f81v	gemeinsames zweireihiges Badfeld	OL+DY	DY	G447-N17679	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0320	1	G407-E2969	2969	P1009-S389	f81v	gemeinsames zweireihiges Badfeld	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0320	2	G407-E2970	2970	P1009-S389	f81v	gemeinsames zweireihiges Badfeld	OK+EE+DY	EE+DY	G447-N16531	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0321	1	G407-E2984	2984	P1009-S390	f81v	gemeinsames zweireihiges Badfeld	OK+AIN	AIN	G447-N14854	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0321	2	G407-E2985	2985	P1009-S390	f81v	gemeinsames zweireihiges Badfeld	AL+DY	DY	G447-N00376	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0322	1	G407-E2992	2992	P1009-S391	f81v	gemeinsames zweireihiges Badfeld	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0322	2	G407-E2993	2993	P1009-S391	f81v	gemeinsames zweireihiges Badfeld	CHD+DY	DY	G447-N07578	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0323	1	G407-E2996	2996	P1009-S392	f81v	gemeinsames zweireihiges Badfeld	OR	AIIN	G447-N18502	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0323	2	G407-E2997	2997	P1009-S392	f81v	gemeinsames zweireihiges Badfeld	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0324	1	G407-E3001	3001	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	D_ADDR+K+AIN	D_ADDR+AIN	G447-N08468	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0324	2	G407-E3002	3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	CH+P+E+DY	CH+CHD+E+DY	G447-N06156	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0325	1	G407-E3010	3010	P1009-S396	f81v	gemeinsames zweireihiges Badfeld	CH+E+CH+K+Y	CH+E+CH+CHD+Y	G447-N02724	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0325	2	G407-E3011	3011	P1009-S396	f81v	gemeinsames zweireihiges Badfeld	DA+IIN+DY	DA+DY	G447-N07815	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0326	1	G407-E3014	3014	P1009-S397	f81v	gemeinsames zweireihiges Badfeld	CARRIER_Q+O+P	CARRIER_Q+O	G447-N01744	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0326	2	G407-E3015	3015	P1009-S397	f81v	gemeinsames zweireihiges Badfeld	OK+EE+DY	EE+DY	G447-N16531	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0327	1	G407-E3033	3033	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	CHD+Y	CHD	G447-N07628	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0327	2	G407-E3034	3034	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0328	1	G407-E3038	3038	P1009-S403	f81v	gemeinsames zweireihiges Badfeld	L+K+E+D_ADDR+E+Y	K+E+D_ADDR+E+Y	G447-N11904	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0328	2	G407-E3039	3039	P1009-S403	f81v	gemeinsames zweireihiges Badfeld	Y+T+E+DY	Y+E+DY	G447-N30413	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0329	1	G407-E3041	3041	P1009-S404	f81v	gemeinsames zweireihiges Badfeld	D_ADDR+CH+S+E+D_ADDR	D_ADDR+CH+CHD+E+D_ADDR	G447-N08356	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0329	2	G407-E3042	3042	P1009-S404	f81v	gemeinsames zweireihiges Badfeld	Y+T+E+DY	Y+E+DY	G447-N30413	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0330	1	G407-E3046	3046	P1009-S406	f81v	gemeinsames zweireihiges Badfeld	OT+Y	OT	G447-N19746	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0330	2	G407-E3047	3047	P1009-S406	f81v	gemeinsames zweireihiges Badfeld	Y+K+E+DY	Y+E+DY	G447-N29151	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0331	1	G407-E3048	3048	P1009-S407	f81v	gemeinsames zweireihiges Badfeld	OK+AL	AL	G447-N14917	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0331	2	G407-E3049	3049	P1009-S407	f81v	gemeinsames zweireihiges Badfeld	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0332	1	G407-E3052	3052	P1009-S408	f81v	gemeinsames zweireihiges Badfeld	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0332	2	G407-E3053	3053	P1009-S408	f81v	gemeinsames zweireihiges Badfeld	OK+E+DY	E+DY	G447-N16029	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0333	1	G407-E3054	3054	P1009-S409	f81v	gemeinsames zweireihiges Badfeld	OK+EE+D_ADDR	EE+D_ADDR	G447-N16564	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0333	2	G407-E3055	3055	P1009-S409	f81v	gemeinsames zweireihiges Badfeld	OK+E+DY	E+DY	G447-N16029	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0334	1	G407-E3056	3056	P1009-S410	f81v	gemeinsames zweireihiges Badfeld	L+CH+P+CHD+Y	L+CH+CHD+Y	G447-N11538	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0334	2	G407-E3057	3057	P1009-S410	f81v	gemeinsames zweireihiges Badfeld	OK+AL	AL	G447-N14917	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0335	1	G407-E3071	3071	P1009-S411	f81v	gemeinsames zweireihiges Badfeld	R+SH+D_ADDR+Y	SH+R+D_ADDR+Y	G447-N21750	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0335	2	G407-E3072	3072	P1009-S411	f81v	gemeinsames zweireihiges Badfeld	L+SH+E+DY	L+E+DY	G447-N12462	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0336	1	G407-E3075	3075	P1009-S412	f81v	gemeinsames zweireihiges Badfeld	P+CHD+Y	CHD+P+Y	G447-N20299	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
