join_ordinal	gdt800_occurrence_id	gdt791_occurrence_ordinal	gdt791_occurrence_id	source_selector	physical_page	locus	token_index	token_count	surface	stem	terminal	section	language	hand	distance_from_end	position_class	any_line_final	multi_line_final	single_token_line	occurrence_kind	line_kind	paragraph_start	paragraph_end_line	paragraph_role	paragraph_close	legacy_statement_id	statement_close	record_id	record_close	panel_id	panel_close	topology_family	register	context_scope	structurally_internal	semantic_export_credit
410	GDT800-O3451	4845	G407-E3627	f83r	f83r	f83r.19	8	11	dal	da	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S600	0	F83_P3	0	F83_LOWER_DRIP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
411	GDT800-O3452	4680	G407-E3462	f83r	f83r	f83r.2	1	11	sol	so	l	B	B	2	10	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S559	0	F83_P1	0	F83_UPPER_SPRAY	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
412	GDT800-O3453	4683	G407-E3465	f83r	f83r	f83r.2	4	11	shol	sho	l	B	B	2	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S559	0	F83_P1	0	F83_UPPER_SPRAY	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
413	GDT800-O3454	4853	G407-E3635	f83r	f83r	f83r.20	5	9	sol	so	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S604	0	F83_P3	0	F83_LOWER_DRIP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
414	GDT800-O3455	4861	G407-E3643	f83r	f83r	f83r.21	4	10	sol	so	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S607	0	F83_P3	0	F83_LOWER_DRIP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
415	GDT800-O3456	4879	G407-E3661	f83r	f83r	f83r.23	3	9	qokal	qoka	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S614	0	F83_P3	0	F83_LOWER_DRIP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
416	GDT800-O3457	4897	G407-E3679	f83r	f83r	f83r.25	6	6	otal	ota	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S619	0	F83_P4	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
417	GDT800-O3458	4901	G407-E3683	f83r	f83r	f83r.26	4	6	tol	to	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S619	0	F83_P4	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
418	GDT800-O3459	4692	G407-E3474	f83r	f83r	f83r.3	2	10	qotal	qota	l	B	B	2	8	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S561	0	F83_P1	0	F83_UPPER_SPRAY	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
419	GDT800-O3460	4699	G407-E3481	f83r	f83r	f83r.3	9	10	qotal	qota	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S563	0	F83_P1	0	F83_UPPER_SPRAY	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
420	GDT800-O3461	4929	G407-E3711	f83r	f83r	f83r.32	1	4	cheol	cheo	l	B	B	2	3	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S634	0	F83_P5	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
421	GDT800-O3462	4945	G407-E3727	f83r	f83r	f83r.35	3	5	okeeol	okeeo	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S636	0	F83_P5	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
422	GDT800-O3463	4954	G407-E3736	f83r	f83r	f83r.37	1	5	sol	so	l	B	B	2	4	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S637	0	F83_P5	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
423	GDT800-O3464	4957	G407-E3739	f83r	f83r	f83r.37	4	5	qokol	qoko	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S639	0	F83_P5	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
424	GDT800-O3465	4966	G407-E3748	f83r	f83r	f83r.39	4	4	chckhal	chckha	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S641	0	F83_P5	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
425	GDT800-O3466	4973	G407-E3755	f83r	f83r	f83r.41	4	4	dal	da	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S643	0	F83_P5	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
426	GDT800-O3467	4974	G407-E3756	f83r	f83r	f83r.42	1	6	sol	so	l	B	B	2	5	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S643	0	F83_P5	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
427	GDT800-O3468	4975	G407-E3757	f83r	f83r	f83r.42	2	6	ol	o	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S643	0	F83_P5	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
428	GDT800-O3469	4981	G407-E3763	f83r	f83r	f83r.43	2	5	sheol	sheo	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S643	0	F83_P5	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
429	GDT800-O3470	4983	G407-E3765	f83r	f83r	f83r.43	4	5	qotal	qota	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S643	0	F83_P5	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
430	GDT800-O3471	4991	G407-E3771	f83r	f83r	f83r.47	3	3	shedal	sheda	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S646	0	F83_Q1	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
431	GDT800-O3472	4992	G407-E3772	f83r	f83r	f83r.48	1	5	dal	da	l	B	B	2	4	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S646	0	F83_Q1	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
432	GDT800-O3473	4993	G407-E3773	f83r	f83r	f83r.48	2	5	cheol	cheo	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S646	0	F83_Q1	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
433	GDT800-O3474	4994	G407-E3774	f83r	f83r	f83r.48	3	5	lol	lo	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S646	0	F83_Q1	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
434	GDT800-O3475	4995	G407-E3775	f83r	f83r	f83r.48	4	5	chdal	chda	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S646	0	F83_Q1	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
435	GDT800-O3476	4997	G407-E3777	f83r	f83r	f83r.49	1	3	sol	so	l	B	B	2	2	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S646	0	F83_Q1	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
436	GDT800-O3477	5005	G407-E3783	f83r	f83r	f83r.52	4	4	ol	o	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S647	0	F83_Q2	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
437	GDT800-O3478	5007	G407-E3785	f83r	f83r	f83r.53	2	4	cheol	cheo	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S647	0	F83_Q2	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
438	GDT800-O3479	5009	G407-E3787	f83r	f83r	f83r.53	4	4	ol	o	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S647	0	F83_Q2	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
439	GDT800-O3480	5011	G407-E3789	f83r	f83r	f83r.54	2	5	ol	o	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S647	0	F83_Q2	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
440	GDT800-O3481	5015	G407-E3793	f83r	f83r	f83r.55	1	3	sol	so	l	B	B	2	2	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S647	0	F83_Q2	0	F83_LOWER_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
441	GDT800-O3482	5017	G407-E3795	f83r	f83r	f83r.55	3	3	cthal	ctha	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	1	G407-S647	1	F83_Q2	1	F83_LOWER_COUPLED	1	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
442	GDT800-O3483	4722	G407-E3504	f83r	f83r	f83r.6	3	9	qokal	qoka	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S569	0	F83_P1	0	F83_UPPER_SPRAY	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
443	GDT800-O3762	5055	G407-E3827	f88r	f88r	f88r.10	1	9	qokeol	qokeo	l	P	A	1	8	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
444	GDT800-O3763	5056	G407-E3828	f88r	f88r	f88r.10	2	9	cheol	cheo	l	P	A	1	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
445	GDT800-O3764	5059	G407-E3831	f88r	f88r	f88r.10	5	9	cheol	cheo	l	P	A	1	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
446	GDT800-O3765	5062	G407-E3834	f88r	f88r	f88r.10	8	9	cheom	cheo	m	P	A	1	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
447	GDT800-O3766	5065	G407-E3837	f88r	f88r	f88r.11	2	7	cheom	cheo	m	P	A	1	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S648	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
448	GDT800-O3767	5070	G407-E3842	f88r	f88r	f88r.11	7	7	sam	sa	m	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	1	G407-S648	1	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
449	GDT800-O3768	5072	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2416	f88r	f88r	f88r.13	1	1	oram	ora	m	P	A	1	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
450	GDT800-O3769	5074	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2418	f88r	f88r	f88r.15	1	1	okol	oko	l	P	A	1	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
451	GDT800-O3770	5078	G407-E3844	f88r	f88r	f88r.18	2	7	cphol	cpho	l	P	A	1	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S649	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
452	GDT800-O3771	5081	G407-E3847	f88r	f88r	f88r.18	5	7	otchol	otcho	l	P	A	1	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S649	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
453	GDT800-O3772	5089	G407-E3855	f88r	f88r	f88r.19	6	8	qockhol	qockho	l	P	A	1	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S650	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
454	GDT800-O3773	5090	G407-E3856	f88r	f88r	f88r.19	7	8	okol	oko	l	P	A	1	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S650	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
455	GDT800-O3774	5091	G407-E3857	f88r	f88r	f88r.19	8	8	cheol	cheo	l	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S650	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
456	GDT800-O3775	5105	G407-E3871	f88r	f88r	f88r.21	4	8	qokeol	qokeo	l	P	A	1	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S650	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
457	GDT800-O3776	5107	G407-E3873	f88r	f88r	f88r.21	6	8	ol	o	l	P	A	1	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S650	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
458	GDT800-O3777	5112	G407-E3878	f88r	f88r	f88r.22	3	6	chol	cho	l	P	A	1	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S650	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
459	GDT800-O3778	5114	G407-E3880	f88r	f88r	f88r.22	5	6	ol	o	l	P	A	1	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S650	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
460	GDT800-O3779	5118	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2462	f88r	f88r	f88r.24	2	2	am	a	m	P	A	1	0	FINAL	1	1	0	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
461	GDT800-O3780	5123	G407-E3885	f88r	f88r	f88r.26	4	7	cthol	ctho	l	P	A	1	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S651	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
462	GDT800-O3781	5127	G407-E3889	f88r	f88r	f88r.27	1	9	qokol	qoko	l	P	A	1	8	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
463	GDT800-O3782	5128	G407-E3890	f88r	f88r	f88r.27	2	9	chol	cho	l	P	A	1	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
464	GDT800-O3783	5129	G407-E3891	f88r	f88r	f88r.27	3	9	qokol	qoko	l	P	A	1	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
465	GDT800-O3784	5130	G407-E3892	f88r	f88r	f88r.27	4	9	qokol	qoko	l	P	A	1	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
466	GDT800-O3785	5131	G407-E3893	f88r	f88r	f88r.27	5	9	chol	cho	l	P	A	1	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
467	GDT800-O3786	5135	G407-E3897	f88r	f88r	f88r.27	9	9	oldal	olda	l	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
468	GDT800-O3787	5137	G407-E3899	f88r	f88r	f88r.28	2	10	cheol	cheo	l	P	A	1	8	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
469	GDT800-O3788	5138	G407-E3900	f88r	f88r	f88r.28	3	10	chol	cho	l	P	A	1	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
470	GDT800-O3789	5148	G407-E3910	f88r	f88r	f88r.29	3	9	qokol	qoko	l	P	A	1	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
471	GDT800-O3790	5149	G407-E3911	f88r	f88r	f88r.29	4	9	cheol	cheo	l	P	A	1	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
472	GDT800-O3791	5151	G407-E3913	f88r	f88r	f88r.29	6	9	qokol	qoko	l	P	A	1	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
473	GDT800-O3792	5153	G407-E3915	f88r	f88r	f88r.29	8	9	chol	cho	l	P	A	1	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
474	GDT800-O3793	5154	G407-E3916	f88r	f88r	f88r.29	9	9	dal	da	l	P	A	1	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
475	GDT800-O3794	5158	G407-E3920	f88r	f88r	f88r.30	4	7	cheol	cheo	l	P	A	1	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
476	GDT800-O3795	5164	G407-E3926	f88r	f88r	f88r.31	3	6	chol	cho	l	P	A	1	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
477	GDT800-O3796	5165	G407-E3927	f88r	f88r	f88r.31	4	6	dol	do	l	P	A	1	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S652	0	NONE	0	NONE	0	MATERIAL_REGISTER	PHARMA	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
