cell_id	page	locus	token_ordinal	surface	v99r6_spoken_cell_de	v99r7_semantic_value_de	v99r7_spoken_cell_de	gdt734_dispatch_class	gdt734_authority_id	gdt734_score_0_100_not_probability	gdt734_confidence_level	gdt734_semantic_scope	gdt734_global_export_scope	gdt734_candidate_decision	gdt734_composition_semantic_credit	practical_unit_layer	practical_unit_id	practical_unit_role	v99r6_practical_render_once_de	v99r7_practical_render_once_de	v99r7_changed_from_v99r6	editorial_override_applied	unknown_v99r6	unknown_v99r7	component_export_credit
G733-C13898	f25v	f25v.1	3	ky	leicht erhitzt	heiß am Anfang des Grades	leicht erhitzt	UNCHANGED_GDT733	ky#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht erhitzt	leicht erhitzt	0	0	0	0	0
G733-C13899	f25v	f25v.1	4	shy	leicht angefeuchtet	feucht am Anfang des Grades	leicht angefeuchtet	UNCHANGED_GDT733	G732-X1916	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht angefeuchtet	leicht angefeuchtet	0	0	0	0	0
G733-C13900	f25v	f25v.1	5	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C13901	f25v	f25v.1	6	qopchey	nimm bis zur Mittelstufe getrocknetes Pulver	nimm bis zur Mittelstufe getrocknetes Pulver	nimm bis zur Mittelstufe getrocknetes Pulver	UNCHANGED_GDT733	qopchey#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	nimm bis zur Mittelstufe getrocknetes Pulver	nimm bis zur Mittelstufe getrocknetes Pulver	0	0	0	0	0
G733-C13902	f25v	f25v.1	7	otchey	kalt-trockener Ansatz, Mittelstufe	kalt-trockener Ansatz in der Mitte des Grades	kalt-trockener Ansatz, Mittelstufe	UNCHANGED_GDT733	G732-X1917	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt-trockener Ansatz, Mittelstufe	kalt-trockener Ansatz, Mittelstufe	0	0	0	0	0
G733-C13903	f25v	f25v.1	8	qofchor	[qofchor:?]	[qofchor:?]	[qofchor:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qofchor:?]	[qofchor:?]	0	0	1	1	0
G733-C13904	f25v	f25v.1	9	sos	[sos:?]	[sos:?]	[sos:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sos:?]	[sos:?]	0	0	1	1	0
G733-C13905	f25v	f25v.2	1	dchor	abgemessener Pflanzenteil	abgemessener Pflanzenteil	abgemessener Pflanzenteil	UNCHANGED_GDT733	dchor#GLOBAL	68	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessener Pflanzenteil	abgemessener Pflanzenteil	0	0	0	0	0
G733-C13906	f25v	f25v.2	2	cthor	eine Portion Pflanzendroge	eine Portion Pflanzendroge	eine Portion Pflanzendroge	UNCHANGED_GDT733	cthor#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Portion Pflanzendroge	eine Portion Pflanzendroge	0	0	0	0	0
G733-C13907	f25v	f25v.2	3	chor	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	0	0	0	0	0
G733-C13908	f25v	f25v.2	4	daiin	Menge/Portion III	Menge/Portion III	Menge/Portion III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Menge/Portion III	Menge/Portion III	0	0	0	0	0
G733-C13909	f25v	f25v.2	5	s	Samen-/Saatgutposten	Samen-/Saatgutposten	Samen-/Saatgutposten	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Samen-/Saatgutposten	Samen-/Saatgutposten	0	0	0	0	0
G733-C13910	f25v	f25v.2	6	okeeaiin	drei Teile vollständig erhitzter Ansatz	drei Teile vollständig erhitzter Ansatz	drei Teile vollständig erhitzter Ansatz	UNCHANGED_GDT733	okeeaiin#GLOBAL	36	W1_WEAK_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	drei Teile vollständig erhitzter Ansatz	drei Teile vollständig erhitzter Ansatz	0	0	0	0	0
G733-C13911	f25v	f25v.2	7	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C13912	f25v	f25v.2	8	ckhey	Arzneikompositum, Mittelstufe	Arzneikompositum in der Gradmitte	Arzneikompositum, Mittelstufe	UNCHANGED_GDT733	ckhey#GLOBAL	63	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Arzneikompositum, Mittelstufe	Arzneikompositum, Mittelstufe	0	0	0	0	0
G733-C13913	f25v	f25v.2	9	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C13914	f25v	f25v.3	1	orcho	[orcho:?]	[orcho:?]	[orcho:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[orcho:?]	[orcho:?]	0	0	1	1	0
G733-C13915	f25v	f25v.3	2	kchor	Drogenportion, heiß-trocken	Drogenportion, heiß-trocken	Drogenportion, heiß-trocken	UNCHANGED_GDT733	kchor#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Drogenportion, heiß-trocken	Drogenportion, heiß-trocken	0	0	0	0	0
G733-C13916	f25v	f25v.3	3	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	0	0	0	0	0
G733-C13917	f25v	f25v.3	4	daiin	Qualitätsgrad III	Qualitätsgrad III	Qualitätsgrad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Qualitätsgrad III	Qualitätsgrad III	0	0	0	0	0
G733-C13918	f25v	f25v.3	5	shcfho	[shcfho:?]	[shcfho:?]	[shcfho:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[shcfho:?]	[shcfho:?]	0	0	1	1	0
G733-C13919	f25v	f25v.3	6	r	Wurzel	Wurzel	Wurzel	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Wurzel	Wurzel	0	0	0	0	0
G733-C13920	f25v	f25v.3	7	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C13921	f25v	f25v.3	8	dshey	eine Dosis bis zur Mittelstufe angefeuchtete Droge	eine Dosis bis zur Mittelstufe angefeuchtete Droge	eine Dosis bis zur Mittelstufe angefeuchtete Droge	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Dosis bis zur Mittelstufe angefeuchtete Droge	eine Dosis bis zur Mittelstufe angefeuchtete Droge	0	0	0	0	0
G733-C13922	f25v	f25v.3	9	daiity	[daiity:?]	[daiity:?]	[daiity:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[daiity:?]	[daiity:?]	0	0	1	1	0
G733-C13923	f25v	f25v.4	1	qokaiin	heiß, Grad III	heiß, Grad III	heiß, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III	heiß, Grad III	0	0	0	0	0
G733-C13924	f25v	f25v.4	2	qokcho	erhitze, trockne und setze an	erhitze, trockne und setze an	erhitze, trockne und setze an	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitze, trockne und setze an	erhitze, trockne und setze an	0	0	0	0	0
G733-C13925	f25v	f25v.4	3	shol	feucht; nominal feuchtes Gut/Material	feucht; nominal feuchtes Gut/Material	feucht; nominal feuchtes Gut/Material	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feucht; nominal feuchtes Gut/Material	feucht; nominal feuchtes Gut/Material	0	0	0	0	0
G733-C13926	f25v	f25v.4	4	daiin	Qualitätsgrad III	Qualitätsgrad III	Qualitätsgrad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Qualitätsgrad III	Qualitätsgrad III	0	0	0	0	0
G733-C13927	f25v	f25v.4	5	ckhear	[ckhear:?]	[ckhear:?]	[ckhear:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ckhear:?]	[ckhear:?]	0	0	1	1	0
G733-C13928	f25v	f25v.4	6	ckhol	[ckhol:?]	Mischgut	Mischung	ACTIVE_WHOLE_EXPORT_REPAIR	ckhol#V84_1	43	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ckhol:?]	Mischung	1	1	1	0	0
G733-C13929	f25v	f25v.4	7	daiin	Qualitätsgrad III	Qualitätsgrad III	Qualitätsgrad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Qualitätsgrad III	Qualitätsgrad III	0	0	0	0	0
G733-C13930	f25v	f25v.4	8	chkear	[chkear:?]	[chkear:?]	[chkear:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chkear:?]	[chkear:?]	0	0	1	1	0
G733-C13931	f25v	f25v.5	1	dar	abgemessene Fraktion I	abgemessene Fraktion I	abgemessene Fraktion I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Fraktion I	abgemessene Fraktion I	0	0	0	0	0
G733-C13932	f25v	f25v.5	2	chokeey	heiß-trockener Ansatz, Endstufe	heiß-trockener Ansatz am Gradende	heiß-trockener Ansatz, Endstufe	UNCHANGED_GDT733	chokeey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß-trockener Ansatz, Endstufe	heiß-trockener Ansatz, Endstufe	0	0	0	0	0
G733-C13933	f25v	f25v.5	3	dshor	abgemessene Blüten-/Fruchtdroge	abgemessene Blüten-/Fruchtdroge	abgemessene Blüten-/Fruchtdroge	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Blüten-/Fruchtdroge	abgemessene Blüten-/Fruchtdroge	0	0	0	0	0
G733-C13934	f25v	f25v.5	4	dshey	eine Dosis bis zur Mittelstufe angefeuchtete Droge	eine Dosis bis zur Mittelstufe angefeuchtete Droge	eine Dosis bis zur Mittelstufe angefeuchtete Droge	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Dosis bis zur Mittelstufe angefeuchtete Droge	eine Dosis bis zur Mittelstufe angefeuchtete Droge	0	0	0	0	0
G733-C13935	f25v	f25v.5	5	qochol	nimm getrockneten Drogenstoff	nimm getrockneten Drogenstoff	nimm getrockneten Drogenstoff	UNCHANGED_GDT733	qochol#GLOBAL	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	nimm getrockneten Drogenstoff	nimm getrockneten Drogenstoff	0	0	0	0	0
G733-C13936	f25v	f25v.5	6	dol	Materialmaß	Materialmaß	Materialmaß	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Materialmaß	Materialmaß	0	0	0	0	0
G733-C13937	f25v	f25v.5	7	cho	Trockenansatz	Trockenansatz	Trockenansatz	UNCHANGED_GDT733	cho#GLOBAL	56	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Trockenansatz	Trockenansatz	0	0	0	0	0
G733-C13938	f25v	f25v.5	8	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C13939	f25v	f25v.5	9	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C13940	f25v	f25v.6	1	qokcho	erhitze, trockne und setze an	erhitze, trockne und setze an	erhitze, trockne und setze an	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitze, trockne und setze an	erhitze, trockne und setze an	0	0	0	0	0
G733-C13941	f25v	f25v.6	2	r	Wurzel	Wurzel	Wurzel	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Wurzel	Wurzel	0	0	0	0	0
G733-C13942	f25v	f25v.6	3	ochy	[ochy:?]	[ochy:?]	[ochy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ochy:?]	[ochy:?]	0	0	1	1	0
G733-C13943	f25v	f25v.6	4	qotchy	kalt und trocken, Anfangsstufe	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	UNCHANGED_GDT733	qotchy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt und trocken, Anfangsstufe	kalt und trocken, Anfangsstufe	0	0	0	0	0
G733-C13944	f25v	f25v.6	5	qotoral	[qotoral:?]	[qotoral:?]	[qotoral:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qotoral:?]	[qotoral:?]	0	0	1	1	0
G733-C13945	f25v	f25v.6	6	cho	Trockenansatz	Trockenansatz	Trockenansatz	UNCHANGED_GDT733	cho#GLOBAL	56	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Trockenansatz	Trockenansatz	0	0	0	0	0
G733-C13946	f25v	f25v.6	7	chain	trocken, Grad II	trocken, Grad II	trocken, Grad II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken, Grad II	trocken, Grad II	0	0	0	0	0
G733-C13947	f25v	f25v.6	8	deeaiir	[deeaiir:?]	[deeaiir:?]	[deeaiir:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[deeaiir:?]	[deeaiir:?]	0	0	1	1	0
G733-C13948	f25v	f25v.6	9	s	Samen-/Saatgutposten	Samen-/Saatgutposten	Samen-/Saatgutposten	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Samen-/Saatgutposten	Samen-/Saatgutposten	0	0	0	0	0
G733-C13949	f25v	f25v.7	1	o	Ansatzwasser	Ansatzwasser	Ansatzwasser	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Ansatzwasser	Ansatzwasser	0	0	0	0	0
G733-C13950	f25v	f25v.7	2	chkey	trocken-heiß in der Mittelstufe	trocken-heiß in der Mittelstufe	trocken-heiß in der Mittelstufe	UNCHANGED_GDT733	chkey#GLOBAL	56	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken-heiß in der Mittelstufe	trocken-heiß in der Mittelstufe	0	0	0	0	0
G733-C13951	f25v	f25v.7	3	daiiol	[daiiol:?]	[daiiol:?]	[daiiol:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[daiiol:?]	[daiiol:?]	0	0	1	1	0
G733-C13952	f25v	f25v.7	4	daiin	Qualitätsgrad III	Qualitätsgrad III	Qualitätsgrad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Qualitätsgrad III	Qualitätsgrad III	0	0	0	0	0
G733-C13953	f25v	f25v.7	5	shckh	[shckh:?]	[shckh:?]	[shckh:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[shckh:?]	[shckh:?]	0	0	1	1	0
G733-C13954	f25v	f25v.7	6	orchaiin	[orchaiin:?]	[orchaiin:?]	[orchaiin:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[orchaiin:?]	[orchaiin:?]	0	0	1	1	0
G733-C13955	f26r	f26r.1	1	psheoky	[psheoky:?]	[psheoky:?]	[psheoky:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[psheoky:?]	[psheoky:?]	0	0	1	1	0
G733-C13956	f26r	f26r.1	2	odaiir	[odaiir:?]	[odaiir:?]	[odaiir:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[odaiir:?]	[odaiir:?]	0	0	1	1	0
G733-C13957	f26r	f26r.1	3	qoy	[qoy:?]	[qoy:?]	[qoy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qoy:?]	[qoy:?]	0	0	1	1	0
G733-C13958	f26r	f26r.1	4	ofshod	[ofshod:?]	[ofshod:?]	[ofshod:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ofshod:?]	[ofshod:?]	0	0	1	1	0
G733-C13959	f26r	f26r.1	5	chypchey	[chypchey:?]	[chypchey:?]	[chypchey:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chypchey:?]	[chypchey:?]	0	0	1	1	0
G733-C13960	f26r	f26r.1	6	ypchedy	trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig	trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig	trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig	UNCHANGED_GDT733	ypchedy#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig	trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig	0	0	0	0	0
G733-C13961	f26r	f26r.1	7	ain	Menge-/Klassenwert II	Menge-/Klassenwert II	Menge-/Klassenwert II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Menge-/Klassenwert II	Menge-/Klassenwert II	0	0	0	0	0
G733-C13962	f26r	f26r.1	8	chofo	[chofo:?]	[chofo:?]	[chofo:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chofo:?]	[chofo:?]	0	0	1	1	0
G733-C13963	f26r	f26r.1	9	chedy	bis zur Mittelstufe getrocknet; abgeschlossen	trocken in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe getrocknet; abgeschlossen	UNCHANGED_GDT733	G732-X1918	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe getrocknet; abgeschlossen	bis zur Mittelstufe getrocknet; abgeschlossen	0	0	0	0	0
G733-C13964	f26r	f26r.10	1	shese	[shese:?]	[shese:?]	[shese:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[shese:?]	[shese:?]	0	0	1	1	0
