change_id	cell_id	page	locus	token_ordinal	surface	v99r6_before_de	v99r7_semantic_de	v99r7_spoken_de	dispatch_class	authority_id	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	global_export_scope	exact_whole_surface_default_allowed	component_global_export_allowed	candidate_decision	composition_semantic_credit	score_formula	editorial_decision	editorial_blocker_status
G734-P0256	G733-C12585	f17v	f17v.4	5	okeeey	[okeeey:?]	stark erhitzt, Endstufe	stark erhitzt, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	okeeey#G734	21	W1_WEAK_WORKING	Zwanzig Cache-Vorkommen und die eindeutige o-plus-keeey-Route stützen die stark erhitzte Endstufe als Ganzwortkern.	Der schwache o-Wert identifiziert keinen Patienten; Ansatz, Wasser oder Zubereitung werden deshalb nicht gesprochen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=8	NONE	NONE
G734-P0257	G733-C12599	f17v	f17v.7	2	chkeey	[chkeey:?]	heiß-trocken, Endstufe	heiß-trocken, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	chkeey#G734	27	W1_WEAK_WORKING	Dreizehn überwiegend nominale Cache-Kontexte stützen den heiß-trockenen Endzustand als Ganzwortdefault.	Context-only ch plus keey beweist weder Imperativ noch Operationsreihenfolge; der Split erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0258	G733-C12602	f17v	f17v.7	5	os	[os:?]	Zubereitung	Zubereitung	ACTIVE_WHOLE_EXPORT_REPAIR	os#1	16	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT673 auditiert 23 O-S-Ganzformen auf 21 Seiten: 14 sind bei beiden Alternativlesern exakt, sieben bei einem und zwei bei keinem. Nur O liefert den gebundenen Zubereitungsrahmen und den Familienbonus von drei Punkten; die unbelegte Charge entfaellt. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: S ist keine freie Species-, Charge- oder Formuebersetzung; Inhalt und genaue S-Klasse bleiben offen. Die kurze Form bleibt W0. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	HOLD_UNCHANGED	GENERIC_BLOCKER
G734-P0259	G733-C12691	f18r	f18r.8	2	ckhol	[ckhol:?]	Mischgut	Mischung	ACTIVE_WHOLE_EXPORT_REPAIR	ckhol#V84_1	43	W2_PROVISIONAL_WORKING	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || CKH/CPH-Raster stützt einen zusammengesetzten Materialkopf.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || Arznei, Zutaten und freie CKH-Bedeutung sind unbelegt; nur exakte Familienkarte.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_IDENTITY
G734-P0260	G733-C12704	f18v	f18v.1	5	dchal	[dchal:?]	angetrocknetes, abgemessenes Material I	angetrockneter, abgemessener Anteil I	ACTIVE_WHOLE_EXPORT_REPAIR	dchal#1	39	W1_WEAK_WORKING	GDT712 trennt erneut Wortkern und lokale Realisierung: MATERIAL_ROLE, STATE_DRY und VALUE_QUANTITY tragen angetrocknet plus abgemessen, ohne eine benannte Einheit zu verlangen. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT712 Gegenbeleg: Singleton; D|CH|AL ist nicht zugelassen und die Materialidentitaet bleibt offen. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_MATERIAL
G734-P0261	G733-C12730	f18v	f18v.4	4	ykcho	[ykcho:?]	warme Trockenmischung	erwärmte Trockenmischung	ACTIVE_WHOLE_EXPORT_REPAIR	ykcho#1	30	W1_WEAK_WORKING	GDT723 trennt portablen Kern und exakte Fundstellenausgabe: Die exakte P242-Aktion traegt ACT_PREPARE, STATE_HOT und STATE_DRY; GDT691 stellt sie der kalten YTCHO-Schwester mit demselben praktischen Mischkopf gegenueber. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT723 Grenze: Hieraus und bereiten sind positionsgebunden; heiße Trockenzubereitung und Trockenextrakt rivalisieren, und Y/K/CHO erhalten keine Einzelwerte. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_HEAT_DEGREE
G734-P0262	G733-C12791	f19r	f19r.13	1	os	[os:?]	Zubereitung	Zubereitung	ACTIVE_WHOLE_EXPORT_REPAIR	os#1	16	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT673 auditiert 23 O-S-Ganzformen auf 21 Seiten: 14 sind bei beiden Alternativlesern exakt, sieben bei einem und zwei bei keinem. Nur O liefert den gebundenen Zubereitungsrahmen und den Familienbonus von drei Punkten; die unbelegte Charge entfaellt. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: S ist keine freie Species-, Charge- oder Formuebersetzung; Inhalt und genaue S-Klasse bleiben offen. Die kurze Form bleibt W0. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	HOLD_UNCHANGED	GENERIC_BLOCKER
G734-P0263	G733-C13056	f20v	f20v.5	1	tshol	[tshol:?]	kalt-feucht	kalt-feucht	ACTIVE_WHOLE_EXPORT_REPAIR	tshol#1	39	W1_WEAK_WORKING	GDT712 trennt erneut Wortkern und lokale Realisierung: GDT684 traegt MATERIAL_ROLE, STATE_COLD und STATE_WET; GDT685 erlaubt den Zustand, aber keinen universal erfundenen OL-Stoffkopf. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT712 Gegenbeleg: Singleton; Stoffart, Einweichhandlung und freie T/SH/OL-Werte bleiben offen. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0264	G733-C13063	f20v	f20v.5	8	chcphy	[chcphy:?]	trockene Mischung	trockene Mischung	UNIQUE_SPLIT_EXPLORATORY_WHOLE	chcphy#G734	32	W1_WEAK_WORKING	Zehn Cache-Vorkommen und die ch/cphy-Familie stützen eine trockene Mischung als nominalen Ganzwortwert.	Context-only ch lizenziert keinen universellen Imperativ; Mischung gegen Arzneikompositum bleibt offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0265	G733-C13133	f21r	f21r.2	2	chcphy	[chcphy:?]	trockene Mischung	trockene Mischung	UNIQUE_SPLIT_EXPLORATORY_WHOLE	chcphy#G734	32	W1_WEAK_WORKING	Zehn Cache-Vorkommen und die ch/cphy-Familie stützen eine trockene Mischung als nominalen Ganzwortwert.	Context-only ch lizenziert keinen universellen Imperativ; Mischung gegen Arzneikompositum bleibt offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0266	G733-C13248	f21v	f21v.7	1	ykcho	[ykcho:?]	warme Trockenmischung	erwärmte Trockenmischung	ACTIVE_WHOLE_EXPORT_REPAIR	ykcho#1	30	W1_WEAK_WORKING	GDT723 trennt portablen Kern und exakte Fundstellenausgabe: Die exakte P242-Aktion traegt ACT_PREPARE, STATE_HOT und STATE_DRY; GDT691 stellt sie der kalten YTCHO-Schwester mit demselben praktischen Mischkopf gegenueber. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT723 Grenze: Hieraus und bereiten sind positionsgebunden; heiße Trockenzubereitung und Trockenextrakt rivalisieren, und Y/K/CHO erhalten keine Einzelwerte. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_HEAT_DEGREE
G734-P0267	G733-C13565	f23v	f23v.1	9	chcphy	[chcphy:?]	trockene Mischung	trockene Mischung	UNIQUE_SPLIT_EXPLORATORY_WHOLE	chcphy#G734	32	W1_WEAK_WORKING	Zehn Cache-Vorkommen und die ch/cphy-Familie stützen eine trockene Mischung als nominalen Ganzwortwert.	Context-only ch lizenziert keinen universellen Imperativ; Mischung gegen Arzneikompositum bleibt offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0268	G733-C13617	f23v	f23v.6	1	tshol	[tshol:?]	kalt-feucht	kalt-feucht	ACTIVE_WHOLE_EXPORT_REPAIR	tshol#1	39	W1_WEAK_WORKING	GDT712 trennt erneut Wortkern und lokale Realisierung: GDT684 traegt MATERIAL_ROLE, STATE_COLD und STATE_WET; GDT685 erlaubt den Zustand, aber keinen universal erfundenen OL-Stoffkopf. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT712 Gegenbeleg: Singleton; Stoffart, Einweichhandlung und freie T/SH/OL-Werte bleiben offen. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0269	G733-C13732	f24r	f24r.4	6	da	[da:?]	eine Teilmenge abmessen	eine Teilmenge abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	da#1	31	W1_WEAK_WORKING	GDT725 audit: Die wiederholte exakte Kurzkarte trägt Abmessen plus Teilmenge; nur der heiße Patient wird lokal ergänzt. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT725 Grenze: Einige Quellstellen können Dosisetiketten statt Imperative sein; keine freie D- oder A-Zerlegung. || Keine historische Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0270	G733-C13733	f24r	f24r.5	1	qodar	[qodar:?]	Anteil I abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	qodar#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 bindet QODAR als exakte Messaktion auf Anteil I und bewahrt den Verbordinal; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: QO und D bleiben gebunden; der heiße Holzanteil stammt nur aus dem unmittelbar vorstehenden OLKAR-Kontext und ist keine QODAR-Wortbedeutung. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0271	G733-C13766	f24v	f24v.1	4	shod	[shod:?]	eingeweichter, abgemessener Ansatz	eingeweichter, abgemessener Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shod#G734	27	W1_WEAK_WORKING	Zehn Cache-Vorkommen stützen einen feuchten abgemessenen Ganzwortzustand.	Die eindeutige Zerlegung beweist weder serielle Handlung noch gemeinsamen Patienten; sie erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0272	G733-C13767	f24v	f24v.1	5	chcphy	[chcphy:?]	trockene Mischung	trockene Mischung	UNIQUE_SPLIT_EXPLORATORY_WHOLE	chcphy#G734	32	W1_WEAK_WORKING	Zehn Cache-Vorkommen und die ch/cphy-Familie stützen eine trockene Mischung als nominalen Ganzwortwert.	Context-only ch lizenziert keinen universellen Imperativ; Mischung gegen Arzneikompositum bleibt offen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0273	G733-C13816	f24v	f24v.2	10	okcho	[okcho:?]	heiß-trockene Zubereitung	heiß-trockene Zubereitung	UNIQUE_SPLIT_EXPLORATORY_WHOLE	okcho#G734	20	W1_WEAK_WORKING	Sieben Cache-Vorkommen stützen die heiße trockene Zubereitung als Ganzwortdefault.	Der schwache o-Wert fügt keinen sicheren Slot hinzu; die Zerlegung erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=4	NONE	NONE
G734-P0274	G733-C13928	f25v	f25v.4	6	ckhol	[ckhol:?]	Mischgut	Mischung	ACTIVE_WHOLE_EXPORT_REPAIR	ckhol#V84_1	43	W2_PROVISIONAL_WORKING	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || CKH/CPH-Raster stützt einen zusammengesetzten Materialkopf.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || Arznei, Zutaten und freie CKH-Bedeutung sind unbelegt; nur exakte Familienkarte.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_IDENTITY
G734-P0275	G733-C13992	f26r	f26r.4	3	ytedy	[ytedy:?]	hiervon bis zur Mittelstufe abkühlen und abschließen	bis zur Mittelstufe abkühlen und abschließen	ACTIVE_WHOLE_EXPORT_REPAIR	ytedy#1	46	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_DEICTIC_SOURCE
G734-P0276	G733-C13994	f26r	f26r.4	5	ytedy	[ytedy:?]	hiervon bis zur Mittelstufe abkühlen und abschließen	bis zur Mittelstufe abkühlen und abschließen	ACTIVE_WHOLE_EXPORT_REPAIR	ytedy#1	46	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_DEICTIC_SOURCE
G734-P0277	G733-C14032	f26r	f26r.8	8	ytedy	[ytedy:?]	hiervon bis zur Mittelstufe abkühlen und abschließen	bis zur Mittelstufe abkühlen und abschließen	ACTIVE_WHOLE_EXPORT_REPAIR	ytedy#1	46	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_DEICTIC_SOURCE
G734-P0278	G733-C14075	f26v	f26v.3	8	odar	[odar:?]	Anteil I des Ansatzes abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	odar#1	42	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 2 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: erste Auszugsfraktion abmessen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0279	G733-C14077	f26v	f26v.3	10	ytedy	[ytedy:?]	hiervon bis zur Mittelstufe abkühlen und abschließen	bis zur Mittelstufe abkühlen und abschließen	ACTIVE_WHOLE_EXPORT_REPAIR	ytedy#1	46	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_DEICTIC_SOURCE
G734-P0280	G733-C14143	f27r	f27r.1	6	shod	[shod:?]	eingeweichter, abgemessener Ansatz	eingeweichter, abgemessener Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shod#G734	27	W1_WEAK_WORKING	Zehn Cache-Vorkommen stützen einen feuchten abgemessenen Ganzwortzustand.	Die eindeutige Zerlegung beweist weder serielle Handlung noch gemeinsamen Patienten; sie erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0281	G733-C14233	f28r	f28r.1	2	shod	[shod:?]	eingeweichter, abgemessener Ansatz	eingeweichter, abgemessener Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shod#G734	27	W1_WEAK_WORKING	Zehn Cache-Vorkommen stützen einen feuchten abgemessenen Ganzwortzustand.	Die eindeutige Zerlegung beweist weder serielle Handlung noch gemeinsamen Patienten; sie erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0282	G733-C14402	f29r	f29r.5	6	da	[da:?]	eine Teilmenge abmessen	eine Teilmenge abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	da#1	31	W1_WEAK_WORKING	GDT725 audit: Die wiederholte exakte Kurzkarte trägt Abmessen plus Teilmenge; nur der heiße Patient wird lokal ergänzt. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT725 Grenze: Einige Quellstellen können Dosisetiketten statt Imperative sein; keine freie D- oder A-Zerlegung. || Keine historische Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0283	G733-C14436	f29v	f29v.1	5	ls	[ls:?]	eine Charge Holz	ein Posten Drogenholz	ACTIVE_WHOLE_EXPORT_REPAIR	ls#1	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_UNIT
G734-P0284	G733-C14453	f29v	f29v.11	6	otody	[otody:?]	kalter, fertiger Ansatz	kalter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	otody#G734	20	W1_WEAK_WORKING	Vierzehn Cache-Vorkommen stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant; o fügt keinen sicheren Slot hinzu und die Handlung wird nicht globalisiert.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0285	G733-C14730	f30r	f30r.2	3	chkeey	[chkeey:?]	heiß-trocken, Endstufe	heiß-trocken, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	chkeey#G734	27	W1_WEAK_WORKING	Dreizehn überwiegend nominale Cache-Kontexte stützen den heiß-trockenen Endzustand als Ganzwortdefault.	Context-only ch plus keey beweist weder Imperativ noch Operationsreihenfolge; der Split erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0286	G733-C14834	f30v	f30v.6	2	chokol	[chokol:?]	heißes Trockengut	erhitzte trockene Zubereitung	ACTIVE_WHOLE_EXPORT_REPAIR	chokol#V84_1	44	W2_PROVISIONAL_WORKING	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || CH/K/OL stützen heiß plus trockenes Material.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || Hitze ohne geschriebenes Kochen oder Abziehen identifiziert keinen Absud.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PRODUCT_HEAD
G734-P0287	G733-C14853	f31r	f31r.1	2	qofchedy	[qofchedy:?]	Blüten-/Fruchtfraktion nehmen; bis Mittelstufe trocknen und abschließen	Blüten-/Fruchtfraktion nehmen; bis Mittelstufe trocknen und abschließen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qofchedy#G734	59	W2_PROVISIONAL_WORKING	Acht Cache-Vorkommen und genau die Zweiteilung qo plus fchedy verbinden den starken Nehmen-Block mit der Trocknung einer reproduktiven Pflanzenfraktion.	Blüte gegen Fruchtstand und die genaue Mittelstufe bleiben offen; das Semikolon hält die beiden sichtbaren Aktionskomponenten getrennt.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0288	G733-C14896	f31r	f31r.16	1	oteor	[oteor:?]	kalte Portion, Mittelstufe	kalte Portion, Mittelstufe	ACTIVE_WHOLE_EXPORT_REPAIR	oteor#1	39	W1_WEAK_WORKING	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT678 belegt O-T-E-OR an zehn Stellen; Zubereitungsrahmen, Kälte, Mittelstufe und Portion sind sichtbar. Ein anderer Beleg erscheint reader-bestaetigt als oteor y, ohne den Kern zu aendern. Die Core/Context-Umsortierung verdient keine neuen Punkte. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: Inhalt der Portion und die genaue O-Funktion bleiben offen; die aktive f86v6-Stelle besitzt kein angehaengtes y. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
