replay_slot_ordinal	carrier_slot_id	primary_governor_key	physical_page	register	gate_class	gdt583_rule_id	gdt584_rule_id	portable_runtime_rule_id	written_carrier_ordinal	carrier_root	portable_core	expected_context_family	expected_lemma_de	expected_object_form_de	expected_genitive_form_de	historical_rule_lemma_de	historical_rule_exact	portable_lookup_route	observed_register_root_alternatives_de	portable_context_family	portable_lemma_de	portable_object_form_de	portable_genitive_form_de	portable_exact	portable_visible_exact	expected_packet_rule_id	portable_packet_rule_id	guard	gdt590_context_family	gdt590_lemma_de	gdt590_object_form_de	gdt590_genitive_form_de	gdt590_changed	gdt590_decision_source	gdt590_retained_alternative_de	gdt590_guard
666	RUNNING:G407-E2894@3	ACTION:G407-E2893@1:T	f81r	BIOLOGICAL	AUTO_CONTEXT	T_BIO_STATION_REGULATE	T_BIO_STATION_REGULATE	T_BIO_STATION_REGULATE	2	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
667	RUNNING:G407-E2901@4	ACTION:G407-E2901@3:T	f81r	BIOLOGICAL	AUTO_CONTEXT	T_BIO_STATION_REGULATE	T_BIO_STATION_REGULATE	T_BIO_STATION_REGULATE	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
668	RUNNING:G407-E2902@1	ACTION:G407-E2902@2:T	f81r	BIOLOGICAL	AUTO_CONTEXT	T_BIO_STATION_REGULATE	T_BIO_STATION_REGULATE	T_BIO_STATION_REGULATE	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
669	RUNNING:G407-E2908@2	ACTION:G407-E2908@1:S	f81r	BIOLOGICAL	AUTO_CONTEXT	S_REST_SELECT	S_REST_SELECT	S_REST_SELECT	1	OR	EINHEIT	BIOLOGICAL_BATH_OR_STATION_UNIT	Stationseinheit	die Stationseinheit	der Stationseinheit	Stationseinheit	YES	OBSERVED_ACTION_ROOT_CELL	Badeinheit/Beckeninhalt/Stationseinheit	BIOLOGICAL_BATH_OR_STATION_UNIT	Stationseinheit	die Stationseinheit	der Stationseinheit	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BATH_OR_STATION_UNIT	Stationseinheit	die Stationseinheit	der Stationseinheit	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
670	RUNNING:G407-E2912@5	ACTION:G407-E2912@3:SH	f81r	BIOLOGICAL	AUTO_CONTEXT	SH_BIO_BATHE	SH_BIO_BATHE	SH_BIO_BATHE	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
671	RUNNING:G407-E2922@1	ACTION:G407-E2920@3:S	f81r	BIOLOGICAL	AUTO_CONTEXT	S_BIO_DIVERT	S_BIO_DIVERT	S_BIO_DIVERT	1	OR	EINHEIT	BIOLOGICAL_FLOW_PACKET	Beckeninhalt	den Beckeninhalt	des Beckeninhalts	Beckeninhalt	YES	KNOWN_PACKET_RULE	Badeinheit/Beckeninhalt/Stationseinheit	BIOLOGICAL_FLOW_PACKET	Beckeninhalt	den Beckeninhalt	des Beckeninhalts	YES	YES	BIOLOGICAL_FLOW_PACKET	BIOLOGICAL_FLOW_PACKET	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_FLOW_PACKET	Beckeninhalt	den Beckeninhalt	des Beckeninhalts	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
672	RUNNING:G407-E2923@1	ACTION:G407-E2920@3:S	f81r	BIOLOGICAL	AUTO_CONTEXT	S_BIO_DIVERT	S_BIO_DIVERT	S_BIO_DIVERT	2	OR	EINHEIT	BIOLOGICAL_FLOW_PACKET	Beckeninhalt	den Beckeninhalt	des Beckeninhalts	Beckeninhalt	YES	KNOWN_PACKET_RULE	Badeinheit/Beckeninhalt/Stationseinheit	BIOLOGICAL_FLOW_PACKET	Beckeninhalt	den Beckeninhalt	des Beckeninhalts	YES	YES	BIOLOGICAL_FLOW_PACKET	BIOLOGICAL_FLOW_PACKET	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_FLOW_PACKET	Beckeninhalt	den Beckeninhalt	des Beckeninhalts	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
673	RUNNING:G407-E2923@3	ACTION:G407-E2920@3:S	f81r	BIOLOGICAL	AUTO_CONTEXT	S_BIO_DIVERT	S_BIO_DIVERT	S_BIO_DIVERT	3	AIIN	WERT	BIOLOGICAL_FLOW_PACKET	Mengenangabe	die Mengenangabe	der Mengenangabe	Mengenangabe	YES	KNOWN_PACKET_RULE	Badfüllung/Mengenangabe/Stationsmaß	BIOLOGICAL_FLOW_PACKET	Mengenangabe	die Mengenangabe	der Mengenangabe	YES	YES	BIOLOGICAL_FLOW_PACKET	BIOLOGICAL_FLOW_PACKET	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_FLOW_PACKET	Mengenangabe	die Mengenangabe	der Mengenangabe	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
674	RUNNING:G407-E2925@3	ACTION:G407-E2925@1:SH	f81v	BIOLOGICAL	AUTO_CONTEXT	SH_BIO_BATHE	SH_BIO_BATHE	SH_BIO_BATHE	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Körper	den Körper	des Körpers	Körper	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Körper	den Körper	des Körpers	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Körper	den Körper	des Körpers	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
675	RUNNING:G407-E2947@2	ACTION:G407-E2947@1:S	f81v	BIOLOGICAL	AUTO_CONTEXT	S_REST_SELECT	S_REST_SELECT	S_REST_SELECT	1	AIIN	WERT	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	Stationsmaß	YES	OBSERVED_ACTION_ROOT_CELL	Badfüllung/Mengenangabe/Stationsmaß	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
676	RUNNING:G407-E2948@1	ACTION:G407-E2947@1:S	f81v	BIOLOGICAL	AUTO_CONTEXT	S_REST_SELECT	S_REST_SELECT	S_REST_SELECT	2	AIIN	WERT	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	Stationsmaß	YES	OBSERVED_ACTION_ROOT_CELL	Badfüllung/Mengenangabe/Stationsmaß	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
677	RUNNING:G407-E2953@2	ACTION:G407-E2953@1:CHD	f81v	BIOLOGICAL	AUTO_CONTEXT	CHD_BIO_TREAT	CHD_BIO_TREAT	CHD_BIO_TREAT	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
678	RUNNING:G407-E2965@4	ACTION:G407-E2965@3:T	f81v	BIOLOGICAL	AUTO_CONTEXT	T_BIO_STATION_REGULATE	T_BIO_STATION_REGULATE	T_BIO_STATION_REGULATE	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
679	RUNNING:G407-E2978@2	ACTION:G407-E2978@1:CHD	f81v	BIOLOGICAL	AUTO_CONTEXT	CHD_BIO_TREAT	CHD_BIO_TREAT	CHD_BIO_TREAT	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
680	RUNNING:G407-E2983@1	ACTION:G407-E2982@1:S	f81v	BIOLOGICAL	AUTO_CONTEXT	S_REST_SELECT	S_REST_SELECT	S_REST_SELECT	1	AIIN	WERT	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	Stationsmaß	YES	OBSERVED_ACTION_ROOT_CELL	Badfüllung/Mengenangabe/Stationsmaß	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
681	RUNNING:G407-E3012@4	ACTION:G407-E3012@3:SH	f81v	BIOLOGICAL	AUTO_CONTEXT	SH_BIO_BATHE	SH_BIO_BATHE	SH_BIO_BATHE	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Körper	den Körper	des Körpers	Körper	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Körper	den Körper	des Körpers	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Körper	den Körper	des Körpers	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
682	RUNNING:G407-E3013@3	ACTION:G407-E3013@2:SH	f81v	BIOLOGICAL	AUTO_CONTEXT	SH_BIO_BATHE	SH_BIO_BATHE	SH_BIO_BATHE	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
683	RUNNING:G407-E3020@1	ACTION:G407-E3020@2:SH	f81v	BIOLOGICAL	AUTO_CONTEXT	SH_BIO_BATHE	SH_BIO_BATHE	SH_BIO_BATHE	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
684	RUNNING:G407-E3020@4	ACTION:G407-E3020@2:SH	f81v	BIOLOGICAL	AUTO_CONTEXT	SH_BIO_BATHE	SH_BIO_BATHE	SH_BIO_BATHE	2	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
685	RUNNING:G407-E3030@4	ACTION:G407-E3030@2:SH	f81v	BIOLOGICAL	AUTO_CONTEXT	SH_BIO_BATHE	SH_BIO_BATHE	SH_BIO_BATHE	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
686	RUNNING:G407-E3033@2	ACTION:G407-E3033@1:CHD	f81v	BIOLOGICAL	AUTO_CONTEXT	CHD_BIO_TREAT	CHD_BIO_TREAT	CHD_BIO_TREAT	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
687	RUNNING:G407-E3036@1	ACTION:G407-E3036@2:T	f81v	BIOLOGICAL	AUTO_CONTEXT	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
688	RUNNING:G407-E3037@6	ACTION:G407-E3037@3:T	f81v	BIOLOGICAL	AUTO_CONTEXT	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
689	RUNNING:G407-E3039@1	ACTION:G407-E3039@2:T	f81v	BIOLOGICAL	AUTO_CONTEXT	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
690	RUNNING:G407-E3040@6	ACTION:G407-E3040@4:SH	f81v	BIOLOGICAL	AUTO_CONTEXT	SH_BIO_BATHE	SH_BIO_BATHE	SH_BIO_BATHE	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Körper	den Körper	des Körpers	Körper	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Körper	den Körper	des Körpers	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Körper	den Körper	des Körpers	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
691	RUNNING:G407-E3042@1	ACTION:G407-E3042@2:T	f81v	BIOLOGICAL	AUTO_CONTEXT	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
692	RUNNING:G407-E3043@1	ACTION:G407-E3043@2:T	f81v	BIOLOGICAL	AUTO_CONTEXT	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
693	RUNNING:G407-E3056@5	ACTION:G407-E3056@4:CHD	f81v	BIOLOGICAL	AUTO_CONTEXT	CHD_BIO_TREAT	CHD_BIO_TREAT	CHD_BIO_TREAT	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
694	RUNNING:G407-E3058@2	ACTION:G407-E3058@1:CHD	f81v	BIOLOGICAL	AUTO_CONTEXT	CHD_BIO_TREAT	CHD_BIO_TREAT	CHD_BIO_TREAT	1	Y	POSTEN	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	Stationsansatz	YES	OBSERVED_ACTION_ROOT_CELL	Körper/Stationsansatz/Strom	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
