gdt758_occurrence_id	surface	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	line_position	paragraph_first_token	paragraph_last_token	section	language	hand	written_line_eva	immediate_left_surface	immediate_left_reader_exact	immediate_right_surface	immediate_right_reader_exact	formula_predecessor	directly_after_ychor	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	independent_anchor_count	independent_anchor_surfaces	independent_anchor_tags	independent_anchor_evidence	field_channel	slot_class	suspect_neighbor_cells_with_axes_excluded	target_cache_value_background_not_used_as_anchor	gdt758_primary_candidate_de	gdt758_renderer_value_de	gdt758_working_confidence	all_172_productive_compound_axes_excluded_from_field	reader_exact_target	exact_whole_only	literal_identity	confirmed_lexeme	component_export_credit
G758-O0721	chol	f82v	f82	f82v.37	5	10	0.444444	MIDDLE	0	0	B	B	2	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr	alchey	1	olkol	1	NONE	0	3	5	STRICT_INITIAL_BEFORE_R4	RADIUS5_CENSORED	0	3	alchey|olkol|olkain	HOT|DRY|MATERIAL|MIDDLE_STAGE|LEVEL_II	L1 alchey=Rohstoff I, trocken in der Gradmitte [DRY|MATERIAL|MIDDLE_STAGE;W2_PROVISIONAL_WORKING] || R1 olkol=heißer Drogenauszug [HOT|MATERIAL;W2_PROVISIONAL_WORKING] || R4 olkain=heißes Drogenmaterial, Grad II [HOT|MATERIAL|LEVEL_II;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0722	ar	f83r	f83	f83r.2	9	11	0.800000	MIDDLE	0	0	B	B	2	sol cheey qokaiin shol lchs shey qoteedy rches ar chedy dor	rches	0	chedy	1	NONE	0	0	2	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0723	ols	f83r	f83	f83r.10	4	13	0.250000	MIDDLE	0	0	B	B	2	olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam	cheeb	0	aiin	1	NONE	0	1	1	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenstoffposten	abgeseihtes Endprodukt	abgeseihtes Endprodukt	C0_SPARSE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0724	sheol	f83r	f83	f83r.43	2	5	0.250000	MIDDLE	0	0	B	B	2	daiin sheol chedy qotal sar	daiin	1	chedy	1	NONE	0	1	2	LINE_EDGE_AFTER_R1	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0725	sheol	f83v	f83	f83v.17	4	9	0.375000	MIDDLE	0	0	B	B	2	qokain cheeal qokaiin sheol qokear cheedy olcheey qokal qokay	qokaiin	1	qokear	1	NONE	0	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0726	sheol	f83v	f83	f83v.21	4	7	0.500000	MIDDLE	0	0	B	B	2	qokeed qokaiin sheolkain sheol olkeedy l shedy	sheolkain	1	olkeedy	0	NONE	0	3	3	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R3	1	2	sheolkain|qokeed	HOT|MATERIAL|PROCESS|END_STAGE|LEVEL_II	L3 qokeed=erhitze bis zur Endstufe und schließe ab [HOT|PROCESS|END_STAGE;W3_SOLID_WORKING_THEORY] || L1 sheolkain=erhitze den eingeweichten Drogenstoff auf Stufe II [HOT|MATERIAL|PROCESS|LEVEL_II;W2_PROVISIONAL_WORKING]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0727	ols	f83v	f83	f83v.22	7	7	1.000000	LAST	0	0	B	B	2	char qokar cheolkain shckhey qokal cheor ols	cheor	1	LINE_EDGE	0	NONE	0	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	2	cheor|shckhey	DRY|MOIST|PART|MATERIAL|PREPARATION|MIDDLE_STAGE	L3 shckhey=Arzneikompositum: feucht, Gradmitte [MOIST|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || L1 cheor=trockener Drogenteil [DRY|PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenstoffposten	abgeseihtes Endprodukt	abgeseihtes Endprodukt	C0_SPARSE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0728	sheol	f83v	f83	f83v.23	4	7	0.500000	MIDDLE	0	0	B	B	2	qol aiiin chckhedy sheol qokaiin shckhy lchey	chckhedy	1	qokaiin	1	NONE	0	0	2	PRIOR_CLOSE_BEFORE_R1	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0729	ar	f83v	f83	f83v.25	4	8	0.428571	MIDDLE	0	0	B	B	2	y shey otechd ar okol dal shedy qokaly	otechd	1	okol	1	NONE	0	3	4	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R4	1	1	qokaly	HOT|MATERIAL|PROCESS	R4 qokaly=erhitze Rohdroge I leicht und schließe ab [HOT|MATERIAL|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0730	sheol	f83v	f83	f83v.32	3	6	0.400000	MIDDLE	0	0	B	B	2	qol olain sheol qo qokal sheol	olain	1	qo	1	NONE	0	2	3	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R3	1	2	olain|qo	AMOUNT|MATERIAL|PROCESS	L1 olain=zwei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || R1 qo=nehmen [PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	1	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0731	sheol	f83v	f83	f83v.32	6	6	1.000000	LAST	0	0	B	B	2	qol olain sheol qo qokal sheol	qokal	0	LINE_EDGE	0	NONE	0	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	2	qo|olain	AMOUNT|MATERIAL|PROCESS	L4 olain=zwei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || L2 qo=nehmen [PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	1	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0732	ols	f85r1	f85	f85r1.4	10	10	1.000000	LAST	0	0	T	B	2	odeedaiin qokechy daiin chekchy olshedy qokeedy doltshdy otar otchdy ols	otchdy	0	LINE_EDGE	0	NONE	0	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenstoffposten	abgeseihtes Endprodukt	abgeseihtes Endprodukt	C0_SPARSE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0733	chor	f85r1	f85	f85r1.6	5	7	0.666667	MIDDLE	0	0	T	B	2	roraiin shey pchey qokeey chor ol shedy	qokeey	1	ol	1	NONE	0	1	2	STRICT_INITIAL_BEFORE_R2	LINE_EDGE_AFTER_R2	1	1	qokeey	HOT|END_STAGE	L1 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0734	chor	f85r1	f85	f85r1.11	7	12	0.545455	MIDDLE	0	0	T	B	2	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam	chdal	1	shefshoro	1	NONE	0	5	1	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R2	0	1	chdal	DRY|AMOUNT|MATERIAL|BEGIN_STAGE	L1 chdal=trockener abgewogener Rohstoffposten I am Gradanfang [DRY|AMOUNT|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0735	s	f85r1	f85	f85r1.13	8	12	0.636364	MIDDLE	0	0	T	B	2	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	ol	1	aiin	1	NONE	0	5	4	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	3	qotal|kar|shody	HOT|COLD|PART|MATERIAL|PREPARATION|BEGIN_STAGE|END_STAGE	L5 kar=heiße Drogenfraktion I [HOT|PART|MATERIAL;W3_SOLID_WORKING_THEORY] || L2 qotal=Rohstoffklasse I, kalt am Gradanfang [COLD|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R4 shody=vollständig eingeweichter Ansatz [PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0736	chor	f85r1	f85	f85r1.21	10	11	0.900000	MIDDLE	0	0	T	B	2	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	qotaiin	1	chedy	0	NONE	0	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	cheocthey	DRY|MATERIAL|PREPARATION	L4 cheocthey=trockene Drogenzubereitung, Form I [DRY|MATERIAL|PREPARATION;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0737	chol	f85r1	f85	f85r1.23	8	11	0.700000	MIDDLE	0	0	T	B	2	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam	aiin	1	dy	1	NONE	0	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0738	s	f85r1	f85	f85r1.26	8	13	0.583333	MIDDLE	0	0	T	B	2	pchdair or shshdar qopchedy opchdy qofchdy dar s aiin chcphdy dar or daiin	dar	1	aiin	0	NONE	0	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0739	chol	f85r1	f85	f85r1.32	2	12	0.090909	MIDDLE	0	0	T	B	2	ytor chol shdy tody qotchdy otchol chees or eeodaiin or aral olkam	ytor	1	shdy	0	NONE	0	1	3	LINE_EDGE_AFTER_R1	CURRENT_CLOSE_INCLUDED_R3	1	1	qotchdy	COLD|DRY|CLOSE|BEGIN_STAGE|END_STAGE	R3 qotchdy=kalt und trocken am Anfang des Grades, abgeschlossen [COLD|DRY|CLOSE|BEGIN_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0740	ar	f85r2	f85	f85r2.1	4	35	0.088235	MIDDLE	0	0	C	B	2	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	opaees	0	chcthy	1	NONE	0	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0741	chol	f85r2	f85	f85r2.4	4	5	0.750000	MIDDLE	0	0	C	B	2	dair sheo oraiin chol daiin	oraiin	1	daiin	1	NONE	0	3	1	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R1	1	2	oraiin|sheo	MOIST|AMOUNT|PREPARATION	L2 sheo=Feuchtzubereitung [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || L1 oraiin=drei Portionen [AMOUNT;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0742	ar	f85r2	f85	f85r2.22	2	8	0.142857	MIDDLE	0	0	C	B	2	los ar shedy qokshey qosey or aiin og	los	1	shedy	0	NONE	0	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	1	qokshey	HOT|MOIST|MIDDLE_STAGE	R2 qokshey=heiß und feucht in der Mitte des Grades [HOT|MOIST|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0743	chol	f85r2	f85	f85r2.23	3	5	0.500000	MIDDLE	0	0	C	B	2	ol lcheol chol ol sheoly	lcheol	1	ol	1	NONE	0	0	2	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0744	ar	f85r2	f85	f85r2.24	8	13	0.583333	MIDDLE	0	0	C	B	2	okees ochar otedor ochedy otody olchedy oteedo ar or airol otees ar aram	oteedo	0	or	1	NONE	0	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0745	ar	f85r2	f85	f85r2.24	12	13	0.916667	MIDDLE	0	0	C	B	2	okees ochar otedor ochedy otody olchedy oteedo ar or airol otees ar aram	otees	1	aram	0	NONE	0	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0746	chol	f86v6	f86	f86v6.2	2	12	0.090909	MIDDLE	0	0	T	B	2	ochody chol chey qotchdy kchdy qopchd chpchy qopchy qoky chedy qokol lray	ochody	1	chey	1	NONE	0	1	2	LINE_EDGE_AFTER_R1	CURRENT_CLOSE_INCLUDED_R2	1	1	qotchdy	COLD|DRY|CLOSE|BEGIN_STAGE|END_STAGE	R2 qotchdy=kalt und trocken am Anfang des Grades, abgeschlossen [COLD|DRY|CLOSE|BEGIN_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0747	chor	f86v6	f86	f86v6.3	5	12	0.363636	MIDDLE	0	0	T	B	2	qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin	chedy	1	ar	1	NONE	0	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	2	chdal|chdal	DRY|AMOUNT|MATERIAL|BEGIN_STAGE	L2 chdal=trockener abgewogener Rohstoffposten I am Gradanfang [DRY|AMOUNT|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R4 chdal=trockener abgewogener Rohstoffposten I am Gradanfang [DRY|AMOUNT|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0748	ar	f86v6	f86	f86v6.3	6	12	0.454545	MIDDLE	0	0	T	B	2	qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin	chor	1	arody	0	NONE	0	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	2	chdal|chdal	DRY|AMOUNT|MATERIAL|BEGIN_STAGE	L3 chdal=trockener abgewogener Rohstoffposten I am Gradanfang [DRY|AMOUNT|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R3 chdal=trockener abgewogener Rohstoffposten I am Gradanfang [DRY|AMOUNT|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0749	chol	f86v6	f86	f86v6.5	3	12	0.181818	MIDDLE	0	0	T	B	2	tar lol chol olkar daiin chear or otshey qokar opchey taiky qotar	lol	1	olkar	1	NONE	0	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	1	or	AMOUNT|MATERIAL	R4 or=Drogenportion [AMOUNT|MATERIAL;W2_PROVISIONAL_WORKING]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	trocken	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0750	sheol	f86v6	f86	f86v6.6	2	12	0.090909	MIDDLE	0	0	T	B	2	daiin sheol keear or chedy ar sheeeb qotain odaiin olkeshar qokar or	daiin	1	keear	1	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0751	ar	f86v6	f86	f86v6.9	8	11	0.700000	MIDDLE	0	0	T	B	2	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	otar	1	aiiin	1	NONE	0	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	1	qokol	HOT|PROCESS	L3 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0752	sheol	f86v6	f86	f86v6.10	4	11	0.300000	MIDDLE	0	0	T	B	2	sarar ykaiin soldam sheol qckhy dalor olaiin olkaiin qodar o y	soldam	0	qckhy	1	NONE	0	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	1	dalor	AMOUNT|MATERIAL	R2 dalor=eine abgemessene Portion Rohdroge I [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0753	ar	f86v6	f86	f86v6.11	11	11	1.000000	LAST	0	0	T	B	2	qokaiin olkeey qokeor or cheeaiin yteedy qoko lchdol or chcphar ar	chcphar	1	LINE_EDGE	0	NONE	0	2	0	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0754	ar	f86v6	f86	f86v6.17	11	13	0.833333	MIDDLE	0	0	T	B	2	par or aiin dar aiiin qckhear shoy qotedy opchdy olain ar alkar am	olain	1	alkar	0	NONE	0	2	2	PRIOR_CLOSE_BEFORE_R3	LINE_EDGE_AFTER_R2	1	1	olain	AMOUNT|MATERIAL	L1 olain=zwei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0755	chol	f86v6	f86	f86v6.18	7	11	0.600000	MIDDLE	0	0	T	B	2	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	aiiin	1	olkchey	1	NONE	0	5	1	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R2	0	2	ytal|ytair	COLD|PART|MATERIAL|BEGIN_STAGE	L5 ytair=kühle hiervon die zweite Fraktion [PART;W2_PROVISIONAL_WORKING] || L3 ytal=Eintrag: kalter Rohstoff I am Gradanfang [COLD|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0756	ar	f86v6	f86	f86v6.21	10	12	0.818182	MIDDLE	0	0	T	B	2	oreeey lkeeor daiin olteody tar otyteeodaiin yty sheey tar ar am ody	tar	1	am	1	NONE	0	5	2	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R2	0	1	ody	PREPARATION|CLOSE|END_STAGE	R2 ody=fertiggestellter Ansatz [PREPARATION|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0757	ar	f86v6	f86	f86v6.23	9	13	0.666667	MIDDLE	0	0	T	B	2	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	ykar	0	dair	1	NONE	0	5	4	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	1	keodar	HOT|PART|PREPARATION|MIDDLE_STAGE	R4 keodar=miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab [HOT|PART|PREPARATION|MIDDLE_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0758	oky	f86v6	f86	f86v6.29	4	10	0.333333	MIDDLE	0	0	T	B	2	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	shol	1	ytaiin	1	NONE	0	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	2	chcthdy|ytaiin	COLD|DRY|MATERIAL|END_STAGE|LEVEL_III	L2 chcthdy=trockne die Krautdroge vollständig [DRY|MATERIAL|END_STAGE;W3_SOLID_WORKING_THEORY] || R1 ytaiin=Eintrag: kalt, Stufe III [COLD|LEVEL_III;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	heißer Ansatz am Anfang des Grades	erste Wärmestufe / heiß zu Beginn	erste Wärmestufe	C1_RECURRENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0759	oky	f86v6	f86	f86v6.32	4	12	0.272727	MIDDLE	0	0	T	B	2	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	chsey	1	qokar	1	NONE	0	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	1	qokeey	HOT|END_STAGE	L3 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	1	heißer Ansatz am Anfang des Grades	erste Wärmestufe / heiß zu Beginn	erste Wärmestufe	C1_RECURRENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0760	ar	f86v6	f86	f86v6.34	2	12	0.090909	MIDDLE	0	0	T	B	2	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	soraiin	0	shey	1	NONE	0	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0761	ar	f86v6	f86	f86v6.40	2	12	0.090909	MIDDLE	0	0	T	B	2	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky	daiin	1	qotal	1	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	2	qotal|qokol	HOT|COLD|MATERIAL|PROCESS|BEGIN_STAGE	R1 qotal=Rohstoffklasse I, kalt am Gradanfang [COLD|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R5 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
