factorized_id	statement_id	event_id	physical_page	register	prose_block_id	owner_id	card_ordinal_in_statement	surface	visible_recipe	focus_atom_ordinal	focus_occurrence_ordinal	focus_core	focus_value_de	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_card_ordinal	selected_action_atom_ordinal	target_card_offset	action_core	action_value_de	head_kind	r_topology	duplicate_mode	duplicate_role	paired_focus_atom_ordinal	lookahead_cards	owner_boundary_crossed	statement_boundary_crossed	selector_supported_outside_page	selector_supported_outside_register	head_supported_outside_page	head_supported_outside_register	event_admission_color	factorized_result
G404-A00390	G404-S041	G404-E0417	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	qoteedy	OT+EE+DY	2	1	EE	GRAD II	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0416	1	1	-1	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00391	G404-S042	G404-E0419	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	qopchedy	CARRIER_Q+O+P+CHD+Y	5	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0419	2	4	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00392	G404-S042	G404-E0421	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	4	chedy	CHD+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0421	4	1	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00393	G404-S042	G404-E0422	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	5	qokeey	OK+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0422	5	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00394	G404-S042	G404-E0422	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	5	qokeey	OK+EE+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0422	5	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00395	G404-S042	G404-E0423	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	6	odaiin	O+D_ADDR+AIIN	3	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0422	5	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00396	G404-S042	G404-E0424	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	7	rain	R+AIN	2	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0424	7	1	0	R	MARKIEREN	R_ACTION_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00397	G404-S042	G404-E0425	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	8	daly	AL+Y	1	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0424	7	1	-1	R	MARKIEREN	R_ACTION_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00398	G404-S042	G404-E0425	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	8	daly	AL+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0424	7	1	-1	R	MARKIEREN	R_ACTION_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00399	G404-S042	G404-E0426	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	9	dshedy	SH+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0426	9	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00400	G404-S043	G404-E0427	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	qokal	OK+AL	2	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0427	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00401	G404-S043	G404-E0428	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	olkeey	OL+K+EE+Y	3	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0428	2	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00402	G404-S043	G404-E0428	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	olkeey	OL+K+EE+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0428	2	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00403	G404-S043	G404-E0429	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	3	oteey	OT+EE+Y	2	1	EE	GRAD II	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0428	2	2	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00404	G404-S043	G404-E0429	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	3	oteey	OT+EE+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0428	2	2	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00405	G404-S043	G404-E0430	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	4	olshey	OL+SH+E+Y	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0430	4	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00406	G404-S043	G404-E0430	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	4	olshey	OL+SH+E+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0430	4	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00407	G404-S043	G404-E0431	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	5	otey	OT+E+Y	2	1	E	GRAD I	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0430	4	2	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00408	G404-S043	G404-E0431	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	5	otey	OT+E+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0430	4	2	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00409	G404-S043	G404-E0432	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	6	lol	L+OL	1	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	INHERITED_ACTION	G404-E0430	4	2	-2	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00410	G404-S043	G404-E0433	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	7	qotal	OT+AL	2	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	G404-E0430	4	2	-3	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00411	G404-S043	G404-E0434	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	8	chedy	CHD+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0434	8	1	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00412	G404-S043	G404-E0437	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	11	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0434	8	1	-3	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00413	G404-S043	G404-E0439	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	13	chedar	CHD+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0439	13	1	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00414	G404-S043	G404-E0441	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	15	oly	OL+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0439	13	1	-2	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00415	G404-S043	G404-E0442	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	16	chey	Y	1	1	Y	AKTIVER POSTEN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0439	13	1	-3	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00416	G404-S043	G404-E0443	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	17	okain	OK+AIN	2	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0443	17	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00417	G404-S043	G404-E0444	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	18	sheckhy	SH+E+CH+K+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0444	18	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00418	G404-S043	G404-E0444	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	18	sheckhy	SH+E+CH+K+Y	5	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0444	18	4	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00419	G404-S043	G404-E0446	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	20	chey	Y	1	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0445	19	1	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00420	G404-S043	G404-E0447	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	21	lchey	L+Y	1	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	INHERITED_ACTION	G404-E0445	19	1	-2	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00421	G404-S043	G404-E0447	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	21	lchey	L+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0445	19	1	-2	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00422	G404-S043	G404-E0448	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	22	par	P+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0448	22	1	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00423	G404-S044	G404-E0450	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	shecphy	SH+E+CH+P+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0450	1	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00424	G404-S044	G404-E0450	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	shecphy	SH+E+CH+P+Y	5	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0450	1	4	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00425	G404-S044	G404-E0451	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	cheol	CH+E+O+L	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0451	2	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00426	G404-S044	G404-E0451	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	cheol	CH+E+O+L	4	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0451	2	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00427	G404-S044	G404-E0452	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	3	qotaldar	OT+AL+D_ADDR+AR	2	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0451	2	1	-1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00428	G404-S044	G404-E0452	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	3	qotaldar	OT+AL+D_ADDR+AR	4	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0451	2	1	-1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00429	G404-S044	G404-E0453	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	4	otedy	OT+E+DY	2	1	E	GRAD I	GRADE	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0451	2	1	-2	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00430	G404-S045	G404-E0454	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	oly	OL+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	G404-E0455	2	1	1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	1	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00431	G404-S045	G404-E0455	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	sar	S+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0455	2	1	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00432	G404-S045	G404-E0456	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	3	shedy	SH+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0456	3	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00433	G404-S046	G404-E0458	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	otain	OT+AIN	2	1	AIN	ANTEIL	ARGUMENT	Q_OT_PACKAGE_FORWARD	BOUNDED_NEXT_CARD_ACTION	G404-E0459	3	1	1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	1	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00434	G404-S046	G404-E0459	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	3	okair	OK+AIR	2	1	AIR	LAUF	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0459	3	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00435	G404-S046	G404-E0460	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	4	okal	OK+AL	2	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0460	4	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00436	G404-S046	G404-E0461	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	5	chedy	CHD+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0461	5	1	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00437	G404-S046	G404-E0462	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	6	dy	Y	1	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0461	5	1	-1	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00438	G404-S047	G404-E0464	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	qokey	OK+E+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0464	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00439	G404-S047	G404-E0464	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	qokey	OK+E+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0464	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00440	G404-S047	G404-E0465	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	oteol	OT+E+OL	2	1	E	GRAD I	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0464	1	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00441	G404-S047	G404-E0467	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	4	sheor	SH+E+OR	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0467	4	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00442	G404-S047	G404-E0467	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	4	sheor	SH+E+OR	3	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0467	4	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00443	G404-S047	G404-E0468	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	5	shedy	SH+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0468	5	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00444	G404-S048	G404-E0469	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	qcthdys	CH+T+D_ADDR+Y+S	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0469	1	5	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00445	G404-S048	G404-E0471	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	3	chedy	CHD+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0471	3	1	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00446	G404-S048	G404-E0472	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	4	qokedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0472	4	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00447	G404-S049	G404-E0473	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	1	olkedy	OL+K+E+DY	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0473	1	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00448	G404-S050	G404-E0475	f81r	BIOLOGICAL	F81R_PROSE_02	F81R_LOWER_POOL	2	qokchedy	OK+CHD+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0475	2	2	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
