context_id	source_recipe	incoming_action	incoming_argument	scope_incoming_action	next_recipe	occurrence_count	event_ids	statement_ids	physical_pages	owners_de	actual_source_factor_gate_statuses	recomputed_source_factor_gate_status	source_context_gate_matches_actual
G448-C2181	OK+E+Y	CHD	Y	NONE	OT+E+OL	1	G407-E2877	G404-S047	f81r	F81R_LOWER_POOL	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2182	OK+E+Y	CHD	Y	NONE	Y	1	G407-E3714	P1009-S577	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2183	OK+E+Y	K	Y	K	D_ADDR+AR	1	G407-E1904	P1009-S198	f76r	unbebilderter Textabschnitt A2	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2184	OK+E+Y	K	Y	K	L+CH+Y	1	G407-E2213	P1009-S261	f76r	unbebilderter Textabschnitt B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2185	OK+E+Y	K	Y	K	OK+AIN	2	G407-E1472|G407-E1691	P1009-S077|P1009-S120	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2186	OK+E+Y	K	Y	K	OK+E+DY	1	G407-E1816	P1009-S175	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2187	OK+E+Y	OK	AIIN	OK	OK+E+DY	1	G407-E1824	P1009-S179	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2188	OK+E+Y	OK	AIIN	OK	P+CHD+DY	1	G407-E3394	P1009-S481	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2189	OK+E+Y	OK	AIN	NONE	OK+AR	1	G407-E1752	P1009-S139	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2190	OK+E+Y	OK	Y	NONE	SH+CH+K+Y	1	G407-E2228	P1009-S264	f76r	unbebilderter Textabschnitt B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2191	OK+E+Y	OK	Y	OK	OK+EE+D_ADDR	1	G407-E1859	P1009-S185	f76r	unbebilderter Textabschnitt A0	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2192	OK+E+Y	OK	Y	OK	OK+EE+OL	1	G407-E4250	P1009-S620	f89r	Gefäß-/Pflanzenteilgruppe E	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2193	OK+E+Y	OK	Y	OK	OK+EE+Y	1	G407-E4273	P1009-S622	f89r	Gefäß-/Pflanzenteilgruppe E	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2194	OK+E+Y	S	Y	S	S+SH+E+Y	1	G407-E1003	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2195	OK+E+Y	SH	AIN	SH	L+SH+E+DY	1	G407-E3114	P1009-S424	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2196	OK+E+Y	SH	Y	NONE	CH+K+Y	1	G407-E1703	P1009-S122	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2197	OK+E+Y	SH	Y	SH	L	1	G407-E4118	P1009-S611	f89r	Gefäß-/Pflanzenteilgruppe B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2198	OK+E+Y	SH	Y	SH	OK+AR	1	G407-E2251	P1009-S268	f76r	unbebilderter Textabschnitt B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2199	OK+E+Y	SH	Y	SH	OL+CHD+DY	1	G407-E2075	P1009-S238	f76r	unbebilderter Textabschnitt A6	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2200	OK+E+Y	SH	Y	SH	OT+AL	1	G407-E3239	P1009-S449	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2201	OK+E+Y	T	Y	T	L+OR	1	G407-E2057	P1009-S236	f76r	unbebilderter Textabschnitt A6	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2202	OK+EE	OK	OR	OK	S	1	G407-E1324	P1009-S063	f72r	Tierkreis-Ringgruppe G	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2203	OK+EE+AL	K	AIIN	K	AIIN	1	G407-E2990	P1009-S391	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2204	OK+EE+AL	S	AIIN	S	OK+E+D_ADDR	1	G407-E1898	P1009-S197	f76r	unbebilderter Textabschnitt A2	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2205	OK+EE+DY	CH	AIIN	CH	NONE	1	G407-E2485	P1009-S332	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2206	OK+EE+DY	CH	Y	CH	NONE	2	G407-E2617|G407-E2806	G404-S029|P1009-S367	f77r|f81r	F81R_UPPER_POOL|Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2207	OK+EE+DY	CHD	AIIN	CHD	NONE	1	G407-E2429	P1009-S311	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2208	OK+EE+DY	CHD	OR	NONE	NONE	1	G407-E2544	P1009-S350	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2209	OK+EE+DY	CHD	Y	CHD	NONE	6	G407-E1884|G407-E3209|G407-E3292|G407-E3508|G407-E3579|G407-E3688	P1009-S193|P1009-S441|P1009-S460|P1009-S512|P1009-S531|P1009-S563	f76r|f82r|f83r	Variantenatlas lokaler Becken und Anwendungen|mehrere getrennte Bad- und Leitungsstationen|unbebilderter Textabschnitt A1	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2210	OK+EE+DY	CHD	Y	NONE	NONE	8	G407-E1513|G407-E1763|G407-E3267|G407-E3294|G407-E3366|G407-E3415|G407-E3652|G407-E3709	P1009-S088|P1009-S144|P1009-S453|P1009-S462|P1009-S475|P1009-S491|P1009-S552|P1009-S574	f75r|f82r|f83r	Variantenatlas lokaler Becken und Anwendungen|großes Bad-/Stationsblatt mit dreieckiger Insel|mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2211	OK+EE+DY	K	AIN	NONE	NONE	1	G407-E1751	P1009-S138	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2212	OK+EE+DY	K	Y	K	NONE	4	G407-E1640|G407-E1956|G407-E1983|G407-E2970	P1009-S109|P1009-S208|P1009-S213|P1009-S389	f75r|f76r|f81v	gemeinsames zweireihiges Badfeld|großes Bad-/Stationsblatt mit dreieckiger Insel|unbebilderter Textabschnitt A3|unbebilderter Textabschnitt A4	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2213	OK+EE+DY	OK	AIIN	NONE	NONE	3	G407-E2447|G407-E2564|G407-E3285	P1009-S319|P1009-S357|P1009-S459	f77r|f82r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen|mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2214	OK+EE+DY	OK	AIIN	OK	NONE	1	G407-E2278	P1009-S272	f76r	unbebilderter Textabschnitt C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2215	OK+EE+DY	OK	AIN	NONE	NONE	3	G407-E1783|G407-E2663|G407-E2664	P1009-S160|P1009-S378|P1009-S379	f75r|f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen|großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2216	OK+EE+DY	OK	AIN	OK	NONE	1	G407-E3327	P1009-S468	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2217	OK+EE+DY	OK	OR	NONE	NONE	1	G407-E1950	P1009-S207	f76r	unbebilderter Textabschnitt A3	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2218	OK+EE+DY	OK	OR	OK	NONE	1	G407-E1949	P1009-S206	f76r	unbebilderter Textabschnitt A3	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2219	OK+EE+DY	OK	Y	NONE	NONE	9	G407-E1643|G407-E1760|G407-E1764|G407-E1767|G407-E1771|G407-E1791|G407-E2348|G407-E2489|G407-E3704	P1009-S110|P1009-S142|P1009-S145|P1009-S148|P1009-S152|P1009-S165|P1009-S287|P1009-S334|P1009-S572	f75r|f76r|f77r|f83r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen|Variantenatlas lokaler Becken und Anwendungen|großes Bad-/Stationsblatt mit dreieckiger Insel|unbebilderter Textabschnitt D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2220	OK+EE+DY	OK	Y	OK	NONE	3	G407-E1516|G407-E1685|G407-E3189	P1009-S089|P1009-S119|P1009-S438	f75r|f82r	großes Bad-/Stationsblatt mit dreieckiger Insel|mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2221	OK+EE+DY	P	Y	P	NONE	1	G407-E3015	P1009-S397	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2222	OK+EE+DY	R	Y	OK	NONE	1	G407-E1151	P1009-S052	f72r	Tierkreis-Ringgruppe A	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2223	OK+EE+DY	S	AIN	S	NONE	1	G407-E2661	P1009-S376	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2224	OK+EE+DY	S	Y	NONE	NONE	1	G407-E2773	G404-S017	f81r	F81R_UPPER_POOL	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2225	OK+EE+DY	S	Y	S	NONE	1	G407-E3703	P1009-S571	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2226	OK+EE+DY	SH	AIIN	NONE	NONE	4	G407-E2445|G407-E2463|G407-E2504|G407-E2553	P1009-S317|P1009-S326|P1009-S339|P1009-S353	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2227	OK+EE+DY	SH	AIIN	SH	NONE	1	G407-E2563	P1009-S356	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2228	OK+EE+DY	SH	AIN	NONE	NONE	1	G407-E1994	P1009-S215	f76r	unbebilderter Textabschnitt A4	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2229	OK+EE+DY	SH	AIN	SH	NONE	1	G407-E2496	P1009-S335	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2230	OK+EE+DY	SH	NONE	SH	NONE	1	G407-E2206	P1009-S259	f76r	unbebilderter Textabschnitt B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2231	OK+EE+DY	SH	Y	NONE	NONE	11	G407-E1493|G407-E1674|G407-E1770|G407-E2383|G407-E2525|G407-E2825|G407-E3398|G407-E3401|G407-E3405|G407-E3429|G407-E3674	G404-S038|P1009-S082|P1009-S117|P1009-S151|P1009-S298|P1009-S346|P1009-S483|P1009-S486|P1009-S489|P1009-S496|P1009-S559	f75r|f76r|f77r|f81r|f82r|f83r	F81R_LOWER_POOL|Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen|Variantenatlas lokaler Becken und Anwendungen|großes Bad-/Stationsblatt mit dreieckiger Insel|mehrere getrennte Bad- und Leitungsstationen|unbebilderter Textabschnitt D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2232	OK+EE+DY	SH	Y	SH	NONE	3	G407-E1458|G407-E2488|G407-E3387	P1009-S075|P1009-S333|P1009-S480	f75r|f77r|f82r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen|großes Bad-/Stationsblatt mit dreieckiger Insel|mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2233	OK+EE+DY	T	Y	T	NONE	6	G407-E0698|G407-E1475|G407-E2418|G407-E2472|G407-E2816|G407-E3310	G404-S033|P1009-S023|P1009-S077|P1009-S306|P1009-S330|P1009-S465	f55v|f75r|f77r|f81r|f82r	F81R_LOWER_POOL|Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen|große aromatische Doldenpflanze|großes Bad-/Stationsblatt mit dreieckiger Insel|mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2234	OK+EE+DY+OL	K	AIIN	K	AIN	1	G407-E1682	P1009-S119	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2235	OK+EE+D_ADDR	CHD	Y	CHD	NONE	1	G407-E1997	P1009-S216	f76r	unbebilderter Textabschnitt A4	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2236	OK+EE+D_ADDR	OK	AIIN	NONE	OK+E+DY	1	G407-E3054	P1009-S409	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2237	OK+EE+D_ADDR	OK	Y	OK	OK+E+DY	1	G407-E1860	P1009-S185	f76r	unbebilderter Textabschnitt A0	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2238	OK+EE+D_ADDR	T	Y	T	Y	1	G407-E2453	P1009-S322	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2239	OK+EE+O	CHD	Y	CHD	R+OL	1	G407-E1886	P1009-S194	f76r	unbebilderter Textabschnitt A1	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2240	OK+EE+O	OK	Y	OK	Y+K+OL+Y	1	G407-E1387	P1009-S067	f72r	Tierkreis-Ringgruppe H	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2241	OK+EE+O+D_ADDR	SH	AIIN	SH	R+AIIN	1	G407-E4539	G404-S082	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2242	OK+EE+O+D_ADDR+Y	S	AIIN	S	OK+O+AIIN	1	G407-E1022	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2243	OK+EE+O+D_ADDR+Y	SH	Y	SH	CH+E+O+S	1	G407-E1016	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2244	OK+EE+O+D_ADDR+Y	T	AIIN	T	OT+E+O+S_ADDR	1	G407-E1421	P1009-S071	f72r	Tierkreis-Ringgruppe J	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2245	OK+EE+OL	CHD	AIIN	CHD	CH+EE+OR	1	G407-E1306	P1009-S062	f72r	Tierkreis-Ringgruppe G	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2246	OK+EE+OL	K	Y	K	OK+AIN	1	G407-E3727	P1009-S578	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2247	OK+EE+OL	OK	Y	OK	CARRIER_Q+O+OR	1	G407-E4251	P1009-S620	f89r	Gefäß-/Pflanzenteilgruppe E	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2248	OK+EE+OL	S	Y	S	AIIN	1	G407-E4131	P1009-S612	f89r	Gefäß-/Pflanzenteilgruppe B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2249	OK+EE+OL	T	Y	T	Y	1	G407-E1385	P1009-S067	f72r	Tierkreis-Ringgruppe H	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2250	OK+EE+OL+S	NONE	NONE	NONE	AR+OL+Y	1	G407-E1206	P1009-S056	f72r	Tierkreis-Ringgruppe C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2251	OK+EE+OR	K	Y	K	SH+EE+Y	1	G407-E3181	P1009-S437	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2252	OK+EE+S	K	Y	K	OT+EE+DY	1	G407-E1329	P1009-S063	f72r	Tierkreis-Ringgruppe G	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2253	OK+EE+S	OK	OR	OK	AL	1	G407-E1965	P1009-S211	f76r	unbebilderter Textabschnitt A4	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2254	OK+EE+S	S	Y	S	AL+AIIN	1	G407-E1208	P1009-S056	f72r	Tierkreis-Ringgruppe C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2255	OK+EE+S	SH	Y	SH	AL	1	G407-E1891	P1009-S196	f76r	unbebilderter Textabschnitt A1	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2256	OK+EE+Y	CH	AIIN	CH	K+EE+O+K+E+CH+Y	1	G407-E4364	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2257	OK+EE+Y	CH	Y	CH	OK+CH+EE+Y	1	G407-E0889	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2258	OK+EE+Y	CH	Y	CH	OK+E+OL	1	G407-E4325	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2259	OK+EE+Y	CH	Y	CH	OK+EE+Y	1	G407-E2001	P1009-S218	f76r	unbebilderter Textabschnitt A5	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2260	OK+EE+Y	CH	Y	CH	OL	1	G407-E2746	G404-S015	f81r	F81R_UPPER_POOL	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2261	OK+EE+Y	CHD	AIN	CHD	Y+K+EE+Y	1	G407-E3318	P1009-S468	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2262	OK+EE+Y	CHD	AIN	NONE	OT+Y	1	G407-E2766	G404-S016	f81r	F81R_UPPER_POOL	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2263	OK+EE+Y	CHD	Y	CHD	AL	1	G407-E3346	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2264	OK+EE+Y	CHD	Y	CHD	L+CH+K+E+DY	1	G407-E3193	P1009-S439	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2265	OK+EE+Y	CHD	Y	CHD	O+D_ADDR+AIIN	1	G407-E2835	G404-S042	f81r	F81R_LOWER_POOL	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2266	OK+EE+Y	CHD	Y	CHD	OK+Y	1	G407-E3681	P1009-S561	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2267	OK+EE+Y	CHD	Y	NONE	OL	1	G407-E1667	P1009-S116	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2268	OK+EE+Y	K	AIIN	K	AIIN	1	G407-E3007	P1009-S396	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2269	OK+EE+Y	K	AIIN	K	OK+E+OL	1	G407-E4313	P1009-S626	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2270	OK+EE+Y	K	OR	K	AIIN	1	G407-E3944	P1009-S595	f88v	erste Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2271	OK+EE+Y	K	Y	K	AIIN	1	G407-E4361	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2272	OK+EE+Y	K	Y	K	OK+AR	1	G407-E1426	P1009-S072	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2273	OK+EE+Y	K	Y	K	OK+EE+Y	2	G407-E0818|G407-E1979	P1009-S029|P1009-S213	f56r|f76r	stachelköpfiges Kraut in mehreren Reifestufen|unbebilderter Textabschnitt A4	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2274	OK+EE+Y	K	Y	K	OT+E+DY	1	G407-E2575	P1009-S358	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2275	OK+EE+Y	K	Y	K	R+AIIN	1	G407-E3373	P1009-S476	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2276	OK+EE+Y	K	Y	NONE	OK+E+DY	1	G407-E3633	P1009-S545	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2277	OK+EE+Y	NONE	NONE	NONE	CH+K+O+Y	1	G407-E1301	P1009-S062	f72r	Tierkreis-Ringgruppe G	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2278	OK+EE+Y	NONE	NONE	NONE	OK+E+O+S+AR	1	G407-E1126	P1009-S049	f71v	dritte lokale Ringgruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2279	OK+EE+Y	OK	AIIN	NONE	CHD+Y	1	G407-E2506	P1009-S341	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2280	OK+EE+Y	OK	AIIN	OK	AIIN	1	G407-E1175	P1009-S053	f72r	Tierkreis-Ringgruppe A	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2281	OK+EE+Y	OK	AIIN	OK	CH+E+O	1	G407-E1223	P1009-S057	f72r	Tierkreis-Ringgruppe D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2282	OK+EE+Y	OK	AIIN	OK	SH+E+DY	1	G407-E1900	P1009-S197	f76r	unbebilderter Textabschnitt A2	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2283	OK+EE+Y	OK	AIN	NONE	D_ADDR+AR	1	G407-E4454	G404-S066	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2284	OK+EE+Y	OK	AIN	NONE	S	1	G407-E2665	P1009-S380	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C2285	OK+EE+Y	OK	NONE	NONE	OR	1	G407-E1871	P1009-S190	f76r	unbebilderter Textabschnitt A1	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
