edition	model	attachment	paragraph	locus	mention	form	kind	axis	value	scope	patient	patient_form	phase	rule	debts	row_status
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.4	f93r.4:4	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.4:4	shody	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.5	f93r.5:2	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.5:2	chody	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.5	f93r.5:5	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f93r.5:5	qokol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.6	f93r.6:2	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.6:2	otor	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.6	f93r.6:6	chol	STANDALONE	moisture	dry	PHYSICAL	f93r.6:2	otor	0	LOCAL_LEFT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.7	f93r.7:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.7:1	shor	0	LOCAL_LEFT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.8	f93r.8:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.8:3	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.11	f93r.11:1	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f93r.11:1	okeol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.11	f93r.11:2	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.11:2	oteol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.11	f93r.11:5	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.11:5	sheo	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.13	f93r.13:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.13:1	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.13	f93r.13:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.13:3	kchol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.18	f93r.18:2	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.18:2	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.18	f93r.18:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.18:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.19	f93r.19:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.19:1	tchor	0	LOCAL_LEFT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.21	f93r.21:2	shol	STANDALONE	moisture	wet	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.22	f93r.22:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.22:1	kchor	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.23	f93r.23:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.23:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.25	f93r.25:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.25:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.28	f93r.28:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.28:3	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.30	f93r.30:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.30:1	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.31	f93r.31:2	chol	STANDALONE	moisture	dry	PHYSICAL	f93r.31:3	cthol	0	LOCAL_RIGHT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.2	f93r.2:3	chol	STANDALONE	moisture	dry	PHYSICAL	f93r.2:6	sheo	0	LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.2	f93r.2:6	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.2:6	sheo	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.3	f93r.3:6	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.3:6	chody	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.4	f93r.4:4	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.4:4	shody	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.5	f93r.5:2	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.5:2	chody	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.5	f93r.5:5	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f93r.5:5	qokol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.6	f93r.6:2	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.6:2	otor	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.6	f93r.6:6	chol	STANDALONE	moisture	dry	PHYSICAL	f93r.6:2	otor	0	LOCAL_LEFT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.7	f93r.7:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.7:1	shor	0	LOCAL_LEFT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.8	f93r.8:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.8:3	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.11	f93r.11:1	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f93r.11:1	okeol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.11	f93r.11:2	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.11:2	oteol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.11	f93r.11:5	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.11:5	sheo	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.13	f93r.13:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.13:1	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.13	f93r.13:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.13:3	kchol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.18	f93r.18:2	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.18:2	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.18	f93r.18:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.18:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.19	f93r.19:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.19:1	tchor	0	LOCAL_LEFT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.21	f93r.21:2	shol	STANDALONE	moisture	wet	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.22	f93r.22:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.22:1	kchor	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.23	f93r.23:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.23:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.25	f93r.25:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.25:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.28	f93r.28:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.28:3	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.30	f93r.30:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.30:1	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f93r|f93r.1-f93r.32	f93r.31	f93r.31:2	chol	STANDALONE	moisture	dry	PHYSICAL	f93r.31:3	cthol	0	LOCAL_RIGHT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.2	f93r.2:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.2:6	sheo	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.2	f93r.2:6	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.2:6	sheo	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.3	f93r.3:6	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.3:6	chody	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.4	f93r.4:4	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.4:4	shody	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.5	f93r.5:2	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.5:2	chody	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.5	f93r.5:5	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f93r.5:5	qokol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.6	f93r.6:2	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.6:2	otor	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.6	f93r.6:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.6:2	otor	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.7	f93r.7:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.7:1	shor	0	LOCAL_LEFT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.8	f93r.8:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.8:3	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.11	f93r.11:1	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f93r.11:1	okeol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.11	f93r.11:2	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.11:2	oteol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.11	f93r.11:5	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.11:5	sheo	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.13	f93r.13:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.13:1	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.13	f93r.13:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.13:3	kchol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.18	f93r.18:2	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.18:2	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.18	f93r.18:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.18:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.19	f93r.19:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.19:1	tchor	0	LOCAL_LEFT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.21	f93r.21:2	shol	STANDALONE	moisture	wet	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.22	f93r.22:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.22:1	kchor	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.23	f93r.23:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.23:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.25	f93r.25:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.25:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.28	f93r.28:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.28:3	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.30	f93r.30:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.30:1	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f93r|f93r.1-f93r.32	f93r.31	f93r.31:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.31:3	cthol	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.2	f93r.2:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.2:6	sheo	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.2	f93r.2:6	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.2:6	sheo	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.3	f93r.3:6	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.3:6	chody	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.4	f93r.4:4	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.4:4	shody	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.5	f93r.5:2	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.5:2	chody	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.5	f93r.5:5	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f93r.5:5	qokol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.6	f93r.6:2	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.6:2	otor	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.6	f93r.6:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.6:2	otor	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.7	f93r.7:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.7:1	shor	0	LOCAL_LEFT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.8	f93r.8:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.8:3	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.11	f93r.11:1	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f93r.11:1	okeol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.11	f93r.11:2	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.11:2	oteol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.11	f93r.11:5	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.11:5	sheo	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.13	f93r.13:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.13:1	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.13	f93r.13:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.13:3	kchol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.18	f93r.18:2	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.18:2	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.18	f93r.18:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.18:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.19	f93r.19:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.19:1	tchor	0	LOCAL_LEFT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.21	f93r.21:2	shol	STANDALONE	moisture	wet	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.22	f93r.22:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.22:1	kchor	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.23	f93r.23:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.23:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.25	f93r.25:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.25:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.28	f93r.28:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.28:3	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.30	f93r.30:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.30:1	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f93r|f93r.1-f93r.32	f93r.31	f93r.31:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.31:3	cthol	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.2	f93r.2:3	chol	STANDALONE	moisture	dry	PHYSICAL	f93r.2:6	sheo	0	LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.2	f93r.2:6	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.2:6	sheo	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.3	f93r.3:6	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.3:6	chody	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.4	f93r.4:4	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.4:4	shody	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.5	f93r.5:2	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.5:2	chody	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.5	f93r.5:5	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f93r.5:5	qokol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.6	f93r.6:2	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.6:2	otor	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.6	f93r.6:6	chol	STANDALONE	moisture	dry	PHYSICAL	f93r.6:2	otor	0	LOCAL_LEFT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.7	f93r.7:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.7:1	shor	0	LOCAL_LEFT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.8	f93r.8:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.8:3	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.11	f93r.11:1	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f93r.11:1	okeol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.11	f93r.11:2	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.11:2	oteol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.11	f93r.11:5	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.11:5	sheo	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.13	f93r.13:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.13:1	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.13	f93r.13:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.13:3	kchol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.18	f93r.18:2	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.18:2	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.18	f93r.18:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.18:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.19	f93r.19:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.19:1	tchor	0	LOCAL_LEFT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.21	f93r.21:2	shol	STANDALONE	moisture	wet	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.22	f93r.22:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.22:1	kchor	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.23	f93r.23:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.23:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.25	f93r.25:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.25:3	shody	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.28	f93r.28:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.28:3	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.30	f93r.30:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.30:1	shodaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f93r|f93r.1-f93r.32	f93r.31	f93r.31:2	chol	STANDALONE	moisture	dry	PHYSICAL	f93r.31:3	cthol	0	LOCAL_RIGHT		recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.2	f93r.2:3	chol	STANDALONE	moisture	dry	PHYSICAL	f93r.2:6	sheo	0	LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.2	f93r.2:6	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.2:6	sheo	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.3	f93r.3:6	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.3:6	chody	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.4	f93r.4:4	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.4:4	shody	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.5	f93r.5:2	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.5:2	chody	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.5	f93r.5:5	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f93r.5:5	qokol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.6	f93r.6:2	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.6:2	otor	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.6	f93r.6:6	chol	STANDALONE	moisture	dry	PHYSICAL	f93r.6:2	otor	0	LOCAL_LEFT		recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.7	f93r.7:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.7:1	shor	0	LOCAL_LEFT		recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.8	f93r.8:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.8:3	chodaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.11	f93r.11:1	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f93r.11:1	okeol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.11	f93r.11:2	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.11:2	oteol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.11	f93r.11:5	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.11:5	sheo	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f93r|f93r.1-f93r.32	f93r.13	f93r.13:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.13:1	shodaiin	0	NOMINAL_INPUT		recorded
