component_recipe	portable_core_reading_de	portability_tier	global_running_event_id	global_statement_id	physical_page	register	owner_de	surface	imperative_clause_de
OL+AIN	FORTSETZEN · ANTEIL	THREE_REGISTERS	G407-E4070	G407-S667	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe A	oldain	Weiter im laufenden Gang wähle den Drogenanteil.
OL+CH+E+O+DY	FORTSETZEN · NEHMEN · GRAD I · AUSFÜHRUNG · SCHLUSS	TWO_REGISTERS	G407-E1141	G407-S060	f72r	CELESTIAL	Tierkreis-Ringgruppe A	olcheor	Weiter nimm den Positionsposten [wie zuvor] auf; auf Grad I und als Ausführung; schließe den Schritt.
OL+CH+E+O+DY	FORTSETZEN · NEHMEN · GRAD I · AUSFÜHRUNG · SCHLUSS	TWO_REGISTERS	G407-E3949	G407-S653	f88v	PHARMA	erste Gefaess-/Zutatengruppe	olcheody	Weiter nimm den Drogenposten [wie zuvor]; auf Grad I und als Ausführung; schließe den Schritt.
OL+CH+E+O+DY	FORTSETZEN · NEHMEN · GRAD I · AUSFÜHRUNG · SCHLUSS	TWO_REGISTERS	G407-E4261	G407-S679	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe E	olcheol	Weiter nimm den Mengenwert [wie zuvor]; auf Grad I und als Ausführung; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E0423	G407-S013	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	oldy	Weiter im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E0433	G407-S014	f13r	HERBAL	große Wurzelkrone mit Blatt und Blütenstand	oldy	Weiter im laufenden Gang setze den Arbeitswert [wie zuvor] im Arbeitsgang an; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E0569	G407-S027	f18r	HERBAL	große abgebildete Blütenpflanze	doldy	Weiter im laufenden Gang halte den Pflanzenposten [wie zuvor]; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E0781	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	oldy	Weiter im laufenden Gang gib den Pflanzenposten [wie zuvor] zu; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E0908	G407-S041	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	oldy	Weiter im laufenden Gang wähle den Positionsposten [wie zuvor]; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E1436	G407-S083	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	qoldy	Weiter im laufenden Gang halte den Stationsposten [wie zuvor]; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E1748	G407-S146	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	oldy	Weiter im laufenden Gang setze den Stationsanteil [wie zuvor] im Stationsgang an; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E1797	G407-S178	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	oldy	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E1801	G407-S179	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	oldy	Weiter im laufenden Gang führe den Stationsanteil [wie zuvor] zu; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E1908	G407-S208	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	oldy	Weiter im laufenden Gang führe den Stationsanteil [wie zuvor] zu; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E2955	G407-S446	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	oldy	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E3003	G407-S453	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	oldy	Weiter im laufenden Gang setze den Stationsanteil [wie zuvor] ein; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E3110	G407-S480	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qoldy	Weiter im laufenden Gang stelle den Stationsposten [wie zuvor] ein; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E3696	G407-S626	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	oldy	Weiter im laufenden Gang halte den Stationsposten [wie zuvor]; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E3701	G407-S628	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	oldy	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E3848	G407-S649	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	oldy	Weiter im laufenden Gang nimm den Drogenposten [wie zuvor]; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E4303	G407-S682	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	oldy	Weiter im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an; schließe den Schritt.
OL+DY	FORTSETZEN · SCHLUSS	FOUR_REGISTERS	G407-E4305	G407-S683	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	ytoldy	Weiter im laufenden Gang halte den Drogenposten [wie zuvor]; schließe den Schritt.
OL+K+AIIN	FORTSETZEN · GEBEN · WERT	TWO_REGISTERS	G407-E2903	G407-S434	f81r	BIOLOGICAL	F81R_LOWER_POOL	olkaiin	Weiter führe den Stationswert zu.
OL+K+AIIN	FORTSETZEN · GEBEN · WERT	TWO_REGISTERS	G407-E3196	G407-S498	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	solkaiin	Weiter führe den Stationswert zu.
OL+K+AIIN	FORTSETZEN · GEBEN · WERT	TWO_REGISTERS	G407-E4442	G407-S692	f95v	HERBAL	F95V_WHOLE_PLANT	olkaiin	Weiter gib den Arbeitswert zu.
OL+K+AIN	FORTSETZEN · GEBEN · ANTEIL	TWO_REGISTERS	G407-E2570	G407-S368	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qolkain	Weiter führe den Stationsanteil zu.
OL+K+AIN	FORTSETZEN · GEBEN · ANTEIL	TWO_REGISTERS	G407-E2942	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olkain	Weiter führe den Stationsanteil zu.
OL+K+AIN	FORTSETZEN · GEBEN · ANTEIL	TWO_REGISTERS	G407-E3133	G407-S485	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olkain	Weiter führe den Stationsanteil zu.
OL+K+AIN	FORTSETZEN · GEBEN · ANTEIL	TWO_REGISTERS	G407-E3754	G407-S643	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qolkain	Weiter führe den Stationsanteil zu.
OL+K+AIN	FORTSETZEN · GEBEN · ANTEIL	TWO_REGISTERS	G407-E4429	G407-S691	f95v	HERBAL	F95V_WHOLE_PLANT	olkain	Weiter gib den Materialanteil zu.
OL+K+AR	FORTSETZEN · GEBEN · AUSGANG	TWO_REGISTERS	G407-E1447	G407-S085	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	olkar	Weiter führe den Stationsanteil [wie zuvor] zu; von der Ausgangsstation.
OL+K+AR	FORTSETZEN · GEBEN · AUSGANG	TWO_REGISTERS	G407-E2909	G407-S436	f81r	BIOLOGICAL	F81R_LOWER_POOL	olkar	Weiter führe die Stationseinheit [wie zuvor] zu; von der Ausgangsstation.
OL+K+AR	FORTSETZEN · GEBEN · AUSGANG	TWO_REGISTERS	G407-E4517	G407-S705	f95v	HERBAL	F95V_WHOLE_PLANT	olkar	Weiter gib den Materialanteil [wie zuvor] zu; vom Ausgangsmaterial.
OL+K+E+Y	FORTSETZEN · GEBEN · GRAD I · POSTEN	TWO_REGISTERS	G407-E3752	G407-S642	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	solkey	Weiter führe den Stationsposten zu; auf Grad I.
OL+K+E+Y	FORTSETZEN · GEBEN · GRAD I · POSTEN	TWO_REGISTERS	G407-E4248	G407-S678	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe E	olkey	Weiter gib den Drogenposten zu; auf Grad I.
OL+K+EE+DY	FORTSETZEN · GEBEN · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E1772	G407-S163	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	olkeedy	Weiter führe den Stationsposten [wie zuvor] zu; auf Grad II; schließe den Schritt.
OL+K+EE+DY	FORTSETZEN · GEBEN · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2949	G407-S444	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olkeedy	Weiter führe den Stationswert [wie zuvor] zu; auf Grad II; schließe den Schritt.
OL+K+EE+DY	FORTSETZEN · GEBEN · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E3168	G407-S490	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olkeedy	Weiter führe den Stationsposten [wie zuvor] zu; auf Grad II; schließe den Schritt.
OL+K+EE+DY	FORTSETZEN · GEBEN · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E3172	G407-S491	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olkeedy	Weiter führe den Stationsposten [wie zuvor] zu; auf Grad II; schließe den Schritt.
OL+K+EE+DY	FORTSETZEN · GEBEN · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E3473	G407-S560	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	olkeedy	Weiter führe die Stationseinheit [wie zuvor] zu; auf Grad II; schließe den Schritt.
OL+K+EE+DY	FORTSETZEN · GEBEN · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E4190	G407-S673	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe D	cholkeedy	Weiter gib zu; auf Grad II; schließe den Schritt.
OL+K+EE+Y	FORTSETZEN · GEBEN · GRAD II · POSTEN	TWO_REGISTERS	G407-E1632	G407-S119	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	olkeey	Weiter führe den Stationsposten zu; auf Grad II.
OL+K+EE+Y	FORTSETZEN · GEBEN · GRAD II · POSTEN	TWO_REGISTERS	G407-E1916	G407-S211	f76r	BIOLOGICAL	unbebilderter Textabschnitt A2	olkeey	Weiter führe den Stationsposten zu; auf Grad II.
OL+K+EE+Y	FORTSETZEN · GEBEN · GRAD II · POSTEN	TWO_REGISTERS	G407-E2604	G407-S374	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	solkeey	Weiter führe den Stationsposten zu; auf Grad II.
OL+K+EE+Y	FORTSETZEN · GEBEN · GRAD II · POSTEN	TWO_REGISTERS	G407-E2841	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	olkeey	Weiter führe den Stationsposten zu; auf Grad II.
OL+K+EE+Y	FORTSETZEN · GEBEN · GRAD II · POSTEN	TWO_REGISTERS	G407-E3095	G407-S477	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	solkeey	Weiter führe den Stationsposten zu; auf Grad II.
OL+K+EE+Y	FORTSETZEN · GEBEN · GRAD II · POSTEN	TWO_REGISTERS	G407-E3536	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	olkeey	Weiter führe den Stationsposten zu; auf Grad II.
OL+K+EE+Y	FORTSETZEN · GEBEN · GRAD II · POSTEN	TWO_REGISTERS	G407-E3780	G407-S647	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	solkeey	Weiter führe den Stationsposten zu; auf Grad II.
OL+K+EE+Y	FORTSETZEN · GEBEN · GRAD II · POSTEN	TWO_REGISTERS	G407-E3884	G407-S651	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	olkeey	Weiter gib den Drogenposten zu; auf Grad II.
OL+O+AM_ADDR	FORTSETZEN · AUSFÜHRUNG · HIER	TWO_REGISTERS	G407-E0648	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	olom	Weiter im laufenden Gang nimm den Materialanteil [wie zuvor]; als Ausführung; an der bezeichneten Stelle.
OL+O+AM_ADDR	FORTSETZEN · AUSFÜHRUNG · HIER	TWO_REGISTERS	G407-E1701	G407-S131	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	olom	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; als Ausführung; an der bezeichneten Stelle.
OL+OR	FORTSETZEN · EINHEIT	TWO_REGISTERS	G407-E0281	G407-S009	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	cholor	Weiter im laufenden Gang nimm die Arbeitseinheit.
OL+OR	FORTSETZEN · EINHEIT	TWO_REGISTERS	G407-E1832	G407-S192	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	olor	Weiter im laufenden Gang bearbeite die Stationseinheit.
OL+OR	FORTSETZEN · EINHEIT	TWO_REGISTERS	G407-E2053	G407-S246	f76r	BIOLOGICAL	unbebilderter Textabschnitt A6	alolor	Weiter im laufenden Gang setze die Stationseinheit ein.
OL+OR	FORTSETZEN · EINHEIT	TWO_REGISTERS	G407-E2986	G407-S449	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olor	Weiter im laufenden Gang setze die Stationseinheit im Stationsgang an.
OL+OR	FORTSETZEN · EINHEIT	TWO_REGISTERS	G407-E3009	G407-S454	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olor	Weiter im laufenden Gang setze die Stationseinheit im Stationsgang an.
OL+OR	FORTSETZEN · EINHEIT	TWO_REGISTERS	G407-E4413	G407-S690	f95v	HERBAL	F95V_WHOLE_PLANT	olor	Weiter im laufenden Gang stelle die Arbeitseinheit ein.
OL+S	FORTSETZEN · WÄHLEN	TWO_REGISTERS	G407-E0074	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	ols	Weiter wähle den Kennwert [wie zuvor].
OL+S	FORTSETZEN · WÄHLEN	TWO_REGISTERS	G407-E3539	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ols	Weiter wähle den Stationsposten [wie zuvor].
OL+T+EE+DY	FORTSETZEN · EINSTELLEN · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2421	G407-S318	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	solteedy	Weiter stelle den Stationsposten [wie zuvor] ein; auf Grad II; schließe den Schritt.
OL+T+EE+DY	FORTSETZEN · EINSTELLEN · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E4459	G407-S694	f95v	HERBAL	F95V_WHOLE_PLANT	olteedy	Weiter stelle den Materialanteil [wie zuvor] ein; auf Grad II; schließe den Schritt.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E0809	G407-S039	f56r	HERBAL	stachelköpfiges Kraut in mehreren Reifestufen	choly	Weiter im laufenden Gang nimm den Pflanzenposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E0814	G407-S039	f56r	HERBAL	stachelköpfiges Kraut in mehreren Reifestufen	olchey	Weiter im laufenden Gang setze den Pflanzenposten im Arbeitsgang an.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E1002	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	oly	Weiter im laufenden Gang wähle den Positionsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E1228	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	oly	Weiter im laufenden Gang setze den Positionsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E1333	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	choly	Weiter im laufenden Gang setze den Positionsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E1515	G407-S099	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	oly	Weiter im laufenden Gang setze den Stationsposten im Stationsgang an.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E1525	G407-S101	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	oly	Weiter im laufenden Gang setze den Stationsposten im Stationsgang an.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E1589	G407-S118	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	oly	Weiter im laufenden Gang wähle den Stationsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E1651	G407-S122	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	qoly	Weiter im laufenden Gang halte den Stationsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E1684	G407-S129	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	olchey	Weiter im laufenden Gang setze den Stationsposten im Stationsgang an.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2000	G407-S228	f76r	BIOLOGICAL	unbebilderter Textabschnitt A5	qolchey	Weiter im laufenden Gang entnimm den Stationsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2015	G407-S235	f76r	BIOLOGICAL	unbebilderter Textabschnitt A5	qolchey	Weiter im laufenden Gang setze den Stationsposten im Stationsgang an.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2085	G407-S249	f76r	BIOLOGICAL	unbebilderter Textabschnitt A6	oly	Weiter im laufenden Gang entnimm den Stationsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2167	G407-S262	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	oly	Weiter im laufenden Gang wähle den Stationsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2194	G407-S264	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	oly	Weiter im laufenden Gang setze den Stationsposten im Stationsgang an.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2211	G407-S271	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	qolchey	Weiter im laufenden Gang stelle den Stationsposten ein.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2255	G407-S278	f76r	BIOLOGICAL	unbebilderter Textabschnitt B	oly	Weiter im laufenden Gang halte den Stationsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2374	G407-S307	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	choly	Weiter im laufenden Gang bearbeite den Stationsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2555	G407-S365	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	olchey	Weiter im laufenden Gang setze den Stationsposten im Stationsgang an.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2619	G407-S378	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	olchey	Weiter im laufenden Gang setze den Stationsposten im Stationsgang an.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2653	G407-S385	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qolchey	Weiter im laufenden Gang halte den Stationsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2720	G407-S396	f81r	BIOLOGICAL	F81R_UPPER_POOL	oly	Weiter im laufenden Gang halte den Stationsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2770	G407-S398	f81r	BIOLOGICAL	F81R_UPPER_POOL	oly	Weiter im laufenden Gang setze den Stationsposten im Stationsgang an.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2854	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	oly	Weiter im laufenden Gang bearbeite den Stationsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E2867	G407-S427	f81r	BIOLOGICAL	F81R_LOWER_POOL	oly	Weiter im laufenden Gang entnimm den Stationsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E3005	G407-S454	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	olchey	Weiter im laufenden Gang setze den Stationsposten ein.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E3337	G407-S530	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	qoly	Weiter im laufenden Gang halte den Stationsposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E3411	G407-S548	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	oly	Weiter im laufenden Gang setze den Stationsposten im Stationsgang an.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E3675	G407-S618	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qolchey	Weiter im laufenden Gang setze den Stationsposten im Stationsgang an.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E4214	G407-S675	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe D	choldy	Weiter im laufenden Gang nimm den Drogenposten.
OL+Y	FORTSETZEN · POSTEN	FOUR_REGISTERS	G407-E4293	G407-S681	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	kolches	Weiter Bezug: den Drogenposten.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0013	G407-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	or	Im laufenden Gang ordne die Eintragseinheit zu.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0024	G407-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	or	Im laufenden Gang ordne die Eintragseinheit zu.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0038	G407-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	or	Im laufenden Gang trage die Eintragseinheit ein.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0124	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	or	Im laufenden Gang ordne die Eintragseinheit zu.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0240	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	or	Im laufenden Gang stelle die Arbeitseinheit ein.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0249	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	or	Im laufenden Gang gib die Arbeitseinheit zu.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0463	G407-S021	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	or	Im laufenden Gang wähle die Arbeitseinheit.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0472	G407-S021	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	qor	Im laufenden Gang setze die Arbeitseinheit im Arbeitsgang an.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0541	G407-S026	f18r	HERBAL	große abgebildete Blütenpflanze	or	Im laufenden Gang nimm die Arbeitseinheit.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0596	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	or	Im laufenden Gang stelle die Arbeitseinheit ein.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0655	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	or	Im laufenden Gang wähle die Arbeitseinheit.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0737	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	or	Im laufenden Gang setze die Arbeitseinheit im Arbeitsgang an.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0760	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	or	Im laufenden Gang setze die Arbeitseinheit im Arbeitsgang an.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0761	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	or	Im laufenden Gang setze die Arbeitseinheit im Arbeitsgang an.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0785	G407-S037	f55v	HERBAL	große aromatische Doldenpflanze	or	Im laufenden Gang stelle die Arbeitseinheit ein.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E0957	G407-S047	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	or	Im laufenden Gang stelle die Positionseinheit ein.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E1092	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	or	Im laufenden Gang ordne die Positionseinheit zu.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E1448	G407-S085	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	or	Im laufenden Gang führe die Stationseinheit zu.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E1559	G407-S110	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	or	Im laufenden Gang bearbeite die Stationseinheit.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E1600	G407-S119	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	qor	Im laufenden Gang halte die Stationseinheit.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E1610	G407-S119	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	or	Im laufenden Gang führe die Stationseinheit zu.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E1619	G407-S119	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	or	Im laufenden Gang bearbeite die Stationseinheit.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E1872	G407-S200	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	or	Im laufenden Gang setze die Stationseinheit im Stationsgang an.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E1873	G407-S200	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	or	Im laufenden Gang setze die Stationseinheit im Stationsgang an.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E1874	G407-S200	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	or	Im laufenden Gang setze die Stationseinheit im Stationsgang an.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E2274	G407-S282	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	or	Im laufenden Gang halte die Stationseinheit.
OR	EINHEIT	ALL_FIVE_REGISTERS	G407-E2296	G407-S287	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	or	Im laufenden Gang führe die Stationseinheit zu.
