clause_id	physical_page	register	start_event	end_event	events	end_reason	portable_core_clause_de	owner_filled_clause_de	event_ids
P915-C273	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1516	P912-E1519	4	LICENSED_DY_CLOSE	SETZEN · ZIEL ; AUSWÄHLEN · ZIEL · AUSZUG · LEITEN ; EINSTELLEN · QUELLE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · ZIELSTATION ; AUSWÄHLEN · ZIELSTATION · AUSZUG · LEITEN ; EINSTELLEN · QUELLSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1516|P912-E1517|P912-E1518|P912-E1519
P915-C274	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1520	P912-E1523	4	LICENSED_DY_CLOSE	AUSWÄHLEN ; ZIEL · EINSTELLEN · KURZ · TEIL · DIES ; AUSWÄHLEN · LAUF ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSWÄHLEN ; ZIELSTATION · EINSTELLEN · KURZ · TEIL · DIES ; AUSWÄHLEN · BECKENLAUF ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1520|P912-E1521|P912-E1522|P912-E1523
P915-C275	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1524	P912-E1524	1	LICENSED_DY_CLOSE	BEGINNEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	BEGINNEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1524
P915-C276	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1525	P912-E1525	1	LICENSED_DY_CLOSE	LEITEN · NEHMEN · UMLEITEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · AUS STATION NEHMEN · UMLEITEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1525
P915-C277	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1526	P912-E1528	3	LICENSED_DY_CLOSE	LEITEN · ZWEIT · MARKIEREN ; SETZEN · UMSETZEN · DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · ZWEIT · MARKIEREN ; AN STATION SETZEN · UMSETZEN · DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1526|P912-E1527|P912-E1528
P915-C278	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1529	P912-E1529	1	LICENSED_DY_CLOSE	ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1529
P915-C279	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1530	P912-E1530	1	LICENSED_DY_CLOSE	SETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1530
P915-C280	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1531	P912-E1532	2	LICENSED_DY_CLOSE	ZIEL ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	ZIELSTATION ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1531|P912-E1532
P915-C281	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1533	P912-E1543	11	LICENSED_DY_CLOSE	SETZEN · SOLLWERT ; HALTEN · BEREIT · DIES ; ZIEL ; DIES ; AUSWÄHLEN · SOLLWERT ; ABSETZEN · ZIEL ; HALTEN · KURZ · BEREIT · DIES ; DIES ; EINSTELLEN · ZIEL ; HALTEN · BEREIT · DIES ; ZIEL · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · STATIONSWERT ; HALTEN · BEREIT · DIES ; ZIELSTATION ; DIES ; AUSWÄHLEN · STATIONSWERT ; ABSETZEN · ZIELSTATION ; HALTEN · KURZ · BEREIT · DIES ; DIES ; EINSTELLEN · ZIELSTATION ; HALTEN · BEREIT · DIES ; ZIELSTATION · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1533|P912-E1534|P912-E1535|P912-E1536|P912-E1537|P912-E1538|P912-E1539|P912-E1540|P912-E1541|P912-E1542|P912-E1543
P915-C282	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1544	P912-E1544	1	LICENSED_DY_CLOSE	DANACH · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1544
P915-C283	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1545	P912-E1545	1	LICENSED_DY_CLOSE	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1545
P915-C284	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1546	P912-E1547	2	LICENSED_DY_CLOSE	EINSTELLEN · UMSETZEN · DIES ; SETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	EINSTELLEN · UMSETZEN · DIES ; AN STATION SETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1546|P912-E1547
P915-C285	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1548	P912-E1561	14	LICENSED_DY_CLOSE	LÄNGER · QUELLE ; LEITEN · SOLLWERT ; UMSETZEN · DIES ; SETZEN · EINHEIT ; BEREIT · DIES ; ZIEL · MARKIEREN · SATZ ; TEIL · AUSZUG · GEBEN · KURZ · TEIL · DIES ; LEITEN · GEBEN · LÄNGER · TEIL ; HALTEN · DURCHLASS · KURZ · DIES ; DIES · EINSTELLEN · SOLLWERT ; HALTEN · KURZ · NEHMEN · DIES ; AUSWÄHLEN · NEHMEN · KURZ · EINSTELLEN · DIES ; EINSETZEN · ZWEIT · SPÜLEN · TEIL · DIES ; HALTEN · AUSFÜHREN · UMLEITEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LÄNGER · QUELLSTATION ; LEITEN · STATIONSWERT ; UMSETZEN · DIES ; AN STATION SETZEN · TEILMENGE ; BEREIT · DIES ; ZIELSTATION · MARKIEREN · ARBEITSSATZ ; TEIL · AUSZUG · IN STATION GEBEN · KURZ · TEIL · DIES ; LEITEN · IN STATION GEBEN · LÄNGER · TEIL ; HALTEN · DURCHLASS · KURZ · DIES ; DIES · EINSTELLEN · STATIONSWERT ; HALTEN · KURZ · AUS STATION NEHMEN · DIES ; AUSWÄHLEN · AUS STATION NEHMEN · KURZ · EINSTELLEN · DIES ; EINSETZEN · ZWEIT · SPÜLEN · TEIL · DIES ; HALTEN · AUSFÜHREN · UMLEITEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1548|P912-E1549|P912-E1550|P912-E1551|P912-E1552|P912-E1553|P912-E1554|P912-E1555|P912-E1556|P912-E1557|P912-E1558|P912-E1559|P912-E1560|P912-E1561
P915-C286	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1562	P912-E1563	2	LICENSED_DY_CLOSE	DANACH · SATZ ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · ARBEITSSATZ ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1562|P912-E1563
P915-C287	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1564	P912-E1574	11	LICENSED_DY_CLOSE	AUSFÜHREN · EINSETZEN · ABSETZEN · DIES ; DANACH · HALTEN · TEIL · DIES ; SETZEN · KURZ · TEIL · FORTSETZEN ; HALTEN · TEIL · DIES ; AUSWÄHLEN · FORTSETZEN · TEIL · DIES ; AUSWÄHLEN · QUELLE ; ABSETZEN · SOLLWERT ; AUSFÜHREN · DURCHLASS · KURZ · DIES ; AUSWÄHLEN · EINHEIT ; UMSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSFÜHREN · EINSETZEN · ABSETZEN · DIES ; DANACH · HALTEN · TEIL · DIES ; AN STATION SETZEN · KURZ · TEIL · FORTSETZEN ; HALTEN · TEIL · DIES ; AUSWÄHLEN · FORTSETZEN · TEIL · DIES ; AUSWÄHLEN · QUELLSTATION ; ABSETZEN · STATIONSWERT ; AUSFÜHREN · DURCHLASS · KURZ · DIES ; AUSWÄHLEN · TEILMENGE ; UMSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1564|P912-E1565|P912-E1566|P912-E1567|P912-E1568|P912-E1569|P912-E1570|P912-E1571|P912-E1572|P912-E1573|P912-E1574
P915-C288	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1575	P912-E1577	3	LICENSED_DY_CLOSE	BEGINNEN · KURZ · EINSTELLEN · ZIEL ; ZIEL ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	BEGINNEN · KURZ · EINSTELLEN · ZIELSTATION ; ZIELSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1575|P912-E1576|P912-E1577
P915-C289	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1578	P912-E1579	2	LICENSED_DY_CLOSE	HALTEN · KURZ · DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · KURZ · DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1578|P912-E1579
P915-C290	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1580	P912-E1581	2	LICENSED_DY_CLOSE	AUFFANGEN · LÄNGER · TEIL · DIES ; DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUFFANGEN · LÄNGER · TEIL · DIES ; DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1580|P912-E1581
P915-C291	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1582	P912-E1583	2	LICENSED_DY_CLOSE	SETZEN · LÄNGER · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1582|P912-E1583
P915-C292	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1584	P912-E1586	3	LICENSED_DY_CLOSE	FORTSETZEN ; VOLL · EINSTELLEN · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN ; VOLL · EINSTELLEN · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1584|P912-E1585|P912-E1586
P915-C293	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1587	P912-E1590	4	LICENSED_DY_CLOSE	SETZEN · DIES ; AUSWÄHLEN · SOLLWERT ; AUFFANGEN · LÄNGER · TEIL · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · DIES ; AUSWÄHLEN · STATIONSWERT ; AUFFANGEN · LÄNGER · TEIL · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1587|P912-E1588|P912-E1589|P912-E1590
P915-C294	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1591	P912-E1591	1	LICENSED_DY_CLOSE	DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1591
P915-C295	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1592	P912-E1594	3	LICENSED_DY_CLOSE	FORTSETZEN ; UMSETZEN · DIES ; LEITEN · GEBEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN ; UMSETZEN · DIES ; LEITEN · IN STATION GEBEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1592|P912-E1593|P912-E1594
P915-C296	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1595	P912-E1596	2	LICENSED_DY_CLOSE	SETZEN · UMSETZEN · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · UMSETZEN · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1595|P912-E1596
P915-C297	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1597	P912-E1600	4	LICENSED_DY_CLOSE	NEHMEN · DURCHLASS · TEIL · DIES ; AUSWÄHLEN · QUELLE ; UMSETZEN · LAUF ; DANACH · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUS STATION NEHMEN · DURCHLASS · TEIL · DIES ; AUSWÄHLEN · QUELLSTATION ; UMSETZEN · BECKENLAUF ; DANACH · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1597|P912-E1598|P912-E1599|P912-E1600
P915-C298	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1601	P912-E1601	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1601
P915-C299	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1602	P912-E1606	5	LICENSED_DY_CLOSE	UMSETZEN · EINHEIT ; UMSETZEN · DIES ; DANACH · KURZ · SOLLWERT ; DANACH · SOLLWERT ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	UMSETZEN · TEILMENGE ; UMSETZEN · DIES ; DANACH · KURZ · STATIONSWERT ; DANACH · STATIONSWERT ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1602|P912-E1603|P912-E1604|P912-E1605|P912-E1606
P915-C300	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1607	P912-E1607	1	LICENSED_DY_CLOSE	LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1607
P915-C301	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1608	P912-E1609	2	LICENSED_DY_CLOSE	EINSTELLEN · UMSETZEN · DIES ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	EINSTELLEN · UMSETZEN · DIES ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1608|P912-E1609
P915-C302	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1610	P912-E1611	2	LICENSED_DY_CLOSE	SETZEN · ZIEL ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · ZIELSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1610|P912-E1611
P915-C303	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1612	P912-E1612	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1612
P915-C304	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1613	P912-E1622	10	LICENSED_DY_CLOSE	HALTEN · KURZ · BEREIT · KURZ · TEIL · DIES ; HALTEN · KURZ · BEREIT · DIES ; DANACH · SATZ ; UMSETZEN · DIES ; AUSWÄHLEN · AUSFÜHREN · UNTERSTUFE · STUFE ; BEREIT · DIES ; EINSTELLEN · DIES ; DANACH · SOLLWERT ; FORTSETZEN · ZIEL · DIES ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · KURZ · BEREIT · KURZ · TEIL · DIES ; HALTEN · KURZ · BEREIT · DIES ; DANACH · ARBEITSSATZ ; UMSETZEN · DIES ; AUSWÄHLEN · AUSFÜHREN · UNTERSTUFE · STUFE ; BEREIT · DIES ; EINSTELLEN · DIES ; DANACH · STATIONSWERT ; FORTSETZEN · ZIELSTATION · DIES ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1613|P912-E1614|P912-E1615|P912-E1616|P912-E1617|P912-E1618|P912-E1619|P912-E1620|P912-E1621|P912-E1622
P915-C305	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1623	P912-E1623	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1623
P915-C306	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1624	P912-E1626	3	LICENSED_DY_CLOSE	FORTSETZEN · DIES ; SETZEN · LÄNGER · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN · DIES ; AN STATION SETZEN · LÄNGER · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1624|P912-E1625|P912-E1626
P915-C307	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1627	P912-E1633	7	LICENSED_DY_CLOSE	UMSETZEN · DIES ; DANACH · ZIEL ; DANACH · DIES ; SETZEN · LÄNGER · DIES ; SETZEN · DIES ; EINSTELLEN · FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	UMSETZEN · DIES ; DANACH · ZIELSTATION ; DANACH · DIES ; AN STATION SETZEN · LÄNGER · DIES ; AN STATION SETZEN · DIES ; EINSTELLEN · FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1627|P912-E1628|P912-E1629|P912-E1630|P912-E1631|P912-E1632|P912-E1633
P915-C308	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1634	P912-E1634	1	LICENSED_DY_CLOSE	SETZEN · DIES · BEFESTIGEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · DIES · BEFESTIGEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1634
P915-C309	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1635	P912-E1637	3	LICENSED_DY_CLOSE	EINHEIT ; UMSETZEN · DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEILMENGE ; UMSETZEN · DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1635|P912-E1636|P912-E1637
P915-C310	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1638	P912-E1638	1	LICENSED_DY_CLOSE	HALTEN · DURCHLASS · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · DURCHLASS · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1638
P915-C311	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1639	P912-E1639	1	LICENSED_DY_CLOSE	HALTEN · DURCHLASS · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · DURCHLASS · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1639
P915-C312	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1640	P912-E1643	4	LICENSED_DY_CLOSE	AUSWÄHLEN · SOLLWERT ; BEHANDELN · LÄNGER · DIES ; HALTEN · LÄNGER · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSWÄHLEN · STATIONSWERT ; BEHANDELN · LÄNGER · DIES ; HALTEN · LÄNGER · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1640|P912-E1641|P912-E1642|P912-E1643
P915-C313	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1644	P912-E1644	1	LICENSED_DY_CLOSE	ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1644
P915-C314	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1645	P912-E1645	1	LICENSED_DY_CLOSE	FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1645
P915-C315	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1646	P912-E1648	3	LICENSED_DY_CLOSE	AUSWÄHLEN · ZIEL · UMSETZEN · DIES ; HALTEN · LÄNGER · DIES ; BEGINNEN · AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSWÄHLEN · ZIELSTATION · UMSETZEN · DIES ; HALTEN · LÄNGER · DIES ; BEGINNEN · AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1646|P912-E1647|P912-E1648
P915-C316	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1649	P912-E1650	2	LICENSED_DY_CLOSE	GEBEN · KURZ · STERNORT · TEIL ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	IN STATION GEBEN · KURZ · STERNORT · TEIL ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1649|P912-E1650
P915-C317	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1651	P912-E1652	2	LICENSED_DY_CLOSE	AUSWÄHLEN ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSWÄHLEN ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1651|P912-E1652
P915-C318	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1653	P912-E1653	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1653
P915-C319	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1654	P912-E1657	4	LICENSED_DY_CLOSE	SETZEN · DIES ; AUSWÄHLEN · SOLLWERT ; EINSTELLEN · KURZ · UMSETZEN · DIES ; DANACH · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · DIES ; AUSWÄHLEN · STATIONSWERT ; EINSTELLEN · KURZ · UMSETZEN · DIES ; DANACH · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1654|P912-E1655|P912-E1656|P912-E1657
P915-C320	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1658	P912-E1658	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1658
P915-C321	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1659	P912-E1659	1	LICENSED_DY_CLOSE	LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1659
P915-C322	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1660	P912-E1662	3	LICENSED_DY_CLOSE	AUSZUG · LEITEN ; SETZEN · UMSETZEN · DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUSZUG · LEITEN ; AN STATION SETZEN · UMSETZEN · DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1660|P912-E1661|P912-E1662
P915-C323	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1663	P912-E1671	9	LICENSED_DY_CLOSE	SETZEN · KURZ · DIES ; DIES ; AUSWÄHLEN ; SOLLWERT ; HALTEN · LÄNGER · GEBEN · NEHMEN · DIES ; SETZEN · KURZ · DIES ; AUSWÄHLEN · EINHEIT ; HALTEN · GEBEN · DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · DIES ; DIES ; AUSWÄHLEN ; STATIONSWERT ; HALTEN · LÄNGER · IN STATION GEBEN · AUS STATION NEHMEN · DIES ; AN STATION SETZEN · KURZ · DIES ; AUSWÄHLEN · TEILMENGE ; HALTEN · IN STATION GEBEN · DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1663|P912-E1664|P912-E1665|P912-E1666|P912-E1667|P912-E1668|P912-E1669|P912-E1670|P912-E1671
P915-C324	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1672	P912-E1683	12	LICENSED_DY_CLOSE	TEIL · FORTSETZEN · ABSETZEN ; SETZEN · DIES ; AUSWÄHLEN · SOLLWERT ; BEHANDELN · KURZ · DIES ; SETZEN · LÄNGER · FORTSETZEN ; SETZEN · EINHEIT ; UMSETZEN · DIES ; AUSWÄHLEN · SATZ ; SOLLWERT ; DIES ; HALTEN · KURZ · DIES ; SPÜLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEIL · FORTSETZEN · ABSETZEN ; AN STATION SETZEN · DIES ; AUSWÄHLEN · STATIONSWERT ; BEHANDELN · KURZ · DIES ; AN STATION SETZEN · LÄNGER · FORTSETZEN ; AN STATION SETZEN · TEILMENGE ; UMSETZEN · DIES ; AUSWÄHLEN · ARBEITSSATZ ; STATIONSWERT ; DIES ; HALTEN · KURZ · DIES ; SPÜLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1672|P912-E1673|P912-E1674|P912-E1675|P912-E1676|P912-E1677|P912-E1678|P912-E1679|P912-E1680|P912-E1681|P912-E1682|P912-E1683
P915-C325	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1684	P912-E1686	3	LICENSED_DY_CLOSE	SETZEN · DIES ; FORTSETZEN ; LEITEN · GEBEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · DIES ; FORTSETZEN ; LEITEN · IN STATION GEBEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1684|P912-E1685|P912-E1686
P915-C326	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1687	P912-E1687	1	LICENSED_DY_CLOSE	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1687
