unified_serial	dossier_id	case_phase	register	page	locus	semantic_or_operational_input_de	encoder_mode	encoder_rule_id	component_or_nomenclator_formula	selected_surface	renderer_or_address_choice	source_status
U531	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.68	Radstelle A1_RIGHT_PHASE_STATION_05: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oepc/d.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	oepchod	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U532	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.69	A1_RIGHT_PHASE_STATION_06: Nebenwert.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	s	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U533	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.69	A1_RIGHT_PHASE_STATION_06: aktueller Hauptwert.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	ay	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U534	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.70	Radstelle A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest os.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	osar	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U535	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.71	Radstelle A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest an.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	oran	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U536	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.72	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: vom bezeichneten Ausgangsplatz.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	dar	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U537	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.72	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest d.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	aldaiin	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U538	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.72	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ydaiin	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U539	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT: neue Grundklasse.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	qkoy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U540	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.72	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ydaiin	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U541	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.72	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest qof.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	qofair	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U542	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.72	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest yp.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ypair	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U543	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.72	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yko.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ykoaiin	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U544	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.72	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest yd/y.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ydoly	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U545	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.72	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest yt/c/s.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ytalchos	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U546	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.72	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	oly	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U547	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.72	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: in kurzer Stufe setzen.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	okey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U548	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.73	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert; lokaler Namensrest s.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	sshey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U549	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.73	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	sy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U550	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.73	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	shees	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U551	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.73	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	qeykeey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U552	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.73	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ykchey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U553	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.73	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ykchey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U554	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.73	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	qokeochy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U555	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.73	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	oaiin	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U556	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.73	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	okol	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U557	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.73	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ar	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U558	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.73	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	olar	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U559	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.74	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	yshey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U560	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.74	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	qokeeody	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U561	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	cheos	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U562	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.74	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	oeeos	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U563	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.74	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	qockhy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U564	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.74	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	chos	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U565	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.74	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	aiin	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U566	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.74	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	okeeody	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U567	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.74	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	qokoaiin	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U568	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.74	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	odain	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U569	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.74	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ar	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U570	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.74	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	air	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U571	D1_ROOT_BATH_RIGHT_WHEEL	WHEN	ASTRO_DIAGRAM	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	ay	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U572	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.1	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	shokchy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U573	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.1	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	chteey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U574	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.1	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	choteey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U575	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.1	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	cphol	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U576	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.1	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	cheor	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U577	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.1	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	opcheeol	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U578	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.1	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	otor	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U579	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.1	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	choctheeey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U580	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.1	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	okchoal	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U581	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	tochso	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U582	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.2	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	otchl	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U583	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.2	Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	qokeeedy	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U584	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.2	Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	cheey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U585	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.2	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	cheeteey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U586	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen.	ASTRO_LOCAL_NOMENCLATOR_COPY	A03_LOCAL_VALUE	LOCAL_ASTRO_FAMILY	yteody	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U587	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.2	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	chpor	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U588	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.2	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	cheokorchey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U589	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.2	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	chod	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U590	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.3	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	ykor	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
U591	D2_CLEAR_EXTRACT_STAR_ATLAS	WHEN	ASTRO_DIAGRAM	f68r1	f68r1.3	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	ASTRO_SHARED_COMPOSITION	A02_SHARED_COMPONENTS	COMMON_22_COMPONENT_BRIDGE	shey	COPY_AT_VISIBLE_OWNER_ADDRESS	OBSERVED_GROUP_REENCODING
