group_serial	page	locus	page_role	visible_owner	namespace_id	visible_surface	exact_prose_card_id	portable_prose_value_de	curriculum_layer	concrete_diagram_reading_de	apprentice_action	portable_card_core_de	portable_card_role	revision_266	revision_267
321	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	dy	MC123	dies	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
322	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	chol	MC153	weiter	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	reuse common card; expand it under the local diagram owner	weiter	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
323	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	ykar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
324	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	ol	MC153	weiter	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	reuse common card; expand it under the local diagram owner	weiter	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
325	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	y	MC123	dies	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
326	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	ykeeody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest yk/ody.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
327	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	chey	MC123	dies	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
328	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	dal	MC154	dorthin	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	reuse common card; expand it under the local diagram owner	dorthin	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
329	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	ody	MC100	abkühlen; Schluss	KNOWN_PROSE_CARD_IN_ASTRO	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten zuruecknehmen.	reuse a learned prose card with diagram-local object	POSTEN_ZURUECKNEHMEN__SCHLUSS	RESET_CLOSE	UNCHANGED	UNCHANGED
330	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	airchy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
331	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	choky	MC026	einsetzen	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten setzen.	reuse common card; expand it under the local diagram owner	einsetzen	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
332	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	ychey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_MIDDLE_WHEEL_RING_TEXT: aktueller Ablesewert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
333	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	chey	MC123	dies	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
334	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	doair	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
335	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	otaldal	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
336	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	dair	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
337	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	chdy	MC074	überführen	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen.	reuse common card; expand it under the local diagram owner	überführen	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
338	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	otoar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
339	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	ar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
340	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	chy	MC123	dies	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
341	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	qoteor	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
342	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	cho	MC034	weitere Zutat	KNOWN_PROSE_CARD_IN_ASTRO	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung.	reuse a learned prose card with diagram-local object	EINGANGSBEDINGUNG	INPUT	UNCHANGED	UNCHANGED
343	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	qotair	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
344	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	chda	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Wert oder Platzbezug uebertragen; lokaler Namensrest a.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
345	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	oteeal	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
346	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	cheor	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
347	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	ar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
348	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	air	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
349	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	oteody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest eody.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
350	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	ytyd	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest y/d.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
351	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	a	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_RIGHT_WHEEL_RING_TEXT: Hauptwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
352	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	dchy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_RIGHT_WHEEL_RING_TEXT: fester Zustand.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
353	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	otoly	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
354	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	okeodal	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest eod.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
355	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	oteoarar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest eo.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
356	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	cheteeser	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest chet/ser.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
357	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	dair	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
358	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	chey	MC123	dies	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
359	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	okody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
360	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	dal	MC154	dorthin	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	reuse common card; expand it under the local diagram owner	dorthin	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
361	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	oteey	MC063	Langfolge	KNOWN_PROSE_CARD_IN_ASTRO	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	reuse a learned prose card with diagram-local object	NAECHSTER_LANGSTUFENPOSTEN	ORDER_GRADE	UNCHANGED	UNCHANGED
362	f69v	f69v.3	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	oteey	MC063	Langfolge	KNOWN_PROSE_CARD_IN_ASTRO	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	reuse a learned prose card with diagram-local object	NAECHSTER_LANGSTUFENPOSTEN	ORDER_GRADE	UNCHANGED	UNCHANGED
363	f69v	f69v.4	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_01	F69_LEFT_WHEEL_NS	okeey	MC002	lange einwirken	KNOWN_PROSE_CARD_IN_ASTRO	Radstelle A3_LEFT_RADIAL_SLOT_01: in langer Stufe setzen.	reuse a learned prose card with diagram-local object	LANGSTUFE_SETZEN	GRADE_SET	UNCHANGED	UNCHANGED
364	f69v	f69v.4	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_01	F69_LEFT_WHEEL_NS	sar	MC055	davon	THREE_REGISTER_COMMON_CORE	Radstelle A3_LEFT_RADIAL_SLOT_01: vom bezeichneten Ausgangsplatz.	reuse common card; expand it under the local diagram owner	davon	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
365	f69v	f69v.5	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_02	F69_LEFT_WHEEL_NS	okeo	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_02: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
366	f69v	f69v.5	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_02	F69_LEFT_WHEEL_NS	dy	MC123	dies	THREE_REGISTER_COMMON_CORE	Radstelle A3_LEFT_RADIAL_SLOT_02: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
367	f69v	f69v.6	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_03	F69_LEFT_WHEEL_NS	ochoyk	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_03: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oc/yk.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
368	f69v	f69v.7	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_04	F69_LEFT_WHEEL_NS	ykeey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_04: lange oder volle Diagrammstufe; lokaler Namensrest yk/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
369	f69v	f69v.8	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_05	F69_LEFT_WHEEL_NS	ytory	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_05: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
370	f69v	f69v.9	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_06	F69_LEFT_WHEEL_NS	oeesy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_06: lange oder volle Diagrammstufe; lokaler Namensrest o/sy.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
371	f69v	f69v.10	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_07	F69_LEFT_WHEEL_NS	ytody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_RADIAL_SLOT_07: Platz fest eingetragen.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
372	f69v	f69v.11	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_RADIAL_SLOT_08	F69_LEFT_WHEEL_NS	okody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_RADIAL_SLOT_08: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
