control_edge_id	control_cohort	page	physical_folio	locus	section	language	hand	register_id	predecessor_ordinal	right_ordinal	predecessor_surface	right_surface	predecessor_reader_exact	right_reader_exact	predecessor_line_position	head_id	body	registry_source	record_role	body_role_de	medial_predecessor	selection_rule	written_line_eva	score_eligible	component_export_credit
G776-C0347	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.9	T	B	2	T|B|2	12	13	lkain	chedy	1	1	MIDDLE	H4	kain	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	erhitzte Form: Index II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	shed al shckhy r ain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly	0	0
G776-C0348	H4_MEDIAL_EXACT_OUTGOING	f76v	f76	f76v.20	B	B	2	B|B|2	6	7	lshedy	qokeedy	1	1	MIDDLE	H4	shedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	angefeuchtetes oder eingeweichtes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dol sheetey qokedy ol checkhy lshedy qokeedy cheedy qokeedy shl loiii	0	0
G776-C0349	H4_MEDIAL_EXACT_OUTGOING	f76v	f76	f76v.24	B	B	2	B|B|2	2	3	lsheey	dal	1	1	MIDDLE	H4	sheey	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	feuchte oder angeweichte Form II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokeey lsheey dal lchedy olshey	0	0
G776-C0350	H4_MEDIAL_EXACT_OUTGOING	f76v	f76	f76v.24	B	B	2	B|B|2	4	5	lchedy	olshey	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokeey lsheey dal lchedy olshey	0	0
G776-C0351	H4_MEDIAL_EXACT_OUTGOING	f76v	f76	f76v.35	B	B	2	B|B|2	6	7	lchedy	qoky	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ychees alchedy qokeedy lshedy tolchedy lchedy qoky saiin olor	0	0
G776-C0352	H4_MEDIAL_EXACT_OUTGOING	f76v	f76	f76v.37	B	B	2	B|B|2	2	3	lchedy	chees	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qoeedy lchedy chees ol oiiin chchky shekeey qokey qoky saiin sy	0	0
G776-C0353	H4_MEDIAL_EXACT_OUTGOING	f76v	f76	f76v.39	B	B	2	B|B|2	2	3	lshedy	qokaiin	1	1	MIDDLE	H4	shedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	angefeuchtetes oder eingeweichtes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sshey lshedy qokaiin shedy okedy san ol keedy sor qoky dedy	0	0
G776-C0354	H3_MEDIAL_EXACT_OUTGOING	f76v	f76	f76v.9	B	B	2	B|B|2	3	4	ral	cheey	1	1	MIDDLE	H3	al	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	Rohstoff- oder Materialstufe I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sheor chey ral cheey r al cheedy	0	0
G776-C0355	H4_MEDIAL_EXACT_OUTGOING	f77r	f77	f77r.15	B	B	2	B|B|2	9	10	lchedy	lol	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokeedy shedy qotol shedy qokaiin sheety qokeed y lchedy lol	0	0
G776-C0356	H4_MEDIAL_EXACT_OUTGOING	f77r	f77	f77r.19	B	B	2	B|B|2	2	3	lchey	lsheey	1	1	MIDDLE	H4	chey	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	trockene Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey	0	0
G776-C0357	H4_MEDIAL_EXACT_OUTGOING	f77r	f77	f77r.19	B	B	2	B|B|2	3	4	lsheey	qokeedy	1	1	MIDDLE	H4	sheey	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	feuchte oder angeweichte Form II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey	0	0
G776-C0358	H4_MEDIAL_EXACT_OUTGOING	f77r	f77	f77r.19	B	B	2	B|B|2	8	9	laiin	chey	1	1	MIDDLE	H4	aiin	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	Ordinalstufe III	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey	0	0
G776-C0359	H4_MEDIAL_EXACT_OUTGOING	f77r	f77	f77r.22	B	B	2	B|B|2	3	4	lchedy	r	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qoteedy al lchedy r oin chy chedaiin cheey okedy qoky	0	0
G776-C0360	H4_MEDIAL_EXACT_OUTGOING	f77r	f77	f77r.39	B	B	2	B|B|2	4	5	lsheey	qykaiin	1	1	MIDDLE	H4	sheey	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	feuchte oder angeweichte Form II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	0	0
G776-C0361	H4_MEDIAL_EXACT_OUTGOING	f77r	f77	f77r.44	B	B	2	B|B|2	7	8	loly	dy	1	1	MIDDLE	H4	oly	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	Abseih- oder Trennschritt	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sheey qepchedy qol cheedy qokear cheey loly dy	0	0
G776-C0362	H4_MEDIAL_EXACT_OUTGOING	f77r	f77	f77r.45	B	B	2	B|B|2	3	4	lchear	dal	1	1	MIDDLE	H4	chear	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	trockene Teil-/Fraktionsstufe I, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokaiin ches lchear dal chr sl s ain ol raiin lod	0	0
G776-C0363	H4_MEDIAL_EXACT_OUTGOING	f77v	f77	f77v.13	B	B	2	B|B|2	11	12	lshedy	dal	1	1	MIDDLE	H4	shedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	angefeuchtetes oder eingeweichtes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sor sheol chdy qokeedy dar shedy chedy qokal chedy qokey lshedy dal	0	0
G776-C0364	H4_MEDIAL_EXACT_OUTGOING	f77v	f77	f77v.14	B	B	2	B|B|2	5	6	lchey	qedy	1	1	MIDDLE	H4	chey	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	trockene Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	darcheedal qeedy qeedeey olchey lchey qedy or cheey qol rar ar	0	0
G776-C0365	H3_MEDIAL_EXACT_OUTGOING	f77v	f77	f77v.14	B	B	2	B|B|2	10	11	rar	ar	1	1	MIDDLE	H3	ar	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	Teil- oder Fraktionsstufe I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	darcheedal qeedy qeedeey olchey lchey qedy or cheey qol rar ar	0	0
G776-C0366	H4_MEDIAL_EXACT_OUTGOING	f77v	f77	f77v.29	B	B	2	B|B|2	2	3	lshedy	daly	1	1	MIDDLE	H4	shedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	angefeuchtetes oder eingeweichtes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	tchadchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	0	0
G776-C0367	H3_MEDIAL_EXACT_OUTGOING	f77v	f77	f77v.31	B	B	2	B|B|2	6	7	rchr	oltedy	1	1	MIDDLE	H3	chr	GDT737_HELD	LATE_REFERENCE_OR_ITEM_CLOSE	UNKNOWN	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qoas shedy qokaiin shcthy qotedy rchr oltedy lchy	0	0
G776-C0368	H4_MEDIAL_EXACT_OUTGOING	f77v	f77	f77v.41	B	B	2	B|B|2	2	3	lchedy	lkaiin	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	0	0
G776-C0369	H4_MEDIAL_EXACT_OUTGOING	f77v	f77	f77v.41	B	B	2	B|B|2	3	4	lkaiin	dy	1	1	MIDDLE	H4	kaiin	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	erhitzte Form: Index III	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	0	0
G776-C0370	H3_MEDIAL_EXACT_OUTGOING	f77v	f77	f77v.41	B	B	2	B|B|2	10	11	raiin	oldy	1	1	MIDDLE	H3	aiin	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	Ordinalstufe III	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	0	0
G776-C0371	H3_MEDIAL_EXACT_OUTGOING	f77v	f77	f77v.8	B	B	2	B|B|2	6	7	rsheedy	taiiin	1	1	MIDDLE	H3	sheedy	GDT737_HELD	LATE_REFERENCE_OR_ITEM_CLOSE	angefeuchtetes oder eingeweichtes Ergebnis, Form II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokeeey shedy qokeedy qodykey qokedy rsheedy taiiin sheol teedy yry	0	0
G776-C0372	H4_MEDIAL_EXACT_OUTGOING	f78r	f78	f78r.32	B	B	2	B|B|2	6	7	lkain	ykeedy	1	1	MIDDLE	H4	kain	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	erhitzte Form: Index II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokedy ckhdy qokain chedy dalky lkain ykeedy okaly dy	0	0
G776-C0373	H3_MEDIAL_EXACT_OUTGOING	f78v	f78	f78v.1	B	B	2	B|B|2	6	7	rol	dor	1	1	MIDDLE	H3	ol	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	Stoff- oder Materialträger	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ykedy olfchedy qokedy spchy chedy rol dor ofchedy qokedy	0	0
G776-C0374	H4_MEDIAL_EXACT_OUTGOING	f78v	f78	f78v.16	B	B	2	B|B|2	7	8	lchedy	qokdy	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lshey r shedy d qokedy okey lchedy qokdy daiin oly	0	0
G776-C0375	H4_MEDIAL_EXACT_OUTGOING	f78v	f78	f78v.19	B	B	2	B|B|2	5	6	lor	shedaldy	1	1	MIDDLE	H4	or	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	Teil- oder Portionsträger	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lchedy ol chedar shedy lor shedaldy orain	0	0
G776-C0376	H4_MEDIAL_EXACT_OUTGOING	f78v	f78	f78v.28	B	B	2	B|B|2	8	9	los	aiin	1	1	MIDDLE	H4	os	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	Zubereitungsposten	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	olkain shey qokey okar ol oteedy chcthy los aiin d	0	0
G776-C0377	H4_MEDIAL_EXACT_OUTGOING	f78v	f78	f78v.29	B	B	2	B|B|2	5	6	lr	al	1	1	MIDDLE	H4	r	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	verschachtelter H3-Kopf oder Bezugsslot	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lchedy otchey qol chedy lr al s aiiin ol shedy ary	0	0
G776-C0378	H4_MEDIAL_EXACT_OUTGOING	f78v	f78	f78v.4	B	B	2	B|B|2	3	4	lshdy	lcheckhy	1	1	MIDDLE	H4	shdy	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	angefeuchtetes Ergebnis, Grundform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ol chy lshdy lcheckhy ol keedy lcheckhey l olkedykain ol	0	0
G776-C0379	H4_MEDIAL_EXACT_OUTGOING	f79r	f79	f79r.17	B	B	2	B|B|2	3	4	lsheey	ls	1	1	MIDDLE	H4	sheey	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	feuchte oder angeweichte Form II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokaiin shy lsheey ls air or aror otaiin ches olol ol	0	0
G776-C0380	H4_MEDIAL_EXACT_OUTGOING	f79r	f79	f79r.2	B	B	2	B|B|2	2	3	lshdy	otchedy	1	1	MIDDLE	H4	shdy	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	angefeuchtetes Ergebnis, Grundform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qoteedy lshdy otchedy olshey olshee qol sheey qoteey loly	0	0
G776-C0381	H4_MEDIAL_EXACT_OUTGOING	f79r	f79	f79r.3	B	B	2	B|B|2	8	9	lchey	qokeey	1	1	MIDDLE	H4	chey	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	trockene Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	yshealdy rshedy qoteedy chckhey qo y chey lchey qokeey rchedy	0	0
G776-C0382	H4_MEDIAL_EXACT_OUTGOING	f79v	f79	f79v.11	B	B	2	B|B|2	2	3	lchedy	qolkeedy	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	olcheey lchedy qolkeedy qokain chckhy otar olkam	0	0
G776-C0383	H4_MEDIAL_EXACT_OUTGOING	f79v	f79	f79v.2	B	B	2	B|B|2	4	5	lshey	qokain	1	1	MIDDLE	H4	shey	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	feuchte oder angeweichte Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qoteedy qokchey qoty lshey qokain shey qorchedy	0	0
G776-C0384	H4_MEDIAL_EXACT_OUTGOING	f79v	f79	f79v.20	B	B	2	B|B|2	2	3	lchey	qety	1	1	MIDDLE	H4	chey	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	trockene Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dchedy lchey qety shedy okain ykees olkey oty shey qoly	0	0
G776-C0385	H4_MEDIAL_EXACT_OUTGOING	f79v	f79	f79v.37	B	B	2	B|B|2	6	7	lkeey	qokal	1	1	MIDDLE	H4	keey	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	erhitzte Form II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	pol ol shal kain okeey lkeey qokal otchsdy okeshdy	0	0
G776-C0386	H3_MEDIAL_EXACT_OUTGOING	f79v	f79	f79v.41	B	B	2	B|B|2	8	9	raiin	orain	1	1	MIDDLE	H3	aiin	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	Ordinalstufe III	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	yshedy qokeey okain ol keey daldy chedy raiin orain	0	0
G776-C0387	H4_MEDIAL_EXACT_OUTGOING	f7r	f7	f7r.4	H	A	1	H|A|1	3	4	lochey	daiin	1	1	MIDDLE	H4	ochey	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	trockene Zubereitung, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokcho cho lochey daiin ychey kchos odaiin	0	0
G776-C0388	H4_MEDIAL_EXACT_OUTGOING	f80r	f80	f80r.14	B	B	2	B|B|2	3	4	lky	chcthy	1	1	MIDDLE	H4	ky	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	erhitzte Grundform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	solkain shl lky chcthy qokain qotchy qotal dy chckhy lchey qotar otal	0	0
G776-C0389	H4_MEDIAL_EXACT_OUTGOING	f80r	f80	f80r.14	B	B	2	B|B|2	10	11	lchey	qotar	1	1	MIDDLE	H4	chey	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	trockene Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	solkain shl lky chcthy qokain qotchy qotal dy chckhy lchey qotar otal	0	0
G776-C0390	H4_MEDIAL_EXACT_OUTGOING	f80r	f80	f80r.23	B	B	2	B|B|2	5	6	lor	aiiin	1	1	MIDDLE	H4	or	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	Teil- oder Portionsträger	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	yshey l shey kaiin lor aiiin shcthy pchey ty ol keedy tar oky lar	0	0
G776-C0391	H3_MEDIAL_EXACT_OUTGOING	f80r	f80	f80r.24	B	B	2	B|B|2	3	4	rchy	r	1	1	MIDDLE	H3	chy	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	trockene Grundform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	0	0
G776-C0392	H3_MEDIAL_EXACT_OUTGOING	f80r	f80	f80r.24	B	B	2	B|B|2	12	13	ral	chedyor	1	1	MIDDLE	H3	al	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	Rohstoff- oder Materialstufe I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	0	0
G776-C0393	H3_MEDIAL_EXACT_OUTGOING	f80r	f80	f80r.28	B	B	2	B|B|2	6	7	rchedy	qokal	1	1	MIDDLE	H3	chedy	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	pcheolkal dal korchy qotey qoty rchedy qokal olkolshedy chty	0	0
G776-C0394	H4_MEDIAL_EXACT_OUTGOING	f80r	f80	f80r.33	B	B	2	B|B|2	3	4	lkar	otal	1	1	MIDDLE	H4	kar	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	erhitzte Teil-/Fraktionsstufe I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	solchey qokeey lkar otal olkeey okain shecthy ol	0	0
G776-C0395	H3_MEDIAL_EXACT_OUTGOING	f80r	f80	f80r.36	B	B	2	B|B|2	2	3	rchey	tain	1	1	MIDDLE	H3	chey	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	trockene Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokeey rchey tain oteey qokain shekaiin sheckhy qolshey qokain ol lom	0	0
G776-C0396	H4_MEDIAL_EXACT_OUTGOING	f80r	f80	f80r.48	B	B	2	B|B|2	3	4	loiin	cheey	1	1	MIDDLE	H4	oiin	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	Zubereitungsform III	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sal shy loiin cheey qotl shety sheoky qokaiin cheey ram	0	0
G776-C0397	H4_MEDIAL_EXACT_OUTGOING	f80r	f80	f80r.51	B	B	2	B|B|2	10	11	lkain	olom	1	1	MIDDLE	H4	kain	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	erhitzte Form: Index II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	talkl ol s al cheoly daiin otaly otain chey lkain olom	0	0
G776-C0398	H4_MEDIAL_EXACT_OUTGOING	f80r	f80	f80r.52	B	B	2	B|B|2	5	6	lkaiin	ol	1	1	MIDDLE	H4	kaiin	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	erhitzte Form: Index III	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sol tl shey qoklcheey lkaiin ol olor aiin y daiin cheol kain	0	0
G776-C0399	H4_MEDIAL_EXACT_OUTGOING	f80v	f80	f80v.16	B	B	2	B|B|2	10	11	loldy	tal	1	1	MIDDLE	H4	oldy	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	fertig aufbereitetes Materialergebnis	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	cheol key qotar dy qotal dy keedy qokain oty loldy tal	0	0
G776-C0400	H4_MEDIAL_EXACT_OUTGOING	f80v	f80	f80v.38	B	B	2	B|B|2	2	3	lsheckhy	olky	1	1	MIDDLE	H4	sheckhy	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	angefeuchtete Mischung, Grundform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	polkedy lsheckhy olky ot olkchy rchey qcthy rchey ral	0	0
G776-C0401	H3_MEDIAL_EXACT_OUTGOING	f80v	f80	f80v.38	B	B	2	B|B|2	6	7	rchey	qcthy	1	1	MIDDLE	H3	chey	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	trockene Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	polkedy lsheckhy olky ot olkchy rchey qcthy rchey ral	0	0
G776-C0402	H4_MEDIAL_EXACT_OUTGOING	f81v	f81	f81v.16	B	B	2	B|B|2	7	8	lshedy	dar	1	1	MIDDLE	H4	shedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	angefeuchtetes oder eingeweichtes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy	0	0
G776-C0403	H4_MEDIAL_EXACT_OUTGOING	f81v	f81	f81v.21	B	B	2	B|B|2	7	8	lchedal	qol	1	1	MIDDLE	H4	chedal	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	abgemessenes Trockenmaterial, Stufe I/Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	lsho qokey lshedy lshedy chedy qolky lchedal qol otar	0	0
G776-C0404	H4_MEDIAL_EXACT_OUTGOING	f82r	f82	f82r.15	B	B	2	B|B|2	2	3	lchedy	qokedy	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	kedy lchedy qokedy qokeedy lkeedy qokaiin dy daiin chdy dy	0	0
