unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status
U728	ASTRO	f69v	A3:G092	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ar	AR354	ASTRO_OWNER_VALUE_354	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U729	ASTRO	f69v	A3:G093	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	air	AR353	ASTRO_OWNER_VALUE_353	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf.	OWNER_PLUS_SURFACE_ASTRO_PASS
U730	ASTRO	f69v	A3:G094	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteody	AR372	ASTRO_OWNER_VALUE_372	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest eody.	OWNER_PLUS_SURFACE_ASTRO_PASS
U731	ASTRO	f69v	A3:G095	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ytyd	AR377	ASTRO_OWNER_VALUE_377	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest y/d.	OWNER_PLUS_SURFACE_ASTRO_PASS
U732	ASTRO	f69v	A3:G096	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	a	AR352	ASTRO_OWNER_VALUE_352	A3_RIGHT_WHEEL_RING_TEXT: Hauptwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U733	ASTRO	f69v	A3:G097	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dchy	AR364	ASTRO_OWNER_VALUE_364	A3_RIGHT_WHEEL_RING_TEXT: fester Zustand.	OWNER_PLUS_SURFACE_ASTRO_PASS
U734	ASTRO	f69v	A3:G098	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	otoly	AR374	ASTRO_OWNER_VALUE_374	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U735	ASTRO	f69v	A3:G099	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	okeodal	AR366	ASTRO_OWNER_VALUE_366	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest eod.	OWNER_PLUS_SURFACE_ASTRO_PASS
U736	ASTRO	f69v	A3:G100	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteoarar	AR371	ASTRO_OWNER_VALUE_371	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest eo.	OWNER_PLUS_SURFACE_ASTRO_PASS
U737	ASTRO	f69v	A3:G101	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	cheteeser	AR358	ASTRO_OWNER_VALUE_358	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest chet/ser.	OWNER_PLUS_SURFACE_ASTRO_PASS
U738	ASTRO	f69v	A3:G102	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dair	AR362	ASTRO_OWNER_VALUE_362	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	OWNER_PLUS_SURFACE_ASTRO_PASS
U739	ASTRO	f69v	A3:G103	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chey	AR359	ASTRO_OWNER_VALUE_359	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U740	ASTRO	f69v	A3:G104	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	okody	AR367	ASTRO_OWNER_VALUE_367	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	OWNER_PLUS_SURFACE_ASTRO_PASS
U741	ASTRO	f69v	A3:G105	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dal	AR363	ASTRO_OWNER_VALUE_363	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U742	ASTRO	f69v	A3:G106	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteey	AR370	ASTRO_OWNER_VALUE_370	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	OWNER_PLUS_SURFACE_ASTRO_PASS
U743	ASTRO	f69v	A3:G107	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteey	AR370	ASTRO_OWNER_VALUE_370	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	OWNER_PLUS_SURFACE_ASTRO_PASS
U744	ASTRO	f69v	A3:G108	f69v.4	A3_LEFT_RADIAL_SLOT_01	okeey	AR254	ASTRO_OWNER_VALUE_254	Radstelle A3_LEFT_RADIAL_SLOT_01: in langer Stufe setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U745	ASTRO	f69v	A3:G109	f69v.4	A3_LEFT_RADIAL_SLOT_01	sar	AR255	ASTRO_OWNER_VALUE_255	Radstelle A3_LEFT_RADIAL_SLOT_01: vom bezeichneten Ausgangsplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U746	ASTRO	f69v	A3:G110	f69v.5	A3_LEFT_RADIAL_SLOT_02	okeo	AR257	ASTRO_OWNER_VALUE_257	Radstelle A3_LEFT_RADIAL_SLOT_02: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo.	OWNER_PLUS_SURFACE_ASTRO_PASS
U747	ASTRO	f69v	A3:G111	f69v.5	A3_LEFT_RADIAL_SLOT_02	dy	AR256	ASTRO_OWNER_VALUE_256	Radstelle A3_LEFT_RADIAL_SLOT_02: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U748	ASTRO	f69v	A3:G112	f69v.6	A3_LEFT_RADIAL_SLOT_03	ochoyk	AR258	ASTRO_OWNER_VALUE_258	Radstelle A3_LEFT_RADIAL_SLOT_03: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oc/yk.	OWNER_PLUS_SURFACE_ASTRO_PASS
U749	ASTRO	f69v	A3:G113	f69v.7	A3_LEFT_RADIAL_SLOT_04	ykeey	AR259	ASTRO_OWNER_VALUE_259	Radstelle A3_LEFT_RADIAL_SLOT_04: lange oder volle Diagrammstufe; lokaler Namensrest yk/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U750	ASTRO	f69v	A3:G114	f69v.8	A3_LEFT_RADIAL_SLOT_05	ytory	AR260	ASTRO_OWNER_VALUE_260	Radstelle A3_LEFT_RADIAL_SLOT_05: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U751	ASTRO	f69v	A3:G115	f69v.9	A3_LEFT_RADIAL_SLOT_06	oeesy	AR261	ASTRO_OWNER_VALUE_261	Radstelle A3_LEFT_RADIAL_SLOT_06: lange oder volle Diagrammstufe; lokaler Namensrest o/sy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U752	ASTRO	f69v	A3:G116	f69v.10	A3_LEFT_RADIAL_SLOT_07	ytody	AR262	ASTRO_OWNER_VALUE_262	A3_LEFT_RADIAL_SLOT_07: Platz fest eingetragen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U753	ASTRO	f69v	A3:G117	f69v.11	A3_LEFT_RADIAL_SLOT_08	okody	AR263	ASTRO_OWNER_VALUE_263	Radstelle A3_LEFT_RADIAL_SLOT_08: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	OWNER_PLUS_SURFACE_ASTRO_PASS
U754	ASTRO	f69v	A3:G118	f69v.12	A3_LEFT_RADIAL_SLOT_09	otody	AR264	ASTRO_OWNER_VALUE_264	Radstelle A3_LEFT_RADIAL_SLOT_09: naechster Platz oder folgende Bedingung; lokaler Namensrest ody.	OWNER_PLUS_SURFACE_ASTRO_PASS
U755	ASTRO	f69v	A3:G119	f69v.13	A3_LEFT_RADIAL_SLOT_10	okeal	AR265	ASTRO_OWNER_VALUE_265	Radstelle A3_LEFT_RADIAL_SLOT_10: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest e.	OWNER_PLUS_SURFACE_ASTRO_PASS
U756	ASTRO	f69v	A3:G120	f69v.14	A3_LEFT_RADIAL_SLOT_11	okeod	AR266	ASTRO_OWNER_VALUE_266	Radstelle A3_LEFT_RADIAL_SLOT_11: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	OWNER_PLUS_SURFACE_ASTRO_PASS
U757	ASTRO	f69v	A3:G121	f69v.15	A3_LEFT_RADIAL_SLOT_12	oteeys	AR267	ASTRO_OWNER_VALUE_267	Radstelle A3_LEFT_RADIAL_SLOT_12: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ys.	OWNER_PLUS_SURFACE_ASTRO_PASS
U758	ASTRO	f69v	A3:G122	f69v.16	A3_LEFT_RADIAL_SLOT_13	oteol	AR268	ASTRO_OWNER_VALUE_268	Radstelle A3_LEFT_RADIAL_SLOT_13: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest e.	OWNER_PLUS_SURFACE_ASTRO_PASS
U759	ASTRO	f69v	A3:G123	f69v.17	A3_LEFT_RADIAL_SLOT_14	ykeydy	AR269	ASTRO_OWNER_VALUE_269	A3_LEFT_RADIAL_SLOT_14: aktuelle Klasse fest.	OWNER_PLUS_SURFACE_ASTRO_PASS
U760	ASTRO	f69v	A3:G124	f69v.18	A3_LEFT_RADIAL_SLOT_15	okeod	AR270	ASTRO_OWNER_VALUE_270	Radstelle A3_LEFT_RADIAL_SLOT_15: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	OWNER_PLUS_SURFACE_ASTRO_PASS
U761	ASTRO	f69v	A3:G125	f69v.19	A3_LEFT_RADIAL_SLOT_16	saral	AR271	ASTRO_OWNER_VALUE_271	Radstelle A3_LEFT_RADIAL_SLOT_16: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U762	ASTRO	f69v	A3:G126	f69v.20	A3_LEFT_RADIAL_SLOT_17	saiir	AR272	ASTRO_OWNER_VALUE_272	A3_LEFT_RADIAL_SLOT_17: sekundärer Hauptindex.	OWNER_PLUS_SURFACE_ASTRO_PASS
U763	ASTRO	f69v	A3:G127	f69v.21	A3_LEFT_RADIAL_SLOT_18	okolar	AR273	ASTRO_OWNER_VALUE_273	Radstelle A3_LEFT_RADIAL_SLOT_18: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U764	ASTRO	f69v	A3:G128	f69v.22	A3_LEFT_RADIAL_SLOT_19	ykeody	AR274	ASTRO_OWNER_VALUE_274	A3_LEFT_RADIAL_SLOT_19: Klassenplatz fest eingetragen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U765	ASTRO	f69v	A3:G129	f69v.23	A3_LEFT_RADIAL_SLOT_20	sarydy	AR275	ASTRO_OWNER_VALUE_275	Radstelle A3_LEFT_RADIAL_SLOT_20: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest s/ydy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U766	ASTRO	f69v	A3:G130	f69v.24	A3_LEFT_RADIAL_SLOT_21	otchy	AR276	ASTRO_OWNER_VALUE_276	Radstelle A3_LEFT_RADIAL_SLOT_21: naechster Platz oder folgende Bedingung; lokaler Namensrest chy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U767	ASTRO	f69v	A3:G131	f69v.25	A3_LEFT_RADIAL_SLOT_22	okeey	AR278	ASTRO_OWNER_VALUE_278	Radstelle A3_LEFT_RADIAL_SLOT_22: in langer Stufe setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U768	ASTRO	f69v	A3:G132	f69v.25	A3_LEFT_RADIAL_SLOT_22	dy	AR277	ASTRO_OWNER_VALUE_277	Radstelle A3_LEFT_RADIAL_SLOT_22: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U769	ASTRO	f69v	A3:G133	f69v.26	A3_LEFT_RADIAL_SLOT_23	okey	AR280	ASTRO_OWNER_VALUE_280	Radstelle A3_LEFT_RADIAL_SLOT_23: in kurzer Stufe setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U770	ASTRO	f69v	A3:G134	f69v.26	A3_LEFT_RADIAL_SLOT_23	d	AR279	ASTRO_OWNER_VALUE_279	A3_LEFT_RADIAL_SLOT_23: Festwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U771	ASTRO	f69v	A3:G135	f69v.27	A3_LEFT_RADIAL_SLOT_24	okeod	AR281	ASTRO_OWNER_VALUE_281	Radstelle A3_LEFT_RADIAL_SLOT_24: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	OWNER_PLUS_SURFACE_ASTRO_PASS
U772	ASTRO	f69v	A3:G136	f69v.28	A3_LEFT_RADIAL_SLOT_25	okodchy	AR282	ASTRO_OWNER_VALUE_282	Radstelle A3_LEFT_RADIAL_SLOT_25: Diagrammposten setzen oder aktivieren; lokaler Namensrest odchy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U773	ASTRO	f69v	A3:G137	f69v.29	A3_LEFT_RADIAL_SLOT_26	okeody	AR283	ASTRO_OWNER_VALUE_283	Radstelle A3_LEFT_RADIAL_SLOT_26: Diagrammposten setzen oder aktivieren; lokaler Namensrest eody.	OWNER_PLUS_SURFACE_ASTRO_PASS
U774	ASTRO	f69v	A3:G138	f69v.30	A3_LEFT_RADIAL_SLOT_27	okcheys	AR284	ASTRO_OWNER_VALUE_284	Radstelle A3_LEFT_RADIAL_SLOT_27: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/eys.	OWNER_PLUS_SURFACE_ASTRO_PASS
U775	ASTRO	f69v	A3:G139	f69v.31	A3_LEFT_RADIAL_SLOT_28	oar	AR286	ASTRO_OWNER_VALUE_286	Radstelle A3_LEFT_RADIAL_SLOT_28: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	OWNER_PLUS_SURFACE_ASTRO_PASS
U776	ASTRO	f69v	A3:G140	f69v.31	A3_LEFT_RADIAL_SLOT_28	alys	AR285	ASTRO_OWNER_VALUE_285	Radstelle A3_LEFT_RADIAL_SLOT_28: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ys.	OWNER_PLUS_SURFACE_ASTRO_PASS
